id,name,desc
10139,Weihnachtsgeschenk,Limitierte Events
31044,Limitierter Avatar von Uriel&Izanami,Limitierte Events
10140,Weihnachtself,Limitierte Events
10141,Explosionsfeier,Limitierte Events
26043,Ewiges Morgengrauen,Limitierte Events
72029,Du bist böse,Limitierte Events
72030,Kneift dein Gesicht,Limitierte Events
72031,Schaulustiger...,Limitierte Events
72032,Wie kannst du es wagen!,Limitierte Events
40201,Computerstuhl 2,Möbelladen
40202,Party-Boden,Möbelladen
40203,Party-Wandteppich,Möbelladen
40204,Schneelandschaft,Möbelladen
40205,Rote Gardine,Möbelladen
40206,Weihnachtsbaum,Möbelladen
40207,Bonbonlokomotive,Möbelladen
40208,Bonbon-Abteil (grün),Möbelladen
40209,Bonbon-Abteil (blau),Möbelladen
40210,Gleise 1,Möbelladen
40211,Gleise 2,Möbelladen
40212,Gleise 3,Möbelladen
40213,Gleise 4,Möbelladen
40214,Nussknacker (rot),Möbelladen
40215,Nussknacker (blau),Möbelladen
40216,Runder Esstisch,Möbelladen
40217,Leuchter,Möbelladen
40218,Teegeschirr,Möbelladen
40219,Schaukel,Möbelladen
40220,Weihnachtskuchen,Möbelladen
40221,Pfefferkuchenhäuschen,Möbelladen
40222,Pfefferkuchen (grün),Möbelladen
40223,Pfefferkuchen (rot),Möbelladen
40224,Kinderbett,Möbelladen
40225,Bonbonbox,Möbelladen
40226,Bonbonsack,Möbelladen
40227,Weihnachtsschneenacht,Möbelladen
31045,Limitierter Avatar zu Weihnachten 2020,Limitierte Events
32049,Weihnachtshirsch-Gruß,Limitierte Events
50050,Wald (in der Nacht),Mit Münzen kaufen
50051,Wald,Mit Münzen kaufen
50052,Sternenhimmel,Schließe Kapitel 11 im Abenteuer ab
50053,Ulbricht-Bibliothek,Schließe Kapitel 12 im Abenteuer ab
50054,Dojo,Gewinne 100 Kämpfe in der Arena
50055,Sommerfest,Schließe Kapitel 4 im Abenteuer ab
50056,Strandferien,Mit Dias kaufen
50057,Nacht voller Gefahr,Mit Dias kaufen
10142,Teufelsbeschwörerin,Limitierte Events
31046,Limitierter Avatar zum Neujahr 2021,Limitierte Events
10143,Käfigschaukel,Eid leisten
10144,Winterleckerei,Limitierte Events
10145,Zither Spielerin,Limitierte Events
32050,Schulerkunder,TOP10 in Schulerkundung
31047,Veras limitierter Avatar,Limitierte Events
26044,Siegelherz·Geister,"Synthetisieren, Antiquitätsladen"
26045,Dämonenblut·Geister,"Synthetisieren, Antiquitätsladen"
26046,Siegelschwert·Mensch,"Synthetisieren, Antiquitätsladen"
26047,Schmerzfessel·Mensch,"Synthetisieren, Antiquitätsladen"
26048,Dornenschild·Mensch,"Synthetisieren, Antiquitätsladen"
26049,Siegelherz·Monster,"Synthetisieren, Antiquitätsladen"
26050,Dämonenblut·Monster,"Synthetisieren, Antiquitätsladen"
26051,Siegelschwert·Fee,"Synthetisieren, Antiquitätsladen"
26052,Schmerzfessel·Fee,"Synthetisieren, Antiquitätsladen"
26053,Dornenschild·Fee,"Synthetisieren, Antiquitätsladen"
26054,Dämonenblut·Fee,"Synthetisieren, Antiquitätsladen"
26055,Siegelschwert·Engel,"Synthetisieren, Antiquitätsladen"
26056,Schmerzfessel·Engel,"Synthetisieren, Antiquitätsladen"
26057,Dornenschild·Engel,"Synthetisieren, Antiquitätsladen"
26058,Siegelherz·Engel,"Synthetisieren, Antiquitätsladen"
26059,Dämonenblut·Engel,"Synthetisieren, Antiquitätsladen"
26060,Siegelschwert·Dämon,"Synthetisieren, Antiquitätsladen"
26061,Schmerzfessel·Dämon,"Synthetisieren, Antiquitätsladen"
26062,Dornenschild·Dämon,"Synthetisieren, Antiquitätsladen"
26063,Siegelherz·Dämon,"Synthetisieren, Antiquitätsladen"
26064,Dämonenblut·Dämon,"Synthetisieren, Antiquitätsladen"
26065,Armbrust,"Synthetisieren, Antiquitätsladen"
26066,Schicksalswürfel,"Synthetisieren, Antiquitätsladen"
26067,Zauberzylinder,"Synthetisieren, Antiquitätsladen"
26068,Kagura-Glocke,"Synthetisieren, Antiquitätsladen"
26069,Schutzhandschuh,"Synthetisieren, Antiquitätsladen"
26070,Heiliger Pokal,"Synthetisieren, Antiquitätsladen"
26071,Hammerbär,"Synthetisieren, Antiquitätsladen"
26072,Yume-Laterne,"Synthetisieren, Antiquitätsladen"
26073,Samuraihelm,"Synthetisieren, Antiquitätsladen"
26074,Bienenstachel,"Synthetisieren, Antiquitätsladen"
26075,Heilige Schelle,"Synthetisieren, Antiquitätsladen"
26076,Geheimschlüssel,"Synthetisieren, Antiquitätsladen"
10146,Unerfahrene Magd,Limitierte Events
10147,Schiffzerstörer,Dampffestival - 6. Saison
10148,Frühlingsgefühle,Eid leisten
50058,Weihnachtsparty,Mit Dias kaufen
32051,Maschinenraum,Dampffestival - 6. Saison
10149,Glückskarpfen,Limitierte Events
10150,Neujahrsgrüße,Limitierte Events
10151,Frühlingsduft,Limitierte Events
10152,Feierliche Röte,Limitierte Events
31048,Apates limitierter Avatar,Limitierte Events
31049,Skyes limitierter Avatar,Limitierte Events
26077,Illusorische Klänge,Limitierte Events
32052,Blauer Schwur,Limitierte Events
10153,Lila Blütentraum,Limitierte Events
10154,Hina-Matsuri,Limitierte Events
10155,Feurige Liebe,Eid leisten
10156,Lotosblume,Limitierte Events
31050,Glimmers limitierter Avatar,Limitierte Events
31051,Van Helsings limitierter Avatar,Limitierte Events
10157,Geschmolzene Liebe,Limitierte Events
10158,Kartenzauber,Limitierte Events
10159,Showmasterin,Limitierte Events
50059,Jahr des Karpfens,Mit Dias kaufen
10160,Radiosprecherin,Buch der Illusion
10161,Osterhäschen,Limitierte Events
10162,Systemstörung,Limitierte Events
72033,Beruhige dich,Mädchen-Aufgabe · Sensina
40228,Geheimrucksack,Buch der Illusion
10163,Frühlingsregen,Limitierte Events
32053,Tagtraum,Buch der Illusion
31052,Pippis limitierter Avatar,Limitierte Events
10164,Personal Trainerin,Limitierte Events
10165,Frühlingsbrise,Limitierte Events
10166,Trunkenheit,Limitierte Events
10167,Fröhliches Fischlein,Limitierte Events
10168,Schläfriges Schäfchen,Limitierte Events
10169,Treueschwur,Eid leisten
31053,Moonies limitierter Avatar,Limitierte Events
10170,Befreiende Spritze,Limitierte Events
10171,Genesung,Limitierte Events
31054,Hollys limitierter Avatar,Limitierte Events
10172,Privatärztin,Limitierte Events
26078,Ruf des Todes,Limitierte Events
10173,Auf der Durchreise,Limitierte Events
10174,Rose des Todes,Buch der Illusion
40230,Kirchenfußboden,Möbelladen
40231,Kirchenwand,Möbelladen
40232,Hochzeitstorte,Möbelladen
40233,Römische Säulen,Möbelladen
40234,Hochzeitsdeko,Möbelladen
40235,Hochzeitstisch 1,Möbelladen
40236,Hochzeitstisch 2,Möbelladen
40237,Hochzeitsstuhl 1,Möbelladen
40238,Hochzeitsstuhl 2,Möbelladen
40239,Hochzeitsbank 1,Möbelladen
40240,Hochzeitsbank 2,Möbelladen
40241,Rosa Bogengang,Möbelladen
40242,Roter Bogengang,Möbelladen
40243,Blumenstrauß (rosa),Möbelladen
40244,Blumenstrauß (rot),Möbelladen
40245,Hochzeitsplateau,Möbelladen
40246,Traualtar,Möbelladen
40247,Klavier,Möbelladen
40248,Hochzeitsteppich,Möbelladen
40249,Hochzeitsabsperrung,Möbelladen
40250,Obstplatte,Möbelladen
40251,Dessert,Möbelladen
40252,Champagner,Möbelladen
32054,Entspannter Sommerabend,Buch der Illusion
40229,Armbrust der Liebe,Buch der Illusion
31055,Teresas limitierter Avatar,Limitierte Events
10175,All-In,Eid leisten
10176,Kinderärztin,Limitierte Events
32055,Himmelsreisende,Himmelsinsel
10178,Dattelküchlein,Limitierte Events
10177,Zuckeräffchen,Limitierte Events
10179,Drachenreiterin,Limitierte Events
10180,Frechdachs,Limitierte Events
10181,Tollpatsch,Limitierte Events
10182,Frühjahrsputz,Limitierte Events
10183,Schmetterlingseffekt,Eid leisten
50060,Wohnzimmer,Mit Münzen kaufen
50061,Stahlbrücke,Mit Münzen kaufen
50062,Im Wohnheimgebäude,Mit Münzen kaufen
50063,Labor,Mit Münzen kaufen
50064,Trainingsplatz,Mit Münzen kaufen
50065,Eröffnungsfeier (im Freien),Mit Münzen kaufen
31056,Limitierter Avatar von Fiona & Angie,Limitierte Events
31057,Limitierter Avatar zum 3. Jubiläum,Limitierte Events
10184,Weinkönigin,Limitierte Events
72034,Yeeesssss!!,Limitierte Events
72035,Ich hasse dich,Limitierte Events
72036,Ich bin froh... Wirklich...,Limitierte Events
72037,Oh?,Zeitlich limitiertes Event
72038,Nicht schlecht~,Limitierte Events
72039,Prost!,Limitierte Events
10185,Tanz der Sterne,Limitierte Events
50066,Clown-Party,Mit Dias kaufen
32056,Limitierter Rahmen zum 3. Jubiläum - Erstes Treffen,Limitierte Events
32057,Limitierter Rahmen zum 3. Jubiläum - Sternenlicht,Limitierte Events
32058,Limitierter Rahmen zum 3. Jubiläum - Kerzenlicht,Limitierte Events
32059,Limitierter Rahmen zum 3. Jubiläum - Bankett,Limitierte Events
32060,Limitierter Rahmen zum 3. Jubiläum - Funkelnde Momente,Limitierte Events
10186,Ballkönigin,Limitierte Events
