id,name,suit_name,skin_text
6450,Fusionsschirm,,"
Der Legende nach wurde diese künstliche Antiquität vom Handwerker Alberta hergestellt. Neben Yume-Technologie wurden noch andere unbekannte und gefährliche Technologien verwandt. 

Dieser Schirm kann seine Form verändern und sich somit den verschiedenen Situation einer Schlacht anpassen. Wenn der Schirm geöffnet ist, kann man die von Alberta auf die Innenseite gemalte Sternenkarte sehen. 

Die eigentliche Aufgabe eines Schirms ist es uns von Dingen, die vom Himmel kommen, zu beschützen. Mit dem Bemalen der Sternenkarte im Regenschirm möchte Alberta die Tatsache zum Ausdruck bringen, dass der wahre Feind von jenseits des Himmels kommt."
6451,Fusionsschirm,,"
Der Legende nach wurde diese künstliche Antiquität vom Handwerker Alberta hergestellt. Neben Yume-Technologie wurden noch andere unbekannte und gefährliche Technologien verwandt. 

Dieser Schirm kann seine Form verändern und sich somit den verschiedenen Situation einer Schlacht anpassen. Wenn der Schirm geöffnet ist, kann man die von Alberta auf die Innenseite gemalte Sternenkarte sehen. 

Die eigentliche Aufgabe eines Schirms ist es uns von Dingen, die vom Himmel kommen, zu beschützen. Mit dem Bemalen der Sternenkarte im Regenschirm möchte Alberta die Tatsache zum Ausdruck bringen, dass der wahre Feind von jenseits des Himmels kommt."
6452,Fusionsschirm,,"
Der Legende nach wurde diese künstliche Antiquität vom Handwerker Alberta hergestellt. Neben Yume-Technologie wurden noch andere unbekannte und gefährliche Technologien verwandt. 

Dieser Schirm kann seine Form verändern und sich somit den verschiedenen Situation einer Schlacht anpassen. Wenn der Schirm geöffnet ist, kann man die von Alberta auf die Innenseite gemalte Sternenkarte sehen. 

Die eigentliche Aufgabe eines Schirms ist es uns von Dingen, die vom Himmel kommen, zu beschützen. Mit dem Bemalen der Sternenkarte im Regenschirm möchte Alberta die Tatsache zum Ausdruck bringen, dass der wahre Feind von jenseits des Himmels kommt."
6453,Fusionsschirm,,"
Der Legende nach wurde diese künstliche Antiquität vom Handwerker Alberta hergestellt. Neben Yume-Technologie wurden noch andere unbekannte und gefährliche Technologien verwandt. 

Dieser Schirm kann seine Form verändern und sich somit den verschiedenen Situation einer Schlacht anpassen. Wenn der Schirm geöffnet ist, kann man die von Alberta auf die Innenseite gemalte Sternenkarte sehen. 

Die eigentliche Aufgabe eines Schirms ist es uns von Dingen, die vom Himmel kommen, zu beschützen. Mit dem Bemalen der Sternenkarte im Regenschirm möchte Alberta die Tatsache zum Ausdruck bringen, dass der wahre Feind von jenseits des Himmels kommt."
6454,Fusionsschirm,,"
Der Legende nach wurde diese künstliche Antiquität vom Handwerker Alberta hergestellt. Neben Yume-Technologie wurden noch andere unbekannte und gefährliche Technologien verwandt. 

Dieser Schirm kann seine Form verändern und sich somit den verschiedenen Situation einer Schlacht anpassen. Wenn der Schirm geöffnet ist, kann man die von Alberta auf die Innenseite gemalte Sternenkarte sehen. 

Die eigentliche Aufgabe eines Schirms ist es uns von Dingen, die vom Himmel kommen, zu beschützen. Mit dem Bemalen der Sternenkarte im Regenschirm möchte Alberta die Tatsache zum Ausdruck bringen, dass der wahre Feind von jenseits des Himmels kommt."
7053,Tiefes Brüllen,,Der Klang meines Basses wird dich überwältigen!
7054,Haus-Kaninchen,,"Ah! Ich muss den Mondkuchen aufessen, bevor eine neue Runde beginnt!"
7055,Geheime Operation,,"Ich bin mächtig, ich bin Gerechtigkeit!"
7056,Grimoire,,"Mach noch einen Schritt und ich werde nicht zögern, dich einzufrieren oder zu sprengen!"
7057,Strahlende Feder,,In meinem Feuer werden eure Sünden verbrennen!
7058,Neubeginn,,Iron Fist Neubeginn-Kostüm
7059,Herbst,,"Willst du mit mir den roten Ahorn bewundern gehen, wenn der Regen vorbei ist, Senpai?"
7060,Hasenöhrchen,,Senpai willst du unter den Kastanienbäumen und den goldroten Herbstblättern mit mir spielen?
7061,Süßes oder Saures,,"Süßes oder Saures! Senpai, schnell gib mir deine Süßigkeiten!"
7062,Charmante Zauberin,,"Senpai, willst du den fantastischen Ausblick vom Himmel aus genießen? Nur du und ich~"
7063,Komet,,"Warum kann man mit einer Flamme andere einfrieren? Senpai, du weißt so viele Dinge."
7064,Sternschnuppe,,"Senpai, die Sternschnuppen werden mir verraten, welchen Wunsch du an sie geschickt hast."
7065,Cyberangriff,,Alle Feinde müssen zerstört werden!
7066,Fallende Blüten,,"Senpai, das ist das erste Mal, dass ich so ein Kleid trage. Gefällt es dir…?"
7067,Leichte Brise,,Du bist wohl nicht gewöhnt in heißen Quellen zu baden? Mein Fächer kann dir eine kühle Brise spenden!
7068,Heiße Quellen,,"Keine Sorge, es ist nur Kokosnusssaft!"
7069,Verlockende Hitze,,"Willst du auch ein Glas trinken?… Ah~Tut mir leid, ich habe den Wein verschütttet. Kannst du mir helfen es abzuwaschen~"
7070,Heißes Bad,,Kannst du mir bitte mein Kleid reichen~
7071,Sylphe,,Fliegt meine Vögelchen! Ihr alle seid meine Flügel!
7072,Nymphe,,Das Ende der Reise ist am Ende des Meeres~
7073,Xmas Geschenke,,Wir haben dir das Beste Geschenk von allen gebracht. Unsere Gesellschaft~
7074,Xmas-Mädchen,,Es ist wirklich ein kaltes Weihnachten~Deine Hände sind schon ganz rot vor Kälte. Lass sie mich dir wärmen~Sei nicht schüchtern und entspann dich~
6455,Zwillingsstäbe,,"
Zwei Zauberstäbe, die von den Zwillingen Esau und Jakob verwendet werden. Wie ihre Besitzer verkörpern die beiden Zauberstäbe komplett unterschiedliche Magie. 

Es ist allen auf dem Campus gekannt, dass unterschiedliche magische Kräfte nicht koexitieren können. Dennoch ist die Magie von Esau und Jakob eng miteinander verschlungen. Dies ist natürlich mit einem hohen Preis verbunden, aber dessen sind sich die Beiden bewusst. 

Vielleicht ist es ihr ""Schicksal"" auf einer fremden Bühne eine Rolle, die sie nicht selber wählten, zu spielen."
6456,Zwillingsstäbe,,"
Zwei Zauberstäbe, die von den Zwillingen Esau und Jakob verwendet werden. Wie ihre Besitzer verkörpern die beiden Zauberstäbe komplett unterschiedliche Magie. 

Es ist allen auf dem Campus gekannt, dass unterschiedliche magische Kräfte nicht koexitieren können. Dennoch ist die Magie von Esau und Jakob eng miteinander verschlungen. Dies ist natürlich mit einem hohen Preis verbunden, aber dessen sind sich die Beiden bewusst. 

Vielleicht ist es ihr ""Schicksal"" auf einer fremden Bühne eine Rolle, die sie nicht selber wählten, zu spielen."
6457,Zwillingsstäbe,,"
Zwei Zauberstäbe, die von den Zwillingen Esau und Jakob verwendet werden. Wie ihre Besitzer verkörpern die beiden Zauberstäbe komplett unterschiedliche Magie. 

Es ist allen auf dem Campus gekannt, dass unterschiedliche magische Kräfte nicht koexitieren können. Dennoch ist die Magie von Esau und Jakob eng miteinander verschlungen. Dies ist natürlich mit einem hohen Preis verbunden, aber dessen sind sich die Beiden bewusst. 

Vielleicht ist es ihr ""Schicksal"" auf einer fremden Bühne eine Rolle, die sie nicht selber wählten, zu spielen."
6458,Zwillingsstäbe,,"
Zwei Zauberstäbe, die von den Zwillingen Esau und Jakob verwendet werden. Wie ihre Besitzer verkörpern die beiden Zauberstäbe komplett unterschiedliche Magie. 

Es ist allen auf dem Campus gekannt, dass unterschiedliche magische Kräfte nicht koexitieren können. Dennoch ist die Magie von Esau und Jakob eng miteinander verschlungen. Dies ist natürlich mit einem hohen Preis verbunden, aber dessen sind sich die Beiden bewusst. 

Vielleicht ist es ihr ""Schicksal"" auf einer fremden Bühne eine Rolle, die sie nicht selber wählten, zu spielen."
6459,Zwillingsstäbe,,"
Zwei Zauberstäbe, die von den Zwillingen Esau und Jakob verwendet werden. Wie ihre Besitzer verkörpern die beiden Zauberstäbe komplett unterschiedliche Magie. 

Es ist allen auf dem Campus gekannt, dass unterschiedliche magische Kräfte nicht koexitieren können. Dennoch ist die Magie von Esau und Jakob eng miteinander verschlungen. Dies ist natürlich mit einem hohen Preis verbunden, aber dessen sind sich die Beiden bewusst. 

Vielleicht ist es ihr ""Schicksal"" auf einer fremden Bühne eine Rolle, die sie nicht selber wählten, zu spielen."
6460,Zwillingsstäbe,,"
Zwei Zauberstäbe, die von den Zwillingen Esau und Jakob verwendet werden. Wie ihre Besitzer verkörpern die beiden Zauberstäbe komplett unterschiedliche Magie. 

Es ist allen auf dem Campus gekannt, dass unterschiedliche magische Kräfte nicht koexitieren können. Dennoch ist die Magie von Esau und Jakob eng miteinander verschlungen. Dies ist natürlich mit einem hohen Preis verbunden, aber dessen sind sich die Beiden bewusst. 

Vielleicht ist es ihr ""Schicksal"" auf einer fremden Bühne eine Rolle, die sie nicht selber wählten, zu spielen."
7075,Winterprinzessin,,Der Winter ist wirklich eine schöne Jahreszeit. Willst du auch im Schneesturm tanzen?
7076,Eiskönigin,,"Bald wirst du herausfinden, dass mein Speer kälter ist als Eis!"
7077,Kaffeepause,,"Im kalten Winter eine heiße Tasse Kaffee zu trinken, lässt einen wirklich entspannen~Willst du mal probieren? Hier nimm diese Tasse, ich mache mir noch einen~"
7078,Löwentanz,,"Rarrr! Die kleinen Mäuse laufen vor mir in alle Himmelsrichtungen davon! Miao, Haha~"
6461,Brennende Klinge,,"
Mit Ketten verbundene Sicheln, die im heiligen Feuer geschmiedet wurden und ihre wahre Kraft nur entfalten, wenn Kira sie verwendet. 

Kiras Kampfstil erinnert an einen Tanz geprägt durch grazile Sprünge und Drehungen, der eine Feuerspur in der Luft hinterlässt. Diese Bewegungen sind geprägt durch das Leben mit den Jägern im Wald. 

Zwar ist der Wald bereits verschwunden, doch erlischt das Feuer der Jäger niemals. Auch Kira ist mit dem Herzen immer bei ihrem Gott——Vielleicht ist auch der tanzende Kampfstil ein Opfer für ihren Gott. Selbst in der dunkelsten Stunde beschwert sich Kira nicht, sondern schwingt ihre Sicheln, um ihre Geschwister zu beschützen und das Chaos zu besiegen. Auch hofft sie zutiefst auf die Rückkehr ihre Gottes."
6462,Brennende Klinge,,"
Mit Ketten verbundene Sicheln, die im heiligen Feuer geschmiedet wurden und ihre wahre Kraft nur entfalten, wenn Kira sie verwendet. 

Kiras Kampfstil erinnert an einen Tanz geprägt durch grazile Sprünge und Drehungen, der eine Feuerspur in der Luft hinterlässt. Diese Bewegungen sind geprägt durch das Leben mit den Jägern im Wald. 

Zwar ist der Wald bereits verschwunden, doch erlischt das Feuer der Jäger niemals. Auch Kira ist mit dem Herzen immer bei ihrem Gott——Vielleicht ist auch der tanzende Kampfstil ein Opfer für ihren Gott. Selbst in der dunkelsten Stunde beschwert sich Kira nicht, sondern schwingt ihre Sicheln, um ihre Geschwister zu beschützen und das Chaos zu besiegen. Auch hofft sie zutiefst auf die Rückkehr ihre Gottes."
6463,Brennende Klinge,,"
Mit Ketten verbundene Sicheln, die im heiligen Feuer geschmiedet wurden und ihre wahre Kraft nur entfalten, wenn Kira sie verwendet. 

Kiras Kampfstil erinnert an einen Tanz geprägt durch grazile Sprünge und Drehungen, der eine Feuerspur in der Luft hinterlässt. Diese Bewegungen sind geprägt durch das Leben mit den Jägern im Wald. 

Zwar ist der Wald bereits verschwunden, doch erlischt das Feuer der Jäger niemals. Auch Kira ist mit dem Herzen immer bei ihrem Gott——Vielleicht ist auch der tanzende Kampfstil ein Opfer für ihren Gott. Selbst in der dunkelsten Stunde beschwert sich Kira nicht, sondern schwingt ihre Sicheln, um ihre Geschwister zu beschützen und das Chaos zu besiegen. Auch hofft sie zutiefst auf die Rückkehr ihre Gottes."
6464,Brennende Klinge,,"
Mit Ketten verbundene Sicheln, die im heiligen Feuer geschmiedet wurden und ihre wahre Kraft nur entfalten, wenn Kira sie verwendet. 

Kiras Kampfstil erinnert an einen Tanz geprägt durch grazile Sprünge und Drehungen, der eine Feuerspur in der Luft hinterlässt. Diese Bewegungen sind geprägt durch das Leben mit den Jägern im Wald. 

Zwar ist der Wald bereits verschwunden, doch erlischt das Feuer der Jäger niemals. Auch Kira ist mit dem Herzen immer bei ihrem Gott——Vielleicht ist auch der tanzende Kampfstil ein Opfer für ihren Gott. Selbst in der dunkelsten Stunde beschwert sich Kira nicht, sondern schwingt ihre Sicheln, um ihre Geschwister zu beschützen und das Chaos zu besiegen. Auch hofft sie zutiefst auf die Rückkehr ihre Gottes."
6465,Brennende Klinge,,"
Mit Ketten verbundene Sicheln, die im heiligen Feuer geschmiedet wurden und ihre wahre Kraft nur entfalten, wenn Kira sie verwendet. 

Kiras Kampfstil erinnert an einen Tanz geprägt durch grazile Sprünge und Drehungen, der eine Feuerspur in der Luft hinterlässt. Diese Bewegungen sind geprägt durch das Leben mit den Jägern im Wald. 

Zwar ist der Wald bereits verschwunden, doch erlischt das Feuer der Jäger niemals. Auch Kira ist mit dem Herzen immer bei ihrem Gott——Vielleicht ist auch der tanzende Kampfstil ein Opfer für ihren Gott. Selbst in der dunkelsten Stunde beschwert sich Kira nicht, sondern schwingt ihre Sicheln, um ihre Geschwister zu beschützen und das Chaos zu besiegen. Auch hofft sie zutiefst auf die Rückkehr ihre Gottes."
6466,Brennende Klinge,,"
Mit Ketten verbundene Sicheln, die im heiligen Feuer geschmiedet wurden und ihre wahre Kraft nur entfalten, wenn Kira sie verwendet. 

Kiras Kampfstil erinnert an einen Tanz geprägt durch grazile Sprünge und Drehungen, der eine Feuerspur in der Luft hinterlässt. Diese Bewegungen sind geprägt durch das Leben mit den Jägern im Wald. 

Zwar ist der Wald bereits verschwunden, doch erlischt das Feuer der Jäger niemals. Auch Kira ist mit dem Herzen immer bei ihrem Gott——Vielleicht ist auch der tanzende Kampfstil ein Opfer für ihren Gott. Selbst in der dunkelsten Stunde beschwert sich Kira nicht, sondern schwingt ihre Sicheln, um ihre Geschwister zu beschützen und das Chaos zu besiegen. Auch hofft sie zutiefst auf die Rückkehr ihre Gottes."
7079,Schicksal,,"Das letzte, was die Feinde sehen, sind glitzernde schwarze und weiße Sterne am Himmel."
7080,Fliegende Laterne,,Für das neue Jahr wünsche ich dir von ganzem Herzen alles Gute!
7081,Königin der Herzen,,Verbeugt euch vor eurer Königin!
6467,Silbermond-Klinge,,"
Die Walküre des Lichts, Anastasia, nutzt ein Messer mit einer silbernen Klinge. Das Messer blitzt im Mondlicht hell. 

Für viele Killer, die sich im dunklen heimlich an ihre Beute heranschleichen, ist diese Waffe deshalb zu gefährlich. Tatsächlich hinterlässt Anastasias Messer in der Luft eine Spur hellen Lichts. Aber Anastasia vertraut auf ihre Fähigkeiten und vor allem will sie Licht zu denen die es am Meisten benötigen bringen. 

In einer dunklen Nacht kann nur das Licht des Mondes des Weg weisen."
6468,Silbermond-Klinge,,"
Die Walküre des Lichts, Anastasia, nutzt ein Messer mit einer silbernen Klinge. Das Messer blitzt im Mondlicht hell. 

Für viele Killer, die sich im dunklen heimlich an ihre Beute heranschleichen, ist diese Waffe deshalb zu gefährlich. Tatsächlich hinterlässt Anastasias Messer in der Luft eine Spur hellen Lichts. Aber Anastasia vertraut auf ihre Fähigkeiten und vor allem will sie Licht zu denen die es am Meisten benötigen bringen. 

In einer dunklen Nacht kann nur das Licht des Mondes des Weg weisen."
6469,Silbermond-Klinge,,"
Die Walküre des Lichts, Anastasia, nutzt ein Messer mit einer silbernen Klinge. Das Messer blitzt im Mondlicht hell. 

Für viele Killer, die sich im dunklen heimlich an ihre Beute heranschleichen, ist diese Waffe deshalb zu gefährlich. Tatsächlich hinterlässt Anastasias Messer in der Luft eine Spur hellen Lichts. Aber Anastasia vertraut auf ihre Fähigkeiten und vor allem will sie Licht zu denen die es am Meisten benötigen bringen. 

In einer dunklen Nacht kann nur das Licht des Mondes des Weg weisen."
6470,Silbermond-Klinge,,"
Die Walküre des Lichts, Anastasia, nutzt ein Messer mit einer silbernen Klinge. Das Messer blitzt im Mondlicht hell. 

Für viele Killer, die sich im dunklen heimlich an ihre Beute heranschleichen, ist diese Waffe deshalb zu gefährlich. Tatsächlich hinterlässt Anastasias Messer in der Luft eine Spur hellen Lichts. Aber Anastasia vertraut auf ihre Fähigkeiten und vor allem will sie Licht zu denen die es am Meisten benötigen bringen. 

In einer dunklen Nacht kann nur das Licht des Mondes des Weg weisen."
6471,Silbermond-Klinge,,"
Die Walküre des Lichts, Anastasia, nutzt ein Messer mit einer silbernen Klinge. Das Messer blitzt im Mondlicht hell. 

Für viele Killer, die sich im dunklen heimlich an ihre Beute heranschleichen, ist diese Waffe deshalb zu gefährlich. Tatsächlich hinterlässt Anastasias Messer in der Luft eine Spur hellen Lichts. Aber Anastasia vertraut auf ihre Fähigkeiten und vor allem will sie Licht zu denen die es am Meisten benötigen bringen. 

In einer dunklen Nacht kann nur das Licht des Mondes des Weg weisen."
6472,Silbermond-Klinge,,"
Die Walküre des Lichts, Anastasia, nutzt ein Messer mit einer silbernen Klinge. Das Messer blitzt im Mondlicht hell. 

Für viele Killer, die sich im dunklen heimlich an ihre Beute heranschleichen, ist diese Waffe deshalb zu gefährlich. Tatsächlich hinterlässt Anastasias Messer in der Luft eine Spur hellen Lichts. Aber Anastasia vertraut auf ihre Fähigkeiten und vor allem will sie Licht zu denen die es am Meisten benötigen bringen. 

In einer dunklen Nacht kann nur das Licht des Mondes des Weg weisen."
7082,Blutrote Rose,,"Selbst in einem Leben mit harten Widrigkeiten kann eine Rose die Kraft finden, wieder zu blühen."
7083,Barista,,"Trinkst du ein Glas mit mir? Ah~das ist nur goldenes Sprudelwasser, das macht nichts~"
7084,Gouvernante,,Du befiehlst mir aufzuräumen. Ich werde dir eine Lektion erteilen!
7085,Aristokratisch,,Der Moment in dem du blinzelst ist auch der Moment in dem du stirbst.
6473,Illusions-Klingen,,"
Klingenpaar, das von der aus dem Albtraum wiedergeborenen Iron Fist verwendet wird. Der prothesische Arm von Iron Fist ist eine von Menschen kreierte Antiquität und wurde von Alberta hergestellt. Neben Yume-Technologie wurden noch andere unbekannte und gefährliche Technologien verwandt. 

Im Alptraum sah Iron Fist einen Lichtstrahl und schöpfte Hoffnung daraus. Als sie ihre Flügel erhielt bekam sie auch diese Klingen. Das große Messer symbolisiert den Willen, den Konkon zu durchbrechen. Das kleine Messer steht für den Wunsch fliegen zu können. 

In Iron Fists Erinnerung gibt es eine winzige Kreatur, das dem Lichtstrahl hinterherjagt. Vielleicht hatte dies einen Einfluss darauf, dass sie auch dem Licht hinterherjagt."
6474,Illusions-Klingen,,"
Klingenpaar, das von der aus dem Albtraum wiedergeborenen Iron Fist verwendet wird. Der prothesische Arm von Iron Fist ist eine von Menschen kreierte Antiquität und wurde von Alberta hergestellt. Neben Yume-Technologie wurden noch andere unbekannte und gefährliche Technologien verwandt. 

Im Alptraum sah Iron Fist einen Lichtstrahl und schöpfte Hoffnung daraus. Als sie ihre Flügel erhielt bekam sie auch diese Klingen. Das große Messer symbolisiert den Willen, den Konkon zu durchbrechen. Das kleine Messer steht für den Wunsch fliegen zu können. 

In Iron Fists Erinnerung gibt es eine winzige Kreatur, das dem Lichtstrahl hinterherjagt. Vielleicht hatte dies einen Einfluss darauf, dass sie auch dem Licht hinterherjagt."
6475,Illusions-Klingen,,"
Klingenpaar, das von der aus dem Albtraum wiedergeborenen Iron Fist verwendet wird. Der prothesische Arm von Iron Fist ist eine von Menschen kreierte Antiquität und wurde von Alberta hergestellt. Neben Yume-Technologie wurden noch andere unbekannte und gefährliche Technologien verwandt. 

Im Alptraum sah Iron Fist einen Lichtstrahl und schöpfte Hoffnung daraus. Als sie ihre Flügel erhielt bekam sie auch diese Klingen. Das große Messer symbolisiert den Willen, den Konkon zu durchbrechen. Das kleine Messer steht für den Wunsch fliegen zu können. 

In Iron Fists Erinnerung gibt es eine winzige Kreatur, das dem Lichtstrahl hinterherjagt. Vielleicht hatte dies einen Einfluss darauf, dass sie auch dem Licht hinterherjagt."
6476,Illusions-Klingen,,"
Klingenpaar, das von der aus dem Albtraum wiedergeborenen Iron Fist verwendet wird. Der prothesische Arm von Iron Fist ist eine von Menschen kreierte Antiquität und wurde von Alberta hergestellt. Neben Yume-Technologie wurden noch andere unbekannte und gefährliche Technologien verwandt. 

Im Alptraum sah Iron Fist einen Lichtstrahl und schöpfte Hoffnung daraus. Als sie ihre Flügel erhielt bekam sie auch diese Klingen. Das große Messer symbolisiert den Willen, den Konkon zu durchbrechen. Das kleine Messer steht für den Wunsch fliegen zu können. 

In Iron Fists Erinnerung gibt es eine winzige Kreatur, das dem Lichtstrahl hinterherjagt. Vielleicht hatte dies einen Einfluss darauf, dass sie auch dem Licht hinterherjagt."
6477,Illusions-Klingen,,"
Klingenpaar, das von der aus dem Albtraum wiedergeborenen Iron Fist verwendet wird. Der prothesische Arm von Iron Fist ist eine von Menschen kreierte Antiquität und wurde von Alberta hergestellt. Neben Yume-Technologie wurden noch andere unbekannte und gefährliche Technologien verwandt. 

Im Alptraum sah Iron Fist einen Lichtstrahl und schöpfte Hoffnung daraus. Als sie ihre Flügel erhielt bekam sie auch diese Klingen. Das große Messer symbolisiert den Willen, den Konkon zu durchbrechen. Das kleine Messer steht für den Wunsch fliegen zu können. 

In Iron Fists Erinnerung gibt es eine winzige Kreatur, das dem Lichtstrahl hinterherjagt. Vielleicht hatte dies einen Einfluss darauf, dass sie auch dem Licht hinterherjagt."
6478,Illusions-Klingen,,"
Klingenpaar, das von der aus dem Albtraum wiedergeborenen Iron Fist verwendet wird. Der prothesische Arm von Iron Fist ist eine von Menschen kreierte Antiquität und wurde von Alberta hergestellt. Neben Yume-Technologie wurden noch andere unbekannte und gefährliche Technologien verwandt. 

Im Alptraum sah Iron Fist einen Lichtstrahl und schöpfte Hoffnung daraus. Als sie ihre Flügel erhielt bekam sie auch diese Klingen. Das große Messer symbolisiert den Willen, den Konkon zu durchbrechen. Das kleine Messer steht für den Wunsch fliegen zu können. 

In Iron Fists Erinnerung gibt es eine winzige Kreatur, das dem Lichtstrahl hinterherjagt. Vielleicht hatte dies einen Einfluss darauf, dass sie auch dem Licht hinterherjagt."
6479,Gezackte Zähne,,"
Hammer mit gezackten Zähnen, der von Fenrir verwendet wird. Nach äußerst rauer Bearbeitung wurde er zu einer leicht zu haltenden Waffe. 

Es gibt niemanden, der Fenrirs Kraft standhalten kann. Dieser Hammer wurde von ihr Jahrelang geschwunden und ist dennoch nicht kapputt gegangen. Aus diesem Grund liebt ihn Fenrir sehr. 

Die Kreisförmigen Wachstumsspuren am Hammer zeigen, dass er ursprünglich Teil einer riesigen und alten Kreatur war. Vielleicht kann sie auf das Zeitalter der ""vergessenen Götter"" zurückgeführt werden."
6480,Gezackte Zähne,,"
Hammer mit gezackten Zähnen, der von Fenrir verwendet wird. Nach äußerst rauer Bearbeitung wurde er zu einer leicht zu haltenden Waffe. 

Es gibt niemanden, der Fenrirs Kraft standhalten kann. Dieser Hammer wurde von ihr Jahrelang geschwunden und ist dennoch nicht kapputt gegangen. Aus diesem Grund liebt ihn Fenrir sehr. 

Die Kreisförmigen Wachstumsspuren am Hammer zeigen, dass er ursprünglich Teil einer riesigen und alten Kreatur war. Vielleicht kann sie auf das Zeitalter der ""vergessenen Götter"" zurückgeführt werden."
6481,Gezackte Zähne,,"
Hammer mit gezackten Zähnen, der von Fenrir verwendet wird. Nach äußerst rauer Bearbeitung wurde er zu einer leicht zu haltenden Waffe. 

Es gibt niemanden, der Fenrirs Kraft standhalten kann. Dieser Hammer wurde von ihr Jahrelang geschwunden und ist dennoch nicht kapputt gegangen. Aus diesem Grund liebt ihn Fenrir sehr. 

Die Kreisförmigen Wachstumsspuren am Hammer zeigen, dass er ursprünglich Teil einer riesigen und alten Kreatur war. Vielleicht kann sie auf das Zeitalter der ""vergessenen Götter"" zurückgeführt werden."
6482,Gezackte Zähne,,"
Hammer mit gezackten Zähnen, der von Fenrir verwendet wird. Nach äußerst rauer Bearbeitung wurde er zu einer leicht zu haltenden Waffe. 

Es gibt niemanden, der Fenrirs Kraft standhalten kann. Dieser Hammer wurde von ihr Jahrelang geschwunden und ist dennoch nicht kapputt gegangen. Aus diesem Grund liebt ihn Fenrir sehr. 

Die Kreisförmigen Wachstumsspuren am Hammer zeigen, dass er ursprünglich Teil einer riesigen und alten Kreatur war. Vielleicht kann sie auf das Zeitalter der ""vergessenen Götter"" zurückgeführt werden."
6483,Gezackte Zähne,,"
Hammer mit gezackten Zähnen, der von Fenrir verwendet wird. Nach äußerst rauer Bearbeitung wurde er zu einer leicht zu haltenden Waffe. 

Es gibt niemanden, der Fenrirs Kraft standhalten kann. Dieser Hammer wurde von ihr Jahrelang geschwunden und ist dennoch nicht kapputt gegangen. Aus diesem Grund liebt ihn Fenrir sehr. 

Die Kreisförmigen Wachstumsspuren am Hammer zeigen, dass er ursprünglich Teil einer riesigen und alten Kreatur war. Vielleicht kann sie auf das Zeitalter der ""vergessenen Götter"" zurückgeführt werden."
6484,Gezackte Zähne,,"
Hammer mit gezackten Zähnen, der von Fenrir verwendet wird. Nach äußerst rauer Bearbeitung wurde er zu einer leicht zu haltenden Waffe. 

Es gibt niemanden, der Fenrirs Kraft standhalten kann. Dieser Hammer wurde von ihr Jahrelang geschwunden und ist dennoch nicht kapputt gegangen. Aus diesem Grund liebt ihn Fenrir sehr. 

Die Kreisförmigen Wachstumsspuren am Hammer zeigen, dass er ursprünglich Teil einer riesigen und alten Kreatur war. Vielleicht kann sie auf das Zeitalter der ""vergessenen Götter"" zurückgeführt werden."
6485,Steinklingen-Axt,,
6486,Steinklingen-Axt,,
6487,Steinklingen-Axt,,
6488,Steinklingen-Axt,,
6489,Steinklingen-Axt,,
6490,Steinklingen-Axt,,
6491,Jadeschatten,,
6492,Jadeschatten,,
6493,Jadeschatten,,
6494,Jadeschatten,,
6495,Jadeschatten,,
6496,Jadeschatten,,
7086,Blumiger Tanz,,Ich warte darauf in der Krischblüten-Saison auf dich zu treffen~
7087,Weiß-Rosa Kimono,,"Wo gehen wir dieses Jahr hin, um die Kirschblüten anzuschauen?…Kyoto~das ist ein Ort mit sehr viel Geschichte~"
7088,Doppeltes Glück,,Zwei Hände zu halten bedeuted doppeltes Glück und doppelte Verantwortung zur gleichen Zeit.
7089,Schiedsrichter,,"Schiedsrichterin Fenek hat einen Eid geleistet! Ich werde im Wettkampf niemals den Mut verlieren und niemals einen Termin verpassen…Ah, Aua, ich hab mir auf die Zunge gebissen~"
7090,Baseballstar,,"Wenn du bei einem Spiel zuschaust, kannst du meinen Home Run bewundern!"
7091,Sprinterin,,Sie sollte abnehmen! Fast hätte sie nicht gewonnen~
7092,Volleyballprofi,,"Bereite dich auf einen blauen Fleck vor, wenn du diesen Ball blockst!"
7093,Revolverheldin,,"Willst du die Kraft meiner neuen Waffe testen? Ich stelle dich gern zufrieden, Miao!"
7094,Ewige Liebe,,Unsere Liebe ist unendlich：unerschütterlich und treu!
7095,Gei­gen­vir­tu­o­sin,,"Senpai, dieses Stück habe ich extra für dich eingeübt. Bitte hör gut zu~"
7096,Blumige Liebe,,Kennst du die Bedeutung der Kirschblüte? Sie symbolisiert Liebe und Hoffnung. Tanze mit ihr.
7097,Vorteilshafte Liebe,,So Jemand wie mich gibt es nicht so oft!
7098,Musketier,,Der Tanz mit dem Degen muss geübt sein. Willst du mal seine scharfen Kanten testen?
7099,Sommergefühle,,"Auch wenn es nicht ganz einfach ist, ist es im Grundegenommen nicht schwer sich im Wasser treiben zu lassen~"
7100,Tee-Masterin,,"Ah, die Teestiele in meinem Glas stehen nach oben… das muss ein guter Tag heute sein~"
7101,Elegante Dame,,"Das Leben auf der Bühne ist beendet, aber das Leben abseits der Bühne beginnt gerade erst. Wirst du mich bei diesem Theaterstück bis zum Ende begleiten?"
7102,Sommerlust,,"Ah, so etwas süßes ist wirklich eine Sünde… versteh mich nicht falsch. Ich liebe dein Eis!"
7103,Flügel der Zeit,,Die Verbindung von Technologie und Magie ist wunderbar. Ich hoffe du genießt sie auch so~
