name,translation
GUILD_WAR_RANK_MATCH_END,Qualifikationsrunde ist bereits vorbei
GUILD_WAR_APPLY_SUCCESS,Erfolgreich angemeldet
GUILD_WAR_RANK_WINDOW,Gilden-Rang
GUILD_WAR_MAX_HIDE,Du kannst maximal {1} Teams verstecken
MATCH_NUM,Runde {1}
GUILD_WAR_TEAM_MAX,Du kannst maximal {1} Teams zum kämfen auswählen
GUILD_WAR_CANNOT_CHANGE_TEAM,"Es gibt keine Möglichkeit, das Team während des Kampfes zu ändern"
GUILD_WAR_TEAM_SET_SUCCESS,Formation der Gilde erfolgreich
GUILD_WAR_CAN_NOT_REDUCE_TEAM,Das Team darf nicht kleiner sein
GUILD_WAR_NO_TILI,Restliche Energie nicht ausreichend
GUILD_WAR_SEND_SUCCESS,Erfolgreich gesendet
GUILD_WAR_CONFIRM_SEND,Willst du eine Einladung im Gilden-Chat schicken?
GUILD_WAR_IS_SIGNED,Deine Gilde ist bereits registriert
FINAL_DETAIL,Final-Details
TIME_TO_BEGIN,Beginnt in:
TIME_TO_GUILD_WAR_1,Zeit für Vorbereitung:
TIME_TO_GUILD_WAR_2,Finale endet in:
TIME_TO_GUILD_WAR_3,Nächster Kampf startet in:
TIME_TO_END,Endet in:
GUILD_FINAL_RESULT,Finale Ergebnisse
DINNING_ALREADY_MAX,Max. Level erreicht
GUILD_WAR_CONFIRM_LIMIT_TIME,Nach {1} Minute(n) kannst du eine Nachricht schicken
FIGHTING,Beim Kampf
GUILD_WAR_SIGN_MAX,Die Anzahl der Teilnehmer hat bereits das Limit erreicht
COST,Leveln
GUILD_WAR_MY_TEAM_TIPS,Du kannst die Gilde nicht mehr nach Festlegen der Formation ändern. Willst du fortfahren?
AVATAR_TEXT_1,Avatar
AVATAR_TEXT_2,Bilderrahmen
AVATAR_TEXT_3,Spezieller Avater
NOT_HAVE_AVATAR,Du hast noch keinen Avatar dieser Art…
RET_TIME_TEXT,Verbleibend:
DAYS_TEXT,{1} Tag(e)
PROPHET_SUMMON_TEN_TIMES,Verwende 10 Siegel
BLACK_CARD_TEXT01,Tägliche Belohnungen in den folgenden 10 Tagen:
BLACK_CARD_TEXT02,"1. Ab dem Kauftag werden die Belohnungen für 10 Tage per Mail gesendet.\n2. Egal wann du das gekauft hast, kannst du alle erhältlichen Belohnungen bekommen~"
BLACK_CARD_TEXT03,Insgesamt erhältlich:
GUILD_WAR_NEXT_WEEK,Der Kampfplatz wird gerade aufgeräumt. Der nächste Kampf beginnt bald
EMOTION_DEFAULT_TEXT,Standard
EMOTION_DYNAMIC_TEXT,GIF
EMOTION_TRANSLATE_NEEDNOT_TEXT,Keine Übersetzung notwendig
CHAT_TAP_10,Servern
GUILD_TEXT65,Nicht authorisiert
CHAT_CONFIG_6,Servern-Chat blockieren
CHAT_HIDE_CROSS,Servern-Chat blockiert
WEEK_SUBSCRIPTION_BTN_LABEL,Wöchentliches Abo\n{1}{2}
MONTH_SUBSCRIPTION_BTN_LABEL,Monatliches Abo\n{1}{2}
QUARTER_SUBSCRIPTION_BTN_LABEL,Saison Abo\n{1}{2}
SUBSCRIPTION_CANCEL_TIP,Gratis für 7 Tage. Kann jederzeit gekündigt werden!
ACTIVITY_JIGSAW_RULE,Regeln
ACTIVITY_JIGSAW_ENERGY,Energie:
ACTIVITY_JIGSAW_TOTAL,Beendet:
ACTIVITY_JIGSAW_HELP,"Puzzle:|1. Klicke auf 2 Puzzleteile, um deren Position zu tauschen. Dies verbraucht 1 Energie.|2. Du kannst das Puzzle zusammensetzen, indem du die Teile auf die jeweils richtige Position bringst.||Belohnungen:|1. Du wirst sofort nach dem Lösen eines Puzzles belohnt.|2. Du erhältst zusätzliche Belohnungen, wenn du 3, 7, 10, 15, 19 und 24 Puzzle gelöst hast.|3. Die Belohnungen werden dir gesammelt per Post geschickt.||Energie:|1. Du kannst 1 Energie erhalten, indem du dich während des Events täglich anmeldest.|2. Du kannst auch im Auto.-Kampf Energie erbeuten.|3. Außerdem kannst du auch pro Tag 50 Energiepunkte mit Dias kaufen. Einzelpreis:|   Dias *10 für 1.|   Dias *20 für 2.-3. |   Dias *30 für 4.-6. |   Dias *40 für 7.-10. |   Dias *50 für 11.- 15. |   Dias *75 für 16-20 |   Dias *100 für 21-50 | "
ACTIVITY_JIGSAW_BACK,Zurück
ACTIVITY_JIGSAW_BUY_TITLE,Kaufe Energie
ACTIVITY_JIGSAW_BUY_TEXT1,Erhältlich durch Auto-Kampf
ACTIVITY_JIGSAW_BUY_TEXT2,50-mal tägliches Limit.\nWeitere Details findest du in den Eventregeln.
WEEK_SUBSCRIPTION_FREE_BTN_LABEL,Gratis für\n7 Tage
SUBSCRIPTION_HELP_IOS,"Informationen zum Abodienst: |1. Nach der Registrierung werden die Kosten des Abonnements automatisch alle 7 Tage (30 Tage, 90 Tage) in Rechnung gestellt, um die Wirkung des Abos um 7 Tage (30 Tage, 90 Tage) zu verlängern. Dein iPhone-Abonnement wird von deinem Apple iTune-Konto belastet.|3. Wenn du dein Abo kündigen möchtest, kündige bitte 24 Stunden vor der nächsten Auszahlung.|4. Kündigungsschritte: Gebe auf der Hauptseite [Einstellungen] ein -> Klicke auf [iTune Store oder App Store] -> Klicke auf [Apple ID] und wähle [Apple ID anzeigen] -> [Abonnement] und anschließend Abonnement kündigen."
SUBSCRIPTION_TEXT01_IOS,"
1. Abonnementdauer: Wochenabo: 7 Tage, Monatsabo: 30 Tage und Saisonabo: 90 Tage. 
2. Einem iTunes Konto wird nur eine Gratischance für ein siebentätiges Abo verliehen.
3.Die Auto.-Kampf-Belohnungen werden für Münzen um 100%% und für EXP Saft um 60%% erhöht, solange das Abonnement gültig ist. Dieser Bonus kann auf die VIP-Vorteilen addiert werden. 
4. Das Abonnement wird automatisch erneuert, wenn dein Abonnement abläuft.
5. Die Abonnementgebühr wird nach Bestätigung deines Abonnements automatisch von deinem iTunes-Konto abgebucht.
6. Dein Abonnement wird automatisch verlängert, sofern es nicht 24 Stunden vor Ablauf deines Abonnementzeitraums gekündigt wird.
7. Der Betrag für den nächsten Zeitraum wird 24 Stunden vor Ablauf des Abonnements von deinem iTunes-Konto abgebucht.
8.Du kannst dein Abo in deinen iTunes-Kontoeinstellung kündigen."
ACTIVITY_JIGSAW_NOT_ENOUGH,Energie nicht ausreichend
ACTIVITY_JIGSAW_BTN_ENERGY,Kaufen
ACTIVITY_JIGSAW_LIMIT,Die heutige Menge an gekaufter Energie hat bereits das Limit erreicht
LIMIT_GIFT_TEXT,"Du hast ein neues limitiertes Paket freigeschaltet. Schnell, prüfe es!"
IMG_GUIDE_DAILY_MISSION_1,Tippe auf [c][cc0011]Gehen[-][/c] um zu überspringen.
IMG_GUIDE_DAILY_MISSION_2,Schließe die erforderlichen [c][cc0011]Aufgaben[-][/c] ab
IMG_GUIDE_DAILY_MISSION_3,Tippe auf [c][cc0011]Sammeln[-][/c] um Belohnungen zu erhalten
IMG_GUIDE_TAVERN_1,"Tippe hier, um mit den\nVorbereitungen zu beginnen"
IMG_GUIDE_TAVERN_2,Tippe zum \n[c][cc0011]Beenden[-][/c]
IMG_GUIDE_TAVERN_3,"Tippe, um [c][cc0011]sofort\n zu beenden[-][/c]"
IMG_GUIDE_TAVERN_4,"Tippe, um sie\nzu [c][cc0011]sperren[-][/c]"
IMG_GUIDE_TAVERN_5,Aktualisiere [c][cc0011]entsperrte und\nnoch nicht begonnene[-][/c] Jobs
IMG_GUIDE_TAVERN_6,"Erledige die täglich neuen Aufgaben,\num [c][cc0011]reichhaltige Belohnungen[-][/c] zu erhalten"
IMG_GUIDE_TAVERN_7,Benötigte [c][cc0011]Zeit[-][/c] für den Job
IMG_GUIDE_TAVERN_8,[c][cc0011]Belohnungen[-][/c] für\ndas Abschließen
IMG_GUIDE_TAVERN_9,Voraussetzungen für\ndie Mädchen
IMG_GUIDE_TAVERN_10,Tippe für [c][cc0011]Auto-Fill[-][/c]
IMG_GUIDE_TAVERN_11,"Stelle den [c][cc0011]Arbeitstrupp[-][/c] so zusammen, dass \nalle Mädchen optimal genutzt werden"
IMG_GUIDE_GAMBLE_1,[c][cc0011]Tippe[-][/c]
IMG_GUIDE_GAMBLE_2,um Lottoscheine zu kaufen
IMG_GUIDE_GAMBLE_3,Gutschein\nLaden
IMG_GUIDE_GAMBLE_4,Belohnungen\n[c][cc0011]erneuern[-][/c]
IMG_GUIDE_GAMBLE_5,"Tippe, um zu drehen"
IMG_GUIDE_GAMBLE_6,"Tippe, um 10 Mal zu drehen"
IMG_GUIDE_GAMBLE_7,"Jedes Mal, wenn du an der Lotterie teilnimmst erhältst\ndu 10 [c][cc0011]Gutscheine[-][/c]. Diese kannst du im [c][cc0011]Gutschein-Laden[-][/c]\ngegen verschiedene[c][cc0011]Items eintauschen[-][/c]"
IMG_GUIDE_ARENA_1,Lege zuerst die [c][cc0011]Arena-\nVerteidigungsaufstellung[-][/c] fest
IMG_GUIDE_ARENA_2,Tippe [c][cc0011]Kampf[-][/c]
IMG_GUIDE_ARENA_3,Wähle andere Spieler zum Kämpfen
IMG_GUIDE_ARENA_4,"[c][cc0011]Sieg[-][/c] erhöht die Punkte, [c][cc0011]Niederlage[-][/c] verringert die Punkte"
IMG_GUIDE_ARENA_5,Punkte bestimmen den Arena-Rang
IMG_GUIDE_ARENA_6,Um [c][cc0011]21 Uhr(UTC/GMT0)[-][/c] werden [c][cc0011]Tägliche Belohnungen[-][/c] nach dem aktuellen Rang verschickt
IMG_GUIDE_ARENA_7,1 Saison dauert [c][cc0011]2 Wochen[-][/c]. [c][cc0011]Saisonbelohnungen[-][/c] basieren auf dem Rang
IMG_GUIDE_ARENA_8,Tages- und Saison-\nbelohnungen an [c][cc0011]Dias[-][/c]\nund [c][cc0011]Kristallmeißel[-][/c]
IMG_GUIDE_TOWER_1,Tippe auf die [c][cc0011]offene Tür[-][/c] um in die entsprechende Stufe einzutreten
IMG_GUIDE_TOWER_2,"Prüfe derzeitige [c][cc0011]Stufenkonfiguration[-][/c], [c][cc0011]Belohnungen[-][/c] und [c][cc0011]die besten Kämpfe[-][/c]"
IMG_GUIDE_TOWER_3,Hier sind [c][cc0011]die schwächesten Teams[-][/c] um die Stufe zu gewinnen
IMG_GUIDE_TOWER_4,"Siege gewinnen [c][cc0011]Belohungen[-][/c], Niederlagen kosten 1 [c][cc0011]Pass[-][/c]"
IMG_GUIDE_PROPHET_1,Wähle eine [c][cc0011]Fraktion[-][/c]\nfürs Einschreiben aus
IMG_GUIDE_PROPHET_2,"Tippe auf das Symbol, um [c][cc0011]1 Stempel[-][/c] zu verwenden"
IMG_GUIDE_PROPHET_3,Nur [c][cc0011]4/[-][/c][c][cc0011]5-Sterne[-][/c]\nMädchen-Fragmente\nerhältlich!
IMG_GUIDE_PROPHET_4,Durchs Einschreiben sind [c][cc0011]Ordner[-][/c] für den [c][cc0011]Austausch[-][/c] zu erhalten
IMG_GUIDE_PROPHET_5,Tippe unten um Mädchen\nfür [c][cc0011]Austausch[-][/c] zu wählen
IMG_GUIDE_PROPHET_6,Tippe\num Mädchen [c][cc0011]auszutauschen[-][/c]
IMG_GUIDE_PROPHET_7,Wähle aus ob du den\nAustausch [c][cc0011]annehmen[-][/c] willst
IMG_GUIDE_PROPHET_8,Nur für [c][cc0011]4/5-Sterne[-][/c] &\n[c][cc0011]Nicht Engel&Dämon\nMädchen[-][/c] möglich
AWAKE_GIFTBAG_WITH_STAR,Erwecke Mädchen auf  {1}-Sterne:
AWAKE_GIFTBAG_TEXT01,Level die Mädchen auf [c][f55090]14-[-][/c] und [c][f55090]15-[-][/c]Sterne um reiche Belohnungen zu erhalten!\nDie Belohnungen sind limitiert zu erhalten und werden per Post gesendet.
PRIVACY_WARNING_TEXT01,Achtung!
PRIVACY_WARNING_TEXT02,"Um zu verhindern, dass deine Daten gestohlen werden, gebe keine privaten Daten an Dritte weiter. Bitte vermeide falsche Werbung und Offline-Transaktionen."
PRIVACY_WARNING_TEXT03,Nicht mehr erinnern
PRIVACY_WARNING_TEXT04,Bitte gebe keine privaten Informationen an Dritte weiter.
BATTLE_STATISTICS_TITLE,Kampf Statistik
ARTIFACT_LIST,Galerie
GM_AUTO_ANSWER,"Lieber Senpai! Yuki lädt jetzt den Akku! Yuki kann dir also im Moment nicht antworten! Aber Yuki wird dir so schnell wie möglich antworten, wenn Yuki mit voller Kraft zurück ist!"
ACTIVITY_CHRISTMAS_TEXT01,Du kannst während des Events auf der Event-Seite großzügige Belohnungen in den Weihnachts-Socken sammeln.
ACTIVITY_CHRISTMAS_TEXT02,Du kannst während eines Events auf der Event-Seite großzügige Belohnungen in Schneemann sammeln.
CHRISTMAS_LOCK,"Du musst zuerst den vorherigen Tausch abschließen, bevor du diesen freischalten kannst!"
CONFIRM_REGRESH_GUILD,"Aktualisierung verbraucht {2}{1}, aktualisiert nur das Kauflimit, nicht die Items im Laden. Willst du fortfahren?"
GET3,Tausch
SUBSCRIPTION_TEXT01,Bitte versuche es in {1}Sekunde(n) erneut
SUBSCRIPTION_TEXT01_AND,"
1. Abonnementdauer: Ein wöchentliches Abonnement dauert 7 Tage, ein monatliches Abonnement 30 Tage und ein vierteljährliches Abonnement 90 Tage.
2. Jedes Google-Konto hat ein kostenloses 7-Tage-Abonnement. 
3. Während Ihres Abonnements erhalten Sie 100%% mehr Münzen und 60%% mehr Exp-Saft von Auto-Beute. Diese Boni werden mit Ihren Vip-Vorteilen kombiniert.
4. Die Zahlung wird von Ihrem Konto abgebucht, sobald der Kauf bestätigt wurde.
5. Ihr Abonnement wird automatisch verlängert, sofern es nicht 24 Stunden vor Ablauf Ihres Abonnementzeitraums gekündigt wird.
6. Ihre Kontoerneuerung wird innerhalb von 24 Stunden vor Ablauf Ihrer aktuellen Abonnementlaufzeit abgebucht.
7. Abonnements können direkt über Ihr Google-Konto in den Einstellungen Ihres Geräts gekündigt werden.
8. Sie können Ihren Abonnementtyp nicht ändern, solange ein anderes Abonnement noch aktiv ist. Wenn Sie die Abonnementmethoden ändern möchten, müssen Sie zuerst das Abonnement kündigen und dann nach Ablauf Ihres aktuellen Abonnements ein neues Abonnement erwerben."
SUBSCRIPTION_HELP_AND,"Abo-Info: |1. Dein Abo verlängert sich automatisch alle 7 Tage (30 Tage, 90 Tage), je nachdem, welches Abonnement du wählst.|2. Deine Abogebühr wird von deinem Google-Konto abgebucht.|3. Wenn du dein Abo abmelden möchtest, kündige bitte mindestens 24 Stunden vor der Verlängerung deines Abonnements.|4. Kündigungsschritte: Gehe in den ""Einstellungen"" deines Geräts -> Tippe auf\n""Google"" -> Tippe auf ""Google-Konto"" -> Tippe auf ""Zahlungen und Abonnements"" -> Tippe auf ""Abonnements verwalten"" -> Tippe auf ""Abonnement kündigen"""
IMG_GUIDE_SHENXUE_1,"Tippe um zu wählen,\nwelche [c][cc0011]Fraktion[-][/c] graduieren soll"
IMG_GUIDE_SHENXUE_2,Wähle 1 [c][cc0011]Mädchen[-][/c] zu graduieren
IMG_GUIDE_SHENXUE_3,Wähle Mädchen\nals [c][cc0011]Material[-][/c] aus
IMG_GUIDE_SHENXUE_4,Details [c][cc0011]prüfen[-][/c]
IMG_GUIDE_SHENXUE_5,Level & Ausrüstung\ndieses Mädchens\n[c][cc0011]bleiben gleich[-][/c]
IMG_GUIDE_SHENXUE_6,[c][cc0011]Tippe[-][/c] um ihre\nGraduation abzuschließen
IMG_GUIDE_SHENXUE_7,Nach der Graduation des Mädchens werden\ndessen [c][cc0011]Attribute[-][/c] und [c][cc0011]Fertigkeiten[-][/c] stärker
GM_IMG_SIZE,Original Bild({1})
UPLOAD_FAIL,Hochladen nicht erfolgreich!
GM_UPLOAD_LIMIT_TIP,Die Maximum Größe des hochgeladenen Fotos ist {1}M
UPLOAD_IMG_WINDOW,Bild hochladen
GM_UPLOAD_MAX_COUNT,Das heutige Limit zum Fotos hochladen ist erreicht! (Jeden Tag {1} Male)
PARTNER_COMMENTS,Kommentar
RECEIVE_LIKE,Herz erhalten
NO_COMMENTS,Keine Kommentare bisher…
LIKE,LIKE
PARTNER_CHOOSE_PICTURE,Aktivieren
HAVE_CHOOSE_PICTURE,Wurde bereits als Standardbild festgelegt
PARTNER_CANCEL_PICTURE,Canceln
HAVE_CANCEL_PICTURE,Dieses Bild als Standardbild zu verwenden wurde bereits gecancelt
PARTNER_COMMENT_IN_CD,Du hast zu schnell kommentiert. Bitte warte kurz
PARTNER_WAIT_TO_ADD_COMMENT,Lass uns eine Nachricht senden!
PARTNER_COMMENT_LOCKED,Du hast das Mädchen nicht erhalten und kannst keinen Kommentar senden
PARTNER_COMMENT_MSG_LIMIT,Senden nicht erfolgreich. Maximal 100 Zeichen!
PARTNER_COMMENT_MSG_LESS,Senden nicht erfolgreich. Mindestens 3 Zeichen!
PARTNER_COMMENT_SUCCESSFULLY_SEND,Publiziert!
IMG_GUIDE_CRYSTAL_1,"Wenn das Mädchen Level 40 erreicht, tippe hier und entsperre ihren [c][cc0011]Kristall[-][/c]"
IMG_GUIDE_CRYSTAL_2,Tippe auf den Kristall für mehr Details
IMG_GUIDE_CRYSTAL_3,Dieses Interface zeigt die Detaills des Kristalls
IMG_GUIDE_CRYSTAL_4,Tippe auf [c][cc0011]Aufleveln[-][/c] um das Interface zum Kristall aufleveln zu öffnen
IMG_GUIDE_CRYSTAL_5,[c][cc0011]Kristallmeißel[-][/c] können durch Auto-Kampf (ab Runde 5-3) und durch die Lotterie gewonnen werden
IMG_GUIDE_CRYSTAL_6,Nach dem Aufleveln können noch stärkere Kristalle erhalten werden
IMG_GUIDE_CRYSTAL_7,Für das Aufleveln der Kristalle müssen [c][cc0011]Münzen[-][/c] und [c][cc0011]Kristallmeißel[-][/c] verbraucht werden
IMG_GUIDE_CRYSTAL_8,"Einige Dias ausgeben, um die aktuelle Attributklasse zu entsperren"
IMG_GUIDE_CRYSTAL_9,Tippe [c][cc0011]Austausch[-][/c] um Kristalle auszutauschen
IMG_GUIDE_CRYSTAL_10,"Tippe [c][cc0011]Austausch[-][/c], um derzeitige Attribute gegen andere Attribute zu tauschen"
IMG_GUIDE_CRYSTAL_11,Auch für das Austauschen der Kristalle müssen [c][cc0011]Münzen[-][/c] und [c][cc0011]Kristallmeißel[-][/c] verbraucht werden
IMG_GUIDE_CRYSTAL_12,Nach dem Austauschen kann man weiter [c][cc0011]Austauschen[-][/c] oder [c][cc0011]Speichern[-][/c] der aktuellen Attribute wählen
IMG_GUIDE_BOSS_1,Du kannst einmal in 8 Stunden suchen.\nMöglich erhältlich: [c][cc0011]Freundes Boss[-][/c] oder [c][cc0011]Tolle Belohnungen [-][/c]
IMG_GUIDE_BOSS_2,"Erhalte Münzen, EXP Saft,\n3/4-Sterne Mädchen-Fragmente"
IMG_GUIDE_BOSS_3,Nach dem Sieg erhältst du\ndie Belohnungen per [c][cc0011]Mail[-][/c]
IMG_GUIDE_BOSS_4,Hilf deinen Freunden BOSS zu besiegen und erhalte [c][cc0011]Belohnungen[-][/c]
IMG_GUIDE_BOSS_5,Durch BOSS suchen und töten können reiche Belohnungen und Dias erhalten werden
GUILD_WAR_TEXT01,Keine passendes Team
ALTAR_AUTO_TEXT,Mengenwahl
NO_AUTO_PARTNER,Keine Mädchen für die Smart-Wahl verfügbar!
VERSION_TIPS,Neuer Spielinhalt gefunden. Bitte lade das Spiel neu.
PUB_MISSION_LIMIT_TIPS,"Du hast zu viele Jobaufgaben, bitte beende zuerst ein paar Jobs ~"
SUBSCRIPTION_REPEAT_ERROR,Der Bonus für nicht genutzte Münzen ist bereits vorhanden. Nicht erneut abonnierbar!
PARTNER_SOUND_KEYS,Einloggen|Interaktion1|Interaktion2|Interaktion3|Interaktion4|Interaktion5|Kämpfen|Fähigkeiten|Aufleveln|Klasse UP|Absolvieren|Erwecken|Ausrüsten 1|Ausrüsten 2|Beuteteam|Einziehen|Wohnheim betreten|Inaktiv|Job Erinnerung|Aufgaben Erinnerung|Stufen Erinnerung|Geschenk 1|Geschenk 2|Geschenk 3|Grüßen|Sieg|Niederlage|Eid
SETTING_UP_DOCTOR,Diagnose
NETWORK_DOCTOR_TEXT01,Bei Netzwerk-Problemen tippe auf 【Diagnose】. Das Ergebnis wird an unser Entwicklungsteam gesendet.
NETWORK_DOCTOR_TEXT02,"Netzwerk-Problem wird gesucht, bitte warte…"
NETWORK_DOCTOR_TEXT03,Das Ergebnis der Netzwerk-Diagnose:
NETWORK_DOCTOR_TEXT04,Ping: {1}
NETWORK_DOCTOR_TEXT05,Loss: {1}%%
NETWORK_DOCTOR_TEXT06,"Das Ergebnis wurde an unser Entwicklungsteam weitergeleitet. Wenn du weitere Hilfe benötigst, dann wende dich bitte an unseren GM!"
NETWORK_DOCTOR_TEXT07,Hoppla! Irgendwas stimmt nicht! Bitte versuche es noch einmal!
TRY_AGAIN,Erneut versuchen
NEXT_TIME,Nächstes Mal
PUT_IN_NUM,Rein tun:
TAIWAN_AREA_LIMIT,Exklusiv für Taiwan
DOCTOR_NOT_OPEN,Diese Funktion ist derzeit nicht verfügbar
EDIT_PICTURE_TEXT01,Voreinstellung
EDIT_PICTURE_TEXT02,Besetzt
LOVE_POINT_TEXT,Intimität
DATES_TEXT01,"Tippe, um ein\nGeschenk zu senden"
DATES_TEXT02,Herstellen
DATES_TEXT03,Ge-\nschenk
DATES_TEXT04,Audio
DATES_TEXT05,Datei
DATES_TEXT06,Date
DATES_TEXT07,Keine Datei
DATES_TEXT08,Bei {1} Intimität freischalten
DATES_GIFTS_WINDOW,Herstellen
DATES_GIFTS_TEXT01,Herstellen
DATES_GIFTS_GROUP_1,Essen
DATES_GIFTS_GROUP_2,Spielzeug
DATES_GIFTS_GROUP_3,Schmuck
DATES_GIFTS_GROUP_4,Andere
AUTO,Auto
NOT_AUTO,Manuell
STORY_IS_SKIP,Willst du die Handlung\nsicher überspringen?
STORY_RECORD_TITLE,Erinnerung
DATES_TEXT09,Intimität
DATES_TEXT10,Intimität:
DATES_TEXT11,Bonus:
GUILD_TEXT66,Diese Gilde existiert nicht
DATES_GIFTES_TIP01,Schenken
GUILD_DININGHALL_HELP,"1. Tippe auf „Bestellung erhalten“, um die Bestellung abzurufen und zu aktualisieren. Die Bestellung kann 1 Mal alle 12 Stunden abgerufen werden.|2. Nachdem du die Bestellung gestartet hast, kannst du die Belohnung nach einer bestimmten Wartezeit erhalten.|3. Mit Dias kannst du das Sternlevel der Bestellung erhöhen. Je höher die Sterne, desto besser die Belohnung.|4. Du kannst die Cafeteria aufleveln, um die Anzahl und Ausgabe der Bestellungen durch Spenden zu erhöhen.|5. Das Level der Cafeteria kann von allen Mitgliedern genutzt werden aber die erhaltenen Bestellungen gehören dem Spieler allein."
DATES_TEXT12,Erfolgreich geschenkt
COMPOSE_DATES_GIFTS_TEXT01,Erfolgreich hergestellt
COMPOSE_DATES_GIFTS_TEXT02,Material nicht ausreichend
IF_UNLOCK_HERO,"Möchtest du das Mädchen wirklich freischalten? Wenn das Mädchen in der Arena verteidigt, wird es nach dem Freischalten da entfernt."
UNLOCK_FAILED,Dieses Mädchen ist das Letzte in der Verteidigungsaufstellung. Es ist nicht möglich sie zu entfernen.
DATES_TEXT13,Derzeit kein Bonus
SHELTER_TIPS,Nächste Seite
DATES_TEXT14,Wird nach Beendigung der\nletzten Aufgabe entsperrt
DATES_TEXT15,Gesperrt
COMPOSE_DATES_GIFTS_TEXT03,Die Anzahl der Geschenke darf nicht 0 sein
MEMORIES,Erinnerung
QUIZ,Quiz
DATES_STORY_WINDOW,Geschichten-Charakter
DATES_GIFTS_SEND_WINDOW,Geschenk Senden
IF_MANUAL_UNLOCK_HERO,Dieses Mädchen ist gesperrt. Willst du sie entsperren?
DATES_TEXT16,"Du musst mit den Mädchen interagieren, um ihre Geschichte zu entsperren~"
DATES_TEXT17,Dieses Mädchen hat derzeit keine Geschichte
FAVORABILITY_TEXT01,Erhöhe während des Events die Intimität mit den Mädchen zu [c][f55090]80[-][/c] und [c][f55090]100[-][/c] und erhalte reiche Belohnungen! \nDas Event findet nur einmal Mal statt! Die Belohnungen werden per Mail verschickt.
FAVORABILITY_TEXT02,Intimität eines Mädchens erreicht {1}:
FAVORABILITY_HELP,"1. Sie können die Intimität eines Mädchens fördern, wenn du eines von ihnen als Hintergrundmädchen festlegst. Die Intimität wird jedoch nur auf diese Weise auf 80 erhöht.|2. Du kannst auch die Intimität eines Mädchens fördern, indem du ihr Geschenke gibst. Geschenke können beim Auto-Kampf oder durch das Zusammensetzen von Geschenksplittern erworben werden. |3. Alle Mädchen haben verschiedene Geschmäcke, wähle also sorgfältig ein Geschenk aus."
LOGIN_DAY_1,Der 1ste Tag
LOGIN_DAY_2,Der 2te Tag
LOGIN_DAY_3,Der 3te Tag
LOGIN_DAY_4,Der 4te Tag
LOGIN_DAY_5,Der 5te Tag
LOGIN_DAY_6,Der 6te Tag
LOGIN_DAY_7,Der 7te Tag
NEWYEAR_TEXT01,Melde dich täglich an um Login-Belohnungen zum Neujahr zu erhalten!
NEWYEAR_TEXT02,Login-Male
DATES_TEXT18,Die Geschichte dieses Charakters wurde bereits entsperrt. Willst du sie prüfen?
DATE_LOCK_FAIL,Dieses Mädchen wurde bereits als Hintergrund ausgewählt und kann nicht entsperrt werden.
DATES_TEXT19,Maximale Intimität mit diesem Mädchen wurde bereits erreicht
DATES_TEXT20,Beende die Aufgaben um die Geschichte zu entsperren.
DATES_TEXT21,Notiz
IMG_GUIDE_DATES_1,"[c][cc0011]Schicke Geschenke[-][/c], um die [c][cc0011]Intimität[-][/c]\nzu den Mädchen zu verbessern"
IMG_GUIDE_DATES_2,[c][cc0011]Tippe[-][/c] hier\nfür mehr Details
IMG_GUIDE_DATES_3,"Tippe, um\nzu [c][cc0011]schenken[-][/c]"
IMG_GUIDE_DATES_4,[c][cc0011]Geschenkboxen[-][/c] erhältst du\ndurch Auto-Kampf
IMG_GUIDE_DATES_5,Erhalte einige\n[c][cc0011]Geschenkfrag-\nmente[-][/c]
IMG_GUIDE_DATES_6,Erhalte 1\n[c][cc0011]beliebiges Geschenk[-][/c]
IMG_GUIDE_DATES_7,Mit 10 Fragmenten kannst du 1\nbeliebiges Geschenk [c][cc0011]synthetisieren[-][/c]
IMG_GUIDE_DATES_8,Bei einer gewissen Initimität des [c][cc0011]Mädchens[-][/c]\nwird die [c][cc0011]Datei[-][/c] geöffnet
IMG_GUIDE_DATES_9,Bei einer bestimmten Intimität kann man ihnen [c][cc0011]Attribute[-][/c] geben
DATES_TEXT22,Derzeit keine Geschenkboxen
TOWER_RECORD_TIP_1,Derzeit keine Historie
ITEM_BUY_WINDOW,{1} Kaufen
TEN_STAR_EXCHANGE_TEXT01,Wähle das gleiche Mädchen
TEN_STAR_EXCHANGE_TEXT02,Bitte wäle ein 10-Sterne Mädchen!
TEN_STAR_EXCHANGE_TEXT04,Wähle die notwendigen Mädchen-Materialien
TEN_STAR_EXCHANGE_SUMMARY,"Wenn man 5 Mädchen und Diplome verwendet, kann ein 10-Sterne-Mädchen gegen ein anderes 10-Sterne-Zielmädchen derselben Fraktion austauscht werden. Die Ausrüstung und das Level bleiben gleich"
