id,name,desc,skill_desc1,skill_desc2,skill_desc3,skill_desc4
853004,Puppe,"1. Ein Schadensverteiler mit hoher Grundrüstung im Monster Haus; \n2. Puppes aktive Fertigkeit kann Schaden entsprechend der maximalen HP des Ziels verursachen und ihren eigenen Angriff und Rüstungsdurchdringung erhöhen. Ihre Basisangriffe können die Rüstung des Ziels stehlen, was sie in PVE-Situationen äußerst geeignet macht. \n3. Puppe erhält nach mehreren Runden zusätzlichen kritischen Schaden und kritischen Schaden, sodass sie länger überleben muss, um ihre volle Stärke entfalten zu können.","Puppes aktive Fertigkeit fügt Gegnern in der Front Schaden zu und erhöht Puppes Schadensverteilung. \nSie fügt den Feinden, deren HP niedriger als ihre eigene ist, zusätzlichen Schaden zu. \nDie Fertigkeit erfordert, dass Puppes HP auf einem relativ guten Stand ist, um mehr Schaden zu verursachen.","Kernfähigkeit. Ermöglicht es Puppe, Rüstung von ihren Zielen zu stehlen, indem sie sie mit ihrem Basisangriff angreift. \nPuppe wird im weiteren Verlauf des Kampfes immer mehr Rüstung erhalten.",Buff Skill. Erhöht eigene Angriffskraft und Überlebensfähigkeit.,"Buff Skill. Ermöglicht es Puppe, nach mehreren Runden zusätzlichen Crit- und Crit-Schaden zu verteilen. \nEin weiterer Grund, um Puppes Überleben zu sichern."
853005,Odanna,"1. Ein Schadensverteiler mit hoher kritischer Rate im Monster Haus \n2. Ordanna kann die Crit-rate- und Crit-Schaden ihrer Feinde senken und gleichzeitig ihren eigenen Crit-Schaden erhöhen, wodurch sie in allen möglichen Situationen eine recht gute Leistung erbringt. \n3. Sie ist wehrlos gegen Kontrollfähigkeiten, daher braucht sie Hilfe von anderen Mädchen, die ihr dabei helfen.","Die aktive Fertigkeit fügt allen Feinden Schaden zu und senkt ihre kritischen Treffer. \nNachdem Ordanna 10 Sterne erreicht, lässt die Fertigkeit auch Feinde bluten und verringert ihren kritischen Schaden.","Buff Skill. Ermöglicht es Ordanna, durch jeden ihrer Angriffe zusätzliche kritische Treffer zu erzielen und die kritischen Treffer ihrer Ziele zu senken (einschließlich Basisangriff). Außerdem besteht die Möglichkeit, dass der kritische Schaden von Nobunaga erhöht wird.\nDiese Fertigkeit macht Nobunaga im weiteren Verlauf des Kampfes stärker.",Buff Skill. Erhöht die Schadensverteilung unfd Überlebensfähigkeiten.\nDie erhöhung des Crit-Schadens sichert Ordannas hohe Schadensausteilung,"Konterskill. Nachdem sie angefriffen wurde, kontert sie die Attacke zu 100%."
853006,Silvia,"1. Ein Krieger mit einem sehr hohen HP-Attribut im Monster Haus, normalerweise in der Front platziert; \n2. Silvia ist ein Mädchen, das sehr hohe HP-Werte hat und passive Fähigkeiten besitzt, die ihre Rüstung und HP erhöhen. Die aktive Fähigkeit kann auch ihren Verbündeten helfen; \n3. Wenn Tanks in der Front fehlen, kann sie gefördert werden.","Silvias aktive Fertigkeit fügt einem Feind Schaden zu und heilt den Verbündeten mit der niedrigsten HP. \nSilvia hat selbst niedrige Schadensverteilung, weswegen die Fähigkeit auch wenig Schaden verursacht. Nachdem Silvia 10 Sterne erreicht hat, verbessert sich der Heilungseffekt.","Konterskill. Ermöglicht es Silvia, die Crit-Chance des Angreifers nach dem Attakieren zu senken, was die Überlebenschace des eigenen Teams erhöht.",Buff Skill. Erhöht eigene Überlebensfähigkeit.,"Buff Skill. Erhöht Silvias Rüstung erheblich (einmal pro Kampf), wenn ihre HP unter einem bestimmten Wert liegen. \nDie Fertigkeit erhöht Silvias Überlebensfähigkeit erheblich."
853007,Turin,"1. Eine Kriegerin im Monster Haus, die alle ihre Feinde gleichzeitig kontern kann. Normalerweise in der Front zu plazieren. \n2. Turin kann alle ihre Feinde gleichzeitig angreifen, sobald sie angegriffen wurde. Diese Fertigkeit sichert ihr ein hohes Schadenspotential. Außerdem verfügt sie über Fähigkeiten zur Kontrollimmunität und Schadensreduktion, um sicherzustellen, dass ihre Gegenangriffe erfolgreich ausgelöst werden können.\n3. Ihre Fähigkeiten stellen sicher, dass Turin sowohl in PVP- als auch in PVE-Situationen qualifiziert ist.","Turins aktive Fertigkeit fügt Gegnern in der Backline Schaden zu und erhöht die Schadensreduktion von Turin. \nDie Fertigkeit zielt hauptsächlich darauf ab, Turin selbst zu stärken.",Buff Skill. Die Grundattake hat nun Kontrolleffekte.,"Buff Skill. Erhöht Überlebensfähigkeiten und Angriffskraft. Erhöht außerdem den Schaden gegenüber betäubten Gegnern, was mit der ersten passiven Fähigkeit perfekt harmonisiert.","Die Kernfähigkeit, die es Turin ermöglicht, alle ihre Feinde gleichzeitig zu kontern. erhöht ihre Offensivfähigkeit erheblich. \nAußerdem kann sie auch die Fähigkeit trotzdem auslösen, wenn sie verstummt ist."
853008,Toyo,1. Ein Schadensverteiler im Monster Haus; \n2. Toyo kann ihre Feinde auf viele Arten verbrennen; \n3. Toyo hat eine hohe eigene Überlebensfähigkeit.,"Toyos aktive Fertigkeit fügt Gegnern in der Front Schaden zu und fügt ihnen nochmals extra Schaden zu. \nNachdem Toyo 6 Sterne erreicht hat, zielt die Fähigkeit auf 3 zufällige Gegner. \nNachdem Toyo 10 Sterne erreicht, wird der extra Schaden zum Feuerschaden und fügt kontinuierlich Schaden zu.",Buff Skill. Erhöht Angriffskraft und Überlebensfähigkeit.,"Buff Skill. Toyo hat die Chance, das Ziel mit jeder Attacke zu verbrennen und kontinuierlichen Schaden zuzufügen.","Konterfertigkeit. Ermöglicht Toyo, den Angreifer nach dem Angreifen zufällig zu verbrennen. \nWenn Toyo selbst in der hinteren Reihe steht, kann es Schwer sein, den Fokus der Feinde auf sich zu ziehen."
853009,Zoro,"1. Ein Krieger im Monster Haus. Normalerweise an der Front platziert;\n2. Zoros aktive Fähigkeit hat die Chance, sein Ziel zu betäuben, was ihrem Team helfen könnte, eine Schlacht zu gewinnen;\n3. Sie kann Konterangriffe ausführen, nachdem sie kritischen Schaden erlitten hat.","Die aktive Fertigkeit von Zoro fügt allen Gegnern in der Backline Schaden zu. Außerdem besteht die Möglichkeit, die Ziele zu betäuben. \nNachdem Zoro 10 Sterne erreicht hat, kann die Fertigkeit ihren Zielen zusätzlichen Schaden zufügen.",Buff Skill. Erhöht die Überlebensfähigkeiten.,"Gegenfertigkeit. Ermöglicht es Zoro, den Feind, der einen kritischen Treffer auf sie gelandet hat, zu kontern. Die Fähigkeit hat eine schwierige Voraussetzung. Der Schaden, den sie erleidet, ist ein wenig mehr als der Schade, den sie austeilt.","Buff Skill. Erhöht Schadensreduktion, wenn die eigene HP unter einem bestimmten Wert liegt."
853010,Hexa,"1. Ein Schadensverteiler im Monster Haus mit hohem Burst Schaden. \n2. Nachdem Hexa10 Sterne ereicht hat, zielt ihre aktive Fertigkeit auf die Feinde in der Backline und ihr Basisangriff auf den Feind mit der niedrigsten HP. Diese beiden Fähigkeiten machen sie zu einer großen Bedrohung für die Gegner in der Backline; \n3.Die aktive Fähigkeit gewärt beim einsetzen Erhöhung vom Crit-Schaden. Außerdem heilt die Fähigkeit und raubt Angriffskraft des Gegners.","Hexas aktive Fertigkeit fügt dem Feind mit der niedrigsten HP Schaden zu. \nNach Hexa 6 Sterne erreicht, zielt die Fertigkeit auf 2 zufällige Feinde in der Backline ab. \nNachdem Hexa 10 Sterne erreicht, bietet die Fertigkeit Hexa zusätzlichen kritischen Schaden in grpßem Umfang und erhöht somit Hexas Schadensoutput enorm.",Buff Skill. Erhöht Angriffskraft und Überlebensfähigkeit. \nDie Fähigkeit erhöht Hexas kritischen Schaden in grpßem Umfang und erhöht somit Hexas Schadensoutput enorm.,Buff Skill. Beim Tod feindlicher Mädchen erhöht sich der Angriff von Hexa. \nHexas Schadensausteilung erhöht sich somit im Laufe des Kampfes.,Buff Skill. Ändert Hexas Basisangriffsziel auf den Feind mit der niedrigsten HP und gewährt ihr Lebensraub. \nDie Fertigkeit verbessert Hexas Überlebensfähigkeit.
853011,Maska,"
1. Ein Supporter im Monster Haus mit sehr umfangreichen Skills; 
2. Sie kann in PVE-Situationen den Feind schwächen und den Verbündeten Energie geben, was den Schadensoutput des Teams erhöht. 
3. Sie kann dem gesamten feindlichen Team auch kontrollieren, wenn ihre HP auf 50% gesenkt wird (einmal pro Kampf). Dies stärkt ihr Team in PVP-Situationen erheblich. 
4. Wenn Supporter gefördert werden sollte, sollte man sie als einer der ersten Wahlen betrachten.","Die aktive Fertigkeit fügt 4 zufälligen Gegnern Schaden zu und hat verletztende Effektre. Außerdem wird einem zufälligen Verbündeten zusätzliche Energie zugeführt. \nDie Fertigkeit kann das Potenzial des Teams, Schaden zu verursachen, erheblich steigern, und dem Team einen besseren Angriffsrythmus verleihen.","Buff Skill. Ändert das grundlegende Angriffsziel von Maska auf alle Feinde in der Backline und verringert die Rüstung ihrer Ziele, wodurch sie für die Schadensverursacher in Psychics Team anfälliger werden.\nDie Fertigkeit ermöglicht es Maska außerdem, 2 zufällige Verbündete zu heilen.","Buff Skill. Erhöht Überlebensfähigkeiten und Geschwindigkeit. \nNachdem Maska 10 Sterne erreicht hat, erhöht sich die Geschwindigkeit um 60 Punkte, was Maska sehr Wahrscheinlich zum ersten Angreifer macht.","Mit der Konterfertigkeit hat Maska eine große Chance, alle ihre Feinde zu betäuben (einmal pro Kampf), wenn ihre HP unter einem bestimmten Wert liegt.\nNach dem Erreichen von 10 Sternen erhöht sich die Betäubungsrate auf 75%. Somit hat Maska sehr starke Kontrolleffekte."
854001,Amazone,"
1. Schadensverteilerin mit gewissen Kontrollfähigkeit der Feen Fraktion.
2. Ihr Standard Angriff greift 3 zufällige Gegner an.
3. Sie hat eine hohe Grundgeschwindigkeit, damit sie schneller angreifen und Schaden verursachen kann.
4. Nach der Freisetzung der Fertigkeit gibt es eine gewisse Wahrscheinlichkeit alle Gegner schweigen zu lassen und eigene Immunität gegen Schaden sowie Kontrolle zu erhöhen, um eigene Schadensverteilung zu sichern.","Die aktive Fertigkeit von Amazone fügt allen Feinden Schaden zu und hat die Chance, sie zum Schweigen zu bringen. \nNachdem Amazon 10 Sterne erreicht hat, bietet die Fertigkeit auch zusätzliche Immunität gegen Kontrolle und Schadensreduktion, was ihre Überlebenschancen in PVP-Situationen erheblich erhöht.","Buff Skill. Erhöht Angriff, kritischer Trefferschaden und kritische Trefferchance. Die Fähigkeit erhöht Amazones Schadensausteilung in allen Bereichen.","Buff Skill. Immer wenn ein feindliches Mädchen stirbt, erhöht sich Amazones Angriff und kritischer Trefferschaden.","Buff Skill. Ermöglicht es Amazone, die Ziele ihres Basisangriffs mit einer Wahrscheinlichkeit zu vergiften und zum Schweigen zu bringen. \nAmazone hat mit der Fähigkeit noch mehr Potenziall, Feinde zu kontrollieren und Schaden auszuteilen."
854002,Knospe,"1. Ein Krieger mit guter Überlebensfähigkeit im Haus der Feen, normalerweise an der Front; \n2. Knospe hat hohe HP-Werte, um Tonnen von Schaden zu erleiden. Sie kann sich auch von den kritischen Angriffen ihrer Verbündeten heilen. Dies macht sie zu einem zuverlässigen Tank für das Team. \n3. Nachdem die aktiver Fertigkeit eingestzt wurde, kann Knospe dem Gegner kontinuierlichen Brandschaden zufügen. Wenn Knospe attakiert wird, kann der Gegner auch kontinuierlichen Brandschaden erleiden und Rüstungsdurchdringung erleiden. Somit hat Knospe auch gute Offensivfertigkeiten.","Die aktive Fertigkeit fügt alle Feinde Schaden zu und verbrennt sie. \nNachdem Knospe 10 Sterne erreicht hat, erhöht diese auch ihren Angriff und ihren kritische Treffer.",Buff Skill. Erhöht die Überlebensfähigkeiten.,"Heilungsskill. Ermöglicht es Knospe, sich selbst zu heilen, wenn ihre Verbündeten einen kritischen Treffer auslösen. \nUm ihre Überlebensfähigkeit zu erhöhen, kannst du sie mit den Mädchen mit hohem Crit zusammenbringen.","Konterskill. Ermöglicht es Knospe, die Rüstung des Angreifers zu reduzieren, wenn sie einen Treffer erhält; \nDiese Fähigkeit macht Knospe zu einem Tank mit Schadensoutput."
854003,Himoto,"1. Ein Schadensverteiler im Haus der Feen mit hohem Burst Schaden. \n2. Weil die passive Fähigkeit die kritische Trefferchance und den kritischen Trefferschaden erhöht, und Ziele mit wenig HP fokusiert, ist der Schadensoutput gegen Mädchen mit wenig Leben groß. \n3. Die aktive Fertigkeit lässt Magier kontinuierlich bluten.","Himotos aktive Fertigkeit fügt einem zufälligen Gegner in der Backline Schaden zu und fügt Magier extra Schaden zu. \nNachdem Himoto 6 Sterne erreicht hat, wird das Ziel der Fertigkeit in der Backline auf 2 zufällige Feinde erhöht. Die Fähigkeit ist effektiv gegen Magier in der Backline.","Buff Skill. Erhöht den kritischen Schadensoutput, was die Schadensverteilung enorm steigen lässt.",Buff Skill. Ändert das Ziel von Himotos Basisangriffen auf den Feind mit der niedrigsten HP und verringert den Angriff des Ziels. \nIn Kombination mit der aktiven Fertigkeit kann Himoto Magier mit niedriger HP fokussieren.,"Buff Skill. Ermöglicht es Himoto, ihre Ziele zufällig zu vergiften. \nDies gibt ihr die Möglichkeit, sich in ein Team zu integrieren, das hauptsächlich aus Mädchen besteht, die über Fähigkeiten im Zusammenhang mit Gift verfügen, um den Schadensoutput zu erhöhen."
854004,Nani,"1. Ein Supporter im Haus der Feen, die sich in viele verschiedene Aufstellungen einfügen kann; \n2. Nani kann sowohl Angriffbonus für ihre Verbündeten als auch Rüstungsverringerung und Angriffsverringerung für ihre Feinde bereitstellen, was sie zu einem perfekten Supporter für fast alle Arten von Teams macht. \n3. Sie kann dem Team mehr helfen, je stärker das Team ist.","Nanis aktive Fertigkeit fügt allen ihren Feinden Schaden zu und verringert deren Angriff. Die Fertigkeit erhöht auch den Angriff ihrer Verbündeten. \nNachdem Nani 10 Sterne erreicht hat, hat die Fertigkeit auch die Möglichkeit, den Zielen Markierungen hinzuzufügen. Die Fähigkeit unterstützt ihr Team beim Verursachen von Schaden.",Buff Skill. Erhöht die Überlebensfähigkeiten.,Buff Skill. Verringert die Überlebensfähigkeiten des Gegners.,"Buff Skill. Erhöht die Überlebensfähigkeit des Teams, wenn ihre HP unter einem bestimmten Wert liegt."
854005,Lavia,"1. Ein Schadensverteilerin aus dem Haus der Feen, die Burst-Schaden verursachen kann; \n2. Lavia hat einen hohen Grundangriffswert, wodurch sie vor allem im Early-Game durch hohen Schaden auffällt. Darüberhinaus hat sie weitere Fähigkeiten, die ihr beim Überleben helfen und Kontrollfähigkeiten.","Lavias aktive Fertigkeit fügt allen Gegnern in der Backline Schaden zu und hat die Chance, Ziele der Kriegerklasse zu betäuben. \nNachdem Lavia 10 Sterne erreicht hat, hat die Fertigkeit die Chance, Ranger und Magier anstelle von Kriegern zu kontrollieren. Somit können Schadensverurdacher in der Backline besser bekämpft werden.","Buff Skill. Beim Angreifen schwächt Lavia die Rüstungsdurchdrinung des Feindes, um die Angriffskraft des Feindes zu schwächen.",Buff Skill. Erhöht den Angriff und die kritische Trefferquote. Der Schadensoutput wird somit stark erhöht.,"Heilungsskill. Ermöglicht es Lavia, sich selbst zu heilen, wenn jein Feind stirbt, erhöht ihre Überlebensfähigkeit."
854006,Susan,"1. Ein Krieger im Haus der Feen, der viel Schaden erleiden kann, erscheint normalerweise an vorderster Front. \n2. Susan hat hohe Schadensreduzierungs- und HP-Attribute, was ihr eine anständige Überlebensfähigkeit verspricht. \n3. Susan ist in der Lage, Gegenangriffe auszuführen und kritische Treffer des Gegners zu reduzieren, nachdem sie Treffer erhalten hat. Ihre aktive Fähigkeit kann sogar Rüstung von ihren Feinden stehlen und sich selbst heilen, was bedeutet, dass ihre Überlebensfähigkeit viel besser ist als die anderer.","Susans aktive Fertigkeit fügt ihren Feinden in der Front Schaden zu und stiehlt ihnen Rüstung. Sie erhöht Susans eigene Überlebensfähigkeit und schwächt die ihrer Feinde.\nNachdem Susan 10 Sterne erreicht hat, heilt die Fertigkeit sie auch, was Susans Überlebensfähigkeit erheblich erhöht.","Konterskill. Ermöglicht es, die Crit-Chance des Angreifers nach dem Attakieren zu senken, was die Überlebenschace des eigenen Teams erhöht.",Buff Skill. Erhöht die Überlebensfähigkeiten.,"Konterskill. Ermöglicht es Susan, den Angreifer zu kontern, nachdem sie Treffer von ihnen erhalten hat. Erhöht die Schadensverteilung in gewisser Menge."
854007,Aquaris,"1. Ein flexibles Mädchen im Haus der Feen; \n2. Aquaris könnte je nach Position, in der sie platziert wurde, Boosts in verschiedenen Attributen erhalten. Im Allgemeinen kann sie Boosts in Offensivfähigkeiten erhalten, wenn sie in der Backline platziert wird, und Überlebensfähigkeiten erhalten, wenn sie in der Front platziert wird. Sie kann sogar ihre eigenen Angriffe und kritischen Treffer erhöhen, wenn ihre HP unter einem bestimmten Wert liegt.",Die aktive Fertigkeit von Aquaris fügt 2 zufälligen Gegnern Schaden zu und heilt sie selbst. \nNach dem Erreichen von 6 Sternen zielt die Fertigkeit auf 3 Feinde ab. \nNach dem Erreichen von 10 Sternen fügt die Fertigkeit zusätzlichen kritischen Schaden zu.,"Buff Skill. Ermöglicht es Aquaris, durch jeden ihrer eigenen Angriffe zusätzliche kritische Treffer und Heilung zu erhalten (einschließlich Basisangriff). \nNach dem Erreichen von 6 Sternen bietet die Fertigkeit auch zusätzliche Geschwindigkeit.","Buff Skill. Erhöht Aquaris Angriffskraft, wenn sie in der Backline platziert wird, erhöht Aquaris Überlebensfähigkeiten, wenn sie in der Front platziert wird. \nIn der Backline ist der Bonus besser.","Buff-Fertigkeit erhöht Aquaris Angriff und kritischen Trefferschaden (einmal pro Kampf), wenn ihre HP unter einem bestimmten Wert liegt. \nEs ist besser, Aquaris in die Backline zu stellen, damit diese Fähigkeit mit der dritten Fähigkeit besser harmonisiert."
854008,KongMing,"
1. Ein hervorragender Heiler, der auch als Schadensverteiler im Haus der Feen gilt; 
2. KongMing kann alle ihre Verbündeten heilen und ihren eigenen Angriff, ihren kritischen Trefferschaden und ihre HP erhöhen. Wenn ihr Ausrüstung gegeben wird, die ihren kritischen Trefferschaden erhöhen, erhöht sich ihr Schadensoutput dramatisch. Wenn ihr Ausrüstung gegeben wird, das ihren Angriff erhöht, erhöht sich auch ihre Heilungsfähigkeit. Somit ist sie ein Mädchen, dass in jede Situation passt. 
3. Nachdem ""Elegie des Windes"" Level 3 erreicht hat, hat sie eine 100% ige Chance, alle Feinde (einmal pro Kampf) zum Schweigen zu bringen, sobald ihre HP unter 50% liegt. 
4. Sie kann in fast allen Situationen in viele Arten von Aufstellungen passen.",Die aktive Fertigkeit von KongMing fügt 4 zufälligen Feinden Schaden zu und heilt alle ihre Verbündeten kontinuierlich. \nDie Heilungsmenge dieser Fertigkeit ist höher als die der meisten anderen Heiler.,Buff Skill. Erhöht die eigene Schadensverteilung und Überlebensfähigkeit enorm.,"Buff Skill. KongMings Basisangriff bekommt Lebensraub und erhöhten Schaden. \nDie Heilungsmenge ist abhängig mit der Angriffskraft. Je mehr Angriffskraft, desto mehr Heilungsmenge.","Buff Skill. Ermöglicht es KongMing, mit einer Chance alle ihre Feinde zum Schweigen zu bringen, wenn ihre HP unter einem bestimmten Wert liegen. Zur gleichen Zeit wird ihr Krit. Schaden hoch erhöht und ihre HP voll regeneriert.\nNachdem KongMing 10 Sterne erreicht hat, wird die Chance auf 100% erhöht."
854009,Pandaria,"
1. Schadensverteilerin der Feen Fraktion.
2. Ihr Standard Angriff greift 3 zufällige Gegner an.
3. Kann kontinuierlichen Giftschaden verursachen. Ihre aktive Fertigkeit und Krit. bieten beide eine Wahrscheinlichkeit, dem Ziel Giftschaden zuzufügen.
4. Gegen vergiftete Gegner kann sie mehr Schaden verursachen. Gegenüber Mädchen für Giftschaden wie Nia und Minos verursacht sie größeren Schaden.","Die aktive Fertigkeit von Pandaria fügt 3 zufälligen Feinden Schaden zu und vergiftet sie. \nNach dem Pandaria 6 Sterne erreicht, zielt die Fertigkeit auf 4 zufällige Feinde ab.\nNach dem Erreichen von 10 Sternen verringert die Fertigkeit auch die Geschwindigkeit der Ziele.",Buff Skill. Erhöht die Angriffskraft enorm.,"Buff Skill. Ermöglicht es Pandaria, ihr Ziel zu vergiften, nachdem sie einen kritischen Angriff auf das Ziel ausgelöst hat. \nUm sicherzustellen, dass die Fertigkeit stärker ausgelöst werden kann, muss Pandarias kritische Trefferchance erhöht werden.","Buff Skill. Erhöht Pandarias Schaden gegen vergiftete Feinde; \nDiese Fertigkeit macht sie zu einem geeigneten Mitglied der Aufstellung mit Mädchen, die über Fähigkeiten im Zusammenhang mit Gift verfügen."
854010,Leila,"1. Ein Supporter im Haus der Feen, der den Schaden ihrer Teamkollegen erhöhen kann, indem sie ihre Feinde markiert;\n2. Ihre Unterstützungsmethode ist einzigartig in PVE-Situationen; \n3. Leila kann sich selbst heilen, nachdem sie einen kritischen Treffer ausgelöst hat.","Leilas aktive Fertigkeit fügt 2 zufälligen Feinden Schaden zu, schwächt ihre Angriffskraft und markiert sie. \nDie Feinde mit Markierungen erhalten bei jedem Angriff zusätzlichen Schaden. \nLeilas Markierungen kännen allen ihren Verbündeten helfen. Wenn sie also in einem Kampf länger überlebt, kann sie mehr Markierungen verteilen.",Buff Skill. Erhöht Angriffskraft und Überlebensfähigkeit.,"Buff Skill. Ermöglicht es Leila, Heilung bei jedem kritischen Treffer zu erhalten; Die Heilungsmenge ist relativ hoch, was ihre Überlebensfähigkeit in großem Umfang stabilisiert.","Buff Skill. Ändert Leilas Basisangriff, um 2 zufällige Feinde anzuvisieren und sie zu markieren. \nMit dieser Fertigkeit kann Leila ihre Markierungen schneller verteilen und mehr Schaden austeilen."
855001,Valasaki,此處為填充文本,此處為填充文本,此處為填充文本,此處為填充文本,此處為填充文本
855002,Amelia,"1. Ein Schadensverteiler im Haus der Dämonen, der Kontrollfähigkeiten besitzt; \n2. Nachdem Amelia 10 Sternen erreicht, zielt ihre aktive Fähigkeit auf alle Feinde ab und hat die Chance, ihnen Energie zu stehlen. Die Wahrscheinlichkeit, dass ihr grundlegender Angriff ihre Feinde versteinert, wird erhöht, und ihre passiven Fähigkeiten gewähren ihr zusätzlichen Geschwindigkeit, wodurch sie in allen möglichen Situationen nützlich ist. \n3. Da es relativ schwierig ist, Mädchen vom Haus der Dämonen zu verbessern, ist es möglicherweise ratsam, die Ressourcenausgabe sorgfältig zu planen.","Amelias aktive Fertigkeit fügt allen Feinden Schaden zu und hat die Chance, sie zu versteinern \nGleichzeitig kann die Fähigkeit Energie stehlen und somit Kombos des Gegners verweigern.","Buff Skill, die es ihren Basisangriffen ermöglicht, die Energie ihrer Feinde zu verringern und sie zu versteinern.","Buff Skill, die ihren Schadensoutput und ihre Überlebensfähigkeit erhöht;\nNachdem Amelia 10 Sterne erreicht hat, gewährt diese Fähigkeit ihr 60 Geschwindigkeit.","Buff Skill. Erhöht Amelias Angriff und verringert ihre Rüstung (einmal pro Kampf), wenn ihre HP unter einem bestimmten Wert liegt. Mit der Fähigkeit kann sie Angriffe des Gegners zu sich ziehen."
855003,Reika,"
1. Eine Schadensverteilerin aus dem Haus der Dämonen, die starken Burst-Schaden verursachen kann; 
2. Immer wenn ein verbündetes Mädchen ihre aktiven Fähigkeiten einsetzt, gewinnt Reika durch ihre passiven Fähigkeiten Energie, sodass sie ihre aktiven Fähigkeiten häufiger einsetzen kann. Beim Einsatz der aktiven Fähigkeit erhöht sich ihre kritische Trefferchance. 
3. Wenn der Gegner sehr hohe HP hat, fügt sie diesem zusätzlichen Schaden zu, der einem bestimmten Prozentsatz der gesamten HP des Gegners entspricht (der Schaden beträgt maximal 1500% ihres Angriffswerts), was sie besonders im Kampf gegen Bosse sehr stark macht; 
4. Ihre passive Fähigkeit gewährt ihr sowohl Energie als auch HP und erhöht so ihre Überlebensfähigkeit. Außerdem ist sie immun gegen Gegner, die sie zum Schweigen bringen möchten. 
5. Da es relativ schwierig ist, Mädchen aus dem Haus der Dämonen zu verbessern, ist es möglicherweise ratsam, die Ressourcenausgabe sorgfältig zu planen.","Reikas aktive Fertigkeit fügt 1 zufälligen Feind Schaden zu. Wenn das Ziel mehr HP als sie hat, verursacht die Fertigkeit zusätzlichen Schaden, der einem bestimmten Prozentsatz der gesamten HP des Feindes entspricht. Darüber hinaus erhöht die Verwendung dieser Fähigkeit ihre kritische Trefferchance;\nDiese Fähigkeit macht sie mächtig gegen Feinde mit hohem HP, die erhöhung der kritischen Trefferchance erhöht ihr Schadensoutput enorm. \n Bei 10 Sternen zielt ihre Fähigkeit auf zwei Feinde und trifft Priester stärker.","Buff Skill. Ermöglicht es Reika, zusätzliche Energie und Hp zu gewinnen, wenn Verbündete ihre Fertigkeiten einsetzen. \nWenn sich mehrere Reikas im Team befinden, können sie ihre Energie und Hp kontinuierlich zurückgewinnen.","Buff Skill. Erhöht Wraiths HP, Geschwindigkeit und Rüstungsbruch und macht sie immun gegen Stille. \nMit dieser Fähigkeit ist Reika sehr effektiv gegen Mädchen, die ihre Feinde zum Schweigen bringen.","Buff-Fähigkeit, Wraiths Basisangriff ändert sich zu einer Attacke, die zufällig einen Feind in der Backline trifft. Dies verringert auch die Energie des Ziels.\nDiese Fertigkeit richtet sich an Mädchen, die normalerweise in der Backline sind, und kann sicherstellen, dass sie ihre aktiven Fertigkeiten nicht so häufig einsetzen können, wie sie möchten."
855004,Sensina,"
1. Ein Krieger mit Auferstehungsfähigkeiten im Haus der Dämonen; 
2. Fügt bemerkenswerten Schaden zu und kann ihre Feinde versteinern. Darüber hinaus sichern ihre Selbstheilungs- und Auferstehungsfähigkeiten ihr Überleben und machen sie geeignet, an die Front gesetzt zu werden, um ankommenden Schaden aufzunehmen. 
3. Ihre Auferstehungsfähigkeit wird in Kombination mit Mädchen wie die Zwillinge (zusätzlicher Schaden für alle Feinde) oder Historia (zusätzlicher Angriffs- und Fähigkeitsschaden für sich selbst) Feinden großen Schaden zufügen.
4. Da es relativ schwierig ist, Mädchen vom Haus der Dämonen zu verbessern, ist es möglicherweise ratsam, die Ressourcenausgabe sorgfältig zu planen.","Die aktive Fertigkeit von Sensina fügt Gegnern in der Backline Schaden zu und markiert sie mit Markierungen, die eine Runde später explodieren und zusätzlichen Schaden verursachen. Die Fertigkeit bietet auch eine gewisse Überlebensfähigkeit (Schadensreduzierung) für Sensina;\nNach dem Erreichen von 10 Sterne hat diese Fertigkeit die Möglichkeit, die Ziele mit einer zusätzlichen Markierung zu versehen. \nDiese Fähigkeit ermöglicht es Sensina, eine große Menge an Schaden zu verursachen und hilft ihr, mit der zusätzlichen Schadensreduzierung zu überleben.","Buff Skill. Markiert das Ziel mit einer Markierung, wenn sie einen Basisangriff ausführt, um in der nächsten Runde zusätzlichen Schaden zu verursachen. Darüber hinaus besteht die Möglichkeit, das Ziel zu versteinern.","Konterskill. Markiert den Angreifer und hat die Chance, HP zu regenerieren, wodurch ihre Überlebensfähigkeit erhöht wird.","Auferstehungsfähigkeit: Auf 9-Sterne oder höher wird sie mit all ihrer HP wieder auferstehen, nachdem sie einmal besiegt wurde."
