id,name,charge,currency,show_name
258,Limitiertes Paket für Mitglieder Lv.6,2.29,€,Limitiertes Paket für Mitglieder Lv.6
259,Limitiertes Paket für Mitglieder Lv.7,2.29,€,Limitiertes Paket für Mitglieder Lv.7
260,Limitiertes Paket für Mitglieder Lv.8,2.29,€,Limitiertes Paket für Mitglieder Lv.8
261,Limitiertes Paket für Mitglieder Lv.9,2.29,€,Limitiertes Paket für Mitglieder Lv.9
262,Limitiertes Paket für Gilde Lv.4,54.99,€,Limitiertes Paket für Gilde Lv.4
263,Limitiertes Paket für Gilde Lv.5,54.99,€,Limitiertes Paket für Gilde Lv.5
264,Limitiertes Paket für Gilde Lv.6,54.99,€,Limitiertes Paket für Gilde Lv.6
265,Limitiertes Paket für Gilde Lv.7,54.99,€,Limitiertes Paket für Gilde Lv.7
266,Limitiertes Paket für Gilde Lv.8,54.99,€,Limitiertes Paket für Gilde Lv.8
267,Limitiertes Paket für Gilde Lv.9,54.99,€,Limitiertes Paket für Gilde Lv.9
275,Tagespaket 7,5.49,€,Tagespaket
268,Kursplan-Paket 1,5.49,€,Kursplan-Paket 1
269,Kursplan-Paket 2,5.49,€,Kursplan-Paket 2
270,Kursplan-Paket 3,10.99,€,Kursplan-Paket 3
271,Kursplan-Paket 4,21.99,€,Kursplan-Paket 4
276,Magische Reserven 1,32.99,€,Magische Reserven
277,Magische Reserven 2,74.99,€,Magische Reserven
278,Magische Reserven 3,109.99,€,Magische Reserven
279,Personalisiertes Paket 1,54.99,€,Personalisiertes Paket
280,Personalisiertes Paket 2,21.99,€,Personalisiertes Paket
281,Personalisiertes Paket 3,5.49,€,Personalisiertes Paket
282,Monatskarte,10.99,€,Monatskarte - Erstkaufrabatt
283,Mini Monatskarte,2.29,€,Mini Monatskarte - Erstkaufrabatt
284,Testfonds 4,54.99,€,Testfonds 4
285,Sondernachschub (empfohlen),21.99,€,Sondernachschub (empfohlen)
286,Sondernachschub 1,5.49,€,Sondernachschub 1
287,Sondernachschub 2,32.99,€,Sondernachschub 2
288,Sondernachschub 3,54.99,€,Sondernachschub 3
289,Sondernachschub 4,89.99,€,Sondernachschub 4
290,Sondernachschub 5,109.99,€,Sondernachschub 5
1700101,Personalisierter Nachschub Lv.25,2.29,€,Personalisierter Nachschub Lv.25
1700201,Personalisierter Nachschub Lv.40,5.49,€,Personalisierter Nachschub Lv.40
1700301,Personalisierter Nachschub Lv.53,10.99,€,Personalisierter Nachschub Lv.53
1700401,Personalisierter Nachschub Lv.68,21.99,€,Personalisierter Nachschub Lv.68
1700501,Personalisierter Nachschub Lv.85,32.99,€,Personalisierter Nachschub Lv.85
1700601,Personalisierter Nachschub Lv.95,32.99,€,Personalisierter Nachschub Lv.95
1700701,Personalisierter Nachschub Lv.110,54.99,€,Personalisierter Nachschub Lv.110
1700801,Personalisierter Nachschub Lv.135,74.99,€,Personalisierter Nachschub Lv.135
1700901,Personalisierter Nachschub Lv.140,109.99,€,Personalisierter Nachschub Lv.140
1701001,Personalisierter Nachschub Lv.155,89.99,€,Personalisierter Nachschub Lv.155
1701101,Personalisierter Nachschub Lv.165,89.99,€,Personalisierter Nachschub Lv.165
1701201,Personalisierter Nachschub Lv.180,89.99,€,Personalisierter Nachschub Lv.180
293,Kursplan-Paket 1,1.09,€,Kursplan-Paket 1
294,Kursplan-Paket 2,5.49,€,Kursplan-Paket 2
295,Kursplan-Paket 3,10.99,€,Kursplan-Paket 3
296,Kursplan-Paket 4,21.99,€,Kursplan-Paket 4
297,Limitiertes Gildenpaket,32.99,€,Limitiertes Gildenpaket
299,Rückkehrer-Wachstumspaket 1,32.99,€,Rückkehrer-Wachstumspaket 1
300,Rückkehrer-Wachstumspaket 2,54.99,€,Rückkehrer-Wachstumspaket 2
301,Paket zur Rückkehrer-Hilfe,32.99,€,Paket zur Rückkehrer-Hilfe
302,Rückkehrer-Monatskarte,5.49,€,Rückkehrer-Monatskarte
303,Rückkehrer-Monatsthema,2.29,€,Rückkehrer-Monatsthema
1701301,Personalisierter Nachschub Lv.15,2.29,€,Personalisierter Nachschub Lv.15
1701401,Personalisierter Nachschub Lv.35,5.49,€,Personalisierter Nachschub Lv.35
1701501,Personalisierter Nachschub Lv.48,10.99,€,Personalisierter Nachschub Lv.48
1701601,Personalisierter Nachschub Lv.58,32.99,€,Personalisierter Nachschub Lv.58
1701701,Personalisierter Nachschub Lv.78,32.99,€,Personalisierter Nachschub Lv.78
1701801,Personalisierter Nachschub Lv.90,32.99,€,Personalisierter Nachschub Lv.90
1701901,Personalisierter Nachschub Lv.115,32.99,€,Personalisierter Nachschub Lv.115
1702001,Personalisierter Nachschub Lv.125,32.99,€,Personalisierter Nachschub Lv.125
1702101,Personalisierter Nachschub Lv.100,54.99,€,Personalisierter Nachschub Lv.100
1702201,Personalisierter Nachschub Lv.105,54.99,€,Personalisierter Nachschub Lv.105
1702301,Personalisierter Nachschub Lv.120,54.99,€,Personalisierter Nachschub Lv.120
1702401,Personalisierter Nachschub Lv.130,54.99,€,Personalisierter Nachschub Lv.130
1702501,Personalisierter Nachschub Lv.145,54.99,€,Personalisierter Nachschub Lv.145
1702601,Personalisierter Nachschub Lv.170,54.99,€,Personalisierter Nachschub Lv.170
1702701,Personalisierter Nachschub Lv.150,74.99,€,Personalisierter Nachschub Lv.150
1702801,Personalisierter Nachschub Lv.175,74.99,€,Personalisierter Nachschub Lv.175
1702901,Personalisierter Nachschub Lv.190,74.99,€,Personalisierter Nachschub Lv.190
1703001,Personalisierter Nachschub Lv.195,89.99,€,Personalisierter Nachschub Lv.195
1703101,Personalisierter Nachschub Lv.160,109.99,€,Personalisierter Nachschub Lv.160
1703201,Personalisierter Nachschub Lv.185,109.99,€,Personalisierter Nachschub Lv.185
1703301,Personalisierter Nachschub Lv.200,109.99,€,Personalisierter Nachschub Lv.200
304,Paket zum 3. Jubiläum,10.99,€,Paket zum 3. Jubiläum
305,Paket zum 3. Jubiläum,21.99,€,Paket zum 3. Jubiläum
