id,name,dropbox_id,weight,item,cost
100126020,-1,100126,3790,0#0,0#0
100126021,-1,100126,250,28#1,0#0
100127001,-1,100127,28,2043#1,0#0
100127002,-1,100127,360,2032#1,0#0
100127003,-1,100127,750,14#8#12,0#0
100127004,-1,100127,100,6001#1,0#0
100127005,-1,100127,100,6002#1,0#0
100127006,-1,100127,100,6003#1,0#0
100127007,-1,100127,100,6004#1,0#0
100127008,-1,100127,100,6005#1,0#0
100127009,-1,100127,100,6021#1,0#0
100127010,-1,100127,100,6022#1,0#0
100127011,-1,100127,100,6023#1,0#0
100127012,-1,100127,100,6024#1,0#0
100127013,-1,100127,100,6025#1,0#0
100127014,-1,100127,18,24#1,0#0
100127015,-1,100127,4,25#1,0#0
100127016,-1,100127,1500,26#5#10,0#0
100127017,-1,100127,500,27#1#5,0#0
100127018,-1,100127,800,10#1#5,0#0
100127019,-1,100127,1000,2022#1,0#0
100127020,-1,100127,3790,0#0,0#0
100127021,-1,100127,250,28#1,0#0
100128001,-1,100128,28,3043#1,0#0
100128002,-1,100128,360,3032#1,0#0
100128003,-1,100128,750,14#8#12,0#0
100128004,-1,100128,100,6001#1,0#0
100128005,-1,100128,100,6002#1,0#0
100128006,-1,100128,100,6003#1,0#0
100128007,-1,100128,100,6004#1,0#0
100128008,-1,100128,100,6005#1,0#0
100128009,-1,100128,100,6021#1,0#0
100128010,-1,100128,100,6022#1,0#0
100128011,-1,100128,100,6023#1,0#0
100128012,-1,100128,100,6024#1,0#0
100128013,-1,100128,100,6025#1,0#0
100128014,-1,100128,18,24#1,0#0
100128015,-1,100128,4,25#1,0#0
100128016,-1,100128,1500,26#5#10,0#0
100128017,-1,100128,500,27#1#5,0#0
100128018,-1,100128,800,10#1#5,0#0
100128019,-1,100128,1000,3022#1,0#0
100128020,-1,100128,3790,0#0,0#0
100128021,-1,100128,250,28#1,0#0
100129001,-1,100129,28,4043#1,0#0
100129002,-1,100129,360,4032#1,0#0
100129003,-1,100129,750,14#8#12,0#0
100129004,-1,100129,100,6001#1,0#0
100129005,-1,100129,100,6002#1,0#0
100129006,-1,100129,100,6003#1,0#0
100129007,-1,100129,100,6004#1,0#0
100129008,-1,100129,100,6005#1,0#0
100129009,-1,100129,100,6021#1,0#0
100129010,-1,100129,100,6022#1,0#0
100129011,-1,100129,100,6023#1,0#0
100129012,-1,100129,100,6024#1,0#0
100129013,-1,100129,100,6025#1,0#0
100129014,-1,100129,18,24#1,0#0
100129015,-1,100129,4,25#1,0#0
100129016,-1,100129,1500,26#5#10,0#0
100129017,-1,100129,500,27#1#5,0#0
100129018,-1,100129,800,10#1#5,0#0
100129019,-1,100129,1000,4022#1,0#0
100129020,-1,100129,3790,0#0,0#0
100129021,-1,100129,250,28#1,0#0
100130001,-1,100130,60,940013#1,0#0
100130002,-1,100130,7,1043#1,0#0
100130003,-1,100130,7,2043#1,0#0
100130004,-1,100130,7,3043#1,0#0
100130005,-1,100130,7,4043#1,0#0
100130006,-1,100130,90,1032#1,0#0
100130007,-1,100130,90,2032#1,0#0
100130008,-1,100130,90,3032#1,0#0
100130009,-1,100130,90,4032#1,0#0
100130010,-1,100130,750,14#8#12,0#0
100130011,-1,100130,100,6001#1,0#0
100130012,-1,100130,100,6002#1,0#0
100130013,-1,100130,100,6003#1,0#0
100130014,-1,100130,100,6004#1,0#0
100130015,-1,100130,100,6005#1,0#0
100130016,-1,100130,100,6021#1,0#0
100130017,-1,100130,100,6022#1,0#0
100130018,-1,100130,100,6023#1,0#0
100130019,-1,100130,100,6024#1,0#0
100130020,-1,100130,100,6025#1,0#0
100130021,-1,100130,18,24#1,0#0
100130022,-1,100130,4,25#1,0#0
100130023,-1,100130,1500,26#5#10,0#0
100130024,-1,100130,500,27#1#5,0#0
100130025,-1,100130,800,10#1#5,0#0
100130026,-1,100130,250,1022#1,0#0
100130027,-1,100130,250,2022#1,0#0
100130028,-1,100130,250,3022#1,0#0
100130029,-1,100130,250,4022#1,0#0
100130030,-1,100130,3730,0#0,0#0
100130031,-1,100130,250,28#1,0#0
100131001,-1,100131,20,1051#1,0#0
100131002,-1,100131,96,1042#1,0#0
100131003,-1,100131,750,14#8#12,0#0
100131004,-1,100131,100,6001#1,0#0
100131005,-1,100131,100,6002#1,0#0
100131006,-1,100131,100,6003#1,0#0
100131007,-1,100131,100,6004#1,0#0
100131008,-1,100131,100,6005#1,0#0
100131009,-1,100131,100,6021#1,0#0
100131010,-1,100131,100,6022#1,0#0
100131011,-1,100131,100,6023#1,0#0
100131012,-1,100131,100,6024#1,0#0
100131013,-1,100131,100,6025#1,0#0
100131014,-1,100131,18,24#1,0#0
100131015,-1,100131,4,25#1,0#0
100131016,-1,100131,1500,26#5#10,0#0
100131017,-1,100131,500,27#1#5,0#0
100131018,-1,100131,800,10#1#5,0#0
100131019,-1,100131,1000,1031#1,0#0
100131020,-1,100131,4062,0#0,0#0
100131021,-1,100131,250,28#1,0#0
100132001,-1,100132,20,2051#1,0#0
100132002,-1,100132,96,2042#1,0#0
100132003,-1,100132,750,14#8#12,0#0
100132004,-1,100132,100,6001#1,0#0
100132005,-1,100132,100,6002#1,0#0
100132006,-1,100132,100,6003#1,0#0
100132007,-1,100132,100,6004#1,0#0
100132008,-1,100132,100,6005#1,0#0
100132009,-1,100132,100,6021#1,0#0
100132010,-1,100132,100,6022#1,0#0
100132011,-1,100132,100,6023#1,0#0
100132012,-1,100132,100,6024#1,0#0
100132013,-1,100132,100,6025#1,0#0
100132014,-1,100132,18,24#1,0#0
100132015,-1,100132,4,25#1,0#0
100132016,-1,100132,1500,26#5#10,0#0
100132017,-1,100132,500,27#1#5,0#0
100132018,-1,100132,800,10#1#5,0#0
100132019,-1,100132,1000,2031#1,0#0
100132020,-1,100132,4062,0#0,0#0
100132021,-1,100132,250,28#1,0#0
100133001,-1,100133,20,3051#1,0#0
100133002,-1,100133,96,3042#1,0#0
100133003,-1,100133,750,14#8#12,0#0
100133004,-1,100133,100,6001#1,0#0
100133005,-1,100133,100,6002#1,0#0
100133006,-1,100133,100,6003#1,0#0
100133007,-1,100133,100,6004#1,0#0
100133008,-1,100133,100,6005#1,0#0
100133009,-1,100133,100,6021#1,0#0
100133010,-1,100133,100,6022#1,0#0
100133011,-1,100133,100,6023#1,0#0
100133012,-1,100133,100,6024#1,0#0
100133013,-1,100133,100,6025#1,0#0
100133014,-1,100133,18,24#1,0#0
100133015,-1,100133,4,25#1,0#0
100133016,-1,100133,1500,26#5#10,0#0
100133017,-1,100133,500,27#1#5,0#0
100133018,-1,100133,800,10#1#5,0#0
100133019,-1,100133,1000,3031#1,0#0
100133020,-1,100133,4062,0#0,0#0
100133021,-1,100133,250,28#1,0#0
100134001,-1,100134,20,4051#1,0#0
100134002,-1,100134,96,4042#1,0#0
100134003,-1,100134,750,14#8#12,0#0
100134004,-1,100134,100,6001#1,0#0
100134005,-1,100134,100,6002#1,0#0
100134006,-1,100134,100,6003#1,0#0
100134007,-1,100134,100,6004#1,0#0
100134008,-1,100134,100,6005#1,0#0
100134009,-1,100134,100,6021#1,0#0
100134010,-1,100134,100,6022#1,0#0
100134011,-1,100134,100,6023#1,0#0
100134012,-1,100134,100,6024#1,0#0
100134013,-1,100134,100,6025#1,0#0
100134014,-1,100134,18,24#1,0#0
100134015,-1,100134,4,25#1,0#0
100134016,-1,100134,1500,26#5#10,0#0
100134017,-1,100134,500,27#1#5,0#0
100134018,-1,100134,800,10#1#5,0#0
100134019,-1,100134,1000,4031#1,0#0
100134020,-1,100134,4062,0#0,0#0
100134021,-1,100134,250,28#1,0#0
100135001,-1,100135,60,940014#1,0#0
100135002,-1,100135,5,1051#1,0#0
100135003,-1,100135,5,2051#1,0#0
100135004,-1,100135,5,3051#1,0#0
100135005,-1,100135,5,4051#1,0#0
100135006,-1,100135,24,1042#1,0#0
100135007,-1,100135,24,2042#1,0#0
100135008,-1,100135,24,3042#1,0#0
100135009,-1,100135,24,4042#1,0#0
100135010,-1,100135,750,14#8#12,0#0
100135011,-1,100135,100,6001#1,0#0
100135012,-1,100135,100,6002#1,0#0
100135013,-1,100135,100,6003#1,0#0
100135014,-1,100135,100,6004#1,0#0
100135015,-1,100135,100,6005#1,0#0
100135016,-1,100135,100,6021#1,0#0
100135017,-1,100135,100,6022#1,0#0
100135018,-1,100135,100,6023#1,0#0
100135019,-1,100135,100,6024#1,0#0
100135020,-1,100135,100,6025#1,0#0
100135021,-1,100135,18,24#1,0#0
100135022,-1,100135,4,25#1,0#0
100135023,-1,100135,1500,26#5#10,0#0
100135024,-1,100135,500,27#1#5,0#0
100135025,-1,100135,800,10#1#5,0#0
100135026,-1,100135,250,1031#1,0#0
100135027,-1,100135,250,2031#1,0#0
100135028,-1,100135,250,3031#1,0#0
100135029,-1,100135,250,4031#1,0#0
100135030,-1,100135,4002,0#0,0#0
100135031,-1,100135,250,28#1,0#0
100136001,-1,100136,20,1051#1,0#0
100136002,-1,100136,96,1042#1,0#0
100136003,-1,100136,750,14#8#12,0#0
100136004,-1,100136,100,6001#1,0#0
100136005,-1,100136,100,6002#1,0#0
100136006,-1,100136,100,6003#1,0#0
100136007,-1,100136,100,6004#1,0#0
100136008,-1,100136,100,6005#1,0#0
100136009,-1,100136,100,6021#1,0#0
100136010,-1,100136,100,6022#1,0#0
100136011,-1,100136,100,6023#1,0#0
100136012,-1,100136,100,6024#1,0#0
100136013,-1,100136,100,6025#1,0#0
100136014,-1,100136,18,24#1,0#0
100136015,-1,100136,4,25#1,0#0
100136016,-1,100136,1500,26#5#10,0#0
100136017,-1,100136,500,27#1#5,0#0
100136018,-1,100136,800,10#1#5,0#0
100136019,-1,100136,1000,1031#1,0#0
100136020,-1,100136,4062,0#0,0#0
100136021,-1,100136,250,28#1,0#0
100137001,-1,100137,20,2051#1,0#0
100137002,-1,100137,96,2042#1,0#0
100137003,-1,100137,750,14#8#12,0#0
100137004,-1,100137,100,6001#1,0#0
100137005,-1,100137,100,6002#1,0#0
100137006,-1,100137,100,6003#1,0#0
100137007,-1,100137,100,6004#1,0#0
100137008,-1,100137,100,6005#1,0#0
100137009,-1,100137,100,6021#1,0#0
100137010,-1,100137,100,6022#1,0#0
100137011,-1,100137,100,6023#1,0#0
100137012,-1,100137,100,6024#1,0#0
100137013,-1,100137,100,6025#1,0#0
100137014,-1,100137,18,24#1,0#0
100137015,-1,100137,4,25#1,0#0
100137016,-1,100137,1500,26#5#10,0#0
100137017,-1,100137,500,27#1#5,0#0
100137018,-1,100137,800,10#1#5,0#0
100137019,-1,100137,1000,2031#1,0#0
100137020,-1,100137,4062,0#0,0#0
100137021,-1,100137,250,28#1,0#0
100138001,-1,100138,20,3051#1,0#0
100138002,-1,100138,96,3042#1,0#0
100138003,-1,100138,750,14#8#12,0#0
100138004,-1,100138,100,6001#1,0#0
100138005,-1,100138,100,6002#1,0#0
100138006,-1,100138,100,6003#1,0#0
100138007,-1,100138,100,6004#1,0#0
100138008,-1,100138,100,6005#1,0#0
100138009,-1,100138,100,6021#1,0#0
100138010,-1,100138,100,6022#1,0#0
100138011,-1,100138,100,6023#1,0#0
100138012,-1,100138,100,6024#1,0#0
100138013,-1,100138,100,6025#1,0#0
100138014,-1,100138,18,24#1,0#0
100138015,-1,100138,4,25#1,0#0
100138016,-1,100138,1500,26#5#10,0#0
100138017,-1,100138,500,27#1#5,0#0
100138018,-1,100138,800,10#1#5,0#0
100138019,-1,100138,1000,3031#1,0#0
100138020,-1,100138,4062,0#0,0#0
100138021,-1,100138,250,28#1,0#0
100139001,-1,100139,20,4051#1,0#0
100139002,-1,100139,96,4042#1,0#0
100139003,-1,100139,750,14#8#12,0#0
100139004,-1,100139,100,6001#1,0#0
100139005,-1,100139,100,6002#1,0#0
100139006,-1,100139,100,6003#1,0#0
100139007,-1,100139,100,6004#1,0#0
100139008,-1,100139,100,6005#1,0#0
100139009,-1,100139,100,6021#1,0#0
100139010,-1,100139,100,6022#1,0#0
100139011,-1,100139,100,6023#1,0#0
100139012,-1,100139,100,6024#1,0#0
100139013,-1,100139,100,6025#1,0#0
100139014,-1,100139,18,24#1,0#0
100139015,-1,100139,4,25#1,0#0
100139016,-1,100139,1500,26#5#10,0#0
100139017,-1,100139,500,27#1#5,0#0
100139018,-1,100139,800,10#1#5,0#0
100139019,-1,100139,1000,4031#1,0#0
100139020,-1,100139,4062,0#0,0#0
100139021,-1,100139,250,28#1,0#0
100140001,-1,100140,60,940011#1,0#0
100140002,-1,100140,5,1051#1,0#0
100140003,-1,100140,5,2051#1,0#0
100140004,-1,100140,5,3051#1,0#0
100140005,-1,100140,5,4051#1,0#0
100140006,-1,100140,24,1042#1,0#0
100140007,-1,100140,24,2042#1,0#0
100140008,-1,100140,24,3042#1,0#0
100140009,-1,100140,24,4042#1,0#0
100140010,-1,100140,750,14#8#12,0#0
100140011,-1,100140,100,6001#1,0#0
100140012,-1,100140,100,6002#1,0#0
100140013,-1,100140,100,6003#1,0#0
100140014,-1,100140,100,6004#1,0#0
100140015,-1,100140,100,6005#1,0#0
100140016,-1,100140,100,6021#1,0#0
100140017,-1,100140,100,6022#1,0#0
100140018,-1,100140,100,6023#1,0#0
100140019,-1,100140,100,6024#1,0#0
100140020,-1,100140,100,6025#1,0#0
100140021,-1,100140,18,24#1,0#0
100140022,-1,100140,4,25#1,0#0
100140023,-1,100140,1500,26#5#10,0#0
100140024,-1,100140,500,27#1#5,0#0
100140025,-1,100140,800,10#1#5,0#0
100140026,-1,100140,250,1031#1,0#0
100140027,-1,100140,250,2031#1,0#0
100140028,-1,100140,250,3031#1,0#0
100140029,-1,100140,250,4031#1,0#0
100140030,-1,100140,4002,0#0,0#0
100140031,-1,100140,250,28#1,0#0
100141001,-1,100141,20,1051#1,0#0
100141002,-1,100141,96,1042#1,0#0
100141003,-1,100141,600,14#8#12,0#0
100141004,-1,100141,100,6021#1,0#0
100141005,-1,100141,100,6022#1,0#0
100141006,-1,100141,100,6023#1,0#0
100141007,-1,100141,100,6024#1,0#0
100141008,-1,100141,100,6025#1,0#0
100141009,-1,100141,2000,953001#1,0#0
100141010,-1,100141,18,24#1,0#0
100141011,-1,100141,4,25#1,0#0
100141012,-1,100141,1500,26#5#10,0#0
100141013,-1,100141,500,27#1#5,0#0
100141014,-1,100141,800,10#1#5,0#0
100141015,-1,100141,1000,1031#1,0#0
100141016,-1,100141,2712,0#0,0#0
100141017,-1,100141,250,28#1,0#0
100142001,-1,100142,20,2051#1,0#0
100142002,-1,100142,96,2042#1,0#0
100142003,-1,100142,600,14#8#12,0#0
100142004,-1,100142,100,6021#1,0#0
100142005,-1,100142,100,6022#1,0#0
100142006,-1,100142,100,6023#1,0#0
100142007,-1,100142,100,6024#1,0#0
100142008,-1,100142,100,6025#1,0#0
100142009,-1,100142,2000,953001#1,0#0
100142010,-1,100142,18,24#1,0#0
100142011,-1,100142,4,25#1,0#0
100142012,-1,100142,1500,26#5#10,0#0
100142013,-1,100142,500,27#1#5,0#0
100142014,-1,100142,800,10#1#5,0#0
100142015,-1,100142,1000,2031#1,0#0
100142016,-1,100142,2712,0#0,0#0
100142017,-1,100142,250,28#1,0#0
100143001,-1,100143,20,3051#1,0#0
100143002,-1,100143,96,3042#1,0#0
100143003,-1,100143,600,14#8#12,0#0
100143004,-1,100143,100,6021#1,0#0
100143005,-1,100143,100,6022#1,0#0
100143006,-1,100143,100,6023#1,0#0
100143007,-1,100143,100,6024#1,0#0
100143008,-1,100143,100,6025#1,0#0
100143009,-1,100143,2000,953001#1,0#0
100143010,-1,100143,18,24#1,0#0
100143011,-1,100143,4,25#1,0#0
100143012,-1,100143,1500,26#5#10,0#0
100143013,-1,100143,500,27#1#5,0#0
100143014,-1,100143,800,10#1#5,0#0
100143015,-1,100143,1000,3031#1,0#0
100143016,-1,100143,2712,0#0,0#0
100143017,-1,100143,250,28#1,0#0
100144001,-1,100144,20,4051#1,0#0
100144002,-1,100144,96,4042#1,0#0
100144003,-1,100144,600,14#8#12,0#0
100144004,-1,100144,100,6021#1,0#0
100144005,-1,100144,100,6022#1,0#0
100144006,-1,100144,100,6023#1,0#0
100144007,-1,100144,100,6024#1,0#0
100144008,-1,100144,100,6025#1,0#0
100144009,-1,100144,2000,953001#1,0#0
100144010,-1,100144,18,24#1,0#0
100144011,-1,100144,4,25#1,0#0
100144012,-1,100144,1500,26#5#10,0#0
100144013,-1,100144,500,27#1#5,0#0
100144014,-1,100144,800,10#1#5,0#0
100144015,-1,100144,1000,4031#1,0#0
100144016,-1,100144,2712,0#0,0#0
100144017,-1,100144,250,28#1,0#0
100145001,-1,100145,60,940012#1,0#0
100145002,-1,100145,5,1051#1,0#0
100145003,-1,100145,5,2051#1,0#0
100145004,-1,100145,5,3051#1,0#0
100145005,-1,100145,5,4051#1,0#0
100145006,-1,100145,24,1042#1,0#0
100145007,-1,100145,24,2042#1,0#0
100145008,-1,100145,24,3042#1,0#0
100145009,-1,100145,24,4042#1,0#0
100145010,-1,100145,600,14#8#12,0#0
100145011,-1,100145,100,6021#1,0#0
100145012,-1,100145,100,6022#1,0#0
100145013,-1,100145,100,6023#1,0#0
100145014,-1,100145,100,6024#1,0#0
100145015,-1,100145,100,6025#1,0#0
100145016,-1,100145,2000,953001#1,0#0
100145017,-1,100145,18,24#1,0#0
100145018,-1,100145,4,25#1,0#0
100145019,-1,100145,1500,26#5#10,0#0
100145020,-1,100145,500,27#1#5,0#0
100145021,-1,100145,800,10#1#5,0#0
100145022,-1,100145,250,1031#1,0#0
100145023,-1,100145,250,2031#1,0#0
100145024,-1,100145,250,3031#1,0#0
100145025,-1,100145,250,4031#1,0#0
100145026,-1,100145,2652,0#0,0#0
100145027,-1,100145,250,28#1,0#0
100146001,-1,100146,20,1051#1,0#0
100146002,-1,100146,96,1042#1,0#0
100146003,-1,100146,600,14#8#12,0#0
100146004,-1,100146,100,6021#1,0#0
100146005,-1,100146,100,6022#1,0#0
100146006,-1,100146,100,6023#1,0#0
100146007,-1,100146,100,6024#1,0#0
100146008,-1,100146,100,6025#1,0#0
100146009,-1,100146,2000,953001#1,0#0
100146010,-1,100146,18,24#1,0#0
100146011,-1,100146,4,25#1,0#0
100146012,-1,100146,1500,26#5#10,0#0
100146013,-1,100146,500,27#1#5,0#0
100146014,-1,100146,800,10#1#5,0#0
100146015,-1,100146,1000,1031#1,0#0
100146016,-1,100146,2712,0#0,0#0
100146017,-1,100146,250,28#1,0#0
100147001,-1,100147,20,2051#1,0#0
100147002,-1,100147,96,2042#1,0#0
100147003,-1,100147,600,14#8#12,0#0
100147004,-1,100147,100,6021#1,0#0
100147005,-1,100147,100,6022#1,0#0
100147006,-1,100147,100,6023#1,0#0
100147007,-1,100147,100,6024#1,0#0
100147008,-1,100147,100,6025#1,0#0
100147009,-1,100147,2000,953001#1,0#0
100147010,-1,100147,18,24#1,0#0
100147011,-1,100147,4,25#1,0#0
100147012,-1,100147,1500,26#5#10,0#0
100147013,-1,100147,500,27#1#5,0#0
100147014,-1,100147,800,10#1#5,0#0
100147015,-1,100147,1000,2031#1,0#0
100147016,-1,100147,2712,0#0,0#0
100147017,-1,100147,250,28#1,0#0
100148001,-1,100148,20,3051#1,0#0
100148002,-1,100148,96,3042#1,0#0
100148003,-1,100148,600,14#8#12,0#0
100148004,-1,100148,100,6021#1,0#0
100148005,-1,100148,100,6022#1,0#0
100148006,-1,100148,100,6023#1,0#0
100148007,-1,100148,100,6024#1,0#0
100148008,-1,100148,100,6025#1,0#0
100148009,-1,100148,2000,953001#1,0#0
100148010,-1,100148,18,24#1,0#0
100148011,-1,100148,4,25#1,0#0
100148012,-1,100148,1500,26#5#10,0#0
100148013,-1,100148,500,27#1#5,0#0
100148014,-1,100148,800,10#1#5,0#0
100148015,-1,100148,1000,3031#1,0#0
100148016,-1,100148,2712,0#0,0#0
100148017,-1,100148,250,28#1,0#0
100149001,-1,100149,20,4051#1,0#0
100149002,-1,100149,96,4042#1,0#0
100149003,-1,100149,600,14#8#12,0#0
100149004,-1,100149,100,6021#1,0#0
100149005,-1,100149,100,6022#1,0#0
100149006,-1,100149,100,6023#1,0#0
100149007,-1,100149,100,6024#1,0#0
100149008,-1,100149,100,6025#1,0#0
100149009,-1,100149,2000,953001#1,0#0
100149010,-1,100149,18,24#1,0#0
100149011,-1,100149,4,25#1,0#0
100149012,-1,100149,1500,26#5#10,0#0
100149013,-1,100149,500,27#1#5,0#0
100149014,-1,100149,800,10#1#5,0#0
100149015,-1,100149,1000,4031#1,0#0
100149016,-1,100149,2712,0#0,0#0
100149017,-1,100149,250,28#1,0#0
100150001,-1,100150,60,940013#1,0#0
100150002,-1,100150,5,1051#1,0#0
100150003,-1,100150,5,2051#1,0#0
100150004,-1,100150,5,3051#1,0#0
100150005,-1,100150,5,4051#1,0#0
100150006,-1,100150,24,1042#1,0#0
100150007,-1,100150,24,2042#1,0#0
100150008,-1,100150,24,3042#1,0#0
100150009,-1,100150,24,4042#1,0#0
100150010,-1,100150,600,14#8#12,0#0
100150011,-1,100150,100,6021#1,0#0
100150012,-1,100150,100,6022#1,0#0
100150013,-1,100150,100,6023#1,0#0
100150014,-1,100150,100,6024#1,0#0
100150015,-1,100150,100,6025#1,0#0
100150016,-1,100150,2000,953001#1,0#0
100150017,-1,100150,18,24#1,0#0
100150018,-1,100150,4,25#1,0#0
100150019,-1,100150,1500,26#5#10,0#0
100150020,-1,100150,500,27#1#5,0#0
100150021,-1,100150,800,10#1#5,0#0
100150022,-1,100150,250,1031#1,0#0
100150023,-1,100150,250,2031#1,0#0
100150024,-1,100150,250,3031#1,0#0
100150025,-1,100150,250,4031#1,0#0
100150026,-1,100150,2652,0#0,0#0
100150027,-1,100150,250,28#1,0#0
100151001,-1,100151,16,1052#1,0#0
100151002,-1,100151,56,1043#1,0#0
100151003,-1,100151,600,14#8#12,0#0
100151004,-1,100151,100,6021#1,0#0
100151005,-1,100151,100,6022#1,0#0
100151006,-1,100151,100,6023#1,0#0
100151007,-1,100151,100,6024#1,0#0
100151008,-1,100151,100,6025#1,0#0
100151009,-1,100151,2000,953001#1,0#0
100151010,-1,100151,18,24#1,0#0
100151011,-1,100151,4,25#1,0#0
100151012,-1,100151,1500,26#5#10,0#0
100151013,-1,100151,500,27#1#5,0#0
100151014,-1,100151,800,10#1#5,0#0
100151015,-1,100151,1000,1032#1,0#0
100151016,-1,100151,2756,0#0,0#0
100151017,-1,100151,250,28#1,0#0
100152001,-1,100152,16,2052#1,0#0
100152002,-1,100152,56,2043#1,0#0
100152003,-1,100152,600,14#8#12,0#0
100152004,-1,100152,100,6021#1,0#0
100152005,-1,100152,100,6022#1,0#0
100152006,-1,100152,100,6023#1,0#0
100152007,-1,100152,100,6024#1,0#0
100152008,-1,100152,100,6025#1,0#0
100152009,-1,100152,2000,953001#1,0#0
100152010,-1,100152,18,24#1,0#0
100152011,-1,100152,4,25#1,0#0
100152012,-1,100152,1500,26#5#10,0#0
100152013,-1,100152,500,27#1#5,0#0
100152014,-1,100152,800,10#1#5,0#0
100152015,-1,100152,1000,2032#1,0#0
100152016,-1,100152,2756,0#0,0#0
100152017,-1,100152,250,28#1,0#0
100153001,-1,100153,16,3052#1,0#0
100153002,-1,100153,56,3043#1,0#0
100153003,-1,100153,600,14#8#12,0#0
100153004,-1,100153,100,6021#1,0#0
100153005,-1,100153,100,6022#1,0#0
100153006,-1,100153,100,6023#1,0#0
100153007,-1,100153,100,6024#1,0#0
100153008,-1,100153,100,6025#1,0#0
100153009,-1,100153,2000,953001#1,0#0
100153010,-1,100153,18,24#1,0#0
100153011,-1,100153,4,25#1,0#0
100153012,-1,100153,1500,26#5#10,0#0
100153013,-1,100153,500,27#1#5,0#0
100153014,-1,100153,800,10#1#5,0#0
100153015,-1,100153,1000,3032#1,0#0
100153016,-1,100153,2756,0#0,0#0
100153017,-1,100153,250,28#1,0#0
100154001,-1,100154,16,4052#1,0#0
100154002,-1,100154,56,4043#1,0#0
100154003,-1,100154,600,14#8#12,0#0
100154004,-1,100154,100,6021#1,0#0
100154005,-1,100154,100,6022#1,0#0
100154006,-1,100154,100,6023#1,0#0
100154007,-1,100154,100,6024#1,0#0
100154008,-1,100154,100,6025#1,0#0
100154009,-1,100154,2000,953001#1,0#0
100154010,-1,100154,18,24#1,0#0
100154011,-1,100154,4,25#1,0#0
100154012,-1,100154,1500,26#5#10,0#0
100154013,-1,100154,500,27#1#5,0#0
100154014,-1,100154,800,10#1#5,0#0
100154015,-1,100154,1000,4032#1,0#0
100154016,-1,100154,2756,0#0,0#0
100154017,-1,100154,250,28#1,0#0
100155001,-1,100155,60,940014#1,0#0
100155002,-1,100155,4,1052#1,0#0
100155003,-1,100155,4,2052#1,0#0
100155004,-1,100155,4,3052#1,0#0
100155005,-1,100155,4,4052#1,0#0
100155006,-1,100155,14,1043#1,0#0
100155007,-1,100155,14,2043#1,0#0
100155008,-1,100155,14,3043#1,0#0
100155009,-1,100155,14,4043#1,0#0
100155010,-1,100155,600,14#8#12,0#0
100155011,-1,100155,100,6021#1,0#0
100155012,-1,100155,100,6022#1,0#0
100155013,-1,100155,100,6023#1,0#0
100155014,-1,100155,100,6024#1,0#0
100155015,-1,100155,100,6025#1,0#0
100155016,-1,100155,2000,953001#1,0#0
100155017,-1,100155,18,24#1,0#0
100155018,-1,100155,4,25#1,0#0
100155019,-1,100155,1500,26#5#10,0#0
100155020,-1,100155,500,27#1#5,0#0
100155021,-1,100155,800,10#1#5,0#0
100155022,-1,100155,250,1032#1,0#0
100155023,-1,100155,250,2032#1,0#0
100155024,-1,100155,250,3032#1,0#0
100155025,-1,100155,250,4032#1,0#0
100155026,-1,100155,2696,0#0,0#0
100155027,-1,100155,250,28#1,0#0
100156001,-1,100156,16,1052#1,0#0
100156002,-1,100156,56,1043#1,0#0
100156003,-1,100156,600,14#8#12,0#0
100156004,-1,100156,100,6021#1,0#0
100156005,-1,100156,100,6022#1,0#0
100156006,-1,100156,100,6023#1,0#0
100156007,-1,100156,100,6024#1,0#0
100156008,-1,100156,100,6025#1,0#0
100156009,-1,100156,2000,953001#1,0#0
100156010,-1,100156,18,24#1,0#0
100156011,-1,100156,4,25#1,0#0
100156012,-1,100156,1500,26#5#10,0#0
100156013,-1,100156,500,27#1#5,0#0
100156014,-1,100156,800,10#1#5,0#0
100156015,-1,100156,1000,1032#1,0#0
100156016,-1,100156,2756,0#0,0#0
100156017,-1,100156,250,28#1,0#0
100157001,-1,100157,16,2052#1,0#0
100157002,-1,100157,56,2043#1,0#0
100157003,-1,100157,600,14#8#12,0#0
100157004,-1,100157,100,6021#1,0#0
100157005,-1,100157,100,6022#1,0#0
100157006,-1,100157,100,6023#1,0#0
100157007,-1,100157,100,6024#1,0#0
100157008,-1,100157,100,6025#1,0#0
100157009,-1,100157,2000,953001#1,0#0
100157010,-1,100157,18,24#1,0#0
100157011,-1,100157,4,25#1,0#0
100157012,-1,100157,1500,26#5#10,0#0
100157013,-1,100157,500,27#1#5,0#0
100157014,-1,100157,800,10#1#5,0#0
100157015,-1,100157,1000,2032#1,0#0
100157016,-1,100157,2756,0#0,0#0
100157017,-1,100157,250,28#1,0#0
100158001,-1,100158,16,3052#1,0#0
100158002,-1,100158,56,3043#1,0#0
100158003,-1,100158,600,14#8#12,0#0
100158004,-1,100158,100,6021#1,0#0
100158005,-1,100158,100,6022#1,0#0
100158006,-1,100158,100,6023#1,0#0
100158007,-1,100158,100,6024#1,0#0
100158008,-1,100158,100,6025#1,0#0
100158009,-1,100158,2000,953001#1,0#0
100158010,-1,100158,18,24#1,0#0
100158011,-1,100158,4,25#1,0#0
100158012,-1,100158,1500,26#5#10,0#0
100158013,-1,100158,500,27#1#5,0#0
100158014,-1,100158,800,10#1#5,0#0
100158015,-1,100158,1000,3032#1,0#0
