id,name,name2,ver,group,job,max_grade,max_star,max_lv,base_atk,base_hp,base_arm,base_spd,grow_atk,grow_hp,grow_arm,grow_spd,energy_base,decompose,grade_lv1,grade_exp1,grade_lv2,grade_exp2,grade_lv3,grade_exp3,grade_lv4,grade_exp4,grade_lv5,grade_exp5,grade_lv6,grade_exp6,ex_skill,atk_id,act_skill_id,pas_skill1_id,pas_skill2_id,pas_skill3_id,pas_tier1,pas_tier2,pas_tier3,host,material,avatar,partner_model,show_in_guide,show_in_forge,show_in_guide_auditing,show_in_forge_auditing,awake_material,awake_grow,awake_skill,stone_material,potential,n_id,star_10,skin_ids,wedding_skin_id,comment_id,show_ids,hero_list,achievement_id,partner_data_id,gift_type1,gift_type2,shenxue_table_id,partner_shard,click_dialog1,click_dialog2,click_dialog3,click_dialog4,click_dialog5,dialogs,click_sound1,click_sound2,click_sound3,click_sound4,click_sound5,battle_sound,start_sound,dead_sound,skill_sound,lvlup_sound,gradeup_sound,shengxue_sound,awake_sound,equip_sound1,equip_sound2,hangteam_sound,victory_sound,failed_sound,love_point_sound1,love_point_sound2,love_point_sound3,love_point_sound4,vow_sound,house_sound,house_set_sound,idle_sound,dagong_sound,daily_mission_sound,new_stage_sound,gift_sound1,gift_sound2,gift_sound3,login_sound
34003,-1,-1,0,4,5,3,3,60,61.0,311.0,54.0,138.0,6.1,31.1,5.4,2.0,50,7#10|9#450|10#10,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,-1.0,-1,-1.0,-1,-1.0,-1,,3400300,3400301.0,3400302.0,,,2.0,,,,,partner_avatar_34003,3400301,1,,1,,,,,,,,,,,834003.0,34003,34003,,240,1000022|1000025,1000034|1000038,0.0,930045.0,-1.0,-1.0,-1.0,-1.0,-1,340030201|340030202|340030203|340030204|340030205|340030301|340030401|340030501|340030601|340030701|340030801|340031101|340031102|340032801|340031301|340031401|340031501|340031502|340031503|340031504|340031601|340031701|340031801|340031901|340032001|340032101|340032201|340032301|340032401|340032501|340032601,340030201.0,340030202.0,340030203.0,340030204.0,340030205.0,340030301.0,340030401.0,340030501.0,340030601.0,340030701.0,340030801.0,,,340031101.0,340031102.0,340032801.0,340031301.0,340031401.0,340031501.0,340031502.0,340031503.0,340031504.0,340031601.0,340031701.0,340031801.0,340031901.0,340032001.0,340032101.0,340032201.0,340032301.0,340032401.0,340032501.0,340032601.0
34004,-1,-1,0,4,1,3,3,60,39.0,530.0,57.0,165.0,3.9,53.0,5.7,2.0,50,7#10|9#450|10#10,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,-1.0,-1,-1.0,-1,-1.0,-1,,3400400,3400401.0,3400402.0,,,2.0,,,,,partner_avatar_34004,3400401,1,,1,,,,,,,,,,,834004.0,34004,34004,,235,1000033|1000035,1000021|1000037,0.0,930046.0,-1.0,-1.0,-1.0,-1.0,-1,340040201|340040202|340040203|340040204|340040205|340040301|340040401|340040501|340040601|340040701|340040801|340041101|340041102|340042801|340041301|340041401|340041501|340041502|340041503|340041504|340041601|340041701|340041801|340041901|340042001|340042101|340042201|340042301|340042401|340042501|340042601,340040201.0,340040202.0,340040203.0,340040204.0,340040205.0,340040301.0,340040401.0,340040501.0,340040601.0,340040701.0,340040801.0,,,340041101.0,340041102.0,340042801.0,340041301.0,340041401.0,340041501.0,340041502.0,340041503.0,340041504.0,340041601.0,340041701.0,340041801.0,340041901.0,340042001.0,340042101.0,340042201.0,340042301.0,340042401.0,340042501.0,340042601.0
34005,-1,-1,0,4,3,3,3,60,56.0,336.0,54.0,156.0,5.6,33.6,5.4,2.0,50,7#10|9#450|10#10,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,-1.0,-1,-1.0,-1,-1.0,-1,,3400500,3400501.0,3400502.0,,,2.0,,,,,partner_avatar_34005,3400501,1,,0,,,,,,,,,,,834005.0,34005,34005,,244,1000002|1000036,1000001|1000029,0.0,930047.0,-1.0,-1.0,-1.0,-1.0,-1,340050201|340050202|340050203|340050204|340050205|340050301|340050401|340050501|340050601|340050701|340050801|340051101|340051102|340052801|340051301|340051401|340051501|340051502|340051503|340051504|340051601|340051701|340051801|340051901|340052001|340052101|340052201|340052301|340052401|340052501|340052601,340050201.0,340050202.0,340050203.0,340050204.0,340050205.0,340050301.0,340050401.0,340050501.0,340050601.0,340050701.0,340050801.0,,,340051101.0,340051102.0,340052801.0,340051301.0,340051401.0,340051501.0,340051502.0,340051503.0,340051504.0,340051601.0,340051701.0,340051801.0,340051901.0,340052001.0,340052101.0,340052201.0,340052301.0,340052401.0,340052501.0,340052601.0
35001,-1,-1,0,5,2,3,3,60,75.0,265.0,52.0,147.0,7.5,26.5,5.2,2.0,50,7#10|9#450|10#10,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,-1.0,-1,-1.0,-1,-1.0,-1,,3500100,3500101.0,3500102.0,3500103.0,,2.0,3.0,,,,partner_avatar_35001,3500101,1,,0,,,,,,,,,,,835001.0,35001,35001,,252,1000002|1000026,1000005|1000001,0.0,930048.0,-1.0,-1.0,-1.0,-1.0,-1,350010201|350010202|350010203|350010204|350010205|350010301|350010401|350010501|350010601|350010701|350010801|350011101|350011102|350012801|350011301|350011401|350011501|350011502|350011503|350011504|350011601|350011701|350011801|350011901|350012001|350012101|350012201|350012301|350012401|350012501|350012601,350010201.0,350010202.0,350010203.0,350010204.0,350010205.0,350010301.0,350010401.0,350010501.0,350010601.0,350010701.0,350010801.0,,,350011101.0,350011102.0,350012801.0,350011301.0,350011401.0,350011501.0,350011502.0,350011503.0,350011504.0,350011601.0,350011701.0,350011801.0,350011901.0,350012001.0,350012101.0,350012201.0,350012301.0,350012401.0,350012501.0,350012601.0
36001,-1,-1,0,6,4,3,3,60,70.0,267.0,54.0,174.0,7.0,26.7,5.4,2.0,50,7#10|9#450|10#10,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,-1.0,-1,-1.0,-1,-1.0,-1,,3600100,3600101.0,3600102.0,,,2.0,,,,,partner_avatar_36001,3600101,1,,0,,,,,,,,,,,836001.0,36001,36001,,256,1000006|1000007,1000004|1000029,0.0,930049.0,-1.0,-1.0,-1.0,-1.0,-1,360010201|360010202|360010203|360010204|360010205|360010301|360010401|360010501|360010601|360010701|360010801|360011101|360011102|360012801|360011301|360011401|360011501|360011502|360011503|360011504|360011601|360011701|360011801|360011901|360012001|360012101|360012201|360012301|360012401|360012501|360012601,360010201.0,360010202.0,360010203.0,360010204.0,360010205.0,360010301.0,360010401.0,360010501.0,360010601.0,360010701.0,360010801.0,,,360011101.0,360011102.0,360012801.0,360011301.0,360011401.0,360011501.0,360011502.0,360011503.0,360011504.0,360011601.0,360011701.0,360011801.0,360011901.0,360012001.0,360012101.0,360012201.0,360012301.0,360012401.0,360012501.0,360012601.0
41001,-1,-1,0,1,1,4,4,80,60.0,789.0,54.0,184.0,6.0,78.9,5.4,2.0,50,7#25|9#1000|10#25,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,-1.0,-1,-1.0,-1,,4100100,4100101.0,4100102.0,4100103.0,,2.0,4.0,,,,partner_avatar_41001,4100101,1,,0,,,,,,,,,,,841001.0,41001,41001|541001,,191,1000024|1000037,1000003|1000021,541001.0,930050.0,-1.0,-1.0,-1.0,-1.0,-1,410010201|410010202|410010203|410010204|410010205|410010301|410010401|410010501|410010601|410010701|410010801|410010901|410011001|410011101|410011102|410012801|410011301|410011401|410011501|410011502|410011503|410011504|410011601|410011701|410011801|410011901|410012001|410012101|410012201|410012301|410012401|410012501|410012601,410010201.0,410010202.0,410010203.0,410010204.0,410010205.0,410010301.0,410010401.0,410010501.0,410010601.0,410010701.0,410010801.0,410010901.0,410011001.0,410011101.0,410011102.0,410012801.0,410011301.0,410011401.0,410011501.0,410011502.0,410011503.0,410011504.0,410011601.0,410011701.0,410011801.0,410011901.0,410012001.0,410012101.0,410012201.0,410012301.0,410012401.0,410012501.0,410012601.0
41002,-1,-1,0,1,3,4,4,80,85.0,528.0,53.0,177.0,8.5,52.8,5.3,2.0,50,7#25|9#1000|10#25,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,-1.0,-1,-1.0,-1,,4100200,4100201.0,4100202.0,4100203.0,,2.0,4.0,,,,partner_avatar_41002,4100201,1,,0,,,,,,,,,,,841002.0,41002,41002|541002,,174,1000007|1000011,1000017|1000035,541002.0,930051.0,-1.0,-1.0,-1.0,-1.0,-1,410020201|410020202|410020203|410020204|410020205|410020301|410020401|410020501|410020601|410020701|410020801|410020901|410021001|410021101|410021102|410022801|410021301|410021401|410021501|410021502|410021503|410021504|410021601|410021701|410021801|410021901|410022001|410022101|410022201|410022301|410022401|410022501|410022601,410020201.0,410020202.0,410020203.0,410020204.0,410020205.0,410020301.0,410020401.0,410020501.0,410020601.0,410020701.0,410020801.0,410020901.0,410021001.0,410021101.0,410021102.0,410022801.0,410021301.0,410021401.0,410021501.0,410021502.0,410021503.0,410021504.0,410021601.0,410021701.0,410021801.0,410021901.0,410022001.0,410022101.0,410022201.0,410022301.0,410022401.0,410022501.0,410022601.0
41003,-1,-1,0,1,4,4,4,80,98.0,456.0,53.0,193.0,9.8,45.6,5.3,2.0,50,7#25|9#1000|10#25,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,-1.0,-1,-1.0,-1,,4100300,4100301.0,4100302.0,4100303.0,,2.0,4.0,,,,partner_avatar_41003,4100301,1,,0,,,,,,,,,,,841003.0,41003|651013,41003|541003|651013,,179,1000002|1000022,1000003|1000031,541003.0,930052.0,-1.0,-1.0,-1.0,-1.0,-1,410030201|410030202|410030203|410030204|410030205|410030301|410030401|410030501|410030601|410030701|410030801|410030901|410031001|410031101|410031102|410032801|410031301|410031401|410031501|410031502|410031503|410031504|410031601|410031701|410031801|410031901|410032001|410032101|410032201|410032301|410032401|410032501|410032601,410030201.0,410030202.0,410030203.0,410030204.0,410030205.0,410030301.0,410030401.0,410030501.0,410030601.0,410030701.0,410030801.0,410030901.0,410031001.0,410031101.0,410031102.0,410032801.0,410031301.0,410031401.0,410031501.0,410031502.0,410031503.0,410031504.0,410031601.0,410031701.0,410031801.0,410031901.0,410032001.0,410032101.0,410032201.0,410032301.0,410032401.0,410032501.0,410032601.0
41004,-1,-1,0,1,5,4,4,80,92.0,491.0,53.0,157.0,9.2,49.1,5.3,2.0,50,7#25|9#1000|10#25,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,-1.0,-1,-1.0,-1,,4100400,4100401.0,4100402.0,4100403.0,,2.0,4.0,,,,partner_avatar_41004,4100401,1,,0,,,,,,,,,,,841004.0,41004|651014,41004|541004|651014,,188,1000008|1000034,1000012|1000014,541004.0,930053.0,-1.0,-1.0,-1.0,-1.0,-1,410040201|410040202|410040203|410040204|410040205|410040301|410040401|410040501|410040601|410040701|410040801|410040901|410041001|410041101|410041102|410042801|410041301|410041401|410041501|410041502|410041503|410041504|410041601|410041701|410041801|410041901|410042001|410042101|410042201|410042301|410042401|410042501|410042601,410040201.0,410040202.0,410040203.0,410040204.0,410040205.0,410040301.0,410040401.0,410040501.0,410040601.0,410040701.0,410040801.0,410040901.0,410041001.0,410041101.0,410041102.0,410042801.0,410041301.0,410041401.0,410041501.0,410041502.0,410041503.0,410041504.0,410041601.0,410041701.0,410041801.0,410041901.0,410042001.0,410042101.0,410042201.0,410042301.0,410042401.0,410042501.0,410042601.0
41005,-1,-1,0,1,1,4,4,80,72.0,574.0,56.0,175.0,7.2,57.4,5.6,2.0,50,7#25|9#1000|10#25,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,-1.0,-1,-1.0,-1,,4100500,4100501.0,4100502.0,4100503.0,,2.0,4.0,,,,partner_avatar_41005,4100501,1,,0,,,,,,,,,,,841005.0,41005,41005|541005,,187,1000013|1000038,1000028|1000036,541005.0,930054.0,-1.0,-1.0,-1.0,-1.0,-1,410050201|410050202|410050203|410050204|410050205|410050301|410050401|410050501|410050601|410050701|410050801|410050901|410051001|410051101|410051102|410052801|410051301|410051401|410051501|410051502|410051503|410051504|410051601|410051701|410051801|410051901|410052001|410052101|410052201|410052301|410052401|410052501|410052601,410050201.0,410050202.0,410050203.0,410050204.0,410050205.0,410050301.0,410050401.0,410050501.0,410050601.0,410050701.0,410050801.0,410050901.0,410051001.0,410051101.0,410051102.0,410052801.0,410051301.0,410051401.0,410051501.0,410051502.0,410051503.0,410051504.0,410051601.0,410051701.0,410051801.0,410051901.0,410052001.0,410052101.0,410052201.0,410052301.0,410052401.0,410052501.0,410052601.0
41006,-1,-1,0,1,1,4,4,80,72.0,574.0,56.0,186.0,7.2,57.4,5.6,2.0,50,7#25|9#1000|10#25,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,-1.0,-1,-1.0,-1,,4100600,4100601.0,4100602.0,4100603.0,,2.0,4.0,,,,partner_avatar_41006,4100601,1,,0,,,,,,,,,,,841006.0,41006,41006|541006,,180,1000014|1000031,1000003|1000034,541006.0,930055.0,-1.0,-1.0,-1.0,-1.0,-1,410060201|410060202|410060203|410060204|410060205|410060301|410060401|410060501|410060601|410060701|410060801|410060901|410061001|410061101|410061102|410062801|410061301|410061401|410061501|410061502|410061503|410061504|410061601|410061701|410061801|410061901|410062001|410062101|410062201|410062301|410062401|410062501|410062601,410060201.0,410060202.0,410060203.0,410060204.0,410060205.0,410060301.0,410060401.0,410060501.0,410060601.0,410060701.0,410060801.0,410060901.0,410061001.0,410061101.0,410061102.0,410062801.0,410061301.0,410061401.0,410061501.0,410061502.0,410061503.0,410061504.0,410061601.0,410061701.0,410061801.0,410061901.0,410062001.0,410062101.0,410062201.0,410062301.0,410062401.0,410062501.0,410062601.0
41007,-1,-1,0,1,3,4,4,80,85.0,528.0,53.0,173.0,8.5,52.8,5.3,2.0,50,7#25|9#1000|10#25,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,-1.0,-1,-1.0,-1,,4100700,4100701.0,4100702.0,4100703.0,,2.0,4.0,,,,partner_avatar_41007,4100701,1,,0,,,,,,,,,,,841007.0,41007,41007|541007,,185,1000004|1000006,1000028|1000036,541007.0,930125.0,-1.0,-1.0,-1.0,-1.0,-1,410070201|410070202|410070203|410070204|410070205|410070301|410070401|410070501|410070601|410070701|410070801|410070901|410071001|410071101|410071102|410072801|410071301|410071401|410071501|410071502|410071503|410071504|410071601|410071701|410071801|410071901|410072001|410072101|410072201|410072301|410072401|410072501|410072601,410070201.0,410070202.0,410070203.0,410070204.0,410070205.0,410070301.0,410070401.0,410070501.0,410070601.0,410070701.0,410070801.0,410070901.0,410071001.0,410071101.0,410071102.0,410072801.0,410071301.0,410071401.0,410071501.0,410071502.0,410071503.0,410071504.0,410071601.0,410071701.0,410071801.0,410071901.0,410072001.0,410072101.0,410072201.0,410072301.0,410072401.0,410072501.0,410072601.0
41008,-1,-1,0,1,2,4,4,80,105.0,451.0,51.0,170.0,10.5,45.1,5.1,2.0,50,7#25|9#1000|10#25,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,-1.0,-1,-1.0,-1,,4100800,4100801.0,4100802.0,4100803.0,,2.0,4.0,,,,partner_avatar_41008,4100801,1,,0,,,,,,,,,,,841008.0,41008|651012,41008|541008|651012,,190,1000002|1000035,1000021|1000024,541008.0,930126.0,-1.0,-1.0,-1.0,-1.0,-1,410080201|410080202|410080203|410080204|410080205|410080301|410080401|410080501|410080601|410080701|410080801|410080901|410081001|410081101|410081102|410082801|410081301|410081401|410081501|410081502|410081503|410081504|410081601|410081701|410081801|410081901|410082001|410082101|410082201|410082301|410082401|410082501|410082601,410080201.0,410080202.0,410080203.0,410080204.0,410080205.0,410080301.0,410080401.0,410080501.0,410080601.0,410080701.0,410080801.0,410080901.0,410081001.0,410081101.0,410081102.0,410082801.0,410081301.0,410081401.0,410081501.0,410081502.0,410081503.0,410081504.0,410081601.0,410081701.0,410081801.0,410081901.0,410082001.0,410082101.0,410082201.0,410082301.0,410082401.0,410082501.0,410082601.0
42001,-1,-1,0,2,2,4,4,80,105.0,386.0,57.0,168.0,10.5,38.6,5.7,2.0,50,7#25|9#1000|10#25,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,-1.0,-1,-1.0,-1,,4200100,4200101.0,4200102.0,,,3.0,,,,,partner_avatar_42001,4200101,1,,0,,,,,,,,,,,842001.0,42001,42001|542001,,208,1000029|1000032,1000021|1000024,542001.0,930056.0,-1.0,-1.0,-1.0,-1.0,-1,420010201|420010202|420010203|420010204|420010205|420010301|420010401|420010501|420010601|420010701|420010801|420010901|420011001|420011101|420011102|420012801|420011301|420011401|420011501|420011502|420011503|420011504|420011601|420011701|420011801|420011901|420012001|420012101|420012201|420012301|420012401|420012501|420012601,420010201.0,420010202.0,420010203.0,420010204.0,420010205.0,420010301.0,420010401.0,420010501.0,420010601.0,420010701.0,420010801.0,420010901.0,420011001.0,420011101.0,420011102.0,420012801.0,420011301.0,420011401.0,420011501.0,420011502.0,420011503.0,420011504.0,420011601.0,420011701.0,420011801.0,420011901.0,420012001.0,420012101.0,420012201.0,420012301.0,420012401.0,420012501.0,420012601.0
42002,-1,-1,0,2,1,4,4,80,60.0,642.0,62.0,184.0,6.0,64.2,6.2,2.0,50,7#25|9#1000|10#25,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,-1.0,-1,-1.0,-1,,4200200,4200201.0,4200202.0,4200203.0,,2.0,4.0,,,,partner_avatar_42002,4200201,1,,0,,,,,,,,,,,842002.0,42002,42002|542002,,197,1000015|1000025,1000024|1000036,542002.0,930057.0,-1.0,-1.0,-1.0,-1.0,-1,420020201|420020202|420020203|420020204|420020205|420020301|420020401|420020501|420020601|420020701|420020801|420020901|420021001|420021101|420021102|420022801|420021301|420021401|420021501|420021502|420021503|420021504|420021601|420021701|420021801|420021901|420022001|420022101|420022201|420022301|420022401|420022501|420022601,420020201.0,420020202.0,420020203.0,420020204.0,420020205.0,420020301.0,420020401.0,420020501.0,420020601.0,420020701.0,420020801.0,420020901.0,420021001.0,420021101.0,420021102.0,420022801.0,420021301.0,420021401.0,420021501.0,420021502.0,420021503.0,420021504.0,420021601.0,420021701.0,420021801.0,420021901.0,420022001.0,420022101.0,420022201.0,420022301.0,420022401.0,420022501.0,420022601.0
42003,-1,-1,0,2,4,4,4,80,98.0,388.0,59.0,193.0,9.8,38.8,5.9,2.0,50,7#25|9#1000|10#25,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,-1.0,-1,-1.0,-1,,4200300,4200301.0,4200302.0,,,3.0,,,,,partner_avatar_42003,4200301,1,,0,,,,,,,,,7007,,842003.0,42003|652015,42003|542003|652015,,207,1000013|1000018,1000006|1000021,542003.0,930058.0,-1.0,-1.0,-1.0,-1.0,-1,420030201|420030202|420030203|420030204|420030205|420030301|420030401|420030501|420030601|420030701|420030801|420030901|420031001|420031101|420031102|420032801|420031301|420031401|420031501|420031502|420031503|420031504|420031601|420031701|420031801|420031901|420032001|420032101|420032201|420032301|420032401|420032501|420032601,420030201.0,420030202.0,420030203.0,420030204.0,420030205.0,420030301.0,420030401.0,420030501.0,420030601.0,420030701.0,420030801.0,420030901.0,420031001.0,420031101.0,420031102.0,420032801.0,420031301.0,420031401.0,420031501.0,420031502.0,420031503.0,420031504.0,420031601.0,420031701.0,420031801.0,420031901.0,420032001.0,420032101.0,420032201.0,420032301.0,420032401.0,420032501.0,420032601.0
42004,-1,-1,0,2,2,4,4,80,105.0,386.0,57.0,166.0,10.5,38.6,5.7,2.0,50,7#25|9#1000|10#25,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,-1.0,-1,-1.0,-1,,4200400,4200401.0,4200402.0,4200403.0,,2.0,4.0,,,,partner_avatar_42004,4200401,1,,1,,,,,,,,,,,842004.0,42004|652012,42004|542004|652012,,211,1000006|1000017,1000010|1000022,542004.0,930059.0,-1.0,-1.0,-1.0,-1.0,-1,420040201|420040202|420040203|420040204|420040205|420040301|420040401|420040501|420040601|420040701|420040801|420040901|420041001|420041101|420041102|420042801|420041301|420041401|420041501|420041502|420041503|420041504|420041601|420041701|420041801|420041901|420042001|420042101|420042201|420042301|420042401|420042501|420042601,420040201.0,420040202.0,420040203.0,420040204.0,420040205.0,420040301.0,420040401.0,420040501.0,420040601.0,420040701.0,420040801.0,420040901.0,420041001.0,420041101.0,420041102.0,420042801.0,420041301.0,420041401.0,420041501.0,420041502.0,420041503.0,420041504.0,420041601.0,420041701.0,420041801.0,420041901.0,420042001.0,420042101.0,420042201.0,420042301.0,420042401.0,420042501.0,420042601.0
42005,-1,-1,0,2,3,4,4,80,85.0,453.0,59.0,177.0,8.5,45.3,5.9,2.0,50,7#25|9#1000|10#25,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,-1.0,-1,-1.0,-1,,4200500,4200501.0,4200502.0,4200503.0,,2.0,4.0,,,,partner_avatar_42005,4200501,1,,0,,,,,,,,,,,842005.0,42005,42005|542005,,210,1000026|1000037,1000005|1000038,542005.0,930060.0,-1.0,-1.0,-1.0,-1.0,-1,420050201|420050202|420050203|420050204|420050205|420050301|420050401|420050501|420050601|420050701|420050801|420050901|420051001|420051101|420051102|420052801|420051301|420051401|420051501|420051502|420051503|420051504|420051601|420051701|420051801|420051901|420052001|420052101|420052201|420052301|420052401|420052501|420052601,420050201.0,420050202.0,420050203.0,420050204.0,420050205.0,420050301.0,420050401.0,420050501.0,420050601.0,420050701.0,420050801.0,420050901.0,420051001.0,420051101.0,420051102.0,420052801.0,420051301.0,420051401.0,420051501.0,420051502.0,420051503.0,420051504.0,420051601.0,420051701.0,420051801.0,420051901.0,420052001.0,420052101.0,420052201.0,420052301.0,420052401.0,420052501.0,420052601.0
42006,-1,-1,0,2,3,4,4,80,85.0,453.0,59.0,175.0,8.5,45.3,5.9,2.0,50,7#25|9#1000|10#25,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,-1.0,-1,-1.0,-1,,4200600,4200601.0,4200602.0,4200603.0,,2.0,4.0,,,,partner_avatar_42006,4200601,1,,0,,,,,,,,,,,842006.0,42006,42006|542006,,194,1000014|1000039,1000015|1000016,542006.0,930061.0,-1.0,-1.0,-1.0,-1.0,-1,420060201|420060202|420060203|420060204|420060205|420060301|420060401|420060501|420060601|420060701|420060801|420060901|420061001|420061101|420061102|420062801|420061301|420061401|420061501|420061502|420061503|420061504|420061601|420061701|420061801|420061901|420062001|420062101|420062201|420062301|420062401|420062501|420062601,420060201.0,420060202.0,420060203.0,420060204.0,420060205.0,420060301.0,420060401.0,420060501.0,420060601.0,420060701.0,420060801.0,420060901.0,420061001.0,420061101.0,420061102.0,420062801.0,420061301.0,420061401.0,420061501.0,420061502.0,420061503.0,420061504.0,420061601.0,420061701.0,420061801.0,420061901.0,420062001.0,420062101.0,420062201.0,420062301.0,420062401.0,420062501.0,420062601.0
42007,-1,-1,0,2,1,4,4,80,60.0,642.0,62.0,188.0,6.0,64.2,6.2,2.0,50,7#25|9#1000|10#25,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,-1.0,-1,-1.0,-1,,4200700,4200701.0,4200702.0,4200703.0,,2.0,4.0,,,,partner_avatar_42007,4200701,1,,0,,,,,,,,,,,842007.0,42007,42007|542007,,204,1000004|1000009,1000002|1000008,542007.0,930127.0,-1.0,-1.0,-1.0,-1.0,-1,420070201|420070202|420070203|420070204|420070205|420070301|420070401|420070501|420070601|420070701|420070801|420070901|420071001|420071101|420071102|420072801|420071301|420071401|420071501|420071502|420071503|420071504|420071601|420071701|420071801|420071901|420072001|420072101|420072201|420072301|420072401|420072501|420072601,420070201.0,420070202.0,420070203.0,420070204.0,420070205.0,420070301.0,420070401.0,420070501.0,420070601.0,420070701.0,420070801.0,420070901.0,420071001.0,420071101.0,420071102.0,420072801.0,420071301.0,420071401.0,420071501.0,420071502.0,420071503.0,420071504.0,420071601.0,420071701.0,420071801.0,420071901.0,420072001.0,420072101.0,420072201.0,420072301.0,420072401.0,420072501.0,420072601.0
42008,-1,-1,0,2,1,4,4,80,72.0,491.0,62.0,186.0,7.2,49.1,6.2,2.0,50,7#25|9#1000|10#25,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,-1.0,-1,-1.0,-1,,4200800,4200801.0,4200802.0,4200803.0,,2.0,4.0,,,,partner_avatar_42008,4200801,1,,0,,,,,,,,,,,842008.0,42008|652016,42008|542008|652016,,209,1000010|1000022,1000017|1000019,542008.0,930128.0,-1.0,-1.0,-1.0,-1.0,-1,420080201|420080202|420080203|420080204|420080205|420080301|420080401|420080501|420080601|420080701|420080801|420080901|420081001|420081101|420081102|420082801|420081301|420081401|420081501|420081502|420081503|420081504|420081601|420081701|420081801|420081901|420082001|420082101|420082201|420082301|420082401|420082501|420082601,420080201.0,420080202.0,420080203.0,420080204.0,420080205.0,420080301.0,420080401.0,420080501.0,420080601.0,420080701.0,420080801.0,420080901.0,420081001.0,420081101.0,420081102.0,420082801.0,420081301.0,420081401.0,420081501.0,420081502.0,420081503.0,420081504.0,420081601.0,420081701.0,420081801.0,420081901.0,420082001.0,420082101.0,420082201.0,420082301.0,420082401.0,420082501.0,420082601.0
43001,-1,-1,0,3,5,4,4,80,111.0,390.0,54.0,157.0,11.1,39.0,5.4,2.0,50,7#25|9#1000|10#25,30.0,10#50|1#10000,40.0,10#100|1#20000,50.0,10#200|1#50000,60.0,10#400|1#100000,-1.0,-1,-1.0,-1,,4300100,4300101.0,4300102.0,4300103.0,,2.0,4.0,,,,partner_avatar_43001,4300101,1,,0,,,,,,,,,,,843001.0,43001,43001|543001,,217,1000008|1000013,1000025|1000037,543001.0,930062.0,-1.0,-1.0,-1.0,-1.0,-1,430010201|430010202|430010203|430010204|430010205|430010301|430010401|430010501|430010601|430010701|430010801|430010901|430011101|430011102|430012801|430011301|430011401|430011501|430011502|430011503|430011504|430011601|430011701|430011801|430011901|430012001|430012101|430012201|430012301|430012401|430012501|430012601,430010201.0,430010202.0,430010203.0,430010204.0,430010205.0,430010301.0,430010401.0,430010501.0,430010601.0,430010701.0,430010801.0,430010901.0,,430011101.0,430011102.0,430012801.0,430011301.0,430011401.0,430011501.0,430011502.0,430011503.0,430011504.0,430011601.0,430011701.0,430011801.0,430011901.0,430012001.0,430012101.0,430012201.0,430012301.0,430012401.0,430012501.0,430012601.0
