id,partner_link,skin,name,lv,grade,hp,atk,hpP,atkP,armP,spdP,energy_ex,miss,hit,crit,critTime,sklP,decDmg,free,brk,trueAtk,is_boss,lv_show,scale,is_player_use,skill,equip_6,exskill
636,652010,,-1,100,6,240787.0,15437.0,6.22,10.19,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,192,,,,,
637,653006,,-1,100,6,258518.0,21465.0,9.77,7.78,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,192,,,,,
638,653005,,-1,100,6,192299.0,18774.0,9.56,7.33,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,192,,,,,
639,651007,,-1,100,6,203147.0,12094.0,6.84,8.22,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,192,,,,,
640,653002,,-1,100,6,124390.0,24502.0,6.76,7.57,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,192,,,,,
641,545002,,-1,80,5,115069.0,18630.0,20.14,15.0,1.0,1.11,,0,600,0,0,0.0,0,200,0,0,,192,,,,,
642,652005,,-1,100,6,222900.0,12969.0,7.64,8.04,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,193,,,,,
643,653001,,-1,100,6,140802.0,17828.0,8.15,7.98,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,193,,,,,
644,651003,,-1,100,6,151299.0,21762.0,8.11,7.44,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,193,,,,,
645,651010,,-1,100,6,131869.0,23193.0,8.18,8.57,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,193,,,,,
646,652001,,-1,100,6,184349.0,18650.0,9.55,7.44,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,193,,,,,
647,653003,,-1,100,6,247578.0,16839.0,9.09,8.68,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,193,,,,,
648,653006,,-1,100,6,221474.0,27342.0,8.37,9.91,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,193,,,,,
649,652010,,-1,100,6,243884.0,15771.0,6.3,10.41,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,194,,,,,
650,651004,,-1,100,6,162819.0,25866.0,7.68,9.22,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,194,,,,,
651,651009,,-1,100,6,168895.0,25142.0,9.46,8.18,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,194,,,,,
652,652002,,-1,100,6,291619.0,16325.0,10.8,8.01,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,194,,,,,
653,652004,,-1,100,6,937606.0,51670.0,42.72,16.52,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,1.0,194,0.2,,,,
654,652010,,-1,100,6,205946.0,14028.0,5.32,9.26,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,195,,,,,
655,652009,,-1,100,6,134038.0,20739.0,7.1,8.09,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,195,,,,,
656,653001,,-1,100,6,143048.0,15504.0,8.28,6.94,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,195,,,,,
657,651002,,-1,100,6,186475.0,14357.0,5.67,8.5,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,195,,,,,
658,651001,,-1,100,6,126744.0,26711.0,6.86,7.32,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,195,,,,,
659,651004,,-1,100,6,151795.0,21068.0,7.16,7.51,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,195,,,,,
660,651007,,-1,100,6,207306.0,12550.0,6.98,8.53,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,196,,,,,
661,651008,,-1,100,6,191452.0,20391.0,7.72,8.94,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,196,,,,,
662,651009,,-1,100,6,143364.0,22591.0,8.03,7.35,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,196,,,,,
663,652005,,-1,100,6,208312.0,12631.0,7.14,7.83,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,196,,,,,
664,652003,,-1,100,6,110952.0,20101.0,7.99,6.96,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,196,,,,,
665,652004,,-1,100,6,183921.0,22113.0,8.38,7.07,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,196,,,,,
666,652010,,-1,100,6,425442.0,36662.0,10.99,24.2,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,1.0,197,0.2,,,,
667,652006,,-1,100,6,194236.0,22533.0,10.0,8.07,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,197,,,,,
668,653005,,-1,100,6,184253.0,15957.0,9.16,6.23,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,197,,,,,
669,545002,,-1,80,5,118840.0,19660.0,20.8,15.83,1.0,1.11,,0,600,0,0,0.0,0,200,0,0,,197,,,,,
670,653006,,-1,100,6,225178.0,20141.0,8.51,7.3,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,198,,,,,
671,546001,,-1,80,5,89859.0,24820.0,20.82,15.88,1.0,1.11,,0,600,0,0,0.0,0,200,0,0,,198,,,,,
672,653005,,-1,100,6,185460.0,16136.0,9.22,6.3,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,198,,,,,
673,546001,,-1,80,5,90377.0,24992.0,20.94,15.99,1.0,1.11,,0,600,0,0,0.0,0,200,0,0,,198,,,,,
674,653006,,-1,100,6,226501.0,20362.0,8.56,7.38,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,199,,,,,
675,545002,,-1,80,5,119697.0,19934.0,20.95,16.05,1.0,1.11,,0,600,0,0,0.0,0,200,0,0,,199,,,,,
676,653006,,-1,100,6,557786.0,43704.0,21.08,15.84,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,1.0,199,0.2,,,,
677,653005,,-1,100,6,404713.0,37062.0,20.12,14.47,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,1.0,199,0.2,,,,
678,652010,,-1,100,6,253562.0,16816.0,6.55,11.1,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,200,,,,,
679,652006,,-1,100,6,198121.0,23231.0,10.2,8.32,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,200,,,,,
680,652005,,-1,100,6,254993.0,14986.0,8.74,9.29,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,200,,,,,
681,546001,,-1,80,5,109194.0,29009.0,25.3,18.56,1.0,1.11,,0,600,0,0,0.0,0,200,0,0,,200,,,,,
682,651002,,-1,100,6,229888.0,17245.0,6.99,10.21,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,201,,,,,
683,652008,,-1,100,6,187211.0,25816.0,10.87,7.58,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,201,,,,,
684,652009,,-1,100,6,151029.0,27610.0,8.0,10.77,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,201,,,,,
685,652005,,-1,100,6,256452.0,15131.0,8.79,9.38,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,201,,,,,
686,651007,,-1,100,6,256608.0,15125.0,8.64,10.28,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,201,,,,,
687,653003,,-1,100,6,616903.0,29875.0,22.65,15.4,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,1.0,202,0.2,,,,
688,653006,,-1,100,6,529738.0,47732.0,20.02,17.3,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,1.0,202,0.2,,,,
689,652010,,-1,100,6,148266.0,11635.0,3.83,7.68,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,202,,,,,
690,652006,,-1,100,6,115764.0,16083.0,5.96,5.76,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,202,,,,,
691,652005,,-1,100,6,149086.0,10388.0,5.11,6.44,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,203,,,,,
692,546001,,-1,80,5,63833.0,20115.0,14.79,12.87,1.0,1.11,,0,600,0,0,0.0,0,200,0,0,,203,,,,,
693,651002,,-1,100,6,135170.0,12026.0,4.11,7.12,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,203,,,,,
694,652008,,-1,100,6,110053.0,18017.0,6.39,5.29,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,203,,,,,
695,652009,,-1,100,6,88729.0,19252.0,4.7,7.51,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,203,,,,,
696,652005,,-1,100,6,150837.0,10566.0,5.17,6.55,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,204,,,,,
697,651007,,-1,100,6,150876.0,10564.0,5.08,7.18,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,204,,,,,
698,653003,,-1,100,6,399829.0,22387.0,14.68,11.54,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,1.0,204,0.2,,,,
699,653006,,-1,100,6,343456.0,35785.0,12.98,12.97,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,1.0,204,0.2,,,,
700,652009,,-1,100,6,179535.0,24380.0,9.51,9.51,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,205,,,,,
701,651001,,-1,100,6,169793.0,31418.0,9.19,8.61,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,205,,,,,
702,652001,,-1,100,6,274111.0,24090.0,14.2,9.61,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,206,,,,,
703,652003,,-1,100,6,177190.0,26802.0,12.76,9.28,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,206,,,,,
704,653006,,-1,100,6,357480.0,26597.0,13.51,9.64,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,207,,,,,
705,653005,,-1,100,6,292673.0,21131.0,14.55,8.25,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,207,,,,,
706,651008,,-1,100,6,307514.0,27484.0,12.4,12.05,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,207,,,,,
707,652003,,-1,100,6,177328.0,26888.0,12.77,9.31,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,207,,,,,
708,652009,,-1,100,6,197092.0,31071.0,10.44,12.12,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,207,,,,,
709,651001,,-1,100,6,203974.0,36162.0,11.04,9.91,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,207,,,,,
710,652010,,-1,100,6,334857.0,19240.0,8.65,12.7,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,207,,,,,
711,651002,,-1,100,6,301584.0,19593.0,9.17,11.6,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,208,,,,,
712,651007,,-1,100,6,336797.0,17185.0,11.34,11.68,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,208,,,,,
713,652005,,-1,100,6,336976.0,17228.0,11.55,10.68,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,209,,,,,
714,652005,,-1,100,6,338727.0,17341.0,11.61,10.75,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,209,,,,,
715,651007,,-1,100,6,338580.0,17332.0,11.4,11.78,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,209,,,,,
716,651002,,-1,100,6,304873.0,19897.0,9.27,11.78,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,209,,,,,
717,652010,,-1,100,6,338728.0,19588.0,8.75,12.93,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,209,,,,,
718,653006,,-1,100,6,363566.0,27259.0,13.74,9.88,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,209,,,,,
719,653005,,-1,100,6,270546.0,23846.0,13.45,9.31,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,209,,,,,
720,651007,,-1,100,6,283932.0,15287.0,9.56,10.39,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,210,,,,,
721,653002,,-1,100,6,173888.0,30976.0,9.45,9.57,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,210,,,,,
722,545002,,-1,80,5,161006.0,23535.0,28.18,18.95,1.0,1.11,,0,600,0,0,0.0,0,200,0,0,,210,,,,,
723,652005,,-1,100,6,285335.0,15389.0,9.78,9.54,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,210,,,,,
724,653001,,-1,100,6,180365.0,21156.0,10.44,9.47,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,210,,,,,
725,651003,,-1,100,6,193834.0,25798.0,10.39,8.82,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,210,,,,,
726,651010,,-1,100,6,168947.0,27496.0,10.48,10.16,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,210,,,,,
727,652001,,-1,100,6,236276.0,22110.0,12.24,8.82,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,210,,,,,
728,653003,,-1,100,6,290067.0,18682.0,10.65,9.63,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,211,,,,,
729,653006,,-1,100,6,259312.0,30322.0,9.8,10.99,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,211,,,,,
730,652010,,-1,100,6,287241.0,17543.0,7.42,11.58,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,211,,,,,
731,651004,,-1,100,6,191440.0,28783.0,9.03,10.26,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,211,,,,,
732,651009,,-1,100,6,198710.0,27939.0,11.13,9.09,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,211,,,,,
733,652002,,-1,100,6,374515.0,19321.0,13.87,9.48,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,212,,,,,
734,652004,,-1,100,6,1203613.0,61147.0,54.84,19.55,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,1.0,212,0.2,,,,
735,652010,,-1,100,6,288790.0,17710.0,7.46,11.69,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,212,,,,,
736,652009,,-1,100,6,188031.0,26174.0,9.96,10.21,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,212,,,,,
737,653001,,-1,100,6,200578.0,19570.0,11.61,8.76,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,212,,,,,
738,651002,,-1,100,6,261461.0,18090.0,7.95,10.71,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,213,,,,,
739,651001,,-1,100,6,177738.0,33681.0,9.62,9.23,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,213,,,,,
740,651004,,-1,100,6,212852.0,26539.0,10.04,9.46,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,213,,,,,
741,651007,,-1,100,6,291654.0,15861.0,9.82,10.78,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,213,,,,,
742,651008,,-1,100,6,269571.0,25774.0,10.87,11.3,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,213,,,,,
743,651009,,-1,100,6,201924.0,28554.0,11.31,9.29,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,213,,,,,
744,652005,,-1,100,6,293213.0,15954.0,10.05,9.89,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,214,,,,,
745,652003,,-1,100,6,156082.0,25358.0,11.24,8.78,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,214,,,,,
746,652004,,-1,100,6,258763.0,27899.0,11.79,8.92,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,214,,,,,
747,652010,,-1,100,6,552417.0,43601.0,14.27,28.78,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,1.0,214,0.2,,,,
748,652006,,-1,100,6,252313.0,26777.0,12.99,9.59,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,214,,,,,
749,653005,,-1,100,6,260086.0,20183.0,12.93,7.88,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,215,,,,,
750,545002,,-1,80,5,167862.0,24852.0,29.38,20.01,1.0,1.11,,0,600,0,0,0.0,0,200,0,0,,215,,,,,
751,653006,,-1,100,6,319377.0,25521.0,12.07,9.25,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,215,,,,,
752,546001,,-1,80,5,127451.0,31447.0,29.53,20.12,1.0,1.11,,0,600,0,0,0.0,0,200,0,0,,215,,,,,
753,653005,,-1,100,6,262701.0,20414.0,13.06,7.97,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,216,,,,,
754,546001,,-1,80,5,128055.0,31635.0,29.67,20.24,1.0,1.11,,0,600,0,0,0.0,0,200,0,0,,216,,,,,
755,653006,,-1,100,6,322552.0,25825.0,12.19,9.36,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,216,,,,,
756,545002,,-1,80,5,170376.0,25287.0,29.82,20.36,1.0,1.11,,0,600,0,0,0.0,0,200,0,0,,216,,,,,
757,653006,,-1,100,6,728985.0,52036.0,27.55,18.86,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,1.0,217,0.2,,,,
758,653005,,-1,100,6,529024.0,44132.0,26.3,17.23,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,1.0,217,0.2,,,,
759,652010,,-1,100,6,303500.0,18786.0,7.84,12.4,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,217,,,,,
760,652006,,-1,100,6,236968.0,25968.0,12.2,9.3,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,217,,,,,
761,652005,,-1,100,6,304883.0,16712.0,10.45,10.36,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,218,,,,,
762,546001,,-1,80,5,130559.0,32369.0,30.25,20.71,1.0,1.11,,0,600,0,0,0.0,0,200,0,0,,218,,,,,
763,651002,,-1,100,6,275931.0,19289.0,8.39,11.42,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,218,,,,,
764,652008,,-1,100,6,224756.0,28882.0,13.05,8.48,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,218,,,,,
765,652009,,-1,100,6,181234.0,30891.0,9.6,12.05,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,218,,,,,
766,652005,,-1,100,6,307801.0,16906.0,10.55,10.48,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,219,,,,,
767,651007,,-1,100,6,307691.0,16905.0,10.36,11.49,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,219,,,,,
768,653003,,-1,100,6,815184.0,35734.0,29.93,18.42,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,1.0,219,0.2,,,,
769,653006,,-1,100,6,699879.0,57113.0,26.45,20.7,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,1.0,219,0.2,,,,
770,652010,,-1,100,6,148266.0,11635.0,3.83,7.68,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,220,,,,,
771,652006,,-1,100,6,115764.0,16083.0,5.96,5.76,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,220,,,,,
772,652005,,-1,100,6,149086.0,10388.0,5.11,6.44,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,220,,,,,
773,546001,,-1,80,5,63833.0,20115.0,14.79,12.87,1.0,1.11,,0,600,0,0,0.0,0,200,0,0,,220,,,,,
774,651002,,-1,100,6,135170.0,12026.0,4.11,7.12,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,221,,,,,
775,652008,,-1,100,6,110053.0,18017.0,6.39,5.29,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,221,,,,,
776,652009,,-1,100,6,88729.0,19252.0,4.7,7.51,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,221,,,,,
777,652005,,-1,100,6,150837.0,10566.0,5.17,6.55,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,221,,,,,
778,651007,,-1,100,6,150876.0,10564.0,5.08,7.18,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,221,,,,,
779,653003,,-1,100,6,399829.0,22387.0,14.68,11.54,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,1.0,222,0.2,,,,
780,653006,,-1,100,6,343456.0,35785.0,12.98,12.97,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,1.0,222,0.2,,,,
781,652009,,-1,100,6,256749.0,31148.0,13.6,12.15,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,222,,,,,
782,651001,,-1,100,6,242773.0,40067.0,13.14,10.98,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,223,,,,,
783,652001,,-1,100,6,329706.0,27098.0,17.08,10.81,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,223,,,,,
784,652003,,-1,100,6,213016.0,30123.0,15.34,10.43,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,224,,,,,
785,653006,,-1,100,6,472848.0,32005.0,17.87,11.6,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,224,,,,,
786,653005,,-1,100,6,387213.0,25434.0,19.25,9.93,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,224,,,,,
787,651008,,-1,100,6,407208.0,33050.0,16.42,14.49,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,224,,,,,
788,652003,,-1,100,6,234679.0,32347.0,16.9,11.2,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,224,,,,,
789,652009,,-1,100,6,260713.0,37377.0,13.81,14.58,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,224,,,,,
790,651001,,-1,100,6,269933.0,43497.0,14.61,11.92,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,1.0,224,0.2,,,,
791,652010,,-1,100,6,403764.0,21634.0,10.43,14.28,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,225,0.2,,,,
792,651002,,-1,100,6,365387.0,22093.0,11.11,13.08,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,225,,,,,
793,651007,,-1,100,6,407484.0,19348.0,13.72,13.15,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,226,,,,,
794,652005,,-1,100,6,409331.0,19438.0,14.03,12.05,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,226,,,,,
795,652005,,-1,100,6,450760.0,20890.0,15.45,12.95,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,227,,,,,
796,651007,,-1,100,6,450845.0,20878.0,15.18,14.19,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,227,,,,,
797,651002,,-1,100,6,405840.0,23968.0,12.34,14.19,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,227,,,,,
798,652010,,-1,100,6,450605.0,23603.0,11.64,15.58,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,227,,,,,
799,653006,,-1,100,6,483697.0,32833.0,18.28,11.9,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,227,,,,,
800,653005,,-1,100,6,360058.0,28712.0,17.9,11.21,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,227,,,,,
801,651007,,-1,100,6,412829.0,19642.0,13.9,13.35,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,227,,,,,
802,653002,,-1,100,6,252828.0,39780.0,13.74,12.29,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,227,,,,,
803,545002,,-1,80,5,234082.0,30242.0,40.97,24.35,1.0,1.11,,0,600,0,0,0.0,0,200,0,0,,227,,,,,
804,652005,,-1,100,6,414583.0,19745.0,14.21,12.24,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,228,,,,,
805,653001,,-1,100,6,261909.0,27144.0,15.16,12.15,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,228,,,,,
806,651003,,-1,100,6,281704.0,33110.0,15.1,11.32,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,228,,,,,
807,651010,,-1,100,6,245360.0,35290.0,15.22,13.04,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,228,,,,,
808,652001,,-1,100,6,343218.0,28377.0,17.78,11.32,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,228,,,,,
809,653003,,-1,100,6,422980.0,24036.0,15.53,12.39,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,228,,,,,
810,653006,,-1,100,6,378384.0,39013.0,14.3,14.14,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,228,,,,,
811,652010,,-1,100,6,499382.0,25633.0,12.9,16.92,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,229,,,,,
812,651004,,-1,100,6,332847.0,42025.0,15.7,14.98,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,229,,,,,
813,651009,,-1,100,6,345646.0,40817.0,19.36,13.28,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,229,,,,,
814,652002,,-1,100,6,595930.0,26475.0,22.07,12.99,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,229,,,,,
815,652004,,-1,100,6,1915817.0,83760.0,87.29,26.78,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,1.0,229,0.2,,,,
816,652010,,-1,100,6,421958.0,22770.0,10.9,15.03,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,230,,,,,
817,652009,,-1,100,6,274684.0,33660.0,14.55,13.13,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,230,,,,,
818,653001,,-1,100,6,293179.0,25178.0,16.97,11.27,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,230,,,,,
819,651002,,-1,100,6,418666.0,24829.0,12.73,14.7,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,230,,,,,
820,651001,,-1,100,6,284713.0,46233.0,15.41,12.67,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,230,,,,,
821,651004,,-1,100,6,340903.0,36442.0,16.08,12.99,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,230,,,,,
822,651007,,-1,100,6,507869.0,23129.0,17.1,15.72,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,231,,,,,
823,651008,,-1,100,6,469207.0,37589.0,18.92,16.48,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,231,,,,,
824,651009,,-1,100,6,351716.0,41647.0,19.7,13.55,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,231,,,,,
825,652005,,-1,100,6,510278.0,23245.0,17.49,14.41,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,231,,,,,
826,652003,,-1,100,6,271617.0,36968.0,19.56,12.8,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,231,,,,,
827,652004,,-1,100,6,450147.0,40691.0,20.51,13.01,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,231,,,,,
828,652010,,-1,100,6,875661.0,59403.0,22.62,39.21,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,1.0,232,0.2,,,,
829,652006,,-1,100,6,400126.0,36495.0,20.6,13.07,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,232,,,,,
830,653005,,-1,100,6,378966.0,25818.0,18.84,10.08,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,232,,,,,
831,545002,,-1,80,5,244480.0,31782.0,42.79,25.59,1.0,1.11,,0,600,0,0,0.0,0,200,0,0,,232,,,,,
832,653006,,-1,100,6,464645.0,32612.0,17.56,11.82,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,233,,,,,
833,546001,,-1,80,5,185458.0,40184.0,42.97,25.71,1.0,1.11,,0,600,0,0,0.0,0,200,0,0,,233,,,,,
834,653005,,-1,100,6,382184.0,26049.0,19.0,10.17,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,233,,,,,
835,546001,,-1,80,5,186235.0,40387.0,43.15,25.84,1.0,1.11,,0,600,0,0,0.0,0,200,0,0,,233,,,,,
836,653006,,-1,100,6,468614.0,32943.0,17.71,11.94,1.0,1.0,,0,600,0,0,0.0,0,200,0,0,,234,,,,,
837,545002,,-1,80,5,247623.0,32242.0,43.34,25.96,1.0,1.11,,0,600,0,0,0.0,0,200,0,0,,234,,,,,
