id,name,水鏡深戀淨靈皮膚,type,pos,qlt,star,item_lv,price,base1,base2,base3,skill_id,ex_skill,group,job,act,form,suit_name,suit1,suit2,suit3,suit_skills,icon,formula,need_formula,treasure_upgrade,treasure_all_upgrade,treasure_refresh,treasure_lock_up,treasure_max,treasure_weight,artifact_exp,artifact_upg,artifact_next,artifact_pink,initial_artifact,power,partner_model,avatar,fx_index,get_ways
5632,-1,-1,10,5,6,4,18,500000.0,hp#12000,hpP#0.33,,,,,,,,,,,,,6,,,14#19440|1#27000000,14#75744|1#111630000,14#950|1#2400000,5642|2#3000,5750.0,10.0,,,,,,1600.0,,,,
5633,-1,-1,10,5,6,4,18,500000.0,hit#420,atk#860,atkP#0.14,,,,,,,,,,,,6,,,14#19440|1#27000000,14#75744|1#111630000,14#950|1#2400000,5643|2#3000,5755.0,10.0,,,,,,1600.0,,,,
5634,-1,-1,10,5,6,4,18,500000.0,critTime#1040,crit#300,,,,,,,,,,,,,6,,,14#19440|1#27000000,14#75744|1#111630000,14#950|1#2400000,5644|2#3000,5756.0,10.0,,,,,,1600.0,,,,
5635,-1,-1,10,5,6,4,18,500000.0,crit#400,hpP#0.18,,,,,,,,,,,,,6,,,14#19440|1#27000000,14#75744|1#111630000,14#950|1#2400000,5645|2#3000,5751.0,10.0,,,,,,1600.0,,,,
5636,-1,-1,10,5,6,4,18,500000.0,brk#440,atk#860,atkP#0.14,,,,,,,,,,,,6,,,14#19440|1#27000000,14#75744|1#111630000,14#950|1#2400000,5646|2#3000,5757.0,10.0,,,,,,1600.0,,,,
5637,-1,-1,10,5,6,4,18,500000.0,miss#440,hpP#0.2,,,,,,,,,,,,,6,,,14#19440|1#27000000,14#75744|1#111630000,14#950|1#2400000,5647|2#3000,5752.0,10.0,,,,,,1600.0,,,,
5638,-1,-1,10,5,6,4,18,500000.0,sklP#340,hit#340,,,,,,,,,,,,,6,,,14#19440|1#27000000,14#75744|1#111630000,14#950|1#2400000,5648|2#3000,5753.0,10.0,,,,,,1600.0,,,,
5639,-1,-1,10,5,6,4,18,500000.0,trueAtk#300,atk#860,hpP#0.18,,,,,,,,,,,,6,,,14#19440|1#27000000,14#75744|1#111630000,14#950|1#2400000,5649|2#3000,5758.0,10.0,,,,,,1600.0,,,,
5640,-1,-1,10,5,6,4,18,500000.0,spd#90,hpP#0.18,,,,,,,,,,,,,6,,,14#19440|1#27000000,14#75744|1#111630000,14#950|1#2400000,5650|2#3000,5754.0,10.0,,,,,,1600.0,,,,
5641,-1,-1,10,5,6,5,19,600000.0,atk#2400,atkP#0.29,,,,,,,,,,,,,6,,,14#23760|1#30000000,14#95184|1#138630000,14#1166|1#3000000,5651|2#3000,5749.0,10.0,,,,,,1750.0,,,,
5642,-1,-1,10,5,6,5,19,600000.0,hp#14000,hpP#0.35,,,,,,,,,,,,,6,,,14#23760|1#30000000,14#95184|1#138630000,14#1166|1#3000000,5652|2#3000,5750.0,10.0,,,,,,1750.0,,,,
5643,-1,-1,10,5,6,5,19,600000.0,hit#420,atk#980,atkP#0.16,,,,,,,,,,,,6,,,14#23760|1#30000000,14#95184|1#138630000,14#1166|1#3000000,5653|2#3000,5755.0,10.0,,,,,,1750.0,,,,
5644,-1,-1,10,5,6,5,19,600000.0,critTime#1040,crit#340,atkP#0.02,,,,,,,,,,,,6,,,14#23760|1#30000000,14#95184|1#138630000,14#1166|1#3000000,5654|2#3000,5756.0,10.0,,,,,,1750.0,,,,
5645,-1,-1,10,5,6,5,19,600000.0,crit#400,hpP#0.21,,,,,,,,,,,,,6,,,14#23760|1#30000000,14#95184|1#138630000,14#1166|1#3000000,5655|2#3000,5751.0,10.0,,,,,,1750.0,,,,
5646,-1,-1,10,5,6,5,19,600000.0,brk#440,atk#980,atkP#0.16,,,,,,,,,,,,6,,,14#23760|1#30000000,14#95184|1#138630000,14#1166|1#3000000,5656|2#3000,5757.0,10.0,,,,,,1750.0,,,,
5647,-1,-1,10,5,6,5,19,600000.0,miss#460,hpP#0.23,,,,,,,,,,,,,6,,,14#23760|1#30000000,14#95184|1#138630000,14#1166|1#3000000,5657|2#3000,5752.0,10.0,,,,,,1750.0,,,,
5648,-1,-1,10,5,6,5,19,600000.0,sklP#400,hit#400,,,,,,,,,,,,,6,,,14#23760|1#30000000,14#95184|1#138630000,14#1166|1#3000000,5658|2#3000,5753.0,10.0,,,,,,1750.0,,,,
5649,-1,-1,10,5,6,5,19,600000.0,trueAtk#300,atk#980,hpP#0.2,,,,,,,,,,,,6,,,14#23760|1#30000000,14#95184|1#138630000,14#1166|1#3000000,5659|2#3000,5758.0,10.0,,,,,,1750.0,,,,
5650,-1,-1,10,5,6,5,19,600000.0,spd#100,hpP#0.2,,,,,,,,,,,,,6,,,14#23760|1#30000000,14#95184|1#138630000,14#1166|1#3000000,5660|2#3000,5754.0,10.0,,,,,,1750.0,,,,
5651,-1,-1,10,5,6,6,20,700000.0,atk#2800,atkP#0.31,,,,,,,,,,,,,6,,,14#32400|1#35000000,14#118944|1#168630000,14#1425|1#3000000,5701|2#3500,5749.0,10.0,,,,,,1900.0,,,,
5652,-1,-1,10,5,6,6,20,700000.0,hp#16000,hpP#0.37,,,,,,,,,,,,,6,,,14#32400|1#35000000,14#118944|1#168630000,14#1425|1#3000000,5702|2#3500,5750.0,10.0,,,,,,1900.0,,,,
5653,-1,-1,10,5,6,6,20,700000.0,hit#420,atk#1100,atkP#0.18,,,,,,,,,,,,6,,,14#32400|1#35000000,14#118944|1#168630000,14#1425|1#3000000,5707|2#3500,5755.0,10.0,,,,,,1900.0,,,,
5654,-1,-1,10,5,6,6,20,700000.0,critTime#1040,crit#400,atkP#0.04,,,,,,,,,,,,6,,,14#32400|1#35000000,14#118944|1#168630000,14#1425|1#3000000,5708|2#3500,5756.0,10.0,,,,,,1900.0,,,,
5655,-1,-1,10,5,6,6,20,700000.0,crit#400,hpP#0.24,,,,,,,,,,,,,6,,,14#32400|1#35000000,14#118944|1#168630000,14#1425|1#3000000,5703|2#3500,5751.0,10.0,,,,,,1900.0,,,,
5656,-1,-1,10,5,6,6,20,700000.0,brk#440,atk#1100,atkP#0.18,,,,,,,,,,,,6,,,14#32400|1#35000000,14#118944|1#168630000,14#1425|1#3000000,5709|2#3500,5757.0,10.0,,,,,,1900.0,,,,
5657,-1,-1,10,5,6,6,20,700000.0,miss#500,hpP#0.26,,,,,,,,,,,,,6,,,14#32400|1#35000000,14#118944|1#168630000,14#1425|1#3000000,5704|2#3500,5752.0,10.0,,,,,,1900.0,,,,
5658,-1,-1,10,5,6,6,20,700000.0,sklP#500,hit#400,,,,,,,,,,,,,6,,,14#32400|1#35000000,14#118944|1#168630000,14#1425|1#3000000,5705|2#3500,5753.0,10.0,,,,,,1900.0,,,,
5659,-1,-1,10,5,6,6,20,700000.0,trueAtk#300,atk#1100,hpP#0.22,,,,,,,,,,,,6,,,14#32400|1#35000000,14#118944|1#168630000,14#1425|1#3000000,5710|2#3500,5758.0,10.0,,,,,,1900.0,,,,
5660,-1,-1,10,5,6,6,20,700000.0,spd#100,hpP#0.23,,,,,,,,,,,,,6,,,14#32400|1#35000000,14#118944|1#168630000,14#1425|1#3000000,5706|2#3500,5754.0,10.0,,,,,,1900.0,,,,
5701,-1,-1,10,5,7,1,21,800000.0,atk#3200,atkP#0.33,,,,,,,,,,,,,7,,,14#45000|1#40000000,14#151344|1#203630000,14#2268|1#4000000,5725|2#4000,5749.0,10.0,,,,,,2300.0,,,,
5702,-1,-1,10,5,7,1,21,800000.0,hp#19000,hpP#0.4,,,,,,,,,,,,,7,,,14#45000|1#40000000,14#151344|1#203630000,14#2268|1#4000000,5726|2#4000,5750.0,10.0,,,,,,2300.0,,,,
5703,-1,-1,10,5,7,1,21,800000.0,crit#420,hpP#0.27,,,,,,,,,,,,,7,,,14#45000|1#40000000,14#151344|1#203630000,14#2268|1#4000000,5727|2#4000,5751.0,10.0,,,,,,2300.0,,,,
5704,-1,-1,10,5,7,1,21,800000.0,miss#520,hpP#0.29,,,,,,,,,,,,,7,,,14#45000|1#40000000,14#151344|1#203630000,14#2268|1#4000000,5728|2#4000,5752.0,10.0,,,,,,2300.0,,,,
5705,-1,-1,10,5,7,1,21,800000.0,sklP#600,hit#420,,,,,,,,,,,,,7,,,14#45000|1#40000000,14#151344|1#203630000,14#2268|1#4000000,5729|2#4000,5753.0,10.0,,,,,,2300.0,,,,
5706,-1,-1,10,5,7,1,21,800000.0,spd#105,hpP#0.26,,,,,,,,,,,,,7,,,14#45000|1#40000000,14#151344|1#203630000,14#2268|1#4000000,5730|2#4000,5754.0,10.0,,,,,,2300.0,,,,
5707,-1,-1,10,5,7,1,21,800000.0,hit#440,atk#1250,atkP#0.2,,,,,,,,,,,,7,,,14#45000|1#40000000,14#151344|1#203630000,14#2268|1#4000000,5731|2#4000,5755.0,10.0,,,,,,2300.0,,,,
5708,-1,-1,10,5,7,1,21,800000.0,critTime#1060,crit#420,atkP#0.06,,,,,,,,,,,,7,,,14#45000|1#40000000,14#151344|1#203630000,14#2268|1#4000000,5732|2#4000,5756.0,10.0,,,,,,2300.0,,,,
5709,-1,-1,10,5,7,1,21,800000.0,brk#460,atk#1250,atkP#0.2,,,,,,,,,,,,7,,,14#45000|1#40000000,14#151344|1#203630000,14#2268|1#4000000,5733|2#4000,5757.0,10.0,,,,,,2300.0,,,,
5710,-1,-1,10,5,7,1,21,800000.0,trueAtk#320,atk#1250,hpP#0.24,,,,,,,,,,,,7,,,14#45000|1#40000000,14#151344|1#203630000,14#2268|1#4000000,5734|2#4000,5758.0,10.0,,,,,,2300.0,,,,
5711,-1,-1,10,5,7,1,21,800000.0,atkP#0.22,hpP#0.27,,,,,,,,,,,,,7,,,14#45000|1#40000000,14#151344|1#203630000,14#2268|1#4000000,5735|2#4000,5759.0,10.0,,,,,,2300.0,,,,
5712,-1,-1,10,5,7,1,21,800000.0,trueAtk#320,atk#1250,atkP#0.2,,,,,,,,,,,,7,,,14#45000|1#40000000,14#151344|1#203630000,14#2268|1#4000000,5736|2#4000,5760.0,10.0,,,,,,2300.0,,,,
5713,-1,-1,10,5,7,1,21,800000.0,miss#520,atkP#0.24,,,,,,,,,,,,,7,,,14#45000|1#40000000,14#151344|1#203630000,14#2268|1#4000000,5737|2#4000,5761.0,10.0,,,,,,2300.0,,,,
5714,-1,-1,10,5,7,1,21,800000.0,sklP#600,atk#1250,atkP#0.2,,,,,,,,,,,,7,,,14#45000|1#40000000,14#151344|1#203630000,14#2268|1#4000000,5738|2#4000,5762.0,10.0,,,,,,2300.0,,,,
5715,-1,-1,10,5,7,1,21,800000.0,healI#0.23,atk#1250,hpP#0.24,,,,,,,,,,,,7,,,14#45000|1#40000000,14#151344|1#203630000,14#2268|1#4000000,5739|2#4000,5763.0,10.0,,,,,,2300.0,,,,
5716,-1,-1,10,5,7,1,21,800000.0,healB#0.23,hpP#0.27,,,,,,,,,,,,,7,,,14#45000|1#40000000,14#151344|1#203630000,14#2268|1#4000000,5740|2#4000,5764.0,10.0,,,,,,2300.0,,,,
5717,-1,-1,10,5,7,1,21,800000.0,hit#440,hpP#0.27,,,,,,,,,,,,,7,,,14#45000|1#40000000,14#151344|1#203630000,14#2268|1#4000000,5741|2#4000,5765.0,10.0,,,,,,2300.0,,,,
5718,-1,-1,10,5,7,1,21,800000.0,spd#105,atkP#0.21,,,,,,,,,,,,,7,,,14#45000|1#40000000,14#151344|1#203630000,14#2268|1#4000000,5742|2#4000,5766.0,10.0,,,,,,2300.0,,,,
5719,-1,-1,10,5,7,1,21,800000.0,spd#105,crit#420,,,,,,,,,,,,,7,,,14#45000|1#40000000,14#151344|1#203630000,14#2268|1#4000000,5743|2#4000,5767.0,10.0,,,,,,2300.0,,,,
5720,-1,-1,10,5,7,1,21,800000.0,spd#105,healI#0.23,,,,,,,,,,,,,7,,,14#45000|1#40000000,14#151344|1#203630000,14#2268|1#4000000,5744|2#4000,5768.0,10.0,,,,,,2300.0,,,,
5721,-1,-1,10,5,7,1,21,800000.0,spd#105,hit#420,,,,,,,,,,,,,7,,,14#45000|1#40000000,14#151344|1#203630000,14#2268|1#4000000,5745|2#4000,5769.0,10.0,,,,,,2300.0,,,,
5722,-1,-1,10,5,7,1,21,800000.0,crit#420,brk#460,,,,,,,,,,,,,7,,,14#45000|1#40000000,14#151344|1#203630000,14#2268|1#4000000,5746|2#4000,5770.0,10.0,,,,,,2300.0,,,,
5723,-1,-1,10,5,7,1,21,800000.0,trueAtk#320,sklP#600,,,,,,,,,,,,,7,,,14#45000|1#40000000,14#151344|1#203630000,14#2268|1#4000000,5747|2#4000,5771.0,10.0,,,,,,2300.0,,,,
5724,-1,-1,10,5,7,1,21,800000.0,crit#420,hit#420,,,,,,,,,,,,,7,,,14#45000|1#40000000,14#151344|1#203630000,14#2268|1#4000000,5748|2#4000,5772.0,10.0,,,,,,2300.0,,,,
5725,-1,-1,10,5,7,2,22,900000.0,atk#3600,atkP#0.35,,,,,,,,,,,,,7,,,14#57600|1#50000000,14#196344|1#243630000,14#3600|1#5000000,5749|2#5000,5749.0,10.0,,,,,,2500.0,,,,
5726,-1,-1,10,5,7,2,22,900000.0,hp#22000,hpP#0.43,,,,,,,,,,,,,7,,,14#57600|1#50000000,14#196344|1#243630000,14#3600|1#5000000,5750|2#5000,5750.0,10.0,,,,,,2500.0,,,,
5727,-1,-1,10,5,7,2,22,900000.0,crit#440,hpP#0.3,,,,,,,,,,,,,7,,,14#57600|1#50000000,14#196344|1#243630000,14#3600|1#5000000,5751|2#5000,5751.0,10.0,,,,,,2500.0,,,,
5728,-1,-1,10,5,7,2,22,900000.0,miss#540,hpP#0.32,,,,,,,,,,,,,7,,,14#57600|1#50000000,14#196344|1#243630000,14#3600|1#5000000,5752|2#5000,5752.0,10.0,,,,,,2500.0,,,,
5729,-1,-1,10,5,7,2,22,900000.0,sklP#700,hit#440,,,,,,,,,,,,,7,,,14#57600|1#50000000,14#196344|1#243630000,14#3600|1#5000000,5753|2#5000,5753.0,10.0,,,,,,2500.0,,,,
5730,-1,-1,10,5,7,2,22,900000.0,spd#110,hpP#0.29,,,,,,,,,,,,,7,,,14#57600|1#50000000,14#196344|1#243630000,14#3600|1#5000000,5754|2#5000,5754.0,10.0,,,,,,2500.0,,,,
5731,-1,-1,10,5,7,2,22,900000.0,hit#460,atk#1400,atkP#0.22,,,,,,,,,,,,7,,,14#57600|1#50000000,14#196344|1#243630000,14#3600|1#5000000,5755|2#5000,5755.0,10.0,,,,,,2500.0,,,,
5732,-1,-1,10,5,7,2,22,900000.0,critTime#1080,crit#440,atkP#0.08,,,,,,,,,,,,7,,,14#57600|1#50000000,14#196344|1#243630000,14#3600|1#5000000,5756|2#5000,5756.0,10.0,,,,,,2500.0,,,,
5733,-1,-1,10,5,7,2,22,900000.0,brk#480,atk#1400,atkP#0.22,,,,,,,,,,,,7,,,14#57600|1#50000000,14#196344|1#243630000,14#3600|1#5000000,5757|2#5000,5757.0,10.0,,,,,,2500.0,,,,
5734,-1,-1,10,5,7,2,22,900000.0,trueAtk#340,atk#1400,hpP#0.26,,,,,,,,,,,,7,,,14#57600|1#50000000,14#196344|1#243630000,14#3600|1#5000000,5758|2#5000,5758.0,10.0,,,,,,2500.0,,,,
5735,-1,-1,10,5,7,2,22,900000.0,atkP#0.24,hpP#0.3,,,,,,,,,,,,,7,,,14#57600|1#50000000,14#196344|1#243630000,14#3600|1#5000000,5759|2#5000,5759.0,10.0,,,,,,2500.0,,,,
5736,-1,-1,10,5,7,2,22,900000.0,trueAtk#340,atk#1400,atkP#0.22,,,,,,,,,,,,7,,,14#57600|1#50000000,14#196344|1#243630000,14#3600|1#5000000,5760|2#5000,5760.0,10.0,,,,,,2500.0,,,,
5737,-1,-1,10,5,7,2,22,900000.0,miss#540,atkP#0.26,,,,,,,,,,,,,7,,,14#57600|1#50000000,14#196344|1#243630000,14#3600|1#5000000,5761|2#5000,5761.0,10.0,,,,,,2500.0,,,,
5738,-1,-1,10,5,7,2,22,900000.0,sklP#700,atk#1400,atkP#0.22,,,,,,,,,,,,7,,,14#57600|1#50000000,14#196344|1#243630000,14#3600|1#5000000,5762|2#5000,5762.0,10.0,,,,,,2500.0,,,,
5739,-1,-1,10,5,7,2,22,900000.0,healI#0.26,atk#1400,hpP#0.26,,,,,,,,,,,,7,,,14#57600|1#50000000,14#196344|1#243630000,14#3600|1#5000000,5763|2#5000,5763.0,10.0,,,,,,2500.0,,,,
5740,-1,-1,10,5,7,2,22,900000.0,healB#0.26,hpP#0.3,,,,,,,,,,,,,7,,,14#57600|1#50000000,14#196344|1#243630000,14#3600|1#5000000,5764|2#5000,5764.0,10.0,,,,,,2500.0,,,,
5741,-1,-1,10,5,7,2,22,900000.0,hit#460,hpP#0.3,,,,,,,,,,,,,7,,,14#57600|1#50000000,14#196344|1#243630000,14#3600|1#5000000,5765|2#5000,5765.0,10.0,,,,,,2500.0,,,,
5742,-1,-1,10,5,7,2,22,900000.0,spd#110,atkP#0.24,,,,,,,,,,,,,7,,,14#57600|1#50000000,14#196344|1#243630000,14#3600|1#5000000,5766|2#5000,5766.0,10.0,,,,,,2500.0,,,,
5743,-1,-1,10,5,7,2,22,900000.0,spd#110,crit#440,,,,,,,,,,,,,7,,,14#57600|1#50000000,14#196344|1#243630000,14#3600|1#5000000,5767|2#5000,5767.0,10.0,,,,,,2500.0,,,,
5744,-1,-1,10,5,7,2,22,900000.0,spd#110,healI#0.26,,,,,,,,,,,,,7,,,14#57600|1#50000000,14#196344|1#243630000,14#3600|1#5000000,5768|2#5000,5768.0,10.0,,,,,,2500.0,,,,
5745,-1,-1,10,5,7,2,22,900000.0,spd#110,hit#440,,,,,,,,,,,,,7,,,14#57600|1#50000000,14#196344|1#243630000,14#3600|1#5000000,5769|2#5000,5769.0,10.0,,,,,,2500.0,,,,
5746,-1,-1,10,5,7,2,22,900000.0,crit#440,brk#480,,,,,,,,,,,,,7,,,14#57600|1#50000000,14#196344|1#243630000,14#3600|1#5000000,5770|2#5000,5770.0,10.0,,,,,,2500.0,,,,
5747,-1,-1,10,5,7,2,22,900000.0,trueAtk#340,sklP#700,,,,,,,,,,,,,7,,,14#57600|1#50000000,14#196344|1#243630000,14#3600|1#5000000,5771|2#5000,5771.0,10.0,,,,,,2500.0,,,,
5748,-1,-1,10,5,7,2,22,900000.0,crit#440,hit#440,,,,,,,,,,,,,7,,,14#57600|1#50000000,14#196344|1#243630000,14#3600|1#5000000,5772|2#5000,5772.0,10.0,,,,,,2500.0,,,,
5749,-1,-1,10,5,7,3,23,1000000.0,atk#4000,atkP#0.37,,,,,,,,,,,,,7,,,,14#253944|1#293630000,14#5184|1#6000000,,5749.0,10.0,,,,,,2700.0,,,,
5750,-1,-1,10,5,7,3,23,1000000.0,hp#25000,hpP#0.46,,,,,,,,,,,,,7,,,,14#253944|1#293630000,14#5184|1#6000000,,5750.0,10.0,,,,,,2700.0,,,,
5751,-1,-1,10,5,7,3,23,1000000.0,crit#460,hpP#0.33,,,,,,,,,,,,,7,,,,14#253944|1#293630000,14#5184|1#6000000,,5751.0,10.0,,,,,,2700.0,,,,
5752,-1,-1,10,5,7,3,23,1000000.0,miss#560,hpP#0.35,,,,,,,,,,,,,7,,,,14#253944|1#293630000,14#5184|1#6000000,,5752.0,10.0,,,,,,2700.0,,,,
5753,-1,-1,10,5,7,3,23,1000000.0,sklP#800,hit#460,,,,,,,,,,,,,7,,,,14#253944|1#293630000,14#5184|1#6000000,,5753.0,10.0,,,,,,2700.0,,,,
5754,-1,-1,10,5,7,3,23,1000000.0,spd#115,hpP#0.32,,,,,,,,,,,,,7,,,,14#253944|1#293630000,14#5184|1#6000000,,5754.0,10.0,,,,,,2700.0,,,,
5755,-1,-1,10,5,7,3,23,1000000.0,hit#480,atk#1550,atkP#0.24,,,,,,,,,,,,7,,,,14#253944|1#293630000,14#5184|1#6000000,,5755.0,10.0,,,,,,2700.0,,,,
5756,-1,-1,10,5,7,3,23,1000000.0,critTime#1100,crit#460,atkP#0.1,,,,,,,,,,,,7,,,,14#253944|1#293630000,14#5184|1#6000000,,5756.0,10.0,,,,,,2700.0,,,,
5757,-1,-1,10,5,7,3,23,1000000.0,brk#500,atk#1550,atkP#0.24,,,,,,,,,,,,7,,,,14#253944|1#293630000,14#5184|1#6000000,,5757.0,10.0,,,,,,2700.0,,,,
5758,-1,-1,10,5,7,3,23,1000000.0,trueAtk#360,atk#1550,hpP#0.28,,,,,,,,,,,,7,,,,14#253944|1#293630000,14#5184|1#6000000,,5758.0,10.0,,,,,,2700.0,,,,
5759,-1,-1,10,5,7,3,23,1000000.0,atkP#0.26,hpP#0.33,,,,,,,,,,,,,7,,,,14#253944|1#293630000,14#5184|1#6000000,,5759.0,10.0,,,,,,2700.0,,,,
5760,-1,-1,10,5,7,3,23,1000000.0,trueAtk#360,atk#1550,atkP#0.24,,,,,,,,,,,,7,,,,14#253944|1#293630000,14#5184|1#6000000,,5760.0,10.0,,,,,,2700.0,,,,
5761,-1,-1,10,5,7,3,23,1000000.0,miss#560,atkP#0.28,,,,,,,,,,,,,7,,,,14#253944|1#293630000,14#5184|1#6000000,,5761.0,10.0,,,,,,2700.0,,,,
5762,-1,-1,10,5,7,3,23,1000000.0,sklP#800,atk#1550,atkP#0.24,,,,,,,,,,,,7,,,,14#253944|1#293630000,14#5184|1#6000000,,5762.0,10.0,,,,,,2700.0,,,,
5763,-1,-1,10,5,7,3,23,1000000.0,healI#0.29,atk#1550,hpP#0.28,,,,,,,,,,,,7,,,,14#253944|1#293630000,14#5184|1#6000000,,5763.0,10.0,,,,,,2700.0,,,,
5764,-1,-1,10,5,7,3,23,1000000.0,healB#0.29,hpP#0.33,,,,,,,,,,,,,7,,,,14#253944|1#293630000,14#5184|1#6000000,,5764.0,10.0,,,,,,2700.0,,,,
5765,-1,-1,10,5,7,3,23,1000000.0,hit#480,hpP#0.33,,,,,,,,,,,,,7,,,,14#253944|1#293630000,14#5184|1#6000000,,5765.0,10.0,,,,,,2700.0,,,,
5766,-1,-1,10,5,7,3,23,1000000.0,spd#115,atkP#0.26,,,,,,,,,,,,,7,,,,14#253944|1#293630000,14#5184|1#6000000,,5766.0,10.0,,,,,,2700.0,,,,
5767,-1,-1,10,5,7,3,23,1000000.0,spd#115,crit#460,,,,,,,,,,,,,7,,,,14#253944|1#293630000,14#5184|1#6000000,,5767.0,10.0,,,,,,2700.0,,,,
5768,-1,-1,10,5,7,3,23,1000000.0,spd#115,healI#0.29,,,,,,,,,,,,,7,,,,14#253944|1#293630000,14#5184|1#6000000,,5768.0,10.0,,,,,,2700.0,,,,
5769,-1,-1,10,5,7,3,23,1000000.0,spd#115,hit#460,,,,,,,,,,,,,7,,,,14#253944|1#293630000,14#5184|1#6000000,,5769.0,10.0,,,,,,2700.0,,,,
5770,-1,-1,10,5,7,3,23,1000000.0,crit#460,brk#500,,,,,,,,,,,,,7,,,,14#253944|1#293630000,14#5184|1#6000000,,5770.0,10.0,,,,,,2700.0,,,,
5771,-1,-1,10,5,7,3,23,1000000.0,trueAtk#360,sklP#800,,,,,,,,,,,,,7,,,,14#253944|1#293630000,14#5184|1#6000000,,5771.0,10.0,,,,,,2700.0,,,,
5772,-1,-1,10,5,7,3,23,1000000.0,crit#460,hit#460,,,,,,,,,,,,,7,,,,14#253944|1#293630000,14#5184|1#6000000,,5772.0,10.0,,,,,,2700.0,,,,
6000,-1,-1,11,6,1,1,1,10.0,atk#1,,,,,,,,,,,,,,6000,,,,,,,,,10.0,,,,6000.0,1.0,,,,
6001,-1,-1,11,6,1,1,1,200.0,zs#0.05,atk#150,,,,,,,,,,,,,6001,,,,,,,,,20.0,40.0,6006.0,,6001.0,40.0,,,,
6002,-1,-1,11,6,1,1,1,200.0,ck#0.05,atk#150,,,,,,,,,,,,,6002,,,,,,,,,20.0,40.0,6007.0,,6002.0,40.0,,,,
6003,-1,-1,11,6,1,1,1,200.0,yx#0.05,atk#150,,,,,,,,,,,,,6003,,,,,,,,,20.0,40.0,6008.0,,6003.0,40.0,,,,
6004,-1,-1,11,6,1,1,1,200.0,fs#0.05,atk#150,,,,,,,,,,,,,6004,,,,,,,,,20.0,40.0,6009.0,,6004.0,40.0,,,,
6005,-1,-1,11,6,1,1,1,200.0,ms#0.05,atk#150,,,,,,,,,,,,,6005,,,,,,,,,20.0,40.0,6010.0,,6005.0,40.0,,,,
6006,-1,-1,11,6,1,2,2,400.0,zs#0.065,atk#195,,,,,,,,,,,,,6001,,,,,,,,,60.0,40.0,6011.0,,6001.0,60.0,,,,
6007,-1,-1,11,6,1,2,2,400.0,ck#0.065,atk#195,,,,,,,,,,,,,6002,,,,,,,,,60.0,40.0,6012.0,,6002.0,60.0,,,,
6008,-1,-1,11,6,1,2,2,400.0,yx#0.065,atk#195,,,,,,,,,,,,,6003,,,,,,,,,60.0,40.0,6013.0,,6003.0,60.0,,,,
6009,-1,-1,11,6,1,2,2,400.0,fs#0.065,atk#195,,,,,,,,,,,,,6004,,,,,,,,,60.0,40.0,6014.0,,6004.0,60.0,,,,
6010,-1,-1,11,6,1,2,2,400.0,ms#0.065,atk#195,,,,,,,,,,,,,6005,,,,,,,,,60.0,40.0,6015.0,,6005.0,60.0,,,,
6011,-1,-1,11,6,1,3,3,600.0,zs#0.08,atk#240,,,,,,,,,,,,,6001,,,,,,,,,100.0,40.0,6016.0,,6001.0,80.0,,,,
6012,-1,-1,11,6,1,3,3,600.0,ck#0.08,atk#240,,,,,,,,,,,,,6002,,,,,,,,,100.0,40.0,6017.0,,6002.0,80.0,,,,
6013,-1,-1,11,6,1,3,3,600.0,yx#0.08,atk#240,,,,,,,,,,,,,6003,,,,,,,,,100.0,40.0,6018.0,,6003.0,80.0,,,,
6014,-1,-1,11,6,1,3,3,600.0,fs#0.08,atk#240,,,,,,,,,,,,,6004,,,,,,,,,100.0,40.0,6019.0,,6004.0,80.0,,,,
6015,-1,-1,11,6,1,3,3,600.0,ms#0.08,atk#240,,,,,,,,,,,,,6005,,,,,,,,,100.0,40.0,6020.0,,6005.0,80.0,,,,
6016,-1,-1,11,6,1,4,4,800.0,zs#0.1,atk#300,,,,,,,,,,,,,6001,,,,,,,,,140.0,,,,6001.0,100.0,,,,
6017,-1,-1,11,6,1,4,4,800.0,ck#0.1,atk#300,,,,,,,,,,,,,6002,,,,,,,,,140.0,,,,6002.0,100.0,,,,
6018,-1,-1,11,6,1,4,4,800.0,yx#0.1,atk#300,,,,,,,,,,,,,6003,,,,,,,,,140.0,,,,6003.0,100.0,,,,
6019,-1,-1,11,6,1,4,4,800.0,fs#0.1,atk#300,,,,,,,,,,,,,6004,,,,,,,,,140.0,,,,6004.0,100.0,,,,
6020,-1,-1,11,6,1,4,4,800.0,ms#0.1,atk#300,,,,,,,,,,,,,6005,,,,,,,,,140.0,,,,6005.0,100.0,,,,
6021,-1,-1,11,6,2,1,5,1600.0,zs#0.08,atk#240,,,,,,,,,,,,,6021,,,,,,,,,40.0,190.0,6026.0,,6021.0,100.0,,,,
6022,-1,-1,11,6,2,1,5,1600.0,ck#0.08,atk#240,,,,,,,,,,,,,6022,,,,,,,,,40.0,190.0,6027.0,,6022.0,100.0,,,,
6023,-1,-1,11,6,2,1,5,1600.0,yx#0.08,atk#240,,,,,,,,,,,,,6023,,,,,,,,,40.0,190.0,6028.0,,6023.0,100.0,,,,
6024,-1,-1,11,6,2,1,5,1600.0,fs#0.08,atk#240,,,,,,,,,,,,,6024,,,,,,,,,40.0,190.0,6029.0,,6024.0,100.0,,,,
6025,-1,-1,11,6,2,1,5,1600.0,ms#0.08,atk#240,,,,,,,,,,,,,6025,,,,,,,,,40.0,190.0,6030.0,,6025.0,100.0,,,,
