id,next_id,select_next_ids,select,plot,name,image_path,is_memory,res_path,image_xy,image_move,dialog_type,partner_avatar,picture,picture_xy,picture_scale,scale,partner_picture_xy,type,show_type,disappear_type,show_time,disappear_time,position_move,swap_overlap,map_swap,image_mirror,cg_show,cg_path,cg_scale,cg_layer,cg_show_type,cg_start_xy,cg_show_time,cg_show_xy,cg_disappear_type,cg_disappear_xy,cg_disappear_time,sound,music,ambient_sound,bubble_mirror,bubble_xy,bubble_expression,no_click_time,effect,effect_sound,effect_scale,effect_xy,effect_layer,effect_count,jitter
837,838,,0,,*,xiariji_night,,partner_picture_new_9999995,,,,,,,,1.0,0|0,2,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,839,,0,,-1,xiariji_night,,partner_picture_4300799,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,840,,0,,*,xiariji_night,,partner_picture_4300799,,,,,,,,1.0,0|0,2,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,841,,0,,-1,xiariji_night,,partner_picture_new_9999995,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60077.0,,,,,,,,,,,,,
841,842,,0,,-1,xiariji_night,,partner_picture_32002,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,843,,0,,-1,xiariji_night,,partner_picture_new_9999995,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60076.0,,,,,,,,,,,,,
843,844,,0,,-1,xiariji_night,,partner_picture_new_9999995,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60071.0,,,,,,,,,,,,,
844,845,,0,,-1,xiariji_night,,partner_picture_4300799,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,-1,,0,,-1,xiariji_night,,partner_picture_new_9999995,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60084.0,,,,,,,,,,,,,
846,847,,0,4-6c,,xiariji_night,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,7002.0,2162|2163,,,,,,,,,,,
847,848,,0,,*,xiariji_night,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,7002.0,,,,,,,,,,,,
848,850,,0,,-1,xiariji_night,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,850,,0,,,xiariji_yanhua,,,,,,,,,,,,1,,,,,,,1.0,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,
850,851,,0,,-1,xiariji_yanhua,,,,,,,,,,,,0,,,,,,,1.0,,,,,,,,,,,,,,-1.0,,,,,,,2152.0,,,,,
851,852,,0,,-1,xiariji_yanhua,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,853,,0,,-1,xiariji_yanhua,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,-1,,0,,-1,xiariji_yanhua,,partner_picture_32002,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60233.0,,,,,,,,,,,,,
854,855,,0,4-7a,,new_school,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,7002.0,,,,,,,,,,,,
855,856,,0,,,new_school,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,-1,,0,,-1,new_school,,partner_picture_21002,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,7002.0,,,,,,,,,,,,
857,858,,0,4-7c,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60046.0,7001.0,2158|2159,,,,,,,,,,,
858,859,,0,,-1,new_school,,partner_picture_21002,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,860,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,861,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,2,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,862,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,10.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60038.0,,,,,,,,,,,,,
862,863,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60035.0,,,,,,,,,,,,,
863,864,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,865,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,2,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,-1,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,2,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,867,,0,4-8a,-1,xiariji_yanhua,2.0,partner_picture_4300799,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,1.0,memory_mask,1.25,1.0,1.0,0|0,1.0,0|0,6.0,0|0,1.0,,7001.0,,,,,,,,,,,,
867,868,,0,,-1,xiariji_yanhua,2.0,partner_picture_4300799,,,,,,,,1.0,0|0,0,10.0,6.0,1.0,1.0,0|0,,,,1.0,memory_mask,1.25,1.0,1.0,0|0,1.0,0|0,6.0,0|0,1.0,60043.0,,,,,,,,,,,,,
868,869,,0,,*,xiariji_yanhua,2.0,partner_picture_4300799,,,,,,,,1.0,0|0,2,1.0,6.0,1.0,1.0,0|0,,,,1.0,memory_mask,1.25,1.0,1.0,0|0,1.0,0|0,6.0,0|0,1.0,,,,,,,,,,,,,,
869,870,,0,,*,xiariji_yanhua,2.0,partner_picture_4300799,,,,,,,,1.0,0|0,2,1.0,6.0,1.0,1.0,0|0,,,,1.0,memory_mask,1.25,1.0,1.0,0|0,1.0,0|0,6.0,0|0,1.0,,,,,,,,,,,,,,
870,871,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,1.0,,,,,,,,,,,,,,7002.0,,,,,,,,,,,,
871,872,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60037.0,,,,,,,,,,,,,
872,-1,,0,,-1,new_school,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,874,,0,4-8c,-1,new_school,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,7002.0,,,,,,,,,,,,
874,875,,0,,*,new_school,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,876,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60040.0,,,,,,,,,,,,,
876,877,,0,,-1,aidehua_photo02,,,,,,,,,,,,0,,,,,,,1.0,,,,,,,,,,,,,60043.0,,,,,,,,,,,,,
877,878,,0,,*,aidehua_photo02,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,879,,0,,*,aidehua_photo02,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,880,,0,,-1,aidehua_photo02,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,60044.0,,,,,,,,,,,,,
880,881,,0,,-1,aidehua_photo02,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,882,,0,,,aidehua_photo01,,,,,,,,,,,,1,,,,,,,1.0,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,
882,-1,,0,,,aidehua_photo01,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,884,,0,4-9a,*,new_school,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,7002.0,,,,,,,,,,,,
884,885,,0,,*,new_school,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,886,,0,,*,new_school,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
886,887,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60288.0,,,,,,,,,,,,,
887,888,,0,,-1,new_school,,partner_picture_new_9999995,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60078.0,,,,,,,,,,,,,
888,889,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,-1,,0,,-1,new_school,,partner_picture_new_9999995,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60070.0,,,,,,,,,,,,,
890,891,,0,4-9c,-1,new_school,,partner_picture_new_9999995,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60076.0,7002.0,,,,,,,,,,,,
891,892,,0,,-1,new_school,,partner_picture_new_9999995,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60069.0,,,,,,,,,,,,,
892,-1,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60036.0,,,,,,,,,,,,,
893,894,,0,4-10a,*,new_school,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,7002.0,,,,,,,,,,,,
894,895,,0,,*,new_school,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,896,,0,,-1,new_school,,partner_picture_new_9999995,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60071.0,,,,,,,,,,,,,
896,-1,,0,,-1,new_school,,partner_picture_new_9999995,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,898,,0,4-10c,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60036.0,7002.0,,,,,,,,,,,,
898,899,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,10.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,901,,0,,-1,new_school,,partner_picture_new_9999995,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60076.0,,,,,,,,,,,,,
900,901,,0,,,new_school,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,902,,0,,-1,new_school,,partner_picture_9999995,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60071.0,,,,,,,,,,,,,
902,903,,0,,-1,new_school,,partner_picture_9999995,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60070.0,,,,,,,,,,,,,
903,904,,0,,-1,new_school,,partner_picture_9999995,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60076.0,,,,,,,,,,,,,
904,905,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60040.0,,,,,,,,,,,,,
905,906,,0,,-1,new_school,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,907,,0,,-1,new_school,,partner_picture_9999995,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60079.0,,,,,,,,,,,,,
907,908,,0,,-1,new_school,,partner_picture_9999995,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,909,,0,,-1,new_school,,partner_picture_9999995,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60078.0,,,,,,,,,,,,,
909,910,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,911,,0,,-1,new_school,,partner_picture_9999995,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60069.0,,,,,,,,,,,,,
911,912,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60048.0,,,,,,,,,,,,,
912,913,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,914,,0,,-1,new_school,,partner_picture_9999995,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60071.0,,,,,,,,,,,,,
914,-1,,0,,-1,new_school,,partner_picture_9999995,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60070.0,,,,,,,,,,,,,
915,916,,0,5-1a,,new_school,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,7001.0,,,,,,,,,,,,
916,917,,0,,,new_school,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,918,,0,,,new_school,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,919,,0,,,new_school,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,920,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,10.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60043.0,,,,,,,,,,,,,
920,921,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,2,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,922,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60044.0,,,,,,,,,,,,,
922,923,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,924,,0,,*,new_school,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,925,,0,,*,new_school,,,,,,,,,,,,2,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
925,926,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60043.0,,,,,,,,,,,,,
926,927,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60047.0,,,,,,,,,,,,,
927,928,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,2,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,929,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,2,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,930,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60043.0,,,,,,,,,,,,,
930,931,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,2,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,932,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60038.0,,,,,,,,,,,,,
932,933,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,934,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,2,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,935,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,10.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60044.0,,,,,,,,,,,,,
935,936,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,2,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,937,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60045.0,,,,,,,,,,,,,
937,938,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,-1,,0,5-1c,-1,new_school,,partner_picture_757005,,,,,,,,1.0,0|250,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60271.0,7001.0,,,,,,,,,,,,
939,940,,0,5-1c,*,new_school,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,7001.0,,,,,,,,,,,,
940,941,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60038.0,,,,,,,,,,,,,
941,942,,0,,,new_school,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,-1,,0,,,new_school,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,944,,0,5-2a,-1,playground,,partner_picture_51002,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60189.0,7001.0,,,,,,,,,,,,
944,-1,,0,,-1,playground,,partner_picture_51002,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60203.0,,,,,,,,,,,,,
945,946,,0,5-2c,-1,playground,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,7001.0,2158|2159,,,,,,,,,,,
946,947,,0,,-1,playground,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60037.0,,,,,,,,,,,,,
947,948,,0,,-1,playground,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,949,,0,,*,playground,,partner_picture_4300704,,,,,,,,1.0,0|0,2,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,950,,0,,*,playground,,partner_picture_4300704,,,,,,,,1.0,0|0,2,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,951,,0,,-1,playground,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60035.0,,,,,,,,,,,,,
951,952,,0,,-1,playground,,partner_picture_51002,,,,,,,,1.0,0|0,0,10.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,953,,0,,-1,playground,,partner_picture_51002,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60189.0,,,,,,,,,,,,,
953,954,,0,,-1,playground,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60038.0,,,,,,,,,,,,,
954,955,,0,,-1,playground,,partner_picture_51002,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60193.0,,,,,,,,,,,,,
955,956,,0,,-1,playground,,partner_picture_51002,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60191.0,,,,,,,,,,,,,
956,957,,0,,*,playground,,partner_picture_51002,,,,,,,,1.0,0|0,2,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,958,,0,,-1,playground,,partner_picture_51002,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,959,,0,,-1,playground,,partner_picture_51002,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,-1,,0,,-1,playground,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,961,,0,5-3a,,playground,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,7001.0,2158|2159,,,,,,,,,,,
961,962,,0,,,playground,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,963,,0,,-1,playground,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60040.0,7001.0,,,,,,,,,,,,
963,964,,0,,-1,playground,,partner_picture_54008,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,965,,0,,-1,playground,,partner_picture_51002,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60189.0,,,,,,,,,,,,,
965,966,,0,,-1,playground,,partner_picture_54008,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60169.0,,,,,,,,,,,,,
966,967,,0,,-1,playground,,partner_picture_51002,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60190.0,,,,,,,,,,,,,
967,968,,0,,-1,playground,,partner_picture_54008,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60154.0,,,,,,,,,,,,,
968,-1,,0,,-1,playground,,partner_picture_54008,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,970,,0,5-3c,-1,playground,,partner_picture_51002,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60189.0,7001.0,2158|2159,,,,,,,,,,,
970,971,,0,,-1,playground,,partner_picture_51002,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,972,,0,,-1,playground,,partner_picture_51002,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,973,,0,,-1,playground,,partner_picture_54008,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,974,,0,,-1,playground,,partner_picture_54008,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60156.0,,,,,,,,,,,,,
974,975,,0,,-1,playground,,partner_picture_51002,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,976,,0,,-1,playground,,partner_picture_51002,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60189.0,,,,,,,,,,,,,
976,977,,0,,-1,playground,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,978,,0,,-1,playground,,partner_picture_54008,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60155.0,,,,,,,,,,,,,
978,979,,0,,-1,playground,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60035.0,,,,,,,,,,,,,
979,980,,0,,-1,playground,,partner_picture_54008,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,981,,0,,-1,playground,,partner_picture_54008,,,,,,,,1.0,0|0,0,10.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60162.0,,,,,,,,,,,,,
981,-1,,0,,*,playground,,partner_picture_54008,,,,,,,,1.0,0|0,2,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,983,,0,5-4a,,classroom,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,7001.0,2164,,,,,,,,,,,
983,984,,0,,,classroom,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,985,,0,,,classroom,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,986,,0,,-1,classroom,,partner_picture_53005,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60102.0,7001.0,,,,,,,,,,,,
986,987,,0,,-1,classroom,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60043.0,,,,,,,,,,,,,
987,988,,0,,-1,classroom,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60044.0,,,,,,,,,,,,,
988,989,,0,,*,classroom,,partner_picture_4300704,,,,,,,,1.0,0|0,2,10.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,990,,0,,-1,classroom,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60043.0,,,,,,,,,,,,,
990,991,,0,,*,classroom,,partner_picture_4300704,,,,,,,,1.0,0|0,2,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,992,,0,,-1,classroom,,partner_picture_4300704,,,,,,,,1.0,0|0,0,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,60048.0,,,,,,,,,,,,,
992,993,,0,,*,classroom,,partner_picture_4300704,,,,,,,,1.0,0|0,2,1.0,6.0,1.0,1.0,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
