id,name,brief,desc,name1,type,type_config,qlt,group,is_economy,stack_limit,level,icon,light_effect,gift_id,is_auto_open,equip,pub_scroll_type,partner_cost,treasure_cost,get_ways,go_window,getway_item,dropbox_show,is_sell,sell_price,summon_id,show_in_bag,show_bag_type,filter_type,show_in_forge,skin_id,collection_id,para,avatar_frame_effect,effect_mask,dress_id
6211,-1,-1.0,,-1,11.0,1003.0,5.0,,0.0,,1.0,artfact_28,,,,,,,,,,,,1.0,1#360000,,1.0,4.0,,,,25006.0,,,,
6212,-1,-1.0,,-1,11.0,1003.0,5.0,,0.0,,1.0,artfact_29,,,,,,,,,,,,1.0,1#360000,,1.0,4.0,,,,25007.0,,,,
6213,-1,-1.0,,-1,11.0,1003.0,5.0,,0.0,,1.0,artfact_30,,,,,,,,,,,,1.0,1#360000,,1.0,4.0,,,,25008.0,,,,
6214,-1,-1.0,,-1,11.0,1003.0,5.0,,0.0,,1.0,artfact_31,,,,,,,,,,,,1.0,1#360000,,1.0,4.0,,,,25009.0,,,,
6215,-1,-1.0,,-1,11.0,1003.0,5.0,,0.0,,1.0,artfact_32,,,,,,,,,,,,1.0,1#360000,,1.0,4.0,,,,25010.0,,,,
6216,-1,-1.0,,-1,11.0,1003.0,5.0,,0.0,,1.0,artfact_33,,,,,,,,,,,,1.0,1#360000,,1.0,4.0,,,,25011.0,,,,
6217,-1,-1.0,,-1,11.0,1003.0,5.0,,0.0,,1.0,artfact_34,,,,,,,,,,,,1.0,1#360000,,1.0,4.0,,,,25012.0,,,,
6218,-1,-1.0,,-1,11.0,1003.0,5.0,,0.0,,1.0,artfact_35,,,,,,,,,,,,1.0,1#360000,,1.0,4.0,,,,25013.0,,,,
6219,-1,-1.0,,-1,11.0,1003.0,5.0,,0.0,,1.0,artfact_36,,,,,,,,,,,,1.0,1#360000,,1.0,4.0,,,,25014.0,,,,
6220,-1,-1.0,,-1,11.0,1003.0,5.0,,0.0,,1.0,artfact_37,,,,,,,,,,,,1.0,1#360000,,1.0,4.0,,,,25015.0,,,,
6221,-1,-1.0,,-1,11.0,1003.0,5.0,,0.0,,1.0,artfact_38,,,,,,,,,,,,1.0,1#360000,,1.0,4.0,,,,25016.0,,,,
6222,-1,-1.0,,-1,11.0,1003.0,5.0,,0.0,,1.0,artfact_39,,,,,,,,,,,,1.0,1#360000,,1.0,4.0,,,,25017.0,,,,
6223,-1,-1.0,,-1,11.0,1003.0,5.0,,0.0,,1.0,artfact_40,,,,,,,,,,,,1.0,1#360000,,1.0,4.0,,,,25018.0,,,,
6224,-1,-1.0,,-1,11.0,1003.0,5.0,,0.0,,1.0,artfact_41,,,,,,,,,,,,1.0,1#360000,,1.0,4.0,,,,25019.0,,,,
6225,-1,-1.0,,-1,11.0,1003.0,5.0,,0.0,,1.0,artfact_42,,,,,,,,,,,,1.0,1#360000,,1.0,4.0,,,,25020.0,,,,
6226,-1,-1.0,,-1,11.0,1003.0,5.0,,0.0,,1.0,artfact_43,,,,,,,,,,,,1.0,1#360000,,1.0,4.0,,,,25021.0,,,,
6227,-1,-1.0,,-1,11.0,1003.0,5.0,,0.0,,1.0,artfact_44,,,,,,,,,,,,1.0,1#360000,,1.0,4.0,,,,25022.0,,,,
6228,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_45,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26001.0,,,,
6229,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_46,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26002.0,,,,
6230,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_47,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26003.0,,,,
6231,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_48,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26004.0,,,,
6232,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_49,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26005.0,,,,
6233,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_50,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26006.0,,,,
6234,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_51,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26007.0,,,,
6235,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_52,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26008.0,,,,
6236,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_53,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26009.0,,,,
6237,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26010.0,,,,
6238,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26011.0,,,,
6239,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26012.0,,,,
6240,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26013.0,,,,
6241,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26014.0,,,,
6242,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_59,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26015.0,,,,
6243,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26016.0,,,,
6244,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26017.0,,,,
6245,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26018.0,,,,
6246,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26019.0,,,,
6247,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_64,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26020.0,,,,
6248,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_65,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26021.0,,,,
6249,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_66,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26022.0,,,,
6250,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_67,,,,,,,,,,,,,1#600000,,1.0,4.0,,,,26023.0,,,,
6251,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_45,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26001.0,,,,
6252,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_46,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26002.0,,,,
6253,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_47,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26003.0,,,,
6254,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_48,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26004.0,,,,
6255,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_49,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26005.0,,,,
6256,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_50,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26006.0,,,,
6257,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_51,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26007.0,,,,
6258,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_52,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26008.0,,,,
6259,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_53,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26009.0,,,,
6260,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26010.0,,,,
6261,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26011.0,,,,
6262,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26012.0,,,,
6263,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26013.0,,,,
6264,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26014.0,,,,
6265,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_59,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26015.0,,,,
6266,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26016.0,,,,
6267,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26017.0,,,,
6268,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26018.0,,,,
6269,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26019.0,,,,
6270,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_64,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26020.0,,,,
6271,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_65,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26021.0,,,,
6272,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_66,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26022.0,,,,
6273,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_67,,,,,,,,,,,,,1#700000,,1.0,4.0,,,,26023.0,,,,
6274,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_45,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26001.0,,,,
6275,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_46,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26002.0,,,,
6276,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_47,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26003.0,,,,
6277,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_48,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26004.0,,,,
6278,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_49,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26005.0,,,,
6279,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_50,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26006.0,,,,
6280,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_51,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26007.0,,,,
6281,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_52,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26008.0,,,,
6282,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_53,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26009.0,,,,
6283,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26010.0,,,,
6284,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26011.0,,,,
6285,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26012.0,,,,
6286,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26013.0,,,,
6287,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26014.0,,,,
6288,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_59,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26015.0,,,,
6289,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26016.0,,,,
6290,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26017.0,,,,
6291,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26018.0,,,,
6292,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26019.0,,,,
6293,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_64,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26020.0,,,,
6294,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_65,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26021.0,,,,
6295,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_66,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26022.0,,,,
6296,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_67,,,,,,,,,,,,,1#800000,,1.0,4.0,,,,26023.0,,,,
6297,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_45,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26001.0,,,,
6298,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_46,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26002.0,,,,
6299,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_47,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26003.0,,,,
6300,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_48,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26004.0,,,,
6301,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_49,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26005.0,,,,
6302,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_50,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26006.0,,,,
6303,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_51,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26007.0,,,,
6304,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_52,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26008.0,,,,
6305,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_53,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26009.0,,,,
6306,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26010.0,,,,
6307,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26011.0,,,,
6308,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26012.0,,,,
6309,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26013.0,,,,
6310,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26014.0,,,,
6311,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_59,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26015.0,,,,
6312,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26016.0,,,,
6313,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26017.0,,,,
6314,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26018.0,,,,
6315,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26019.0,,,,
6316,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_64,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26020.0,,,,
6317,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_65,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26021.0,,,,
6318,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_66,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26022.0,,,,
6319,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_67,,,,,,,,,,,,,1#900000,,1.0,4.0,,,,26023.0,,,,
6320,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_45,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26001.0,,,,
6321,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_46,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26002.0,,,,
6322,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_47,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26003.0,,,,
6323,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_48,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26004.0,,,,
6324,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_49,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26005.0,,,,
6325,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_50,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26006.0,,,,
6326,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_51,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26007.0,,,,
6327,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_52,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26008.0,,,,
6328,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_53,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26009.0,,,,
6329,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26010.0,,,,
6330,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26011.0,,,,
6331,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26012.0,,,,
6332,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26013.0,,,,
6333,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26014.0,,,,
6334,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_59,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26015.0,,,,
6335,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26016.0,,,,
6336,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26017.0,,,,
6337,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26018.0,,,,
6338,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26019.0,,,,
6339,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_64,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26020.0,,,,
6340,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_65,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26021.0,,,,
6341,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_66,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26022.0,,,,
6342,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_67,,,,,,,,,,,,,1#1000000,,1.0,4.0,,,,26023.0,,,,
6343,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_45,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26001.0,,,,
6344,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_46,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26002.0,,,,
6345,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_47,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26003.0,,,,
6346,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_48,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26004.0,,,,
6347,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_49,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26005.0,,,,
6348,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_50,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26006.0,,,,
6349,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_51,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26007.0,,,,
6350,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_52,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26008.0,,,,
6351,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_53,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26009.0,,,,
6352,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26010.0,,,,
6353,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26011.0,,,,
6354,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26012.0,,,,
6355,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26013.0,,,,
6356,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_98,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26014.0,,,,
6357,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_59,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26015.0,,,,
6358,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_94,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26016.0,,,,
6359,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_97,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26017.0,,,,
6360,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_96,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26018.0,,,,
6361,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_95,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26019.0,,,,
6362,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_64,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26020.0,,,,
6363,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_65,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26021.0,,,,
6364,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_66,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26022.0,,,,
6365,-1,-1.0,,-1,11.0,1003.0,6.0,,0.0,,1.0,artfact_67,,,,,,,,,,,,,1#1100000,,1.0,4.0,,,,26023.0,,,,
6366,-1,-1.0,,-1,11.0,1003.0,4.0,,0.0,,1.0,artfact_68,,,,,,,,,,,,1.0,1#30000,,1.0,4.0,,,,24007.0,,,,
6367,-1,-1.0,,-1,11.0,1003.0,4.0,,0.0,,1.0,artfact_68,,,,,,,,,,,,1.0,1#40000,,1.0,4.0,,,,24007.0,,,,
6368,-1,-1.0,,-1,11.0,1003.0,4.0,,0.0,,1.0,artfact_68,,,,,,,,,,,,1.0,1#50000,,1.0,4.0,,,,24007.0,,,,
6369,-1,-1.0,,-1,11.0,1003.0,4.0,,0.0,,1.0,artfact_68,,,,,,,,,,,,1.0,1#60000,,1.0,4.0,,,,24007.0,,,,
6370,-1,-1.0,,-1,11.0,1003.0,4.0,,0.0,,1.0,artfact_68,,,,,,,,,,,,1.0,1#70000,,1.0,4.0,,,,24007.0,,,,
6371,-1,-1.0,,-1,11.0,1003.0,5.0,,0.0,,1.0,artfact_69,,,,,,,,,,,,1.0,1#160000,,1.0,4.0,,,,25023.0,,,,
6372,-1,-1.0,,-1,11.0,1003.0,5.0,,0.0,,1.0,artfact_69,,,,,,,,,,,,1.0,1#200000,,1.0,4.0,,,,25023.0,,,,
6373,-1,-1.0,,-1,11.0,1003.0,5.0,,0.0,,1.0,artfact_69,,,,,,,,,,,,1.0,1#240000,,1.0,4.0,,,,25023.0,,,,
6374,-1,-1.0,,-1,11.0,1003.0,5.0,,0.0,,1.0,artfact_69,,,,,,,,,,,,1.0,1#280000,,1.0,4.0,,,,25023.0,,,,
6375,-1,-1.0,,-1,11.0,1003.0,5.0,,0.0,,1.0,artfact_69,,,,,,,,,,,,1.0,1#320000,,1.0,4.0,,,,25023.0,,,,
6376,-1,-1.0,,-1,11.0,1003.0,5.0,,0.0,,1.0,artfact_69,,,,,,,,,,,,1.0,1#360000,,1.0,4.0,,,,25023.0,,,,
