id,partner,unknown_3,name,desc,is_exskill,sub_skill,trigger,is_pass,is_unseal,is_cost_energy,is_add_energy,target1,rand1,effect1,effect1_add,no_crit1,no_miss1,no_act1,fx1,fx_hurt1,fx_hurt1_add,target2,rand2,effect2,no_crit2,not_miss2,fx_hurt2,target3,rand3,effect3,no_crit3,not_miss3,fx_hurt3,attr_pas,jump,jump_pos_xy,icon_id,level,sound,shake_screen,hero_pos_type,hero_pos_type_xy,shake_screen_time,black_screen,animation,skill_effect,target_no_effect
5010072,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104730|1015039,,1.0,1.0,,515|514,516,,7.0,4.0,1012033,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010073,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104731|1015039,,1.0,1.0,,515|514,516,,7.0,4.0,1012034,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010074,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104732|1015039,,1.0,1.0,,515|514,516,,7.0,4.0,1012035,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010075,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104733|1015039,,1.0,1.0,,515|514,516,,7.0,4.0,1012015,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010076,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104734|1015040,,1.0,1.0,,515|514,516,,7.0,4.0,1012036,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010077,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104735|1015040,,1.0,1.0,,515|514,516,,7.0,4.0,1012037,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010078,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104736|1015040,,1.0,1.0,,515|514,516,,7.0,4.0,1012038,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010079,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104737|1015040,,1.0,1.0,,515|514,516,,7.0,4.0,1012039,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010080,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104738|1015040,,1.0,1.0,,515|514,516,,7.0,4.0,1012016,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010081,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104739|1015041,,1.0,1.0,,515|514,516,,7.0,4.0,1012040,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010082,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104740|1015041,,1.0,1.0,,515|514,516,,7.0,4.0,1012041,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010083,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104741|1015041,,1.0,1.0,,515|514,516,,7.0,4.0,1012042,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010084,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104742|1015041,,1.0,1.0,,515|514,516,,7.0,4.0,1012043,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010085,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104743|1015041,,1.0,1.0,,515|514,516,,7.0,4.0,1012044,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010086,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104744|1015042,,1.0,1.0,,515|514,516,,7.0,4.0,1012045,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010087,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104745|1015042,,1.0,1.0,,515|514,516,,7.0,4.0,1012046,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010088,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104746|1015042,,1.0,1.0,,515|514,516,,7.0,4.0,1012047,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010089,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104747|1015042,,1.0,1.0,,515|514,516,,7.0,4.0,1012048,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010090,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104748|1015042,,1.0,1.0,,515|514,516,,7.0,4.0,1012017,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010091,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104749|1015043,,1.0,1.0,,515|514,516,,7.0,4.0,1012049,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010092,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104750|1015043,,1.0,1.0,,515|514,516,,7.0,4.0,1012050,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010093,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104751|1015043,,1.0,1.0,,515|514,516,,7.0,4.0,1012051,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010094,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104752|1015043,,1.0,1.0,,515|514,516,,7.0,4.0,1012052,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010095,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104753|1015043,,1.0,1.0,,515|514,516,,7.0,4.0,1012053,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010096,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104754|1015044,,1.0,1.0,,515|514,516,,7.0,4.0,1012054,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010097,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104755|1015044,,1.0,1.0,,515|514,516,,7.0,4.0,1012055,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010098,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104756|1015044,,1.0,1.0,,515|514,516,,7.0,4.0,1012056,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010099,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104757|1015044,,1.0,1.0,,515|514,516,,7.0,4.0,1012057,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010100,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104758|1015044,,1.0,1.0,,515|514,516,,7.0,4.0,1012058,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010101,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104759|1015045,,1.0,1.0,,515|514,516,,7.0,4.0,1012059,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010102,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104760|1015045,,1.0,1.0,,515|514,516,,7.0,4.0,1012060,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010103,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104761|1015045,,1.0,1.0,,515|514,516,,7.0,4.0,1012061,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010104,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104762|1015045,,1.0,1.0,,515|514,516,,7.0,4.0,1012062,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010105,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104763|1015045,,1.0,1.0,,515|514,516,,7.0,4.0,1012063,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010106,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104764|1015046,,1.0,1.0,,515|514,516,,7.0,4.0,1012064,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010107,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104765|1015046,,1.0,1.0,,515|514,516,,7.0,4.0,1012065,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010108,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104766|1015046,,1.0,1.0,,515|514,516,,7.0,4.0,1012066,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010109,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104767|1015046,,1.0,1.0,,515|514,516,,7.0,4.0,1012067,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010110,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104768|1015046,,1.0,1.0,,515|514,516,,7.0,4.0,1012068,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010111,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104769|1015047,,1.0,1.0,,515|514,516,,7.0,4.0,1012069,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010112,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104770|1015047,,1.0,1.0,,515|514,516,,7.0,4.0,1012070,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010113,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104771|1015047,,1.0,1.0,,515|514,516,,7.0,4.0,1012071,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010114,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104772|1015047,,1.0,1.0,,515|514,516,,7.0,4.0,1012072,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010115,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104773|1015047,,1.0,1.0,,515|514,516,,7.0,4.0,1012073,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010116,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104774|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012074,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010117,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104775|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012075,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010118,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104776|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012076,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010119,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104777|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012077,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010120,-1,-1.0,-1,-1.0,,0,1.0,1,,,,18.0,4.0,1104778|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012078,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010121,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041440|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012110,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010122,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041441|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012111,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010123,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041442|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012112,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010124,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041443|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012113,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010125,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041444|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012114,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010126,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041445|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012115,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010127,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041446|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012116,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010128,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041447|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012117,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010129,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041448|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012118,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010130,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041449|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012119,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010131,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041450|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012120,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010132,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041451|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012121,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010133,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041452|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012122,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010134,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041453|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012123,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010135,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041454|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012124,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010136,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041455|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012125,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010137,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041456|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012126,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010138,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041457|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012127,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010139,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041458|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012128,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010140,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041459|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012129,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010141,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041460|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012130,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010142,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041461|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012131,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010143,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041462|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012132,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010144,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041463|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012133,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010145,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041464|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012134,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010146,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041465|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012135,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010147,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041466|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012136,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010148,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041467|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012137,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010149,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041468|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012138,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010150,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041469|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012139,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010151,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041470|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012140,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010152,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041471|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012141,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010153,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041472|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012142,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010154,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041473|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012143,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010155,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041474|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012144,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010156,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041475|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012145,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010157,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041476|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012146,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010158,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041477|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012147,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010159,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041478|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012148,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010160,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041479|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012149,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010161,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041480|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012150,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010162,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041481|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012151,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010163,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041482|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012152,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010164,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041483|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012153,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010165,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041484|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012154,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010166,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041485|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012155,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010167,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041486|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012156,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010168,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041487|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012157,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010169,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041488|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012158,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010170,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041489|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012159,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010171,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041490|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012160,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010172,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041491|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012161,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010173,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041492|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012162,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010174,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041493|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012163,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010175,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041494|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012164,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010176,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041495|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012165,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010177,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041496|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012166,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010178,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041497|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012167,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010179,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041498|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012168,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5010180,-1,-1.0,-1,,,0,1.0,1,,,,18.0,4.0,11041499|1015048,,1.0,1.0,,515|514,516,,7.0,4.0,1012169,1.0,1.0,,,,,,,,,,,pet_skill_5010,,1016.0,1.0,,,,,,,
5100100,-1,-1.0,-1,-1,,0,1.0,0,,,,12.0,,1019121,,,,,236#436#783#1505,237#434#779#1503,,,,,,,,,,,,,,,,,skill_icon_0,,1032,,,,,,,,
5100101,-1,-1.0,-1,-1,,0,1.0,0,,,,17.0,,1019041|1017009,,,,,,238|239#435#780|781|782#1504,,,,,,,,,,,,,,,,,skill_icon_135,,1067,1,,,,##1,,,
5100102,-1,-1.0,-1,-1,,0,28.0,1,,,,1.0,,1064021,,,,,,,,,,,,,,,,,,,,,,,skill_icon_146,,,,,,,,,,
5100103,-1,-1.0,-1,-1,,0,28.0,1,,,,1.0,,1006004|1028005|1029002,,,,,,,,,,,,,,,,,,,,1.0,,,skill_icon_148,,,,,,,,,,
5100104,-1,-1.0,-1,-1,,0,11.0,1,,,,1.0,,1028063,,,,,,,,,,,,,,,,,,,,,,,skill_icon_54,,,,,,,,,,
5100200,-1,-1.0,-1,-1,,0,1.0,0,,,,12.0,,1019121,,,,,229#361#586##947,230#362#585#726#945,,,,,,,,,,,,,,,###1,,skill_icon_0,,1031,,,,,,,,
5100201,-1,-1.0,-1,-1,,0,1.0,0,,,,18.0,2.0,1019053|1026029|1108001,,,,,,231|232#363|364#587|588#727#946,,,,,,,,,,,,,,,,,skill_icon_131,,1066,1,,,,,,,
5100202,-1,-1.0,-1,-1,,0,2.0,1,,,,24.0,,1026023,,,,,,,,1.0,,1010030,,,,,,,,,,,,,skill_icon_29,,,,,,,,,,
