id,map_id,cell_type,name,desc,num
257,2,4,城堡32,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,32
258,2,4,城堡33,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,33
259,2,3,城堡34,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「外表年齡16歲的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,34
260,2,0,,,
261,2,0,,,
262,2,0,,,
263,2,4,城堡35,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,35
264,2,3,城堡36,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「生日在8月或9月的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,36
265,2,0,,,
266,2,3,城堡37,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「曇華學院的學妹」參與此處挑戰，能獲得更豐厚的獎勵！\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,37
267,2,2,城堡38,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：每有1名敵人被控制（石化、眩暈、冰凍），隨機2名己方戰姬受到自身生命上限10%的傷害\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,38
268,2,0,,,
269,2,2,城堡39,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：敵人每受到4次傷害，免疫下一次傷害,39
270,2,0,,,
271,2,1,城堡40,初始格,40
272,2,2,城堡41,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：無\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,41
273,2,3,城堡42,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「喜歡彈弓或持刀傘的學妹」參與此處挑戰，能獲得更豐厚的獎勵！\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,42
274,2,2,城堡43,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：己方戰姬每有一個增益buff，其攻擊力降低10%\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,43
275,2,4,城堡44,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,44
276,2,2,城堡45,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：每回合結束時，己方血量最高的1名戰姬受到其生命上限20%的傷害\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,45
277,2,4,城堡46,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,46
278,2,3,城堡47,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「任意形態是銀髮或白髮的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,47
279,2,4,城堡48,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,48
280,2,3,城堡49,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「隱蹤學院的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,49
281,2,0,,,
282,2,4,城堡50,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,50
283,2,0,,,
284,2,4,城堡51,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,51
285,2,3,城堡52,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「擁有獸耳的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,52
286,2,3,城堡53,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「神威學院的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,53
287,2,0,,,
288,2,2,城堡54,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：無,54
289,2,0,,,
290,2,0,,,
291,2,0,,,
292,2,0,,,
293,2,2,城堡55,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：己方造成的持續傷害降低80%,55
294,2,3,城堡56,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「喜歡量子玫瑰或櫻花扇的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,56
295,2,2,城堡57,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：己方戰姬暴擊時，當次傷害降低80%,57
296,2,4,城堡58,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,58
297,2,2,城堡59,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：無,59
298,2,3,城堡60,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「風見學院的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,60
299,2,0,,,
300,2,0,,,
301,3,0,,,
302,3,0,,,
303,3,0,,,
304,3,0,,,
305,3,2,小鎮01,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：每有1名敵人被控制（石化、眩暈、冰凍），隨機2名己方戰姬受到自身生命上限10%的傷害,01
306,3,0,,,
307,3,0,,,
308,3,0,,,
309,3,0,,,
310,3,0,,,
311,3,0,,,
312,3,2,小鎮02,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：敵人每受到4次傷害，免疫下一次傷害,02
313,3,0,,,
314,3,0,,,
315,3,4,小鎮03,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,03
316,3,3,小鎮04,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「外表年齡16歲的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,04
317,3,0,,,
318,3,0,,,
319,3,4,小鎮05,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,05
320,3,0,,,
321,3,4,小鎮06,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,06
322,3,3,小鎮07,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「生日在8月或9月的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,07
323,3,0,,,
324,3,2,小鎮08,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：無,08
325,3,0,,,
326,3,4,小鎮09,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,09
327,3,0,,,
328,3,2,小鎮10,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：己方戰姬每有一個增益buff，其攻擊力降低10%,10
329,3,3,小鎮11,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「曇華學院的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,11
330,3,0,,,
331,3,2,小鎮12,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：每回合結束時，己方血量最高的1名戰姬受到其生命上限20%的傷害,12
332,3,0,,,
333,3,4,小鎮13,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,13
334,3,3,小鎮14,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「喜歡彈弓或持刀傘的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,14
335,3,4,小鎮15,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,15
336,3,3,小鎮16,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「任意形態是銀髮或白髮的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,16
337,3,2,小鎮17,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：無\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,17
338,3,3,小鎮18,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「隱蹤學院的學妹」參與此處挑戰，能獲得更豐厚的獎勵！\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,18
339,3,0,,,
340,3,2,小鎮19,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：己方造成的持續傷害降低80%,19
341,3,4,小鎮20,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,20
342,3,2,小鎮21,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：己方戰姬暴擊時，當次傷害降低80%,21
343,3,0,,,
344,3,2,小鎮22,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：無,22
345,3,3,小鎮23,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「擁有獸耳的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,23
346,3,4,小鎮24,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,24
347,3,0,,,
348,3,2,小鎮25,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：每有1名敵人被控制（石化、眩暈、冰凍），隨機2名己方戰姬受到自身生命上限10%的傷害\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,25
349,3,4,小鎮26,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,26
350,3,0,,,
351,3,0,,,
352,3,3,小鎮27,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「神威學院的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,27
353,3,0,,,
354,3,0,,,
355,3,4,小鎮28,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,28
356,3,2,小鎮29,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：敵人每受到4次傷害，免疫下一次傷害\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,29
357,3,3,小鎮30,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「喜歡量子玫瑰或櫻花扇的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,30
358,3,0,,,
359,3,4,小鎮31,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,31
360,3,0,,,
361,3,2,小鎮32,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：無,32
362,3,4,小鎮33,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,33
363,3,0,,,
364,3,2,小鎮34,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：己方戰姬每有一個增益buff，其攻擊力降低10%\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,34
365,3,3,小鎮35,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「風見學院的學妹」參與此處挑戰，能獲得更豐厚的獎勵！\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,35
366,3,4,小鎮36,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,36
367,3,0,,,
368,3,3,小鎮37,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「外表年齡16歲的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,37
369,3,2,小鎮38,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：每回合結束時，己方血量最高的1名戰姬受到其生命上限20%的傷害\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,38
370,3,0,,,
371,3,3,小鎮39,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「生日在8月或9月的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,39
372,3,3,小鎮40,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「曇華學院的學妹」參與此處挑戰，能獲得更豐厚的獎勵！\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,40
373,3,2,小鎮41,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：無\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,41
374,3,4,小鎮42,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,42
375,3,3,小鎮43,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「喜歡彈弓或持刀傘的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,43
376,3,2,小鎮44,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：己方造成的持續傷害降低80%,44
377,3,0,,,
378,3,2,小鎮45,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：己方戰姬暴擊時，當次傷害降低80%,45
379,3,3,小鎮46,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「任意形態是銀髮或白髮的學妹」參與此處挑戰，能獲得更豐厚的獎勵！\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,46
380,3,4,小鎮47,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,47
381,3,2,小鎮48,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：無\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,48
382,3,4,小鎮49,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,49
383,3,0,,,
384,3,2,小鎮50,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：每有1名敵人被控制（石化、眩暈、冰凍），隨機2名己方戰姬受到自身生命上限10%的傷害,50
385,3,0,,,
386,3,0,,,
387,3,3,小鎮51,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「隱蹤學院的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,51
388,3,4,小鎮52,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,52
389,3,2,小鎮53,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：敵人每受到4次傷害，免疫下一次傷害\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,53
390,3,0,,,
391,3,1,小鎮54,初始格,54
392,3,0,,,
393,3,2,小鎮55,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：無,55
394,3,4,小鎮56,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,56
395,3,0,,,
396,3,3,小鎮57,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「擁有獸耳的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,57
397,3,4,小鎮58,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,58
398,3,2,小鎮59,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：己方戰姬每有一個增益buff，其攻擊力降低10%,59
399,3,0,,,
400,3,5,小鎮60,祥和的小鎮的BOSS挑戰，拼盡全力擊敗敵人，打破這處童話幻境吧！\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,60
401,4,0,,,
402,4,1,湖泊01,初始格,01
403,4,0,,,
404,4,0,,,
405,4,0,,,
406,4,0,,,
407,4,0,,,
408,4,2,湖泊02,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：每回合結束時，己方血量最高的1名戰姬受到其生命上限20%的傷害,02
409,4,0,,,
410,4,0,,,
411,4,0,,,
412,4,4,湖泊03,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,03
413,4,2,湖泊04,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：無\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,04
414,4,0,,,
415,4,0,,,
416,4,0,,,
417,4,0,,,
418,4,3,湖泊05,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「神威學院的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,05
419,4,4,湖泊06,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,06
420,4,0,,,
421,4,2,湖泊07,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：己方造成的持續傷害降低80%,07
422,4,0,,,
423,4,3,湖泊08,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「喜歡量子玫瑰或櫻花扇的學妹」參與此處挑戰，能獲得更豐厚的獎勵！\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,08
424,4,4,湖泊09,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,09
425,4,0,,,
426,4,0,,,
427,4,2,湖泊10,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：己方戰姬暴擊時，當次傷害降低80%,10
428,4,0,,,
429,4,2,湖泊11,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：無,11
430,4,0,,,
431,4,3,湖泊12,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「風見學院的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,12
432,4,0,,,
433,4,4,湖泊13,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,13
434,4,2,湖泊14,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：每有1名敵人被控制（石化、眩暈、冰凍），隨機2名己方戰姬受到自身生命上限10%的傷害\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,14
435,4,0,,,
436,4,2,湖泊15,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：敵人每受到4次傷害，免疫下一次傷害,15
437,4,4,湖泊16,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,16
438,4,3,湖泊17,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「外表年齡16歲的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,17
439,4,0,,,
440,4,3,湖泊18,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「生日在8月或9月的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,18
441,4,4,湖泊19,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,19
442,4,2,湖泊20,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：無,20
443,4,4,湖泊21,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,21
444,4,0,,,
445,4,3,湖泊22,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「曇華學院的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,22
446,4,0,,,
447,4,3,湖泊23,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「喜歡彈弓或持刀傘的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,23
448,4,2,湖泊24,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：己方戰姬每有一個增益buff，其攻擊力降低10%,24
449,4,4,湖泊25,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,25
450,4,0,,,
451,4,0,,,
452,4,3,湖泊26,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「任意形態是銀髮或白髮的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,26
453,4,2,湖泊27,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：每回合結束時，己方血量最高的1名戰姬受到其生命上限20%的傷害\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,27
454,4,2,湖泊28,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：無,28
455,4,0,,,
456,4,4,湖泊29,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,29
457,4,2,湖泊30,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：己方造成的持續傷害降低80%,30
458,4,4,湖泊31,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,31
459,4,3,湖泊32,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「隱蹤學院的學妹」參與此處挑戰，能獲得更豐厚的獎勵！\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,32
460,4,2,湖泊33,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：己方戰姬暴擊時，當次傷害降低80%\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,33
461,4,0,,,
462,4,4,湖泊34,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,34
463,4,3,湖泊35,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「擁有獸耳的學妹」參與此處挑戰，能獲得更豐厚的獎勵！\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,35
464,4,4,湖泊36,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,36
465,4,0,,,
466,4,0,,,
467,4,3,湖泊37,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「神威學院的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,37
468,4,2,湖泊38,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：無\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,38
469,4,0,,,
470,4,5,湖泊39,平靜的湖泊的BOSS挑戰，拼盡全力擊敗敵人，打破這處童話幻境吧！\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,39
471,4,0,,,
472,4,3,湖泊40,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「喜歡量子玫瑰或櫻花扇的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,40
473,4,2,湖泊41,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：每有1名敵人被控制（石化、眩暈、冰凍），隨機2名己方戰姬受到自身生命上限10%的傷害,41
474,4,2,湖泊42,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：敵人每受到4次傷害，免疫下一次傷害\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,42
475,4,3,湖泊43,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「風見學院的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,43
476,4,4,湖泊44,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,44
477,4,2,湖泊45,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：無,45
478,4,4,湖泊46,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,46
479,4,3,湖泊47,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「外表年齡16歲的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,47
480,4,0,,,
481,4,0,,,
482,4,2,湖泊48,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：己方戰姬每有一個增益buff，其攻擊力降低10%,48
483,4,3,湖泊49,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「生日在8月或9月的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,49
484,4,4,湖泊50,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,50
485,4,2,湖泊51,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：每回合結束時，己方血量最高的1名戰姬受到其生命上限20%的傷害\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,51
486,4,3,湖泊52,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「曇華學院的學妹」參與此處挑戰，能獲得更豐厚的獎勵！\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,52
487,4,2,湖泊53,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：無\n主線挑戰：進行該格的挑戰，獲得的道具獎勵數量增加。,53
488,4,4,湖泊54,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,54
489,4,0,,,
490,4,0,,,
491,4,0,,,
492,4,0,,,
493,4,4,湖泊55,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,55
494,4,2,湖泊56,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：己方造成的持續傷害降低80%,56
495,4,4,湖泊57,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,57
496,4,2,湖泊58,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：己方戰姬暴擊時，當次傷害降低80%,58
497,4,4,湖泊59,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,59
498,4,3,湖泊60,選擇戰姬參與支援挑戰，獲得道具獎勵。若挑選「喜歡彈弓或持刀傘的學妹」參與此處挑戰，能獲得更豐厚的獎勵！,60
499,4,0,,,
500,4,0,,,
501,6,0,,,
502,6,0,,,
503,6,0,,,
504,6,0,,,
505,6,0,,,
506,6,2,漩渦01,使用自己的戰姬或助戰NPC與敵人戰鬥，獲得道具獎勵，造成的傷害越高，獎勵越豐厚。\n特殊挑戰：無,01
507,6,4,漩渦02,觸發不同的事件，做出你的選擇~根據事件和選擇結果，獲得道具獎勵。,02
