id,name,dialog,click_dialog1,click_dialog2,click_dialog3,click_dialog4,click_dialog5,battle_dialog,skill_dialog,cv_name,love_gift_dialog1,love_gift_dialog2,love_gift_dialog3,vow_dialog,login_dialog,lvlup_dialog,gradeup_dialog,shengxue_dialog,awake_dialog,equip_dialog1,equip_dialog2,hangteam_dialog,house_set_dialog,house_dialog,idle_dialog,dagong_dialog,daily_mission_dialog,new_stage_dialog,victory_dialog,failed_dialog,love_point_dialog1,love_point_dialog2,love_point_dialog3,love_point_dialog4
653012,張角,絕對無敵的最強女王，張角大人駕到！快跪下求饒吧！,我可沒有害怕的東西！啊哈哈哈哈哈！,我要成為新世界的王！快，服從我吧！,呵呵呵，你也終於注意到我的魅力啦？啊嗯，果然這世上沒有什麼東西能夠和我的美相提並論呢！,這個世界已經是我的啦！,啊啦，竟然讓本小姐繞遠路！本小姐的前行之路上怎麼能有障礙存在呢。,雷公，電母！聽我號令！,雷電召來！,豊崎愛生,你是在耍本大爺嗎？,謔~禮物啊，本大爺就勉強收下了~,嗯，本大爺喜歡的就是這個~,學、學長，你能答應本小姐的這個請求嗎？哼，我可不想聽到拒絕的聲音喔！,歡迎回來，學長！,本小姐變強了，這有什麽稀奇的？,你還在擔心什麽，有本小姐在，誰能囂張？,新學期？那意味著有新的學妹會臣服於本小姐了吧？,雷電的力量！現在的我如同雷神降臨一般，無人能當~,我只需要使用雷電本身的力量，硬幣什麽的我可用不上。,沒問題，你就在一旁看著我的表演吧~,本小姐親自出馬，你們這些不長眼的就快快投降吧。,這間屋子還湊合吧，本小姐就住這了。,嗯？你來找本小姐玩嗎？,竟然把本小姐一個人晾在這裡，看來學長是想嘗嘗電擊的滋味了！,你定下的打工時間，是準備推遲嗎？否則你還在這做什麽？,你上次說的那個很難的任務，已經順利完成了？獎勵是什麽能給本小姐開開眼界嗎？,什麽？竟然有人無視本小姐的威懾在學園搗亂？你快帶路，本小姐讓他們有來無回！,我剛才說什麽來著，你還要繼續反饋嗎？,什麽！本小姐竟然會輸？,填充,填充,填充,填充
653013,曹休,我只會執行攻擊命令。我沒有防禦程式。請注意別進入我的攻擊範圍內。,人的價值是什麼？死了的話大家都是一樣的。,性命很重要？與我無關。我只要執行命令就好。,血，和一般的水有什麼區別呢……,我不聽也不想知道原因。只要告訴我誰是目標就可以了。,所有都無關緊要……包括我。,執行……命令……,攻擊程式……啟動……,茅野愛衣,你是在爭當我刀下的亡魂嗎？,雖然不懂，但還是謝謝你~,唔……我第一次覺得有這樣比命令更能左右我的東西……我很喜歡~,戴上戒指？不是命令，只是請求？嗯，好吧，我答應你了~,學長~你回來了~,能力提升！,機器是不需要飲食的，給我燃料就好~,升學？命令收到！,命令不再是唯一？對不起，我暫時還無法理解這句話的含義，但我會努力嘗試的。,新的武器，又有什麽新命令了嗎？,明白，更強力的裝備是爲了更好的執行命令。,進入預熱模式，隨時準備出擊。,收到命令，立刻休息。,學長，是有新的命令……欸，只是來和我聊天？,沒有待執行的命令，待機中……無聊……,執行長期命令：提醒學長該去打工了！,雖然沒有命令，但我還是想提醒你，現在可以去領任務獎勵。,有意外情況，請立刻下達命令！,執行完畢，等待下一步指示。,命令……無法繼續執行……,填充,填充,填充,填充
653014,魏延,主人……選……選我……不後悔嗎……我……會盡全力努力的……,不要……不要再欺負我了……我……我很強的……,不行……不要碰我……我不配感受……人類的溫暖……,你們……你們都是壞人……,嗚嗚嗚嗚……要壞掉了……要壞掉了……,求求你們，不要再看我了……,那個……我，能不去嗎？,去……去死吧……,能登麻美子,請……請您慎重考慮！我……配不上這樣的禮物……,謝謝你……謝謝你……謝謝你的禮物……,我……真的可以嗎？我會加油的……,我……真的可以嗎？……嗯，明白了……魏延不才，從今以後，請多指教。,歡~歡迎回來，學長~,我……我會繼續努力的。,這是學長你特意為我準備的嗎？,新學期？請……請多多關照。,機巧義肢，在回應我！,義肢……升級？謝、謝謝你！,學長……請把任務交給我吧！,這次退治行動，我……我可不會拖後腿！,學長，請你也好好休息~,學長，真的是你嗎？,學長~學長~難道……睡著了？,學長……打工，是不是快遲到了？,那個……學長你是不是漏領了獎勵？,教室外似乎發生了什麽事情，學長快過去看看吧！,這是特訓的成果！,學長……對不起……,填充,填充,填充,填充
653015,漢獻帝,新主人？隨便怎麼樣都行吧，反正我只是個人偶而已…,人偶，根本，不需要思想。也不需要，感情。,絕望……悲傷……這些感情人偶都感覺不到。不過……人偶記得這些感情……,幸福？什麼是幸福呢？笑著就算幸福了嗎？,你的正義不一定能拯救所有人。,心臟……還在動……我，還活著…,讓你嘗嘗人偶的痛苦。,成為人偶吧！,豊崎愛生,木偶，不需要，這個禮物……,真的……是送給我的嗎……,我要有……自己的意志……和愛好？這是……開始？……謝謝。,我會斬斷束縛著我的人偶提線，但我們之間的這根線還會繼續延伸下去，直到永遠~,又是你…今天要做些什麼呢？,一口氣喝下去，就可以了吧？,吃掉便當？如你所願。,新的教室、新的朋友？其實……不需要……,我明白的，這是爲了更好的充當工具……,裝備更換完畢。,竟然是……給我的？,請……請放心的交給我吧。,房間的裝飾，我不會在意的。,學長，你又來了嗎？,你是要和我比賽誰保持不動的時間更長嗎？我可不會輸的！,提醒，你還有沒完成的工作！,再次提醒，可以領取任務獎勵了！,你怎麼比我還不關心學園新聞呢！,這種感覺……是勝利的喜悅嗎？,果然還是……不喜歡失敗。,填充,填充,填充,填充
653016,左慈,我雖不願收弟子，但我在你身上感覺到了發光之物。怎麼樣，願意當我的弟子，一起遠離塵世嗎？,我從不收弟子。自在逍遙才是最快活的~,人生短短幾十載~及時行樂~那麼煩悶做什麼~,道可道，非常道，名可名，非常名,除魔不過是順手為之~不必言謝~,人世即是生命的輪迴。有生則必有死。此乃萬物之理。,麻煩了呢。,輪迴。,陶山恵実里,唉~你也不能理解我的道心嗎？,感激不盡~,這份禮物……謝謝……你終於能理解我的道了啊……,我決定啦~再逍遙的日子也不如與你相隨，你可要負起責任來呀！,看到你，怕是今天又沒得清淨了。,吐故納新，方能提升。,區區小劫，容我渡之。,我只是順勢而為罷了。,道法自然。,就讓我試試，此法器威力如何吧。,此物珍奇，我會小心使用的。,邪魔幻象，勿要囂張！,此處，甚好。,學長，好久不見~,心神寧靜，超然物外，這很是難得呢~,既然工作時間到了，我就不叨擾你了。,這是你應得的酬勞。,我也要為學園出一份力呢，這次就讓我替學長解決問題吧。,降妖除魔乃我分內之事，不足掛齒。,大道蒙塵，吾之過也。,填充,填充,填充,填充
653017,黃月英,唉呀！接下來要照顧我的人就是你嗎？我是黃月英，這是巴魯，請多指教啦！,哈哈，你想來幫我照顧巴魯嗎？牠很乖的，只是有些挑食罷了~,你有看到巴魯嗎？就是之前一直跟著我的使魔啦~我再強調一下，巴魯不是狗，是使魔！,巴魯可不是那麼脆弱的動物呢，牠是經歷過生死考驗的使魔，你別小看了牠！,你說那些突然出現在學園裡的小傢伙？嗯，牠們都很可愛呢，你也要和牠們好好相處喔~,快快快，小傢伙們都過來，開飯啦！喂，學長，你就別來湊熱鬧了吧，難道你也想吃使魔餅乾？,巴魯，我們上~,巴魯，把敵人都給我嗷嗚掉！,菅野真衣,哼，你再這樣我就生氣了！小心我叫巴魯來咬你啊！,嘛～雖然這東西巴魯用不上，但還是謝謝你的禮物了～,這是你精心挑選的，巴魯和我都能用得上？嗯，謝謝了～我果然沒看錯，你是個好人呢！,嗯，在我這，巴魯的地位排第二，今天起，你就排第三吧~,來，巴魯，跟學長打個招呼~『汪！汪！』,巴魯說，謝謝你~,我變強了，巴魯也是！,爲了更多的實驗經費，新學期我會繼續努力的！,使魔的進化當然伴隨著外表的變化，怎麼樣，見識到了嗎？,巴魯，你也需要護甲嗎？,這個月的研究經費又超支了，還好有學長你在~,巴魯，集中注意，敵人快出現了。,巴魯，別亂跑，你的小窩在那邊！,學長，藍色餅乾好吃嗎？,誒~睡著了嗎？畢竟和巴魯一起玩了這麼久呢~真拿你沒辦法~,巴魯，交給你一個任務，監督學長去完成工作！,快去領任務獎勵喔，巴魯還等著我給牠買吃的呢~,學長！巴魯朝那邊圍觀的人群跑去了，應該是發生什麽事了，快去看看吧~,我家的巴魯，可是最強的使魔！,巴魯，保存實力，先撤退！,填充,填充,填充,填充
654011,蔡文姬,主人你好~你會好好地對我嗎...？應該不會讓我去做這個又去做那個吧…？原來不會啊！太好了！好開心~那我們一起玩吧！,淑女什麼的太累啦~讓我們好好出去玩鬧一番！,真是的！我已經不是小孩了！這些事我一個人都可以做到的！,啊~玩得真開心啊！要是回去晚了又要被爸爸唸了…算了不管了！,猜猜這個琴能做什麼~可不只是演奏哦！,遵守家裡的規矩太無聊了！按照自己的興趣來決定才好玩啊！,那麼，出發吧！,不要礙事啦！快走開！,辻あゆみ,哼~結果你也和大家一樣嗎？,謝謝你的禮物~,哈哈~我就知道嘛，你對我最好了~,嗯，現在起你就是我的專屬陪玩了~我是不會讓你逃走的！,學長，我又新背了一首詩！快誇我快誇我！,我又成長了喔！,今天的訓練已經完成，接下來就可以玩了~,新的學期，可以少一點考試，多一點自由活動時間嗎？,成長的量變，總有一天能引起質變的喔！,哼，只有焦尾那樣的琴才適合我嘛~,換一張琴練習？也不是不行啦~,這點小事，可不能耽擱我玩的時間啊！,我想在這放幾個玩具可以嗎？雖然可能有點大就是了~,你不在可太無聊了，快來陪我玩呀！,哼，你竟然把我一個人丟在這，真是可惡！,你該去打工了，之後再來陪我玩吧。,再貪玩，也別忘了領獎喔！,那邊發生了什麽事情，好像很熱鬧的樣子，學長，我們快去看看吧~,哈哈，怎麼樣，沒讓你失望吧？,誒，他怎麼這麼強啊？,填充,填充,填充,填充
654012,馬謖,啊咧……胖胖你在哪？……哈欸……這裡，是哪？……難道你就是，我的，主人嗎？我得告訴胖胖！,啊~是翻車魚~翻車魚翻車啦~,胖胖~你太胖啦！這樣下去，要游不動了喔~？,欸……這裡是哪裡呀……嗯……又迷路了呀……,我有好多好多的魚兒朋友呢~比如這個……欸……你叫花花還是白白來著？,啊啦啦，胖胖你溺水了嗎……我來給你做人工呼吸吧……咦……魚會溺水嗎……？,呼哇~呼哇~呼哇哇~,魚兒們~幹掉他！,悠木碧,不許欺負小魚兒！,謝謝你了~,嗯嗯，你放心吧，這個東西我會好好保存的~,短暫的分別後才發現，和學長在一起，我就有一種安心的感覺呢~,歡迎回來，主人！,那個，請問是發生什麽事了嗎？,魚兒魚兒，你們什麽時候變得這麼厲害了？,誒？要去新的教室上課嗎？,我可是努力記住了回宿舍的路了唷！哈哈，有嚇到嗎？,能變強的道具？好的，我收下了~,魚兒們會提醒我使用道具的，放心好了。,這又是什麽地方？魚兒們你們知道嗎？,學長你也要好好休息唷。,胖胖你睡醒了嗎？你看，學長都來了~,那個，既然學長睡著了，就不要去打擾他了唷！胖胖，說的就是你啦！,如果今天的打工需要搬運什麽東西的話，我可以讓胖胖幫你~,上次就是因為胖胖迷路了導致我錯過了獎勵的領取時間，學長可不能犯同樣的錯誤唷。,學長，我也要守護大家的校園~請帶我去解決掉那些壞人吧！,做壞事可是不對的唷，就讓我的魚兒們教訓教訓你吧。,是我做的不夠好，不是魚兒們的錯。,填充,填充,填充,填充
654013,呂蒙,呂蒙參上！原來是在這裡啊~真是的！害人家找了這麼久~太陽太刺眼了，要不要和我一起撐把傘遮陽呢？,即使體型嬌小，可能性卻是無限大的，就交給新人戰姬的我吧！,最大的敵人往往是自己！只有超越自我才能成長！,咦~主角光環是什麼？聽起來閃亮亮的呢~你想要嗎？,嗯~被子上有陽光的味道~,阿宅！？一直待在家裡可是不行的唷！快和我一起出門玩耍吧！,夏天來啦~！！,水龍彈！,戸松遥,你啊……就不能稍微瞭解瞭解少女的心思嗎？,那我就不客氣的收下了~,謝謝你~你要來和我一起撐傘嗎？我想和你多待一會~,學長身邊的這個位置，從現在起，就由我承包了~,學長，真巧呢，要不要嘗嘗我給你做的便當？,繼續努力！,請勇於面對內心的懶惰，然後克服它！,我會逐漸趕上並超過你們的！,士別三日，當刮目相看！,我要快些穿上護具，訓練就要開始了。,你既然來了，就和我一起去特訓吧~,你這是在等我嗎？,充足的睡眠可是很重要的喔！,即使是在宿舍，我也有努力練習！,學長，我可以去練習了嗎？學長？,我在努力特訓，學長也要努力打工喔！,任務的獎勵一定要記得領取喔！,學長，你可要多關心一下學園裡面發生的事情喔！,我做到了！,又失敗了……我不會放棄的！,填充,填充,填充,填充
654014,張仲景,葛格你有哪裡不舒服嗎？有我能夠幫得上忙的地方的話，請儘管來找我吧！,啊啦啦，又擦傷了嗎？真是的，要注意保護身體唷？知道了嗎？,葛格你……已經連續好幾天都來這裡了欸，今天又是哪裡受傷啦？,不要害怕唷，放心吧……嗯嗯，好孩子~之後給你獎勵唷。,感覺身體不適的話不要硬撐唷。要趕快過來我這裡呢。,救死扶傷，正是我們醫務人員的職責。,準備OK，手術開始！,就算是我也會生氣的！,神山裕紀,小哥哥……沒想到你是這樣的人！,謝謝你，小哥哥~,我會好好用上這個的，一定不會辜負你的心意~,救死扶傷是一個醫生的職責，你心中的傷口，就讓我來填補吧~,歡迎回來~小哥哥~,我的醫術每天都在進步~,雖然我不能解決所有問題，但不嚴重的病癥，都請放心的交給我治療吧！,這只是小傷，休息幾天就好了，不會耽誤你訓練的。,不要仗著有醫生在，做事時就肆無忌憚的不愛惜自己的身體！你再這麼做，我也是會生氣的唷！,更細的針頭需要更小心的使用。,請定期來我這裡檢查唷，你這次的傷可不是那麼容易就痊癒的！,在混亂中受傷的同學們，都交給我治療吧！,受傷了就要好好休息。,早上好，小哥哥。,雖然保證睡眠時間是很好的事情，但你睡在這裡可不算愛惜自己的身體唷！,今天的打工請不要讓自己太累唷，你身上的傷還沒好呢。,小哥哥認真地完成了學園給出的任務，還請不要忘記領取獎勵。,醫生可是戰場上很重要的存在呢，我可不能缺席！小哥哥我們快去支援其他同學吧！,可別小瞧了醫生的戰鬥力！,儲備藥物不足，請先撤退，救治傷員要緊！,填充,填充,填充,填充
654015,何太后,你不怕我嗎？你是第一個初次見面還不怕我的人！能讓我一直跟著你嗎？,我不是人，但也不是完全的妖怪，請稱呼我為「半妖」。,人類不願接受我的存在，妖怪也不認為我是同族……那麼我到底，該怎麼做才好呢？,做為人類出生…做為妖怪被養大…其實我也，根本沒有選擇的餘地……,請不要感到害怕，我只是習慣了這麼看人類…啊，也不只限於人…什麼都…,不要害怕哦~我只想和你做朋友……,不要欺負我！,妖之力！,菅野真衣,那個……雖然還是很感謝啦，但這樣的東西給我，真的很浪費呢……,朋友……嗎……謝謝你~,謝謝你！我很喜歡這個~能和你成為朋友真是太好了~,那個，雖然這麼說可能是我自己的奢望，但要是和學長的關係能更進一步就太好了。,歡迎回來~那個，能和我稍微說一會話嗎？,我也在努力變強！,請你看著，這是我真正的能力！,我能和新的同學們成為朋友嗎？,就算是我這樣的人，也不會一直任人欺負的！,嗯，謝謝你的忠告，我會注意的。,我真的能發揮出這件道具的威力嗎？,他們不是人類，那會不會不像人們這麼害怕我？,這樣就好，很適合我。,是學長嗎？真的是學長！,學長請你不要在這裡睡覺！不好好保暖的話，會生病的！,嗯，我明白，是到打工時間了吧，那就快去吧，不用在意我的。,沒關係嗎？任務獎勵什麽的可不要忘記了呀~,學長你平時已經這麼照顧我了，這時候我還要麻煩你的話就太不好意思了。請讓我去解決那些敵人吧！,我會讓欺負我的人都付出代價！,明明都不是人類，爲什麽他們還是會欺負我？,填充,填充,填充,填充
654016,諸葛亮,和閣下相遇的時間正如我所預測的一樣。雖不是我的本意，但我們的緣份，似乎怎麼也切不斷呢。那麼，今後就請多指教了。,運籌帷幄之中，決勝千里之外。,你說我怎麼什麼都知道？當然囉~我不僅知曉閣下所知之事，亦知閣下所不知之事。,我所做的並不是預知未來，我只是將閣下的性格也納入考量，再計算出應該出現的結果罷了。,命運是無法改變的，若要反抗命運，也必將付出與之相應的代價唷？,為閣下助力，也算是漫長人生裡，打發時間的一種方式吧？,在我的腦海裡，勝負早已分曉。,我看見了你的未來！,釘宮理恵,我……我可不想要這種孩子氣的禮物！,好吧，我就勉勉強強地收下這份禮物了。,你還算沒那麼無趣嘛~這份禮物我就滿懷感激的收下了，我很期待與你的緣分到底會如何發展下去~,雖然我早已預料到今日之事，但我可沒有過分期待喔！我們的緣份還很深呢~今後也請多多指教了~,早~我正想和你談談呢~,接下來發生的事情，我都知道了~,請不要逃避，這是我們的命運。,能和聰明人交流，是一件令人開心的事情。,命運並非無法反抗，我看到了新的可能！,要嘗試一下這個新的思路嗎？,我還是更喜歡那把櫻花扇。,今天會讓我有什麽驚喜嗎？,緣份可不會因為一時的分別而斷絕。,學長，就你一個人嗎？,還好我想到了這樣的情況，多帶了一件外套可以給學長披上，否則就像他這樣在書桌上睡覺，肯定又會生病。,我就知道會這樣！我在來的路上已經和商店老闆說過了，你今天的打工可能會遲到一會。所以還不快去？,學園給學長提供了很高的任務報酬，但那是需要你自己去領取的唷！,我大概知道發生什麽事情了，不過我們還是去現場看看吧。就在這邊，學長快跟上。,此戰的勝負在一開始就已註定。,失敗不過是新的開始，結果已經無法改變。重整旗鼓才是最重要的。,填充,填充,填充,填充
654017,呂玲綺,看起來挺弱的嘛。你有能好好使用我的自信嗎？是男人的話肯定有吧！啊哈哈，安心吧，我對同伴可是很溫柔的。,雖然蜜蜂也很可愛~但是果然還是胡蜂最美麗呢。,銳利的毒針、兇暴的姿態！啊啊~這才是我理想中的姿態啊！,無論有多麼堅硬，在這鑽頭面前都會變得粉碎……啊啊！光是想像就興奮了！,鋼鐵…合金…嗯嗯，無論是用什麼製作的鑽頭，總有一天會變鈍。無敵的材料到底哪裡才有呢。,用這個鑽頭……就算是鐵壁也能突破給你看！,讓我把你弄壞吧！,給你鑽個大洞！,小林ゆう,你是想讓我在你腦袋上鑽個大洞嗎？,還、湊合吧，謝了~,這真是一份絕妙的禮物，你很懂我嘛！,從今天開始，破壞，不僅僅是為了本能，也是為了守護相伴一生的人~,讓開讓開！被我刺到，丟了小命可不管！,再多點！再多點！這點怎麼夠！,我感受到了新的力量，真是讓人迫不及待地想要嘗試！,學校的事情隨它去好了，我想讀哪個年級，誰都管不了我~,誒~就算我掌握了這麼巨大的力量，你也不會害怕麼,鎧甲什麼的根本不需要！不停的進攻！不停地破壞！掃平了敵人就不需要防守！不是嗎？,更堅硬的鎧甲、更鋒利的鑽頭，現在的我無人能敵！,哈？讓我去做這種事情，你是不是太小瞧我了~,誒，全新的房間，你不怕我把這裡夷平了嗎？,喲，你來了！,睡著了麼……明明是個煩人的傢夥，睡著的樣子倒是挺可愛的……,行了行了，快去打工去，別老在我面前晃悠~,喂！每日任務的獎勵領了沒？,外面在吵什麼呢？,喂，喂！才這兩下就不行了嗎！一群廢物！,切，不過是一時大意~,填充,填充,填充,填充
655011,于吉,又是個「惡人」？歡~迎~讓我們一起混進黑夜，一起看看白天所見不到的東西吧~,害怕吧~你那害怕的樣子……我最喜歡了~,黑夜，那就是我的住所。哈~有一股濃濃的罪惡氣息呢！,保護好自己的身體吧~我隨時可以送你去另一個世界~,黑夜是會吞噬一切的唷~沒錯，不想讓人發現的事和壞事什麼的，這樣那樣的事，都會被黑夜所吞噬喔~,我才不是死神呢~我是因為開心才「收割」的。開不開心才是最重要的喔~,你的靈魂，我收下了~,你的命，就交給我吧！,佐倉綾音,你是想被我的鐮刀收割掉嗎？,給「死神」的禮物？你挺大膽的嘛~,這份禮物比起之前的要特別的多嘛~你，要跟我來嗎？讓你見識一下黑暗的魅力~,學長的靈魂從今天起就歸我啦！放心，我不會真的拿這大鐮刀砍你的~,呵，今天也暫且留你一命，可要好好地取悅我啊，學長~,YoHo~這些經驗飲料我就先拿走啦！,還需要，更多的靈魂！,新的學期要來了嗎~聽上去是個收割靈魂的好機會~,嗯，又攢滿了一個魂器，距離目標越來越近了！,只要方便收割靈魂，穿什麼都無所謂啦~,居然找得到這樣的裝備，學長你真不是個一般人……不如，幫我去拐兩個靈體來怎麼樣？,今天要去哪裡收割靈魂呢~學長你最好離我遠點免得誤傷哦~,嗯，不錯的房間~,學長你想通了嘛？只要嗖的一下就結束了哦，哈哈哈~,學~長~再睡下去，你的靈魂可就歸我了~,到打工時間了，學長你該不是想偷懶吧？,學長，你的任務獎勵再不領都要滿出來啦~,有新的事件發生了！好機會！,呀，大豐收！！,嘖，一無所獲……,填充,填充,填充,填充
655012,李儒,喔喔~還有想和我做朋友的人嗎~？放心吧，要不了多久，你就會深深地感受到我的恐懼了！,哎呀~對付這種螻蟻，只要抬一抬腳踩死不就好了~,在美麗的外貌的背後，肯定有著比黑暗還要可怕，無惡不做的真面目呢~,嗯嗯，我又有魅力又很強大~？我當然知道啊~哈哈~呼喚死亡也不是什麼難事喔。,好好地記在心裡唷，只有在黑暗中才能見識到人的本性呢！,光？當然最討厭了~人類最終還是從黑暗中逃離，而依附於光明的存在下了，不是嗎？,嗯~黑暗的氣息。,我不會手軟。,堀江由衣,螻蟻的想法果然不可理喻！,嗯哼，謝謝你的禮物~,嗯，很有品味嘛，謝謝你為我這麼可愛的人準備禮物~你終於也開始享受黑暗了嗎？,好吧，我承認，黑暗也需要光明才有存在的意義~若是離開了你，我也一定會活不下去吧。,終於回來了呢~,喝一半，倒一半，哈哈哈哈！你心疼的表情真是令人愉悅！,這都是你辛辛苦苦攢出來的素材哦~我現在可要把他們一股腦吃光了~哈哈哈哈！,怎麼總有些人傻呵呵地熱衷於學園生活……你也是他們的一員嗎？,我可是天下最強的黑魔法師！沒人能控制我！,拿來！這玩意你留著一定沒用！,好東西，現在它歸我了！,若是看到螻蟻可要小心地抬起你的腳——然後重重地碾碎它！哈哈哈哈！,不能找個陰暗點的地方麼~,喂，別開燈！,偶爾在黑暗的地方呆著也不錯吧——你的夢境，黑暗也不全是不好的東西啊~,去去去，打工，然後把工資交給我！,任務獎勵再不領，可就沒有咯~,哈！是新的騷動！正合我意！,這結果，不是明擺著的麼？,大，大意了……,填充,填充,填充,填充
655013,路西法,追隨我，認同你心中的黑暗，把視你為食物的那群人直接幹掉就行了。裝著和平的樣子，然後玩著辦家家酒的行為，有什麼意義可言？對吧？,為了得到真相，無論要置身於多深的黑暗我都無所畏懼。,正義？呵呵，真好笑。正義不過是強者為任性找的藉口罷了，不是嗎？,寧可在地獄為王，也不在天堂為奴。,有光的地方必有黑暗，光明只是你們每個人習以為常的假面。我便是你們不願承認的，內心的邪惡。,甜美的幻想和殘酷的現實，你會選擇哪邊呢？,呵呵~正義？戰勝我再說吧。,消失吧！,朴璐美,我看你還是抱著這堆廢品去死吧！,我勉強認可你的忠誠，希望你繼續為我而戰。,不會有比這更適合我的東西了，我承認你的真心！,你別拿這種事開玩笑……認真的？你啊……這種事讓人先有點心理準備好不好……咦，我答應你就是了~,來歡迎你的主人，來接受黑暗的擁抱！,把你手上剩下的經驗飲料都交出來！,我擁有了更強的力量！,再怎麼升學也不過是些簡單的內容，連這點東西都學不好的傢夥可不配侍奉我！,看到了嗎！這就是我的力量！,把你的所有物全都呈上來！,能為我爭取到這樣的裝備，你的忠誠值得讚賞~,來，跟隨我的步伐！,你最好把米迦勒給我找來~,呼~呼~米迦勒~,什麼嘛，一動不動地躺下了……看上去一時半會兒也不會醒，我先去找米迦勒好了……,喂，人類，快去打工啊，別想偷懶！,任務獎勵不好好領取，你有什麼資本來侍奉我！,學校裡的事情與我無關，愛管閒事你自己去好了~,在黑暗的籠罩中顫抖吧！,切，大意了……,填充,填充,填充,填充
655014,郭嘉,主人……請不要一直看著我哦……我是無法忍受的……溫暖什麼的……光芒什麼的……,不能回頭喔。因為我在你的後面……,滾出去……從這房子裡，滾出去……,別看我……別看我……我想要一個人待著。,不……不要對我溫柔，我是無法回報你的……,清爽的人，太耀眼了……我不能和這種人做朋友的……,從這裡……出去吧……,詛咒你！,能登麻美子,啊……這耀眼的物品，果然不適合我……,謝謝你的好意……但還是讓我默默一個人吧……,我真的值得你這麼做嗎……我明白了……我會嘗試一下這個的，謝謝你~,嘿嘿嘿，這下學長是真的完完全全被我抓住啦~無論如何我都不會再放開了！,啊！抓到一隻學長~,謝…謝謝~,感覺靈力變強了一點點~,學長下個學期在哪裡上課呀……我也可以來旁聽嗎？,別盯著我看啊，笨蛋~好害羞……,我穿什麼都一樣啦……,雖然我穿上也沒什麼人看得見……還是謝謝學長了~,今天能嚇到幾個人呢~哼♪~哼♪~哼♪,這裡我早就來過好幾次啦~你問我怎麼進來的？嘿嘿~,我好恨啊~學長你都一屁股坐在地上了，還說自己沒被嚇到？,哇！！……什麼嘛，居然一點反應都沒有，睡得也太死了吧……,哼哼，我要是去打工的話可是能有三人份的戰鬥力呢~,你不去領任務獎勵，我可就讓【一號】、【二號】替你領了呀~,學校裡的事啊，人家不是很清楚呢……,勝利了~不可思議~,嗚嗚嗚，我還是消失好了……,填充,填充,填充,填充
656011,加百列,聽說我的朋友很孤獨，神就讓我下來陪她呢~主人，你有見過我的朋友嗎？一個金髮的天使。,不好意思，請問你有看見一個名叫法正的天使嗎？她是我的朋友，我正在找她呢。,我的豎琴音色，很美妙吧？,來自於天堂，沉寂於人間。,噓~安靜，神正在午睡。,請引領迷途的羔羊前往天國吧。,神的賜福。,聆聽天使之聲吧！,堀江由衣,請問你是誰？我們很熟嗎？,你是來聽我彈琴的嗎？嘿嘿，那不拿出點真本事來演奏可不行呢~,噓~這種東西悄悄地給我就好啦！這麼多人看著，我會不好意思的~,學長，有什麽事情請等我練完琴之後……誒，這枚戒指是給我的嗎？,學長，早安，您看到法正了嗎？,我只是在彈琴罷了。,這是一首新曲子，好聽嗎？,學習、社團活動和彈琴，每件事我都會繼續努力的~,願我的琴聲讓你安心。,這是保養豎琴用的琴油嗎？,我的琴可不只有演奏這一項用途~,有什麽想知道的，不妨來問我喔~,晚安，我先休息了~,午休時間，學長就好好休息一下吧~,真是的，聽到我彈這首曲子的機會可不多，學長你竟然中途睡著了！,原來學長這麼辛苦的嗎？那等你打工結束後我為你多彈幾首曲子吧~,學長，你是不是忘了什麽重要的事情，比如領取獎勵什麽的？,我想去調查清楚那件事情的真相，學長也一起來吧~,請欣賞這首歡快的勝利樂曲~,唉，琴弦斷了……,填充,填充,填充,填充
656012,法正,你好，我是被神派來這個世界的使者。聽聞你正在尋求幫助，那麼，請告訴我你的願望吧。,持心如衡，以理為平，我要守護這世界。,歌頌吧~聖光將會淨化一切！,光明終將到來，人類啊，請你們相信神靈。,總會有光無法到達的地方。我的職責，就是將光芒帶到每個角落。,身為天使之前，我希望我能成為一個善人。,聖光，撒滿人間~,聖光之力！,楠見藍子,哼~不許欺負我，小心我去告訴米迦勒！,這是送給我的嗎？非常感謝~,禮物，謝謝了~你真是個好人！,我依然會繼續貫徹著自己的意志，不過要是這條路上能有你的陪伴，就更好了~,歡迎回來，學長！,遵循聖光的意志。,不必意外，這是必然的事情。,制定的規則理應遵守。,聖光並非萬能的，有些事還是要靠我們自己的意志。,我頭上的光環可不是贗品！,法杖？我用現在的就行了。,今天也是去解決他人煩惱的一天。,這燈有些多餘嘛，我用聖光的力量就能照亮整個屋子了。,學長，你來找我是有什麽事情嗎？,學長不在，看來今天我能稍微休息一下了~跟著他總是會發生各種狀況讓人沒法安心啊……,喂，學長！能聽得嗎？再不出發，打工就要遲到了唷！,別忘了去收取任務的報酬！,黑暗？敵人？學長不用擔心，我們現在就去把他們都解決掉就行了~,在聖光的照耀下，黑暗無所遁形！,聖光的力量，減弱了。,填充,填充,填充,填充
