id,name,charge_ios,charge,currency,show_name
290,異度補給5,3290,3290,NT$,異度補給5
1700101,25級自選補給,70,70,NT$,25級自選補給
1700201,40級自選補給,170,170,NT$,40級自選補給
1700301,53級自選補給,330,330,NT$,53級自選補給
1700401,68級自選補給,670,670,NT$,68級自選補給
1700501,85級自選補給,990,990,NT$,85級自選補給
1700601,95級自選補給,990,990,NT$,95級自選補給
1700701,110級自選補給,1690,1690,NT$,110級自選補給
1700801,135級自選補給,2290,2290,NT$,135級自選補給
1700901,140級自選補給,3290,3290,NT$,140級自選補給
1701001,155級自選補給,2690,2690,NT$,155級自選補給
1701101,165級自選補給,2690,2690,NT$,165級自選補給
1701201,180級自選補給,2690,2690,NT$,180級自選補給
293,課程計畫禮包1,33,33,NT$,課程計畫禮包1
294,課程計畫禮包2,170,170,NT$,課程計畫禮包2
295,課程計畫禮包3,330,330,NT$,課程計畫禮包3
296,課程計畫禮包4,670,670,NT$,課程計畫禮包4
297,社團限購禮包,990,990,NT$,社團限購禮包
299,回歸自選成長禮包1,990,990,NT$,回歸自選成長禮包1
300,回歸自選成長禮包2,1690,1690,NT$,回歸自選成長禮包2
301,回歸助力禮包,990,990,NT$,回歸助力禮包
302,月卡-回歸,170,170,NT$,月卡-回歸
303,每月課題-回歸,70,70,NT$,每月課題-回歸
1701301,15級自選補給,70,70,NT$,15級自選補給
1701401,35級自選補給,170,170,NT$,35級自選補給
1701501,48級自選補給,330,330,NT$,48級自選補給
1701601,58級自選補給,990,990,NT$,58級自選補給
1701701,78級自選補給,990,990,NT$,78級自選補給
1701801,90級自選補給,990,990,NT$,90級自選補給
1701901,115級自選補給,990,990,NT$,115級自選補給
1702001,125級自選補給,990,990,NT$,125級自選補給
1702101,100級自選補給,1690,1690,NT$,100級自選補給
1702201,105級自選補給,1690,1690,NT$,105級自選補給
1702301,120級自選補給,1690,1690,NT$,120級自選補給
1702401,130級自選補給,1690,1690,NT$,130級自選補給
1702501,145級自選補給,1690,1690,NT$,145級自選補給
1702601,170級自選補給,1690,1690,NT$,170級自選補給
1702701,150級自選補給,2290,2290,NT$,150級自選補給
1702801,175級自選補給,2290,2290,NT$,175級自選補給
1702901,190級自選補給,2290,2290,NT$,190級自選補給
1703001,195級自選補給,2690,2690,NT$,195級自選補給
1703101,160級自選補給,3290,3290,NT$,160級自選補給
1703201,185級自選補給,3290,3290,NT$,185級自選補給
1703301,200級自選補給,3290,3290,NT$,200級自選補給
304,3週年感恩禮包,330,330,NT$,3週年感恩禮包
305,3週年感恩禮包,670,670,NT$,3週年感恩禮包
306,夏日禮包1,490,490,NT$,夏日禮包
307,夏日禮包2,3290,3290,NT$,夏日禮包
308,夏日禮包3,1690,1690,NT$,夏日禮包
309,夏日禮包4,670,670,NT$,夏日禮包
310,夏日禮包5,170,170,NT$,夏日禮包
311,夏日禮包6,33,33,NT$,夏日禮包
1709101,自選補給,990,990,NT$,自選補給
1709102,自選補給,2290,2290,NT$,自選補給
1709103,自選補給,3290,3290,NT$,自選補給
312,裝扮限時採購禮包1,170,170,NT$,裝扮限時採購禮包1
313,裝扮限時採購禮包2,330,330,NT$,裝扮限時採購禮包2
314,裝扮限時採購禮包3,670,670,NT$,裝扮限時採購禮包3
315,裝扮限時採購禮包4,1690,1690,NT$,裝扮限時採購禮包4
316,裝扮限時採購禮包5,3290,3290,NT$,裝扮限時採購禮包5
317,小紅帽的禮物,170,170,NT$,小紅帽的禮物
318,小紅帽的禮物,490,490,NT$,小紅帽的禮物
319,天使茶會造型福利禮包,490,490,NT$,天使茶會造型福利禮包
320,新手十連扭蛋,2290,2290,NT$,新手十連扭蛋
321,新手基金,670,670,NT$,新手基金
322,萬聖節驚喜禮包1,330,330,NT$,萬聖節驚喜禮包1
323,萬聖節驚喜禮包2,1690,1690,NT$,萬聖節驚喜禮包2
324,萬聖節驚喜禮包3,3290,3290,NT$,萬聖節驚喜禮包3
326,許願補給1,330,330,NT$,許願補給1
327,許願補給2,990,990,NT$,許願補給2
328,尋寶補給禮包1,170,170,NT$,尋寶補給禮包1
329,尋寶補給禮包2,330,330,NT$,尋寶補給禮包2
330,尋寶補給禮包3,990,990,NT$,尋寶補給禮包3
331,尋寶補給禮包4,1690,1690,NT$,尋寶補給禮包4
332,尋寶補給禮包5,2290,2290,NT$,尋寶補給禮包5
333,尋寶補給禮包6,3290,3290,NT$,尋寶補給禮包6
334,豐盛晚宴禮包1,33,33,NT$,豐盛晚宴禮包1
335,豐盛晚宴禮包2,330,330,NT$,豐盛晚宴禮包2
336,豐盛晚宴禮包3,1690,1690,NT$,豐盛晚宴禮包3
337,聖誕簽到禮包1,33,33,NT$,聖誕簽到禮包1
338,聖誕簽到禮包2,33,33,NT$,聖誕簽到禮包2
339,聖誕簽到禮包3,33,33,NT$,聖誕簽到禮包3
340,聖誕簽到禮包4,330,330,NT$,聖誕簽到禮包4
341,聖誕簽到禮包5,33,33,NT$,聖誕簽到禮包5
342,聖誕簽到禮包6,33,33,NT$,聖誕簽到禮包6
343,聖誕簽到禮包7,33,33,NT$,聖誕簽到禮包7
344,聖誕簽到禮包8,330,330,NT$,聖誕簽到禮包8
346,進階養成計劃,990,990,NT$,進階養成計劃
345,拉霸助力禮包1,330,330,NT$,拉霸助力禮包1
347,拉霸助力禮包2,670,670,NT$,拉霸助力禮包2
348,折扣月禮包1,70,70,NT$,折扣月禮包1
349,折扣月禮包2,170,170,NT$,折扣月禮包2
350,折扣月禮包3,490,490,NT$,折扣月禮包3
351,折扣月禮包4,670,670,NT$,折扣月禮包4
352,折扣月禮包5,990,990,NT$,折扣月禮包5
353,折扣月禮包7,1690,1690,NT$,折扣月禮包7
354,折扣週禮包1,170,170,NT$,折扣週禮包1
355,折扣週禮包2,330,330,NT$,折扣週禮包2
356,折扣週禮包3,670,670,NT$,折扣週禮包3
357,折扣週禮包4,990,990,NT$,折扣週禮包4
358,折扣週禮包5,990,990,NT$,折扣週禮包5
359,折扣週禮包6,1690,1690,NT$,折扣週禮包6
360,折扣月卡,330,330,NT$,折扣月卡
361,折扣小月卡,70,70,NT$,折扣小月卡
362,折扣月禮包1,70,70,NT$,折扣月禮包1
363,折扣月禮包2,170,170,NT$,折扣月禮包2
364,折扣月禮包3,490,490,NT$,折扣月禮包3
365,折扣月禮包4,670,670,NT$,折扣月禮包4
366,折扣月禮包5,990,990,NT$,折扣月禮包5
367,折扣月禮包6,990,990,NT$,折扣月禮包6
368,折扣月禮包7,1690,1690,NT$,折扣月禮包7
369,折扣週禮包1,170,170,NT$,折扣週禮包1
370,折扣週禮包2,330,330,NT$,折扣週禮包2
371,折扣週禮包3,670,670,NT$,折扣週禮包3
372,折扣週禮包4,990,990,NT$,折扣週禮包4
373,折扣週禮包6,1690,1690,NT$,折扣週禮包6
374,折扣月禮包6,990,990,NT$,折扣月禮包6
375,折扣週禮包5,990,990,NT$,折扣週禮包5
376,折扣日禮包1,33,33,NT$,折扣日禮包1
377,折扣日禮包2,33,33,NT$,折扣日禮包2
378,折扣日禮包3,70,70,NT$,折扣日禮包3
379,折扣日禮包4,70,70,NT$,折扣日禮包4
380,折扣日禮包5,70,70,NT$,折扣日禮包5
381,折扣日禮包6,70,70,NT$,折扣日禮包6
382,折扣日禮包1,33,33,NT$,折扣日禮包1
383,折扣日禮包2,33,33,NT$,折扣日禮包2
384,折扣日禮包3,70,70,NT$,折扣日禮包3
385,折扣日禮包4,70,70,NT$,折扣日禮包4
386,折扣日禮包5,70,70,NT$,折扣日禮包5
387,折扣日禮包6,70,70,NT$,折扣日禮包6
388,折扣特權卡-書靈秘境,70,70,NT$,折扣特權卡-書靈秘境
389,折扣特權卡-守護校園,70,70,NT$,折扣特權卡-守護校園
390,折扣日禮包7,70,70,NT$,折扣日禮包7
391,折扣日禮包7,70,70,NT$,折扣日禮包7
392,幸運抽獎機禮包1,170,170,NT$,幸運抽獎機禮包1
393,幸運抽獎機禮包2,330,330,NT$,幸運抽獎機禮包2
394,幸運抽獎機禮包3,670,670,NT$,幸運抽獎機禮包3
395,幸運抽獎機禮包4,990,990,NT$,幸運抽獎機禮包4
396,幸運抽獎機禮包5,1690,1690,NT$,幸運抽獎機禮包5
397,幸運抽獎機禮包6,3290,3290,NT$,幸運抽獎機禮包6
398,新手限時扭蛋禮包,330,330,NT$,新手限時扭蛋禮包
399,新手限時扭蛋禮包,990,990,NT$,新手限時扭蛋禮包
400,新手限時扭蛋禮包,1690,1690,NT$,新手限時扭蛋禮包
