id,name,brief,desc
6338,봉인된 마음·담화,혼기,
6339,여왕 왕관,혼기,
6340,악마의 날개,혼기,
6341,운명의 거울,혼기,
6342,투명 망토,혼기,
6343,대교의 축복,혼기,
6344,영혼의 향로,혼기,
6345,무라마사,혼기,
6346,불의 정령의 분노,혼기,
6347,만물소생,혼기,
6348,바람의 힘,혼기,
6349,스노우볼,혼기,
6350,암흑 마법 모자,혼기,
6351,운명의 가이드,혼기,
6352,봉인된 검·은신,혼기,
6353,고통의 족쇄·은신,혼기,
6354,가시 방패·은신,혼기,
6355,봉인된 마음·신위,혼기,
6356,악마의 피·신위,혼기,
6357,눈의 정령의 활,혼기,
6358,봉인된 검·풍견,혼기,
6359,고통의 족쇄·풍견,혼기,
6360,가시 방패·풍견,혼기,
6361,봉인된 마음·담화,혼기,
6362,여왕 왕관,혼기,
6363,악마의 날개,혼기,
6364,운명의 거울,혼기,
6365,투명 망토,혼기,
6366,과일 케이크,혼기,
6367,과일 케이크,혼기,
6368,과일 케이크,혼기,
6369,과일 케이크,혼기,
6370,과일 케이크,혼기,
6371,매직 블럭,혼기,
6372,매직 블럭,혼기,
6373,매직 블럭,혼기,
6374,매직 블럭,혼기,
6375,매직 블럭,혼기,
6376,매직 블럭,혼기,
6377,시간의 모래,혼기,
6378,시간의 모래,혼기,
6379,시간의 모래,혼기,
6380,시간의 모래,혼기,
6381,시간의 모래,혼기,
6382,시간의 모래,혼기,
6383,우아한 나이트,혼기,
6384,우아한 나이트,혼기,
6385,우아한 나이트,혼기,
6386,우아한 나이트,혼기,
6387,우아한 나이트,혼기,
6388,우아한 나이트,혼기,
6389,대립,혼기,
6390,대립,혼기,
6391,대립,혼기,
6392,대립,혼기,
6393,대립,혼기,
6394,대립,혼기,
6395,마음의 열쇠,혼기,
6396,마음의 열쇠,혼기,
6397,마음의 열쇠,혼기,
6398,마음의 열쇠,혼기,
6399,마음의 열쇠,혼기,
6400,마음의 열쇠,혼기,
6401,스위스 군용 나이프,혼기,
6402,스위스 군용 나이프,혼기,
6403,스위스 군용 나이프,혼기,
6404,스위스 군용 나이프,혼기,
6405,스위스 군용 나이프,혼기,
6406,스위스 군용 나이프,혼기,
6407,탐지 회중시계,혼기,
6408,탐지 회중시계,혼기,
6409,탐지 회중시계,혼기,
6410,탐지 회중시계,혼기,
6411,탐지 회중시계,혼기,
6412,탐지 회중시계,혼기,
6413,심판의 검,혼기,
6414,심판의 검,혼기,
6415,심판의 검,혼기,
6416,심판의 검,혼기,
6417,심판의 검,혼기,
6418,심판의 검,혼기,
6419,평행,혼기,
6420,평행,혼기,
6421,평행,혼기,
6422,평행,혼기,
6423,평행,혼기,
6424,평행,혼기,
6425,천국의 열쇠,혼기,
6426,천국의 열쇠,혼기,
6427,천국의 열쇠,혼기,
6428,천국의 열쇠,혼기,
6429,천국의 열쇠,혼기,
6430,천국의 열쇠,혼기,
6431,운명의 크리스탈,혼기,
6432,운명의 크리스탈,혼기,
6433,운명의 크리스탈,혼기,
6434,운명의 크리스탈,혼기,
6435,운명의 크리스탈,혼기,
6436,운명의 크리스탈,혼기,
6437,이카루스의 날개,혼기,
6438,이카루스의 날개,혼기,
6439,이카루스의 날개,혼기,
6440,이카루스의 날개,혼기,
6441,이카루스의 날개,혼기,
6442,이카루스의 날개,혼기,
7001,햇살 목욕,스킨,위연의 햇살 목욕 스킨
27001,햇살 목욕,스킨,위연의 햇살 목욕 스킨
7002,존재의 시작,스킨,조조의 존재의 시작 스킨
27002,존재의 시작,스킨,조조의 존재의 시작 스킨
7003,바다의 공주,스킨,맹획의 바다의 프린세스 스킨
27003,바다의 공주,스킨,맹획의 바다의 프린세스 스킨
7004,운명의 붉은 실,스킨,유협의 운명의 붉은 실 스킨
27004,운명의 붉은 실,스킨,유협의 운명의 붉은 실 스킨
7005,할로윈 슈트,스킨,드라큘라의 할로윈 슈트 스킨
27005,할로윈 슈트,스킨,드라큘라의 할로윈 슈트 스킨
7006,전투 엘리트,스킨,장비의 전투 엘리트 스킨
27006,전투 엘리트,스킨,장비의 전투 엘리트 스킨
7007,풍권 마스터,스킨,손책의 풍권 마스터 스킨
27007,풍권 마스터,스킨,손책의 풍권 마스터 스킨
7008,꿈나라의 앨리스,스킨,장합의 꿈나라의 앨리스 스킨
27008,꿈나라의 앨리스,스킨,장합의 꿈나라의 앨리스 스킨
7009,눈의 여왕,스킨,황충의 눈의 여왕 스킨
27009,눈의 여왕,스킨,황충의 눈의 여왕 스킨
7010,크리스마스 파티,스킨,루시퍼의 크리스마스 파티 스킨
27010,크리스마스 파티,스킨,루시퍼의 크리스마스 파티 스킨
7011,크리스마스 요정,스킨,미카엘의 크리스마스 요정 스킨
27011,크리스마스 요정,스킨,미카엘의 크리스마스 요정 스킨
7012,유카타 파티,스킨,여몽의 유카타 파티 스킨
27012,유카타 파티,스킨,여몽의 유카타 파티 스킨
7013,아이스 나이트,스킨,조운의 아이스 나이트 스킨
27013,아이스 나이트,스킨,조운의 아이스 나이트 스킨
7014,신년 드레스,스킨,좌자의 신년 드레스 스킨
27014,신년 드레스,스킨,좌자의 신년 드레스 스킨
7015,허니 베이비,스킨,초선의 허니 베이비 스킨
27015,허니 베이비,스킨,초선의 허니 베이비 스킨
7016,핑크 스위티,스킨,순욱의 핑크 스위티 스킨
27016,핑크 스위티,스킨,순욱의 핑크 스위티 스킨
7017,벚꽃 비,스킨,제갈량의 벚꽃 비 스킨
27017,벚꽃 비,스킨,제갈량의 벚꽃 비 스킨
7018,밤의 장미,스킨,드라큘라의 밤의 장미 스킨
27018,밤의 장미,스킨,드라큘라의 밤의 장미 스킨
7019,피안의 수비,스킨,사마의의 피안의 수비
27019,피안의 수비,스킨,사마의의 피안의 수비
7020,진홍색 키스,스킨,조조의 진홍색 키스 스킨
27020,진홍색 키스,스킨,조조의 진홍색 키스 스킨
7021,분홍색 예찬,스킨,위연의 분홍색 예찬 스킨
27021,분홍색 예찬,스킨,위연의 분홍색 예찬 스킨
7022,얼음 장미,스킨,등애의 얼음 장미 스킨
27022,얼음 장미,스킨,등애의 얼음 장미 스킨
7023,화이트 로즈,스킨,미카엘의 화이트 로즈 스킨
27023,화이트 로즈,스킨,미카엘의 화이트 로즈 스킨
7024,벚꽃 만개,스킨,주유의 벚꽃 만개 스킨
27024,벚꽃 만개,스킨,주유의 벚꽃 만개 스킨
7025,부활절 사냥꾼,스킨,수경의 부활절 사냥꾼 스킨
27025,부활절 사냥꾼,스킨,수경의 부활절 사냥꾼 스킨
7026,천년연가,스킨,제갈량의 천년연가 스킨
27026,천년연가,스킨,제갈량의 천년연가 스킨
7027,붉은 장미의 약속,스킨,루시퍼의 붉은 장미의 약속
27027,붉은 장미의 약속,스킨,루시퍼의 붉은 장미의 약속
7028,데굴데굴 냥이,스킨,허저의 데굴데굴 냥이 스킨
27028,데굴데굴 냥이,스킨,허저의 데굴데굴 냥이 스킨
7029,진성 시험관,스킨,미카엘의 진성 시험관 스킨
27029,진성 시험관,스킨,미카엘의 진성 시험관 스킨
7030,신위 시험관,스킨,조조의 신위 시험관 스킨
27030,신위 시험관,스킨,조조의 신위 시험관 스킨
7031,대나무잎 떡,스킨,황월영의 대나무잎 떡 스킨
27031,대나무잎 떡,스킨,황월영의 대나무잎 떡 스킨
88888881,동아리 전투 우승 섬네일 프레임,섬네일 프레임,
88888882,동아리 전투 2위 섬네일 프레임,섬네일 프레임,
88888883,동아리 전투 4강 섬네일 프레임,섬네일 프레임,
88888884,동아리 전투 8강 섬네일 프레임,섬네일 프레임,
88888885,동아리 전투 16강 섬네일 프레임,섬네일 프레임,
8006,마음의 맹세,섬네일 프레임,"투표 이벤트의 섬네일 프레임, 한정 이벤트로 획득."
8007,기본 설정,섬네일 프레임,
9001,벚꽃 데이트,배경 소녀 스킨,"위연의 벚꽃 데이트 배경 소녀 스킨, 한정 이벤트로 획득 가능하며 배경 소녀 설정에서 사용 가능."
11001,유화,,
11002,완적,,
11003,왕평,,
12001,조홍,,
12002,기령,,
12003,한당,,
13001,능통,,
13002,마녀,,
13003,마운록,,
14001,관로,,
14002,노식,,
14003,전풍,,
21001,하후현,,
21002,정보,,
21003,한수,,
21004,조방,,
22001,마량,,
22002,방회,,
22003,황개,,
22004,메이미,,
23001,장보,,
23002,장량,,
23003,사스케,,
23004,사마가,,
24001,공손찬,,
24002,정봉,,
24003,화웅,,
24004,종요,,
31001,주연,,
31002,옥토,,
31003,공융,,
31004,왕쌍,,
31005,손견,,
32001,곽도,,
32002,에드워드,,
32003,하진,,
32004,진등,,
32005,노부타다,,
33001,종회,,
33002,장간,,
33003,사마사,,
33004,하후패,,
33005,마리,,
34001,조성,,
34002,서성,,
34003,장흠,,
34004,고순,,
34005,매영독,,
35001,조예,,
36001,항아,,
41001,주태,,
41002,적토,,
41003,마초,,
41004,양수,,
41005,안량,,
41006,예형,,
41007,문추,,
41008,장춘화,,
42001,소교,,
42002,전위,,
42003,손책,,
42004,견희,,
42005,순유,,
42006,조충,,
42007,유선,,
42008,서황,,
43001,노숙,,
43002,조휴,,
43003,왕윤,,
43004,보부인,,
43005,문빙,,
43006,장각,,
43007,위연,,
43008,제갈근,,
44001,원술,,
44002,반봉,,
44003,보즐,,
44004,왕원희,,
44005,마속,,
44006,이전,,
44007,하태후,,
44008,장중경,,
45001,가후,,
45002,왕랑,,
45003,이유,,
46001,정욱,,
46002,장소,,
46003,법정,,
51001,주유,,
51002,장합,,
51003,동탁,,
51004,드라큘라,,
51005,오공,,
51006,등애,,
51007,맹획,,
51008,천본앵,,
51009,손인,,
51010,사마의,,
52001,초선,,
52002,순욱,,
52003,하후돈,,
52004,조조,,
52005,조운,,
52006,대교,,
52007,장비,,
52008,하후연,,
52009,관우,,
52010,조식,,
53001,좌자,,
53002,언월,,
53003,유굉,,
53004,유협,,
53005,노부나가,,
53006,강유,,
53007,튜린,,
53008,토요,,
53009,마사무네,,
53010,방천,,
53011,황월영,,
54001,황충,,
54002,허저,,
54003,유표,,
54004,채문희,,
54005,축융,,
54006,곽환,,
54007,여몽,,
54008,제갈량,,
54009,손상향,,
54010,여령기,,
55001,와라사키,,
55002,사마소,,
55003,곽가,,
55004,우길,,
55005,루시퍼,,
56001,수경,,
56002,가브리엘,,
56003,미카엘,,
56004,방통,,
541001,주태,,
541002,적토,,
541003,마초,,
541004,양수,,
541005,안량,,
541006,예형,,
541007,문추,,
541008,장춘화,,
542001,소교,,
542002,전위,,
542003,손책,,
542004,견희,,
542005,순유,,
542006,조충,,
542007,유선,,
542008,서황,,
543001,노숙,,
543002,조휴,,
543003,왕윤,,
543004,보부인,,
543005,문빙,,
543006,장각,,
543007,위연,,
543008,제갈근,,
544001,원술,,
544002,반봉,,
544003,보즐,,
544004,왕원희,,
544005,마속,,
544006,이전,,
544007,하태후,,
544008,장중경,,
545001,가후,,
545002,왕랑,,
545003,이유,,
546001,정욱,,
546002,장소,,
546003,법정,,
651001,주유,,
651002,동탁,,
651003,드라큘라,,
651004,오공,,
651005,맹획,,
651006,손인,,
651007,하후돈,,
651008,조운,,
651009,대교,,
651010,하후연,,
651011,사마의,,
651012,장춘화,,
651013,마초,,
651014,양수,,
651015,장합,,
651016,등애,,
651017,천본앵,,
652001,관우,,
652002,조식,,
652003,유굉,,
652004,노부나가,,
652005,강유,,
652006,토요,,
652007,마사무네,,
652008,방천,,
652009,황충,,
652010,허저,,
652011,순욱,,
652012,견희,,
652013,초선,,
652014,조조,,
652015,손책,,
652016,서황,,
652017,장비,,
653001,유표,,
653002,축융,,
653003,곽환,,
653004,손상향,,
653005,사마소,,
653006,수경,,
653011,언월,,
653012,장각,,
653013,조휴,,
653014,위연,,
653015,유협,,
653016,좌자,,
653017,황월영,,
654011,채문희,,
654012,마속,,
654013,여몽,,
654014,장중경,,
654015,하태후,,
654016,제갈량,,
654017,여령기,,
655011,우길,,
655012,이유,,
655013,루시퍼,,
655014,곽가,,
656011,가브리엘,,
656012,법정,,
656013,미카엘,,
656014,방통,,
751001,동탁,,
751002,드라큘라,,
751003,맹획,,
751004,손인,,
751005,주유,,
751006,오공,,
751007,사마의,,
751008,장합,,
751009,등애,,
751010,천본앵,,
752001,하후돈,,
752002,조운,,
752003,대교,,
752004,하후연,,
752005,관우,,
752006,조식,,
752007,순욱,,
752008,초선,,
752009,조조,,
752010,장비,,
753001,유굉,,
753002,노부나가,,
753003,강유,,
753004,토요,,
753005,마사무네,,
753006,방천,,
753007,언월,,
753008,유협,,
753009,좌자,,
753010,황월영,,
754001,황충,,
754002,허저,,
754003,유표,,
754004,축융,,
754005,곽환,,
754006,손상향,,
754007,채문희,,
754008,여몽,,
754009,제갈량,,
754010,여령기,,
755001,사마소,,
755002,우길,,
755003,루시퍼,,
755004,곽가,,
756001,수경,,
756002,가브리엘,,
756003,미카엘,,
756004,방통,,
1000001,럼주,선물,학원의 소장품은 정말 맛있어요. 대규모 마법의 매개체로 아주 유용하답니다. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)
1000002,푸딩,선물,정성껏 만든 푸딩 홍차와 소녀들이 애프터눈 티로 자주 찾는 세트입니다. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)
1000003,신비한 약물,선물,"아주 옛날 잃어버린 담화 학부의 귀중한 보물인 것 같아요. 한 방울만 마시면, 몇 배로 강해집니다. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)"
1000004,커피,선물,"뜨거운 사랑이 담긴 커피, 커피를 타는 사람의 잡념이 적을수록 맛이 좋아집니다. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)"
1000005,악마의 쥬스,선물,마시면 강대한 악마 에너지를 얻을 수 있습니다. 신기한  여러 과일 주스를 섞어 만든 음료. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)
1000006,크로아상,선물,"딱딱하게 구운 빵, 사람들은 음료에 한번 담궈 부드럽게 한 다음에 먹어요. 몸싸움시 사용하는 경우도 있답니다. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)"
1000007,칠면조,선물,학원 식당에서 매일 제공되는 음식들의 재료의 출처가 어디인지는 모르겠지만.. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)
1000008,감자튀김,선물,"한 소녀가 비법으로 튀긴 감자튀김. 그녀의 말에 의하면, 이 감자튀김은 칼로리는 고열로 다 타버리므로 칼로리 제로의 건강식품이라는 것. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)"
1000009,생선 통조림,선물,열리기 전까지는 정어리 통조림인지 청어 통조림인지 알 수 없어요. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)
1000010,홍차,선물,정교한 티팟으로 우린 홍차는 많은 소녀들이 좋아하는 음료. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)
1000011,공룡 블럭,선물,"블록으로 만든 녹색 공룡, 마법으로 조종하면 잘 움직인다. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)"
1000012,관절 인형,선물,정교하게 만들어진 인형천과 금속과 같은 수수께끼의 물질로 만들어졌으며 용도는 확실치 않다. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)
1000013,SF권총,선물,보기에 아주 멋진 장난감 권총. 물을 가득 채우면 최대 사정거리는 5미터나 된답니다. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)
1000014,바둑돌,선물,작고 정교한 합성수지 나이트 말. 학원에서 대유행인 테이블 게임 <후배와 던전>의 행인 NPC에 자주 쓰이고 있다. 소녀에게 주면 호감도를 높일 수 있어요!(소녀가 싫어하는 경우를 제외)
1000015,요요,선물,"싸구려 장난감, 복잡한 기술에는 쓸 수 없기 때문에 그냥 놀이용으로 사용되고 있다. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)"
1000016,게임기,선물,구식 게임기. 형광 소재로 만들어졌기 때문에 밤에 플레이하면 침실에서 주목의 대상이 된다. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)
1000017,마네키네코,선물,학원 매점에서 저렴한 가격에 프리미엄 캡슐 코인을 구입할 수 있도록 도와준다고 알려져 있다. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)
1000018,새총,선물,프리미엄 캡슐 코인 밖에 총알로 쓸 수 없는 사치 장난감. 의외로 인기가 많답니다. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)
1000019,스컬 베개,선물,귀여운 해골 무늬가 새겨진 스컬 베개. 많은 소녀들이 좋아한다. 소녀에게 주면 호감도를 높일 수 있다(소녀가 싫어하는 경우를 제외)
1000020,검우산,선물,"일본도를 본뜬 우산인지, 우산을 본뜬 일본도인지, 그건 어쨌든 사용하는 사람한테 달려있습니다. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)"
1000021,양자 장미,선물,미스테리한 폭발 후 만들어졌다고 알려져 있어요. 그것을 관찰하려고 해도 일시적인 향기만 남기고 소멸되고 맙니다. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)
1000022,럭키 팔찌,선물,행운을 가져다주는 빨간색 팔찌. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)
1000023,여우귀 헤어밴드,선물,이 여우 귀는 도대체 장식인걸까  진짜인걸까. 이것은 오랜 세월 아무도 풀지 못한 문제이다. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)
1000024,데이지 헤어핀,선물,사람을 즐거운 기분으로 만드는 아이템. 태양 에너지를 흡수하고 있는 것은 아닐까 하고 생각하는 사람도 있어요. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)
1000025,희귀 부적,선물,몸에 지니면 가장 순수하고 원시적인 힘을 느낄 수 있어요. 복사한 마법에 맞추는 것이 추천합니다! 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)
1000026,천사의 링,선물,링을 달면 일시적으로 천사의 힘을 얻을 수 있습니다. 천사에게는 꼭 필요한 장식품이기도 하죠. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)
1000027,흡혈귀 가면,선물,"이빨이 있는 검은 가면, 한 번 쓰면 벗을 수 없게 되는 대신 뱀파이어의 힘을 얻을 수 있다는 소문이 있습니다. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)"
1000028,여우 가면,선물,"여우 신의 숨결을 담아, 마음이 경건한 사람에게는 힘의 상승을 가져다 줄 수 있다. 소녀에게 주면 호감도를 높일 수 있다(소녀가 싫어하는 경우를 제외)"
1000029,머플러,선물,사람들에게 건강한 기운을 주는 빨간 머플러. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)
1000030,SF안경,선물,"이어폰이 달린 SF안경, 끼면 하늘 높이 날아오르는 기분을 느낄 수 있어요! 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)"
1000031,에코 화분,선물,완벽한 생태순환 시스템을 갖춘 작은 화분으로 우주나 사막 등에서도 희망을 버리지 않는 힘을 받을 수 있습니다. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)
1000032,만년필,선물,매끄럽게 쓰기 편한 만년필. 별도의 전용 잉크를 사야한다고.. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)
1000033,선인장,선물,키우기 쉬워 게으른 사람에게 적합합니다. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)
1000034,이야기책,선물,사람들에게 알려지지 않은 학원 내부의 이야기가 기록된 책. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)
1000035,카메라,선물,많은 새로운 디지털 제품들은 마법의 대유행으로 크게 쓰이지 않았지만 카메라는 사용법이 간단해 의외로 인기가 있답니다. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)
1000036,단도,선물,닌자가 잘 쓰는 무기 중 하나로 일부 사람들 사이에서는 장식품으로 사용되기도 합니다. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)
1000037,드라이버 공구,선물,"여러가지 메카 장치를 수리하는 공구, 한 번은 매진된 적도 있답니다. 소녀에게 주면 호감도를 올릴 수 있어요! (소녀가 싫어하는 선물 제외)"
1000038,손전등,선물,보통 손전등과는 좀 다른 손전등. 그 빛이 조명용인지 파괴용인지를 아는 사람은 없다. 소녀에게 주면 호감도를 높일 수 있다(소녀가 싫어하는 경우를 제외)
1000039,노트패드,선물,"학원의 일화가 기록된 전설의 수첩, 정보상에게는 아주 귀중한 물품. 소녀에게 주면 호감도를 높일 수 있어요! (소녀가 싫어하는 경우 제외)"
1000040,벚꽃 부채,선물,"벚꽃 무늬가 그려진 부채, 마력을 주입하면 벚꽃잎이 섞인 회오리 바람을 일으킬 수 있다고 한다. 소녀에게 주면 호감도를 높일 수 있다(소녀가 싫어하는 경우를 제외)."
7032,풍견 시험관,스킨,노부나가의 풍견 시험관 스킨
27032,풍견 시험관,스킨,노부나가의 풍견 시험관 스킨
7033,썸머 브리즈,스킨,사마소의 썸머 브리즈 스킨
27033,썸머 브리즈,스킨,사마소의 썸머 브리즈 스킨
1026,모래사장 난투 한정 섬네일,특별 섬네일,모래사장 난투 이벤트 한정 섬네일
8008,시원한 여름,섬네일 프레임,모래사장 난투 이벤트에서 획득할 수 있는 한정 섬네일
7034,심오한 바다,스킨,등애의 심오한 바다 스킨
27034,심오한 바다,스킨,등애의 심오한 바다 스킨
7035,수라 시험관,스킨,루시퍼의 수라 시험관 스킨
27035,수라 시험관,스킨,루시퍼의 수라 시험관 스킨
55,챌린지 티켓,캐릭터 챌린지 참가 증서,캐릭터 챌린지 참가시 사용
56,케이크 쿠폰,이벤트 아이템,"케이크 DIY 이벤트의 보상 교환 아이템으로 이벤트 종료 후에는 사용할 수 없으니, 꼭 이벤트 기간 내에 사용해 주세요!"
1166,전사의 검,무기,
2166,전사의 갑옷,상의,
3166,전사의 투구,장신구,
4166,전사의 부츠,하의,
1266,법사 지팡이,무기,
2266,법사 슈트,상의,
3266,법사 왕관,장신구,
4266,법사 부츠,하의,
1366,레인저 장궁,무기,
2366,레인저 수트,상의,
3366,레인저 화살 주머니,장신구,
4366,레인저 부츠,하의,
1466,어쌔신 나이프,무기,
2466,어쌔신 후드,상의,
3466,어쌔신 반지,장신구,
4466,어쌔신 부츠,하의,
1566,목사 지팡이,무기,
2566,목사 찬송가,상의,
3566,목사 십자가,장신구,
4566,목사 부츠,하의,
6443,가시 돋친 마음,혼기,
6444,가시 돋친 마음,혼기,
6445,가시 돋친 마음,혼기,
6446,가시 돋친 마음,혼기,
6447,가시 돋친 마음,혼기,
6448,가시 돋친 마음,혼기,
7036,파티 파괴자,스킨,장비의 파티 파괴자 스킨
27036,파티 파괴자,스킨,장비의 파티 파괴자 스킨
7037,달콤한 여신,스킨,가브리엘의 달콤한 여신 스킨
27037,달콤한 여신,스킨,가브리엘의 달콤한 여신 스킨
57,슬롯 머신 에너지,이벤트 아이템,기념일 슬롯 머신 중 슬롯 머신을 돌릴 때 사용
58,슬롯 머신 포인트,이벤트 아이템,"기념일 슬롯 머신 이벤트 중 포인트 상점에서 아이템과 교환할 때 사용, 이벤트 종료 후는 다시 교환할 수 없으므로, 빨리 사용해 주세요!"
7038,파도를 가르는 검,스킨,방천의 파도를 가르는 검 스킨
27038,파도를 가르는 검,스킨,방천의 파도를 가르는 검 스킨
7039,신의 가호,스킨,좌자의 신의 가호 스킨
27039,신의 가호,스킨,좌자의 신의 가호 스킨
1027,1주년 한정 섬네일,특별 섬네일,1주년 기념 이벤트 한정 섬네일
7040,장미 수정,스킨,방천의 장미 수정 스킨
27040,장미 수정,스킨,방천의 장미 수정 스킨
1028,여름 한정 아이스크림 섬네일,특별 섬네일,모래사장 난투 이벤트 한정 섬네일
8009,한여름의 풀파티,섬네일 프레임,모래사장 난투 이벤트에서 획득할 수 있는 한정 섬네일
7041,오션 브리즈,스킨,황충의 오션 브리즈 스킨
27041,오션 브리즈,스킨,황충의 오션 브리즈 스킨
7042,담화 시험관,스킨,제갈량의 담화 시험관 스킨
27042,담화 시험관,스킨,제갈량의 담화 시험관 스킨
7043,썸머 판타지,스킨,곽가의 썸머 판타지 스킨
27043,썸머 판타지,스킨,곽가의 썸머 판타지 스킨
7044,순수한 벚꽃,스킨,노부나가의 순수한 벚꽃 스킨
27044,순수한 벚꽃,스킨,노부나가의 순수한 벚꽃 스킨
7045,은신 시험관,스킨,드라큘라의 은신 시험관 스킨
27045,은신 시험관,스킨,드라큘라의 은신 시험관 스킨
9101,방통·오예!,채팅 이모티콘,방통의 '오예!' 이모티콘
9102,위연·억울,채팅 이모티콘,위연의 '억울' 채팅 이모티콘
9103,여령기·당당,채팅 이모티콘,여령기의 '당당' 채팅 이모티콘
9104,조조·고심,채팅 이모티콘,조조의 '고심' 채팅 이모티콘
7046,순수의 날개,스킨,수경의 순수의 날개 스킨
27046,순수의 날개,스킨,수경의 순수의 날개 스킨
7047,유혹의 얼굴,스킨,초선의 유혹의 얼굴 스킨
27047,유혹의 얼굴,스킨,초선의 유혹의 얼굴 스킨
7048,꺼지지 않는 불꽃,스킨,방통의 꺼지지 않는 불꽃 스킨
27048,꺼지지 않는 불꽃,스킨,방통의 꺼지지 않는 불꽃 스킨
7049,빛나는 그림자,스킨,곽가의 빛나는 그림자 스킨
27049,빛나는 그림자,스킨,곽가의 빛나는 그림자 스킨
59,축제의 제등,이벤트 아이템,"특수 아이템, 아이템 교환 시 사용"
1029,결의의 검,특별 섬네일,여름 축제 한정 섬네일
930177,5성 육손 소녀 조각,소녀 소환,"조각 50개를 모으면, 소녀를 소환 할 수 있습니다."
5641,용옥,,
5642,용옥,,
5643,용옥,,
5644,용옥,,
5645,용옥,,
5646,용옥,,
5647,용옥,,
5648,용옥,,
5649,용옥,,
5650,용옥,,
5651,용옥,,
5652,용옥,,
5653,용옥,,
5654,용옥,,
5655,용옥,,
5656,용옥,,
5657,용옥,,
5658,용옥,,
5659,용옥,,
5660,용옥,,
7050,영혼의 음악,스킨,루시퍼의 영혼의 음악 스킨
27050,영혼의 음악,스킨,루시퍼의 영혼의 음악 스킨
7051,락 콘서트,스킨,채문희의 락 콘서트 스킨
27051,락 콘서트,스킨,채문희의 락 콘서트 스킨
8010,밴드 공연,섬네일 프레임,"라이브 쇼 이벤트 한정 섬네일 프레임, 한정 이벤트를 통해 획득할 수 있습니다."
52011,육손,,
652018,육손,,
752011,육손,,
7052,롤링 비트,스킨,방천의 롤링 비트 스킨
27052,롤링 비트,스킨,방천의 롤링 비트 스킨
6449,꼭두각시 우산,,
6450,꼭두각시 우산,,
6451,꼭두각시 우산,,
6452,꼭두각시 우산,,
6453,꼭두각시 우산,,
6454,꼭두각시 우산,,
60,달맞이 당고,이벤트 아이템,"특수 아이템, 아이템 교환 시 사용"
7053,저음의 포효,스킨,황충의 저음의 포효 스킨
27053,저음의 포효,스킨,황충의 저음의 포효 스킨
7054,오타쿠 바니,스킨,하후연의 오타쿠 바니 스킨
27054,오타쿠 바니,스킨,하후연의 오타쿠 바니 스킨
1030,밴드 공연,특별 섬네일,뮤직 페스티벌 한정 섬네일
20001031,가을 단풍잎,특별 섬네일,가을 한정 섬네일
7055,악마의 벌,스킨,여령기의 악마의 벌 스킨
