name,translation
DELEGATED_TEST_TEXT_02,메인 스토리 챕터 {1} 클리어
TEST_FEEDBACK_TEXT_01,더 나은 유몽학원을 건설하기 위해 테스트 중인 새로운 스토리와 디자인에 대한 소감을 말해주세요.\n하루 1회 평가 점수를 바꿀 수 있습니다. 그 밖에 다른 의견이나 제안이 있으시면 [c][fe8922]GM채팅[-][/c]에 남겨주시기 바랍니다. 후배가 잘 기록하도록 하겠습니다!
TEST_FEEDBACK_TEXT_02,메인 스토리
TEST_FEEDBACK_TEXT_03,화면 레이아웃
TEST_FEEDBACK_TEXT_04,{1}점
TEST_FEEDBACK_TEXT_05,아주 나쁨
TEST_FEEDBACK_TEXT_06,이전보다 나쁨
TEST_FEEDBACK_TEXT_07,이전과 비슷함
TEST_FEEDBACK_TEXT_08,이전보다 좋음
TEST_FEEDBACK_TEXT_09,아주 좋음
TEST_FEEDBACK_TEXT_10,제출
TEST_FEEDBACK_TEXT_11,평가 수정
TEST_FEEDBACK_TEXT_12,평점을 선택해 주세요.
TEST_FEEDBACK_TEXT_13,제출 성공
TOWER_MISC,학원 내 톱을 목표로 하자!
TRIAL_MISC,책의 정령 성역을\n탐색하고\n과거의 전쟁에 도전하라!
DUNGEON_MISC,카오스 증후군 퇴치!
ARENA_MISC,소녀들과 함께 영광을 쟁취하라!
ARENA_3V3_MISC,적 발견\n즉시 출격!
ARENA_PARTNER_MISC,신뢰하는 동료와 함께 \n최강팀을 만들어라!
PERSON_BTN_1,계정
PERSON_BTN_2,서버
PERSON_BTN_3,진단
PERSON_BTN_4,BGM
PERSON_BTN_5,언어
PERSON_BTN_6,공지
PERSON_SETTING,설정
PERSON_SYSTEM,시스템
PERSON_GUILD_NAME,동아리：{1}
PERSON_SPECIAL,스페셜
NOT_HAVE_AVATAR_FRAME,섬네일 프레임이 없습니다.
PERSON_CHANGE,변경
MAX_LEV,최대 레벨
NO_UNLOCK_TEXT,해제된 스킬이 없습니다.
SETTING_UP_1,게임
SETTING_UP_2,기타
SETTING_UP_3,추억
SETTING_UP_4,성적
SETTING_UP_5,공지
SETTING_UP_6,설명
SETTING_UP_7,튜토리얼
SETTING_UP_8,스킨
SETTING_UP_9,만화
SETTING_UP_10,커뮤니티
CDKEY_WINDOW,추천코드 입력
ENTER_CDKEY,추천코드
PERSON_SOUND_OPEN,켜기
PERSON_SOUND_CLOSE,끄기
TOUCH_ME_DUDE,바로 학원으로 들어갑시다!
PLOT_PERSON_EDIT_NAME,자기소개
PLOT_PERSON_EDIT_TIPS1,이름을 알려주세요!
GUIDE_FUNC_TIPS,[c][d76500]{1}[-][/c]은(는) 레벨[c][d76500]{2}[-][/c]에서 활성화됩니다. 우선 메인 퀘스트에서 레벨을 올립시다!
GUILD_TEXT67,전투 세부 정보
SUMMON_X_TIME2,[size=34]{1}[-]회
PERSON_MUSIC1,Ver.1
PERSON_MUSIC2,Ver.2
PERSON_BTN_7,음악
NORMAL_SLOT_MACHINE,일반 슬롯 머신
HIGH_SLOT_MACHINE,프리미엄 슬롯 머신
ACTIVITY_SCHOOL_GIFTBAG_HELP_TEXT,"1. 각 선물은 매일 보충됩니다. 매일 로그인 후, 이미 해제된 선물을 받을 수 있습니다.|2. 아직 해제되지 않은 선물 상자는 선물을 저장하며, 잠금 해제 후 모든 선물을 한 번에 받게 됩니다.|3. 선물을 클릭하여 내용을 확인할 수 있습니다.|4. 4단계 선물은 스페셜 팩의 2단계 구입 후 해제됩니다."
CHAPTER_COUNT,챕터 {1}
CHAPTER_TITLE,{1}-{2} {3}
LOCK_STORY_LIST,잠금중
LOCK_MEMORY,잠금중
STORY_LIST_BTN_TEXT_1,메인 스토리
STORY_LIST_BTN_TEXT_2,이벤트
STORY_LIST_BTN_TEXT_3,기타
NO_STORY,아직 스토리가 없습니다..
SETTING,메뉴
BENEFIT_GIFTBAG_TEXT,스페셜 팩 구입
ALL_AWARD,누적 보상
EVERY_DAY_AWARD,일일 보상
FIT_UP_DORM_HELP,"1. 도움 기금을 사용하여 소녀들의 기숙사 장식을 완성합시다!|2. 이벤트기간 중 캡슐 뽑기·졸업·조각 합성으로 임의의 5성 소녀를 입수하면 도움 기금*10을 얻을 수 있습니다. 도움 기금의 한도는 250입니다.(도움 기금은 자동적으로 가방에 들어갑니다)|3. 가정부권은 5성 소녀 획득, 캡슐 뽑기 이벤트, 일일 보상 및 슈퍼 팩을 구입하면 얻을 수 있습니다.|4. 이벤트 페이지의 소녀 아이콘에서 심부름 내용을 확인할 수 있습니다.|5. 한번 심부름을 하면 보상을 얻을 수 있습니다. 한 소녀의 모든 미션 내용을 완성한 경우에도 보너스를 얻을 수 있습니다.|6. 모든 장식을 완성하면 스페셜 보상을 얻을 수 있습니다.|7. 미션은 한번만 완성할 수 있습니다."
ACTIVITY_VOTE_COUNT,득표수：{1}
ACTIVITY_VOTE_DETAIL,세부 정보 보기
ACTIVITY_VOTE_RETURN,돌아가기
PERSON_BTN_8,시스템
PERSON_BTN_9,배경 음악
7DAY_ALL_AWARD,7일 누적 보상
SKIN_OPEN_TIPS,레벨 {1} 달성 또는 소녀 스킨 1개의 획득이 필요합니다
ACTIVITY_VOTE_END_TEXT,결과까지：
NO_PRIVATE_MESSAGE,메일이 없습니다
DORM_EXCHANGE,교환
LIMIT_ACTIVITY,한정 이벤트
LOG,기록
SETTING_UP_AWARD_1,교환 코드
SETTING_UP_AWARD_2,코드가 존재하지 않습니다. 다시 한번 확인해 주세요.
SETTING_UP_AWARD_3,해당 코드는 이미 사용되었습니다.
SETTING_UP_AWARD_4,교환
SETTING_UP_AWARD_5,코드를 입력하세요.
BIND_TIPS,계정 연동 후\n[c][d76500]5성 위연[-][/c]을 수령하세요.
OPEN,열기
NEW_SERVER_SUMMON_GIFTBAG_TEXT02,이벤트 기간 동안 프리미엄 캡슐 뽑기를 돌리면 포인트 1점을 얻을 수 있습니다. 또한 5성 위연과 위연 스킨을 획득할 수 있습니다! 보상은 메일로 발송됩니다~
PLOT_FINISH_GIFTBAG_TEXT01,유몽학원의 새 학기가 시작되었습니다. 학원 내에서 여러가지 이상한 일들이 일어나고 있었요...
PLOT_FINISH_GIFTBAG_TEXT02,이벤트 기간 중 메인 스토리에서 지정된 챕터까지 클리어 하면 보상을 획득할 수 있습니다! 보상은 메일로 발송됩니다~
PLOT_FINISH_GIFTBAG_TEXT03,메인 스토리 챕터8 클리어
PLOT_FINISH_GIFTBAG_TEXT04,메인 스토리 챕터10 클리어
BATTLE_LOADING_CV_2,cv: 타나카 리에
BATTLE_LOADING_CV_4,cv: 박로미
BATTLE_LOADING_CV_5,cv: 토마츠 하루카
BATTLE_LOADING_CV_6,cv: 카와스미 아야코
BATTLE_LOADING_CV_10,cv: 사쿠라 아야네
BATTLE_LOADING_2,"질서도 룰도, 강자가 정한 것, 그러니까 내가 룰이 될 거야."
BATTLE_LOADING_3,"밝은 교실. 항상 즐거움이 가득하고, 모두의 고민을 모두 털어 버리는 장소."
BATTLE_LOADING_4,세상의 진리에 다다를 수 있다면 얼마나 어두운 어둠에 빠진다해도 두렵지 않아.
BATTLE_LOADING_5,최대의 적은 자기 자신! 자신을 넘어 성장하는거야!
BATTLE_LOADING_6,인자함으론 악을 이길 수 없어! 악을 이기기 위해서는 먼저 악보다 더 강력한 선이 필요하지.
BATTLE_LOADING_7,"넓은 홀, 교내 회의를 할 때 항상 사용되는 장소."
BATTLE_LOADING_8,불꽃놀이는 여름 축제의 절정. 평생에 한번 좋아하는 사람과 불꽃놀이를 봤다면 그 청춘에 후회는 없다.
BATTLE_LOADING_9,1년에 한 번 열리는 축제를 올해도 전교생 모두가 기다리고 있었다. 이번 후배들은 어떻게 학원 축제를 즐길지 상상만 해도 기대가 되는걸!
BATTLE_LOADING_10,내가 보는건 힘이 아니야. 힘이 약해도 흔들리지 않는 마음이 있으면 강해질 수 있어.
BIND_ACCOUNT,무료 5성
BIND_ACCOUNT_TEXT01,"연동 성공 후, 해당 화면 혹은 업적 화면에서 5성 위연을 수령하세요!"
GO_BIND_ACCOUNT,연동
EQUIP_GACHA_TIPS1,이벤트 기간 중 장비 보급 카드를 사용하면 랜덤으로 빨간색 장비 이상의 장비를 얻을 수 있습니다. 누적 횟수로 해당 횟수의 보상을 얻을 수 있습니다. 보너스는 메일로 전송됩니다. 이번이 마지막 장비 보급 이벤트다. 이벤트 종료 후 장비 보급 카드는 판매 가능한 아이템이 됩니다.
EQUIP_GACHA_TIPS2,[c][fff32d]{1}[-][/c]회 후 다음 장비 중 하나를 반드시 획득 가능
EQUIP_GACHA_TIPS3,보급 목록
EQUIP_GACHA_HELP,"1. 이벤트 기간 중 장비 보급 카드를 사용하고 보급 목록 내의 장비를 랜덤으로 1개 얻을 수 있습니다.|2. 보급 장비 카드는 슈퍼 팩 구입, 미션 클리어 또는 다이아 구입으로 획득할 수 있습니다.|3. 이벤트 기간 중 다이아를 통한 구입 한도는 20장입니다.| 장비 보급 카드 획득 횟수：{4}/20|4. 이벤트 기간 중 프리미엄 슬롯 머신을 3번 사용하면 장비 보급 카드 1장을 획득할 수 있습니다, 최대 획득 한도는 10장입니다. 장비 보급 카드 획득 횟수：{1}/10|5 .이벤트 기간동안 4성 이상의 아르바이트 미션을 4번 완성하면 장비 보급 카드 1장을 획득할 수 있습니다. 최대 획득 한도는 5장입니다.|장비 보급 카드 획득 횟수：{2}/5|6. 이벤트 기간 동안 학원 리그에서 10회 전투 시 장비 보급 카드를 1장 획득할 수 있습니다. 최대 획득 한도는 5장입니다.|장비 보급 카드 획득 횟수：{3}/5|7. 엔젤 세트(주황색 6성 장비)의 풀세트 입수 전, 50회 연속 보급하는 엔젤 세트 내 1부위는 확정으로 얻을 수 있으며, 기본 4개의 엔젤 세트 장비(주황색 6성 장비)는 중복되지 않습니다. 즉 이벤트 기간 내 200회 보급시 진성 세트의 풀세트를 입수할 수 있습니다.|8. 화면에는 4개의 천사 세트 장비가 표시되며, 본 이벤트에서 1개를 획득할 경우 대응하는 장비의 맵이 체크 상태가 됩니다.|9. 누적 보급 횟수가 일정 횟수에 도달하면 그에 해당하는 보상을 획득할 수 있으며, 보상은 메일을 통해 발송됩니다.|10. 이 이벤트는 마지막 이벤트로 앞으로는 다시 오픈되지 않습니다. 이벤트 종료 후, 장비 보급 카드는 판매 가능한 아이템이 되므로, 기간 내에 사용해주세요!"
EQUIP_GACHA_TIPS4,1회 보급
EQUIP_GACHA_TIPS5,10회 보급
EQUIP_GACHA_BUY_TITLE,장비 보급 카드 구입
EQUIP_GACHA_TIPS6,아래 장비들을 모두 획득했습니다.
SETTING_UP_AGREEMENT,지지
AGREEMENT_CHOOSE_TEXT02,請選擇功能(与日文表相匹配）
AGREEMENT_CHOOSE_TEXT03,特定商取引法に基づく表示(与日文表相匹配）
AGREEMENT_CHOOSE_TEXT04,利用規約(与日文表相匹配）
AGREEMENT_CHOOSE_TEXT05,プライバシーポリシー(与日文表相匹配）
AGREEMENT_TEXT02,"
業者名
CAROLGAMES LIMITED

所在地
28 Bukit Pasoh Road, Singapore

代表者名
李宇飞（り　うひ）

お問い合わせ先

メールアドレス：girls2@carolgames.com
対応時間：全日（11時～22時）

販売価格

購入画面に記載。

お支払い方法

ご利用のスマートフォン端末によって、お支払いの方法が異なります。
iPhoneをご利用の方：App Storeでのお支払いになります。
Androidをご利用の方：Googleウォレットでのお支払いになります。

販売価格以外にご負担いただく費用

アプリをご利用いただくために必要なインターネット接続環境、ソフトウェア、通信料金等はお客様の負担となります。

購入ボタンを押した時点支払時期

購入ボタンを押した時点

送料

インターネット上の商品のため、送料は発生いたしません。

商品等の引渡、デジタルコンテンツ等の利用が可能になる時期

購入に関するページに特別な定めを置いている場合を除き、購入取引完了後、直ちにご利用いただけます。

お支払い方法

詳細は、各商品および各サービスのページをご確認ください。

キャンセル・返品

デジタルアイテム等購入後のお客様のご都合によるキャンセルは、お受けできません。

免責事項

弊社は、サーバトラブル、ネットワークトラブルその他不可抗力により生じたサービス・商品の提供不能、中断等については一切その責任を負わないものとします。

特別条件　販売条件

ご購入者様が未成年者の場合は、保護者の方の同意を得てからご購入ください。

(与日文表相匹配）"
BUY_SENIOR_SCROLL_TEXT01,購買(与日文表相匹配）
BUY_SENIOR_SCROLL_CONFIRM,將花費{1}鑽石購買{2}高級扭蛋幣，是否確認購買(与日文表相匹配）
FIRST_RECHARGE_TIPS_TEXT01,年齡確認
FIRST_RECHARGE_TIPS_TEXT02,使用付費項目時，我們將按照年齡層限制您在一個月內消費的金額。
FIRST_RECHARGE_TIPS_TEXT03,請選擇您的年齡
FIRST_RECHARGE_TIPS_TEXT04,15歲以下  11800元/月限制
FIRST_RECHARGE_TIPS_TEXT05,16歲~19歲  35000元/月限制
FIRST_RECHARGE_TIPS_TEXT06,20歲以上  無限制
ACTIVITY_BEACH_TIPS1,전투 진도：
ACTIVITY_BEACH_TIPS2,3배 공격
ACTIVITY_BEACH_TIPS3,공격
ACTIVITY_BEACH_TIPS4,무료로 진도를 리셋 하시겠습니까?
ACTIVITY_BEACH_ATTACK_NUM,남은 공격 횟수：{1}
ACTIVITY_BEACH_ATTACK_COST,소비：{1}
BEACH_HELP,"1. 하루에 한번 무료로 전투 진도를 리셋 할 수 있습니다. 다이아몬드를 사용하여 리셋 할 수도 있습니다.|2. 매번 전투가 시작했을 때에는 5회의 무료 공격 횟수를 획득할 수 있고, 그 후 200 다이아몬드를 사용하여 5번의 공격 횟수를 구입할 수도 있습니다. 적을 공격할 때마다 공격 횟수가 소모됩니다.|3. 문어는 핑크 문어, 아이스 블루 문어 그리고 화염 문어, 총 세가지의 문어가 있습니다：핑크 문어 1개는 1포인트, 아이스 블루 문어 1개는 3포인트, 화염 문어 1개는 5포인트의 대미지를 입힙니다. 또 공격 상태 3배를 활성화 했을 경우 각각의 대미지는 세배가 됩니다(주의:3배 공격 상태에서는 한번의 공격마다 100 다이아몬드가 사용됩니다).|4. 옆 칸에 있는 문어(어느 방향에서든지)만을 연결할 수 있습니다. 연결한 문어의 수량이 많을수록 대미지도 많아집니다.|5. 대미지가 넘치는 경우, 다음 적에 대한 대미지로 넘어가지 않습니다.|6. 적을 격파한 경우 조준 격파 포인트를 얻을 수 있습니다. 진도가 높을수록 포인트가 높아집니다.|7. 획득한 포인트로 보상이 결정되며, 달성한 포인트에 상응하는 보상을 획득할 수 있습니다. 보상에는 일반 보상과 고급 보상이 있습니다. 고급 보상을 수령할 경우 ""보상 업그레이드""를 구입하여 해제가 필요합니다.|8. 보상 레벨은 다이아를 사용하여 직접 올릴 수 있습니다. 하지만 이 경우 적을 격파하는 것보다 다이아 소비량이 많아지므로 적 격파를 통한 보상 업그레이드를 추천합니다.|9. 보상은 보상 화면에서 수령할 수 있습니다."
ACTIVITY_BEACH_PROGRESS,{1} [c][e1405a]- {2}[-][/c] / {3}
ACTIVITY_BEACH_TIPS5,{1} 다이아를 사용하여 {2}번의 공격 횟수를 구입하시겠습니까?
ACTIVITY_BEACH_TIPS6,보상 포인트 +{1}
ACTIVITY_BEACH_TIPS7,보상 레벨
ACTIVITY_BEACH_TIPS8,레벨 구입
ACTIVITY_BEACH_TIPS9,업그레이드
ACTIVITY_BEACH_TIPS10,일반
ACTIVITY_BEACH_TIPS11,업그레이드
ACTIVITY_BEACH_TIPS12,보상 목록
ACTIVITY_BEACH_TIPS13,보상 포인트：{1}/{2}
ACTIVITY_BEACH_AWARDS_WINDOW_HELP,"1. 적을 격파해 포인트를 획득할 수 있고, 보너스 레벨도 올릴 수 있습니다.|2. 보상은 일반과 고급, 두 종류가 있습니다. 고급 보상 수령은 ""보상 업그레이드"" 구입을 통한 해제가 필요합니다.|3. 보상 레벨은 다이아로 직접 올릴 수 있지만, 이 경우 적을 격파하는 것 보다 다이아의 소비량이 많아지기 때문에 적 격파를 통한 보상 레벨을 올릴 것을 추천합니다!|4. 보상은 보상 화면에서 수령할 수 있습니다."
ACTIVITY_BEACH_BUY_WINDOW_HELP,구입 제한
ACTIVITY_BEACH_TIPS14,[c][d76500]{1}[-][/c]까지 레벨업하여 보상[c][d76500]{2}[-][/c]을 획득합니다.
ACTIVITY_BEACH_TIPS15,"이벤트에 참가하면 포인트를 획득할 수 있습니다, 다이아로 레벨을 올리면 다이아 소비량이 높아집니다. 계속 하시겠습니까?"
ACTIVITY_BEACH_TIPS16,{1}다이아를 사용하여 진도를 리셋 하시겠습니까?
ACTIVITY_BEACH_TIPS17,이미 최대 레벨이 되었습니다.
ACTIVITY_BEACH_TIPS18,문어를 연결한 후 공격하세요.
ACTIVITY_BEACH_TIPS19,이번 라운드는 이미 종료되었습니다. 게임을 리셋해 주세요!
UPGRADE_GIFTBAG_TEXT01,구입하시면 모래사장 난투에서의 \n업그레이트 보상을 받을 수 있습니다.
UPGRADE_GIFTBAG_TEXT02,모래사장으로
MANA_QUIZ,골드 퀴즈{1}
EXP_QUIZ,경험치 퀴즈{1}
HERO_QUIZ,소녀 테스트{1}
DAILY_QUIZ_DESC,"높은 보상의 테스트가 해제되었습니다, 지금 당장 도전해보세요!"
DAILY_QUIZ_FIGHT_FIRST,왼쪽 화면을 클릭하여 테스트를 클리어 하세요.
SENIOR_SCROLL_IF_BUY,プレミアムガチャコインが足りません、購入しますか？
TOWER_LEVEL,스테이지 {1}
MAKE_CAKE_HELP,"1. {1}을 사용하여 이벤트 화면에서 아이템을 교환할 수 있습니다.|2. 교환할 수 있는 보상은 총 다섯 개로 첫 번째는 자동 활성화되며, 나머지는 해당 단계의 보상 중 임의의 한가지 아이템을 교환하면 다음 단계의 보상을 해제할 수 있습니다.|3. 교환할 때마다 추가 보상을 획득할 수 있습니다. 보상마다 각각 추가 보상이 다릅니다. 자세한 내용은 이벤트 화면에서 확인할 수 있습니다.|4. 교환 화면은 15일 간 개방되며, 보상 교환으로만 이용됩니다.|5. {1} 획득 방법: 자동 모드 드롭, 슈퍼 팩 구입, 스페셜 팩 구입, 스페셜 스킨 팩, 신입생 캡슐 뽑기(6/11부터 6/17까지),입학 시험(6/18부터 6/24까지).|6. 이벤트 종료 후 미사용한 {1}은 자동으로 20k 골드로 변환되며, 변환된 골드는 메일로 발송됩니다."
MAKE_CAKE_ITEM_TEXT1,첫번째
MAKE_CAKE_ITEM_TEXT2,두번째
MAKE_CAKE_ITEM_TEXT3,세번째
MAKE_CAKE_ITEM_TEXT4,네번째
MAKE_CAKE_ITEM_TEXT5,다섯번째
MAKE_CAKE_TEXT04_LOCK,이전 보상을 교환하면 다음 보상이 해제됩니다.
MAKE_CAKE_TEXT04_UNLOCK,임의의 아이템을 교환하시면 다음 단계를 해제할 수 있습니다.
MAKE_CAKE_TEXT05,매회 교환 보너스：
ASSASSIN_SUIT,어쌔신 세트
ACTIVITY_JACKPOT_POINT_HELP,이벤트 기간 중 슬롯 머신 에너지의 사용이 지정된 랭킹을 달성하면 풍성한 보상 획득 가능! 보상은는 메일로 배포됩니다~
ACTIVITY_JACKPOT_POINT_LIST,에너지 {1} 사용
ACTIVITY_JACKPOT_HELP_TEXT,"1. 슬롯 에너지를 사용해 아이템이나 슬롯 포인트를 얻을 수 있습니다, 슬롯 포인트는 포인트 상점에서 아이템과 교환할 수 있습니다.| 2. 이벤트 시작 후 15포인트의 슬롯 에너지 획득 가능. 이후 4시간마다 1포인트의 슬롯 에너지가 회복되고, 슬롯 에너지의 한도는 20포인트입니다.| 3. 슬롯 에너지 획득 방법：자동 회복, 슈퍼 팩 구입.| 4. 화면 중앙부 버튼으로 매번 사용하는 에너지 포인트를 변경할 수 있습니다, 소비가 많을수록 보상도 많아집니다.| 5. 슬롯 에너지의 사용 수가 일정 단계에 이르면, 슬롯 포인트 댤성 이벤트 내에서 풍성한 보상을 얻을 수 있습니다.| 6. 슬롯이 세개가 같은 이미지가 될 경우 그 아이템과 슬롯 포인트, 슬롯 에너지를 입수할 수 있습니다. 이미지가 일치하지 않아도, 슬롯 포인트 이미지가 있는 경우는 슬롯 포인트를 획득할 수 있습니다.| 7. 슬롯 포인트는 오른쪽 위의 포인트 상점에서 아이템과 교환할 수 있습니다. 교환 제한이 있는 아이템은 한번만 교환 가능합니다.| 8.이벤트 종료후 슬롯 포인트와 슬롯 에너지는 모두 무효가 되니 주의해주세요!"
ACTIVITY_JACKPOT_ENERGY_USE,사용 × {1}
ACTIVITY_JACKPOT_ENERGY_USE_TIPS,{1}회 보상 획득 가능
ACTIVITY_JACKPOT_ENERGY_RESUME,1 포인트 회복까지：
ACTIVITY_JACKPOT_ENERGY_FULL,에너지 최대
ACTIVITY_JACKPOT_ENERGY_NOT_ENOUGH,에너지 부족
SUBSCRIPTION_CANCEL_TIP1,"첫 회 7일 간 무료, 그 뒤 자동적으로 7일간 0.99 달러의 가격에 정기 구독됩니다, 언제든지 취소 가능합니다."
SUBSCRIPTION_CANCEL_TIP2,"첫 회 7일 간 무료, 그 뒤 자동적으로 30일간 3.99 달러의 가격에 정기 구독됩니다, 언제든지 취소 가능합니다."
SUBSCRIPTION_CANCEL_TIP3,"첫 회 7일 간 무료, 그 뒤 자동적으로 90일간 9.99 달러의 가격에 정기 구독됩니다, 언제든지 취소 가능합니다."
ACTIVITY_BEACH_ONE_TIPS,같은 종류의 문어를 연결함으로써 더 높은 대미지를 줄 수 있습니다! 정말 공격하시겠습니까?
ACTIVITY_BEACH_OVERKILL_TIPS,이번에는 3배 공격을 사용하지 않고도 적을 쓰러뜨릴 수 있습니다! 정말 공격하시겠습니까?
DUNGEON_BUSSINESS_MAN_TEXT1,"어머, 선배님 아닌가요? 모처럼이니까 할인해드릴게요~"
DUNGEON_BUSSINESS_MAN_TEXT2,"어, 선배님! 여기 좋은 상품들이 꽤 있는데 보실래요?"
DUNGEON_BUSSINESS_MAN_TEXT3,발밑에 있는 물건을 보세요~  원한다면~ 선배도 무언가를 남겨주세요～
IMG_GUIDE_BEACH_1,[c][cc0011]세 가지[-][/c] 문어가 있습니다. 각각 문어마다 대미지가 다릅니다.
IMG_GUIDE_BEACH_2,최선을 다해 같은 문어를 [c][cc0011]연결[-][/c]하세요.
IMG_GUIDE_BEACH_3,활성화 후 대미지는 [c][cc0011]3배[-][/c]가 됩니다.
IMG_GUIDE_BEACH_4,공격을 클릭하여 상대에게 [c][cc0011]대미지를 줍니다.[-][/c]
IMG_GUIDE_BEACH_5,상대를 쓰러뜨리면 [c][cc0011]보상 포인트[-][/c]를 획득할 수 있습니다. 난이도가 높을수록 포인트도 높아집니다.
IMG_GUIDE_BEACH_6,상대를 쓰러뜨려 획득한 보상 포인트를 통해 [c][cc0011]보상 레벨[-][/c]을 올릴 수 있습니다.
IMG_GUIDE_BEACH_7,다이아로 직접 보상 레벨을 구매할 수 있습니다.
IMG_GUIDE_BEACH_8,이벤트의 [c][cc0011]보상 업그레이드[-][/c]를 구매하여 해제할 수 있습니다.
IMG_GUIDE_BEACH_9,보상을 [c][cc0011]직접 수령[-][/c] 해야합니다.
IMG_GUIDE_BEACH_10,이벤트에 참가하여 포인트를 획득하고 보상을 업그레이드하여 풍부한 보상을 받읍시다!
GOVERN_TEAM_RULE,"1. 소대 퇴치는 친구만 초대할 수 있습니다. 유몽학원을 위해 자신에게 맞는 동료를 찾으세요!|2. 카오스 리더는 매주 월요일, 목요일에 리셋 됩니다. 리셋 후에는 48시간 후에 결과 집계 시간이 됩니다.|3. 보스 공격 기간 동안 팀을 탈퇴하거나 멤버를 새로 추가할 수 없으며, 팀이나 멤버를 교체하려면 휴식 기간에 서둘러 진행해야 합니다. 팀 화면의 오른쪽 하단의 빨간색 버튼을 클릭하여 소대를 탈퇴할 수 있습니다. 또한 다른 멤버의 프로필 사진을 클릭하여 팀에서 추방하실 수 있습니다.|4. 48시간 경과 후 카오스 리더의 HP가 50%%이상의 경우, 퇴치 레벨이 한 단계 떨어지고 강급 보상을 얻을 수 있습니다. 카오스 리더의 HP가 50%%~0일 경우, 소대의 퇴치 레벨이 변화하지 않고 유지 보상을 얻을 수 있습니다. 카오스 리더가 넘어졌을 경우, 소대의 퇴치 레벨이 한 단계 상승해 진급 보상을 획득할 수 있습니다.|5. 자신의 퇴치 레벨: 플레이어에게는 자신의 퇴치 레벨이 있습니다. 소대에 참여했을 경우, 전 소대의 퇴치 레벨 중 가장 낮은 레벨이 카오스 리더의 레벨로 적용됩니다.|6. 카오스 리더는 두명의 암흑 기사와 함께 출현합니다. 매 한명의 암흑 기사를 격파하면, 카오스 리더에게 20%%의 대미지를 줍니다.|7. 카오스 리더는 매번 출현 후 두 번의 도전 기회가 있으며, 또 공격 기간 내, 소대 멤버에게는 각각 최대 1회 도전 회수를 추가할 수 있습니다."
FORT_BTN_LABEL_5,나이트메어
TOWER_PRACTICE_WIN_TIPS,이번 편성
HERO_CHALLENGE_TITLE,캐릭터 챌린지
HERO_CHALLENGE_TIPS1,초기화 필요없음
HERO_CHALLENGE_TIPS2,챌린지 티켓이 부족합니다. {1}장이 필요합니다
HERO_CHALLENGE_TIPS3,"이 소녀의 챌린지를 리셋 하시겠습니까?(이번 챌린지로 획득한 소녀, 버프와 사역마를 잃게 됩니다)"
HERO_CHALLENGE_TEAM_TITLE,보기
HERO_CHALLENGE_TIPS4,보상을 선택해 주세요.
HERO_CHALLENGE_TIPS5,{1} 버프를 획득했습니다.
HERO_CHALLENGE_MISC,오래된 서책 넘기기\n학원 소문 알아보기
OTHER_BATTLE,토너먼트
