id,name,desc,skill_desc1,skill_desc2,skill_desc3,skill_desc4
853008,토요,"1. 풍견 학부의 지속 대미지가 특징인 대미지 딜러 소녀.\n2. 액티브 스킬, 일반 공격 그리고 공격을 받은 경우에도 일정 확률로 적에게 지속 대미지를 주는 연소 상태를 부여할 수 있습니다.\n3. 비교적 높은 HP로 뛰어난 생존력 또한 갖췄습니다.","액티브 스킬: 앞줄 적 소녀에게 대미지 및 추가 대미지를 입힐 수 있습니다.\n6성 후 랜덤으로 3명의 적에게 적용됩니다.\n10성의 경우 추가 대미지는 연소 효과로 전환되어, 지속 대미지를 추가합니다.",강화 스킬: 대미지 능력과 생존 능력을 강화한다.,강화 스킬: 공격 시 일정 확률로 목표물에게 지속적인 대미지를 입힐 수 있는 연소 상태를 부여한다.,"패시브 스킬: 공격을 받을 경우, 일정 확률로 적에게 연소 상태를 부여한다.\n하지만 본인은 후방 라인에 위치하여, 적의 공격에 쉽게 노출되지 않는다."
853009,마사무네,"1. 풍견 학부의 전사형 소녀, 주로 앞줄을 담당합니다.\n2. 액티브 스킬은 일정 확률의 적을 기절시켜, 아군에게 좋은 대미지 환경을 제공합니다.\n3. 치명타를 받았을 때 반격을 가해 적에게 대미지를 줍니다.",액티브 스킬은 뒷줄에 있는 적에게 대미지를 입힘과 동시에 일정 확률로 기절시킵니다.\n10성의 경우는 일정 확률로 추가 대미지를 입힐 수 있습니다.,강화 스킬: 생존력을 강화한다.,반격 스킬: 치명타를 받았을 때 상대방에게 대미지를 입힌다. 적용 조건이 다소 까다로워 큰 이득을 얻진 못한다.,"강화 스킬, HP가 낮을 때 대미지 감소 효과를 강화한다."
853010,방천,"1. 풍견 학부 소속의 높은 순간 화력을 지닌 딜러형 소녀.\n2. 10성 이후 액티브 스킬은 적의 뒷줄을 목표로 하며, 일반 공격 시 HP가 가장 낮은 적을 목표로 하기 때문에, 뒷줄에 있는 적을 효과적으로 공격할 수 있습니다.\n3. 액티브 스킬은 치명타 대미지를 강화할 수 있으며 HP 회복과 적 공격력 흡수 효과가 있어 생존력과 딜 능력을 모두 갖춘 소녀입니다.","액티브 스킬: HP가 가장 낮은 상대 팀의 소녀에게 대미지를 입힙니다.\n6성 도달 후, 뒷 라인에 위치한 랜덤의 2명의 소녀를 목표로 합니다.\n10성 도달 시, 치명타를 대폭 증가하여, 방천의 대미지을 극대화합니다.","강화 스킬, 대미지와 생존력을 강화할 수 있다.\n해당 스킬이 치명타 확률을 대폭 강화하여, 방천의 대미지를 극대화할 수 있다.","강화 스킬: 적의 소녀 한 명이 쓰러질 때마다 방천의 공격력을 강화할 수 있다.\n전투가 지속될 수록, 방천의 대미지가 점점 강해진다.","강화 스킬: 일반 공격 시, HP가 가장 낮은 적 소녀를 공격하게 된다. 또한, 가한 일부 대미지로 자신의 HP를 회복한다.\n해당 스킬은 방천의 생존 능력을 어느정도 강화하였다."
853011,황월영,"
1. 풍견 학부 소속의 목사형 소녀.
2. PVE의 경우 적에게 쇠약 효과를 주고 아군의 에너지가 회복되어 팀의 딜을 전체적으로 강화할 수 있다.
3. PVP의 경우 HP가 절반일 경우 높은 확률로 적 전체에 기절 효과를 부여할 수 있어, 각 진영과 완벽하게 조합할 수 있다.
4. 목사형 소녀가 필요하면 우선적으로 육성할 것을 추천한다.","액티브 스킬: 랜덤으로 4명의 적에게 대미지를 주는 것과 동시에 쇠약 효과를 부여하고, 아군 1명의 소녀의 에너지를 증가시킬 수 있습니다.\n아군의 에너지를 증가시킴으로써 팀의 액티브 스킬 회전율을 높일 수 있습니다.","강화 스킬: 일반 공격 시 뒷줄의 적을 목표로 하며, 상대의 방어력을 감소시킨다.\n동시에 랜덤으로 아군 소녀 2명의 HP를 회복한다.",강화 스킬: 생존력과 속도를 강화한다.\n10성 이후 속도를 60 증가시키기 때문에 높은 확률로 선공할 수 있다.,"패시브 스킬: HP가 낮을 경우, 일정 확률로 적 전체를 기절시킬 수 있다.\n10성의 경우 기절 확률이 75%로 증가하여, 황월영의 구속 능력을 강화한다."
854001,황충,"
1. 담화 학부 소속의 구속 능력이 특징인 대미지 딜러형 소녀.
2. 일반 공격 시 랜덤으로 3명의 적에게 피해를 입힌다.
3. 매우 빠른 기초 속도를 가지고 있어 대미지를 더욱더 빠르게 입힌다.
4. 액티브 스킬은 일정 확률로 적 전체를 침묵시키는 동시에, 대미지 감소 및 면역력을 강화하여, 자신의 딜 환경을 조성한다.","액티브 스킬은 적 전체에 대미지를 입힘과 동시에 일정 확률로 침묵 효과를 줄 수 있습니다.\n10성 도달 후, 대미지 감소 효과와 구속 면역 효과가 추가되어 PVP에서의 생존력을 어느 정도 확보할 수 있습니다.","스킬, 공격, 치명타, 치명타 대미지를 강화함으로써 황충의 대미지 능력을 전면적으로 높일 수 있다.",강화 스킬: 적 소녀가 쓰러질 때마다 자신의 공격력과 치명타 대미지를 강화할 수 있다.,"강화 스킬: 일반 공격시 일정 확률로 목표에 독 효과 및 낮은확률로 침묵을 부여하는 추가 효과가 있다.\n금상첨화, 황충의 스턴 능력과 딜을 더 뛰어나게합니다."
854002,허저,"1. 담화 학부의 HP가 매우 높은 전사형 소녀, 보통 첫줄에 위치합니다.\n2. HP가 높아 많은 대미지를 감당할 수 있고 회복 능력이 있는 소녀와 조합하면 아군을 더 잘 지킬 수 있습니다.\n3. 액티브 스킬을 사용한 뒤 적 전체에 지속 대미지를 주는 연소 상태를 부여할 수 있다. 또한 공격을 받을 때도 공격자에 돌파 효과 및 연소 상태를 부여할 수 있어 좋은 대미지 능력을 보유하고 있습니다.",액티브 스킬: 적 소녀 전체에 대미지 및 추가 대미지를 줄 수 있습니다.\n10성 후 자신의 공격과 치명타를 증가할 수 있어 대미지가 강화됩니다.,"강화 스킬, 생존력을 강화한다.","회복 스킬: 아군이 치명타를 발동할 때마다 자신의 HP를 회복할 수 있습니다.\n치명타 확률이 높은 소녀와 조합할 경우, 허저의 생존 능력을 극대화합니다.","반격 스킬: 공격을 받을 경우 공격한 소녀의 방어력을 감소하고, 추가적인 대미지를 가합니다.\n이 스킬로 인해, 허저는 앞라인에 위치하는 소녀지만, 어느 정도의 대미지 능력을 보장합니다."
854003,유표,1. 담화 학부의 폭발적인 대미지가 특징인 딜러형 소녀.\n2. 패시브 스킬은 치명타와 치명타 대미지를 증가시키는 동시에 HP가 가장 낮은 적을 공격할 수 있어 HP가 적은 뒷줄 적 공격용으로 사용 가능합니다.\n3. 액티브 스킬은 법사형 소녀 상대 시 추가적으로 지속적인 출혈 대미지를 좁니다.,"액티브 스킬은 랜덤으로 뒷줄 적 1명에게 대미지를 입히고 목표가 법사일 경우 추가 대미지를 입힙니다.\n6성 후, 경우 타깃이 2명으로 증가합니다.","강화 스킬: 치명타와 치명타 대미지를 강화시키고, 대미지 능력을 상승시킨다.",강화 스킬: 일반 공격이 HP가 가장 낮은 적을 공격하며 목표의 공격력을 감소시킵니다.\n액티브 스킬과 조합을 통해 방어력이 약한 뒷줄 법사 소녀들을 효과적으로 견제할 수 있습니다.,"강화 스킬, 공격 시 일정한 확률로 적에게 독효과를 줄 수 있다.\n다른 독 대미지 소녀와 조합하여 더 많은 대미지를 가할 수 있다."
854004,채문희,"1. 담화 학부의 목사 소녀.\n2. 아군의 공격력과 대미지 감소율을 증가시키며 적의 공격력과 방어력을 감소시켜 팀에 효과적인 특성을 부여할 수 있습니다.\n3. 안정적으로 팀을 강화할 수 있으며, 아군 소녀의 능력이 강할수록, 채문희의 효과는 더 빛이 납니다.","액티브 스킬: 적 전체에 대미지를 입힘과 동시에 적의 공격력을 감소시키고 아군의 공격력을 증가시킬 수 있습니다.\n10성 후 낮은 확률로 표식을 남겨 높은 대미지를 입힙니다, 해당 스킬은 아군 팀의 공격을 증가하는 것이 메인 효과입니다.","강화 스킬, 생존력을 강화한다.","강화 스킬, 적의 생존력을 낮출 수 있다.",강화 스킬: HP가 적을 때 아군 전체의 생존력을 강화할 수 있다.
854005,축융,"1. 담화 학부의 폭발적인 대미지 능력을 보유한 딜러형 소녀.\n2. 기본 공격력이 높고 게임 초반에서 높은 타격을 입힐 수 있다. 또 적 소녀가 쓰러질 경우, HP를 회복하여 일정한 지속력과 구속력을 가지고 있다.","액티브 스킬은 적의 뒷줄에 대미지를 주는 동시에 전사 적을 일정 확률로 기절시킬 수 있습니다.\n10성의 경우 레인저 적에게 기절, 법사 적에게 침묵 효과를 주게 되므로 뒷줄에 있는 적들을 어느 정도 대응할 수 있습니다.","강화 스킬: 공격할 때 적의 방어력을 감소시켜, 적의 대미지 능력을 낮춘다.","강화 스킬, 공격력과 치명타를 증가시킴으로써 화력을 대폭 강화할 수 있다.","회복 스킬: 적 소녀가 쓰러질 때마다 일정 HP를 회복할 수 있으며, 축융의 생존 능력을 어느정도 보장한다."
854006,곽환,"1. 담화 학부 소속의 많은 대미지를 감당할 수 있는 전사형 소녀.\n2. 대미지 감소율과 HP가 높아 강한 생존력이 특징.\n3. 공격을 받을 경우, 반격 및 공격자의 치명타를 감소 시키며, 액티브 스킬은 적의 방어력을 흡수하고, 자신의 HP를 회복하기 때문에 어떤 상황에서도 앞줄을 굳건하게 지켜주는 소녀입니다.",액티브 스킬: 앞줄 적에게 대미지를 주는 동시에 방어력을 흡수합니다.자신의 생존력을 높이는 동시에 적에게는 생존 능력을 약화시킵니다.\n10성 후 회복 효과가 있어 자신의 생존력이 더욱 강화됩니다.,반격 스킬: 공격을 받을 경우 공격자의 치명타를 감소시켜 간접적으로 아군의 생존력을 높일 수 있다.,강화 스킬: 생존력을 강화한다.,반격 스킬: 공격을 받을 경우 일정 확률로 공격자에 대미지를 입혀 대미지 능력을 증가한다.
854007,여몽,"1. 담화 학부 소속의 만능 소녀.\n2. 앞줄 배치 시에 배치할 때는 방어, 뒷줄에 배치할 때는 공격을 구사한다. HP가 적을 경우 적들에게 충분한 대미지를 입힐 수 있다.","액티브 스킬: 랜덤으로 2명의 적 소녀에게 대미지를 입히고 또한 자신의 HP를 회복합니다.\n6성 후, 목표 인원이 3명으로 증가합니다.\n10성 후 치명타와 치명타 대미지 강화가 추가되어, 대미지 능력을 극대화합니다.","강화 스킬: 공격할 때마다(일반 공격 포함) 자신의 치명타를 강화하고, 자신의 HP를 일정량 회복한다.\n6성 이후 속도를 증가시켜 더 빨리 공격할 수 있다.","강화 스킬: 뒷줄에 있을 때는 화력을, 앞줄에 있을 때는 생존력을 강화할 수 있다.\n뒷줄에서 대미지 딜러로 사용하면 효과적이다.","강화 스킬: HP가 적을 때 자신의 공격력과 치명타를 증가시킨다.\n패시브 스킬 3을 참고하면, 뒷라인에 위치하여 사용하는 것을 추천한다."
854008,제갈량,"
1. 담화 학부에 소속되어 공격력과 회복력 모두 담당할 수 있는 목사 소녀.
2. 지속적으로 아군의 HP를 회복하고 자신의 공격력, 치명타, HP를 증가시킬 수 있다. 치명타 강화 장비를 장착함으로써 자신의 공격력 증가, 혹은 공격력 증가 장비를 장착할 경우 회복 능력을 크게 증가시킬 수 있다.어떤 상황에서도 힘을 발휘할 수 있는 소녀이다.
3. ""바람의 만가"" Lv.3 달성 이후 HP가 50% 이하일 때 100% 확률로 적 전체에 침묵을 부여한다.
4. 어떤 상황에서도 유연하게 대처하는 만능 소녀로 육성하길 권한다.",액티브 스킬: 4명의 적 소녀에게 대미지와 함께 아군 전체에 지속 회복 효과를 부여합니다.\n다른 어시스트형 소녀에 비해 회복 능력이 매우 높입니다.,강화 스킬: 자신의 공격력과 생존력을 대폭 강화할 수 있다.,"강화 스킬: 일반 공격 시 자신의 HP를 회복할 수 있고, 한층 더 자신의 공격력을 강화할 수 있다.\n회복 수치는 공격력에 의해 결정되기 때문에 공격력이 높을수록 회복 효과도 높아진다.","강화 스킬: HP가 낮을 때 일정 확률로 적 전체를 침묵시키고, 자신의 치명타 대미지를 대폭 증가시키며 최대 HP 상태로 부활한다.\n10성 후 침묵 확률이 100%로 강화된다."
854009,손상향,"
1. 담화 학부 소속의 딜러형 소녀.
2. 일반 공격 시 랜덤으로 3명의 적을 공격한다.
3. 독 상태로 지속 대미지를 줄 수 있습니다. 액티브 스킬을 사용 및 치명타 공격 시, 일정 확률로 목표물에 독 상태를 부여합니다.
4. 독 상태의 적에게는 더욱 큰 피해를 주기 때문에 유협, 사만의 등 독 특성의 소녀와 조합하면 보다 높은 효과를 기대할 수 있습니다.",액티브 스킬: 랜덤으로 3명의 적에게 대미지와 추가 대미지를 입힙니다.\n6성 후 목표는 4명으로 증가한다.\n10성 후 속도 감소 효과가 있어 적의 대미지 리듬을 늦출 수 있습니다.,강화 스킬: 자신의 공격력을 큰폭으로 증가할 수 있다.,"강화 스킬, 치명타 공격 시 목표물에 지속적인 피해를 입힌다.\n치명타에 의지하기 때문에 스킬 적용 조건이 다소 높다.","강화 스킬: 독 상태 목표물 공격 시, 대미지를 증가시킬 수 있다.\n이 스킬로 인해 독 효과를 입힐 수 있는 소녀와 조합할 경우 더 많은 대미지를 입힐 수 있다."
854010,여령기,"1. 담화 학부 소속의 표식을 이용해 대미지를 입히는 어쌔신 소녀.\n2. PVE의 경우 현재 유일무이한 대미지 증가형 어시스트이며, 누적된 표식으로 모든 아군 소녀가 이득을 볼 수 있다.\n3. 치명타 공격 시 HP를 회복할 수 있어 생존력도 있다.","액티브 스킬: 랜덤으로 2명의 적에게 대미지를 입힘과 동시에 공격력을 감소시키고 표식을 부여합니다.\n표식을 받은 목표는 별도의 대량의 대미지를 받는다.\n표식에 의한 효과는 아군 전체에 적용되므로 여령기가 표식을 더 빨리 더 많이 누적할 경우, 적이 받는 대미지도 강화됩니다.",강화 스킬: 공격력과 생존 능력을 강화한다.,강화 스킬: 치명타 공격 시 자신의 HP를 회복할 수 있다. 회복량이 비교적 높기 때문에 생존력을 강화할 수 있다.,강화 스킬: 일반 공격 시 다수의 적을 공격할 수 있는 것 외에 공격 목표물에 표시를 할 수도 있습니다.\n액티브 스킬과 조합하면 완벽한 대미지를 부여할 수 있습니다.
855001,바라사키,此處為填充文本,此處為填充文本,此處為填充文本,此處為填充文本,此處為填充文本
855002,사마소,"1. 수라 학부 소속의 전체 석화 능력을 가진 딜러형 소녀.\n2. 10성 후, 액티브 스킬은 적 전체를 공격하고 일정 확률로 에너지를 훔칠 수 있어 일반 공격 시 높은 확률로 적을 석화할 수 있습니다. 패시브 스킬은 자신의 속도를 증가시켜 공격 순위를 앞당길 수 있으므로, 어떤 상황에서도 제 역할을 해낼 수 있는 소녀입니다.\n3. 수라학부 소녀의 육성 비용이 높기 때문에, 보유의 자원을 고려하여 육성을 결정해야 합니다.",액티브 스킬: 적 전체에 대미지를 입히고 일정 확률로 석화 상태를 더 부여할 수 있습니다.\n동시에 에너지를 훔칠 수 있기 때문에 적의 공격 박자를 늦출 수 있습니다.,강화 스킬: 일반 공격 시 적의 에너지를 감소시키고 일정 확률로 적을 석화할 수 있습니다. 이를 통해 적의 액티브 스킬 사용을 늦출 수 있습니다.,"강화 스킬: 자신의 대미지 능력, 생존력 및 속도를 강화할 수 있다.\n10성 후, 속도를 60 증가시켜 공격 순서를 앞당길 수 있다.","강화 스킬: HP가 낮을 경우 공격력이 큰폭으로 증가하지만, 방어력은 감소하여, 낮은 체력으로 적들의 공격을 유도한다."
855003,곽가,"
1. 수라 학부의 매우 강력한 폭딜 능력을 자랑하는 딜러형 소녀.
2. 액티브 스킬은 치명타를 크게 증가시키며, 아군 소녀가 액티브 스킬을 사용할 때마다 자신의 에너지가 늘어나기 때문에 액티브 스킬의 사용 빈도를 높일 수 있습니다.
3. 공격 시 적의 HP 한도에 따라 추가 대미지를 주기 때문에 HP가 높은 적에게 더 많은 대미지를 입힐 수 있습니다. 때문에 곽가는 단일 보스형 캐릭 상대 시 효과가 좋다.
4. 침묵 무효 및 에너지 회복시 HP도 회복할 수 있으므로 생존력도 좋다.
5. 수라 학부 소녀는 육성 비용이 높으므로 보유한 자원을 고려하여 육성을 결정해야 합니다.",액티브 스킬: 랜덤으로 적 소녀 1명에게 대미지를 입힘과 동시에 HP가 자신보다 높은 적에게 추가적인 체력 최대치의 대미지를 주고 자신의 치명타를 증가시킵니다.\n적 HP가 높을수록 곽가의 대미지도 높아진다. 치명타 증가로 곽가의 딜 능력을 대폭 강화할 수 있습니다.\n10성 후 공격 대상이 2명으로 증가되며 적 프리스트형 소녀에게 추가 대미지를 입힙니다.,강화 스킬: 아군이 스킬을 사용할 때마다 일정 에너지와 HP를 회복한다.\n팀에 곽가가 여러 명 있을 경우 에너지와 HP가 지속적으로 회복된다.,"강화 스킬: 생존력과 속도, 대미지 능력을 강화시키며, 침묵을 무효화할 수 있다.\n따라서 침묵 효과가 메인인 소녀는 여유롭게 대응할 수 있다.",강화 기술: 일반 공격 시 랜덤으로 1명의 뒷줄 적을 대상으로 하여 에너지를 감소시킬 수 있습니다.\n뒷줄에 있는 딜러형 소녀의 액티브 스킬 사용을 일정 확률로 억제할 수 있습니다.
855004,우길,"
1. 수라 학부 소속의 부활 스킬을 소유한 전사형 소녀.
2. 자신의 대미지는 상당하며, 시간차로 폭발적인 대미지가 높다. 동시에 치료, 부활, 석화의 구속 스킬을 보유하고 있다. 앞줄에 위치한 탱커로서 방어할 수 있는 대미지가 상당하다.
3. 첫 번째 사망을 통해 특정 소녀에게 버프를 제공함으로써 대량의 대미지를 입힌다. 예를 들어 이사우&야곱과 조합함으로써 적 모든 소녀에게 대미지를 입힐 수 있다. 조조와 조합할 경우 조조의 공격력을 더욱 강화할 수 있다.
4. 수라 학부 소녀의 육성 비용이 높아 보유한 자원을 고려하여 육성을 결정해야 한다.","액티브 스킬: 뒷줄 적에게 피해를 입힘과 동시에 표식를 부여하며, 자신의 대미지 감소 효과를 증가시킬 수 있습니다. 표식이 부여된 목표물에게 시간차 대미지를 줄 수 있습니다.\n10성 후 일정 확률로 1개의 표식을 추가 부여할 수 있습니다.\n해당 스킬은 우길의 메인 대미지 스킬이며, 대미지 감소의 증가로 우길의 생존력 또한 강화됩니다.","강화 스킬: 공격할 때마다 적에게 표식을 부여하여, 또한 일정 확률로 석화시키며 대미지를 입힌다.","반격 스킬: 공격 시 적에게 표식를 부여하며, 동시에 자신의 HP를 회복한다.",부활 스킬: 9성 이후에는 최대 HP의 상태로 부활한다.
855005,루시퍼,"
1. 수라 학부 소속의 지속적 대미지를 입힐 수 있는 메인 딜려형 소녀.
2. 아군이 스킬을 사용할 때마다 자신의 에너지를 회복하고 액티브 스킬을 자주 발동할 수 있습니다. 전투 라운드가 지속되면서, 공격력은 증가하고 출혈 효과를 입히기 때문에 대미지가 상당합니다.
3. 루시퍼는 속도가 빠른 소녀와 조합할 경우, 액티브 스킬을 재빨리 발동하여 적을 쓰러뜨릴 수 있습니다.
4. 액티브 스킬은 레인저형 소녀를 효과적으로 견제할 수 있어 옥상 정복에 레인저가 많은 팀을 효과적으로 상대할 수 있습니다.
5. 수라 학부 소녀의 육성 비용이 높아 보유한 자원을 고려하여 육성을 결정해야 합니다.","액티브 스킬: 적 전체를 공격하여 출혈 대미지를 입히고, 레인저형 소녀 상대 시 대미지가 대폭으로 증가합니다.\n해당 스킬은 레인저 적에게 강하게 적용됩니다.",강화 스킬: 생존 능력과 대미지 능력 대폭 증가.,강화 스킬: 공격할 때마다 자신의 공격력과 속도를 증가한다.\n이 스킬로 인해 루시퍼는 전투 후반부에 접어들수록 스킬을 더 빨리 시전하여 대량의 대미지를 입힌다.,강화 기술: 아군 소녀가 스킬을 사용할 때마다 자신의 에너지를 회복하고 패시브 스킬 2와 함께 지속적으로 스킬을 사용할 수 있다.
855006,이사우&야곱,"
1. 수라 학부 소속의 메인 딜러형 소녀.
2. 높은 기초 속도, 치명타, 대미지 감소, 면역력, 에너지 디버프로 팀의 공격 공간을 대폭 확보할 수 있기 때문에 많은 상황에서 사용할 수 있다.
3. 손인, 조휴와 조합하여 독특한 자폭 팀을 만들 수 있다. 적이 소녀를 쓰러뜨릴 경우 적 전체에게 엄청난 대미지를 입힐 수 있다.
4. 수라 학부 소녀의 육성 비용이 높아 보유한 자원을 고려하여 육성을 결정해야 한다.","액티브 스킬: 랜덤으로 1명의 적에게 큰 대미지를 입히며 명중한 적이 앞줄일 경우 방어력을 감소시키고 석화시킵니다. 명중한 적이 뒷줄일 경우 공격력과 속도를 대폭 감소시킵니다.\n속도가 빠르기 때문에 대부분 선제 공격할 수 있으며, 팀에 뛰어난 대미지 환경을 조성합니다.","강화 스킬: 자신의 HP, 대미지 감소, 속도, 면역력을 증가시켜 생존 능력을 높인다.\n7성 이후 면역력은 100%로 구속 효과를 무효화한다.",강화 스킬: 기본 공격은 HP가 가장 적은 적을 목표로하며 목표의 에너지를 감소시킨다.\n이 스킬로 목표물은 거의 반격할 수 없게 된다.,"핵심 스킬: 적과 아군을 불문하고 소녀가 쓰러지면 적 모두에게 큰 대미지를 입힌다.\n이 스킬은 이사우&야곱의 핵심 스킬로 스킬의 효과를 발휘하기 위해서, 약한 소녀와 조합해 이용할 수도 있다."
856001,수경,"
1. 진성 학부 소속의 만능 소녀.
2. 공격을 당하면 자신의 HP를 회복하고 신성 대미지를 증가시켜 생존 능력이 증가한다.
3. 공격할 때마다 자신의 신성 대미지를 올리고 전투가 계속 될수록 대미지는 증가하여 과도기에 육성하는 것을 추천한다.
4. 진성 학원의 소녀는 육성 비용이 높기 때문에, 보유한 자원을 고려하여 육성을 결정해야 한다.","액티브 스킬: 랜덤의 4명의 적에게 대미지를 입히고, 3명의 아군의 일정 HP를 회복시키며, 아군 소녀의 신성 대미지를 증가시킵니다.\n신성 대미지는 방어력을 무시할 수 있어, 수경은 만능형 소녀가 될 수 있습니다.","강화 스킬: 공격할 때마다, 자신의 HP를 회복하고 신성 대미지를 증가시키며 생존 능력을 대폭 증가 시킨다.",강화 스킬: 대미지 능력과 생존 능력을 강화시킨다.,강화 스킬: 공격을 받을 경우 자신의 체력을 일정량 회복하고 신성 대미지를 높인다.
856002,가브리엘,"
1. 진성 학부 소속의 극강의 스플릿 대미지를 입히는 딜러형 소녀.
2. 일반 공격 시 앞줄 위치한 적을 공격한다.
3. 생존력이 높아 상당한 대미지를 흡수할 수 있다.
4. 치명타 표식을 메인으로 대미지를 입히며, 아군 소녀 치명타 공격 시 표식을 터뜨려 추가적인 대미지를 가할 수 있다. 또한 치명타 대미지를 증가하여 뛰어난 전장 대미지를 가할 수 있다.
5. 진성 학부 소녀는 육성 비용이 높기 때문에, 보유한 자원을 고려하여 육성을 결정해야 한다.","액티브 스킬: 적 전원에게 대미지를 입히고 치명타 표식을 부여합니다. 표식을 보유한 목표에 치명타 공격을 가할 경우, 엄청난 추가 대미지를 입힙니다.\n10성 이후는 일정 확률로 또 하나의 표시를 부여합니다.",강화 스킬: 생존 능력과 대미지 능력을 대폭 강화시킨다.\n대미지 감소와 신성 대미지 증가는 모두 효과적인 버프 특성이다.,강화 스킬: 공격할 때마다 적에게 치명타 표식을 부여하며 자신의 치명타를 증가합니다.\n액티브 스킬과 함께 큰 대미지를 입힐 수 있습니다.,반격 스킬: 공격 받을 때 적에게 치명타 표시를 부여하여 자신의 치명타 대미지를 증가시킨다.
856003,미카엘,"1. 진성 학부 소속의 부활 능력을 보유한 레인저 소녀.\n2. 여러 방면에서 강력한 소녀로 ""성결한 방패"" Lv.3 달성 이후 모든 구속 효과를 무시할 수 있습니다. 10성 이후 액티브 스킬은 대미지나 기절 효과를 줄 뿐만 아니라, 동시에 아군을 회복시킬 수 있습니다. 쓰러진 아군을 다시 부활할 수 있습니다.\n3. 진성 학부의 소녀는 육성 비용이 높기 때문에, 보유한 자원을 고려하여 육성을 결정해야 합니다.",액티브 스킬: 랜덤으로 3명의 적 소녀에게 대미지를 입히고 일정 확률로 기절 시킵니다. 동시에 HP가 가장 낮은 아군 소녀의 HP를 회복시킵니다.\n10성 이후 회복량이 크게 증가함과 동시에 대상의 치명타도 증가합니다.\n이 스킬은 매우 강력한 지원 스킬로 빈사 상태의 아군 소녀를 지킬 수 있습니다.,강화 스킬: 대미지와 속도가 크게 높아져 전투의 흐름을 장악한다.,부활 스킬: 8성 이후에는 최대 HP의 상태로 부활한다.,강화 기술: 면역력이 증가하고 9성 이후에는 면역력이 100%로 증가하여 어떤 상황에서도 활약할 수 있다.
856004,방통,"
1. 진성 학부 소속의 높은 대미지를 가할 수 있는 딜러형 소녀.
2. 매우 빠른 기초 속도를 가지고 있어, 8성 후 적 소녀를 쓰러뜨릴 경우, 에너지를 회복하여 지속적으로 액티브 스킬을 발동할 수 있습니다. HP가 낮은 체력을 효과적으로 쓰러뜨려 인원수에서 우위를 점할 수 있습니다.
3. 기절 효과를 무효화 시켜 많은 상황에서 큰 힘을 발휘합니다.
4. 진성 학원의 소녀는 육성 비용이 높기 때문에, 보유한 자원을 고려하여 육성을 결정해야 합니다.","
액티브 스킬, 랜덤으로 1명의 적에게 대미지를 입히고 목표물의 HP가 자신보다 높은 경우 일정 확률로 기절시키며 자신보다 적은 경우에는 추가 대미지를 입힙니다.
 6성 이후 공격 대상이 2명으로 증가합니다.
10성 이후에는 구속 확률이 100%이다.
면역력을 보유하지 않은 적을 상대한다면, 방통은 안정적으로 구속 시키며 대량의 대미지를 입힐 수 있습니다.",강화 스킬: 일반 공격 시 적의 HP가 가장 낮은 적을 목표로 한다.,강화 스킬: 적 소녀가 쓰러질 경우 에너지를 획득하며 신성 대미지를 대폭 향상합니다.\n전투 중 해당 스킬과 액티브 스킬의 조합으로 전투에서 체력이 낮은 적을 무한으로 학살할 수 있습니다.,"강화 스킬: 신성 대미지, 속도, 치명타를 대폭 증가하며 기절 면역 효과가 생긴다.\n이 스킬로 인해 기절 스킬 소녀 위주의 PVP에서 활약할 수 있다."
856005,화타,"
1. 진성 학부 소속의 팀의 속도와 공격 능력을 향상시키는 목사 소녀.
2. 전면적인 능력으로 아군의 HP를 회복할 뿐만 아니라, 속도나 공격력을 증가시키며 쓰러진 뒤에도 아군의 HP를 지속적으로 회복시킨다.
3. 생존 능력이 좋고, 지속적으로 아군에게 버프를 줄 수 있다.
4. 진성 학원의 소녀는 육성 비용이 높기 때문에, 보유한 자원을 고려하여 육성을 결정해야 한다.","액티브 스킬은 랜덤으로 4명의 적에게 대미지를 입히고 동시에 랜덤으로 4명의 아군 소녀의 공격 속도, 치료 효과를 높입니다.\n이 스킬을 통해 아군의 선제 공격 확률을 증가하여 생존 능력도 높일 수 있습니다.","강화 스킬, 생존능력과 공격력을 향상시키고 면역력 또한 향상시킨다.","회복 스킬, 일반 공격 시 랜덤으로 3명의 아군 HP를 크게 회복시킵니다.\n이 스킬과 액티브 스킬이 결합됨으로써 무서울 정도의 치료 능력을 발휘합니다.","강화 스킬, 자신이 쓰러지면, 5라운드 동안 모든 아군 소녀를 크게 회복시킨다.\n전투의 템포가 빨라지면 화타가 쓰러질 경우 아군의 생존율에 큰 영향을 미친다."
