name,translation
COMIC_COMMENT,Tous les commentaires
COMIC_COMMENT_MSG_LESS,"Envoie échoué, il faut au moins 12 caractères."
COMIC_COMMENT_MSG_LIMIT,"Envoie échoué, 72 caractères maximum !"
COMIC_COMMENT_DIRTY,"Envoie échoué, contient des mots inacceptables"
COMIC_COMMENT_SUCCESSFULLY_SEND,Publié !
COMIC_MORE_COMMENTS,Touchez ici pour voir les commentaires
COMIC_ALREADY_FIRST,C'est déjà l'Épisode 1
COMIC_COMMENT_IN_CD,Attendez {1} secondes avant de commenter
ONE_KEY_START,Remplis. Auto
PUB_MISSION_NEED_NUM,Besoin de {1} Filles
PUB_MISSION_TIPS,Nombre de Filles ayant les conditions requises insuffisant
CONFIRM_CHANGE,Êtes-vous sûr de vouloir échanger ?
WEEKCARD_REPEAT_ERROR,Vous avez déjà le bonus de Pièces doublées. Vous devez attendre pour racheter Pass de Pièces Hebdomadaires
WEEKCARD_REPEAT_ERROR_AND,Allez tout d'abord dans Google Play afin d'annuler votre abonnement
GUILD_CHAT_ONLINE_TEXT,Membres de la Guilde en ligne：{1}
MY_TEAM,Mon Équipe
SET_FORMATION,Modifier
GUILD_WAR_INFO_WWINDOW,Terrain de Sport
NO_TEAMS,Aucune équipe
REOCRD,Historique
TIME_TO_GUILD_WAR_0,Temps restant :
POINT,Points :
REST_ZONE,Aire de repos
MATCH_ZONE,Zone de compétition
GUILD_TEAM,Équipe de la Guilde
GUILD_WAR_NO_MATCH_TEAM,Aucune guilde trouvée
GUILD_WAR_HELP,"Le Terrain de Sport est organisé en saison. Chaque saison dure une semaine.|Chaque saison est divisée en 3 parties：Les qualifications, la finale et la phase de repos.||Qualification|1. Temps : du Lundi 00:00 au Vendredi 23:59 (GMT 0)|2. Inscription : Le Chef de la Guilde et les Seconds peuvent inscrire votre Guilde pour la phase de Qualification.|3. Condition Requise : La guilde doit être Niv.12 ou plus. Chaque Guilde doit envoyer entre 10 et 15 équipes. Chaque membre ne peut déployer qu'une équipe.|4. Le Chef et les Seconds peuvent arranger l'ordre des membres.|5. Le Chef et les Seconds peuvent cacher les informations de 3 équipes maximum.|6. Le Chef et les Seconds peuvent chercher des adversaires toutes les 10 secondes.|7. Chaque Bataille utilise 1 point d'Endurance de la Guilde. Vous recevez 1 point toutes les 3 heures.|8. Chaque équipe peut se battre au maximum 3 fois.|9. L'équipe qui l'emporte gagne des points individuels pour chaque victoire. La guilde ayant eu le plus de victoire gagne des points.|10. Les points obtenus seront comptabilisés en fonction du nombre de bataille gagnée, du nombre d'équipe restante après la victoire et du classement de votre Guilde.|11. Les récompenses seront envoyées par courrier selon votre rang.||La Finale|1. Le Top 16 des Guildes s'étant qualifiées entreront directement en Finale. Les Guildes s'affronteront selon leurs classements.|2. Phase de Préparation : Samedi de 00:00 à 16:00; Phase de Compétition : Samedi de 16:00 à 18:00.|3. Les Avatars Spéciaux seront enlevés lorsqu'une nouvelle saison débutera.|4. À la fin de la compétition, les récompenses vous seront envoyées par courrier selon votre classement.|5. Récompenses de Classement de la Finale :|1ère place : 4,000 Pièces de Guilde et 1,500,000 Pièces|2ème place : 3,000 Pièces de Guilde et 1,000,000 Pièces|3ème et 4ème places : 2,000 Pièces de Guilde et 750,000 Pièces|5ème à 8ème places : 1,500 Pièces de Guilde et 500,000 Pièces|9ème à 16ème places : 1,000 Pièces de Guilde et 250,000 Pièces.||Phase de Repos|Durant la Phase de Repos, les joueurs peuvent voir l’Historique de Bataille de la Finale.||Attention : Si vous quittez la guilde durant la saison, vous n’obtiendrez pas de récompenses et vous ne pourrez pas participer avant la prochaine saison."
GUILD_WAR_FORMATION,Équipe de la Guilde
GUILD_WAR_FORMATION_WINDOW,Information de l'équipe
GUILD_WAR_SWITCH_TEAM_WINDOW,Choisissez l'équipe à changer
GUILD_WAR_SET_ALL_FORMATION_WINDOW,Modifier
GUILD_WAR_MIN_NUM,Choisissez au moins {1} équipes
GUILD_WAR_SAVE_CONFIRM,Voulez-vous sauvegarder cette composition ?
NEXT_ENERGY,Prochain point d'endurance
MATCH,Match
GUILD_WAR_ENLIST_TEXT,La guerre de la Guilde commence bientôt. Faites vite votre équipe !
GUILD_WAR_AWARD,Récompenses
CAMPAIGN_RANK,Classement
SIGN_UP,S’inscrire
NOT_SIGNED,Votre Guilde n'est pas encore inscrite
HAS_NO_RIGHT,Vous n'avez pas le droit
GUILD_WAR_RANK_MATCH_END,La période de qualification est terminée
GUILD_WAR_APPLY_SUCCESS,Inscription Réussie
GUILD_WAR_RANK_WINDOW,Classement de la Guilde
GUILD_WAR_MAX_HIDE,Vous pouvez en tout cacher {1} équipes
MATCH_NUM,Manche {1}
GUILD_WAR_TEAM_MAX,Vous pouvez choisir en tout {1} équipes pour combattre
GUILD_WAR_CANNOT_CHANGE_TEAM,Les équipes ne peuvent pas être modifiées durant la compétition
GUILD_WAR_TEAM_SET_SUCCESS,La formation de la guilde a été complétée
GUILD_WAR_CAN_NOT_REDUCE_TEAM,Vous avez déjà atteint la limite minimum d'équipe.
GUILD_WAR_NO_TILI,Endurance insuffisante
GUILD_WAR_SEND_SUCCESS,Envoi réussi
GUILD_WAR_CONFIRM_SEND,Êtes-vous certain de vouloir envoyer une invitation dans le Tchat de la Guilde ?
GUILD_WAR_IS_SIGNED,Votre Guilde est déjà inscrite
FINAL_DETAIL,Information de la Finale
TIME_TO_BEGIN,Commence dans :
TIME_TO_GUILD_WAR_1,Fin de préparation dans :
TIME_TO_GUILD_WAR_2,Fin de la Finale dans :
TIME_TO_GUILD_WAR_3,Prochaine bataille :
TIME_TO_END,Fin dans :
GUILD_FINAL_RESULT,Résultats finaux
DINNING_ALREADY_MAX,Niveau maximum atteint
GUILD_WAR_CONFIRM_LIMIT_TIME,Veuillez attendre {1} minute(s) avant d'envoyer un message
FIGHTING,Bataille en cours
GUILD_WAR_SIGN_MAX,Le nombre de participant a déjà atteint la limite
COST,Améliorer
GUILD_WAR_MY_TEAM_TIPS,"La formation de la Guilde ne peut plus être modifiée plus tard, êtes-vous certain de vouloir continuer ?"
AVATAR_TEXT_1,Avatar
AVATAR_TEXT_2,Cadre d'Avatar
AVATAR_TEXT_3,Avatar Spécial
NOT_HAVE_AVATAR,Vous n'avez pas encore ce genre d'Avatar...
RET_TIME_TEXT,Restant :
DAYS_TEXT,{1} Jour(s)
PROPHET_SUMMON_TEN_TIMES,Utiliser 10
BLACK_CARD_TEXT01,Obtenir chaque jour\n(pendant 10 jours)：
BLACK_CARD_TEXT02,"1. Après l'achat, vous obtiendrez les récompenses pendant 10 jours suivants par courrier\n2. Vous recevrez toutes les récompenses du moment que vous achetez cette carte avant qu'elle disparaisse."
BLACK_CARD_TEXT03,Récompense totale：
GUILD_WAR_NEXT_WEEK,"Nous sommes en train de nettoyer le terrain de sport, la prochaine guerre de guilde commencera bientôt."
EMOTION_DEFAULT_TEXT,Par défaut
EMOTION_DYNAMIC_TEXT,GIF
EMOTION_TRANSLATE_NEEDNOT_TEXT,Ne pas traduire
CHAT_TAP_10,Serveurs
GUILD_TEXT65,Non autorisé
CHAT_CONFIG_6,Bloquer Tchat Serveurs
CHAT_HIDE_CROSS,Tchat Serveurs bloqué
WEEK_SUBSCRIPTION_BTN_LABEL,Hebdomadaire\n{1}{2}
MONTH_SUBSCRIPTION_BTN_LABEL,Mensuel\n{1}{2}
QUARTER_SUBSCRIPTION_BTN_LABEL,Trimestriel\n{1}{2}
SUBSCRIPTION_CANCEL_TIP,"Gratuit pendant 7 jours, puis payant après la première semaine, annulable à tout moment."
ACTIVITY_JIGSAW_RULE,Règles
ACTIVITY_JIGSAW_ENERGY,Énergie：
ACTIVITY_JIGSAW_TOTAL,Cumulé :
ACTIVITY_JIGSAW_HELP,"Puzzle：|1. Utilisez 1 énergie afin de touchez 2 pièces de puzzle afin d'échanger leurs places.|2. Vous pouvez compléter le puzzle en remettant les pièces dans le bon ordre.||Récompenses：|1. Vous serez récompensé immédiatement après avoir fini le puzzle.|2. Vous recevrez des récompenses supplémentaires après avoir fini 3, 7, 10, 15, 19 et 24 puzzles.|3. Les récompenses cumulées seront envoyées par courrier||Energie：|1. Vous pouvez obtenir 1 énergie en vous connectant chaque jour pendant l'événement.|2. Vous pouvez aussi obtenir de l'énergie en butin dans l'Auto-Bataille.|3. Vous pouvez également en acheter 50 par jour avec des Gemmes：|Gemmes*10 pour le 1er|Gemmes*20 pour 2e-3e|Gemmes*30 pour 4e-6e|Gemmes*40 pour 7e-10e|Gemmes*50 pour 11e-15e|Gemmes*75 pour 16e-20e|Gemmes*100 pour 21e-50e| "
ACTIVITY_JIGSAW_BACK,Retourner
ACTIVITY_JIGSAW_BUY_TITLE,Acheter de l'énergie
ACTIVITY_JIGSAW_BUY_TEXT1,L'énergie peut être obtenue dans la campagne
ACTIVITY_JIGSAW_BUY_TEXT2,"50 fois par jour max\nPour plus de détails, veuillez consulter les règles de l'événement"
WEEK_SUBSCRIPTION_FREE_BTN_LABEL,Gratuit\n7 jours
SUBSCRIPTION_HELP_IOS,"Informations du service d'abonnement：|1. Après l'inscription, le coût de l'abonnement sera automatiquement prélevé tous les 7 jours (30 jours, 90 jours) pour prolonger l'effet de l'abonnement pour 7 jours (30 jours, 90 jours) supplémentaires.|2. Votre abonnement iPhone sera prélevé sur votre compte Apple iTune.|3. Si vous souhaitez arrêter votre abonnement, veuillez l'annuler 24 heures avant le prochain prélèvement.|4. Méthode: De la page principale, entrez dans [Option]—>Cliquez sur [iTune Store ou App Store]—>Touchez [ID Apple] et sélectionnez [Voir ID Apple]—>[Abonnement], puis sélectionnez annuler l'abonnement."
SUBSCRIPTION_TEXT01_IOS,"
1.Durée：Abonnement Hebdomadaire 7 jours, Abonnement Mensuel 30 jours, Abonnement Trimestriel 90 jours
2. Un compte iTunes ne peut avoir qu\'une seule semaine d\'abonnement gratuite.
3. Pendant la durée de l\'abonnement, vous obtiendrez un bonus de +100%% de Pièces et +60%% de Jus d\'EXP dans la Bataille Auto, ce bonus est cumulable à celui du niveau VIP
4. L\'abonnement sera renouvelé automatiquement à la fin de l\'abonnement précédent, si vous souhaitez annuler votre abonnement, vous devrez le faire manuellement
5. Les frais d\'abonnement seront automatiquement déduits de votre compte iTunes après confirmation de votre abonnement.
6. Votre abonnement sera automatiquement renouvelé, sauf s\'il est annulé 24 heures avant la fin de votre période d\'abonnement.
7. Votre compte iTunes sera déduit 24 heures avant la fin de l\'abonnement précédent.
8. Vous pouvez annuler votre abonnement dans les paramètres de votre compte iTunes.
9. Le service d\'abonnement nécessite le paiement de frais d\'abonnement."
ACTIVITY_JIGSAW_NOT_ENOUGH,Énergie insuffisante
ACTIVITY_JIGSAW_BTN_ENERGY,Acheter
ACTIVITY_JIGSAW_LIMIT,Vous avez atteint la limite d'achat aujourd'hui
LIMIT_GIFT_TEXT,Vous avez débloqué un pack à durée limité ! Allez vite voir !
IMG_GUIDE_DAILY_MISSION_1,Touchez [c][cc0011]Aller à[-][/c] pour continuer
IMG_GUIDE_DAILY_MISSION_2,Complétez [c][cc0011]Conditions des tâches[-][/c]
IMG_GUIDE_DAILY_MISSION_3,Touchez pour [c][cc0011]Collecter[-][/c] les récompenses
IMG_GUIDE_TAVERN_1,Touchez ici pour commencer la préparation
IMG_GUIDE_TAVERN_2,Touchez [c][cc0011]Finir[-][/c] pour collecter\nles récompenses
IMG_GUIDE_TAVERN_3,Touchez [c][cc0011]Accélérer[-][/c]\n pour finir\nimmédiatement
IMG_GUIDE_TAVERN_4,Touchez [c][cc0011]Verrouiller[-][/c]\npour empêcher\nle rafraîchissement
IMG_GUIDE_TAVERN_5,Rafraîchir les jobs [c][cc0011]non verrouillés et non commencés[-][/c]
IMG_GUIDE_TAVERN_6,Complétez les tâches quotidiennes afin d'obtenir\ndes [c][cc0011]récompenses spéciales[-][/c]
IMG_GUIDE_TAVERN_7,[c][cc0011]Temps[-][/c] requis pour finir les quêtes
IMG_GUIDE_TAVERN_8,[c][cc0011]Récompenses[-][/c] pour\nfinir ces quêtes
IMG_GUIDE_TAVERN_9,Conditions afin\nde pouvoir participer
IMG_GUIDE_TAVERN_10,Touchez [c][cc0011]Remplis. Auto[-][/c]
IMG_GUIDE_TAVERN_11,Utilisez des [c][cc0011]Filles plus puissantes[-][/c]\npour les quêtes plus difficiles.
IMG_GUIDE_GAMBLE_1,[c][cc0011]Touchez[-][/c]
IMG_GUIDE_GAMBLE_2,Acheter un ticket de distributeur
IMG_GUIDE_GAMBLE_3,Boutique
IMG_GUIDE_GAMBLE_4,[c][cc0011]Actualiser[-][/c] les récompenses
IMG_GUIDE_GAMBLE_5,[c][cc0011]Toucher[-][/c] pour\nfaire 1 tirage
IMG_GUIDE_GAMBLE_6,[c][cc0011]Toucher[-][/c] pour\nfaire 10 tirages
IMG_GUIDE_GAMBLE_7,"Chaque fois que vous faites un tirage vous\npouvez obtenir 10 [c][cc0011]Tickets[-][/c], utilisez-les dans\nla [c][cc0011]boutique[-][/c] pour les échanger contre [c][cc0011]différents objets[-][/c]"
IMG_GUIDE_ARENA_1,Veuillez tout d'abord\npréparer votre [c][cc0011]Formation\nDéfensive[-][/c]
IMG_GUIDE_ARENA_2,Touchez [c][cc0011]Combat[-][/c]
IMG_GUIDE_ARENA_3,Choisissez le joueur à défier
IMG_GUIDE_ARENA_4,Une [c][cc0011]Victoire[-][/c] vous accordera\ndes points. Une [c][cc0011]Défaite[-][/c] vous\nenlèvera des points
IMG_GUIDE_ARENA_5,Les points servent\nà déterminer le\nClassement de l'Arène
IMG_GUIDE_ARENA_6,"
Les [c][cc0011]Récompenses
quotidiennes[-][/c] sont
envoyées tous
les jours à [c][cc0011]21 heures
(UTC/GMT0)[-][/c] selon
votre classement"
IMG_GUIDE_ARENA_7,"
Une saison dure
[c][cc0011]deux semaines[-][/c], les
[c][cc0011]récompenses de
saison[-][/c] sont envoyées
par rapport à votre
classement final"
IMG_GUIDE_ARENA_8,"
Les récompenses quotidienne
et les récompenses de saison
vous donneront beaucoup
de [c][cc0011]Gemmes[-][/c] et de [c][cc0011]Ciseaux de Cristal[-][/c]"
IMG_GUIDE_TOWER_1,Touchez [c][cc0011]la porte\nouverte[-][/c] afin d'entrer\ndans l'interface de l'étage
IMG_GUIDE_TOWER_2,"
[c][cc0011]Formation de l\'étage[-][/c]
actuelle, [c][cc0011]récompenses
disponibles[-][/c] et [c][cc0011]meilleures
batailles[-][/c]"
IMG_GUIDE_TOWER_3,Les meilleures batailles\nmontreront [c][cc0011]l'équipe la plus\nfaible[-][/c] afin de gagner ce niveau
IMG_GUIDE_TOWER_4,"
En gagnant vous obtiendrez
des [c][cc0011]récompenses[-][/c], en
perdant vous perdrez 1
[c][cc0011]Pass[-][/c]"
IMG_GUIDE_PROPHET_1,Choisissez [c][cc0011]la Maison[-][/c]\nà recruter en\ntouchant à droite
IMG_GUIDE_PROPHET_2,Touchez le tampon\npour utiliser 1 [c][cc0011]Sceau[-][/c]\nafin de [c][cc0011]Recruter[-][/c]
IMG_GUIDE_PROPHET_3,Dans Recruter vous n'obtiendrez\nque des Filles [c][cc0011] 4 étoiles[-][/c] et [c][cc0011]5 étoiles[-][/c]\net des Fragments de Filles
IMG_GUIDE_PROPHET_4,"Chaque fois que vous utilisez un Sceau, vous obtiendrez également [c][cc0011]des Dossiers[-][/c], vous pouvez les utiliser dans [c][cc0011]Échange[-][/c]"
IMG_GUIDE_PROPHET_5,Touchez pour choisir\nles Filles [c][cc0011]que vous\nvoulez échanger[-][/c]
IMG_GUIDE_PROPHET_6,Touchez [c][cc0011]Échanger[-][/c] pour\nutiliser les Dossiers afin\nde procéder à l'échange
IMG_GUIDE_PROPHET_7,Vous pouvez choisir de\n[c][cc0011]garder ou refuser[-][/c] l'échange
IMG_GUIDE_PROPHET_8,"
Seulement les Filles
[c][cc0011]4/5 étoiles[-][/c] n\'étant pas
des Maisons [c][cc0011]Ange et
Démon[-][/c] sont échangeables"
AWAKE_GIFTBAG_WITH_STAR,Graduer une Fille à {1} étoiles：
AWAKE_GIFTBAG_TEXT01,Libérer une Fille à [c][f55090]14 étoiles[-][/c] et [c][f55090]15 étoiles[-][/c] pour récupérer des récompenses ! \nLes récompenses seront distribuées par courrier.
PRIVACY_WARNING_TEXT01,Attention !
PRIVACY_WARNING_TEXT02,"Afin d'éviter tout problème, ne partagez pas vos informations personnelles aux autres joueurs. Évitez également les publicités et les transactions entre joueurs."
PRIVACY_WARNING_TEXT03,Ne plus afficher
PRIVACY_WARNING_TEXT04,Ne dévoilez pas vos informations personnelles aux autres joueurs.
BATTLE_STATISTICS_TITLE,Combats
ARTIFACT_LIST,Collection
GM_AUTO_ANSWER,"Cher Senpai ! Yuki est partie recharger ses batteries ! Elle ne peut donc pas vous répondre actuellement, mais elle vous répondra dès que sa batterie sera de nouveau au maximum !"
ACTIVITY_CHRISTMAS_TEXT01,"Durant l'événement, utilisez 【Chausette de Noël】 afin de récupérer des récompenses dans l'interface de l'événement !"
ACTIVITY_CHRISTMAS_TEXT02,"Durant l'événement, utilisez 【Bonhomme de Neige】 afin de récupérer des récompenses dans l'interface de l'événement !"
CHRISTMAS_LOCK,Vous devez tout d'abord échanger les récompenses précédentes afin de pouvoir débloquer celle-ci !
CONFIRM_REGRESH_GUILD,"Il faut {1}*{2} pour actualiser, l'actualisation n'affectera que la limite d'achat, mais ne changera pas les objets en vente, êtes-vous certain de vouloir continuer ?"
GET3,Échanger
SUBSCRIPTION_TEXT01,Réessayez dans {1} secondes
SUBSCRIPTION_TEXT01_AND,"
1.Durée：Abonnement Hebdomadaire 7 jours, Abonnement Mensuel 30 jours, Abonnement Trimestriel 90 jours
2. Un compte Google ne peut avoir qu\'une seule semaine d\'abonnement gratuite.
3. Pendant la durée de l\'abonnement, vous obtiendrez un bonus de +100%% de Pièces et +60%% de Jus d\'EXP dans l\'Auto-Bataille, ce bonus est cumulable à celui du niveau VIP
4. Votre compte sera déduit lorsque l\'achat sera confirmé.
5. L\'abonnement sera déduit et renouvelé automatiquement 24 heures avant la fin de l\'abonnement, sauf si l\'abonnement est annulé plus de 24 heures avant la fin de la période actuelle. La période en cours ne peut pas être annulée
6. L\'abonnement sera déduit 24 heures avant la fin de période d\'abonnement en cours
7. L\'abonnement peut être annulé dans les paramètres.
8. Vous ne pouvez pas changer le type d\'abonnement tant qu\'un autre abonnement est encore actif. Si vous voulez changer votre méthode d\'abonnement, veuillez tout d\'abord vous désabonner, puis prenez un autre abonnement après que la période d\'abonnement actuelle soit terminée."
SUBSCRIPTION_HELP_AND,"Informations du service d'abonnement：|1. Après l'inscription, le coût de l'abonnement sera automatiquement prélevé tous les 7 jours (30 jours, 90 jours) pour prolonger l'effet de l'abonnement pour 7 jours (30 jours, 90 jours) supplémentaires.|2. Votre abonnement sera prélevé sur votre compte Google.|3. Si vous souhaitez arrêter votre abonnement, veuillez l'annuler 24 heures avant le prochain prélèvement.|4. Méthode: De la page principal, entrez dans [Option]—>Touchez [Google]—>puis [Compte Google] et sélectionnez [Paiement et Abonnement]—>[Gérer les Abonnements] et enfin sélectionnez annuler l'abonnement."
IMG_GUIDE_SHENXUE_1,Choisissez [c][cc0011]la Maison[-][/c] à graduer en touchant en haut.
IMG_GUIDE_SHENXUE_2,"
Choisissez
[c][cc0011]la Fille[-][/c]
à graduer en
touchant à droite."
IMG_GUIDE_SHENXUE_3,Choisissez les Filles\nMatérielles [c][cc0011]à utiliser[-][/c]
IMG_GUIDE_SHENXUE_4,[c][cc0011]Touchez[-][/c] pour\nvoir les détails\nde la Fille
IMG_GUIDE_SHENXUE_5,Le niveau de cette\nFille et ses équipements\n[c][cc0011]resteront[-][/c] les mêmes.
IMG_GUIDE_SHENXUE_6,[c][cc0011]Touchez[-][/c] ici pour finir\nde Graduer cette Fille
IMG_GUIDE_SHENXUE_7,"Après la Graduation, les [c][cc0011]Attributs[-][/c]\net les [c][cc0011]Capacités[-][/c] seront améliorés"
GM_IMG_SIZE,Image Originale ({1})
UPLOAD_FAIL,Échec du téléchargement !
GM_UPLOAD_LIMIT_TIP,La taille maximale de l'image de téléchargement est {1} M
UPLOAD_IMG_WINDOW,Télécharger une image
GM_UPLOAD_MAX_COUNT,Vous avez atteint la limite de téléchargement maximale aujourd'hui ({1} fois / jour).
PARTNER_COMMENTS,Commentaire
RECEIVE_LIKE,"""J'aime"" reçu"
NO_COMMENTS,Aucun commentaire…
LIKE,Aimer
PARTNER_CHOOSE_PICTURE,Activer
HAVE_CHOOSE_PICTURE,Ce Skin a été défini comme Skin par défaut
PARTNER_CANCEL_PICTURE,Annuler
HAVE_CANCEL_PICTURE,L'application de ce Skin comme Skin par défaut a été annulé
PARTNER_COMMENT_IN_CD,"Vous commentez trop vite, veuillez attendre un moment"
PARTNER_WAIT_TO_ADD_COMMENT,Envoyons un message !
PARTNER_COMMENT_LOCKED,Vous pouvez commenter uniquement après avoir obtenu la Fille.
PARTNER_COMMENT_MSG_LIMIT,"Envoie échoué, 100 caractères maximum !"
PARTNER_COMMENT_MSG_LESS,"Envoie échoué, il faut au moins 12 caractères."
PARTNER_COMMENT_SUCCESSFULLY_SEND,Publié !
IMG_GUIDE_CRYSTAL_1,"Après que la Fille ait atteint le Niv.40, touchez ici pour débloquer son [c][cc0011]Cristal[-][/c]"
IMG_GUIDE_CRYSTAL_2,Touchez le Cristal pour voir les détails
IMG_GUIDE_CRYSTAL_3,Cette fenêtre montre les détails du Cristal
IMG_GUIDE_CRYSTAL_4,Touchez [c][cc0011]Améliorer[-][/c] pour améliorer le Cristal
IMG_GUIDE_CRYSTAL_5,Les [c][cc0011]Ciseaux de Cristal[-][/c] sont disponibles dans le Distributeur et dans l'Auto-Bataille à partir de l'étape 5-3 de la Campagne
IMG_GUIDE_CRYSTAL_6,Les Cristaux auront de meilleurs attributs après les avoir améliorés
IMG_GUIDE_CRYSTAL_7,Afin d'améliorer vos Cristaux vous devrez utiliser des [c][cc0011]Pièces[-][/c] et des [c][cc0011]Ciseaux de Cristal[-][/c]
IMG_GUIDE_CRYSTAL_8,Dépensez des Gemmes pour verrouiller les attributs actuels.
IMG_GUIDE_CRYSTAL_9,Touchez [c][cc0011]Échanger[-][/c] pour échanger le Cristal
IMG_GUIDE_CRYSTAL_10,"En touchant [c][cc0011]Échanger[-][/c], vous pourrez changer les attributs actuels en d'autres attributs"
IMG_GUIDE_CRYSTAL_11,Afin d'échanger vous devrez utiliser des [c][cc0011]Pièces[-][/c] et des [c][cc0011]Ciseaux de Cristal[-][/c]
IMG_GUIDE_CRYSTAL_12,"Après avoir échangé, vous pouvez choisir de continuer d'[c][cc0011]Échanger[-][/c] ou [c][cc0011]Sauvegarder[-][/c] les attributs actuels"
IMG_GUIDE_BOSS_1,"Toutes les 8 heures vous pouvez rechercher une fois,\net obtenir [c][cc0011]des récompenses[-][/c] ou trouver un [c][cc0011]Ami BOSS[-][/c]"
IMG_GUIDE_BOSS_2,"Obtenez des Pièces, du\nJus d'EXP, des Fragments\nde Filles 3 et 4 étoiles"
IMG_GUIDE_BOSS_3,"Après avoir vaincu un\nAmi BOSS, vous recevrez\ndes récompenses par [c][cc0011]courrier[-][/c]"
IMG_GUIDE_BOSS_4,Vous recevrez aussi des [c][cc0011]récompenses[-][/c]\nsi vous aidez vos amis à vaincre un Ami BOSS
IMG_GUIDE_BOSS_5,Recherchez et vainquez l'Ami BOSS afin\nd'obtenir des récompenses et des Gemmes
GUILD_WAR_TEXT01,Aucune équipe trouvée
ALTAR_AUTO_TEXT,Transférer en masse
NO_AUTO_PARTNER,Aucune Fille disponible pour Intelligent
VERSION_TIPS,"Nouveau contenu de jeu détecté, veuillez actualiser le jeu"
PUB_MISSION_LIMIT_TIPS,"Vous avez déjà trop de quêtes dans Jobs, veuillez d'abord en finir !"
SUBSCRIPTION_REPEAT_ERROR,Vous avez déjà le bonus de Pièces doublées. Vous ne pouvez pas vous abonner encore une fois !
PARTNER_SOUND_KEYS,S'inscrire|Interaction 1|Interaction 2|Interaction 3|Interaction 4|Interaction 5|Bataille|Compétence|Améliorer|Monter|Graduer|Réveillr|Équiper 1|Équiper 2|Auto-Bataille|Dortoir|Installer|Inactif|Job|Mission|Campagne|Cadeau 1|Cadeau 2|Cadeau 3|Salutation|Gagner|Échouer|Serment
SETTING_UP_DOCTOR,Test réseau
NETWORK_DOCTOR_TEXT01,"Si vous avez des problèmes de connexion, allez dans 【Test de réseau】, le résultat du test sera envoyé à notre équipe de développement"
NETWORK_DOCTOR_TEXT02,"En cours de diagnostic, veuillez patienter..."
NETWORK_DOCTOR_TEXT03,Voici les résultats de votre test de réseau：
NETWORK_DOCTOR_TEXT04,Ping: {1}
NETWORK_DOCTOR_TEXT05,Loss : {1}%%
NETWORK_DOCTOR_TEXT06,"Le résultat du test a été envoyé à notre équipe de développement. Si vous avez besoin de plus d'assistance, vous pouvez contacter nos GM dans le jeu. Notre équipe vous répondra aussi vite que possible."
NETWORK_DOCTOR_TEXT07,Oups ! Une erreur s'est produite avec le test ! Veuillez réessayer.
TRY_AGAIN,Réessayer
NEXT_TIME,La prochaine fois
PUT_IN_NUM,Mettre：
TAIWAN_AREA_LIMIT,Uniquement pour les Taïwanais
DOCTOR_NOT_OPEN,Cette fonctionnalité n'est pas encore disponible
EDIT_PICTURE_TEXT01,Par défaut
EDIT_PICTURE_TEXT02,Possédé
LOVE_POINT_TEXT,Faveur
DATES_TEXT01,Touchez pour\nenvoyer un cadeau
DATES_TEXT02,Créer un cadeau
DATES_TEXT03,Cadeau
DATES_TEXT04,Voix
DATES_TEXT05,Fichier
DATES_TEXT06,Rendez-vous
DATES_TEXT07,Aucun Fichier
DATES_TEXT08,Débloqué lorsque la Faveur atteint {1}
DATES_GIFTS_WINDOW,Créer un cadeau
DATES_GIFTS_TEXT01,Créer
DATES_GIFTS_GROUP_1,Nourriture
DATES_GIFTS_GROUP_2,Jouet
DATES_GIFTS_GROUP_3,Accessoire
DATES_GIFTS_GROUP_4,Autre
AUTO,Auto
NOT_AUTO,Manuel
STORY_IS_SKIP,Êtes-vous certain de vouloir passer l'histoire ?
STORY_RECORD_TITLE,Mémoire
DATES_TEXT09,Faveur
DATES_TEXT10,Faveur :
DATES_TEXT11,Bonus :
GUILD_TEXT66,Cette Guilde n'existe pas
DATES_GIFTES_TIP01,Donner
GUILD_DININGHALL_HELP,"1. Touchez ""Obtenir la commande"" afin de rafraîchir la commande, celle-ci peut être obtenue une fois toutes les 12 heures.|2. Après avoir commencé la commande, vous recevrez les récompenses après un certain temps.|3. Vous pouvez utiliser des Gemmes afin d'améliorer la commande. Plus il y a d'étoiles, plus la récompense sera importante.|4. Vous pouvez augmenter la Cafétéria afin d'augmenter le nombre et la production des commandes par donation.|5. Les membres de la Guilde partagent le même niveau de Cafétéria, mais les commandes des joueurs sont exclusives et n'affecteront pas les autres joueurs."
DATES_TEXT12,Donation Réussie
COMPOSE_DATES_GIFTS_TEXT01,Création réussie
COMPOSE_DATES_GIFTS_TEXT02,Matériaux Insuffisants
IF_UNLOCK_HERO,"Êtes-vous certain de vouloir débloquer cette Fille ? Si la Fille est en train de défendre dans l'Arène, elle sera enlevée de l'équipe après avoir été débloquée."
UNLOCK_FAILED,"Cette Fille est la dernière Fille dans l'équipe de défense, elle ne peut donc pas être enlevée."
DATES_TEXT13,Aucun bonus
SHELTER_TIPS,Page suivante
DATES_TEXT14,Débloquez en finissant\nl'histoire précédente
DATES_TEXT15,Bloqué
COMPOSE_DATES_GIFTS_TEXT03,Le nombre de Fille ne peut pas être de 0
MEMORIES,Mémoire
QUIZ,Quiz
DATES_STORY_WINDOW,Personnage de l'histoire
DATES_GIFTS_SEND_WINDOW,Cadeau envoyé
IF_MANUAL_UNLOCK_HERO,"Cette Fille est bloquée, voulez-vous la débloquer ?"
