id,get_chapter,get_banner,get_cover_url,time
133,Épisode 130,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/banner_130.png?width=226&height=206,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/cover_130.png?width=200&height=182,0
134,Épisode 131,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/banner_131.png?width=226&height=206,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/cover_131.png?width=200&height=182,0
135,Épisode 132,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/banner_132.png?width=226&height=206,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/cover_132.png?width=200&height=182,0
136,Épisode 133,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/banner_133.png?width=226&height=206,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/cover_133.png?width=200&height=182,0
137,Épisode 134,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/banner_134.png?width=226&height=206,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/cover_134.png?width=200&height=182,0
138,Épisode 135,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/banner_135.png?width=226&height=206,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/cover_135.png?width=200&height=182,0
139,Épisode 136,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/banner_136.png?width=226&height=206,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/cover_136.png?width=200&height=182,0
140,Épisode 137,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/banner_137.png?width=226&height=206,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/cover_137.png?width=200&height=182,0
141,Épisode 138,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/banner_138.png?width=226&height=206,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/cover_138.png?width=200&height=182,0
142,Épisode 139,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/banner_139.png?width=226&height=206,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/cover_139.png?width=200&height=182,0
143,Épisode 140,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/banner_140.png?width=226&height=206,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/cover_140.png?width=200&height=182,0
144,Épisode 141,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/banner_141.png?width=226&height=206,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/cover_141.png?width=200&height=182,0
145,Épisode 142,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/banner_142.png?width=226&height=206,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/cover_142.png?width=200&height=182,0
146,Épisode 143,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/banner_143.png?width=226&height=206,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/cover_143.png?width=200&height=182,0
147,Épisode 144,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/banner_144.png?width=226&height=206,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/cover_144.png?width=200&height=182,0
