id,name,desc
10132,Citrouille Diabolique,Exclusif
10133,Jugement d'Amour,Serment
40200,Soirée du Campus,Boutique de Meubles
31040,Avatar de Thanksgiving,Exclusif
10134,Omerta,Exclusif
31041,Avatar de Viviane,Avis d'Admission
31042,Avatar de Joan,Exclusif
31043,Avatar de Libération 5,Succès
10135,Union Éternelle,Serment
10136,Don Rina,Exclusif
10137,Capo Linky,Exclusif
10138,Mecha-Démon,5ème Période du Festival de Vapeur
32048,Jauge de Pression,5ème Période du Festival de Vapeur
10139,Réveillon de Noël,Exclusif
31044,Avatar Exclusif de Uriel & Izanami,Avis d'Admission
10140,Livraison de Noël,En temps limité
10141,Déesse de Noël,En temps limité
26043,Aube Éternelle,En temps limité
72029,Arrête,En temps limité
72030,Vilaine,En temps limité
72031,Spectateur,En temps limité
72032,Tu oses ?,En temps limité
40201,Chaise Gaming 2,Boutique des Meubles
40202,Parquet de fête,Boutique des Meubles
40203,Papier Peint de fête,Boutique des Meubles
40204,Fenêtre de Noël,Boutique des Meubles
40205,Rideau Rouge,Boutique des Meubles
40206,Guirlande,Boutique des Meubles
40207,Train de Bonbon,Boutique des Meubles
40208,Cabine de train Vert,Boutique des Meubles
40209,Cabine de train Bleu,Boutique des Meubles
40210,Voies de train 1,Boutique des Meubles
40211,Voies de train 2,Boutique des Meubles
40212,Voies de train 3,Boutique des Meubles
40213,Voies de train 4,Boutique des Meubles
40214,Casse-Noisette Rouge,Boutique des Meubles
40215,Casse-Noisette Bleu,Boutique des Meubles
40216,Table à manger,Boutique des Meubles
40217,Bougeoir,Boutique des Meubles
40218,Service à thé 2,Boutique des Meubles
40219,Balançoire,Boutique des Meubles
40220,Gâteau de Noël,Boutique des Meubles
40221,Maison en pain d'épice,Boutique des Meubles
40222,Pain d'épices Vert,Boutique des Meubles
40223,Pain d'épices Rouge,Boutique des Meubles
40224,Lit d'enfant,Boutique des Meubles
40225,Boîte de bonbons,Boutique des Meubles
40226,Sac de bonbons,Boutique des Meubles
40227,Nuit de Noël enneigée,Boutique des Meubles
31045,Avatar de Noël 2020,En temps limité
32049,Renne de Noël,En temps limité
50050,Forêt（Nuit）,Acheter avec des Pièces
50051,Forêt,Acheter avec des Pièces
50052,Parmi les Étoiles,Terminer le Chapitre 11 de la Campagne
50053,Grande Bibliothèque d'Ulbricht,Terminer le Chapitre 12 de la Campagne
50054,Dojo,Gagner 100 fois dans l'Arène
50055,Fête de l'Été,Terminer le Chapitre 4 de la Campagne
50056,Vacances d'été,Acheter avec des Gemmes
50057,Nuit Dangereuse,Acheter avec des Gemmes
10142,Vœux Sincères,En temps limité
31046,Avatar Exclusif de 2021,Exclusif
10143,Promesse Pure,Serment
10144,Provisions d'Hiver,Exclusif
10145,Chant de Geisha,Exclusif
32050,Exploration du Vieux Campus,Les TOP 10 de l'événement d'Exploration du Vieux Campus
31047,Avatar de Vera,Avis d'Admission
26044,Cœur Scellé · Fantôme,Fragments - Obtention exclusive chez l'Antiquaire
26045,Sang Démoniaque · Fantôme,Fragments - Obtention exclusive chez l'Antiquaire
26046,Épée Scellée · Humain,Fragments - Obtention exclusive chez l'Antiquaire
26047,Menottes du Mal · Humain,Fragments - Obtention exclusive chez l'Antiquaire
26048,Bouclier Épineux · Humain,Fragments - Obtention exclusive chez l'Antiquaire
26049,Cœur Scellé · Monstre,Fragments - Obtention exclusive chez l'Antiquaire
26050,Sang Démoniaque · Monstre,Fragments - Obtention exclusive chez l'Antiquaire
26051,Épée Scellée · Fée,Fragments - Obtention exclusive chez l'Antiquaire
26052,Menottes du Mal · Fée,Fragments - Obtention exclusive chez l'Antiquaire
26053,Bouclier Épineux · Fée,Fragments - Obtention exclusive chez l'Antiquaire
26054,Sang Démoniaque · Fée,Fragments - Obtention exclusive chez l'Antiquaire
26055,Épée Scellée · Ange,Fragments - Obtention exclusive chez l'Antiquaire
26056,Menottes du Mal · Ange,Fragments - Obtention exclusive chez l'Antiquaire
26057,Bouclier Épineux · Ange,Fragments - Obtention exclusive chez l'Antiquaire
26058,Cœur Scellé · Ange,Fragments - Obtention exclusive chez l'Antiquaire
26059,Sang Démoniaque · Ange,Fragments - Obtention exclusive chez l'Antiquaire
26060,Épée Scellée · Démon,Fragments - Obtention exclusive chez l'Antiquaire
26061,Menottes du Mal · Démon,Fragments - Obtention exclusive chez l'Antiquaire
26062,Bouclier Épineux · Démon,Fragments - Obtention exclusive chez l'Antiquaire
26063,Cœur Scellé · Démon,Fragments - Obtention exclusive chez l'Antiquaire
26064,Sang Démoniaque · Démon,Fragments - Obtention exclusive chez l'Antiquaire
26065,Arbalète-X,Fragments - Obtention exclusive chez l'Antiquaire
26066,Dé du Destin,Fragments - Obtention exclusive chez l'Antiquaire
26067,Chapeau de magicien,Fragments - Obtention exclusive chez l'Antiquaire
26068,Kagura Suzu,Fragments - Obtention exclusive chez l'Antiquaire
26069,Gantelet de Gardien,Fragments - Obtention exclusive chez l'Antiquaire
26070,Saint Graal,Fragments - Obtention exclusive chez l'Antiquaire
26071,Sceptre d'Ours,Fragments - Obtention exclusive chez l'Antiquaire
26072,Lanterne de Yume,Fragments - Obtention exclusive chez l'Antiquaire
26073,Casque de Samouraï,Fragments - Obtention exclusive chez l'Antiquaire
26074,Dard d'Abeille,Fragments - Obtention exclusive chez l'Antiquaire
26075,Cloche Sainte,Fragments - Obtention exclusive chez l'Antiquaire
26076,Clés Secrètes,Fragments - Obtention exclusive chez l'Antiquaire
10146,Reine du Ménage,Exclusif
10147,Mecha-Pirate,6ème Période du Festival de Vapeur
10148,Câlin Chaleureux,Serment
50058,Soirée de Noël,Acheter avec des Gemmes
32051,Meca-Navigation,6ème Période du Festival de Vapeur
10149,Loup des Mers,Exclusif
10150,Mélodie Lunaire,Exclusif
10151,Qipao Séduisant,Exclusif
10152,Hanabi,Exclusif
31048,Avatar Exclusif d'Azumi,Avis d'Admission
31049,Avatar Exclusif de Shina,Exclusif
26077,Micro d'Idole,Exclusif
32052,Surprise Romantique,Exclusif
10153,Magie Violette,Exclusif
10154,Hina Matsuri,Exclusif
10155,Flamme d'Amour,Serment
10156,Lotus du Lac,Exclusif
31050,Avatar d'Ambre,Avis d'Admission
31051,Avatar de Vanessa,Exclusif
10157,Cœur Fondant,Exclusif
10158,Magicienne,Exclusif
10159,Étoile du Cirque,Exclusif
50059,Année Propice,Acheter avec des Gemmes
10160,Reine de la Radio,Reconstitution du Livre
10161,Lapin de Pâques,Exclusif
10162,Boîte-à-Turin,Exclusif
72033,Calme-toi,Défi du Personnage·Scythe
40228,Sac Secret,Reconstitution du Livre
10163,Kimono Céleste,Exclusif
32053,Belle Récréation,Reconstitution du Livre
31052,Avatar d'Estelle,Avis d'Admission
10164,Session Privée,Exclusif
10165,Promesse de Scout,Exclusif
10166,Violette Éphémère,Exclusif
10167,Robe Idyllique,Exclusif
10168,Bergère,Exclusif
10169,Amour Irrésistible,Serment
31053,Avatar d'Éléanor,Avis d'Admission
10170,Infirmière Rose,Exclusif
10171,Patiente Explosive,Exclusif
31054,Avatar de Lys,Exclusif
10172,Doctoresse,Exclusif
26078,Faux Mortelle,Exclusif
10173,Écolière Élite,Exclusif
10174,Rose Épineuse,Reconstitution du Livre
40230,Carrelage de Cérémonie,Boutique des Meubles
40231,Mur de Cérémonie,Boutique des Meubles
40232,Gâteau de Serment,Boutique des Meubles
40233,Colonne Romaine,Boutique des Meubles
40234,Fleurs murales,Boutique des Meubles
40235,Table des Mariés,Boutique des Meubles
40236,Table des Invités,Boutique des Meubles
40237,Chaise de Cérémonie 1,Boutique des Meubles
40238,Chaise de Cérémonie 2,Boutique des Meubles
40239,Banc de Cérémonie 1,Boutique des Meubles
40240,Banc de Cérémonie 2,Boutique des Meubles
40241,Arche Fleurie (Rose),Boutique des Meubles
40242,Arche Fleurie (Rouge),Boutique des Meubles
40243,Colonne Fleurie (Rose),Boutique des Meubles
40244,Colonne Fleurie (Rouge),Boutique des Meubles
40245,Estrade de Cérémonie,Boutique des Meubles
40246,Podium,Boutique des Meubles
40247,Piano à Queue,Boutique des Meubles
40248,Tapis de Cérémonie,Boutique des Meubles
40249,Poteau de Guidage,Boutique des Meubles
40250,Pièce Montée de Fruits,Boutique des Meubles
40251,Dessert,Boutique des Meubles
40252,Champagne,Boutique des Meubles
32054,Fleur d'Épine,Reconstitution du Livre
40229,Arbalète de Chasse,Reconstitution du Livre
31055,Avatar de Térèsa,Avis d'Admission
10175,Rose Éternelle,Serment
10176,Jeune Soignante,Exclusif
32055,Voyageur des Cieux,Îles Célestes
10178,Haricot Azuki,Exclusif
10177,Roseaux Sauvages,Exclusif
10179,Parfum d'Orchidée,Exclusif
10180,Gamine Boueuse,Exclusif
10181,Malagauche,Exclusif
10182,Mouton de Ménage,Exclusif
10183,Paradis Infernal,Serment
50060,Chambre,Acheter avec les Pièces
50061,Pont Illuminé,Acheter avec les Pièces
50062,Dans le dortoir,Acheter avec les Pièces
50063,Laboratoire,Acheter avec les Pièces
50064,Terrain d'entraînement,Acheter avec les Pièces
50065,Cérémonie d'ouverture (à l'extérieur)  ,Acheter avec les Pièces
31056,Avatar de Frexie & Angélina,Avis d'Admission
31057,Avatar Exclusif de 3ème Anniversaire,Exclusif
10184,Soirée Pompette,Exclusif
72034,Je suis si forte !,Exclusif
72035,Gare à toi,Exclusif
72036,JE VAIS BIEN,Exclusif
72037,Oopsy,Exclusif
72038,Like a boss,Exclusif
72039,Santé !,Exclusif
10185,Soirée Étoilée,Exclusif
50066,La Fête du Cirque,Acheter avec des Gemmes
32056,Cadre d'Avatar Exclusif des 3 ans - Première Rencontre,Exclusif
32057,Cadre d'Avatar Exclusif des 3 ans - Étoile,Exclusif
32058,Cadre d'Avatar Exclusif des 3 ans - Bougie,Exclusif
32059,Cadre d'Avatar Exclusif des 3 ans - Gala,Exclusif
32060,Cadre d'Avatar Exclusif des 3 ans - Scintillant,Exclusif
10186,Soirée de Gala,Exclusif
