id,name,charge,currency,show_name
250,Colis de Guilde Niv.25,54.99,€,Colis de Guilde Niv.25
251,Colis de Guilde Niv.26,54.99,€,Colis de Guilde Niv.26
252,Colis de Guilde Niv.27,54.99,€,Colis de Guilde Niv.27
253,Colis de Guilde Niv.28,54.99,€,Colis de Guilde Niv.28
254,Colis de Guilde Niv.29,54.99,€,Colis de Guilde Niv.29
255,Colis de Guilde Niv.30,54.99,€,Colis de Guilde Niv.30
256,Coli du Membre Niv.4,2.29,€,Coli du Membre Niv.4
257,Coli du Membre Niv.5,2.29,€,Coli du Membre Niv.5
258,Coli du Membre Niv.6,2.29,€,Coli du Membre Niv.6
259,Coli du Membre Niv.7,2.29,€,Coli du Membre Niv.7
260,Coli du Membre Niv.8,2.29,€,Coli du Membre Niv.8
261,Coli du Membre Niv.9,2.29,€,Coli du Membre Niv.9
262,Colis de Guilde Niv.4,54.99,€,Colis de Guilde Niv.4
263,Colis de Guilde Niv.5,54.99,€,Colis de Guilde Niv.5
264,Colis de Guilde Niv.6,54.99,€,Colis de Guilde Niv.6
265,Colis de Guilde Niv.7,54.99,€,Colis de Guilde Niv.7
266,Colis de Guilde Niv.8,54.99,€,Colis de Guilde Niv.8
267,Colis de Guilde Niv.9,54.99,€,Colis de Guilde Niv.9
275,Pack Quotidien 7,5.49,€,Pack Quotidien
268,Pack d'Études I,5.49,€,Pack d'Études I
269,Pack d'Études II,5.49,€,Pack d'Études II
270,Pack d'Études III,10.99,€,Pack d'Études III
271,Pack d'Études IV,21.99,€,Pack d'Études IV
276,Offres Magiques 1,32.99,€,Offres Magiques 1
277,Offres Magiques 2,74.99,€,Offres Magiques 2
278,Offres Magiques 3,109.99,€,Offres Magiques 3
279,Pack Personnalisé 1,54.99,€,Pack Personnalisé 1
280,Personnalisé 2,21.99,€,Pack Personnalisé 2
281,Pack Personnalisé 3,5.49,€,Pack Personnalisé 3
282,Carte Mensuelle,10.99,€,Carte Mensuelle - Réduc. du 1er achat
283,Petite Carte Mensuelle,2.29,€,Petite Carte Mensuelle - Réduc. du 1er achat
284,Investissement de Test 4,54.99,€,Investissement de Test 4
285,Provision d'Aventure,21.99,€,Provision d'Aventure
286,Provision d'Aventure 1,5.49,€,Provision d'Aventure 1
287,Provision d'Aventure 2,32.99,€,Provision d'Aventure 2
288,Provision d'Aventure 3,54.99,€,Provision d'Aventure 3
289,Provision d'Aventure 4,89.99,€,Provision d'Aventure 4
290,Provision d'Aventure 5,109.99,€,Provision d'Aventure 5
1700101,Offre Personnalisée Niv.25,2.29,€,Offre Personnalisée Niv.25
1700201,Offre Personnalisée Niv.40,5.49,€,Offre Personnalisée Niv.40
1700301,Offre Personnalisée Niv.53,10.99,€,Offre Personnalisée Niv.53
1700401,Offre Personnalisée Niv.68,21.99,€,Offre Personnalisée Niv.68
1700501,Offre Personnalisée Niv.85,32.99,€,Offre Personnalisée Niv.85
1700601,Offre Personnalisée Niv.95,32.99,€,Offre Personnalisée Niv.95
1700701,Offre Personnalisée Niv.110,54.99,€,Offre Personnalisée Niv.110
1700801,Offre Personnalisée Niv.135,74.99,€,Offre Personnalisée Niv.135
1700901,Offre Personnalisée Niv.140,109.99,€,Offre Personnalisée Niv.140
1701001,Offre Personnalisée Niv.155,89.99,€,Offre Personnalisée Niv.155
1701101,Offre Personnalisée Niv.165,89.99,€,Offre Personnalisée Niv.165
1701201,Offre Personnalisée Niv.180,89.99,€,Offre Personnalisée Niv.180
293,Pack d'Études I,1.09,€,Pack d'Études I
294,Pack d'Études II,5.49,€,Pack d'Études II
295,Pack d'Études III,10.99,€,Pack d'Études III
296,Pack d'Études IV,21.99,€,Pack d'Études IV
297,Offre de Guilde,32.99,€,Offre de Guilde
299,Pack de la Rentrée Scolaire I,32.99,€,Pack de la Rentrée Scolaire I
300,Pack de la Rentrée Scolaire II,54.99,€,Pack de la Rentrée Scolaire II
301,Retour à l'Académie,32.99,€,Retour à l'Académie
302,Carte Mensuelle (Retour),5.49,€,Carte Mensuelle (Retour)
303,Passe de Luxe (Retour),2.29,€,Passe de Luxe (Retour)
1701301,Offre Personnalisée Niv.15,2.29,€,Offre Personnalisée Niv.15
1701401,Offre Personnalisée Niv.35,5.49,€,Offre Personnalisée Niv.35
1701501,Offre Personnalisée Niv.48,10.99,€,Offre Personnalisée Niv.48
1701601,Offre Personnalisée Niv.58,32.99,€,Offre Personnalisée Niv.58
1701701,Offre Personnalisée Niv.78,32.99,€,Offre Personnalisée Niv.78
1701801,Offre Personnalisée Niv.90,32.99,€,Offre Personnalisée Niv.90
1701901,Offre Personnalisée Niv.115,32.99,€,Offre Personnalisée Niv.115
1702001,Offre Personnalisée Niv.125,32.99,€,Offre Personnalisée Niv.125
1702101,Offre Personnalisée Niv.100,54.99,€,Offre Personnalisée Niv.100
1702201,Offre Personnalisée Niv.105,54.99,€,Offre Personnalisée Niv.105
1702301,Offre Personnalisée Niv.120,54.99,€,Offre Personnalisée Niv.120
1702401,Offre Personnalisée Niv.130,54.99,€,Offre Personnalisée Niv.130
1702501,Offre Personnalisée Niv.145,54.99,€,Offre Personnalisée Niv.145
1702601,Offre Personnalisée Niv.170,54.99,€,Offre Personnalisée Niv.170
1702701,Offre Personnalisée Niv.150,74.99,€,Offre Personnalisée Niv.150
1702801,Offre Personnalisée Niv.175,74.99,€,Offre Personnalisée Niv.175
1702901,Offre Personnalisée Niv.190,74.99,€,Offre Personnalisée Niv.190
1703001,Offre Personnalisée Niv.195,89.99,€,Offre Personnalisée Niv.195
1703101,Offre Personnalisée Niv.160,109.99,€,Offre Personnalisée Niv.160
1703201,Offre Personnalisée Niv.185,109.99,€,Offre Personnalisée Niv.185
1703301,Offre Personnalisée Niv.200,109.99,€,Offre Personnalisée Niv.200
304,Pack du 3ème Anniversaire,10.99,€,Pack du 3ème Anniversaire
305,Pack du 3ème Anniversaire,21.99,€,Pack du 3ème Anniversaire
