id,get_chapter,get_url,get_url_h5
117,Épisode 114,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_114_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/auxnormes114fr.png?width=720&height=1753
118,Épisode 115,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_115_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/auxnormes115fr.png?width=720&height=1753
119,Épisode 116,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_116_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/auxnormes116fr.png?width=720&height=1753
120,Épisode 117,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_117_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/auxnormes117fr.png?width=720&height=1753
121,Épisode 118,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_118_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_118_fr_fr.png?width=720&height=1753
122,Épisode 119,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_119_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_119_fr_fr.png?width=720&height=1753
123,Épisode 120,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_120_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_120_fr_fr.png?width=720&height=1753
124,Épisode 121,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_121_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_121_fr_fr.png?width=720&height=1753
125,Épisode 122,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_122_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_122_fr_fr.png?width=720&height=1753
126,Épisode 123,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_123_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_123_fr_fr.png?width=720&height=1753
127,Épisode 124,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_124_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_124_fr_fr.png?width=720&height=1753
128,Épisode 125,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_125_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_125_fr_fr.png?width=720&height=1753
129,Épisode 126,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_126_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_126_fr_fr.png?width=720&height=1753
130,Épisode 127,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_127_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_127_fr_fr.png?width=720&height=1753
131,Épisode 128,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_128_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_128(1)_fr_fr.png?width=720&height=1753
132,Épisode 129,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_129_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_129_fr_fr.png?width=720&height=1753
133,Épisode 130,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_130_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_130_fr_fr.png?width=720&height=1753
134,Épisode 131,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_131_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_131_fr_fr.png?width=720&height=1753
135,Épisode 132,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_132_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_132_fr_fr.png?width=720&height=1753
136,Épisode 133,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_133_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_133_fr_fr.png?width=720&height=1753
137,Épisode 134,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_134_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_134_fr_fr.png?width=720&height=1753
138,Épisode 135,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_135_fr_fr_unity.png?width=629&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_135_fr_fr.png?width=720&height=1753
139,Épisode 136,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_136_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_136_fr_fr.png?width=720&height=1753
140,Épisode 137,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_137_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_137_fr_fr.png?width=720&height=1753
141,Épisode 138,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_138_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_138_fr_fr.png?width=720&height=1753
142,Épisode 139,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_139_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_139_fr_fr.png?width=720&height=1753
143,Épisode 140,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_140_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_140_fr_fr.png?width=720&height=1753
144,Épisode 141,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_141_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_141_fr_fr.png?width=720&height=1753
145,Épisode 142,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_142_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_142_fr_fr.png?width=720&height=1753
146,Épisode 143,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_143_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_143_fr_fr.png?width=720&height=1753
147,Épisode 144,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_144_fr_fr_unity.png?width=720&height=1753,https://yottacdn.akamaized.net/carolpfres/common/assets/upload/img/115/manga_144_fr_fr.png?width=720&height=1753
