id,name,title,text
101,夏侯淵,秘密資料,"
[c][f55090]誕生日：[-][/c]10/19
[c][f55090]見た目年齢：[-][/c]18
[c][f55090]嫌いなプレゼント：[-][/c]エコドーム、サボテン
[c][f55090]好きなプレゼント：[-][/c]SFピストル、ゲーム機"
102,夏侯淵,ゲームオタク,夏侯淵は典型的なゲームオタクだ。完全なるゲームフリークな彼女は、毎日様々なゲームを攻略し、時にはゲーム内のキャラクターのコスプレをする。彼女はそれを「パーフェクトなコスプレ」と言うが、実際はそのキャラの衣装を着て、VRメガネを装着するだけだ。しかし、VRメガネ着用中の彼女には注意が必要だ。なぜなら、ゲームに夢中な上に、VRメガネにより視野が狭くなった彼女に、うっかりルームメイトが殴られているからだ。
103,夏侯淵,涼しい夏,夏侯淵が大好きなゲームは、学園図書館の古い本棚から見つけた『涼しい夏』。それは、水着のヒロインを操って、ビーチでゾンビを倒すゲームだ。寒い冬にこのキャラのコスプレをする時、彼女は仕方なく、水着以外にニーハイソックスも履いた。実は中には、使い捨てカイロもこっそりといくつか貼っている。
104,夏侯淵,コスプレ,多くの人は夏侯淵のことを見くびっている。寝ることも食べることも忘れ、一日中ゲームをし、「パーフェクトなコスプレ」を貫くことは、学園の規則に反することだと思っているからだ。\nしかし、突然勃発した例の危機で、夏侯淵の「コスプレ用トイガン」から超強力な弾丸が発射された時、彼女に対する軽蔑や蔑みが、尊敬と賞賛に変わった。
105,荀彧,秘密資料,"
[c][f55090]誕生日：[-][/c]9/15
[c][f55090]見た目年齢：[-][/c]17
[c][f55090]嫌いなプレゼント：[-][/c]修理道具、手帳
[c][f55090]好きなプレゼント：[-][/c]マフラー、カメラ"
106,荀彧,浴衣,荀彧の印象といえば、ほとんどの人がセクシーだが気怠い猫のような人だと答える。彼女はよく、浴衣姿で出掛けるが、これは些細なことにこだわらないというか、他人の視線を気にしない、とでも言えば良いのだろうか？彼女に聞いてみても、「私、この服が大好きなのよ～。あなたのお気に召さないかしら？」という返事しか返ってこない。
107,荀彧,ドライヤー,荀彧の一番のお気に入りの場所は、学園のお風呂だ。実は彼女が好きなのは、入浴と言うよりも、入浴後にドライヤーで髪を乾かしている時だ。本人の話によると、温かい風が髪にあたった時、水分が飛ぶのと一緒に、自分の悩みも吹き飛ばしてくれるような気分になるという。だから彼女にとって、毎回髪を乾かす時間は心を癒やす時間にもなっている。
108,荀彧,武器,前回の緊急事態が発生するまで、荀彧はどのような組織にも参加したことはなく、誰とも争ったことも\nなかった。戦場に立つ荀彧が手に持つドライヤーは、髪に付いた水を吹き飛ばすだけでなく、全ての邪気や暗闇も吹き飛ばしてくれた。あれ以来、風呂場が賑やかになってきたのは、荀彧がいるとなんだか安心できることに加えて、風呂場のエッセンシャルオイルと\nシャンプーが、不安な人々の心を癒してくれるからだろう。
109,趙雲,秘密資料,"
[c][f55090]誕生日：[-][/c]11/13
[c][f55090]見た目年齢：[-][/c]18
[c][f55090]嫌いなプレゼント：[-][/c]スケルトン抱き枕、吸血鬼の仮面
[c][f55090]好きなプレゼント：[-][/c]プリン、エコドーム"
110,趙雲,クールアイドル,趙雲は多くの生徒達のアイドルだ。\n人気があるのは、その強さだけではなく、高貴でクール、そして優雅で礼儀正しい人柄からだ。趙雲は関羽と同じく、よく弱者を守っている。そのため、二人のファン達は、時折どちらが学園の人気No.1であるかを争っている。
111,趙雲,白馬の王子,ある時、劉備の誘いで、趙雲は学園の喫茶店でバイトを始めた。彼女はメイド服に慣れていなかったので、劉備が適当に白い執事服を渡したが、これが意外とよく似合ったのだ。それ以来、趙雲は「白馬の王子」と後輩たちの間で呼ばれるようになった。噂によると、二週間に一度、劉備はバイトに趙雲を誘うらしい。趙雲も友人の誘いを断り切れず、彼女がバイトの日は、喫茶店いっぱいにファンが訪れる。
112,趙雲,目標,趙雲の最大の目標は、すべての悪を消し去り、自分の道を見つけることだ。だから彼女には、遊びに費やす時間は全くない。授業がない時などは、趙雲はよく学園の境界に沿って巡回をしている。どうやら彼女は何らかの苦難を経て、ようやく学園に来たらしい。そのため、彼女はずっと、学園の外にいる皆が知らない何かを警戒し続けている。
113,豊臣秀吉,秘密資料,"
[c][f55090]誕生日：[-][/c]未知
[c][f55090]見た目年齢：[-][/c]14
[c][f55090]嫌いなプレゼント：[-][/c]フライドポテト、ゲーム機
[c][f55090]好きなプレゼント：[-][/c]謎のポーション、ヨーヨー"
114,豊臣秀吉,記憶喪失,豊臣秀吉は、昔のことあまり覚えておらず、力も異常なほど弱い。唯一覚えていることは、自分は何らかの使命があってここに来た、ということだけだ。しかし実際、彼女が何のためにこの学園に来たのかを知る者はいない。多くの人が、彼女は責任感を魂に刻み、帽子を被り、毎日自己鍛錬を繰り返している少女、という印象をもっている。
115,豊臣秀吉,指導,豊臣秀吉は鍛練中、同じく特訓をしている呂蒙によく出会う。その呂蒙はと言うと、どこかで見つけた全く役に立たないトレーニングガイドを見ながら、日々特訓を続けているようだ。しかし、彼女は体力がないらしく、特訓を始めてすぐに疲れて倒れてしまった。この時、秀吉は呂蒙を直接助けようとはせず、自分の厳しい訓練を続けることで、呂蒙に手本を見せた。呂蒙も彼女に教えを請う意志はなかったようだ。ただ秀吉の頑張っている姿を見ていた彼女は、確実に影響を受けた。呂蒙は秀吉との練習を始め、そのおかげか、暫く経つと、幾分かの効果が出たようではある。
116,豊臣秀吉,訓練,日々の弛まぬ鍛錬によって、秀吉はどんどん強くなっていった。それよりも人々が気になったのは、彼女の身体がどんどん大きくなっていったことだ。力を失い幼女になってしまった人物が、力を取り戻してギャルになったという設定にそっくりで、多くの人から羨ましがられた。\n秀吉は風紀委員会から招聘を受け、生徒たちが突発的事態に直面した時、自分自身を守る力が備わるよう、体育の授業で不定期に生徒たちを指導するようになった。
117,蔡文姫,秘密資料,"
[c][f55090]誕生日：[-][/c]2/1
[c][f55090]見た目年齢：[-][/c]12
[c][f55090]嫌いなプレゼント：[-][/c]万年筆、秘密のノート
[c][f55090]好きなプレゼント：[-][/c]恐竜のブロック、スリングショット"
118,蔡文姫,名琴の謎,蔡文姫は幼い頃から、優れた文学と音楽の才能を発揮した。手に持つ七弦琴は伝説で失われた神器「焦尾」だ。しかし、蔡文姫が学園に入学したばかりの頃、特に得意な事がない学生だったと、ある上級生は記憶している。\n大きな変化は、学園に起きた謎の生徒神隠し事件の際に起こった。蔡文姫も神隠しにあった生徒の一人なのだが、彼女を見つけた時、「焦尾」を枕にして安らかに眠っていたのだ。この琴がいったいどこからやって来た物なのか、今も誰も分からないままだ。
119,蔡文姫,賑やかな学園,蔡文姫は文学と音楽の才能を持っているが、彼女自身はそれに対する興味はない。読書や琴を弾くより、\n「焦尾」を抱きながら、学園の隅々まで自分の走る姿と鈴のような笑い声を残したいと思っている。彼女は背は低いが、とっても素早い。学園で一番高いビルの屋上や、立入禁止の謎の森など、至る所で彼女の姿を見かける。ずっとこのまま元気で生きられると信じていた彼女は、その日、ある人物に出会った。
120,蔡文姫,憧れる人,なんとなくダンス教室に入った蔡文姫は、一人で踊っている甘夫人を見かけた。洗練された容姿、華麗な衣装、上品な姿勢……何よりも内から溢れ出す高貴さ。蔡文姫は、それを賛嘆することしかできなかった。彼女はすぐに「甘夫人のために、最も高貴な曲を作り、私の演奏に合わせて踊ってもらおう」と決意した。それからと言うもの、元のやんちゃ娘は姿を変え、閃きを求める音楽家になった。
121,郭氏,秘密資料,"
[c][f55090]誕生日：[-][/c]3/21
[c][f55090]見た目年齢：[-][/c]14
[c][f55090]嫌いなプレゼント：[-][/c]ラム酒、クロワッサン
[c][f55090]好きなプレゼント：[-][/c]秘密のノート、手帳"
122,郭氏,遠方からの手紙その一,褚ちゃん、元気にしてる？今は大陸南東のある町にいるの。もう少し南へ行けば、不思議な原始の林に入るよ。あそこの植物の巨大さは別格だと聞いているわ。もしかすると、あなたがくれたタンポポよりも大きいものがあるかもしれないよ。いいお花が見付かったらお土産にするから、楽しみにしててね。そうそう、あなたもそろそろ外へ出かけた方がいいよ。ずっと温室にいると、頭から芽が出てきちゃうよ。
123,郭氏,遠方からの手紙その二,親愛なる褚ちゃん。元気にしてる？あのね、雪山に生息しているバーラルは物凄く狂暴！あなたにもらったタンポポ、食べられちゃったよ。学園に戻ったら、またちょうだいね。でも、バーラルは狂暴だけど、木炭で焼いて、塩をまぶして食べると本当においしいの。干し肉をお土産にするから、もっと大きいタンポポを植えておいてね。
124,郭氏,遠方からの手紙その三,親愛なる褚ちゃん。私のこと、忘れてないよね？もうすぐ学園に帰るよ～。この手紙より早く着いちゃうかもしれないな！楽しみでしょ？嬉しいでしょ？何だか学園でとんでもないことが起きたみたいだね。でも安心して、もうそっちに帰ってる途中だから。必ずあなたを守るから、待っててね！絶対だよ！！！
125,劉表,秘密資料,"
[c][f55090]誕生日：[-][/c]3/3
[c][f55090]見た目年齢：[-][/c]16
[c][f55090]嫌いなプレゼント：[-][/c]ターキー、魚の缶詰
[c][f55090]好きなプレゼント：[-][/c]コーヒー、フライドポテト"
126,劉表,商品,鮫人は罪深い奴隷市場のヒット商品である。そして、鮫人が泣く時に生産される鮫玉は、極めて貴重だ。\n劉表は生まれつき楽観的な性格で、泣くということを知らなかった。深海から誘拐され、奴隷主に虐待されても、毎日何も気にせず笑っている。結局、鮫玉が作れない劉表は欠陥品として嫌われている。
127,刘表,人魚,ある日、幽夢学園風紀委員会の協力の元、大陸治安部隊は奴隷市場に突撃した。風紀委員会の幹部は、特殊容器の中から劉表を開放し、彼女を幽夢学園に連れて行った。それ以来、心配とは無縁の人魚が幽夢学園に生徒として加わり、暮らしている。
128,劉表,愛されし者,劉表がファンタジックな種族であることに加え、楽観的なおかげで、すぐ幽夢学園の生徒たちに溶け込むことができた。学園は彼女のために、特別なオーシャンボールという生命維持装置を作り、劉表は自由に陸地を行き来できるようになった。そして、劉表はその憂いのない笑顔で、生徒たちに報いつつ、学園がピンチになっても皆に立ち向かう勇気を与えた。
129,孫尚香,秘密資料,"
[c][f55090]誕生日：[-][/c]7/26
[c][f55090]見た目年齢：[-][/c]14
[c][f55090]嫌いなプレゼント：[-][/c]駒、ヨーヨー
[c][f55090]好きなプレゼント：[-][/c]紅茶、カメラ"
130,孫尚香,熊猫特訓日記その一,「グングン！もう食べちゃだめ！今日からダイエットを始めるんだからね。わたしたちの目標は乗馬クラブに参加することだよ。これからは乗馬クラブの基準に合わせて特訓するからね。特にスタイル！……うぅっじゃな～い！反対しても無駄よっ！」
131,孫尚香,熊猫特訓日記その二,「フン！クソ夏侯惇のヤツ！グングンをペット扱いして、乗馬クラブに入れてくれないなんて、人をバカにするにもほどがあるわ！グングンを馬のように訓練した苦労を無駄にしてさ。絶対仕返ししてやるから！さあ、グングン、もっと食べて！筋肉をもっとつけて！乗馬大会がもうすぐ始まっちゃうよ。どうしても夏侯惇のやつを倒して、この乗馬の天才を泣いて入会させたいって言わせてやるんだから。アハハハ！」
132,孫尚香,熊猫特訓日記その三,「あ！！！くそおおお、夏侯惇！！！屈辱よ！これ以上ない屈辱だわ！乗馬の天才の私が、あんな奴に負けるなんて！それにあの巨乳、明らかにわたしの胸をバカにしてるわ！仕返しよ！絶対に仕返ししてやるわ！フン、グングン、全部あんたのせいよ！竹、三日分とミルク一週間分なしだからね！反省しなさい！」
133,祝融,秘密資料,"
[c][f55090]誕生日：[-][/c]4/1
[c][f55090]見た目年齢：[-][/c]17
[c][f55090]嫌いなプレゼント：[-][/c]スケルトン抱き枕、狐耳のカチューシャ
[c][f55090]好きなプレゼント：[-][/c]プリン、ターキー"
134,祝融,火の神の伝説その一,祝融は誰も知らない集落に生まれた。その集落は火をトーテムとし、火の神を崇拝している。祝融が生まれた時に、天から火が降ってきて、危うく集落を燃やし尽くしてしまうところだった。\nやがて、その炎は火の精霊となり、生まれたばかりの祝融の側で彼女を見守った。それから祝融は、長老たちに聖女として奉られ、火の神として人間界の代弁者になった。
135,祝融,火の神の伝説その二,聖女である祝融を、長老たちは心を込めて、文武両道な人物に育てた。祝融が成人する日、長老たちは祝融を連れ、立入禁止の神殿に入った。一族の者に、彼女はこれからそこに閉じこもり、修練をして、火の神の意志を受け継ぐと発表した。時が流れ、祝融の消息は分からなくなり、彼女の名前も次第に一族から忘れさられてしまった。しかし、それからしばらくしたある日、幽夢学園にオーラを放つ高貴な少女が現れた……
136,祝融,火の神の伝説その三,祝融は豪快で誠実な性格なため、学園内に多くの友達と仲間ができた。しかし、豪快な笑い声の裏に潜む、寂しさと憂いに気付く人は少なかった。祝融は使命を背負ってこの幽夢学園に来たのだ。これは、自分の運命。しかも、聖女として避けられない責任だと彼女は分かっている。だが、彼女は心の底から、神殿の予言に記されているあの日が永遠に来ないことを望んでいる。
137,司馬昭,秘密資料,"
[c][f55090]誕生日：[-][/c]11/1
[c][f55090]見た目年齢：[-][/c]19
[c][f55090]嫌いなプレゼント：[-][/c]ターキー、天使の輪
[c][f55090]好きなプレゼント：[-][/c]魚の缶詰、スケルトン抱き枕"
138,司馬昭,暗黒魔法の天賦,司馬昭は生まれつき、暗黒魔法にとても興味を持っているようだ。大量の暗黒魔法に関する文献を研究した後、彼女はある結論に至った。それは、暗黒魔法と他の魔法には何の区別もないということだ。魔法には善悪はなく、それを決められるのは魔法を使う人と、魔法の用途に過ぎない、と。そこで彼女は、平然と様々な暗黒魔法を修練し、正真正銘のダークソーサラーになった。
139,司馬昭,暗黒魔法の予言術,司馬昭が一番得意な暗黒魔法は予言術だ。暗黒予言術はいくつかの流派に分けられている。最も代表的なのは、星回りによる占いだ。だが、司馬昭の予言は直感を頼りにしている。理論的基礎もシステムとなる予言のプロセスもないが、司馬昭の予言は于吉にも劣らない。
140,司馬昭,暗闇に覆われた未来,ある日偶然、預言で、司馬昭は幽夢学園の暗い未来を見てしまった。それは、世界の終焉のような血生臭い光景だった。司馬昭は、その様子を心の奥底にしまったが、思い出すとたまらなく恐ろしくなった。彼女は裏で、この学園で起きた事件を観察し、学園を崩壊させる原因を探ろうとしている。
141,于吉,秘密資料,"
[c][f55090]誕生日：[-][/c]11/1
[c][f55090]見た目年齢：[-][/c]18
[c][f55090]嫌いなプレゼント：[-][/c]操り人形、天使の輪
[c][f55090]好きなプレゼント：[-][/c]邪悪エナジージュース、吸血鬼の仮面"
142,于吉,悪魔の代弁者,修羅学部を代表する者がいるとすれば、それは間違いなく于吉だ。彼女は腹黒く、イタズラ好きで、悪知恵の塊だ。学園の人の殆どは彼女のことをひたすら恐れている。身につけている巨大な鎌は彼女のシンボルであり、彼女が悪魔の代弁者である象徴でもある。
143,于吉,ソウルリーパー,于吉は心に、誰にも言えない秘密を一つ隠している。その秘密のために、彼女は幾千万の魂を集めなければならない。完全な魂だろうが、欠片だろうが、于吉は隙があると感じれば、ハゲワシのように獲物を追い続けて美味な魂を刈り取る。
144,于吉,時を待つ,戦争の勃発は、間接的に大量の魂を刈り取るチャンスを于吉に与えた。だが、風紀委員会とDEF戦線は激しい戦いの末、一時停戦する兆候が見えた。しかしそれは于吉が望む結果ではなかったため、彼女はその事態に身を投じ、事態を混乱した状況に導こうとした。
145,水鏡,秘密資料,"
[c][f55090]誕生日：[-][/c]5/8
[c][f55090]見た目年齢：[-][/c]17
[c][f55090]嫌いなプレゼント：[-][/c]邪悪エナジージュース、苦無
[c][f55090]好きなプレゼント：[-][/c]プリン、天使の輪"
146,水鏡,潔癖症の患者,美しい水鏡はその外見通り、ピュアな心を持ち、世界のありとあらゆる汚れや、不潔なものが許せない重度の潔癖症で、一日三回お風呂に入る。学園が修羅学部を設立したことを、大変不満に思っている。大好きなものはクリームプリン、大嫌いなものはチョコレートケーキ。
147,水鏡,目指す所は修羅,元々水鏡は、闇と邪悪が嫌いなのだと思っていた。しかし、自分の手で闇や邪悪なものを滅ぼすことが快感となり、夢中になっていることに気がついた。本当の自分に気づいてからというもの、水鏡はかつて嫌悪していた悪魔に強烈な興味が湧き、修羅学部を見る目も変わったのだった。
148,水鏡,悩む水鏡,水鏡は修羅学部の生徒に救われたことで恩義を感じ、心に矛盾を抱くようになった。そして、彼女はどうしても修羅学部を滅ぼす決意ができなくなった。彼女は自分自身にこう言った。\n「私はただ、修羅学部を滅ぼし、快感を得たいだけです。でも修羅学部が本当に滅んでしまったら……私はどこからその快感を得られるのでしょう。やはり、そのまま存在させた方がいいのでは？」
149,霊帝,秘密資料,"
[c][f55090]誕生日：[-][/c]9/5
[c][f55090]見た目年齢：[-][/c]18
[c][f55090]嫌いなプレゼント：[-][/c]スケルトン抱き枕、手帳
[c][f55090]好きなプレゼント：[-][/c]操り人形、苦無"
150,霊帝,傀儡マスター,霊帝は紛れもなく操り人形の天才だ。幽夢学園一の傀儡師と言えば、きっと彼女の名前が出てくるだろう。しかし、操り人形に夢中になることは、霊帝の最大の弱点でもあった。狂暴で怒りやすい彼女はひねくれ者となり、人付き合いが全然できなくなってしまった。献帝だけが、自分の姉は元からこうではなかったことを知っている。
151,霊帝,あ、ダーリン,昔の霊帝は、優雅で優しい名家のお嬢さんだった。\n彼女は学識豊かで、一挙手一投足に優雅さが感じられる人物だった。しかし、入念に仕組まれた陰謀によって、霊帝は深淵に突き落とされた。絶望的な状況に\n陥った霊帝は正気を失い、殺戮を重ねたが、最愛の人の血まみれの死を防ぐことができなかった。その後、霊帝は針と糸を手に取り、最愛の人の死体を操り人形にした。人形ができた時、以前の恨みはどうでもよくなり、「過去を忘れよう。もう私たちを引き離せる者などいないのだよ、ダーリン。」とつぶやいた。
152,霊帝,姉妹の棘,霊帝は妹の献帝と一緒に幽夢学園に来た。しかし、彼女は自分の妹に対して、あまり感情をもっていない。献帝がプレッシャーに耐えられずに狂い始めた時、かつて、自分と毎日を共に過ごした妹の惨状を見て初めて、自分の心が刺されたように痛く感じた。後ろめたい気持ちからなのか、それとも救いを求めたかったからなのか……霊帝は仇を探しながら、妹を救う道を探し、歩み始めた。
153,姜維,秘密資料,"
[c][f55090]誕生日：[-][/c]11/26
[c][f55090]見た目年齢：[-][/c]16
[c][f55090]嫌いなプレゼント：[-][/c]マフラー、エコドーム
[c][f55090]好きなプレゼント：[-][/c]SFメガネ、万年筆"
154,姜維,メカ姜維,姜維は昔からずっと一人だ。一人というより、彼女はロボットのようだといったほうが適切だろう。喜怒哀楽の表情がなく、いつも無表情のまま。彼女から人間が有すべき感情は一切感じられない。生徒たちは、そんな姜維のもう一つの姿を知る由もなかった。
155,姜维,殺し屋姜維,殺し屋にとって、「ロボットに似ている」は最高の褒め言葉かもしれない。姜維はこのタイプの殺し屋だ。物心がついた時から、彼女はずっと、暗殺ミッションを繰り返している。自分が忠誠を捧げているのが誰なのかは知らない。姜維に任務を与える人物は、一度も彼女の目の前に現れたことはないからだ。しかしそんなことを考える必要はなく、姜維はただ命令に従っている日々が、一番落ち着くと感じている。
156,姜維,困惑の姜維,カオス症候群の患者が引き起こした事件を経て、姜維は異なる立場の生徒たちの激しい感情の起伏を見た。そして、これが原因となってようやく、戸惑いを感じ始めた。一体何が彼女たちに怒涛の苦しみ、悲しみ、喜び、感動を感じさせたのか……。様々な表情を見せる人々を見て、姜維は初めて感情を持つことがどんな気持ちなのかを知りたくなった……
157,偃月,秘密資料,"
[c][f55090]誕生日：[-][/c]10/3
[c][f55090]見た目年齢：[-][/c]17
[c][f55090]嫌いなプレゼント：[-][/c]招き猫、吸血鬼の仮面
[c][f55090]好きなプレゼント：[-][/c]SFピストル、SFメガネ"
158,偃月,ギャップガール,偃月は、多くの生徒に羨ましがられるほどスタイル抜群だが、性格は意外とおバカさんのようだ。しかし、こういうギャップも、ある種のかわいらしさとなり、学園内で人気を集めているのだろう。生徒たちは皆、このおっとりとした人物と友達になりたがっている。だが実は、偃月には人にあまり知られていない一面がある。
159,偃月,勇猛果敢,戦いに臨む時の偃月は冷静で果敢、そして彼女の戦闘力の高さ、これらすべては見た人を驚かせる。素早い機動力、正確な判断力、加えて多勢に無勢の戦いに挑む英雄の気概。これらをすべて兼ね備えている偃月は、百年に一人の戦闘の天才だと認めざるを得ない。
160,偃月,方天,偃月と方天はよく似ている。彼女たちは科学研究室の常連だが、あまり話したことはなかった。偃月は時に方天のことを惜しいと感じている。しかしそれ以外にも、生まれつきの敵意が見え隠れする。それが何故かはずっと偃月自身も分からない。もしかしてそれは、前世の恨みなのか、そもそも前世なんて本当に存在しているのか……偃月自身も分からないままだ。
161,伊達政宗,秘密資料,"
[c][f55090]誕生日：[-][/c]11/29
[c][f55090]見た目年齢：[-][/c]18
[c][f55090]嫌いなプレゼント：[-][/c]マフラー、桜の扇子
[c][f55090]好きなプレゼント：[-][/c]恐竜のブロック、刀傘"
162,伊達政宗,軍事の天才,伊達政宗は兵法が好きだ。\n「孫子の兵法」、「六韜」、「五輪書」などの兵書はすらすらと暗唱できるほどで、自分を「軍事の天才」だと自称している。常に乱世に生まれなかったことを嘆いており、最大の願いは世界征服。そんな彼女の口癖は「天下御免！」である。
163,伊達政宗,戦争狂人,伊達政宗はひどい妄想症である。よく、自分が軍を率いて策を弄し、敵を負かす真似事をする。満足すると彼女は軽やかにその場から立ち去る。被害を被るのは脅迫された生徒と学園で飼われている動物たちだ。
164,伊達政宗,戦機到来,カオス症候群が激しくなる一方、風紀委員会とDEF戦線の戦闘も激化し、学園内に暗雲が立ち込めていた。その情勢を喜んで見ている伊達政宗は、ようやく乱世が訪れると感じていた。これは急いで兵を集める必要があり、「世界征服の時が来た！」と考えている。
165,左慈,秘密資料,"
[c][f55090]誕生日：[-][/c]9/6
[c][f55090]見た目年齢：[-][/c]16
[c][f55090]嫌いなプレゼント：[-][/c]刀傘、雛菊のヘアピン
[c][f55090]好きなプレゼント：[-][/c]量子バラ、エコドーム"
166,左慈,法術の大家,左慈はまだ若いが、法術への理解はすでに天人合一の領域に入っており、生まれつき自然の万物と交流する能力を備え、莫大な法力も持っている。法術に興味がある生徒は左慈の弟子になりたがっているが、全員断られている。
167,左慈,茶道好き,左慈は山頂で座禅をするのが好きで、茶道部の友人と一緒にお茶を飲むのも好きだ。茶道部の部長である田豊に何度も声を掛けられたが、彼女は茶道部には入らなかった。「出家した身なので、俗世の事に関わりたくない」と言う理由だそうだ。
168,左慈,学園を守る,左慈は無為を強調し、俗世のことに一切関心がないと常に言っているが、風紀委員会とDEF戦線の戦いが激化し、幽夢学園が危うい状況に陥った時、彼女は自然の万物と交流する強い力をもって学園を守るために戦った。その間、彼女に助けられた学生が数多くいる。
169,夏侯惇,秘密資料,"
[c][f55090]誕生日：[-][/c]10/19
[c][f55090]見た目年齢：[-][/c]20
[c][f55090]嫌いなプレゼント：[-][/c]恐竜のブロック、雛菊のヘアピン
[c][f55090]好きなプレゼント：[-][/c]魚の缶詰、スリングショット"
170,夏侯惇,幼い頃の思い出,夏侯惇は、果てしない草原で育った。遊牧民族の血を受け継いだ彼女は、天性の乗馬能力を持っている。噂では、彼女が五歳の頃、大きな狼を狩ったそうだ。\nそんな彼女にも一つ、タブーがある。それは、見えなくなった左目だ。誰もその理由は知らないが、黒い眼帯は逆に凛々しさを増してくれてもいる。
171,夏侯惇,意気投合,夏侯惇は意気投合した友達と交流するのが好きだ。その豪快で素直な性格のおかげで、彼女には多くの友人がいる。しかし、おっちょこちょいなところがあり、上手く説明できずに誤解を招いてしまうことも……このことは、本人も少なからず悩んでいる。そのため、プレゼントを手に謝っている彼女を見かけることがあるが、夏侯惇はプレゼントを選ぶセンスがないので、時折、喧嘩を売っているのではないかと、更なる誤解をされてしまうこともあるようだ……
172,夏侯惇,乗馬チャンピオン,夏侯惇は幽夢学園乗馬協会の会長を務めている。幽夢学園騎馬大会では、連続でチャンピオンを獲得したこともあり、これは幽夢学園史上、誰も果たせなかった栄誉だ。それが理由で、孫尚香、孟獲など多くの学生から挑戦される羽目になった。しかし夏侯惇は自分の実力に自信を持っており、彼女はこれからも勝ち続けられると信じている。
173,曹芳,秘密資料,"
[c][f55090]誕生日：[-][/c]1/1
[c][f55090]見た目年齢：[-][/c]15
[c][f55090]嫌いなプレゼント：[-][/c]スケルトン抱き枕、吸血鬼の仮面
[c][f55090]好きなプレゼント：[-][/c]雛菊のヘアピン、懐中電灯"
174,赤兎,秘密資料,"
[c][f55090]誕生日：[-][/c]5/5
[c][f55090]見た目年齢：[-][/c]15
[c][f55090]嫌いなプレゼント：[-][/c]ターキー、恐竜のブロック
[c][f55090]好きなプレゼント：[-][/c]招き猫、カメラ"
175,程普,秘密資料,"
[c][f55090]誕生日：[-][/c]6/30
[c][f55090]見た目年齢：[-][/c]14
[c][f55090]嫌いなプレゼント：[-][/c]ゲーム機、秘密のノート
[c][f55090]好きなプレゼント：[-][/c]ヨーヨー、狐耳のカチューシャ"
176,韓遂,秘密資料,"
[c][f55090]誕生日：[-][/c]1/26
[c][f55090]見た目年齢：[-][/c]17
[c][f55090]嫌いなプレゼント：[-][/c]操り人形、天使の輪
[c][f55090]好きなプレゼント：[-][/c]魚の缶詰、SFピストル"
177,孔融,秘密資料,"
[c][f55090]誕生日：[-][/c]7/8
[c][f55090]見た目年齢：[-][/c]14
[c][f55090]嫌いなプレゼント：[-][/c]フライドポテト、珍しいお守り
[c][f55090]好きなプレゼント：[-][/c]狐耳のカチューシャ、万年筆"
178,廖化,秘密資料,"
[c][f55090]誕生日：[-][/c]9/29
[c][f55090]見た目年齢：[-][/c]17
[c][f55090]嫌いなプレゼント：[-][/c]吸血鬼の仮面、サボテン
[c][f55090]好きなプレゼント：[-][/c]珍しいお守り、マフラー"
179,馬超,秘密資料,"
[c][f55090]誕生日：[-][/c]4/26
[c][f55090]見た目年齢：[-][/c]20
[c][f55090]嫌いなプレゼント：[-][/c]プリン、ラッキーブレスレット
[c][f55090]好きなプレゼント：[-][/c]謎のポーション、エコドーム"
180,祢衡,秘密資料,"
[c][f55090]誕生日：[-][/c]6/6
[c][f55090]見た目年齢：[-][/c]18
[c][f55090]嫌いなプレゼント：[-][/c]駒、エコドーム
[c][f55090]好きなプレゼント：[-][/c]謎のポーション、秘密のノート"
181,阮籍,秘密資料,"
[c][f55090]誕生日：[-][/c]8/28
[c][f55090]見た目年齢：[-][/c]13
[c][f55090]嫌いなプレゼント：[-][/c]コーヒー、懐中電灯
[c][f55090]好きなプレゼント：[-][/c]謎のポーション、狐耳のカチューシャ"
182,孫堅,秘密資料,"
[c][f55090]誕生日：[-][/c]8/15
[c][f55090]見た目年齢：[-][/c]18
[c][f55090]嫌いなプレゼント：[-][/c]雛菊のヘアピン、狐の仮面
[c][f55090]好きなプレゼント：[-][/c]刀傘、手帳"
183,王平,秘密資料,"
[c][f55090]誕生日：[-][/c]11/30
[c][f55090]見た目年齢：[-][/c]13
[c][f55090]嫌いなプレゼント：[-][/c]コーヒー、エコドーム
[c][f55090]好きなプレゼント：[-][/c]謎のポーション、恐竜のブロック"
184,王双,秘密資料,"
[c][f55090]誕生日：[-][/c]4/4
[c][f55090]見た目年齢：[-][/c]17
[c][f55090]嫌いなプレゼント：[-][/c]スリングショット、サボテン
[c][f55090]好きなプレゼント：[-][/c]謎のポーション、魚の缶詰"
185,文醜,秘密資料,"
[c][f55090]誕生日：[-][/c]5/4
[c][f55090]見た目年齢：[-][/c]14
[c][f55090]嫌いなプレゼント：[-][/c]コーヒー、クロワッサン
[c][f55090]好きなプレゼント：[-][/c]狐の仮面、苦無"
186,夏侯玄,秘密資料,"
[c][f55090]誕生日：[-][/c]7/28
[c][f55090]見た目年齢：[-][/c]18
[c][f55090]嫌いなプレゼント：[-][/c]プリン、紅茶
[c][f55090]好きなプレゼント：[-][/c]SFメガネ、カメラ"
187,顔良,秘密資料,"
[c][f55090]誕生日：[-][/c]5/4
[c][f55090]見た目年齢：[-][/c]17
[c][f55090]嫌いなプレゼント：[-][/c]SFピストル、懐中電灯
[c][f55090]好きなプレゼント：[-][/c]狐の仮面、苦無"
