name,translation
QUESTIONNAIRE_NEXT,Next (Progress:{1}%%）
QUESTIONNAIRE_NO_SELECT,No choice selected!
QUESTIONNAIRE_DEFAULT,Please enter here (200 characters max)
QUESTIONNAIRE_SELECT_MORE,Too many choices selected!
QUESTIONNAIRE_EMPTY,Empty Entry!
QUESTIONNAIRE_TOO_LONG,Exceeding Limit!
QUESTIONNAIRE_DIRTY,Contain Invalid Characters!
QUESTIONNAIRE,Questionnaire
EMOTICON_AWARD_TIPS,Method：{1}
ACTIVITY_JAPAN_GIFTBAG_TEXT,A special limited-time offer to celebrate the release of the German version: the 5-Star Girl Linky and her Covert Ops skin!
IMG_GUIDE_CHALLENGE_1,You will lose 1 [c][cc0011]Challenge Coupon[-][/c]\nfor each fail or reset.
IMG_GUIDE_CHALLENGE_2,Click [c][cc0011]Check[-][/c] button to\nsee the girls that\nhave joined your team
IMG_GUIDE_CHALLENGE_3,The [c][cc0011]battle symbol[-][/c]\nmarks the current\nstage you are at.
IMG_GUIDE_CHALLENGE_4,The next stage will be [c][cc0011]unlocked[-][/c] \nafter clearing the current stage.
IMG_GUIDE_CHALLENGE_5,Tap on the different titles to enter\ncorresponding [c][cc0011]Character Challenge[-][/c].
IMG_GUIDE_CHALLENGE_6,"You will get [c][cc0011]Girls[-][/c], [c][cc0011]Aura[-][/c] or [c][cc0011]Servant[-][/c]\nafter passing a stage."
IMG_GUIDE_CHALLENGE_7,[c][cc0011]Auras[-][/c] obtained for\nthis challenge.
IMG_GUIDE_CHALLENGE_8,The [c][cc0011]Girls used[-][/c] in a failed battle\nwill not be able to be used again\nin this Challenge.
IMG_GUIDE_CHALLENGE_9,Only Girls and Servant obtained in the [c][cc0011]current\nCharacter Challenge[-][/c] can be used.
WISHING_POOL_GIFTBAG_TEXT02,Completed ({1}/{2})
OLD_PLAYER_BACK_TEXT01,[c][bf334a]To {1} Senpai:[-][/c]
OLD_PLAYER_BACK_TEXT02,"
      Senpai, you\'re finally back! It\'s been {1} days since we\'ve last seen you. We really missed you...
   Everyone was relieved when they heard that you\'ve returned to the Academy.   
   We have prepared a welcome back gift for you. Hope you enjoy it!
 
With love,
Iron Fist"
OLD_PLAYER_BACK_TEXT03,Accept
BACKGROUND_REMOVE_ALL,At least one picture must be set as loading picture!
BACKGROUND_LOCK,This wallpaper can only be purchased after fulfilling prerequisities
BACKGROUND_TEXT01,Current Wallpaper
BACKGROUND_TEXT02,Set Wallpaper
BACKGROUND_TEXT03,Unlock
BACKGROUND_TEXT04,Spend
BACKGROUND_TEXT05,Buy
BACKGROUND_TEXT06,Free
BACKGROUND_TEXT07,There are no special effects for this picture.
BACKGROUND_TEXT08,The picture has special effects.
BACKGROUND_TEXT09,Remove
BACKGROUND_TEXT10,Add
SETTING_UP_BACKGROUND,Image
BACKGROUND_NAV_TEXT1,Current Background
BACKGROUND_NAV_TEXT2,Gallery
BACKGROUND_GALLERY_TITLE,Owned Backgrounds
BACKGROUND_HELP,"1. Pictures in Gallery can be set as the loading picture for battles.|2. Each time the game loads, the system will randomly display one of the pictures.|3. Some background pictures will provide special effects after acquiring. There will be more pictures like this in the future.|4. If the loading picture you choose has a special effect, the special effect will also able to be displayed in the loading screen."
BACKGROUND_CONFIRM,Purchase this Background?
MUSIC_GAME_TEXT1,Score：{1}
MUSIC_GAME_TEXT2,Rank：{1}
MUSIC_GAME_TEXT3,Score
MUSIC_GAME_TEXT4,Highest Score
MUSIC_GAME_TEXT5,Retry
MUSIC_GAME_TEXT6,Restart
MUSIC_GAME_TEXT7,Continue
MUSIC_GAME_TEXT8,Have a rest
MUSIC_GAME_TEXT9,Seems something happened and interrupted the show. Try again?
MUSIC_GAME_TEXT10,Finish
RETURN,Return
PERSON_SIGNATURE_TEXT_1,Tap to enter your info
PERSON_SIGNATURE_TEXT_2,Info limited to 100 characters and not exceeding 3 lines
PERSON_SIGNATURE_TEXT_3,Are you sure to report this info?
GUILD_APPLY_DETAIL_WINDOW,Guild News
GUILD_APPLY,Apply
STAGE_OUTPUT_ADDITION_VIP,(VIP +{1}%%)
STAGE_OUTPUT_ADDITION_SUB,(Subscribe +{1}%%)
AUTO_BATTLE_RESULTS_TALK,"Welcome back, Senpai!\nI've collected the loot\nof 10 hours for you~"
LOGIN_HANGUP_TEXT03,"{1}H, {2}m, {3}sec"
LOGIN_HANGUP_TEXT02,Duration：
LOGIN_HANGUP_TEXT05,Location：
LOGIN_HANGUP_TEXT04,Click outside the log to close it.
PERSON_SIGNATURE_TEXT_4,Nice to meet you!
LOGIN_HANGUP_TEXT06,No loot yet…
LOGIN_HANGUP_TEXT07,{1} M {2} S
LOGIN_HANGUP_TEXT08,{1}s
AWARD3,Reward
MUSIC_GAME_AWARD_1,It will only count the highest rank you've achieved in Hard mode.
ENEMY_TEAM_INFO_WINDOW,Enemy
ACTIVITY_MUSIC_JIGSAW_TEXT01,Unlock\nPuzzle
ACTIVITY_MUSIC_JIGSAW_TITLE,Puzzle
ACTIVITY_MUSIC_JIGSAW_HELP,"1. The puzzle has 20 pieces. After finishing the puzzle, you will acquire Nani's Rock Concert skin. the skin will be issued via Mail.|2. There will be new chapters of the event story unlocked when you complete the puzzle. Don't miss out!|3. Each puzzle piece has a mission to unlock it. The missions will include reaching certain difficulty levels of a certain song in Live Show.|4. You will also receive rewards when completing each mission.|5. Some of the missions will have a time limit. You will need wait until it is available."
ACTIVITY_MUSIC_JIGSAW_TEXT02,Progress：
ACTIVITY_MUSIC_JIGSAW_TEXT03,Complete puzzle for:
ACTIVITY_MUSIC_JIGSAW_TEXT04,「Rock Concert」
ACTIVITY_MUSIC_JIGSAW_TEXT05,Unlock Countdown{1}
ACTIVITY_MUSIC_JIGSAW_TEXT06,Mission Reward
ACTIVITY_MUSIC_JIGSAW_TEXT07,Go
ACTIVITY_MUSIC_JIGSAW_TEXT08,Story
ACTIVITY_CONCERT_UNLOCK_WINDOW_TEXT01,Unlock Song
ACTIVITY_CONCERT_UNLOCK_WINDOW_TEXT02,Requirement
ACTIVITY_CONCERT_UNLOCK_WINDOW_TEXT03,Unlock
ACTIVITY_CONCERT_UNLOCK_WINDOW_TEXT04,You can also unlock with <font color=0xd48a9d>{1}*{2}
ACTIVITY_CONCERT_UNLOCK_WINDOW_TEXT05,Unlocked
ACTIVITY_CONCERT_NAV0,Easy
ACTIVITY_CONCERT_NAV1,Normal
ACTIVITY_CONCERT_NAV2,Hard
ACTIVITY_CONCERT_TEXT01,Author:{1}
ACTIVITY_CONCERT_TEXT02,Speed
ACTIVITY_CONCERT_TEXT03,x{1}
ACTIVITY_CONCERT_HELP,"1.Easy is the default difficulty, Normal and Hard mode will need you to reach certain rank in the former difficulty to unlock, or you may unlock by using gems.|2.The speed of the notes can be adjusted in the ""Speed"" option, you can apply x1/x2/x3/x4, remember to choose the one that fits you most!|3.Each song will provide reward for completing it in each difficulty.|4.Players who unlock Hard Mode of all the songs will get Rolling Beat skin of Hexa via Mail!|5. The ranking list will only record the score you get in hard mode.|6.The ranking prize will only count the highest rank you've achieved in Hard mode.|7.The ranking prize will be issued via Mail after the event!|8.The soundtrack of the songs of the events are from https://maoudamashii.jokersounds.com/music_bgm.html|Rules：|1. You can get score by tapping the notes when it reaches the line at the bottom of the screen.|2.The notes linked in a line will need you to hold the button to score, and the notes linked between 2 lines will need to be tapped for multiple times to score.|3.You will get FEVER point when you score, and the score you get will be doubled when the FEVER bar on top of the screen is filled up! But it will only last for a while and reset, and the game will fail when the FEVER bar is empty!\n"
ACTIVITY_CONCERT_INFO_WINDOW_TEXT01,Song
ACTIVITY_CONCERT_INFO_WINDOW_TEXT02,Author
ACTIVITY_CONCERT_INFO_WINDOW_TEXT03,Time
ACTIVITY_CONCERT_INFO_WINDOW_TEXT04,Total
ACTIVITY_CONCERT_INFO_WINDOW_TEXT05,Difficulty
ACTIVITY_CONCERT_INFO_WINDOW_TEXT06,Details
ACTIVITY_CONCERT_INFO_WINDOW_TEXT07,Reward
ACTIVITY_CONCERT_INFO_WINDOW_TEXT08,Live start
ACTIVITY_MUSIC_JIGSAW_TEXT09,Reach {3} in {1} Mode of {2}
ACTIVITY_CONCERT_TEXT04,The player who unlock the Hard mode of all songs will be able to get Hexa's skin for the Music Festival via Mail!
MUSIC_GAME_AWARD_2,No rank for any song
MUSIC_GAME_RANK_SINGLE_WINDOW,Rank
ACTIVITY_CONCERT_UNLOCK_WINDOW_TEXT06,Reach {2} in {1} Mode
ACTIVITY_CONCERT_RANK_WINDOW_TEXT01,Hard - Rank
ACTIVITY_CONCERT_RANK_WINDOW_TEXT02,Current highest rank
ACTIVITY_CONCERT_INFO_WINDOW_TEXT09,Song
ACTIVITY_MUSIC_JIGSAW_LOCK_TIPS,The song is not unlocked yet!
ACTIVITY_MUSIC_GAME_QUIT,Leave
LEVEL_FUND_TEXT01,"After joining Hottie's motivation program, you will receive Gems when you reach the level in the requirements. If you have already reached some of the objectives when you joined, you will receive the Gems for the completed objectives immediately."
LEVEL_FUND_TEXT02,Reach Level {1}
IMG_GUIDE_MUSIC_GAME_1,You will get double score after the Fever bar is full. You will [c][cc0011]lose[-][/c] if your Fever bar is empty
IMG_GUIDE_MUSIC_GAME_2,The [c][cc0011]rank[-][/c] and [c][cc0011]accuracy[-][/c] for the play: Your rank will become higher if your accuracy is high
IMG_GUIDE_MUSIC_GAME_3,"The [c][cc0011]accuracy[-][/c] of the tap: the higher the quality is, the higher Fever point and Score you will get"
IMG_GUIDE_MUSIC_GAME_4,"Tap when the middle of the note [c][cc0011]reaches[-][/c] the line in bottom of the screen, tapping too [c][cc0011]early[-][/c] or too [c][cc0011]late[-][/c] will lower the quality"
IMG_GUIDE_MUSIC_GAME_5,Type of Notes
IMG_GUIDE_MUSIC_GAME_6,Normal
IMG_GUIDE_MUSIC_GAME_7,Tap when the middle of the note reaches the line in bottom of the screen
IMG_GUIDE_MUSIC_GAME_8,Line
IMG_GUIDE_MUSIC_GAME_9,"[c][cc0011]Tap and hold[-][/c] when the first note drops, [c][cc0011]release[-][/c] when the second note drops"
IMG_GUIDE_MUSIC_GAME_10,Combo
IMG_GUIDE_MUSIC_GAME_11,"Tap both of the button when the note drops [c][cc0011]rapidly[-][/c] in a period of time, the quality will be higher if it's tapped from more times."
CONCERT_CONFIRM,Are you sure to spend [c][d48a9d]{1}*{2}[-][/c]?
COPY_SELF_ID_SUCCESSFUL,Copied
BOOK_RESEARCH_TEXT01,Highest Score
BOOK_RESEARCH_TEXT02,Overall Points
BOOK_RESEARCH_TEXT03,Challenges done
LIBRARY_WATCHER_TEXT05,Rewards
LIBRARY_WATCHER_TEXT06,Rewards will be sent after clearing each stage
LIBRARY_WATCHER_TEXT07,Pass Stage {1}
BOOK_RESEARCH_TEXT07,Rewards will be sent via Mail after the event is over.
BOOK_RESEARCH_TEXT08,Challenges done
BOOK_RESEARCH_TEXT09,Points
BOOK_RESEARCH_TEXT10,Start
BOOK_RESEARCH_TEXT12,No Rankings
BOOK_RESEARCH_HELP,"
1. You can check the Rankings in the mini-games challenges.
2. The rankings will record the highest amount of points obtained in a single game and the number of challenges used to reach this score.
3. If two players have the same score, the player who used less challenges will be ranked higher.
4. Rewards will be sent out to Mail based on the rank you have reached."
LIBRARY_WATCHER_TEXT01,"During the event, clearing the Story stages will give rewards. Clearing each Chapter will give extra rewards which will be sent via Mail."
LIBRARY_WATCHER_TEXT02,Current Progress
LIBRARY_WATCHER_TEXT03,Research
LIBRARY_WATCHER_TEXT04,Unlocked:
LIBRARY_WATCHER_HELP,"
1. There are 6 chapters in total, and each chapter have 10 stages.
2. The stages are divided into Story battles and Minigames; you will need to reach the points requirement to clear that stage.
3. Clearing each stage will grant you rewards. The rewards for a certain stage can be checked by tapping on the ""Rewards"" button.
4. Clearing all stages in a Chapter will grant extra rewards that are sent via Mail.
5. The Story in cleared stages can be reread in Memories-Main Story.
6. The first 2 chapters are defaultly released, the following chapters will need time to unlock."
JUMP_GAME_WIN_TEXT,"This is easy, watch me!"
JUMP_GAME_LOSE_TEXT,Let's stop here for now...I need a rest~
JUMP_GAME_HP,Intellect
BOOK_RESEARCH_TEXT11,Rankings
JUMP_GAME_TARGET_POINT,Target: {1} Points
PACK_FEEDBACK_TEXT01,"You have bought a [c][fff799]{1}[-][/c], \nand have received the following items:"
PACK_FEEDBACK_TEXT02,Tap anywhere to close
ARENA_ALL_SERVER_TEXT_1,Hall of Fame
ARENA_ALL_SERVER_TEXT_2,Qualifying Round
ARENA_ALL_SERVER_TEXT_3,Finals
ARENA_ALL_SERVER_TEXT_4,Not listed in Hall of Fame yet
ARENA_ALL_SERVER_TEXT_5,Bet
ARENA_ALL_SERVER_TEXT_6,Record
ARENA_ALL_SERVER_TEXT_7,Statistics
ARENA_ALL_SERVER_TEXT_8,No battles yet
ARENA_ALL_SERVER_TEXT_9,Battle in progress:
ARENA_ALL_SERVER_TEXT_10,You have not bet on any Matches yet...
ARENA_ALL_SERVER_TEXT_11,Overall this season
ARENA_ALL_SERVER_TEXT_12,Round
ARENA_ALL_SERVER_TEXT_13,Total
ARENA_ALL_SERVER_TEXT_14,None
ARENA_ALL_SERVER_TEXT_15,Finish Time
ARENA_ALL_SERVER_TEXT_16,Not Reached
ARENA_ALL_SERVER_TEXT_17,Champion
ARENA_ALL_SERVER_TEXT_18,Top 4
ARENA_ALL_SERVER_TEXT_19,Top 8
ARENA_ALL_SERVER_TEXT_20,Season {1}
ARENA_ALL_SERVER_TEXT_21,Past Champions
ARENA_ALL_SERVER_TEXT_22,Countdown
ARENA_ALL_SERVER_TEXT_23,Battle will commence in two hours. Lineup is locked.
ARENA_ALL_SERVER_TEXT_24,"1. Ultimate League involves players from all servers.|2. Only Girls that can be awakened to 10-star can be deployed in Ultimate League. During battles, all Girls will have the stats of their 15-Star form at level 330, their Elite Skill upgrade progress will be kept, equip a full Angel Set(Girls equipping Class Set Gears will still equip their original Gears), and have their Crystals set at the highest level. The Servant deployed will be at level 180, the Servant's Auras' level will be at level 50, the Servant's Ulticore level will be kept. Guild Lab skills will be fully upgraded. Only stats from Skins, Antiques originally held by the Girl, the Girl's current intimacy boost, and the Girl's potential status will be kept. If the girl hasn't chosen her potential boost in a slot it will be considered empty. Only 2 identical Girls can exist in 1 team.|3. During battles, the HP and Attack of every Girl will be multiplied based on their star-grade: 5-Star-50%%, 6-Star-51%%, 7-Star-53%%|8-Star-55%%, 9-Star-60%%, 10-Star-65%%.|11-Star-70%%, 12-Star-75%%, 13-Star-80%%|14-Star-90%%, 15-Star-100%%|4. Players who are ranked in the top 10 in Varsity 14 days before Ultimate League begins will be chosen as seeds to directly enter the Group Match Phase.|5. All seeds will be placed randomly into 64 groups, and the player ranked 1 in each group will be ranked in the top 64 for the Qualifying Round.|6. Group Match Phase will have the form of a double-round robin, where each player will battle all other players in the same group twice. Players will be ranked based on the battle power of the team deployed. The team lineup cannot be changed two hours before battles begin.|7. Only one battle will occur each day in Ultimate League. Players will be given a week to rest after the battle, and the new round will begin.|8. 0:00 to 2:00 (UTC/GMT 0) is the Results Phase of Ultimate League. Team lineups cannot be adjusted during this period.|9. In Ultimate League battles, players will fight until one player runs out of Girls to battle. Girls will keep their status of the previous battle when the next battle starts.|10. If the battle exceeds 15 rounds, then the Girls remaining will increase their Attack and lower their Healing received each round until 1 of the 2 teams is totally defeated.|11. The players ranked in the Top 64, Top 8, Top 4 and Top 1 will receive exclusive frames."
ARENA_ALL_SERVER_TEXT_25,"1. The Rankings in Hall of Fame are based on the progress of all players in completing the Varsity Trophy.|2. Players with the same progress will be ranked based on how much time they spent reaching this progress: the player who reached this progress earlier will be ranked higher. If two players reached the same players at the exact same time, they will have the same rank.|3. Hall of Fame will only record the players ranked in the top 100.|4. Reaching certain levels progress unlocks special frames. They can be received on the event page."
ARENA_ALL_SERVER_TEXT_26,Place bet
ARENA_ALL_SERVER_TEXT_27,Previous Battle:
ARENA_ALL_SERVER_QUIZ_WINDOW,Bet
ARENA_ALL_SERVER_ROUND_TEXT_1,32nd-Finals
ARENA_ALL_SERVER_ROUND_TEXT_2,16th-Finals
ARENA_ALL_SERVER_ROUND_TEXT_3,Eighth-finals
ARENA_ALL_SERVER_ROUND_TEXT_4,Quarter Finals
ARENA_ALL_SERVER_ROUND_TEXT_5,Semi-Finals
ARENA_ALL_SERVER_ROUND_TEXT_6,Finals
MATCH_NUM4,4th Battle
MATCH_NUM5,5th Battle
ARENA_ALL_SERVER_MISC,Become the Champion!
ARENA_ALL_SERVER_QUIZ_WINDOW_HELP,"1. You can choose to support another player after Qualifying Round begins. If the player wins, then the Coins used in supporting them is returned and vice versa.|2. Players can only support themselves in the Finals.|3. The system will automatically decide which battle can be supported in the current round. Battles with players in the same Guild, in the same server, or in the same language-area will be chosen first.|4. Coins that can be used for support depends on the progress you have reached in Campaign. The amount will be the number of Coins you can obtain from Auto-Loot in one day from the furthest Stage you have reached in Campaign (not counting VIP and Subscription bonus).|5. If the player you chose won, you will obtain double the amount of Coins you pledged in support. The rewards will be sent via Mail."
ARENA_ALL_SERVER_PRE_CHAMPION_WINDOW_HELP,1. Past Champions will show all Champions starting from the first season.|2. You can check the top 8 players of each season by tapping on the respective season.
ARENA_ALL_SERVER_NEW_COUNTDOWN,Next Season：
IMG_GUIDE_JUMP_GAME_1,Valeera will [c][cc0011]recover[-][/c] intellect after landing on a platform. The game will end when intellect reaches zero
IMG_GUIDE_JUMP_GAME_2,Valeera will lose a lot of intellect if she touches the [c][cc0011]spikes[-][/c]
IMG_GUIDE_JUMP_GAME_3,Provides [c][cc0011]extra[-][/c] points
IMG_GUIDE_JUMP_GAME_4,Tap two sides of the screen to control Valeera
IMG_GUIDE_JUMP_GAME_5,Platform Types
IMG_GUIDE_JUMP_GAME_6,No effect
IMG_GUIDE_JUMP_GAME_7,Will disappear shortly after Valeera steps on it
IMG_GUIDE_JUMP_GAME_8,Valeera will lose intellect when it is stepped on
IMG_GUIDE_JUMP_GAME_9,Valeera will [c][cc0011]bounce[-][/c] when she steps on it
IMG_GUIDE_JUMP_GAME_10,Will force Valeera to move left or right when on it
ARENA_ALL_SERVER_ROUND_TEXT_0,Group Matches
ARENA_ALL_SERVER_TEXT_28,Defense Team
ARENA_ALL_SERVER_TEXT_29,Are you sure you want to support this player with [c][d48a9d]{1} Coins[-][/c]?
ARENA_ALL_SERVER_TEXT_30,You can only support yourself in the Finals!
DEFFORMATION_2,Defense Team
JUMP_GAME_TARGET_EXTRA_POINT,Points required:{1}
JUMP_GAME_TARGET_GOLD,Points Acquired:
LIBRARY_WATCHER_TEXT08,Will be unlocked after:{1}
ARENA_ALL_SERVER_CLOSE_COUNTDOWN,Season will end in：
ARENA_ALL_SERVER_OPEN,The feature will be unlocked after：
ARENA_ALL_SERVER_TEXT_31,The Finals haven't started yet!
ARENA_ALL_SERVER_TEXT_32,Support Rate
VOW_SWAP_TIPS,One of these Girls has Oath status with you. The process will consume the Girl and WILL NOT return her Oath Ring. Do you wish to continue?
CANDY_COLLECT_HELP,"1. Collect Sky Lanterns to exchange rewards with the girls.|2. Tap on a girl to view their rewards exchange page.|3. Tap the “+” icon next to the Sky Lantern icon to view details and acquire methods.|4. Once a reward has been exchanged from each girl further rewards can then be exchanged.|5. Sky Lanterns can be earned by completing the tasks below:|---Get 1 Sky Lantern for each 5-star girl obtained during the event|---Get 5 Sky Lanterns for each 6-star girl obtained during the event|---Get 1 Sky Lantern for each 4+star internship quest completed|---Get 1 Sky Lantern for every 5 Junior Varsity battles|Note: Girls obtained from Enroll – Exchange and girl Reverse is excluded.|6. Once event ends, remaining Sky Lanterns will automatically be exchanged into Coins at a rate of 15K Coins each. Exchange will be sent via Mail."
CANDY_COLLECT_TEXT_1,You can exchange another reward here after you've exchanged a reward from each girl
CANDY_COLLECT_TEXT_2,Are you sure to exchange this reward?
CANDY_COLLECT_TEXT_3,Exchange a reward from every girl to exchange a second reward here!
CANDY_COLLECT_TEXT_4,1. Mega Value Pack|2. Special Gift Pack|3. Turin's Mission
QUESTIONNAIRE_FINISHED,You have completed the questionnaire
QUESTIONNAIRE_OVER,The questionnaire is not available now
QUESTIONNAIRE_LOWER,You will need to reach level 70 before answering the questionnaire
QUESTIONNAIRE_ICON,Survey
QUESTIONNAIRE_DEFAULT_NEW,Please enter here
IMG_GUIDE_CHALLENGE_10,You will lose 1 [c][cc0011]Challenge Coupon[-][/c]\nfor each fail or reset.
IMG_GUIDE_CHALLENGE_11,The [c][cc0011]battle symbol[-][/c]\nmarks the current\nstage you are at.
IMG_GUIDE_CHALLENGE_12,The next stage will be [c][cc0011]unlocked[-][/c] \nafter clearing the current stage.
IMG_GUIDE_CHALLENGE_13,"This is a [c][cc0011]puzzle-solving challenge[-][/c]: the girls you can deploy in each stage are [c][cc0011]fixed[-][/c], and only with the correct combination and position of the girls can you win the battle"
MAIL_SEND_MYSELF,You cannot reply to your own message
QUESTIONNAIRE_NO_SELECT_NEW,Please answer all the questions!
LOAD_NEW_VERSION_RES_WINDOW,Loading resources
NEW_VERSION_RES_LOADING,Resources loaded. Press confirm to restart
SKIN_TEXT18,Method:
SKIN_TEXT19,Graduate the Girl to 6-Stars
SKIN_TEXT20,Awaken the Girl to 10-Stars
SKIN_TEXT21,Exclusive Events
SKIN_TEXT22,Requirements
SKIN_UNLOCK_WINDOW_TITLE,Unlock Progress
SKIN_TEXT23,Complete a mission in Guidance
SKIN_TEXT24,Form an Oath with this Girl
SKIN_TEXT25,Complete Hottie's Character Challenge
MAGICIAN_SUIT,Mage Suit
FRIEND_TEAM_BOSS_TEAM_NAME,Squad {1}
COUNT_DOWN,Countdown
INVITE,Team
MSG,Message
FRIEND_TEAM_BOSS_WINDOW,Squad
FRIEND_TEAM_BOSS_JOIN_LIMIT,You've reached the limit of times to join a new squad
FRIEND_TEAM_BOSS_IN_FIGHT,Cannot invite when Chaos Lord is detected
FRIEND_TEAM_BOSS_IN_TEAMUP,Cannot do this when Chaos Lord is not detected
FRIEND_TEAM_BOSS_KICK_LIMIT,You can't remove members from your squad at this point
FRIEND_TEAM_BOSS_MODIFY_LIMIT,You can't change the name more than once in 72 hours
FRIEND_TEAM_BOSS_PROCESS,Chaos Lord HP: [c][0069cc]{1}[-][/c]
INVITE_TIPS,[c][5e6996]Recommend：[-][/c][c][d78400]{1}[-][/c]
TIP_STRONG,Power
TIP_ACTIVE,Active
TIP_FORMATION,Flexible
FRIEND_TEAM_BOSS_BUY_TIPS,Are you sure to purchase 1 Challenge Chance with 1M Coins?
FRIEND_TEAM_BOSS_ATTACK_LIMIT,No Challenge Chances
LEFT_TIMES,Chances：{1}
FRIEND_TEAM_BOSS_BUY_LIMIT,You can purchase 1 extra Challenge Chance during each round of Campus Security
FRIEND_TEAM_BOSS_FLAG_WINDOW,Modify Banner
FRIEND_TEAM_BOSS_AWARD_WINDOW,Reward
FRIEND_TEAM_BOSS_RELEGATION_AWARD,Maintenance Reward
FRIEND_TEAM_BOSS_Up_AWARD,Promotion Reward
FRIEND_TEAM_BOSS_DOWN_AWARD,Demotion Reward
FRIEND_TEAM_BOSS_KILL_AWARD,Current Reward：
FRIEND_TEAM_BOSS,Squad
FRIEND_TEAM_BOSS_NAME1,Chaos Lord
FRIEND_TEAM_BOSS_NAME2,Dark Knight
FRIEND_TEAM_BOSS_SKILL,Skill Description
FRIEND_TEAM_BOSS_INVITE_WINDOW,Invitation
FRIEND_TEAM_BOSS_APPLY_WINDOW,Application
FRIEND_APPLY_DESC_1,A friend has applied to join your squad
FRIEND_INVITE,Invitation
FRIEND_TEAM,Friend's Squad
FRIEND_APPLY_DESC_2,A friend requests you join their squad
FRIEND_APPLY_DESC_3,You can apply to join a friend's squad
CHECK_TEAM,Check
APPLY_TEAM,Apply
TEAM_LEV,Squad Level：{1}
MEMBER,Squad Size
REFUSE_INVITE,Reject
ACCEPT_INVITE,Accept
REFUSE_APPLY,Reject
ACCEPT_APPLY,Accept
FRIEND_TEAM_BOSS_KICKOUT_TEAM,Remove
FRIEND_TEAM_BOSS_WINDOW_HELP,"1. Assemble your team for Yume Academy! You can only invite your friends to your security squad.|2. A Chaos Lord will appear every Tuesday and Saturday(UTC/GMT 0), and they will stay for 48 hours. Rewards will be calculated after the countdown reaches 0.|3. When a Chaos Lord is present, you cannot quit your team or recruit new members. Adjust your team in between Chaos Lords. You can leave your current team by tapping the red button in the bottom right corner of your team chart. If you're the team leader, you can remove other players from your team by tapping on their avatars.|4. If the Chaos Lord has more than 50%% HP when the countdown reaches 0, your security level will decrease by 1 and you will get a Demotion Reward. If the Chaos Lord has less than (or including) 50%% HP but is not defeated, you will get a Maintenance Reward. If the Chaos Lord is defeated, your security level will increase by 1 and you will get a Promotion Reward.|5. Security level: each player has their own security level. When teaming up with other players, different Chaos Lords will spawn according to the player with the lowest security level.|6. When the Security levels of the players in the squad are different, Promotions will only be given to the player with the lowest Security level, but Demotions will affect the security level of all squad members.|7. A Chaos Lord will spawn with 2 Dark Knights. You deal 20%% damage to the Chaos Lord for killing each of them.|8. You will have 2 chances to attack the enemy after they are spawned. Each member of your team can also purchase 1 additional attack chance with Coins during each spawn. Arrange your limited chances wisely.|9. Weather: The instability of Gap World will affect the weather, and different weather will have different effects on the battlefield. Consider this when you're making your lineup.|10. Squad name and banner can only be changed once every 72 hours."
FRIEND_TEAM_BOSS_AWARD1,Current
FRIEND_TEAM_BOSS_AWARD2,Overview
FRIEND_TEAM_BOSS_NOW_LEVEL,Security Level：{1}
FRIEND_TEAM_BOSS_TOP_LEVEL,Highest Record：{1}
FRIEND_TEAM_BOSS_RANK_DESC,Overview
END,Left
FRIEND_TEAM_BOSS_MSG_WINDOW,Message
Edit_Name,Squad Name
FRIEND_TEAM_BOSS_DESC,Defeat Chaos Lords\nwith trusted friends
FRIEND_TEAM_BOSS_LEVEL,Security Level
FRIEND_TEAM_BOSS_JOIN_LIMIT2,Unable to apply while you're in a squad
FRIEND_TEAM_BOSS_KICK_CONFIRM,Do you want to remove this member? ({1} chances left)
PLAYER_ALREADY_IN_TEAM,The player has already joined a squad
FRIEND_TEAM_BOSS_CAN_ACCEPT_INVITE,Unable to accept while you're in a squad
FRIEND_TEAM_BOSS_JOIN_LIMIT3,Your squad is full
FRIEND_TEAM_BOSS_NO_APPLY,No one has applied
FRIEND_TEAM_BOSS_NO_INVATE,No invitations
FRIEND_TEAM_BOSS_NO_TEAM,No available squads
FRIEND_TEAM_BOSS_QUIT,Do you want to leave this squad? (You can only join a squad 3 times every week)
FRIEND_TEAM_BOSS_COUNT_DOWN_DESC_1,Time Remaining
FRIEND_TEAM_BOSS_COUNT_DOWN_DESC_2,Time Remaining
FRIEND_TEAM_BOSS_CANNOT_BUY_TIMES,Cannot purchase when there's no Chaos Lord
GAMBLE_REFRESH_CONFIRM,It costs {1} Gems to refresh. Do you want to continue?
GAMBLE_REFRESH_NOT_SHOW_TODAY,Do not remind me again today
ARENA_ALL_SERVER_TEXT_33,"Sorry, you have been eliminated."
HOUSE_ITEM_TIPS_1,Type
HOUSE_ITEM_TIPS_2,Size
HOUSE_ITEM_TIPS_3,Description
HOUSE_ITEM_TYPE_1,Floor
HOUSE_ITEM_TYPE_2,Wall
HOUSE_ITEM_TYPE_3,Carpet
HOUSE_ITEM_TYPE_4,Table
HOUSE_ITEM_TYPE_5,Stool
HOUSE_ITEM_TYPE_6,Bed
HOUSE_ITEM_TYPE_7,Bathroom
HOUSE_ITEM_TYPE_8,Decoration
HOUSE_ITEM_TYPE_9,Hanging
BUY2,Purchase
HOUSE_TEXT_1,Series
HOUSE_TEXT_2,Space Used：
HOUSE_TEXT_3,Default
HOUSE_TEXT_4,Room Size
HOUSE_TEXT_5,Price
HOUSE_TEXT_6,Storage Box
HOUSE_TEXT_7,Sort
HOUSE_TEXT_8,Manage
