id,name,title,text
94,Wu Kong,Peach,"Wu Kong is a girl filled with life and energy who is strong, quick, and agile. She hates people who call her ""Monkey"", though her nickname became this way because she can never be satisfied with the number of fruits she eats daily. She has no principle nor a sense of responsibility. Not even for money. Just only for peaches. According to her, peaches are everything."
95,Wu Kong,Peach Garden,"Wu Kong's favorite place on campus is the peach garden. The peach garden was made by Sonya, Bud Elf, and others to supply fruits to the whole Academy. When constructing the garden, they didn't have enough members to finish such a huge project and almost gave up on it. At that time, Wu Kong volunteered to work and build the garden. She can create countless clones of herself with her hair, and the clones took care of the hard labor and grunt work such as planting and delivery. All she required from them in return are more peaches."
96,Wu Kong,Helpless Monkey,"A lot of uneasy and tense events happened on campus recently. As a result, Wu Kong retreats to the peach garden. She just wants to protect her peach trees from getting destroyed. For now, not a single tree was damaged. But under such tense situation, the peach garden becomes less lively. Besides a few unnamed people, nobody goes to the peach garden. Inevitably, this made Wu Kong a little bored, so she made Sonya stop calling her ""Monkey"" and start calling her ""Monkey King"". However, Wu Kong said something that made Sonya, short-tempered as she always has been, really angry. Looks like Wu Kong will need to apologize to Sonya, or she might eat fewer peaches."
97,Geisha,Secret,"
[c][f55090]Birth:[-][/c] Sep. 30th
[c][f55090]Age(In appearance):[-][/c] 16
[c][f55090]Dislikes:[-][/c] Yoyo & Game Controller
[c][f55090]Likes:[-][/c] Coffee & French Fries"
98,Geisha,Pre-interview,"""Greetings! I am Geisha! With such a gorgeous lady like me in your contest, you all should be so fortunate and happy! Unfortunately, it was a music contest. If it was a beauty contest, there would be no contest. I would have been in 1st place already! But since it's just music contest this time, I won't be that easy to defeat! I have both beauty and talent! Thanks everyone for your enthusiasm! Vote for me if you love me~"""
99,Geisha,Music Contest,"""I'm contestant number 36. Today I will show everyone my skills in the --- Lute! Regarding my lute, I have no choices but to perform. Playing musical instruments is what I was born with. It was the first instrument I learned, now I have learned 6 types of instruments! The lute may not be the best instrument I could play, but playing it represents my grace and beauty! I am not like that angel with a harp nor that small petite girl with the huge zither. Those instruments block half of their bodies! Even their beauty cannot be shown to the audience! How could they feel at ease playing these instruments?"""
100,Geisha,Post-Contest Interview,"""Wasn't my performance spectacular? Obviously, the judging panel and the whole audience were overwhelmed and dazzled by my music! What? I exceeded the time limit!? Disqualified? My tune shouldn't take that long!? How could you count my introduction with the performance?! I prepared my introduction for days and I just wanted to show the newcomers how gorgeous I look! Humph! Forget this! Alright, I am not that petty. I will do better next time!"""
101,Caitlyn,Secret,"
[c][f55090]Birth:[-][/c] Oct. 19th
[c][f55090]Age(In appearance):[-][/c] 18
[c][f55090]Dislikes:[-][/c] Ecological Bottle & Cactus
[c][f55090]Likes:[-][/c] SF Pistol & Game Controller"
102,Caitlyn,Nerd,"Caitlyn is a typical game nerd who plays countless different games every day. She also imagines herself as a character in a game, and is working on the perfect ""Cosplay"". What she calls perfect ""Cosplay"", is actually simply putting Vr glasses on. Not only did she lost sight of people beside her when she put the glasses on, but also she is a huge threat to her roommates. Being hit by a ""Blind"" person is not fun for anyone."
103,Caitlyn,Cool Summer,"Caitlyn's favorite game is the one she finds on an old shelf in the library. It's called ""Cool Summer"", a game where the leading female character wears swimsuits and fight zombies on the beach. She wants to cosplay the character from this game in the frigid winter, so she has to wear extra socks and stockings, and plenty of warm clothes to cover."
104,Caitlyn,COSPLAY,"Many students despised Caitlyn. One reason is that she is a nerd who spends so much time playing games. Also her perfect ""Cosplay"" violates campus rules and regulations. But since the Chaos Figure outbreak, she and her ""Cosplay gun"" shoots powerful bullets, turning the contempt and scorn from her classmates into respect and admiration."
105,Blowie,Secret,"
[c][f55090]Birth:[-][/c] Sep. 15th
[c][f55090]Age(In appearance):[-][/c] 17
[c][f55090]Dislikes:[-][/c] Repair tool & Notebook
[c][f55090]Likes:[-][/c] Scarf & Camera"
106,Blowie,Bathrobe,"When students talk about Blowie, they all agree she has the sexy-look but a little lazy. She is always wearing a bathrobe when she goes out on campus. No one can tell whether she prefers this informal look or she doesn't care how others see her. If you asked her about her dress, all you can get from her is ""I love this dress, don't you think it suits me perfectly?"""
107,Blowie,Hair Dryer,"The bathroom is the place where Blowie likes to spend most of her time. In fact, she likes drying her hair using the hair dryer more so than washing it. As for what she said, warm wind will blows away the moisture from the hair, just like how it will also blow her troubles away. Each time when she does this, its a quick relaxing therapy session that takes her mind away from everything."
108,Blowie,Weapon of Choice,"Before the previous accident, Blowie never participated in any wars, conflicts, or battle training. However, when she is in battle, her hair dryer not only blows away dust but also the darkness and evil inside. Ever since then, her bathing spot became more and more popular, the smell in that spot make people feel comfortable, using essential oils and body washes cleanse away anxiety and uneasiness from most people, leaving them relaxed and carefree."
109,Javelin,Secret,"
[c][f55090]Birth:[-][/c] Nov. 13th
[c][f55090]Age(In appearance):[-][/c] 18
[c][f55090]Dislikes:[-][/c] Skull Pillow & Vampire Mask
[c][f55090]Likes:[-][/c] Pudding & Ecological Bottle"
110,Javelin,Cold & Elegant,"A big idol to a lot of students in Yume Academy, Javelin is not only mighty and formidable, but she is also calm, graceful, and well-mannered too. She shares the same values as Guanyin, protecting the weak. Thus, their fans always arguing about who is more popular on campus."
111,Javelin,Prince Charming,"One day, Javelin was hired by Joan to take a part-time job at a cafe on campus. Although she did not like the maid outfit required for the job, Joan gave Javelin a white butler uniform to wear. Unexpectedly, it fits perfectly on her. That was the day she was called ""Prince Charming"". Since then, Joan has been inviting Javelin to her cafe once every 2 weeks. This is the reason why the cafe is jam-packed with people."
112,Javelin,Target,"Javelin's main goal is to eliminate the wicked and pursue her own path in life. She has a no-nonsense personality and doesn't have time to play. Even outside of class time, she goes on patrols around the campus borders instead of hanging out. It seems she went through a difficult experience before enrolling in the Academy, so it must be something outside of the Academy that is keeping her on guard."
113,Toyo,Secret,"
[c][f55090]Birth:[-][/c] Unknown
[c][f55090] Age(In appearance):[-][/c]14 
[c][f55090]Dislikes:[-][/c]French Fries & Game Controller
[c][f55090] Likes:[-][/c]Mystery Potion & Yoyo"
114,Toyo,Memory Loss,"Toyo lost most of her memory, and most of her power is also gone with the lost memory. The only thing she could remember is that she enrolled in the Academy with a mission. But no one knows the exact time of the enrollment, as she's already there when they start to remember."
115,Toyo,Guide,"Toyo met Aquaris when they were both training. However, Aquaris was training using a useless training manual that she found somewhere else. Still, she wasn't very good, despite the fact that she trained hard. She had to stop and rest every few minutes. Toyo never helped Aquaris with her training. She just trained by herself over and over. That affected Aquaris as well, although she never thought of asking Toyo for guidance. Whenever she saw Toyo do something, she would follow and try harder. After a while, they both seem to have made some progress."
116,Toyo,Training,"Days have passed and the more Toyo trains, the more powerful she becomes. Like her powers, her body has grown from a weak little girl to grown-up gorgeous lady. After being asked to join the Discipline Committee for morally upstanding behavior, she will start teaching at the gym class to help others defend themselves if any crisis such as the outbreak ever happens again."
117,Nani,Secret,"
[c][f55090]Birth:[-][/c] Feb. 1st
[c][f55090]Age(In appearance):[-][/c] 12
[c][f55090]Dislikes:[-][/c] Pen & Story Book
[c][f55090]Likes:[-][/c] Dinosaur Blocks & Slingshot"
118,Nani,Burned Tail,"Nani has had astonishing literature and music talents since she was a child. However, she's still young. According to rumors on campus, what she holds in her arms all day long is the ancient zither called ""Burned Tail"". There was a case regarding missing students on campus, Nani was one of the missing girls. When people found her, she was sleeping with the Burned Tail in her arms. Where and how she got Burned Tail is still a mystery."
119,Nani,Game Life,"Although Nani was a genius in her field, she is not interested in reading nor practising. She'd rather hang around every corner on campus than sitting there doing nothing. Small and agile, shes burst of sprints leaves off after-images of herself with a burst of laughter. You can always find her anywhere, from the top floor of the main building to the forbidden forest. She can go anywhere she wants and nothing can stop her. You can always see her or hear her nearby. She thought she would live like this forever, until she met someone else."
120,Nani,Dream One,"One day, Nani entered the dancing club by accident and saw Giana dancing alone. From that moment on, she was attracted by her fabulous clothes and grace. She can't close her eyes when she is near Giana. ""I have to write a matching tune for her dance."" Nani decided. From then on, the naughty girl was gone. Instead, a musical genius is born."
121,Susan,Secret,"
[c][f55090]Birth:[-][/c] Mar. 21st
[c][f55090]Age(In appearance):[-][/c] 14
[c][f55090]Dislikes:[-][/c] Rum & Croissant
[c][f55090]Likes:[-][/c] Story Book & Notebook"
122,Susan,Letter I,"Elffy! Did you miss me? I am now in a small town in the south-east corner of the continent. If I head south, I will enter The forbidden forest. They said the plants there are huge. Can't say for sure, I might find a bigger dandelion than the one you gave me! I will also send you something in return! You should come with me. You will probably start sprouting if you just sit in the greenhouse all the time!"
123,Susan,Letter II,"Elffy! Did you miss me? I went to the snow-peaked mountains days ago. The blue sheep over there were extraordinarily fierce! They even ate my dandelion! So could you please send us another one when I come back? XD. Even though blue sheeps are fierce, their meat is seldom tasty. Using charcoal to roast the meat, and then adding the salt makes them truly out of this world tasty! I will keep some jerky for you when I go back!"
124,Susan,Letter III,"Dear Elffy! You must have missed me so much! Right?! I'm heading to campus now! Maybe even faster than this letter! Where is my surprise party?! XD. I have heard some kind of disaster happened in our campus, and I will be there with you soon! Wait for me! I will protect you then! I promise!"
125,Himoto,Secret,"
[c][f55090]Birth:[-][/c] Mar. 3rd
[c][f55090]Age(In appearance):[-][/c] 16
[c][f55090]Dislikes:[-][/c] Turkey & Canned Fish
[c][f55090]Likes:[-][/c] Coffee & French Fries"
126,Himoto,Mermaid,"Mermaids are the best-sold product in the slave market. Their tears can provide pearls that are invaluable. Himoto is a happy and optimistic mermaid who doesn't know how to cry. Even when she was captured at sea and tortured by the slavers and traffickers, she still kept her grinning smile and optimism. Ultimately, Himoto couldn't produce any pearls. The traffickers abandoned her, labeling her a defective good."
127,Himoto,Mermaid,"One day, the Public Security, with the help of the Discipline Committee of Yume Academy, launched a surprise assault on the slave market. Soon after, the leader of the Discipline Committee released Himoto from a special vessel and took her to Yume Academy. Since then, a carefree mermaid student it out and about around campus."
128,Himoto,Being Loved,"Himoto was loved by the students of Yume Academy for her dreamlike face, exotic appeal, and optimistic character. The Academy designed a bubble to make her move more conveniently on dry land. Himoto's personality and jolly laughter helped encourages the students to shows no doubts or worry and face dangers without fear."
129,Pandaria,Secret,"
[c][f55090]Birth:[-][/c] Jul. 26th
[c][f55090]Age(In appearance):[-][/c] 14
[c][f55090]Dislikes:[-][/c] Chess Piece & Yoyo
[c][f55090]Likes:[-][/c] Black Tea & Camera"
130,Pandaria,Panda Training Diary 1,"""Pandy! Don't eat so much! Starting today, you need to lose weight. Our goal is to join the Riding Club. I will train you with the same standard as people train a horse! Especially with a build like yours.... What are you whining about!? No talking back!"""
131,Pandaria,Panda Training Diary 2,"""Hmph! Damn that Chevalir! How dare she called my Pandy a house pet! Say Pandy is not a true mount! And she rejected my club application! She went too far! I've trained Pandy like a horse already! I will prove my name! Here, Pandy, take more! You need more muscle! The mount race will start soon and I will beat Chevalir. She will beg me to join her club! Ahahahaha!"""
132,Pandaria,Panda Training Diary 3,"""Ahhh!!! That vile Chevalir!!!! How could my genius riding talent be defeated by that one-eyed! And she must be laughing at me with her big chest! Clearly, she is also laughing at my flat chest! I will have my revenge! Vengeance is mine! Hmph! Pandy, this is all your fault! No bamboo for you for the next three days and no milk for the next week! No talking back!"""
133,Lavia,Secret,"
[c][f55090]Birth:[-][/c] Apr. 1st
[c][f55090]Age(In appearance):[-][/c] 17
[c][f55090]Dislikes:[-][/c] Skull Pillow & Headband
[c][f55090]Likes:[-][/c] Pudding & Turkey"
134,Lavia,Legend of Fire 1,"Lavia was born in a tribe that is not well-known. The tribe used fire as their totem and worships the God of fire. When Lavia was born, fire rained from the sky and nearly burning down the whole village down. When the fire finally conglomerated into a fire spirit, it would be by her side and guard by her. So, therefore, Lavia was worshipped as a holy person and called the spokesperson for the God of fire by the elders."
135,Lavia,Legend of Fire 2,"The elders took great care in supporting and educating Lavia how to live like a holy person to the God of fire. This made her talented in literature and scholarship as well as in fighting and warfare. When Lavia had her coming-of-age ceremony, she was led by the elders to the temple, which was forbidden to the villagers. The elders announced that she'll be trained to sense the will of fire. After a long period of time, Lavia disappeared without a trace, and she had been forgotten by her clansmen day by day. At the same time, a girl with great ambition appears in Yume Academy..."
136,Lavia,Legend of Fire 3,"Lavia has an outspoken and straightforward personality and treats people sincerely. This made her get along with a lot of friends on campus. But nearly no one can see her loneliness and worries hidden beneath her laughter. Lavia came to the Academy with a mission. She knows her fate and responsibility, yet she still prays that the day described in the prophecy won't come true."
137,Amelia,Secret,"
[c][f55090]Birth:[-][/c] Nov. 1st
[c][f55090]Age(In appearance):[-][/c] 19
[c][f55090]Dislikes:[-][/c] Turkey & Angel Halo
[c][f55090]Likes:[-][/c] Canned Fish & Skull Pillow"
138,Amelia,Dark Gift,"Amelia was born with an exceptional interest in dark magic. After researching a huge number of reading documents regarding dark magic, she came to a conclusion: Black magic is no different from other schools of magic, and there is no inherent good or evil within magic itself. What is good and bad depends on its users. So she began to learn dark magic without guilt and becomes a true warlock."
139,Amelia,Dark Prophecy,"Out of all the schools in dark magic, Amelia can predict and forecast the future the best. There are many types of dark prediction, and the most famous one is to predict by observing stars and celestial bodies. Also, Amelia predicts with her instincts. Even without help from any theory or system, Amelia could predict the future as accurately as Scythe could."
140,Amelia,Dark Future,"During an occasional prediction, Amelia saw carnage, mayhem, and reign of terror. It was Yume Academy's Judgment Day. This made her tremble in fear. The prediction was so profound that she started observing Academy's campus secretly, looking for the source of the apocalypse."
141,Scythe,Secret,"
[c][f55090]Birth:[-][/c] Nov. 1st
[c][f55090]Age(In appearance):[-][/c] 18
[c][f55090]Dislikes:[-][/c] Puppet & Angel Halo
[c][f55090]Likes:[-][/c] Evil Fruit & Vampire Mask"
142,Scythe,Spokesperson of Evil,"If there's anyone who can be the symbol of what is Demonic in the Academy, it is Scythe. Scheming, cunning, and tricky. No one would like to meet her. She carries a giant scythe with her, just as her name suggests. She is the spokesperson of demons."
143,Scythe,Soul Reaper,"Scythe has a secret that she couldn't tell anyone. She needs to reap thousands upon thousands of souls for that. Whether the soul is complete or not, Scythe will constantly observe its soul and gorge it like like a vulture eyeing and scavenging it its prey if she has the chance."
144,Scythe,Crawling,"The breakout of war offers a much larger number of opportunities to reap souls. But both Discipline Committee and D. E. F. suffered great losses, and Discipline Committee started a peace talk with D. E. F. This is not what Scythe wants to happen. And so, Scythe joined the conflict, seeking more opportunity to cause chaos and havoc."
145,Angel,Secret,"
[c][f55090]Birth:[-][/c] May 8th
[c][f55090]Age(In appearance):[-][/c] 17
[c][f55090]Dislikes:[-][/c] Evil Fruit & Kunai
[c][f55090]Likes:[-][/c] Pudding & Angel Halo"
146,Angel,Obsessive-Compulsive Disorder,"Angel, sweet, fresh, and pure, lived as her name describes. And she won't allow the filth and dirt pollute the world. As someone who is serious obsession with cleaning, she washes three times a day. Her favorite food is milk pudding and she hates chocolate cake. She was greatly disappointed in the establishment of the Demon Academy."
147,Angel,Target Demon,"Originally, Angel thought she loathes anything that is evil, demonic, or dark. Soon she slowly realized that she simply takes delight in destroying filth and dirt by herself. It has become an urge and craving for her. After realizing this about herself, Angel's loathing and disgust for demons have turned into an utter fascination for them. Now, she sees the Demon Academy differently."
148,Angel,Worries,"What worries and stresses Angel a lot is being saved by a student from Demon Academy. This compassion and kindness shatter her once seemingly firm and strong standpoint on destroying the Demon Academy. Then Angel contemplates and tells herself: ""I just enjoy destroying things from the Demon Academy. If it is completely destroyed, there will be nothing to enjoy for me anymore. Just let them be!"""
149,Nia,Secret,"
[c][f55090]Birth:[-][/c] Sep. 5th
[c][f55090]Age(In appearance):[-][/c] 18
[c][f55090]Dislikes:[-][/c] Skull Pillow & Notebook
[c][f55090]Likes:[-][/c] Puppet & Kunai"
150,Nia,Puppet Master,"Nia is a genius puppeteer who is worthy of the title. She is considered the best puppeteer in Yume Academy. Yet, her advantage is also her biggest weakness, it makes antisocial, which combined with her hot-temper and impatient personality, made her completely unable to communicate with others. Only Muppet knows that the Nia's true side."
151,Nia,"Ah, Darling","Nia used to be a noble and refined lady who was both elegant and exceptionally knowledgeable in scholarly subjects. But a well-planned conspiracy dragged her into the abyss. Despite doing all she could, her lover still died in pain and agony. So Nia picked up the threads and needles and sewed her lover's corpse into a puppet. Once the puppet was finished, the feeling of love and hate was gone in an instant. ""Let's forget the past, as now no one can tear us apart, Darling~"""
152,Nia,Gap between Sisters,"Nia enrolled in Yume Academy with her sister, Muppet, who she rarely ever cared about. It wasn't until seeing the devastated Muppet after taking too much torture was when Nia finally felt pain. This painful sensation was like being pricked by a thorn. Either because of the love for her sister, guilt, or redemption, Nia started to try saving her sister while looking for her enemy."
153,Silvia,Secret,"
[c][f55090]Birth:[-][/c] Nov. 26th
[c][f55090]Age(In appearance):[-][/c] 16
[c][f55090]Dislikes:[-][/c] Scarf & Ecological Bottle
[c][f55090]Likes:[-][/c] SF Glasses & Pen"
154,Silvia,Like a Robot,"Silvia is a robot who has always been alone. She doesn't possess human emotions such as happiness, anger, sorrow, or love. You can't even find one emotional expression from her. Her expression is always cold and indifferent, like a robot. But other schoolgirls never knew that she has an another identity."
155,Silvia,Killer,"For an emotionless killer, comparing her to ""a robot"" is a compliment to her. Silvia can recall the assassinations that she made. Yet, she doesn't know who she swore her loyalty to nor the person who gave her the missions to assassinate. There is no use pondering over these questions. As days pass, she only needs to follow orders. It brings her the most comfort this way."
156,Silvia,Confusion,"After the crisis triggered by the CHAOS FIGURE outbreak, Silvia finally became confused after noticing the data regarding the emotions and mood of students started to fluctuate unusually up and down. What happened that made them experience such massive waves of emotional pain and suffering...? It was the first time Silvia started to wonder what it is like to possess emotions."
157,Alice,Secret,"
[c][f55090]Birth:[-][/c] Oct. 3rd
[c][f55090]Age(In appearance):[-][/c] 17
[c][f55090]Dislikes:[-][/c] Lucky Cat & Vampire Mask
[c][f55090]Likes:[-][/c] SF Pistol & SF Glasses"
158,Alice,Different Side of Her,"Although Alice carries a praiseworthy body that countless number of people on campus is jealous of, she has a silly and adorable personality. This difference made her popular. Every student wants to become friends with her. But only a few people know about the other side of her."
159,Alice,Bold and Decisive,"Whenever she is in combat, Alice showed calm, decisive, and outstanding fighting abilities. This shocked others. Not only is Alice swift, flexible, and possesses excellent judgment and decision-making, she is also courageous and has a heroic fighting spirit. All these merits lead people to have to admit that Alice is a genius in combat that can be hardly found anywhere else."
160,Alice,With Hexa,"Alice has a lot in common with Hexa. They're both frequently in the research room. But they don't talk to each other much. Alice feels a kind of sympathy for Hexa. But apart from this, she also shows subtle and faint hostility towards her. Alice can't figure out the reason behind this. Perhaps its the hatred or vendetta between the two in their previous life?"
161,Masamune,Secret,"
[c][f55090]Birth:[-][/c] Nov. 29th
[c][f55090]Age(In appearance):[-][/c] 18
[c][f55090]Dislikes:[-][/c] Scarf & Cherry Fan
[c][f55090]Likes:[-][/c] Dinosaur Blocks & Umbrella"
162,Masamune,Tactical Genius,"Masamune likes to read books on military strategies and tactics. She knows by heart books about warfare such as ""The Art of War"", ""Six Tactics"", ""The Book of Five Rings"". She flaunts herself as a tactical genius, and she laments for not being born in an age of conflict or strife."
163,Masamune,Warmonger,"Masamune has serious issues of delusion and paranoia. She always imagines herself as a general of an army who plans strategies and tactics and uses them to defeat her enemies. Yet, every time you see Masamune leave with satisfaction, you can see the mess that happened including the students she captured and the livestock kept on campus."
164,Masamune,Dawn of War,"With the Chaos Figure spreading and the conflict between the Discipline Committee and D. E. F. becoming more and more intense, the fog of war pervades the campus. Masamune is filled with joy, believing that a new era of war is approaching. She starts recruiting troops and raising an army. It seems this is a perfect opportunity for her to conquer the world."
165,Priestess,Secret,"
[c][f55090]Birth:[-][/c] Sep. 6th
[c][f55090]Age(In appearance):[-][/c] 16
[c][f55090]Dislikes:[-][/c] Umbrella & Daisy Hairpin
[c][f55090]Likes:[-][/c] Mystic Rose & Ecological Bottle"
166,Priestess,Taoist Master,"Although Priestess is young, she's already a Taoist master, or someone who is finally ""one with nature."" Because she was born with the ability to communicate with nature, she also has strong magical powers. Many who are interested in Taoist methods worship her and seek her to be their master. But she has rejected all of them."
167,Priestess,Love of Chado,"Besides meditating at the top of a mountain, Priestess's favorite activity, is to brew and drink tea with her friends at the Chado club. Yet, she kindly refused to join the club after several offers by the leader. The reason she gave: a spiritual person should not meddle with the mundane world."
168,Priestess,Defending the Campus,"Priestess's lifestyle is to practice ""Wu Wei"", she always claims that she doesn't want any to meddle with the mundane world (At least that is what she says over and over). But if there was ever a battle between Discipline Committee and D. E. F that gets serious enough and affects the security of Yume Academy, she will still stand out and devote her power to protect the campus. At this moment, the students she has already helped countless students."
169,Chevalir,Secret,"
[c][f55090]Birth:[-][/c] Oct. 19th
[c][f55090]Age(In appearance):[-][/c] 20
[c][f55090]Dislikes:[-][/c] Dinosaur Blocks & Daisy Hairpin
[c][f55090]Likes:[-][/c] Canned Fish & Slingshot"
170,Chevalir,Early Life,"Chevalir, with the blood of a nomadic group of people, was born and raised in the vast prairies. She is naturally gifted in horseback riding. It was said that she hunted and killed a giant adult wolf by herself when she was 5 years old. Chevalir loss one eye, which cannot be mentioned in front of her. Nobody knows the cause behind it. But the black eye patch gives her a heroic look and unique charm and charisma."
171,Chevalir,Congeniality,"Chevalir loves to make friends with like-minded people. She has an outspoken, frank, and sincere personality, which makes it easy for her to become center of attention. But her character could lead to miscommunication and misunderstandings that cannot be explained, which caused her to run into a lot of trouble. So she usually makes amends with students she accidentally offends by bringing them presents. But the presents she gives are so baffling that people think she might have purposely provoke them."
172,Chevalir,Riding champion,"Chevalir is the leader of the Riding Club in Yume Academy, and she continues to hold the championship of the mounting race in campus for many years. This is an honor that is rarely seen in the history of Yume Academy. It has also led her to receive challenges from many other students, such as Wildtress and Pandaria. But Chevalir, with her strong self-confidence, will continue to defend her title."
173,Nono,Secret,"
[c][f55090]Birth:[-][/c] Jan. 1st
[c][f55090]Age(In appearance):[-][/c] 15
[c][f55090]Dislikes:[-][/c] Skull Pillow & Vampire Mask
[c][f55090]Likes:[-][/c] Daisy Hairpin & flashlight"
174,Flash,Secret,"
[c][f55090]Birth:[-][/c] May 5th
[c][f55090]Age(In appearance):[-][/c] 15
[c][f55090]Dislikes:[-][/c] Turkey & Dinosaur Blocks
[c][f55090]Likes:[-][/c] Lucky Cat & Camera"
175,Nasha,Secret,"
[c][f55090]Birth:[-][/c] Jun. 30th
[c][f55090]Age(In appearance):[-][/c] 14
[c][f55090]Dislikes:[-][/c] Game Controller & Story Book
[c][f55090]Likes:[-][/c] Yoyo & Headband"
176,Hancer,Secret,"
[c][f55090]Birth:[-][/c] Jan. 26th
[c][f55090]Age(In appearance):[-][/c] 17
[c][f55090]Dislikes:[-][/c] Puppet & Angel Halo
[c][f55090]Likes:[-][/c] Canned Fish & SF Pistol"
177,Ursula,Secret,"
[c][f55090]Birth:[-][/c] Jul. 8th
[c][f55090]Age(In appearance):[-][/c] 14
[c][f55090]Dislikes:[-][/c] French Fries & Amulet
[c][f55090]Likes:[-][/c] Headband & Pen"
178,Skarivine,Secret,"
[c][f55090]Birth:[-][/c] Sep. 29th
[c][f55090]Age(In appearance):[-][/c] 17
[c][f55090]Dislikes:[-][/c] Vampire Mask & Cactus
[c][f55090]Likes:[-][/c] Amulet & Scarf"
179,Werewolf,Secret,"
[c][f55090]Birth:[-][/c] Apr. 26th
[c][f55090]Age(In appearance):[-][/c] 20
[c][f55090]Dislikes:[-][/c] Pudding & Ribbon
[c][f55090]Likes:[-][/c] Mystery Potion & Ecological Bottle"
180,Ashely,Secret,"
[c][f55090]Birth:[-][/c] Jun. 6th
[c][f55090]Age(In appearance):[-][/c] 18
[c][f55090]Dislikes:[-][/c] Chess Piece & Ecological Bottle
[c][f55090]Likes:[-][/c] Mystery Potion & Story Book"
181,Cayla,Secret,"
[c][f55090]Birth:[-][/c] Aug. 28th
[c][f55090]Age(In appearance):[-][/c] 13
[c][f55090]Dislikes:[-][/c] Coffee & flashlight
[c][f55090]Likes:[-][/c] Mystery Potion & Headband"
182,Samurai,Secret,"
[c][f55090]Birth:[-][/c] Aug. 15th
[c][f55090]Age(In appearance):[-][/c] 18
[c][f55090]Dislikes:[-][/c] Daisy Hairpin & Fox Mask
[c][f55090]Likes:[-][/c] Umbrella & Notebook"
183,Vanees,Secret,"
[c][f55090]Birth:[-][/c] Nov. 30th
[c][f55090]Age(In appearance):[-][/c] 13
[c][f55090]Dislikes:[-][/c] Coffee & Ecological Bottle
[c][f55090]Likes:[-][/c] Mystery Potion & Dinosaur Blocks"
184,Kitty,Secret,"
[c][f55090]Birth:[-][/c] Apr. 4th
[c][f55090]Age(In appearance):[-][/c] 17
[c][f55090]Dislikes:[-][/c] Slingshot & Cactus
[c][f55090]Likes:[-][/c] Mystery Potion & Canned Fish"
185,Ninja,Secret,"
[c][f55090]Birth:[-][/c] May 4th
[c][f55090]Age(In appearance):[-][/c] 14
[c][f55090]Dislikes:[-][/c] Coffee & Croissant
[c][f55090]Likes:[-][/c] Fox Mask & Kunai"
186,Talia,Secret,"
[c][f55090]Birth:[-][/c] Jul. 28th
[c][f55090]Age(In appearance):[-][/c] 18
[c][f55090]Dislikes:[-][/c] Pudding & Black Tea
[c][f55090]Likes:[-][/c] SF Glasses & Camera"
187,Assassin,Secret,"
[c][f55090]Birth:[-][/c] May 4th
[c][f55090]Age(In appearance):[-][/c] 17
[c][f55090]Dislikes:[-][/c] SF Pistol & flashlight
[c][f55090]Likes:[-][/c] Fox Mask & Kunai"
188,Nona,Secret,"
[c][f55090]Birth:[-][/c] Sep. 8th
[c][f55090]Age(In appearance):[-][/c] 14
[c][f55090]Dislikes:[-][/c] French Fries & Story Book
[c][f55090]Likes:[-][/c] Puppet & Chess Piece"
189,Jade,Secret,"
[c][f55090]Birth:[-][/c] Aug. 16th
[c][f55090]Age(In appearance):[-][/c] 15
[c][f55090]Dislikes:[-][/c] Turkey & Daisy Hairpin
[c][f55090]Likes:[-][/c] French Fries & Amulet"
190,Cynthia,Secret,"
[c][f55090]Birth:[-][/c] Jul. 7th
[c][f55090]Age(In appearance):[-][/c] 20
[c][f55090]Dislikes:[-][/c] Pudding & Camera
[c][f55090]Likes:[-][/c] Mystic Rose & Daisy Hairpin"
191,Zombia,Secret,"
[c][f55090]Birth:[-][/c] Jun. 18th
[c][f55090]Age(In appearance):[-][/c] 19
[c][f55090]Dislikes:[-][/c] Daisy Hairpin & Repair tool
[c][f55090]Likes:[-][/c] Mystery Potion & Mystic Rose"
192,Poppi,Secret,"
[c][f55090]Birth:[-][/c] Jul. 18th
[c][f55090]Age(In appearance):[-][/c] 17
[c][f55090]Dislikes:[-][/c] Daisy Hairpin & Camera
[c][f55090]Likes:[-][/c] Canned Fish & Fox Mask"
193,Edward,Secret,"
[c][f55090]Birth:[-][/c] Oct. 30th
[c][f55090]Age(In appearance):[-][/c] 15
[c][f55090]Dislikes:[-][/c] Yoyo & Umbrella
[c][f55090]Likes:[-][/c] SF Glasses & Notebook"
194,Hypatia,Secret,"
[c][f55090]Birth:[-][/c] Nov. 2nd
[c][f55090]Age(In appearance):[-][/c] 14
[c][f55090]Dislikes:[-][/c] Chess Piece & Notebook
[c][f55090]Likes:[-][/c] Yoyo & Game Controller"
195,Maidam,Secret,"
[c][f55090]Birth:[-][/c] Aug. 16th
[c][f55090]Age(In appearance):[-][/c] 16
[c][f55090]Dislikes:[-][/c] Headband & Story Book
[c][f55090]Likes:[-][/c] Pudding & Coffee"
196,Donna,Secret,"
[c][f55090]Birth:[-][/c] Sep. 2nd
[c][f55090]Age(In appearance):[-][/c] 20
[c][f55090]Dislikes:[-][/c] Dinosaur Blocks & Puppet
[c][f55090]Likes:[-][/c] Rum & Coffee"
197,Bidenty,Secret,"
[c][f55090]Birth:[-][/c] Feb. 4th
[c][f55090]Age(In appearance):[-][/c] 17
[c][f55090]Dislikes:[-][/c] Yoyo & Amulet
[c][f55090]Likes:[-][/c] Daisy Hairpin & Kunai"
