id,title,name,dialog,select_text
448,,Pandaria,So... These must be the ears of the motorbike!,
449,,Pandaria,That's right! Even Pandy can run faster if I keep pulling his ears~,
450,,Pandaria,Sorry for being so rude. Let's go!,
451,,,Pandaria happened upon the method for starting the motorbike and rushed out. But the lawn doesn't look as happy as she does.,
452,,Pandaria,Wow~ It's so fast~ I knew Chevalir chose you for a reason!,
453,,Pandaria,"Bud Elf, I will return and apologize for the lawn later-------",
454,,Pandaria,Huh? Motorbike? Stop! We're running into the lake!!!,
455,,Pandaria,Look out!!! Help! (blublublub)...,
456,,,"Pandaria lets go of the throttle and cries out for help, but it was too late...",
457,,Chevalir,"Pandaria, can you tell me why you are in the lake with my bike?",
458,,Pandaria,Umm... Maybe later…?,
459,,Pandaria,(blublublublub)...,
460,,Pandaria,Help me! I can't swim!,
461,,Valeera,"I understand what happened. Pandaria, your score won't count and you will need to buy Chevalir a new motorbike. Any questions?",
462,,Pandaria,...No.,
463,,Valeera,I will take this record card.,
464,,Pandaria,"Valeera, can I please keep the card?",
465,,Valeera,"Nope, it's against our policy.",
466,,Chevalir,Are you trying to keep it so you can cheat again in the next competition?,
467,,Chevalir,That's impossible. The route is different each time.,
468,,Pandaria,Uh... No... I just want to practice riding the motorbike~,
469,,Pandaria,Please lend me your motorbike next time~,
470,,Chevalir,No way!!!,
