id,map_id,cell_type,name,desc,num
293,2,2,Castle 55,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: The Damage Over Turn dealt by your team will be reduced by 80%.,55
294,2,3,Castle 56,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge likes ""Mystic Rose"" or ""Cherry Fan"", you will be able to get better rewards!",56
295,2,2,Castle 57,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: The Damage from Critical hit will be reduced by 80%.,57
296,2,4,Castle 58,"Make your choice according to the description, you will get different rewards according to the choice you make.",58
297,2,2,Castle 59,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: None,59
298,2,3,Castle 60,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is from House Monster, you will be able to get better rewards!",60
299,2,0,,,
300,2,0,,,
301,3,0,,,
302,3,0,,,
303,3,0,,,
304,3,0,,,
305,3,2,Town 01,"Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: Once an enemy got Petrified, Stunned or Frozen. 2 random Girls in your team will take (10% of their Maximum Hp) damage.",01
306,3,0,,,
307,3,0,,,
308,3,0,,,
309,3,0,,,
310,3,0,,,
311,3,0,,,
312,3,2,Town 02,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: The enemies will be immune to every 5th damage they take.,02
313,3,0,,,
314,3,0,,,
315,3,4,Town 03,"Make your choice according to the description, you will get different rewards according to the choice you make.",03
316,3,3,Town 04,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is 16 years old in appearance, you will be able to get better rewards!",04
317,3,0,,,
318,3,0,,,
319,3,4,Town 05,"Make your choice according to the description, you will get different rewards according to the choice you make.",05
320,3,0,,,
321,3,4,Town 06,"Make your choice according to the description, you will get different rewards according to the choice you make.",06
322,3,3,Town 07,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is born in August or September, you will be able to get better rewards!",07
323,3,0,,,
324,3,2,Town 08,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: None,08
325,3,0,,,
326,3,4,Town 09,"Make your choice according to the description, you will get different rewards according to the choice you make.",09
327,3,0,,,
328,3,2,Town 10,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: Your Girl will lose 10% of Attack for each stack of buff she has.,10
329,3,3,Town 11,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is from House Fairy, you will be able to get better rewards!",11
330,3,0,,,
331,3,2,Town 12,"Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: At the end of each turn, the Girl with the highest Hp in your team will take (20% of Maximum Hp) damage",12
332,3,0,,,
333,3,4,Town 13,"Make your choice according to the description, you will get different rewards according to the choice you make.",13
334,3,3,Town 14,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge likes ""Slingshot"" or ""Umbrella"", you will be able to get better rewards!",14
335,3,4,Town 15,"Make your choice according to the description, you will get different rewards according to the choice you make.",15
336,3,3,Town 16,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge has ""white or silver hair"" in at least one of her designs (skins are not included), you will be able to get better rewards!",16
337,3,2,Town 17,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: None\nMain Challenge: The reward you get from this challenge will increase.,17
338,3,3,Town 18,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is from House Ghost, you will be able to get better rewards!\nMain Challenge: The reward you get from this challenge will increase.",18
339,3,0,,,
340,3,2,Town 19,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: The Damage Over Turn dealt by your team will be reduced by 80%.,19
341,3,4,Town 20,"Make your choice according to the description, you will get different rewards according to the choice you make.",20
342,3,2,Town 21,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: The Damage from Critical hit will be reduced by 80%.,21
343,3,0,,,
344,3,2,Town 22,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: None,22
345,3,3,Town 23,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge has ""animals ears"", you will be able to get better rewards!",23
346,3,4,Town 24,"Make your choice according to the description, you will get different rewards according to the choice you make.\nMain Challenge: The reward you get from this challenge will increase.",24
347,3,0,,,
348,3,2,Town 25,"Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: Once an enemy got Petrified, Stunned or Frozen. 2 random Girls in your team will take (10% of their Maximum Hp) damage.\nMain Challenge: The reward you get from this challenge will increase.",25
349,3,4,Town 26,"Make your choice according to the description, you will get different rewards according to the choice you make.",26
350,3,0,,,
351,3,0,,,
352,3,3,Town 27,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is from House Human, you will be able to get better rewards!",27
353,3,0,,,
354,3,0,,,
355,3,4,Town 28,"Make your choice according to the description, you will get different rewards according to the choice you make.",28
356,3,2,Town 29,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: The enemies will be immune to every 5th damage they take.\nMain Challenge: The reward you get from this challenge will increase.,29
357,3,3,Town 30,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge likes ""Mystic Rose"" or ""Cherry Fan"", you will be able to get better rewards!",30
358,3,0,,,
359,3,4,Town 31,"Make your choice according to the description, you will get different rewards according to the choice you make.\nMain Challenge: The reward you get from this challenge will increase.",31
360,3,0,,,
361,3,2,Town 32,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: None,32
362,3,4,Town 33,"Make your choice according to the description, you will get different rewards according to the choice you make.",33
363,3,0,,,
364,3,2,Town 34,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: Your Girl will lose 10% of Attack for each stack of buff she has.\nMain Challenge: The reward you get from this challenge will increase.,34
365,3,3,Town 35,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is from House Monster, you will be able to get better rewards!\nMain Challenge: The reward you get from this challenge will increase.",35
366,3,4,Town 36,"Make your choice according to the description, you will get different rewards according to the choice you make.",36
367,3,0,,,
368,3,3,Town 37,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is 16 years old in appearance, you will be able to get better rewards!",37
369,3,2,Town 38,"Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: At the end of each turn, the Girl with the highest Hp in your team will take (20% of Maximum Hp) damage\nMain Challenge: The reward you get from this challenge will increase.",38
370,3,0,,,
371,3,3,Town 39,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is born in August or September, you will be able to get better rewards!",39
372,3,3,Town 40,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is from House Fairy, you will be able to get better rewards!\nMain Challenge: The reward you get from this challenge will increase.",40
373,3,2,Town 41,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: None\nMain Challenge: The reward you get from this challenge will increase.,41
374,3,4,Town 42,"Make your choice according to the description, you will get different rewards according to the choice you make.\nMain Challenge: The reward you get from this challenge will increase.",42
375,3,3,Town 43,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge likes ""Slingshot"" or ""Umbrella"", you will be able to get better rewards!",43
376,3,2,Town 44,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: The Damage Over Turn dealt by your team will be reduced by 80%.,44
377,3,0,,,
378,3,2,Town 45,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: The Damage from Critical hit will be reduced by 80%.,45
379,3,3,Town 46,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge has ""white or silver hair"" in at least one of her designs (skins are not included), you will be able to get better rewards!\nMain Challenge: The reward you get from this challenge will increase.",46
380,3,4,Town 47,"Make your choice according to the description, you will get different rewards according to the choice you make.",47
381,3,2,Town 48,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: None\nMain Challenge: The reward you get from this challenge will increase.,48
382,3,4,Town 49,"Make your choice according to the description, you will get different rewards according to the choice you make.",49
383,3,0,,,
384,3,2,Town 50,"Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: Once an enemy got Petrified, Stunned or Frozen. 2 random Girls in your team will take (10% of their Maximum Hp) damage.",50
385,3,0,,,
386,3,0,,,
387,3,3,Town 51,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is from House Ghost, you will be able to get better rewards!",51
388,3,4,Town 52,"Make your choice according to the description, you will get different rewards according to the choice you make.",52
389,3,2,Town 53,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: The enemies will be immune to every 5th damage they take.\nMain Challenge: The reward you get from this challenge will increase.,53
390,3,0,,,
391,3,1,Town 54,Starting Block,54
392,3,0,,,
393,3,2,Town 55,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: None,55
394,3,4,Town 56,"Make your choice according to the description, you will get different rewards according to the choice you make.",56
395,3,0,,,
396,3,3,Town 57,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge has ""animals ears"", you will be able to get better rewards!",57
397,3,4,Town 58,"Make your choice according to the description, you will get different rewards according to the choice you make.",58
398,3,2,Town 59,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: Your Girl will lose 10% of Attack for each stack of buff she has.,59
399,3,0,,,
400,3,5,Town 60,"Challenge the Boss inside the Peaceful Town, break the illusion of this place!\nMain Challenge: The reward you get from this challenge will increase.",60
401,4,0,,,
402,4,1,Lake 01,Starting Block,01
403,4,0,,,
404,4,0,,,
405,4,0,,,
406,4,0,,,
407,4,0,,,
408,4,2,Lake 02,"Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: At the end of each turn, the Girl with the highest Hp in your team will take (20% of Maximum Hp) damage",02
409,4,0,,,
410,4,0,,,
411,4,0,,,
412,4,4,Lake 03,"Make your choice according to the description, you will get different rewards according to the choice you make.",03
413,4,2,Lake 04,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: None\nMain Challenge: The reward you get from this challenge will increase.,04
414,4,0,,,
415,4,0,,,
416,4,0,,,
417,4,0,,,
418,4,3,Lake 05,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is from House Human, you will be able to get better rewards!",05
419,4,4,Lake 06,"Make your choice according to the description, you will get different rewards according to the choice you make.",06
420,4,0,,,
421,4,2,Lake 07,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: The Damage Over Turn dealt by your team will be reduced by 80%.,07
422,4,0,,,
423,4,3,Lake 08,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge likes ""Mystic Rose"" or ""Cherry Fan"", you will be able to get better rewards!\nMain Challenge: The reward you get from this challenge will increase.",08
424,4,4,Lake 09,"Make your choice according to the description, you will get different rewards according to the choice you make.",09
425,4,0,,,
426,4,0,,,
427,4,2,Lake 10,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: The Damage from Critical hit will be reduced by 80%.,10
428,4,0,,,
429,4,2,Lake 11,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: None,11
430,4,0,,,
431,4,3,Lake 12,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is from House Monster, you will be able to get better rewards!",12
432,4,0,,,
433,4,4,Lake 13,"Make your choice according to the description, you will get different rewards according to the choice you make.",13
434,4,2,Lake 14,"Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: Once an enemy got Petrified, Stunned or Frozen. 2 random Girls in your team will take (10% of their Maximum Hp) damage.\nMain Challenge: The reward you get from this challenge will increase.",14
435,4,0,,,
436,4,2,Lake 15,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: The enemies will be immune to every 5th damage they take.,15
437,4,4,Lake 16,"Make your choice according to the description, you will get different rewards according to the choice you make.",16
438,4,3,Lake 17,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is 16 years old in appearance, you will be able to get better rewards!",17
439,4,0,,,
440,4,3,Lake 18,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is born in August or September, you will be able to get better rewards!",18
441,4,4,Lake 19,"Make your choice according to the description, you will get different rewards according to the choice you make.",19
442,4,2,Lake 20,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: None,20
443,4,4,Lake 21,"Make your choice according to the description, you will get different rewards according to the choice you make.\nMain Challenge: The reward you get from this challenge will increase.",21
444,4,0,,,
445,4,3,Lake 22,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is from House Fairy, you will be able to get better rewards!",22
446,4,0,,,
447,4,3,Lake 23,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge likes ""Slingshot"" or ""Umbrella"", you will be able to get better rewards!",23
448,4,2,Lake 24,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: Your Girl will lose 10% of Attack for each stack of buff she has.,24
449,4,4,Lake 25,"Make your choice according to the description, you will get different rewards according to the choice you make.",25
450,4,0,,,
451,4,0,,,
452,4,3,Lake 26,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge has ""white or silver hair"" in at least one of her designs (skins are not included), you will be able to get better rewards!",26
453,4,2,Lake 27,"Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: At the end of each turn, the Girl with the highest Hp in your team will take (20% of Maximum Hp) damage\nMain Challenge: The reward you get from this challenge will increase.",27
454,4,2,Lake 28,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: None,28
455,4,0,,,
456,4,4,Lake 29,"Make your choice according to the description, you will get different rewards according to the choice you make.",29
457,4,2,Lake 30,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: The Damage Over Turn dealt by your team will be reduced by 80%.,30
458,4,4,Lake 31,"Make your choice according to the description, you will get different rewards according to the choice you make.",31
459,4,3,Lake 32,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is from House Ghost, you will be able to get better rewards!\nMain Challenge: The reward you get from this challenge will increase.",32
460,4,2,Lake 33,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: The Damage from Critical hit will be reduced by 80%.\nMain Challenge: The reward you get from this challenge will increase.,33
461,4,0,,,
462,4,4,Lake 34,"Make your choice according to the description, you will get different rewards according to the choice you make.",34
463,4,3,Lake 35,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge has ""animals ears"", you will be able to get better rewards!\nMain Challenge: The reward you get from this challenge will increase.",35
464,4,4,Lake 36,"Make your choice according to the description, you will get different rewards according to the choice you make.",36
465,4,0,,,
466,4,0,,,
467,4,3,Lake 37,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is from House Human, you will be able to get better rewards!",37
468,4,2,Lake 38,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: None\nMain Challenge: The reward you get from this challenge will increase.,38
469,4,0,,,
470,4,5,Lake 39,"Challenge the Boss inside the Quiet Lake, break the illusion of this place!\nMain Challenge: The reward you get from this challenge will increase.",39
471,4,0,,,
472,4,3,Lake 40,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge likes ""Mystic Rose"" or ""Cherry Fan"", you will be able to get better rewards!",40
473,4,2,Lake 41,"Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: Once an enemy got Petrified, Stunned or Frozen. 2 random Girls in your team will take (10% of their Maximum Hp) damage.",41
474,4,2,Lake 42,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: The enemies will be immune to every 5th damage they take.\nMain Challenge: The reward you get from this challenge will increase.,42
475,4,3,Lake 43,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is from House Monster, you will be able to get better rewards!",43
476,4,4,Lake 44,"Make your choice according to the description, you will get different rewards according to the choice you make.",44
477,4,2,Lake 45,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: None,45
478,4,4,Lake 46,"Make your choice according to the description, you will get different rewards according to the choice you make.\nMain Challenge: The reward you get from this challenge will increase.",46
479,4,3,Lake 47,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is 16 years old in appearance, you will be able to get better rewards!",47
480,4,0,,,
481,4,0,,,
482,4,2,Lake 48,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: Your Girl will lose 10% of Attack for each stack of buff she has.,48
483,4,3,Lake 49,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is born in August or September, you will be able to get better rewards!",49
484,4,4,Lake 50,"Make your choice according to the description, you will get different rewards according to the choice you make.\nMain Challenge: The reward you get from this challenge will increase.",50
485,4,2,Lake 51,"Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: At the end of each turn, the Girl with the highest Hp in your team will take (20% of Maximum Hp) damage\nMain Challenge: The reward you get from this challenge will increase.",51
486,4,3,Lake 52,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is from House Fairy, you will be able to get better rewards!\nMain Challenge: The reward you get from this challenge will increase.",52
487,4,2,Lake 53,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: None\nMain Challenge: The reward you get from this challenge will increase.,53
488,4,4,Lake 54,"Make your choice according to the description, you will get different rewards according to the choice you make.",54
489,4,0,,,
490,4,0,,,
491,4,0,,,
492,4,0,,,
493,4,4,Lake 55,"Make your choice according to the description, you will get different rewards according to the choice you make.",55
494,4,2,Lake 56,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: The Damage Over Turn dealt by your team will be reduced by 80%.,56
495,4,4,Lake 57,"Make your choice according to the description, you will get different rewards according to the choice you make.",57
496,4,2,Lake 58,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: The Damage from Critical hit will be reduced by 80%.,58
497,4,4,Lake 59,"Make your choice according to the description, you will get different rewards according to the choice you make.",59
498,4,3,Lake 60,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge likes ""Slingshot"" or ""Umbrella"", you will be able to get better rewards!",60
499,4,0,,,
500,4,0,,,
501,6,0,,,
502,6,0,,,
503,6,0,,,
504,6,0,,,
505,6,0,,,
506,6,2,Phantom Swirl 01,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: None,01
507,6,4,Phantom Swirl 02,"Make your choice according to the description, you will get different rewards according to the choice you make.",02
508,6,2,Phantom Swirl 03,"Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: Once an enemy got Petrified, Stunned or Frozen. 2 random Girls in your team will take (10% of their Maximum Hp) damage.",03
509,6,4,Phantom Swirl 04,"Make your choice according to the description, you will get different rewards according to the choice you make.",04
510,6,0,,,
511,6,0,,,
512,6,4,Phantom Swirl 05,"Make your choice according to the description, you will get different rewards according to the choice you make.",05
513,6,1,Phantom Swirl 06,Starting Block,06
514,6,0,,,
515,6,2,Phantom Swirl 07,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: The enemies will be immune to every 5th damage they take.,07
516,6,3,Phantom Swirl 08,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge has ""white or silver hair"" in at least one of her designs (skins are not included), you will be able to get better rewards!",08
517,6,2,Phantom Swirl 09,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: None,09
518,6,3,Phantom Swirl 10,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is from House Ghost, you will be able to get better rewards!",10
519,6,4,Phantom Swirl 11,"Make your choice according to the description, you will get different rewards according to the choice you make.",11
520,6,2,Phantom Swirl 12,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: Your Girl will lose 10% of Attack for each stack of buff she has.,12
521,6,2,Phantom Swirl 13,"Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: At the end of each turn, the Girl with the highest Hp in your team will take (20% of Maximum Hp) damage",13
522,6,2,Phantom Swirl 14,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: None\nMain Challenge: The reward you get from this challenge will increase.,14
523,6,0,,,
524,6,4,Phantom Swirl 15,"Make your choice according to the description, you will get different rewards according to the choice you make.",15
525,6,0,,,
526,6,4,Phantom Swirl 16,"Make your choice according to the description, you will get different rewards according to the choice you make.",16
527,6,3,Phantom Swirl 17,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge has ""animals ears"", you will be able to get better rewards!\nMain Challenge: The reward you get from this challenge will increase.",17
528,6,2,Phantom Swirl 18,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: The Damage Over Turn dealt by your team will be reduced by 80%.\nMain Challenge: The reward you get from this challenge will increase.,18
529,6,2,Phantom Swirl 19,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: The Damage from Critical hit will be reduced by 80%.,19
530,6,3,Phantom Swirl 20,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is from House Human, you will be able to get better rewards!",20
531,6,0,,,
532,6,4,Phantom Swirl 21,"Make your choice according to the description, you will get different rewards according to the choice you make.",21
533,6,3,Phantom Swirl 22,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge likes ""Mystic Rose"" or ""Cherry Fan"", you will be able to get better rewards!\nMain Challenge: The reward you get from this challenge will increase.",22
534,6,0,,,
535,6,2,Phantom Swirl 23,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: None,23
536,6,3,Phantom Swirl 24,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is from House Monster, you will be able to get better rewards!",24
537,6,2,Phantom Swirl 25,"Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: Once an enemy got Petrified, Stunned or Frozen. 2 random Girls in your team will take (10% of their Maximum Hp) damage.\nMain Challenge: The reward you get from this challenge will increase.",25
538,6,0,,,
539,6,4,Phantom Swirl 26,"Make your choice according to the description, you will get different rewards according to the choice you make.\nMain Challenge: The reward you get from this challenge will increase.",26
540,6,4,Phantom Swirl 27,"Make your choice according to the description, you will get different rewards according to the choice you make.",27
541,6,3,Phantom Swirl 28,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is 16 years old in appearance, you will be able to get better rewards!",28
542,6,2,Phantom Swirl 29,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: The enemies will be immune to every 5th damage they take.\nMain Challenge: The reward you get from this challenge will increase.,29
543,6,0,,,
544,6,0,,,
545,6,0,,,
546,6,4,Phantom Swirl 30,"Make your choice according to the description, you will get different rewards according to the choice you make.",30
547,6,4,Phantom Swirl 31,"Make your choice according to the description, you will get different rewards according to the choice you make.\nMain Challenge: The reward you get from this challenge will increase.",31
548,6,0,,,
549,6,2,Phantom Swirl 32,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: None\nMain Challenge: The reward you get from this challenge will increase.,32
550,6,2,Phantom Swirl 33,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: Your Girl will lose 10% of Attack for each stack of buff she has.,33
551,6,0,,,
552,6,4,Phantom Swirl 34,"Make your choice according to the description, you will get different rewards according to the choice you make.\nMain Challenge: The reward you get from this challenge will increase.",34
553,6,2,Phantom Swirl 35,"Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: At the end of each turn, the Girl with the highest Hp in your team will take (20% of Maximum Hp) damage",35
554,6,0,,,
555,6,0,,,
556,6,3,Phantom Swirl 36,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is born in August or September, you will be able to get better rewards!",36
557,6,2,Phantom Swirl 37,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: None\nMain Challenge: The reward you get from this challenge will increase.,37
558,6,2,Phantom Swirl 38,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: The Damage Over Turn dealt by your team will be reduced by 80%.,38
559,6,0,,,
560,6,3,Phantom Swirl 39,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge is from House Fairy, you will be able to get better rewards!\nMain Challenge: The reward you get from this challenge will increase.",39
561,6,2,Phantom Swirl 40,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: The Damage from Critical hit will be reduced by 80%.,40
562,6,2,Phantom Swirl 41,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: None\nMain Challenge: The reward you get from this challenge will increase.,41
563,6,0,,,
564,6,3,Phantom Swirl 42,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge likes ""Slingshot"" or ""Umbrella"", you will be able to get better rewards!",42
565,6,2,Phantom Swirl 43,"Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: Once an enemy got Petrified, Stunned or Frozen. 2 random Girls in your team will take (10% of their Maximum Hp) damage.\nMain Challenge: The reward you get from this challenge will increase.",43
566,6,3,Phantom Swirl 44,"Choose your Girl to join the Support Challenge and get rewards. If the Girl you choose for the challenge has ""white or silver hair"" in at least one of her designs (skins are not included), you will be able to get better rewards!\nMain Challenge: The reward you get from this challenge will increase.",44
567,6,4,Phantom Swirl 45,"Make your choice according to the description, you will get different rewards according to the choice you make.",45
568,6,0,,,
569,6,2,Phantom Swirl 46,Fight the enemies with your own Girls or the NPC Girls to get rewards. The reward will be better as you deal more damage.\nSpecial Challenge: The enemies will be immune to every 5th damage they take.\nMain Challenge: The reward you get from this challenge will increase.,46
