id,name,desc,unlock_desc
230505,Diana · V,"I ran. When I looked back, I couldn't find my sister anywhere. Where was my sister? …Where am I?","Unlock after ""Encounter Card Upgrade · 5"" reaches Lv.4"
230506,Diana · VI,"I forgot something important. It's like something was ripped out of my chest, but I couldn't quite put a finger on what it was. I felt lost…and anguished.","Unlock after ""Encounter Card Upgrade · 5"" reaches Lv.5"
230507,Diana · VII,"The sun and the moon were meant to be together: I thrive under the moonlight, but only the sunlight can comfort me. I can't live without one or the other.","Unlock after ""Encounter Card Upgrade · 5"" reaches Lv.6"
230601,Sakura · I,"A girl asked me: ""Do you feel sorrowful when the cherry blossoms wither and fall?"" I felt that she was referring to my name Sakura and she seemed to imply that my fate shares that of the cherry blossoms.",
230602,Sakura · II,"She apologized profusely when she realized how offensive the question was. She didn't have to; I didn't take it to heart. If I am destined to live like the short-lived flower, then all I need to do is to make sure I live my life to the fullest before I pass away.","Unlock after ""Encounter Card Upgrade · 6"" reaches Lv.1"
230603,Sakura · III,"The petals of the cherry blossoms fall like rain, and I am enchanted by the sight. Unfortunately, most fail to appreciate the beauty of the withering flowers and focus only on the blooming blossoms.","Unlock after ""Encounter Card Upgrade · 6"" reaches Lv.2"
230604,Sakura · IV,People often take me as a fickle person due to my love for cherry blossoms. I understand neither their logic behind this nor their audacity of making assumptions about people that they don't really know.,"Unlock after ""Encounter Card Upgrade · 6"" reaches Lv.3"
230605,Sakura · V,"I was training with my sword under the cherry blossom trees when the petals began to fall. I didn't want to hurt the blossoms, so I stopped.","Unlock after ""Encounter Card Upgrade · 6"" reaches Lv.4"
230606,Sakura · VI,"When watching the petals, I found out that they fall rhythmically, like notes in music. I can't help but dance to the ""music"" they play.","Unlock after ""Encounter Card Upgrade · 6"" reaches Lv.5"
230607,Sakura · VII,"I felt sudden bouts of joy and sadness when dancing. When I came back to my senses, I found that I was surrounded by other students watching me. How embarrassing…","Unlock after ""Encounter Card Upgrade · 6"" reaches Lv.6"
230701,Hottie · I,"Graduate from Yume Academy? Why should I, when there are so many cute girls on campus that I can still teach?",
230702,Hottie · II,"Saint seems to be one of those more rebellious students. Unfortunately for her, she's just my type~","Unlock after ""Encounter Card Upgrade · 7"" reaches Lv.1"
230703,Hottie · III,"Oooh, look at how prettily she blushes with my ""Ribbon of Lust""! Where has her cold and aloof expression gone, hmm?","Unlock after ""Encounter Card Upgrade · 7"" reaches Lv.2"
230704,Hottie · IV,I hope she won't skip my classes next time; I'd like to believe that I have built a good rapport with her now.,"Unlock after ""Encounter Card Upgrade · 7"" reaches Lv.3"
230705,Hottie · V,"Nobunaga, you're one of those students too, aren't you? You're putting on a brave face, but your voice is trembling…I suppose you need some ""private lessons"" from me too~","Unlock after ""Encounter Card Upgrade · 7"" reaches Lv.4"
230706,Hottie · VI,"I try my best to help my students grow into their better selves with my ""Ribbon of Lust""…are you ready?","Unlock after ""Encounter Card Upgrade · 7"" reaches Lv.5"
230707,Hottie · VII,"I always feel great after chatting with my students. However, when I am all alone in my dorms and reminiscing the time spent with them…I start to feel lonely.","Unlock after ""Encounter Card Upgrade · 7"" reaches Lv.6"
230801,Point x1,Obtain 1 Point. (The total number of Points obtained in this Observation will be calculated towards completing corresponding Achievements.),
230901,Point x2,Obtain 2 Points. (The total number of Points obtained in this Observation will be calculated towards completing corresponding Achievements.),
231001,Point x4,Obtain 4 Points. (The total number of Points obtained in this Observation will be calculated towards completing corresponding Achievements.),
231101,Point x8,Obtain 8 Points. (The total number of Points obtained in this Observation will be calculated towards completing corresponding Achievements.),
231201,Point x16,Obtain 16 Points. (The total number of Points obtained in this Observation will be calculated towards completing corresponding Achievements.),
211102,Outfit Display · Head 1,"You've completed the display, you will receive a random reward from the following list after this Observation ends: Coins/EXP Juice/Crystal Chisels/Lunch Boxes/Gems",
211202,Outfit Display · Head 2,"You've completed the display, you will receive a random reward from the following list after this Observation ends: Coins/EXP Juice/Crystal Chisels/Lunch Boxes/Gems",
211302,Outfit Display · Head 3,"You've completed the display, you will receive a random reward from the following list after this Observation ends: Coins/EXP Juice/Crystal Chisels/Lunch Boxes/Gems",
211402,Outfit Display · Body 1,"You've completed the display, you will receive a random reward from the following list after this Observation ends: Coins/EXP Juice/Crystal Chisels/Lunch Boxes/Gems",
211502,Outfit Display · Body 2,"You've completed the display, you will receive a random reward from the following list after this Observation ends: Coins/EXP Juice/Crystal Chisels/Lunch Boxes/Gems",
211602,Outfit Display · Body 3,"You've completed the display, you will receive a random reward from the following list after this Observation ends: Coins/EXP Juice/Crystal Chisels/Lunch Boxes/Gems",
211702,Outfit Display · Legs 1,"You've completed the display, you will receive a random reward from the following list after this Observation ends: Coins/EXP Juice/Crystal Chisels/Lunch Boxes/Gems",
211802,Outfit Display · Legs 2,"You've completed the display, you will receive a random reward from the following list after this Observation ends: Coins/EXP Juice/Crystal Chisels/Lunch Boxes/Gems",
211902,Outfit Display · Legs 3,"You've completed the display, you will receive a random reward from the following list after this Observation ends: Coins/EXP Juice/Crystal Chisels/Lunch Boxes/Gems",
212002,Outfit Display · Headwear 1,"You've completed the display, you will receive a random reward from the following list after this Observation ends: Coins/EXP Juice/Crystal Chisels/Lunch Boxes/Gems",
212102,Outfit Display · Headwear 2,"You've completed the display, you will receive a random reward from the following list after this Observation ends: Coins/EXP Juice/Crystal Chisels/Lunch Boxes/Gems",
212202,Outfit Display · Headwear 3,"You've completed the display, you will receive a random reward from the following list after this Observation ends: Coins/EXP Juice/Crystal Chisels/Lunch Boxes/Gems",
212302,Outfit Display · Accessories 1,"You've completed the display, you will receive a random reward from the following list after this Observation ends: Coins/EXP Juice/Crystal Chisels/Lunch Boxes/Gems",
212402,Outfit Display · Accessories 2,"You've completed the display, you will receive a random reward from the following list after this Observation ends: Coins/EXP Juice/Crystal Chisels/Lunch Boxes/Gems",
212502,Outfit Display · Accessories 3,"You've completed the display, you will receive a random reward from the following list after this Observation ends: Coins/EXP Juice/Crystal Chisels/Lunch Boxes/Gems",
212602,Outfit Display · Attribute 1,"You've completed the display, you will receive a random reward from the following list after this Observation ends: Coins/EXP Juice/Crystal Chisels/Lunch Boxes/Gems",
212702,Outfit Display · Attribute 2,"You've completed the display, you will receive a random reward from the following list after this Observation ends: Coins/EXP Juice/Crystal Chisels/Lunch Boxes/Gems",
212802,Outfit Display · Attribute 3,"You've completed the display, you will receive a random reward from the following list after this Observation ends: Coins/EXP Juice/Crystal Chisels/Lunch Boxes/Gems",
