id,next_id,school_sort,fort_first,fort_id,battle_id1,battle_id2,battle_id3,first_reward,sweep_reward,non_first_reward,point_reward,fort_img,power
3005,3006,5,0,3,1130501,1130502,1130503,940001#42|65#60,940001#14|65#12,940001#1|65#3,1,btn_h_challenge_3,400000
3006,3007,6,0,3,1130601,1130602,1130603,940001#45|65#70,940001#15|65#13,940001#1|65#4,1,btn_h_challenge_3,470000
3007,3008,7,0,3,1130701,1130702,1130703,940001#48|65#80,940001#16|65#14,940001#1|65#4,1,btn_h_challenge_3,540000
3008,3009,8,0,3,1130801,1130802,1130803,940001#51|65#90,940001#17|65#15,940001#1|65#4,1,btn_h_challenge_3,610000
3009,3010,9,0,3,1130901,1130902,1130903,940001#54|65#100,940001#18|65#16,940001#1|65#4,1,btn_h_challenge_3,680000
3010,3011,10,0,3,1131001,1131002,1131003,940001#57|65#110,940001#19|65#17,940001#1|65#4,1,btn_h_challenge_3,750000
3011,3012,11,0,3,1131101,1131102,1131103,940001#60|65#120,940001#20|65#18,940001#2|65#5,1,btn_h_challenge_3,820000
3012,3013,12,0,3,1131201,1131202,1131203,940001#63|65#130,940001#21|65#19,940001#2|65#5,1,btn_h_challenge_3,890000
3013,3014,13,0,3,1131301,1131302,1131303,940001#66|65#140,940001#22|65#20,940001#2|65#5,1,btn_h_challenge_3,960000
3014,3015,14,0,3,1131401,1131402,1131403,940001#69|65#150,940001#23|65#21,940001#2|65#5,1,btn_h_challenge_3,1030000
3015,3016,15,0,3,1131501,1131502,1131503,940001#72|65#160,940001#24|65#22,940001#2|65#5,1,btn_h_challenge_3,1100000
3016,3017,16,0,3,1131601,1131602,1131603,940001#75|65#170,940001#25|65#23,940001#2|65#6,1,btn_h_challenge_3,1170000
3017,3018,17,0,3,1131701,1131702,1131703,940001#78|65#180,940001#26|65#24,940001#2|65#6,1,btn_h_challenge_3,1240000
3018,3019,18,0,3,1131801,1131802,1131803,940001#81|65#190,940001#27|65#25,940001#2|65#6,1,btn_h_challenge_3,1310000
3019,3020,19,0,3,1131901,1131902,1131903,940001#84|65#200,940001#28|65#26,940001#2|65#6,1,btn_h_challenge_3,1380000
3020,3021,20,0,3,1132001,1132002,1132003,940001#87|65#210,940001#29|65#27,940001#2|65#6,1,btn_h_challenge_3,1450000
3021,3022,21,0,3,1132101,1132102,1132103,940001#90|65#220,940001#30|65#28,940001#3|65#7,2,btn_h_challenge_3,1520000
3022,3023,22,0,3,1132201,1132202,1132203,940001#93|65#230,940001#31|65#29,940001#3|65#7,2,btn_h_challenge_3,1590000
3023,3024,23,0,3,1132301,1132302,1132303,940001#96|65#240,940001#32|65#30,940001#3|65#7,2,btn_h_challenge_3,1660000
3024,3025,24,0,3,1132401,1132402,1132403,940001#99|65#250,940001#33|65#31,940001#3|65#7,2,btn_h_challenge_3,1730000
3025,3026,25,0,3,1132501,1132502,1132503,940001#102|65#260,940001#34|65#32,940001#3|65#7,2,btn_h_challenge_3,1800000
3026,3027,26,0,3,1132601,1132602,1132603,940001#105|65#270,940001#35|65#33,940001#3|65#8,2,btn_h_challenge_3,1870000
3027,3028,27,0,3,1132701,1132702,1132703,940001#108|65#280,940001#36|65#34,940001#3|65#8,2,btn_h_challenge_3,1940000
3028,3029,28,0,3,1132801,1132802,1132803,940001#111|65#290,940001#37|65#35,940001#3|65#8,2,btn_h_challenge_3,2010000
3029,3030,29,0,3,1132901,1132902,1132903,940001#114|65#300,940001#38|65#36,940001#3|65#8,2,btn_h_challenge_3,2080000
3030,3031,30,0,3,1133001,1133002,1133003,940001#117|65#310,940001#39|65#37,940001#3|65#8,2,btn_h_challenge_3,2150000
3031,3032,31,0,3,1133101,1133102,1133103,940001#120|65#320,940001#40|65#38,940001#5|65#9,2,btn_h_challenge_3,2220000
3032,3033,32,0,3,1133201,1133202,1133203,940001#123|65#330,940001#41|65#39,940001#5|65#9,2,btn_h_challenge_3,2290000
3033,3034,33,0,3,1133301,1133302,1133303,940001#126|65#340,940001#42|65#40,940001#5|65#9,2,btn_h_challenge_3,2360000
3034,3035,34,0,3,1133401,1133402,1133403,940001#129|65#350,940001#43|65#41,940001#5|65#9,2,btn_h_challenge_3,2430000
3035,3036,35,0,3,1133501,1133502,1133503,940001#132|65#360,940001#44|65#42,940001#5|65#9,2,btn_h_challenge_3,2500000
3036,3037,36,0,3,1133601,1133602,1133603,940001#135|65#370,940001#45|65#43,940001#5|65#10,2,btn_h_challenge_3,2570000
3037,3038,37,0,3,1133701,1133702,1133703,940001#138|65#380,940001#46|65#44,940001#5|65#10,2,btn_h_challenge_3,2640000
3038,3039,38,0,3,1133801,1133802,1133803,940001#141|65#390,940001#47|65#45,940001#5|65#10,2,btn_h_challenge_3,2710000
3039,3040,39,0,3,1133901,1133902,1133903,940001#144|65#400,940001#48|65#46,940001#5|65#10,2,btn_h_challenge_3,2780000
3040,3041,40,0,3,1134001,1134002,1134003,940001#147|65#410,940001#49|65#47,940001#5|65#10,2,btn_h_challenge_3,2850000
3041,3042,41,0,3,1134101,1134102,1134103,940001#150|65#420,940001#50|65#48,940001#7|65#11,4,btn_h_challenge_3,2920000
3042,3043,42,0,3,1134201,1134202,1134203,940001#153|65#430,940001#51|65#49,940001#7|65#11,4,btn_h_challenge_3,2990000
3043,3044,43,0,3,1134301,1134302,1134303,940001#156|65#440,940001#52|65#50,940001#7|65#11,4,btn_h_challenge_3,3060000
3044,3045,44,0,3,1134401,1134402,1134403,940001#159|65#450,940001#53|65#51,940001#7|65#11,4,btn_h_challenge_3,3130000
3045,3046,45,0,3,1134501,1134502,1134503,940001#162|65#460,940001#54|65#52,940001#7|65#11,4,btn_h_challenge_3,3200000
3046,3047,46,0,3,1134601,1134602,1134603,940001#165|65#470,940001#55|65#53,940001#7|65#12,4,btn_h_challenge_3,3270000
3047,3048,47,0,3,1134701,1134702,1134703,940001#168|65#480,940001#56|65#54,940001#7|65#12,4,btn_h_challenge_3,3340000
3048,3049,48,0,3,1134801,1134802,1134803,940001#171|65#490,940001#57|65#55,940001#7|65#12,4,btn_h_challenge_3,3410000
3049,3050,49,0,3,1134901,1134902,1134903,940001#174|65#500,940001#58|65#56,940001#7|65#12,4,btn_h_challenge_3,3480000
3050,3051,50,0,3,1135001,1135002,1135003,940001#177|65#510,940001#59|65#57,940001#7|65#12,4,btn_h_challenge_3,3550000
3051,3052,51,0,3,1135101,1135102,1135103,940001#180|65#520,940001#60|65#58,940001#9|65#13,4,btn_h_challenge_3,3620000
3052,3053,52,0,3,1135201,1135202,1135203,940001#183|65#530,940001#61|65#59,940001#9|65#13,4,btn_h_challenge_3,3690000
3053,3054,53,0,3,1135301,1135302,1135303,940001#186|65#540,940001#62|65#60,940001#9|65#13,4,btn_h_challenge_3,3760000
3054,3055,54,0,3,1135401,1135402,1135403,940001#189|65#550,940001#63|65#61,940001#9|65#13,4,btn_h_challenge_3,3830000
3055,3056,55,0,3,1135501,1135502,1135503,940001#192|65#560,940001#64|65#62,940001#9|65#13,4,btn_h_challenge_3,3900000
3056,3057,56,0,3,1135601,1135602,1135603,940001#195|65#570,940001#65|65#63,940001#11|65#14,4,btn_h_challenge_3,3970000
3057,3058,57,0,3,1135701,1135702,1135703,940001#198|65#580,940001#66|65#64,940001#11|65#14,4,btn_h_challenge_3,4040000
3058,3059,58,0,3,1135801,1135802,1135803,940001#201|65#590,940001#67|65#65,940001#11|65#14,4,btn_h_challenge_3,4110000
3059,3060,59,0,3,1135901,1135902,1135903,940001#204|65#600,940001#68|65#66,940001#11|65#14,4,btn_h_challenge_3,4180000
3060,3061,60,0,3,1136001,1136002,1136003,940001#207|65#610,940001#69|65#67,940001#11|65#14,4,btn_h_challenge_3,4250000
3061,3062,61,0,3,1136101,1136102,1136103,940001#210|65#620,940001#70|65#68,940001#14|65#16,6,btn_h_challenge_3,4320000
3062,3063,62,0,3,1136201,1136202,1136203,940001#213|65#630,940001#71|65#69,940001#14|65#16,6,btn_h_challenge_3,4390000
3063,3064,63,0,3,1136301,1136302,1136303,940001#216|65#640,940001#72|65#70,940001#14|65#16,6,btn_h_challenge_3,4460000
3064,3065,64,0,3,1136401,1136402,1136403,940001#219|65#650,940001#73|65#71,940001#14|65#16,6,btn_h_challenge_3,4530000
3065,3066,65,0,3,1136501,1136502,1136503,940001#222|65#660,940001#74|65#72,940001#14|65#16,6,btn_h_challenge_3,4600000
3066,3067,66,0,3,1136601,1136602,1136603,940001#225|65#670,940001#75|65#73,940001#17|65#18,6,btn_h_challenge_3,4670000
3067,3068,67,0,3,1136701,1136702,1136703,940001#228|65#680,940001#76|65#74,940001#17|65#18,6,btn_h_challenge_3,4740000
3068,3069,68,0,3,1136801,1136802,1136803,940001#231|65#690,940001#77|65#75,940001#17|65#18,6,btn_h_challenge_3,4810000
3069,3070,69,0,3,1136901,1136902,1136903,940001#234|65#700,940001#78|65#76,940001#17|65#18,6,btn_h_challenge_3,4880000
3070,3071,70,0,3,1137001,1137002,1137003,940001#237|65#710,940001#79|65#77,940001#17|65#18,6,btn_h_challenge_3,4950000
3071,3072,71,0,3,1137101,1137102,1137103,940001#240|65#720,940001#80|65#78,940001#20|65#20,6,btn_h_challenge_3,5020000
3072,3073,72,0,3,1137201,1137202,1137203,940001#243|65#730,940001#81|65#79,940001#20|65#20,6,btn_h_challenge_3,5090000
3073,3074,73,0,3,1137301,1137302,1137303,940001#246|65#740,940001#82|65#80,940001#20|65#20,6,btn_h_challenge_3,5160000
3074,3075,74,0,3,1137401,1137402,1137403,940001#249|65#750,940001#83|65#81,940001#20|65#20,6,btn_h_challenge_3,5230000
3075,3076,75,0,3,1137501,1137502,1137503,940001#252|65#760,940001#84|65#82,940001#20|65#20,6,btn_h_challenge_3,5300000
3076,3077,76,0,3,1137601,1137602,1137603,940001#255|65#770,940001#85|65#83,940001#23|65#22,6,btn_h_challenge_3,5370000
3077,3078,77,0,3,1137701,1137702,1137703,940001#258|65#780,940001#86|65#84,940001#23|65#22,6,btn_h_challenge_3,5440000
3078,3079,78,0,3,1137801,1137802,1137803,940001#261|65#790,940001#87|65#85,940001#23|65#22,6,btn_h_challenge_3,5510000
3079,3080,79,0,3,1137901,1137902,1137903,940001#264|65#800,940001#88|65#86,940001#23|65#22,6,btn_h_challenge_3,5580000
3080,3081,80,0,3,1138001,1138002,1138003,940001#267|65#810,940001#89|65#87,940001#23|65#22,6,btn_h_challenge_3,5650000
3081,3082,81,0,3,1138101,1138102,1138103,940001#270|65#820,940001#90|65#88,940001#24|65#23,6,btn_h_challenge_3,5720000
3082,3083,82,0,3,1138201,1138202,1138203,940001#270|65#820,940001#90|65#88,940001#24|65#23,6,btn_h_challenge_3,5790000
3083,3084,83,0,3,1138301,1138302,1138303,940001#270|65#820,940001#90|65#88,940001#24|65#23,6,btn_h_challenge_3,5860000
3084,3085,84,0,3,1138401,1138402,1138403,940001#270|65#820,940001#90|65#88,940001#24|65#23,6,btn_h_challenge_3,5930000
3085,3086,85,0,3,1138501,1138502,1138503,940001#270|65#820,940001#90|65#88,940001#24|65#23,6,btn_h_challenge_3,6000000
3086,3087,86,0,3,1138601,1138602,1138603,940001#270|65#820,940001#91|65#89,940001#24|65#24,6,btn_h_challenge_3,6070000
3087,3088,87,0,3,1138701,1138702,1138703,940001#270|65#820,940001#91|65#89,940001#24|65#24,6,btn_h_challenge_3,6140000
3088,3089,88,0,3,1138801,1138802,1138803,940001#270|65#820,940001#91|65#89,940001#24|65#24,6,btn_h_challenge_3,6210000
3089,3090,89,0,3,1138901,1138902,1138903,940001#270|65#820,940001#91|65#89,940001#24|65#24,6,btn_h_challenge_3,6280000
3090,3091,90,0,3,1139001,1139002,1139003,940001#270|65#820,940001#91|65#89,940001#24|65#24,6,btn_h_challenge_3,6350000
3091,3092,91,0,3,1139101,1139102,1139103,940001#270|65#820,940001#92|65#90,940001#25|65#25,6,btn_h_challenge_3,6420000
3092,3093,92,0,3,1139201,1139202,1139203,940001#270|65#820,940001#92|65#90,940001#25|65#25,6,btn_h_challenge_3,6490000
3093,3094,93,0,3,1139301,1139302,1139303,940001#270|65#820,940001#92|65#90,940001#25|65#25,6,btn_h_challenge_3,6560000
3094,3095,94,0,3,1139401,1139402,1139403,940001#270|65#820,940001#92|65#90,940001#25|65#25,6,btn_h_challenge_3,6630000
3095,3096,95,0,3,1139501,1139502,1139503,940001#270|65#820,940001#92|65#90,940001#25|65#25,6,btn_h_challenge_3,6700000
3096,3097,96,0,3,1139601,1139602,1139603,940001#270|65#820,940001#93|65#91,940001#25|65#26,6,btn_h_challenge_3,6770000
3097,3098,97,0,3,1139701,1139702,1139703,940001#270|65#820,940001#93|65#91,940001#25|65#26,6,btn_h_challenge_3,6840000
3098,3099,98,0,3,1139801,1139802,1139803,940001#270|65#820,940001#93|65#91,940001#25|65#26,6,btn_h_challenge_3,6910000
3099,3100,99,0,3,1139901,1139902,1139903,940001#270|65#820,940001#93|65#91,940001#25|65#26,6,btn_h_challenge_3,6980000
3100,-1,100,0,3,11310001,11310002,11310003,940001#270|65#820,940001#93|65#91,940001#25|65#26,6,btn_h_challenge_3,7050000
4001,4002,1,1,4,1140101,1140102,1140103,940001#30|65#20,940001#10|65#8,940001#1|65#3,1,btn_h_challenge_4,100000
4002,4003,2,0,4,1140201,1140202,1140203,940001#33|65#30,940001#11|65#9,940001#1|65#3,1,btn_h_challenge_4,200000
4003,4004,3,0,4,1140301,1140302,1140303,940001#36|65#40,940001#12|65#10,940001#1|65#3,1,btn_h_challenge_4,300000
4004,4005,4,0,4,1140401,1140402,1140403,940001#39|65#50,940001#13|65#11,940001#1|65#3,1,btn_h_challenge_4,300000
4005,4006,5,0,4,1140501,1140502,1140503,940001#42|65#60,940001#14|65#12,940001#1|65#3,1,btn_h_challenge_4,400000
4006,4007,6,0,4,1140601,1140602,1140603,940001#45|65#70,940001#15|65#13,940001#1|65#4,1,btn_h_challenge_4,470000
4007,4008,7,0,4,1140701,1140702,1140703,940001#48|65#80,940001#16|65#14,940001#1|65#4,1,btn_h_challenge_4,540000
4008,4009,8,0,4,1140801,1140802,1140803,940001#51|65#90,940001#17|65#15,940001#1|65#4,1,btn_h_challenge_4,610000
4009,4010,9,0,4,1140901,1140902,1140903,940001#54|65#100,940001#18|65#16,940001#1|65#4,1,btn_h_challenge_4,680000
4010,4011,10,0,4,1141001,1141002,1141003,940001#57|65#110,940001#19|65#17,940001#1|65#4,1,btn_h_challenge_4,750000
4011,4012,11,0,4,1141101,1141102,1141103,940001#60|65#120,940001#20|65#18,940001#2|65#5,1,btn_h_challenge_4,820000
4012,4013,12,0,4,1141201,1141202,1141203,940001#63|65#130,940001#21|65#19,940001#2|65#5,1,btn_h_challenge_4,890000
4013,4014,13,0,4,1141301,1141302,1141303,940001#66|65#140,940001#22|65#20,940001#2|65#5,1,btn_h_challenge_4,960000
4014,4015,14,0,4,1141401,1141402,1141403,940001#69|65#150,940001#23|65#21,940001#2|65#5,1,btn_h_challenge_4,1030000
4015,4016,15,0,4,1141501,1141502,1141503,940001#72|65#160,940001#24|65#22,940001#2|65#5,1,btn_h_challenge_4,1100000
4016,4017,16,0,4,1141601,1141602,1141603,940001#75|65#170,940001#25|65#23,940001#2|65#6,1,btn_h_challenge_4,1170000
4017,4018,17,0,4,1141701,1141702,1141703,940001#78|65#180,940001#26|65#24,940001#2|65#6,1,btn_h_challenge_4,1240000
4018,4019,18,0,4,1141801,1141802,1141803,940001#81|65#190,940001#27|65#25,940001#2|65#6,1,btn_h_challenge_4,1310000
4019,4020,19,0,4,1141901,1141902,1141903,940001#84|65#200,940001#28|65#26,940001#2|65#6,1,btn_h_challenge_4,1380000
4020,4021,20,0,4,1142001,1142002,1142003,940001#87|65#210,940001#29|65#27,940001#2|65#6,1,btn_h_challenge_4,1450000
4021,4022,21,0,4,1142101,1142102,1142103,940001#90|65#220,940001#30|65#28,940001#3|65#7,2,btn_h_challenge_4,1520000
4022,4023,22,0,4,1142201,1142202,1142203,940001#93|65#230,940001#31|65#29,940001#3|65#7,2,btn_h_challenge_4,1590000
4023,4024,23,0,4,1142301,1142302,1142303,940001#96|65#240,940001#32|65#30,940001#3|65#7,2,btn_h_challenge_4,1660000
4024,4025,24,0,4,1142401,1142402,1142403,940001#99|65#250,940001#33|65#31,940001#3|65#7,2,btn_h_challenge_4,1730000
4025,4026,25,0,4,1142501,1142502,1142503,940001#102|65#260,940001#34|65#32,940001#3|65#7,2,btn_h_challenge_4,1800000
4026,4027,26,0,4,1142601,1142602,1142603,940001#105|65#270,940001#35|65#33,940001#3|65#8,2,btn_h_challenge_4,1870000
4027,4028,27,0,4,1142701,1142702,1142703,940001#108|65#280,940001#36|65#34,940001#3|65#8,2,btn_h_challenge_4,1940000
4028,4029,28,0,4,1142801,1142802,1142803,940001#111|65#290,940001#37|65#35,940001#3|65#8,2,btn_h_challenge_4,2010000
4029,4030,29,0,4,1142901,1142902,1142903,940001#114|65#300,940001#38|65#36,940001#3|65#8,2,btn_h_challenge_4,2080000
4030,4031,30,0,4,1143001,1143002,1143003,940001#117|65#310,940001#39|65#37,940001#3|65#8,2,btn_h_challenge_4,2150000
4031,4032,31,0,4,1143101,1143102,1143103,940001#120|65#320,940001#40|65#38,940001#5|65#9,2,btn_h_challenge_4,2220000
4032,4033,32,0,4,1143201,1143202,1143203,940001#123|65#330,940001#41|65#39,940001#5|65#9,2,btn_h_challenge_4,2290000
4033,4034,33,0,4,1143301,1143302,1143303,940001#126|65#340,940001#42|65#40,940001#5|65#9,2,btn_h_challenge_4,2360000
4034,4035,34,0,4,1143401,1143402,1143403,940001#129|65#350,940001#43|65#41,940001#5|65#9,2,btn_h_challenge_4,2430000
4035,4036,35,0,4,1143501,1143502,1143503,940001#132|65#360,940001#44|65#42,940001#5|65#9,2,btn_h_challenge_4,2500000
4036,4037,36,0,4,1143601,1143602,1143603,940001#135|65#370,940001#45|65#43,940001#5|65#10,2,btn_h_challenge_4,2570000
4037,4038,37,0,4,1143701,1143702,1143703,940001#138|65#380,940001#46|65#44,940001#5|65#10,2,btn_h_challenge_4,2640000
4038,4039,38,0,4,1143801,1143802,1143803,940001#141|65#390,940001#47|65#45,940001#5|65#10,2,btn_h_challenge_4,2710000
4039,4040,39,0,4,1143901,1143902,1143903,940001#144|65#400,940001#48|65#46,940001#5|65#10,2,btn_h_challenge_4,2780000
4040,4041,40,0,4,1144001,1144002,1144003,940001#147|65#410,940001#49|65#47,940001#5|65#10,2,btn_h_challenge_4,2850000
4041,4042,41,0,4,1144101,1144102,1144103,940001#150|65#420,940001#50|65#48,940001#7|65#11,4,btn_h_challenge_4,2920000
4042,4043,42,0,4,1144201,1144202,1144203,940001#153|65#430,940001#51|65#49,940001#7|65#11,4,btn_h_challenge_4,2990000
4043,4044,43,0,4,1144301,1144302,1144303,940001#156|65#440,940001#52|65#50,940001#7|65#11,4,btn_h_challenge_4,3060000
4044,4045,44,0,4,1144401,1144402,1144403,940001#159|65#450,940001#53|65#51,940001#7|65#11,4,btn_h_challenge_4,3130000
4045,4046,45,0,4,1144501,1144502,1144503,940001#162|65#460,940001#54|65#52,940001#7|65#11,4,btn_h_challenge_4,3200000
4046,4047,46,0,4,1144601,1144602,1144603,940001#165|65#470,940001#55|65#53,940001#7|65#12,4,btn_h_challenge_4,3270000
4047,4048,47,0,4,1144701,1144702,1144703,940001#168|65#480,940001#56|65#54,940001#7|65#12,4,btn_h_challenge_4,3340000
4048,4049,48,0,4,1144801,1144802,1144803,940001#171|65#490,940001#57|65#55,940001#7|65#12,4,btn_h_challenge_4,3410000
4049,4050,49,0,4,1144901,1144902,1144903,940001#174|65#500,940001#58|65#56,940001#7|65#12,4,btn_h_challenge_4,3480000
4050,4051,50,0,4,1145001,1145002,1145003,940001#177|65#510,940001#59|65#57,940001#7|65#12,4,btn_h_challenge_4,3550000
4051,4052,51,0,4,1145101,1145102,1145103,940001#180|65#520,940001#60|65#58,940001#9|65#13,4,btn_h_challenge_4,3620000
4052,4053,52,0,4,1145201,1145202,1145203,940001#183|65#530,940001#61|65#59,940001#9|65#13,4,btn_h_challenge_4,3690000
4053,4054,53,0,4,1145301,1145302,1145303,940001#186|65#540,940001#62|65#60,940001#9|65#13,4,btn_h_challenge_4,3760000
4054,4055,54,0,4,1145401,1145402,1145403,940001#189|65#550,940001#63|65#61,940001#9|65#13,4,btn_h_challenge_4,3830000
4055,4056,55,0,4,1145501,1145502,1145503,940001#192|65#560,940001#64|65#62,940001#9|65#13,4,btn_h_challenge_4,3900000
4056,4057,56,0,4,1145601,1145602,1145603,940001#195|65#570,940001#65|65#63,940001#11|65#14,4,btn_h_challenge_4,3970000
4057,4058,57,0,4,1145701,1145702,1145703,940001#198|65#580,940001#66|65#64,940001#11|65#14,4,btn_h_challenge_4,4040000
4058,4059,58,0,4,1145801,1145802,1145803,940001#201|65#590,940001#67|65#65,940001#11|65#14,4,btn_h_challenge_4,4110000
4059,4060,59,0,4,1145901,1145902,1145903,940001#204|65#600,940001#68|65#66,940001#11|65#14,4,btn_h_challenge_4,4180000
4060,4061,60,0,4,1146001,1146002,1146003,940001#207|65#610,940001#69|65#67,940001#11|65#14,4,btn_h_challenge_4,4250000
4061,4062,61,0,4,1146101,1146102,1146103,940001#210|65#620,940001#70|65#68,940001#14|65#16,6,btn_h_challenge_4,4320000
4062,4063,62,0,4,1146201,1146202,1146203,940001#213|65#630,940001#71|65#69,940001#14|65#16,6,btn_h_challenge_4,4390000
4063,4064,63,0,4,1146301,1146302,1146303,940001#216|65#640,940001#72|65#70,940001#14|65#16,6,btn_h_challenge_4,4460000
4064,4065,64,0,4,1146401,1146402,1146403,940001#219|65#650,940001#73|65#71,940001#14|65#16,6,btn_h_challenge_4,4530000
4065,4066,65,0,4,1146501,1146502,1146503,940001#222|65#660,940001#74|65#72,940001#14|65#16,6,btn_h_challenge_4,4600000
4066,4067,66,0,4,1146601,1146602,1146603,940001#225|65#670,940001#75|65#73,940001#17|65#18,6,btn_h_challenge_4,4670000
4067,4068,67,0,4,1146701,1146702,1146703,940001#228|65#680,940001#76|65#74,940001#17|65#18,6,btn_h_challenge_4,4740000
4068,4069,68,0,4,1146801,1146802,1146803,940001#231|65#690,940001#77|65#75,940001#17|65#18,6,btn_h_challenge_4,4810000
4069,4070,69,0,4,1146901,1146902,1146903,940001#234|65#700,940001#78|65#76,940001#17|65#18,6,btn_h_challenge_4,4880000
4070,4071,70,0,4,1147001,1147002,1147003,940001#237|65#710,940001#79|65#77,940001#17|65#18,6,btn_h_challenge_4,4950000
4071,4072,71,0,4,1147101,1147102,1147103,940001#240|65#720,940001#80|65#78,940001#20|65#20,6,btn_h_challenge_4,5020000
4072,4073,72,0,4,1147201,1147202,1147203,940001#243|65#730,940001#81|65#79,940001#20|65#20,6,btn_h_challenge_4,5090000
4073,4074,73,0,4,1147301,1147302,1147303,940001#246|65#740,940001#82|65#80,940001#20|65#20,6,btn_h_challenge_4,5160000
4074,4075,74,0,4,1147401,1147402,1147403,940001#249|65#750,940001#83|65#81,940001#20|65#20,6,btn_h_challenge_4,5230000
4075,4076,75,0,4,1147501,1147502,1147503,940001#252|65#760,940001#84|65#82,940001#20|65#20,6,btn_h_challenge_4,5300000
4076,4077,76,0,4,1147601,1147602,1147603,940001#255|65#770,940001#85|65#83,940001#23|65#22,6,btn_h_challenge_4,5370000
4077,4078,77,0,4,1147701,1147702,1147703,940001#258|65#780,940001#86|65#84,940001#23|65#22,6,btn_h_challenge_4,5440000
4078,4079,78,0,4,1147801,1147802,1147803,940001#261|65#790,940001#87|65#85,940001#23|65#22,6,btn_h_challenge_4,5510000
4079,4080,79,0,4,1147901,1147902,1147903,940001#264|65#800,940001#88|65#86,940001#23|65#22,6,btn_h_challenge_4,5580000
4080,4081,80,0,4,1148001,1148002,1148003,940001#267|65#810,940001#89|65#87,940001#23|65#22,6,btn_h_challenge_4,5650000
4081,4082,81,0,4,1148101,1148102,1148103,940001#270|65#820,940001#90|65#88,940001#24|65#23,6,btn_h_challenge_4,5720000
4082,4083,82,0,4,1148201,1148202,1148203,940001#270|65#820,940001#90|65#88,940001#24|65#23,6,btn_h_challenge_4,5790000
4083,4084,83,0,4,1148301,1148302,1148303,940001#270|65#820,940001#90|65#88,940001#24|65#23,6,btn_h_challenge_4,5860000
4084,4085,84,0,4,1148401,1148402,1148403,940001#270|65#820,940001#90|65#88,940001#24|65#23,6,btn_h_challenge_4,5930000
4085,4086,85,0,4,1148501,1148502,1148503,940001#270|65#820,940001#90|65#88,940001#24|65#23,6,btn_h_challenge_4,6000000
4086,4087,86,0,4,1148601,1148602,1148603,940001#270|65#820,940001#91|65#89,940001#24|65#24,6,btn_h_challenge_4,6070000
4087,4088,87,0,4,1148701,1148702,1148703,940001#270|65#820,940001#91|65#89,940001#24|65#24,6,btn_h_challenge_4,6140000
4088,4089,88,0,4,1148801,1148802,1148803,940001#270|65#820,940001#91|65#89,940001#24|65#24,6,btn_h_challenge_4,6210000
4089,4090,89,0,4,1148901,1148902,1148903,940001#270|65#820,940001#91|65#89,940001#24|65#24,6,btn_h_challenge_4,6280000
4090,4091,90,0,4,1149001,1149002,1149003,940001#270|65#820,940001#91|65#89,940001#24|65#24,6,btn_h_challenge_4,6350000
4091,4092,91,0,4,1149101,1149102,1149103,940001#270|65#820,940001#92|65#90,940001#25|65#25,6,btn_h_challenge_4,6420000
4092,4093,92,0,4,1149201,1149202,1149203,940001#270|65#820,940001#92|65#90,940001#25|65#25,6,btn_h_challenge_4,6490000
4093,4094,93,0,4,1149301,1149302,1149303,940001#270|65#820,940001#92|65#90,940001#25|65#25,6,btn_h_challenge_4,6560000
4094,4095,94,0,4,1149401,1149402,1149403,940001#270|65#820,940001#92|65#90,940001#25|65#25,6,btn_h_challenge_4,6630000
4095,4096,95,0,4,1149501,1149502,1149503,940001#270|65#820,940001#92|65#90,940001#25|65#25,6,btn_h_challenge_4,6700000
4096,4097,96,0,4,1149601,1149602,1149603,940001#270|65#820,940001#93|65#91,940001#25|65#26,6,btn_h_challenge_4,6770000
4097,4098,97,0,4,1149701,1149702,1149703,940001#270|65#820,940001#93|65#91,940001#25|65#26,6,btn_h_challenge_4,6840000
4098,4099,98,0,4,1149801,1149802,1149803,940001#270|65#820,940001#93|65#91,940001#25|65#26,6,btn_h_challenge_4,6910000
4099,4100,99,0,4,1149901,1149902,1149903,940001#270|65#820,940001#93|65#91,940001#25|65#26,6,btn_h_challenge_4,6980000
4100,-1,100,0,4,11410001,11410002,11410003,940001#270|65#820,940001#93|65#91,940001#25|65#26,6,btn_h_challenge_4,7050000
5001,5002,1,1,5,1150101,1150102,1150103,940001#30|66#20,940001#10|66#8,940001#1|66#3,1,btn_h_challenge_5,100000
5002,5003,2,0,5,1150201,1150202,1150203,940001#33|66#30,940001#11|66#9,940001#1|66#3,1,btn_h_challenge_5,200000
5003,5004,3,0,5,1150301,1150302,1150303,940001#36|66#40,940001#12|66#10,940001#1|66#3,1,btn_h_challenge_5,300000
5004,5005,4,0,5,1150401,1150402,1150403,940001#39|66#50,940001#13|66#11,940001#1|66#3,1,btn_h_challenge_5,300000
5005,5006,5,0,5,1150501,1150502,1150503,940001#42|66#60,940001#14|66#12,940001#1|66#3,1,btn_h_challenge_5,400000
5006,5007,6,0,5,1150601,1150602,1150603,940001#45|66#70,940001#15|66#13,940001#1|66#4,1,btn_h_challenge_5,470000
5007,5008,7,0,5,1150701,1150702,1150703,940001#48|66#80,940001#16|66#14,940001#1|66#4,1,btn_h_challenge_5,540000
5008,5009,8,0,5,1150801,1150802,1150803,940001#51|66#90,940001#17|66#15,940001#1|66#4,1,btn_h_challenge_5,610000
5009,5010,9,0,5,1150901,1150902,1150903,940001#54|66#100,940001#18|66#16,940001#1|66#4,1,btn_h_challenge_5,680000
