id,sound,type,condition,skin_overides,partner_id,partner_name,is_extra
330052201,330052201,22,0,,33005,-1,
330052301,330052301,23,0,,33005,-1,
330052401,330052401,24,0,,33005,-1,
330052501,330052501,25,0,,33005,-1,
330052601,330052601,26,0,,33005,-1,
340010201,340010201,2,0,,34001,-1,
340010202,340010202,2,0,,34001,-1,
340010203,340010203,2,0,,34001,-1,
340010204,340010204,2,0,,34001,-1,
340010205,340010205,2,0,,34001,-1,
340010301,340010301,3,0,,34001,-1,
340010401,340010401,4,0,,34001,-1,
340010501,340010501,5,0,,34001,-1,
340010601,340010601,6,0,,34001,-1,
340010701,340010701,7,0,,34001,-1,
340010801,340010801,8,0,,34001,-1,
340011101,340011101,11,0,,34001,-1,
340011102,340011102,11,0,,34001,-1,
340012801,340012801,28,0,,34001,-1,
340011301,340011301,13,0,,34001,-1,
340011401,340011401,14,0,,34001,-1,
340011501,340011501,15,0,,34001,-1,
340011502,340011502,15,0,,34001,-1,
340011503,340011503,15,0,,34001,-1,
340011504,340011504,15,0,,34001,-1,
340011601,340011601,16,0,,34001,-1,
340011701,340011701,17,0,,34001,-1,
340011801,340011801,18,0,,34001,-1,
340011901,340011901,19,0,,34001,-1,
340012001,340012001,20,0,,34001,-1,
340012101,340012101,21,0,,34001,-1,
340012201,340012201,22,0,,34001,-1,
340012301,340012301,23,0,,34001,-1,
340012401,340012401,24,0,,34001,-1,
340012501,340012501,25,0,,34001,-1,
340012601,340012601,26,0,,34001,-1,
340020201,340020201,2,0,,34002,-1,
340020202,340020202,2,0,,34002,-1,
340020203,340020203,2,0,,34002,-1,
340020204,340020204,2,0,,34002,-1,
340020205,340020205,2,0,,34002,-1,
340020301,340020301,3,0,,34002,-1,
340020401,340020401,4,0,,34002,-1,
340020501,340020501,5,0,,34002,-1,
340020601,340020601,6,0,,34002,-1,
340020701,340020701,7,0,,34002,-1,
340020801,340020801,8,0,,34002,-1,
340021101,340021101,11,0,,34002,-1,
340021102,340021102,11,0,,34002,-1,
340022801,340022801,28,0,,34002,-1,
340021301,340021301,13,0,,34002,-1,
340021401,340021401,14,0,,34002,-1,
340021501,340021501,15,0,,34002,-1,
340021502,340021502,15,0,,34002,-1,
340021503,340021503,15,0,,34002,-1,
340021504,340021504,15,0,,34002,-1,
340021601,340021601,16,0,,34002,-1,
340021701,340021701,17,0,,34002,-1,
340021801,340021801,18,0,,34002,-1,
340021901,340021901,19,0,,34002,-1,
340022001,340022001,20,0,,34002,-1,
340022101,340022101,21,0,,34002,-1,
340022201,340022201,22,0,,34002,-1,
340022301,340022301,23,0,,34002,-1,
340022401,340022401,24,0,,34002,-1,
340022501,340022501,25,0,,34002,-1,
340022601,340022601,26,0,,34002,-1,
340030201,340030201,2,0,,34003,-1,
340030202,340030202,2,0,,34003,-1,
340030203,340030203,2,0,,34003,-1,
340030204,340030204,2,0,,34003,-1,
340030205,340030205,2,0,,34003,-1,
340030301,340030301,3,0,,34003,-1,
340030401,340030401,4,0,,34003,-1,
340030501,340030501,5,0,,34003,-1,
340030601,340030601,6,0,,34003,-1,
340030701,340030701,7,0,,34003,-1,
340030801,340030801,8,0,,34003,-1,
340031101,340031101,11,0,,34003,-1,
340031102,340031102,11,0,,34003,-1,
340032801,340032801,28,0,,34003,-1,
340031301,340031301,13,0,,34003,-1,
340031401,340031401,14,0,,34003,-1,
340031501,340031501,15,0,,34003,-1,
340031502,340031502,15,0,,34003,-1,
340031503,340031503,15,0,,34003,-1,
340031504,340031504,15,0,,34003,-1,
340031601,340031601,16,0,,34003,-1,
340031701,340031701,17,0,,34003,-1,
340031801,340031801,18,0,,34003,-1,
340031901,340031901,19,0,,34003,-1,
340032001,340032001,20,0,,34003,-1,
340032101,340032101,21,0,,34003,-1,
340032201,340032201,22,0,,34003,-1,
340032301,340032301,23,0,,34003,-1,
340032401,340032401,24,0,,34003,-1,
340032501,340032501,25,0,,34003,-1,
340032601,340032601,26,0,,34003,-1,
340040201,340040201,2,0,,34004,-1,
340040202,340040202,2,0,,34004,-1,
340040203,340040203,2,0,,34004,-1,
340040204,340040204,2,0,,34004,-1,
340040205,340040205,2,0,,34004,-1,
340040301,340040301,3,0,,34004,-1,
340040401,340040401,4,0,,34004,-1,
340040501,340040501,5,0,,34004,-1,
340040601,340040601,6,0,,34004,-1,
340040701,340040701,7,0,,34004,-1,
340040801,340040801,8,0,,34004,-1,
340041101,340041101,11,0,,34004,-1,
340041102,340041102,11,0,,34004,-1,
340042801,340042801,28,0,,34004,-1,
340041301,340041301,13,0,,34004,-1,
340041401,340041401,14,0,,34004,-1,
340041501,340041501,15,0,,34004,-1,
340041502,340041502,15,0,,34004,-1,
340041503,340041503,15,0,,34004,-1,
340041504,340041504,15,0,,34004,-1,
340041601,340041601,16,0,,34004,-1,
340041701,340041701,17,0,,34004,-1,
340041801,340041801,18,0,,34004,-1,
340041901,340041901,19,0,,34004,-1,
340042001,340042001,20,0,,34004,-1,
340042101,340042101,21,0,,34004,-1,
340042201,340042201,22,0,,34004,-1,
340042301,340042301,23,0,,34004,-1,
340042401,340042401,24,0,,34004,-1,
340042501,340042501,25,0,,34004,-1,
340042601,340042601,26,0,,34004,-1,
340050201,340050201,2,0,,34005,-1,
340050202,340050202,2,0,,34005,-1,
340050203,340050203,2,0,,34005,-1,
340050204,340050204,2,0,,34005,-1,
340050205,340050205,2,0,,34005,-1,
340050301,340050301,3,0,,34005,-1,
340050401,340050401,4,0,,34005,-1,
340050501,340050501,5,0,,34005,-1,
340050601,340050601,6,0,,34005,-1,
340050701,340050701,7,0,,34005,-1,
340050801,340050801,8,0,,34005,-1,
340051101,340051101,11,0,,34005,-1,
340051102,340051102,11,0,,34005,-1,
340052801,340052801,28,0,,34005,-1,
340051301,340051301,13,0,,34005,-1,
340051401,340051401,14,0,,34005,-1,
340051501,340051501,15,0,,34005,-1,
340051502,340051502,15,0,,34005,-1,
340051503,340051503,15,0,,34005,-1,
340051504,340051504,15,0,,34005,-1,
340051601,340051601,16,0,,34005,-1,
340051701,340051701,17,0,,34005,-1,
340051801,340051801,18,0,,34005,-1,
340051901,340051901,19,0,,34005,-1,
340052001,340052001,20,0,,34005,-1,
340052101,340052101,21,0,,34005,-1,
340052201,340052201,22,0,,34005,-1,
340052301,340052301,23,0,,34005,-1,
340052401,340052401,24,0,,34005,-1,
340052501,340052501,25,0,,34005,-1,
340052601,340052601,26,0,,34005,-1,
350010201,350010201,2,0,,35001,-1,
350010202,350010202,2,0,,35001,-1,
350010203,350010203,2,0,,35001,-1,
350010204,350010204,2,0,,35001,-1,
350010205,350010205,2,0,,35001,-1,
350010301,350010301,3,0,,35001,-1,
350010401,350010401,4,0,,35001,-1,
350010501,350010501,5,0,,35001,-1,
350010601,350010601,6,0,,35001,-1,
350010701,350010701,7,0,,35001,-1,
350010801,350010801,8,0,,35001,-1,
350011101,350011101,11,0,,35001,-1,
350011102,350011102,11,0,,35001,-1,
350012801,350012801,28,0,,35001,-1,
350011301,350011301,13,0,,35001,-1,
350011401,350011401,14,0,,35001,-1,
350011501,350011501,15,0,,35001,-1,
350011502,350011502,15,0,,35001,-1,
350011503,350011503,15,0,,35001,-1,
350011504,350011504,15,0,,35001,-1,
350011601,350011601,16,0,,35001,-1,
350011701,350011701,17,0,,35001,-1,
350011801,350011801,18,0,,35001,-1,
350011901,350011901,19,0,,35001,-1,
350012001,350012001,20,0,,35001,-1,
350012101,350012101,21,0,,35001,-1,
350012201,350012201,22,0,,35001,-1,
350012301,350012301,23,0,,35001,-1,
350012401,350012401,24,0,,35001,-1,
350012501,350012501,25,0,,35001,-1,
350012601,350012601,26,0,,35001,-1,
360010201,360010201,2,0,,36001,-1,
360010202,360010202,2,0,,36001,-1,
360010203,360010203,2,0,,36001,-1,
360010204,360010204,2,0,,36001,-1,
360010205,360010205,2,0,,36001,-1,
360010301,360010301,3,0,,36001,-1,
360010401,360010401,4,0,,36001,-1,
360010501,360010501,5,0,,36001,-1,
360010601,360010601,6,0,,36001,-1,
360010701,360010701,7,0,,36001,-1,
360010801,360010801,8,0,,36001,-1,
360011101,360011101,11,0,,36001,-1,
360011102,360011102,11,0,,36001,-1,
360012801,360012801,28,0,,36001,-1,
360011301,360011301,13,0,,36001,-1,
360011401,360011401,14,0,,36001,-1,
360011501,360011501,15,0,,36001,-1,
360011502,360011502,15,0,,36001,-1,
360011503,360011503,15,0,,36001,-1,
360011504,360011504,15,0,,36001,-1,
360011601,360011601,16,0,,36001,-1,
360011701,360011701,17,0,,36001,-1,
360011801,360011801,18,0,,36001,-1,
360011901,360011901,19,0,,36001,-1,
360012001,360012001,20,0,,36001,-1,
360012101,360012101,21,0,,36001,-1,
360012201,360012201,22,0,,36001,-1,
360012301,360012301,23,0,,36001,-1,
360012401,360012401,24,0,,36001,-1,
360012501,360012501,25,0,,36001,-1,
360012601,360012601,26,0,,36001,-1,
410010201,410010201,2,0,,41001,-1,
410010202,410010202,2,0,,41001,-1,
410010203,410010203,2,0,,41001,-1,
410010204,410010204,2,0,,41001,-1,
410010205,410010205,2,0,,41001,-1,
410010301,410010301,3,0,,41001,-1,
410010401,410010401,4,0,,41001,-1,
410010501,410010501,5,0,,41001,-1,
410010601,410010601,6,0,,41001,-1,
410010701,410010701,7,0,,41001,-1,
410010801,410010801,8,0,,41001,-1,
410010901,410010901,9,0,,41001,-1,
410011001,410011001,10,0,,41001,-1,
410011101,410011101,11,0,,41001,-1,
410011102,410011102,11,0,,41001,-1,
410012801,410012801,28,0,,41001,-1,
410011301,410011301,13,0,,41001,-1,
410011401,410011401,14,0,,41001,-1,
410011501,410011501,15,0,,41001,-1,
410011502,410011502,15,0,,41001,-1,
410011503,410011503,15,0,,41001,-1,
410011504,410011504,15,0,,41001,-1,
410011601,410011601,16,0,,41001,-1,
410011701,410011701,17,0,,41001,-1,
410011801,410011801,18,0,,41001,-1,
410011901,410011901,19,0,,41001,-1,
410012001,410012001,20,0,,41001,-1,
410012101,410012101,21,0,,41001,-1,
410012201,410012201,22,0,,41001,-1,
410012301,410012301,23,0,,41001,-1,
410012401,410012401,24,0,,41001,-1,
410012501,410012501,25,0,,41001,-1,
410012601,410012601,26,0,,41001,-1,
410020201,410020201,2,0,,41002,-1,
410020202,410020202,2,0,,41002,-1,
410020203,410020203,2,0,,41002,-1,
410020204,410020204,2,0,,41002,-1,
410020205,410020205,2,0,,41002,-1,
410020301,410020301,3,0,,41002,-1,
410020401,410020401,4,0,,41002,-1,
410020501,410020501,5,0,,41002,-1,
410020601,410020601,6,0,,41002,-1,
410020701,410020701,7,0,,41002,-1,
410020801,410020801,8,0,,41002,-1,
410020901,410020901,9,0,,41002,-1,
410021001,410021001,10,0,,41002,-1,
410021101,410021101,11,0,,41002,-1,
410021102,410021102,11,0,,41002,-1,
410022801,410022801,28,0,,41002,-1,
410021301,410021301,13,0,,41002,-1,
410021401,410021401,14,0,,41002,-1,
410021501,410021501,15,0,,41002,-1,
410021502,410021502,15,0,,41002,-1,
410021503,410021503,15,0,,41002,-1,
410021504,410021504,15,0,,41002,-1,
410021601,410021601,16,0,,41002,-1,
410021701,410021701,17,0,,41002,-1,
410021801,410021801,18,0,,41002,-1,
410021901,410021901,19,0,,41002,-1,
410022001,410022001,20,0,,41002,-1,
410022101,410022101,21,0,,41002,-1,
410022201,410022201,22,0,,41002,-1,
410022301,410022301,23,0,,41002,-1,
410022401,410022401,24,0,,41002,-1,
410022501,410022501,25,0,,41002,-1,
410022601,410022601,26,0,,41002,-1,
410030201,410030201,2,0,,41003,-1,
410030202,410030202,2,0,,41003,-1,
410030203,410030203,2,0,,41003,-1,
410030204,410030204,2,0,,41003,-1,
410030205,410030205,2,0,,41003,-1,
410030301,410030301,3,0,,41003,-1,
410030401,410030401,4,0,,41003,-1,
410030501,410030501,5,0,,41003,-1,
410030601,410030601,6,0,,41003,-1,
410030701,410030701,7,0,,41003,-1,
410030801,410030801,8,0,,41003,-1,
410030901,410030901,9,0,,41003,-1,
410031001,410031001,10,0,,41003,-1,
410031101,410031101,11,0,,41003,-1,
410031102,410031102,11,0,,41003,-1,
410032801,410032801,28,0,,41003,-1,
410031301,410031301,13,0,,41003,-1,
410031401,410031401,14,0,,41003,-1,
410031501,410031501,15,0,,41003,-1,
410031502,410031502,15,0,,41003,-1,
410031503,410031503,15,0,,41003,-1,
410031504,410031504,15,0,,41003,-1,
410031601,410031601,16,0,,41003,-1,
410031701,410031701,17,0,,41003,-1,
410031801,410031801,18,0,,41003,-1,
410031901,410031901,19,0,,41003,-1,
410032001,410032001,20,0,,41003,-1,
410032101,410032101,21,0,,41003,-1,
410032201,410032201,22,0,,41003,-1,
410032301,410032301,23,0,,41003,-1,
410032401,410032401,24,0,,41003,-1,
410032501,410032501,25,0,,41003,-1,
410032601,410032601,26,0,,41003,-1,
410040201,410040201,2,0,,41004,-1,
410040202,410040202,2,0,,41004,-1,
410040203,410040203,2,0,,41004,-1,
410040204,410040204,2,0,,41004,-1,
410040205,410040205,2,0,,41004,-1,
410040301,410040301,3,0,,41004,-1,
410040401,410040401,4,0,,41004,-1,
410040501,410040501,5,0,,41004,-1,
410040601,410040601,6,0,,41004,-1,
410040701,410040701,7,0,,41004,-1,
410040801,410040801,8,0,,41004,-1,
410040901,410040901,9,0,,41004,-1,
410041001,410041001,10,0,,41004,-1,
410041101,410041101,11,0,,41004,-1,
410041102,410041102,11,0,,41004,-1,
410042801,410042801,28,0,,41004,-1,
410041301,410041301,13,0,,41004,-1,
410041401,410041401,14,0,,41004,-1,
410041501,410041501,15,0,,41004,-1,
410041502,410041502,15,0,,41004,-1,
410041503,410041503,15,0,,41004,-1,
410041504,410041504,15,0,,41004,-1,
410041601,410041601,16,0,,41004,-1,
410041701,410041701,17,0,,41004,-1,
410041801,410041801,18,0,,41004,-1,
410041901,410041901,19,0,,41004,-1,
410042001,410042001,20,0,,41004,-1,
410042101,410042101,21,0,,41004,-1,
410042201,410042201,22,0,,41004,-1,
410042301,410042301,23,0,,41004,-1,
410042401,410042401,24,0,,41004,-1,
410042501,410042501,25,0,,41004,-1,
410042601,410042601,26,0,,41004,-1,
410050201,410050201,2,0,,41005,-1,
410050202,410050202,2,0,,41005,-1,
410050203,410050203,2,0,,41005,-1,
410050204,410050204,2,0,,41005,-1,
410050205,410050205,2,0,,41005,-1,
410050301,410050301,3,0,,41005,-1,
410050401,410050401,4,0,,41005,-1,
410050501,410050501,5,0,,41005,-1,
410050601,410050601,6,0,,41005,-1,
410050701,410050701,7,0,,41005,-1,
410050801,410050801,8,0,,41005,-1,
410050901,410050901,9,0,,41005,-1,
410051001,410051001,10,0,,41005,-1,
410051101,410051101,11,0,,41005,-1,
410051102,410051102,11,0,,41005,-1,
410052801,410052801,28,0,,41005,-1,
410051301,410051301,13,0,,41005,-1,
410051401,410051401,14,0,,41005,-1,
410051501,410051501,15,0,,41005,-1,
410051502,410051502,15,0,,41005,-1,
410051503,410051503,15,0,,41005,-1,
410051504,410051504,15,0,,41005,-1,
410051601,410051601,16,0,,41005,-1,
410051701,410051701,17,0,,41005,-1,
410051801,410051801,18,0,,41005,-1,
410051901,410051901,19,0,,41005,-1,
410052001,410052001,20,0,,41005,-1,
410052101,410052101,21,0,,41005,-1,
410052201,410052201,22,0,,41005,-1,
410052301,410052301,23,0,,41005,-1,
410052401,410052401,24,0,,41005,-1,
410052501,410052501,25,0,,41005,-1,
410052601,410052601,26,0,,41005,-1,
410060201,410060201,2,0,,41006,-1,
410060202,410060202,2,0,,41006,-1,
410060203,410060203,2,0,,41006,-1,
410060204,410060204,2,0,,41006,-1,
410060205,410060205,2,0,,41006,-1,
410060301,410060301,3,0,,41006,-1,
410060401,410060401,4,0,,41006,-1,
410060501,410060501,5,0,,41006,-1,
410060601,410060601,6,0,,41006,-1,
410060701,410060701,7,0,,41006,-1,
410060801,410060801,8,0,,41006,-1,
410060901,410060901,9,0,,41006,-1,
410061001,410061001,10,0,,41006,-1,
410061101,410061101,11,0,,41006,-1,
410061102,410061102,11,0,,41006,-1,
410062801,410062801,28,0,,41006,-1,
410061301,410061301,13,0,,41006,-1,
410061401,410061401,14,0,,41006,-1,
410061501,410061501,15,0,,41006,-1,
410061502,410061502,15,0,,41006,-1,
410061503,410061503,15,0,,41006,-1,
410061504,410061504,15,0,,41006,-1,
410061601,410061601,16,0,,41006,-1,
410061701,410061701,17,0,,41006,-1,
410061801,410061801,18,0,,41006,-1,
410061901,410061901,19,0,,41006,-1,
410062001,410062001,20,0,,41006,-1,
410062101,410062101,21,0,,41006,-1,
410062201,410062201,22,0,,41006,-1,
410062301,410062301,23,0,,41006,-1,
410062401,410062401,24,0,,41006,-1,
410062501,410062501,25,0,,41006,-1,
410062601,410062601,26,0,,41006,-1,
410070201,410070201,2,0,,41007,-1,
410070202,410070202,2,0,,41007,-1,
410070203,410070203,2,0,,41007,-1,
410070204,410070204,2,0,,41007,-1,
410070205,410070205,2,0,,41007,-1,
410070301,410070301,3,0,,41007,-1,
410070401,410070401,4,0,,41007,-1,
410070501,410070501,5,0,,41007,-1,
410070601,410070601,6,0,,41007,-1,
410070701,410070701,7,0,,41007,-1,
410070801,410070801,8,0,,41007,-1,
410070901,410070901,9,0,,41007,-1,
410071001,410071001,10,0,,41007,-1,
410071101,410071101,11,0,,41007,-1,
410071102,410071102,11,0,,41007,-1,
410072801,410072801,28,0,,41007,-1,
410071301,410071301,13,0,,41007,-1,
410071401,410071401,14,0,,41007,-1,
410071501,410071501,15,0,,41007,-1,
410071502,410071502,15,0,,41007,-1,
410071503,410071503,15,0,,41007,-1,
410071504,410071504,15,0,,41007,-1,
410071601,410071601,16,0,,41007,-1,
410071701,410071701,17,0,,41007,-1,
410071801,410071801,18,0,,41007,-1,
410071901,410071901,19,0,,41007,-1,
410072001,410072001,20,0,,41007,-1,
410072101,410072101,21,0,,41007,-1,
410072201,410072201,22,0,,41007,-1,
410072301,410072301,23,0,,41007,-1,
410072401,410072401,24,0,,41007,-1,
410072501,410072501,25,0,,41007,-1,
410072601,410072601,26,0,,41007,-1,
410080201,410080201,2,0,,41008,-1,
410080202,410080202,2,0,,41008,-1,
410080203,410080203,2,0,,41008,-1,
410080204,410080204,2,0,,41008,-1,
410080205,410080205,2,0,,41008,-1,
410080301,410080301,3,0,,41008,-1,
410080401,410080401,4,0,,41008,-1,
410080501,410080501,5,0,,41008,-1,
410080601,410080601,6,0,,41008,-1,
410080701,410080701,7,0,,41008,-1,
410080801,410080801,8,0,,41008,-1,
410080901,410080901,9,0,,41008,-1,
410081001,410081001,10,0,,41008,-1,
410081101,410081101,11,0,,41008,-1,
410081102,410081102,11,0,,41008,-1,
410082801,410082801,28,0,,41008,-1,
410081301,410081301,13,0,,41008,-1,
410081401,410081401,14,0,,41008,-1,
410081501,410081501,15,0,,41008,-1,
410081502,410081502,15,0,,41008,-1,
410081503,410081503,15,0,,41008,-1,
410081504,410081504,15,0,,41008,-1,
410081601,410081601,16,0,,41008,-1,
410081701,410081701,17,0,,41008,-1,
410081801,410081801,18,0,,41008,-1,
410081901,410081901,19,0,,41008,-1,
410082001,410082001,20,0,,41008,-1,
410082101,410082101,21,0,,41008,-1,
410082201,410082201,22,0,,41008,-1,
410082301,410082301,23,0,,41008,-1,
410082401,410082401,24,0,,41008,-1,
410082501,410082501,25,0,,41008,-1,
410082601,410082601,26,0,,41008,-1,
420010201,420010201,2,0,,42001,-1,
420010202,420010202,2,0,,42001,-1,
420010203,420010203,2,0,,42001,-1,
420010204,420010204,2,0,,42001,-1,
420010205,420010205,2,0,,42001,-1,
420010301,420010301,3,0,,42001,-1,
420010401,420010401,4,0,,42001,-1,
420010501,420010501,5,0,,42001,-1,
420010601,420010601,6,0,,42001,-1,
420010701,420010701,7,0,,42001,-1,
420010801,420010801,8,0,,42001,-1,
420010901,420010901,9,0,,42001,-1,
420011001,420011001,10,0,,42001,-1,
420011101,420011101,11,0,,42001,-1,
420011102,420011102,11,0,,42001,-1,
420012801,420012801,28,0,,42001,-1,
420011301,420011301,13,0,,42001,-1,
420011401,420011401,14,0,,42001,-1,
420011501,420011501,15,0,,42001,-1,
420011502,420011502,15,0,,42001,-1,
420011503,420011503,15,0,,42001,-1,
420011504,420011504,15,0,,42001,-1,
420011601,420011601,16,0,,42001,-1,
420011701,420011701,17,0,,42001,-1,
420011801,420011801,18,0,,42001,-1,
420011901,420011901,19,0,,42001,-1,
420012001,420012001,20,0,,42001,-1,
420012101,420012101,21,0,,42001,-1,
420012201,420012201,22,0,,42001,-1,
420012301,420012301,23,0,,42001,-1,
420012401,420012401,24,0,,42001,-1,
420012501,420012501,25,0,,42001,-1,
420012601,420012601,26,0,,42001,-1,
420020201,420020201,2,0,,42002,-1,
420020202,420020202,2,0,,42002,-1,
420020203,420020203,2,0,,42002,-1,
420020204,420020204,2,0,,42002,-1,
420020205,420020205,2,0,,42002,-1,
420020301,420020301,3,0,,42002,-1,
420020401,420020401,4,0,,42002,-1,
420020501,420020501,5,0,,42002,-1,
420020601,420020601,6,0,,42002,-1,
420020701,420020701,7,0,,42002,-1,
420020801,420020801,8,0,,42002,-1,
420020901,420020901,9,0,,42002,-1,
420021001,420021001,10,0,,42002,-1,
420021101,420021101,11,0,,42002,-1,
420021102,420021102,11,0,,42002,-1,
420022801,420022801,28,0,,42002,-1,
420021301,420021301,13,0,,42002,-1,
420021401,420021401,14,0,,42002,-1,
420021501,420021501,15,0,,42002,-1,
420021502,420021502,15,0,,42002,-1,
420021503,420021503,15,0,,42002,-1,
420021504,420021504,15,0,,42002,-1,
420021601,420021601,16,0,,42002,-1,
420021701,420021701,17,0,,42002,-1,
420021801,420021801,18,0,,42002,-1,
420021901,420021901,19,0,,42002,-1,
420022001,420022001,20,0,,42002,-1,
420022101,420022101,21,0,,42002,-1,
420022201,420022201,22,0,,42002,-1,
420022301,420022301,23,0,,42002,-1,
420022401,420022401,24,0,,42002,-1,
420022501,420022501,25,0,,42002,-1,
420022601,420022601,26,0,,42002,-1,
420030201,420030201,2,0,,42003,-1,
420030202,420030202,2,0,,42003,-1,
420030203,420030203,2,0,,42003,-1,
420030204,420030204,2,0,,42003,-1,
420030205,420030205,2,0,,42003,-1,
420030301,420030301,3,0,,42003,-1,
420030401,420030401,4,0,,42003,-1,
420030501,420030501,5,0,,42003,-1,
420030601,420030601,6,0,,42003,-1,
420030701,420030701,7,0,,42003,-1,
420030801,420030801,8,0,,42003,-1,
420030901,420030901,9,0,,42003,-1,
420031001,420031001,10,0,,42003,-1,
420031101,420031101,11,0,,42003,-1,
420031102,420031102,11,0,,42003,-1,
420032801,420032801,28,0,,42003,-1,
420031301,420031301,13,0,,42003,-1,
420031401,420031401,14,0,,42003,-1,
420031501,420031501,15,0,,42003,-1,
420031502,420031502,15,0,,42003,-1,
420031503,420031503,15,0,,42003,-1,
420031504,420031504,15,0,,42003,-1,
420031601,420031601,16,0,,42003,-1,
420031701,420031701,17,0,,42003,-1,
420031801,420031801,18,0,,42003,-1,
420031901,420031901,19,0,,42003,-1,
420032001,420032001,20,0,,42003,-1,
420032101,420032101,21,0,,42003,-1,
420032201,420032201,22,0,,42003,-1,
420032301,420032301,23,0,,42003,-1,
420032401,420032401,24,0,,42003,-1,
420032501,420032501,25,0,,42003,-1,
420032601,420032601,26,0,,42003,-1,
420040201,420040201,2,0,,42004,-1,
420040202,420040202,2,0,,42004,-1,
420040203,420040203,2,0,,42004,-1,
420040204,420040204,2,0,,42004,-1,
420040205,420040205,2,0,,42004,-1,
420040301,420040301,3,0,,42004,-1,
420040401,420040401,4,0,,42004,-1,
420040501,420040501,5,0,,42004,-1,
420040601,420040601,6,0,,42004,-1,
420040701,420040701,7,0,,42004,-1,
420040801,420040801,8,0,,42004,-1,
420040901,420040901,9,0,,42004,-1,
420041001,420041001,10,0,,42004,-1,
420041101,420041101,11,0,,42004,-1,
420041102,420041102,11,0,,42004,-1,
420042801,420042801,28,0,,42004,-1,
420041301,420041301,13,0,,42004,-1,
420041401,420041401,14,0,,42004,-1,
420041501,420041501,15,0,,42004,-1,
420041502,420041502,15,0,,42004,-1,
420041503,420041503,15,0,,42004,-1,
420041504,420041504,15,0,,42004,-1,
420041601,420041601,16,0,,42004,-1,
420041701,420041701,17,0,,42004,-1,
420041801,420041801,18,0,,42004,-1,
420041901,420041901,19,0,,42004,-1,
420042001,420042001,20,0,,42004,-1,
420042101,420042101,21,0,,42004,-1,
420042201,420042201,22,0,,42004,-1,
420042301,420042301,23,0,,42004,-1,
420042401,420042401,24,0,,42004,-1,
420042501,420042501,25,0,,42004,-1,
420042601,420042601,26,0,,42004,-1,
420050201,420050201,2,0,,42005,-1,
420050202,420050202,2,0,,42005,-1,
420050203,420050203,2,0,,42005,-1,
420050204,420050204,2,0,,42005,-1,
420050205,420050205,2,0,,42005,-1,
420050301,420050301,3,0,,42005,-1,
420050401,420050401,4,0,,42005,-1,
420050501,420050501,5,0,,42005,-1,
420050601,420050601,6,0,,42005,-1,
420050701,420050701,7,0,,42005,-1,
420050801,420050801,8,0,,42005,-1,
420050901,420050901,9,0,,42005,-1,
420051001,420051001,10,0,,42005,-1,
420051101,420051101,11,0,,42005,-1,
420051102,420051102,11,0,,42005,-1,
420052801,420052801,28,0,,42005,-1,
420051301,420051301,13,0,,42005,-1,
420051401,420051401,14,0,,42005,-1,
420051501,420051501,15,0,,42005,-1,
420051502,420051502,15,0,,42005,-1,
420051503,420051503,15,0,,42005,-1,
420051504,420051504,15,0,,42005,-1,
420051601,420051601,16,0,,42005,-1,
420051701,420051701,17,0,,42005,-1,
420051801,420051801,18,0,,42005,-1,
420051901,420051901,19,0,,42005,-1,
420052001,420052001,20,0,,42005,-1,
420052101,420052101,21,0,,42005,-1,
420052201,420052201,22,0,,42005,-1,
420052301,420052301,23,0,,42005,-1,
420052401,420052401,24,0,,42005,-1,
420052501,420052501,25,0,,42005,-1,
420052601,420052601,26,0,,42005,-1,
420060201,420060201,2,0,,42006,-1,
420060202,420060202,2,0,,42006,-1,
420060203,420060203,2,0,,42006,-1,
420060204,420060204,2,0,,42006,-1,
420060205,420060205,2,0,,42006,-1,
420060301,420060301,3,0,,42006,-1,
420060401,420060401,4,0,,42006,-1,
420060501,420060501,5,0,,42006,-1,
420060601,420060601,6,0,,42006,-1,
420060701,420060701,7,0,,42006,-1,
420060801,420060801,8,0,,42006,-1,
420060901,420060901,9,0,,42006,-1,
420061001,420061001,10,0,,42006,-1,
420061101,420061101,11,0,,42006,-1,
420061102,420061102,11,0,,42006,-1,
420062801,420062801,28,0,,42006,-1,
420061301,420061301,13,0,,42006,-1,
420061401,420061401,14,0,,42006,-1,
420061501,420061501,15,0,,42006,-1,
420061502,420061502,15,0,,42006,-1,
420061503,420061503,15,0,,42006,-1,
420061504,420061504,15,0,,42006,-1,
420061601,420061601,16,0,,42006,-1,
420061701,420061701,17,0,,42006,-1,
420061801,420061801,18,0,,42006,-1,
420061901,420061901,19,0,,42006,-1,
420062001,420062001,20,0,,42006,-1,
420062101,420062101,21,0,,42006,-1,
420062201,420062201,22,0,,42006,-1,
420062301,420062301,23,0,,42006,-1,
420062401,420062401,24,0,,42006,-1,
420062501,420062501,25,0,,42006,-1,
420062601,420062601,26,0,,42006,-1,
420070201,420070201,2,0,,42007,-1,
420070202,420070202,2,0,,42007,-1,
420070203,420070203,2,0,,42007,-1,
420070204,420070204,2,0,,42007,-1,
420070205,420070205,2,0,,42007,-1,
420070301,420070301,3,0,,42007,-1,
420070401,420070401,4,0,,42007,-1,
420070501,420070501,5,0,,42007,-1,
420070601,420070601,6,0,,42007,-1,
420070701,420070701,7,0,,42007,-1,
420070801,420070801,8,0,,42007,-1,
420070901,420070901,9,0,,42007,-1,
420071001,420071001,10,0,,42007,-1,
420071101,420071101,11,0,,42007,-1,
