id,stage_id,start,end,type,pos,tap,color,chara
866,6,6399,0,1,3,,,
867,6,6586,0,1,3,,,
868,6,6774,0,1,2,,,
869,6,6961,0,1,2,,,
870,6,7149,0,1,3,,,
871,6,7524,0,1,1,,,
872,6,7711,0,1,1,,,
873,6,7899,0,1,4,,,
874,6,8086,0,1,4,,,
875,6,8461,0,1,3,,,
876,6,8649,0,1,4,,,
877,6,8836,0,1,3,,,
878,6,9024,0,1,2,,,
879,6,9211,0,1,2,,,
880,6,9399,0,1,4,,,
881,6,9586,0,1,4,,,
882,6,9774,0,1,2,,,
883,6,9961,0,1,1,,,
884,6,10149,0,1,2,,,
885,6,10524,0,1,3,,,
886,6,10711,0,1,3,,,
887,6,10899,0,1,2,,,
888,6,11086,0,1,2,,,
889,6,11461,0,1,2,,,
890,6,11649,0,1,3,,,
891,6,11836,0,1,2,,,
892,6,12024,0,1,3,,,
893,6,12211,0,1,2,,,
894,6,12399,0,1,4,,,
895,6,12586,0,1,3,,,
896,6,12774,0,1,4,,,
897,6,12961,0,1,1,,,
898,6,13149,0,1,2,,,
899,6,13524,0,1,2,,,
900,6,13711,0,1,2,,,
901,6,13899,0,1,3,,,
902,6,14086,0,1,3,,,
903,6,14461,0,1,3,,,
904,6,14649,0,1,2,,,
905,6,14836,0,1,3,,,
906,6,15024,0,1,2,,,
907,6,15211,0,1,3,,,
908,6,15399,0,1,1,,,
909,6,15586,0,1,2,,,
910,6,15774,0,1,1,,,
911,6,15961,0,1,4,,,
912,6,16149,0,1,4,,,
913,6,16524,0,1,2,,,
914,6,16711,0,1,3,,,
915,6,16899,0,1,4,,,
916,6,17086,0,1,4,,,
917,6,17274,0,1,1,,,
918,6,17461,0,1,1,,,
919,6,17649,0,1,3,,,
920,6,17836,0,1,3,,,
921,6,18024,0,1,2,,,
922,6,18211,0,1,2,,,
923,6,18399,0,1,3,,,
924,6,18586,0,1,2,,,
925,6,18774,0,1,3,,,
926,6,18961,0,1,2,,,
927,6,19149,0,1,3,,,
928,6,19524,0,1,2,,,
929,6,19711,0,1,1,,,
930,6,19899,0,1,3,,,
931,6,20086,0,1,4,,,
932,6,20461,0,1,3,,,
933,6,20649,0,1,3,,,
934,6,20836,0,1,3,,,
935,6,21024,0,1,2,,,
936,6,21211,0,1,2,,,
937,6,21399,0,1,2,,,
938,6,21586,0,1,3,,,
939,6,21774,0,1,2,,,
940,6,21961,0,1,3,,,
941,6,22149,0,1,2,,,
942,6,22524,0,1,3,,,
943,6,22711,0,1,4,,,
944,6,22899,0,1,2,,,
945,6,23086,0,1,1,,,
946,6,23461,0,1,3,,,
947,6,23649,0,1,4,,,
948,6,23836,0,1,3,,,
949,6,24024,0,1,1,,,
950,6,24211,0,1,2,,,
951,6,24399,0,1,3,,,
952,6,24586,0,1,4,,,
953,6,24774,0,1,3,,,
954,6,24961,0,1,2,,,
955,6,25149,0,1,2,,,
956,6,25524,0,1,1,,,
957,6,25711,0,1,2,,,
958,6,25899,0,1,4,,,
959,6,26086,0,1,3,,,
960,6,26461,0,1,3,,,
961,6,26649,0,1,2,,,
962,6,26836,0,1,4,,,
963,6,27024,0,1,2,,,
964,6,27211,0,1,3,,,
965,6,27399,0,1,2,,,
966,6,27586,0,1,3,,,
967,6,27774,0,1,4,,,
968,6,27961,0,1,1,,,
969,6,28149,0,1,2,,,
970,6,28524,0,1,3,,,
971,6,28711,0,1,2,,,
972,6,28899,0,1,1,,,
973,6,29086,0,1,1,,,
974,6,29274,0,1,4,,,
975,6,29461,0,1,4,,,
976,6,29649,0,1,2,,,
977,6,29836,0,1,2,,,
978,6,30024,0,1,3,,,
979,6,30211,0,1,3,,,
980,6,30399,30961,2,2,,,
981,6,30961,0,1,3,,,
982,6,31336,0,1,3,,,
983,6,31711,33211,2,2,,,
984,6,33399,33774,2,1,,,
985,6,33961,0,1,2,,,
986,6,34336,0,1,2,,,
987,6,34711,36211,2,3,,,
988,6,36399,36774,2,4,,,
989,6,36961,0,1,3,,,
990,6,37336,0,1,3,,,
991,6,37711,39024,2,1,,,
992,6,39399,39961,2,2,,,
993,6,39961,0,1,3,,,
994,6,40336,0,1,2,,,
995,6,40711,42211,2,3,,,
996,6,42399,43899,2,2,,,
997,6,43899,45211,2,3,,,
998,6,45399,0,1,2,,,
999,6,45399,0,1,3,,,
1000,6,45774,0,1,3,,,
1001,6,45774,0,1,4,,,
1002,6,46149,0,1,2,,,
1003,6,46149,0,1,3,,,
1004,6,46524,0,1,1,,,
1005,6,46524,0,1,2,,,
1006,6,46899,0,1,1,,,
1007,6,46899,0,1,4,,,
1008,6,47274,0,1,2,,,
1009,6,47274,0,1,3,,,
1010,6,47649,0,1,1,,,
1011,6,47649,0,1,4,,,
1012,6,48399,0,1,4,,,
1013,6,48586,0,1,3,,,
1014,6,48774,0,1,4,,,
1015,6,48961,0,1,3,,,
1016,6,49149,0,1,4,,,
1017,6,49524,0,1,1,,,
1018,6,49711,0,1,1,,,
1019,6,49899,0,1,2,,,
1020,6,50086,0,1,2,,,
1021,6,50461,0,1,3,,,
1022,6,50649,0,1,2,,,
1023,6,50836,0,1,3,,,
1024,6,51024,0,1,2,,,
1025,6,51211,0,1,3,,,
1026,6,51399,0,1,1,,,
1027,6,51586,0,1,2,,,
1028,6,51774,0,1,1,,,
1029,6,51961,0,1,2,,,
1030,6,52149,0,1,1,,,
1031,6,52524,0,1,4,,,
1032,6,52711,0,1,4,,,
1033,6,52899,0,1,3,,,
1034,6,53086,0,1,3,,,
1035,6,53461,0,1,1,,,
1036,6,53649,0,1,3,,,
1037,6,53836,0,1,2,,,
1038,6,54024,0,1,4,,,
1039,6,54211,0,1,3,,,
1040,6,54399,0,1,4,,,
1041,6,54586,0,1,2,,,
1042,6,54774,0,1,3,,,
1043,6,54961,0,1,1,,,
1044,6,55149,0,1,2,,,
1045,6,55524,0,1,1,,,
1046,6,55711,0,1,4,,,
1047,6,55899,0,1,1,,,
1048,6,56086,0,1,4,,,
1049,6,56461,0,1,4,,,
1050,6,56649,0,1,1,,,
1051,6,56836,0,1,3,,,
1052,6,57024,0,1,2,,,
1053,6,57211,0,1,3,,,
1054,6,57399,0,1,4,,,
1055,6,57586,0,1,2,,,
1056,6,57774,0,1,3,,,
1057,6,57961,0,1,1,,,
1058,6,58149,0,1,2,,,
1059,6,58524,0,1,4,,,
1060,6,58711,0,1,2,,,
1061,6,58899,0,1,3,,,
1062,6,59086,0,1,2,,,
1063,6,59274,0,1,3,,,
1064,6,59461,0,1,2,,,
1065,6,59649,0,1,3,,,
1066,6,59836,0,1,2,,,
1067,6,60024,0,1,3,,,
1068,6,60211,0,1,2,,,
1069,6,60399,0,1,4,,,
1070,6,60586,0,1,2,,,
1071,6,60774,0,1,4,,,
1072,6,60961,0,1,3,,,
1073,6,61149,0,1,1,,,
1074,6,61524,0,1,2,,,
1075,6,61711,0,1,3,,,
1076,6,61899,0,1,3,,,
1077,6,62086,0,1,2,,,
1078,6,62461,0,1,3,,,
1079,6,62649,0,1,4,,,
1080,6,62836,0,1,3,,,
1081,6,63024,0,1,4,,,
1082,6,63211,0,1,4,,,
1083,6,63399,0,1,2,,,
1084,6,63586,0,1,2,,,
1085,6,63774,0,1,3,,,
1086,6,63961,0,1,3,,,
1087,6,64149,0,1,3,,,
1088,6,64524,0,1,2,,,
1089,6,64711,0,1,2,,,
1090,6,64899,0,1,1,,,
1091,6,65086,0,1,1,,,
1092,6,65461,0,1,2,,,
1093,6,65649,0,1,1,,,
1094,6,65836,0,1,2,,,
1095,6,66024,0,1,2,,,
1096,6,66211,0,1,2,,,
1097,6,66399,0,1,3,,,
1098,6,66586,0,1,3,,,
1099,6,66774,0,1,2,,,
1100,6,66961,0,1,2,,,
1101,6,67149,0,1,2,,,
1102,6,67524,0,1,3,,,
1103,6,67711,0,1,3,,,
1104,6,67899,0,1,4,,,
1105,6,68086,0,1,4,,,
1106,6,68461,0,1,3,,,
1107,6,68649,0,1,2,,,
1108,6,68836,0,1,3,,,
1109,6,69024,0,1,2,,,
1110,6,69211,0,1,2,,,
1111,6,69399,0,1,3,,,
1112,6,69586,0,1,2,,,
1113,6,69774,0,1,3,,,
1114,6,69961,0,1,2,,,
1115,6,70149,0,1,2,,,
1116,6,70524,0,1,2,,,
1117,6,70711,0,1,3,,,
1118,6,70899,0,1,1,,,
1119,6,71086,0,1,1,,,
1120,6,71274,0,1,2,,,
1121,6,71461,0,1,2,,,
1122,6,71649,0,1,3,,,
1123,6,71836,0,1,3,,,
1124,6,72024,0,1,4,,,
1125,6,72211,0,1,4,,,
1126,6,72399,0,1,2,,,
1127,6,72399,0,1,3,,,
1128,6,72961,0,1,2,,,
1129,6,72961,0,1,3,,,
1130,6,73336,0,1,3,,,
1131,6,73336,0,1,2,,,
1132,6,73711,75211,2,3,,,
1133,6,73711,75211,2,2,,,
1134,6,75399,75774,2,1,,,
1135,6,75399,75774,2,4,,,
1136,6,75961,0,1,2,,,
1137,6,75961,0,1,3,,,
1138,6,76336,0,1,2,,,
1139,6,76336,0,1,3,,,
1140,6,76711,78211,2,1,,,
1141,6,76711,78211,2,4,,,
1142,6,78399,78774,2,2,,,
1143,6,78399,78774,2,3,,,
1144,6,78961,0,1,1,,,
1145,6,78961,0,1,4,,,
1146,6,79336,0,1,4,,,
1147,6,79336,0,1,1,,,
1148,6,79711,81211,2,4,,,
1149,6,79711,81211,2,1,,,
1150,6,81399,81774,2,3,,,
1151,6,81399,81774,2,2,,,
1152,6,81961,0,1,3,,,
1153,6,81961,0,1,4,,,
1154,6,82336,0,1,1,,,
1155,6,82336,0,1,2,,,
1156,6,82711,84211,2,1,,,
1157,6,82711,84211,2,2,,,
1158,6,84399,85711,2,4,,,
1159,6,84399,85711,2,3,,,
1160,6,85899,87211,2,1,,,
1161,6,85899,87211,2,2,,,
1162,6,87399,0,1,2,,,
1163,6,87399,0,1,3,,,
1164,6,87774,0,1,2,,,
1165,6,87774,0,1,1,,,
1166,6,88149,0,1,2,,,
1167,6,88149,0,1,3,,,
1168,6,88524,0,1,4,,,
1169,6,88524,0,1,3,,,
1170,6,88899,0,1,2,,,
1171,6,88899,0,1,3,,,
1172,6,89274,0,1,4,,,
1173,6,89274,0,1,1,,,
1174,6,89649,0,1,2,,,
1175,6,89649,0,1,3,,,
1176,6,90399,0,1,2,,,
1177,6,90586,0,1,2,,,
1178,6,90774,0,1,3,,,
1179,6,90961,0,1,3,,,
1180,6,91149,0,1,3,,,
1181,6,91524,0,1,2,,,
1182,6,91711,0,1,1,,,
1183,6,91899,0,1,3,,,
1184,6,92086,0,1,4,,,
1185,6,92461,0,1,4,,,
1186,6,92649,0,1,3,,,
1187,6,92836,0,1,2,,,
1188,6,93024,0,1,1,,,
1189,6,93211,0,1,2,,,
1190,6,93399,0,1,3,,,
1191,6,93586,0,1,4,,,
1192,6,93774,0,1,2,,,
1193,6,93961,0,1,1,,,
1194,6,94149,0,1,2,,,
1195,6,94524,0,1,1,,,
1196,6,94711,0,1,2,,,
1197,6,94899,0,1,4,,,
1198,6,95086,0,1,3,,,
1199,6,95461,0,1,1,,,
1200,6,95649,0,1,2,,,
1201,6,95836,0,1,3,,,
1202,6,96024,0,1,4,,,
1203,6,96211,0,1,3,,,
1204,6,96399,0,1,2,,,
1205,6,96586,0,1,1,,,
1206,6,96774,0,1,3,,,
1207,6,96961,0,1,4,,,
1208,6,97149,0,1,3,,,
1209,6,97524,0,1,4,,,
1210,6,97711,0,1,3,,,
1211,6,97899,0,1,1,,,
1212,6,98086,0,1,2,,,
1213,6,98461,0,1,3,,,
1214,6,98649,0,1,1,,,
1215,6,98836,0,1,3,,,
1216,6,99024,0,1,2,,,
1217,6,99211,0,1,2,,,
1218,6,99399,0,1,1,,,
1219,6,99586,0,1,3,,,
1220,6,99774,0,1,2,,,
1221,6,99961,0,1,4,,,
1222,6,100149,0,1,4,,,
1223,6,100524,0,1,2,,,
1224,6,100711,0,1,1,,,
1225,6,100899,0,1,4,,,
1226,6,101086,0,1,3,,,
1227,6,101461,0,1,2,,,
1228,6,101649,0,1,1,,,
1229,6,101836,0,1,2,,,
1230,6,102024,0,1,4,,,
1231,6,102211,0,1,3,,,
1232,7,2108,5169,2,1,,,
1233,7,5169,8230,2,4,,,
1234,7,9761,16495,3,1|3,10,,
1235,7,19251,0,1,3,,,
1236,7,19863,0,1,3,,,
1237,7,20475,21087,2,3,,,
1238,7,21699,0,1,2,,,
1239,7,22312,0,1,2,,,
1240,7,22924,0,1,2,,,
1241,7,23536,0,1,2,,,
1242,7,24148,0,1,4,,,
1243,7,24761,0,1,1,,,
1244,7,25373,0,1,4,,,
1245,7,25985,0,1,1,,,
1246,7,26597,0,1,4,,,
1247,7,27210,0,1,3,,,
1248,7,27822,0,1,2,,,
1249,7,28434,0,1,2,,,
1250,7,29353,0,1,4,,,
1251,7,29965,0,1,4,,,
1252,7,30577,0,1,2,,,
1253,7,31189,0,1,2,,,
1254,7,31802,0,1,1,,,
1255,7,32414,0,1,1,,,
1256,7,33332,33944,2,2,,,
1257,7,33944,0,1,4,,,
1258,7,34557,35169,2,3,,,
1259,7,35169,0,1,1,,,
1260,7,35781,0,1,1,,,
1261,7,36699,37924,2,2,,,
1262,7,36699,37924,2,3,,,
1263,7,38536,0,1,3,,,
1264,7,38842,40067,2,3,,,
1265,7,40373,0,1,3,,,
1266,7,40985,0,1,3,,,
1267,7,41597,0,1,3,,,
1268,7,42210,0,1,4,,,
1269,7,42516,0,1,2,,,
1270,7,43128,0,1,2,,,
1271,7,43740,0,1,2,,,
1272,7,44353,0,1,2,,,
1273,7,44965,0,1,1,,,
1274,7,45577,0,1,1,,,
1275,7,46189,0,1,4,,,
1276,7,46802,0,1,4,,,
1277,7,47414,0,1,3,,,
1278,7,48026,0,1,2,,,
1279,7,48638,0,1,2,,,
1280,7,49251,0,1,1,,,
1281,7,49863,0,1,1,,,
1282,7,50475,0,1,4,,,
1283,7,50781,52312,2,4,,,
1284,7,52618,0,1,4,,,
1285,7,52924,0,1,2,,,
1286,7,53536,0,1,2,,,
1287,7,54148,0,1,3,,,
1288,7,54761,0,1,3,,,
1289,7,55373,57210,2,1,,,
1290,7,57822,0,1,1,,,
1291,7,58434,0,1,3,,,
1292,7,59046,0,1,2,,,
1293,7,59659,0,1,3,,,
1294,7,60271,0,1,2,,,
1295,7,60883,0,1,4,,,
1296,7,61495,0,1,4,,,
1297,7,62108,0,1,1,,,
1298,7,62720,0,1,1,,,
1299,7,63332,64557,2,2,,,
1300,7,64863,0,1,3,,,
1301,7,65475,0,1,2,,,
1302,7,66087,0,1,3,,,
1303,7,67312,0,1,1,,,
1304,7,67618,69761,2,1,,,
1305,7,68230,0,1,3,,,
1306,7,68842,0,1,3,,,
1307,7,69455,0,1,3,,,
1308,7,70067,0,1,4,,,
1309,7,70373,72516,2,4,,,
1310,7,70985,0,1,2,,,
1311,7,71597,0,1,2,,,
1312,7,72210,0,1,2,,,
1313,7,73128,0,1,3,,,
1314,7,73740,0,1,3,,,
1315,7,74659,0,1,2,,,
1316,7,75271,0,1,2,,,
1317,7,75883,0,1,2,,,
1318,7,75883,77108,2,3,,,
1319,7,77108,0,1,2,,,
1320,7,77720,0,1,1,,,
1321,7,78332,0,1,1,,,
1322,7,78944,0,1,1,,,
1323,7,79557,0,1,1,,,
1324,7,79863,0,1,4,,,
1325,7,80475,0,1,4,,,
1326,7,81087,0,1,4,,,
1327,7,81699,0,1,4,,,
1328,7,83230,0,1,2,,,
1329,7,83842,0,1,2,,,
1330,7,84455,0,1,2,,,
1331,7,85679,0,1,3,,,
1332,7,85985,86904,2,3,,,
1333,7,87210,0,1,3,,,
1334,7,87210,97618,5,1,,,
1335,7,97618,0,1,2,,,
1336,7,98270,0,1,2,,,
1337,7,98889,0,1,2,,,
1338,7,99507,0,1,4,,,
1339,7,100126,0,1,4,,,
1340,7,100744,0,1,4,,,
1341,7,101363,0,1,2,,,
1342,7,101981,0,1,2,,,
1343,7,102600,0,1,3,,,
1344,7,103219,0,1,3,,,
1345,7,104456,0,1,1,,,
1346,7,105074,0,1,4,,,
1347,7,105693,0,1,2,,,
1348,7,106311,0,1,3,,,
1349,7,106621,0,1,2,,,
1350,7,107239,0,1,1,,,
1351,7,107858,0,1,1,,,
1352,7,108476,0,1,4,,,
1353,7,109095,0,1,4,,,
1354,7,109713,0,1,2,,,
1355,7,110332,111260,2,2,,,
1356,7,111878,0,1,2,,,
1357,7,112188,0,1,4,,,
1358,7,112806,0,1,4,,,
1359,7,113425,0,1,4,,,
1360,7,114043,0,1,1,,,
1361,7,114662,0,1,1,,,
1362,7,115280,116517,2,1,,,
1363,7,117136,0,1,1,,,
1364,7,117755,0,1,2,,,
1365,7,118373,0,1,3,,,
1366,7,118992,0,1,4,,,
1367,7,119610,0,1,1,,,
1368,7,120229,0,1,2,,,
1369,7,120847,0,1,3,,,
1370,7,121466,0,1,4,,,
1371,7,122394,123012,2,2,,,
1372,7,123012,0,1,3,,,
1373,7,123631,0,1,3,,,
1374,7,124249,0,1,3,,,
1375,7,124848,126378,2,3,,,
1376,7,127342,0,1,4,,,
1377,7,127961,0,1,1,,,
1378,7,128579,0,1,2,,,
1379,7,130126,0,1,1,,,
1380,7,130590,0,1,4,,,
1381,7,131208,0,1,3,,,
1382,7,132291,0,1,2,,,
1383,7,132909,0,1,2,,,
1384,7,133528,0,1,3,,,
1385,7,134146,0,1,3,,,
1386,7,134765,0,1,4,,,
1387,7,135383,0,1,1,,,
1388,7,136002,0,1,3,,,
1389,7,137239,0,1,2,,,
1390,7,137858,0,1,2,,,
1391,7,138476,0,1,2,,,
1392,7,139713,0,1,3,,,
1393,7,140332,0,1,3,,,
1394,7,140950,0,1,3,,,
1395,7,142188,0,1,1,,,
1396,7,142806,0,1,4,,,
1397,7,143425,0,1,1,,,
1398,7,144043,0,1,4,,,
1399,7,144971,147136,2,3,,,
1400,7,147445,0,1,3,,,
1401,7,147445,166215,5,1,,,
1402,7,166215,0,1,3,,,
1403,7,166215,0,1,2,,,
1404,7,166833,0,1,3,,,
1405,7,166833,0,1,2,,,
1406,7,168379,0,1,1,,,
1407,7,168998,0,1,1,,,
1408,7,169617,0,1,1,,,
1409,7,170235,0,1,3,,,
1410,7,170854,0,1,2,,,
1411,7,171472,0,1,3,,,
1412,7,172091,0,1,2,,,
1413,7,173328,175802,2,3,,,
1414,7,175802,0,1,1,,,
1415,7,176421,0,1,1,,,
1416,7,178276,0,1,4,,,
1417,7,178895,0,1,4,,,
1418,7,179513,0,1,4,,,
1419,7,180751,0,1,2,,,
1420,7,181369,0,1,2,,,
1421,7,181988,0,1,2,,,
1422,7,183225,0,1,3,,,
1423,7,183225,0,1,2,,,
1424,7,183843,0,1,3,,,
1425,7,183843,0,1,2,,,
1426,7,184462,186008,2,1,,,
1427,7,186008,187245,2,4,,,
1428,7,186627,0,1,2,,,
1429,7,188173,0,1,1,,,
1430,7,188792,0,1,1,,,
1431,7,189410,0,1,1,,,
1432,7,190647,0,1,4,,,
1433,7,191266,0,1,4,,,
1434,7,191885,0,1,4,,,
1435,7,192503,193740,2,3,,,
1436,7,193122,0,1,2,,,
1437,7,194359,0,1,1,,,
1438,7,194977,0,1,4,,,
1439,7,195596,0,1,2,,,
1440,7,196215,0,1,3,,,
1441,7,196833,0,1,2,,,
1442,7,198070,0,1,4,,,
1443,7,198689,0,1,3,,,
1444,7,199307,0,1,2,,,
1445,7,200544,0,1,1,,,
1446,7,201163,0,1,2,,,
1447,7,201782,0,1,3,,,
1448,7,203019,0,1,4,,,
1449,7,203328,0,1,1,,,
1450,7,203637,0,1,2,,,
1451,7,204256,0,1,2,,,
1452,7,204874,0,1,3,,,
1453,7,205493,206730,3,2|3,5,,
1454,8,2108,0,1,1,,,
1455,8,2414,0,1,3,,,
1456,8,2720,0,1,1,,,
1457,8,3179,0,1,3,,,
1458,8,3485,0,1,1,,,
1459,8,4097,0,1,3,,,
1460,8,4404,0,1,1,,,
1461,8,5169,0,1,4,,,
1462,8,5781,0,1,2,,,
1463,8,6393,0,1,4,,,
1464,8,6853,0,1,2,,,
1465,8,7159,0,1,4,,,
1466,8,7618,0,1,2,,,
1467,8,8230,0,1,3,,,
1468,8,9761,12516,3,2|3,15,,
1469,8,12822,0,1,2,,,
1470,8,12822,0,1,3,,,
1471,8,13128,0,1,2,,,
1472,8,13128,0,1,3,,,
1473,8,13434,0,1,2,,,
1474,8,13434,0,1,3,,,
1475,8,13740,0,1,1,,,
1476,8,14046,0,1,2,,,
1477,8,14353,0,1,3,,,
1478,8,14659,0,1,4,,,
1479,8,14965,0,1,1,,,
1480,8,15271,0,1,2,,,
1481,8,15577,0,1,3,,,
1482,8,15883,0,1,4,,,
1483,8,15883,19251,5,1,,,
1484,8,19251,0,1,3,,,
1485,8,19557,0,1,4,,,
1486,8,19863,0,1,3,,,
1487,8,20169,0,1,2,,,
1488,8,20475,21087,2,2,,,
1489,8,21699,0,1,2,,,
1490,8,22006,0,1,1,,,
1491,8,22312,0,1,2,,,
1492,8,22618,0,1,3,,,
1493,8,22924,0,1,2,,,
1494,8,23230,0,1,2,,,
1495,8,23536,0,1,3,,,
1496,8,23842,0,1,3,,,
1497,8,24148,24761,2,4,,,
1498,8,24761,25373,2,1,,,
1499,8,25373,25985,2,4,,,
1500,8,25985,26597,2,1,,,
1501,8,26597,27210,2,4,,,
1502,8,27210,0,1,3,,,
1503,8,27822,0,1,2,,,
1504,8,28128,0,1,3,,,
1505,8,28434,0,1,2,,,
1506,8,28740,0,1,2,,,
1507,8,29046,29659,2,4,,,
1508,8,29659,30271,2,1,,,
1509,8,30271,30883,2,3,,,
1510,8,30883,31495,2,2,,,
1511,8,31802,0,1,3,,,
1512,8,32108,0,1,2,,,
1513,8,32414,0,1,3,,,
1514,8,32720,0,1,2,,,
1515,8,33026,0,1,2,,,
1516,8,33332,0,1,3,,,
1517,8,33638,0,1,2,,,
1518,8,33944,34557,2,4,,,
1519,8,34557,0,1,3,,,
1520,8,35169,35781,2,1,,,
1521,8,35781,0,1,2,,,
1522,8,36699,37924,3,1|2,7,,
1523,8,38536,0,1,3,,,
1524,8,38842,39455,2,3,,,
1525,8,39455,40067,2,2,,,
1526,8,40373,0,1,3,,,
1527,8,40679,0,1,2,,,
1528,8,40985,0,1,3,,,
1529,8,41291,0,1,4,,,
1530,8,41597,0,1,1,,,
1531,8,41904,0,1,3,,,
1532,8,42210,0,1,2,,,
1533,8,42516,0,1,4,,,
1534,8,42822,0,1,4,,,
1535,8,43128,0,1,4,,,
1536,8,43587,0,1,3,,,
1537,8,43893,0,1,2,,,
1538,8,44353,0,1,1,,,
1539,8,45424,0,1,3,,,
1540,8,45730,0,1,2,,,
1541,8,46036,0,1,3,,,
1542,8,46342,0,1,2,,,
1543,8,46648,0,1,3,,,
1544,8,46955,0,1,1,,,
1545,8,47261,0,1,4,,,
1546,8,47414,0,1,2,,,
1547,8,48026,48638,2,3,,,
1548,8,48638,0,1,2,,,
1549,8,49251,0,1,2,,,
1550,8,49557,0,1,4,,,
1551,8,49863,0,1,1,,,
1552,8,50169,0,1,3,,,
1553,8,50475,0,1,4,,,
1554,8,50781,51546,2,4,,,
1555,8,51546,0,1,2,,,
1556,8,51853,0,1,2,,,
1557,8,52159,0,1,3,,,
1558,8,52465,0,1,3,,,
1559,8,53077,0,1,2,,,
1560,8,53383,0,1,2,,,
1561,8,53689,0,1,1,,,
1562,8,54302,0,1,3,,,
1563,8,54608,0,1,4,,,
1564,8,54914,0,1,3,,,
1565,8,55220,0,1,2,,,
1566,8,55526,0,1,1,,,
1567,8,55832,0,1,1,,,
1568,8,56138,56751,2,2,,,
1569,8,56751,0,1,3,,,
1570,8,57057,0,1,4,,,
1571,8,57363,0,1,4,,,
1572,8,57975,0,1,2,,,
1573,8,58587,0,1,3,,,
1574,8,59046,0,1,2,,,
1575,8,59506,0,1,3,,,
1576,8,59812,0,1,2,,,
1577,8,60424,0,1,2,,,
1578,8,60730,0,1,3,,,
1579,8,61036,0,1,2,,,
1580,8,61495,0,1,4,,,
1581,8,61955,0,1,1,,,
1582,8,62261,0,1,3,,,
1583,8,62567,0,1,4,,,
1584,8,63179,0,1,2,,,
1585,8,63485,0,1,1,,,
1586,8,63791,0,1,4,,,
1587,8,64097,0,1,2,,,
1588,8,64404,0,1,4,,,
1589,8,64710,0,1,2,,,
1590,8,65322,0,1,3,,,
1591,8,66087,67006,2,3,,,
1592,8,67465,0,1,4,,,
1593,8,67771,0,1,3,,,
1594,8,68077,0,1,2,,,
1595,8,68383,0,1,4,,,
1596,8,68689,0,1,3,,,
1597,8,68995,0,1,2,,,
1598,8,69302,0,1,1,,,
1599,8,69608,0,1,4,,,
1600,8,70220,0,1,1,,,
1601,8,70526,0,1,2,,,
1602,8,70832,0,1,3,,,
1603,8,71138,0,1,1,,,
1604,8,71444,0,1,2,,,
1605,8,71751,0,1,3,,,
1606,8,72057,0,1,4,,,
1607,8,72669,0,1,2,,,
1608,8,72975,0,1,3,,,
1609,8,73434,0,1,2,,,
1610,8,73740,0,1,4,,,
1611,8,73893,0,1,1,,,
1612,8,74506,0,1,2,,,
1613,8,74812,0,1,3,,,
1614,8,75118,0,1,4,,,
1615,8,75424,0,1,3,,,
1616,8,75730,0,1,2,,,
1617,8,76036,76955,2,3,,,
1618,8,76955,0,1,2,,,
1619,8,77261,0,1,1,,,
1620,8,77567,78026,2,4,,,
1621,8,78332,0,1,1,,,
1622,8,78638,0,1,2,,,
1623,8,78944,0,1,3,,,
1624,8,79251,0,1,4,,,
1625,8,79557,0,1,1,,,
1626,8,80016,0,1,4,,,
1627,8,80169,0,1,3,,,
1628,8,80475,0,1,4,,,
1629,8,80781,0,1,2,,,
1630,8,81087,0,1,4,,,
1631,8,81393,0,1,2,,,
1632,8,81699,0,1,4,,,
1633,8,82006,0,1,2,,,
1634,8,82465,83230,2,3,,,
1635,8,83230,0,1,2,,,
1636,8,83536,0,1,4,,,
1637,8,83842,0,1,3,,,
1638,8,84148,0,1,2,,,
1639,8,84455,85067,2,1,,,
1640,8,85373,0,1,2,,,
1641,8,85679,0,1,3,,,
1642,8,86138,0,1,2,,,
1643,8,86444,0,1,2,,,
1644,8,86751,0,1,2,,,
1645,8,87210,0,1,3,,,
1646,8,87210,97652,5,1,,,
1647,8,97652,0,1,2,,,
1648,8,97961,0,1,3,,,
1649,8,98425,99353,2,1,,,
1650,8,99507,0,1,4,,,
1651,8,99816,0,1,3,,,
1652,8,100126,0,1,4,,,
1653,8,100435,0,1,2,,,
1654,8,100744,0,1,1,,,
1655,8,101054,0,1,2,,,
1656,8,101363,0,1,2,,,
1657,8,101672,0,1,3,,,
1658,8,101981,0,1,2,,,
1659,8,102291,0,1,1,,,
1660,8,102600,0,1,4,,,
1661,8,102909,103528,2,2,,,
1662,8,103528,0,1,3,,,
1663,8,104456,0,1,1,,,
1664,8,104765,0,1,2,,,
1665,8,105074,0,1,3,,,
1666,8,105383,0,1,4,,,
1667,8,105693,0,1,3,,,
1668,8,106002,0,1,2,,,
1669,8,106311,0,1,1,,,
1670,8,107239,0,1,2,,,
1671,8,107548,0,1,3,,,
1672,8,107858,0,1,3,,,
1673,8,108476,0,1,2,,,
1674,8,109095,0,1,3,,,
1675,8,109404,0,1,1,,,
1676,8,109713,0,1,2,,,
1677,8,110023,0,1,3,,,
1678,8,110332,110950,2,2,,,
1679,8,110950,0,1,3,,,
1680,8,111260,0,1,4,,,
1681,8,111414,0,1,2,,,
1682,8,112188,0,1,2,,,
1683,8,112497,0,1,3,,,
1684,8,112806,0,1,2,,,
1685,8,113115,0,1,4,,,
1686,8,113425,0,1,1,,,
1687,8,113734,0,1,4,,,
1688,8,114043,0,1,1,,,
1689,8,114353,0,1,3,,,
