id,stage_id,start,end,type,pos,tap,color,chara
7485,29,76505,0,1,3,,,
7486,29,78283,80061,2,4,,,
7487,29,78283,0,1,2,,,
7488,29,80061,0,1,2,,,
7489,29,80727,0,1,1,,,
7490,29,80949,0,1,1,,,
7491,29,81838,0,1,3,,,
7492,29,82505,0,1,4,,,
7493,29,82727,0,1,4,,,
7494,29,83616,0,1,3,,,
7495,29,84061,0,1,2,,,
7496,29,84505,0,1,3,,,
7497,29,84949,0,1,2,,,
7498,29,85394,0,1,3,,,
7499,29,86061,0,1,2,,,
7500,29,86283,0,1,2,,,
7501,29,87616,0,1,1,,,
7502,29,88061,0,1,1,,,
7503,29,88505,0,1,1,,,
7504,29,89394,0,1,4,,,
7505,29,89838,0,1,4,,,
7506,29,90283,0,1,4,,,
7507,29,90727,92505,2,2,,,
7508,29,92505,94283,2,3,,,
7509,29,95394,0,1,2,,,
7510,29,95616,0,1,3,,,
7511,29,96061,0,1,4,,,
7512,29,96727,0,1,2,,,
7513,29,96949,0,1,3,,,
7514,29,97616,0,1,3,,,
7515,29,97838,0,1,2,,,
7516,29,98727,0,1,2,,,
7517,29,99394,0,1,3,,,
7518,29,100061,0,1,2,,,
7519,29,100505,0,1,3,,,
7520,29,100949,0,1,2,,,
7521,29,101616,0,1,3,,,
7522,29,102505,0,1,3,,,
7523,29,102949,0,1,2,,,
7524,29,103394,0,1,3,,,
7525,29,103838,0,1,2,,,
7526,29,104505,108505,2,3,,,
7527,30,1838,0,1,3,,,
7528,30,2005,0,1,4,,,
7529,30,2227,0,1,2,,,
7530,30,2450,0,1,1,,,
7531,30,2672,0,1,3,,,
7532,30,2783,0,1,4,,,
7533,30,2894,0,1,2,,,
7534,30,3116,0,1,2,,,
7535,30,3338,0,1,1,,,
7536,30,3616,0,1,4,,,
7537,30,3783,0,1,3,,,
7538,30,4005,0,1,1,,,
7539,30,4227,0,1,2,,,
7540,30,4450,0,1,4,,,
7541,30,4672,0,1,3,,,
7542,30,4894,0,1,1,,,
7543,30,5116,0,1,2,,,
7544,30,5338,0,1,1,,,
7545,30,5561,0,1,1,,,
7546,30,5783,0,1,2,,,
7547,30,6005,0,1,2,,,
7548,30,6227,0,1,3,,,
7549,30,6338,0,1,4,,,
7550,30,6450,0,1,3,,,
7551,30,6672,0,1,4,,,
7552,30,6894,0,1,4,,,
7553,30,7116,0,1,1,,,
7554,30,7338,0,1,1,,,
7555,30,7561,0,1,2,,,
7556,30,7783,0,1,2,,,
7557,30,8005,0,1,3,,,
7558,30,8227,0,1,3,,,
7559,30,8450,0,1,4,,,
7560,30,8672,0,1,4,,,
7561,30,8950,0,5,2,,,
7562,30,9061,0,1,1,,,
7563,30,9616,0,1,2,,,
7564,30,9838,0,1,2,,,
7565,30,10283,0,1,3,,,
7566,30,10727,0,1,3,,,
7567,30,10838,0,1,4,,,
7568,30,11394,0,1,3,,,
7569,30,11616,0,1,3,,,
7570,30,12061,0,1,2,,,
7571,30,12505,0,1,2,,,
7572,30,12727,0,1,2,,,
7573,30,12949,0,1,3,,,
7574,30,13172,0,1,3,,,
7575,30,13394,0,1,2,,,
7576,30,13616,0,1,2,,,
7577,30,13838,0,1,3,,,
7578,30,14061,0,1,3,,,
7579,30,14283,14949,2,2,,,
7580,30,14949,0,1,3,,,
7581,30,15172,0,1,3,,,
7582,30,15616,0,1,1,,,
7583,30,16061,0,1,4,,,
7584,30,16505,0,1,4,,,
7585,30,16727,0,1,4,,,
7586,30,16949,0,1,1,,,
7587,30,17172,0,1,1,,,
7588,30,17394,18283,2,3,,,
7589,30,17838,0,1,2,,,
7590,30,18283,0,1,2,,,
7591,30,18505,0,1,2,,,
7592,30,18727,0,1,3,,,
7593,30,18949,0,1,3,,,
7594,30,19172,19616,2,2,,,
7595,30,19616,0,1,3,,,
7596,30,20061,0,1,3,,,
7597,30,20505,21394,2,3,,,
7598,30,20949,0,1,2,,,
7599,30,21394,22505,2,2,,,
7600,30,21838,0,1,3,,,
7601,30,22283,0,1,4,,,
7602,30,22727,0,1,4,,,
7603,30,23172,0,1,3,,,
7604,30,23616,0,1,3,,,
7605,30,23838,0,1,3,,,
7606,30,24283,24727,2,4,,,
7607,30,24727,0,1,3,,,
7608,30,24949,0,1,4,,,
7609,30,25172,0,1,3,,,
7610,30,25394,0,1,2,,,
7611,30,25616,0,1,2,,,
7612,30,26061,26727,2,1,,,
7613,30,26505,0,1,3,,,
7614,30,26727,0,1,3,,,
7615,30,27172,0,1,2,,,
7616,30,27394,0,1,2,,,
7617,30,27838,0,1,3,,,
7618,30,28061,0,1,1,,,
7619,30,28283,0,1,3,,,
7620,30,28505,28949,2,2,,,
7621,30,28949,0,1,3,,,
7622,30,29172,30283,2,3,,,
7623,30,29394,0,1,2,,,
7624,30,29838,0,1,2,,,
7625,30,30283,0,1,2,,,
7626,30,30727,0,1,3,,,
7627,30,30949,0,1,4,,,
7628,30,31172,0,1,3,,,
7629,30,31394,0,1,2,,,
7630,30,31838,0,1,2,,,
7631,30,32061,0,1,2,,,
7632,30,32283,0,1,3,,,
7633,30,32505,0,1,3,,,
7634,30,32727,0,1,4,,,
7635,30,33172,33727,2,3,,,
7636,30,33727,0,1,2,,,
7637,30,34283,0,1,4,,,
7638,30,34505,0,1,4,,,
7639,30,34727,0,1,1,,,
7640,30,34949,0,1,1,,,
7641,30,35172,0,1,3,,,
7642,30,35394,0,1,3,,,
7643,30,35838,37394,2,2,,,
7644,30,36505,0,1,4,,,
7645,30,37394,38505,2,3,,,
7646,30,37838,0,1,1,,,
7647,30,38505,0,1,2,,,
7648,30,38727,0,1,1,,,
7649,30,38949,0,1,2,,,
7650,30,39172,39838,2,2,,,
7651,30,39616,0,1,3,,,
7652,30,39838,40949,2,3,,,
7653,30,40283,0,1,2,,,
7654,30,40949,41838,2,1,,,
7655,30,41394,0,1,4,,,
7656,30,41838,0,1,4,,,
7657,30,42061,0,1,3,,,
7658,30,42283,0,1,2,,,
7659,30,42505,0,1,3,,,
7660,30,42949,0,1,3,,,
7661,30,43172,0,1,4,,,
7662,30,43394,0,1,4,,,
7663,30,43838,0,1,3,,,
7664,30,44061,0,1,2,,,
7665,30,44505,0,1,2,,,
7666,30,44949,0,1,1,,,
7667,30,45172,0,1,2,,,
7668,30,45394,46283,2,3,,,
7669,30,46616,0,1,2,,,
7670,30,46838,0,1,2,,,
7671,30,47061,0,1,3,,,
7672,30,47283,48061,2,3,,,
7673,30,47838,0,1,4,,,
7674,30,48061,0,1,4,,,
7675,30,48727,0,1,1,,,
7676,30,48949,49838,2,1,,,
7677,30,50505,50949,2,2,,,
7678,30,50505,0,1,3,,,
7679,30,50949,0,1,3,,,
7680,30,51172,0,1,4,,,
7681,30,51394,0,1,3,,,
7682,30,51616,52283,2,2,,,
7683,30,51838,0,1,3,,,
7684,30,52283,0,1,3,,,
7685,30,52505,0,1,3,,,
7686,30,52949,0,1,1,,,
7687,30,53172,0,1,2,,,
7688,30,53394,0,1,4,,,
7689,30,53838,0,1,3,,,
7690,30,54061,0,1,2,,,
7691,30,54283,0,1,2,,,
7692,30,54727,0,1,3,,,
7693,30,54949,0,1,3,,,
7694,30,55172,0,1,4,,,
7695,30,55394,0,1,4,,,
7696,30,55616,0,1,3,,,
7697,30,55838,0,1,3,,,
7698,30,56061,0,1,2,,,
7699,30,56283,0,1,2,,,
7700,30,56505,0,1,1,,,
7701,30,56727,0,1,1,,,
7702,30,56949,57616,2,2,,,
7703,30,57616,0,1,3,,,
7704,30,57838,0,1,3,,,
7705,30,59172,0,1,4,,,
7706,30,59172,60061,2,1,,,
7707,30,59394,0,1,3,,,
7708,30,59616,0,1,4,,,
7709,30,59838,0,1,3,,,
7710,30,60061,0,1,4,,,
7711,30,60949,0,1,1,,,
7712,30,60949,61838,2,4,,,
7713,30,61172,0,1,2,,,
7714,30,61394,0,1,1,,,
7715,30,61616,0,1,2,,,
7716,30,61838,0,1,1,,,
7717,30,62283,0,1,3,,,
7718,30,62283,63172,2,2,,,
7719,30,62949,0,1,4,,,
7720,30,63172,64283,2,3,,,
7721,30,63616,0,1,2,,,
7722,30,64061,0,1,2,,,
7723,30,64727,65838,2,2,,,
7724,30,65172,0,1,3,,,
7725,30,65394,0,1,4,,,
7726,30,65616,0,1,3,,,
7727,30,65838,0,1,4,,,
7728,30,66172,66727,2,3,,,
7729,30,66727,0,1,2,,,
7730,30,66949,0,1,2,,,
7731,30,67172,0,1,3,,,
7732,30,67394,0,1,4,,,
7733,30,67616,0,1,3,,,
7734,30,68061,0,1,3,,,
7735,30,68283,0,1,2,,,
7736,30,68505,0,1,2,,,
7737,30,68949,0,1,3,,,
7738,30,69394,0,1,4,,,
7739,30,69394,0,1,2,,,
7740,30,69838,0,1,3,,,
7741,30,70283,0,1,1,,,
7742,30,70283,0,1,3,,,
7743,30,70727,0,1,2,,,
7744,30,71172,0,1,3,,,
7745,30,71172,0,1,1,,,
7746,30,71838,0,1,1,,,
7747,30,72061,0,1,2,,,
7748,30,72061,72949,2,3,,,
7749,30,73394,0,1,2,,,
7750,30,73394,74283,2,4,,,
7751,30,73616,0,1,3,,,
7752,30,73838,0,1,2,,,
7753,30,74061,0,1,3,,,
7754,30,74283,0,1,2,,,
7755,30,75172,0,1,3,,,
7756,30,75172,76061,2,1,,,
7757,30,75394,0,1,2,,,
7758,30,75616,0,1,3,,,
7759,30,75838,0,1,2,,,
7760,30,76061,0,1,3,,,
7761,30,76505,78283,2,2,,,
7762,30,76949,0,1,3,,,
7763,30,77394,0,1,3,,,
7764,30,77838,0,1,3,,,
7765,30,78283,80061,2,3,,,
7766,30,78727,0,1,2,,,
7767,30,79172,0,1,2,,,
7768,30,79616,0,1,2,,,
7769,30,80061,0,1,2,,,
7770,30,80505,0,1,3,,,
7771,30,80727,0,1,1,,,
7772,30,80949,0,1,1,,,
7773,30,81394,0,1,2,,,
7774,30,81838,0,1,3,,,
7775,30,82283,0,1,3,,,
7776,30,82505,0,1,4,,,
7777,30,82727,0,1,4,,,
7778,30,83172,0,1,2,,,
7779,30,83616,0,1,1,,,
7780,30,83838,0,1,1,,,
7781,30,84061,0,1,2,,,
7782,30,84283,0,1,2,,,
7783,30,84505,0,1,3,,,
7784,30,84727,0,1,3,,,
7785,30,84949,0,1,4,,,
7786,30,85172,0,1,4,,,
7787,30,85394,0,1,3,,,
7788,30,85616,0,1,3,,,
7789,30,86061,0,1,2,,,
7790,30,86283,0,1,2,,,
7791,30,86727,0,1,3,,,
7792,30,87616,88061,2,1,,,
7793,30,88061,88505,2,2,,,
7794,30,88505,0,1,1,,,
7795,30,89394,89838,2,4,,,
7796,30,89838,90283,2,3,,,
7797,30,90283,0,1,4,,,
7798,30,90727,92505,2,4,,,
7799,30,90727,92505,2,1,,,
7800,30,92505,94283,2,2,,,
7801,30,92505,94283,2,3,,,
7802,30,94727,0,1,4,,,
7803,30,95283,0,1,1,,,
7804,30,95505,0,1,2,,,
7805,30,96061,0,1,2,,,
7806,30,96727,0,1,3,,,
7807,30,96838,0,1,2,,,
7808,30,97616,0,1,4,,,
7809,30,97727,0,1,3,,,
7810,30,97949,0,1,1,,,
7811,30,98061,0,1,2,,,
7812,30,98727,0,1,1,,,
7813,30,98838,0,1,2,,,
7814,30,99394,0,1,3,,,
7815,30,99505,0,1,4,,,
7816,30,100061,0,1,2,,,
7817,30,100172,0,1,1,,,
7818,30,100838,0,1,2,,,
7819,30,100838,0,1,3,,,
7820,30,101616,0,1,3,,,
7821,30,102505,0,1,2,,,
7822,30,102949,0,1,1,,,
7823,30,103394,0,1,2,,,
7824,30,103838,0,1,3,,,
7825,30,104505,108061,2,3,,,
7826,30,104505,108061,2,2,,,
