id,word,ignore_case
1611,Gm,
1612,globalrescue,
1613,GHB强效迷幻液,
1614,GHB強效迷幻液,
1615,GHB粉,
1616,GHB,
1617,gc365,
1618,ＧＡＭＥｍａｓｔｅｒ,
1619,ｇａｍｅＭＡＳＴＥＲ,
1620,ＧＡＭＥＭＡＳＴＥＲ,
1621,ｇａｍｅｍａｓｔｅｒ,
1622,gamemaster,
1623,GameMaste,
1624,fvc,
1625,fuk,
1626,FUCKYOU,1
1627,FUCK,1
1628,fuc,
1629,fosaon,
1630,fofg,
1631,flg,
1632,fgmtv,
1633,Fa輪功,
1634,Fa轮功,
1635,fawanghuihui,
1636,fantizi520,
1637,fanhua,
1638,fangong,
1639,falungong,
1640,falundafa,
1641,falun,
1642,falu,
1643,epochtimes,
1644,DICK,
1645,damn,
1646,damm,
1647,dajiyuan,
1648,cunt,
1649,chinesenewsweek,
1650,chengmingmag,
1651,cdjp,
1652,cctv,
1653,cao,
1654,B樣,
1655,B样,
1656,B賤貨,
1657,B贱货,
1658,butthole,
1659,butthead,
1660,BTO,
1661,boxun,
1662,bjzc,
1663,Bitch,1
1664,bignews,
1665,beijingspring,
1666,bbscity,
1667,bastard,
1668,A片,
1669,AV女,
1670,AV麻將,
1671,AV麻将,
1672,asshole,1
1673,as$hole,
1674,AIDS,
1675,Admin,
1676,6-4tianwang,
1677,51ini.com,
1678,3P,
1679,1Pondo,
1680,.*產.*黨,
1681,.*产.*党,
1682,sshole,
1683,.*指幽.*娘,
1684,.*諾.*娘,
1685,.*诺.*娘,
1686,.*改隳.*,
1687,.*您娘.*H,
1688,.*您媽,
1689,.*您妈,
1690,.*老母,
1691,pussy,1
1692,dick,1
1693,sucker,1
1694,schlong,
1695,thot,1
1696,anal,1
1697,SEX,
1698,naked,
1699,masturbate,1
1700,tits,1
1701,fuuck,1
1702,incest,1
1703,bobs,1
1704,boobs,1
1705,titties,1
1706,masturbation,1
1707,creampie,1
1708,slut,1
1709,cumslutcockfiend,1
1710,nigger,1
1711,fag,1
1712,vagina,1
1713,dildo,1
1714,nigga,1
1715,infinity,1
1716,淫売,
1717,姦通,
1718,バカチョン,
1719,あきめくら,
1720,あしきり,
1721,足切り,
1722,慰安婦,
1723,いぬごろし,
1724,犬殺し,
1725,うじよりそだち,
1726,氏より育ち,
1727,うらにほん,
1728,裏日本,
1729,オールドミス,
1730,おーるどみす,
1731,おもてにほん,
1732,表日本,
1733,おんぼう,
1734,かくちょういん,
1735,拡張員,
1736,かくちょうだん,
1737,拡張団,
1738,かくちょうだんちょう,
1739,拡張団長,
1740,かわらこじき,
1741,河原乞食,
1742,きかれもの,
1743,引かれ者,
1744,きじるし,
1745,き印,
1746,きちがい,
1747,気違い,
1748,きちがいにはもの,
1749,気違いに刃物,
1750,ぎっちょ,
1751,クーリー,
1752,くーりー,
1753,ぐどん,
1754,愚鈍,
1755,クロンボ,
1756,くろんぼ,
1757,ぐんもう,
1758,群盲,
1759,毛唐,
1760,毛等,
1761,後進国,
1762,小使い,
1763,さんごくじん,
1764,三国人,
1765,しのうこうしょう,
1766,士農工商,
1767,しょくぶつにんげん,
1768,植物人間,
1769,しんへいみん,
1770,新平民,
1771,せいしんいじょう,
1772,精神異常,
1773,せいしんいじょうしゃ,
1774,性芯異常者,
1775,せいはくしゃ,
1776,精薄者,
1777,せむし,
1778,鮮人,
1779,そだちよりうじ,
1780,育ちより氏,
1781,だいさんごく,
1782,第三国,
1783,タコ部屋,
1784,ちょうせんせいばつ,
1785,朝鮮征伐,
1786,ちんば,
1787,つんぼ,
1788,つんぼさじき,
1789,つんぼ桟敷,
1790,屠役,
1791,とくしゅがっきゅう,
1792,特殊学級,
1793,とくしゅがっこう,
1794,特殊学校,
1795,とくしゅぶたい,
1796,屠殺,
1797,とさつじょう,
1798,屠殺場,
1799,とさつにん,
1800,屠殺人,
1801,どさまわり,
1802,どさ回り,
1803,土人,
1804,どもり,
1805,どやがい,
1806,ドヤ街,
1807,とるこじょう,
1808,トルコ嬢,
1809,とるこぶろ,
1810,トルコ風呂,
1811,南鮮,
1812,ニガー,
1813,にがー,
1814,ニグロ,
1815,にぐろ,
1816,ニコヨン,
1817,にこよん,
1818,のうなし,
1819,バカチョンカメラ,
1820,ばかちょんかめら,
1821,白痴,
1822,ばたや,
1823,バタ屋,
1824,はっきょう,
1825,非人,
1826,ひんのう,
1827,貧農,
1828,ふじのやまい,
1829,不治の病,
1830,ふみきりばん,
1831,踏切番,
1832,部落,
1833,ぶらくみん,
1834,部落民,
1835,ふろうじ,
1836,浮浪児,
1837,ふろうしゃ,
1838,浮浪者,
1839,ぶんもう,
1840,文盲,
1841,北鮮,
1842,ぽんびき,
1843,ぽん引き,
1844,みかいはつこく,
1845,未開発国,
1846,めかけ,
1847,めくらばん,
1848,めくら判,
1849,もうあい,
1850,盲愛,
1851,もうじん,
1852,盲人,
1853,やぶにらみ,
1854,よせば,
1855,寄せ場,
1856,寄り目,
1857,らいびょう,
1858,ライ病,
1859,らくにんぶらく,
1860,落人部落,
1861,ルンペン,
1862,るんぺん,
1863,ろすけ,
1864,ロ助,
1865,ロンパリ,
1866,ろんぱり,
1867,穢多,
1868,賎民,
1869,こっぱやくにん,
1870,木っ端役人,
1871,ドキュン,
1872,廃人,
1873,おわいや,
1874,おわい屋,
1875,番太,
1876,おまわり,
1877,おきなかし,
1878,沖仲仕,
1879,かつぎや,
1880,かつぎ屋,
1881,しゅうせんや,
1882,周旋屋,
1883,どん百姓,
1884,たけのこいしゃ,
1885,タケノコ医者,
1886,ばーてい,
1887,馬丁,
1888,ポリ公,
1889,ポンコツ屋,
1890,おんぼうや,
1891,隠亡屋,
1892,汚穢屋,
1893,バッタ屋,
1894,かぶや,
1895,株屋,
1896,あめこう,
1897,アメ公,
1898,いたこう,
1899,イタ公,
1900,ロスケ,
1901,ジャップ,
1902,じゃっぷ,
1903,チャンコロ,
1904,しなじん,
1905,ポコペン,
1906,こうもうじん,
1907,紅毛人,
1908,はんとうじん,
1909,半島人,
1910,ちゅうきょう,
1911,中共,
1912,ていかいはつこく,
1913,低開発国,
1914,ダッチマン,
1915,だっちまん,
1916,日本のチベット,
1917,さんかんせいばつ,
1918,三韓征伐,
1919,ちょうせんじん,
1920,朝鮮人,
1921,痴呆,
1922,とうあびょうふ,
1923,東亜病夫,
1924,露助,
1925,ひのもとおにこ,
1926,日本鬼子,
1927,小日本,
1928,東洋鬼,
1929,おにしまづ,
1930,鬼石曼子,
1931,東夷,
1932,チョッパリ,
1933,ウェノム,
1934,うぇのむ,
1935,とくしゅぶらく,
1936,特殊部落,
1937,にんぴにん,
1938,人非人,
1939,かこちょう,
1940,過去帳,
1941,がちゃめ,
1942,がちゃ目,
1943,かさっかき,
1944,のうまくえん,
1945,キチガイ,
1946,てんさいときょうじんはかみひとえ,
1947,天才と狂人は紙一重,
1948,しらっこ,
1949,みつくち,
1950,だいわんはげ,
1951,台湾ハゲ,
1952,馬鹿でもチョンでも,
1953,めくら縞,
1954,めくら滅法,
1955,めくら蛇におじず,
1956,じへいしょうじ,
1957,自閉症児,
1958,せいしんはくじゃくじ,
1959,精神薄弱児,
1960,しんしんしょうがいしゃ,
1961,心身障害者,
1962,知恵の遅れている子供,
1963,ブッシュマン,
1964,えんこう,
1965,援交,
1966,えんじょこうさい,
1967,援助交際,
1968,くいちんぼう,
1969,くいちん棒,
1970,くまんこ,
1971,交姦,
1972,ばいしゅん,
1973,売春,
1974,暴姦,
1975,南部のシャケの鼻まがり,
1976,えちごのこめつき,
1977,越後の米つき,
1978,とやまのさんすけ,
1979,富山の三助,
1980,上方のぜい六,
1981,伊勢こじき,
1982,むすめをかたづける,
1983,娘をかたづける,
1984,くびきり,
1985,首切り,
1986,http.*,
1987,www%..*,
1988,Pkga.*jp ,
1989,法輪功,
1990,ttp.*,
1991,ezшeь ,
1992,がんじゃ,
1993,docomo.*ne.*jp,
1994,ezweb.*ne.*jp ,
1995,softbank.*ne.*jp,
1996,yahoo.*co.*jp ,
1997,so-net.*ne.*jp,
1998,biglobe.*ne.*jp ,
1999,nifty.*com ,
2000,asahinet.*jp ,
2001,wakwak.*com,
2002,ocn.*ne.*jp ,
2003,plala.*or.*jp ,
2004,eonet.*ne.*jp ,
2005,auone-net.*jp,
2006,dion.*ne.*jp,
2007,commufa.*jp,
2008,hotmail.*co.*jp ,
2009,live.*jp ,
2010,運営バカ,
2011,환불,
2012,대행사,
2013,리펀드,
2014,환·불,
2015,소보원,
2016,대행,
2017,판매,
2018,계정 판매,
2019,계정판매,
2020,버그,
2021,씨발,
2022,시발,
2023,ㅅㅂ,
2024,좆,
2025,좆같,
2026,새끼,
2027,개 새끼,
2028,개같,
2029,쪽바리,
2030,쪽발,
2031,짱개,
2032,짱깨,
2033,위안부,
2034,갈보,
2035,강간,
2036,가슴,
2037,가시내,
2038,개꼬치,
2039,개색끼,
2040,개년,
2041,개뇬,
2042,개새,
2043,개세이,
2044,개자식,
2045,개쉐이,
2046,개쉑,
2047,개또라이,
2048,개좆,
2049,갱방,
2050,걸래,
2051,게색끼,
2052,고삐리,
2053,고추짱,
2054,고츄,
2055,곧휴,
2056,곧츄,
2057,고환,
2058,광뇬,
2059,겁탈,
2060,구녕,
2061,그룹섹,
2062,꼬추,
2063,노팬츠,
2064,뒤져,
2065,대주까,
2066,대줄께,
2067,대줄년,
2068,대포차,
2069,대포통장,
2070,도촬,
2071,뒈져라,
2072,뒈질래,
2073,뒤질래,
2074,뒤져,
2075,뒤진다,
2076,뒷치기,
2077,등신,
2078,디랄,
2079,디럴,
2080,디져라,
2081,디질래,
2082,따굴,
2083,따먹기,
2084,따먹어,
2085,따무라,
2086,따묵기,
2087,딸딸이,
2088,딸따뤼,
2089,떡걸,
2090,떡촌,
2091,떡치기,
2092,또라이,
2093,똘아이,
2094,뜨건봠,
2095,띠발,
2096,띠벌,
2097,씹질,
2098,로리타,
2099,롤리타,
2100,룸사롱,
2101,룸섹스,
2102,룸싸롱,
2103,룸쌀롱,
2104,마스터베이션,
2105,마약,
2106,망까,
2107,매드피아,
2108,매춘,
2109,머니헌터,
2110,메조포르테,
2111,맬섭,
2112,멜섭,
2113,ㅅㅂ,
2114,몰카,
2115,몸파는,
2116,몸파라,
2117,뫙가,
2118,무삭제원판,
2119,무전망가,
2120,미시,
2121,미쎄스터,
2122,미씨촌,
2123,미아리,
2124,미췬,
2125,미쳤네,
2126,미쳤나,
2127,미쳤냐,
2128,미친,
2129,미침,
2130,미틴,
2131,민셩야설,
2132,민증위조,
2133,밑구녕빨기,
2134,바구리,
2135,바이브레이,
2136,바이블블랙,
2137,방사능,
2138,밤꽃,
2139,발기,
2140,발정,
2141,밤일,
2142,버짓물,
2143,번색,
2144,번섹,
2145,개새기,
2146,벌렁거려,
2147,벌려,
2148,십새기,
2149,벙섹,
2150,변녀,
2151,변섹,
2152,변태,
2153,변녀,
2154,변섹,
2155,변태,
2156,병쉰,
2157,병신,
2158,보조기구,
2159,보쥐,
2160,보짓,
2161,보z,
2162,본드,
2163,본디지,
2164,봉알,
2165,부라,
2166,부랄,
2167,부카케,
2168,불륜,
2169,비즈니스클럽,
2170,불알,
2171,빙신,
2172,빠걸,
2173,빠구리,
2174,빠굴,
2175,빠꾸리,
2176,빠돌이,
2177,빠라,
2178,빠라조,
2179,빠라줘,
2180,빠르너,
2181,빠순이,
2182,빠큐,
2183,빡촌,
2184,빨간마후라,
2185,빨강마후라,
2186,빨기,
2187,빨께,
2188,빨라줘,
2189,빨아,
2190,빨어,
2191,빨자좃,
2192,빽보지,
2193,뻐르나,
2194,뻐르너,
2195,뻐큐,
2196,뻐킹,
2197,뻑가,
2198,뻑큐,
2199,뽀지,
2200,뽈로노,
2201,삐리넷,
2202,뽁큐,
2203,뽈노,
2204,사정,
2205,사까시,
2206,사까치,
2207,사창가,
2208,삽일,
2209,삿깟시,
2210,새X,
2211,새꺄,
2212,서양이쁜이,
2213,색걸,
2214,색골,
2215,색남,
2216,색녀,
2217,색마,
2218,색수,
2219,색쉬,
2220,색스,
2221,색시,
2222,색쓰,
2223,성관계,
2224,성폭행,
2225,성감대,
2226,성교,
2227,성기,
2228,성기구,
2229,성매매,
2230,성방,
2231,성상담,
2232,성섹스,
2233,성욕구,
2234,성인영화,
2235,성인용품,
2236,성체위,
2237,성클리닉,
2238,성테크닉,
2239,성태크닉,
2240,성폭력,
2241,성행위,
2242,세액스,
2243,세엑스,
2244,섹걸,
2245,섹,
2246,섹골,
2247,섹남,
2248,섹녀,
2249,섹도우즈,
2250,섹뜨,
2251,섹마,
2252,섹무비,
2253,섹보지,
2254,섹소리,
2255,섹쉬,
2256,섹슈,
2257,섹스,
2258,섹시,
2259,쎅쓰,
2260,섹쑤,
2261,쌕쑤,
2262,섹쓰,
2263,섹티쉬,
2264,섹티즌,
2265,섹파트너,
2266,섹하고,
2267,섹하구,
2268,섹하자,
2269,섹하장,
2270,섹할,
2271,섹해,
2272,섹s,
2273,센스디스,
2274,셀카,
2275,소라,
2276,쇼킹,
2277,수간,
2278,수음,
2279,수타킹,
2280,쉬발,
2281,쉬밸,
2282,쉬팔,
2283,쉽알,
2284,스너프,
2285,스발,
2286,스와핑,
2287,스왑,
2288,스타씹기,
2289,스트립쇼,
2290,스트립쑈,
2291,스쿨걸,
2292,스팔,
2293,스패킹,
2294,스팽,
2295,슴가,
2296,수간,
2297,시밤,
2298,시벌,
2299,시부랄,
2300,시부럴,
2301,시부리,
2302,시브랄,
2303,시팍,
2304,시팔,
2305,시펄,
2306,신음소리,
2307,십장생,
2308,십덕후,
2309,싣밸,
2310,실카,
2311,심야TV,
2312,십알,
2313,십창,
2314,십팔,
2315,십할,
2316,십창,
2317,싶알,
2318,싸이코,
2319,쌉년,
2320,쌍넘,
2321,쌍년,
2322,쌍놈,
2323,쌍년,
2324,썅놈,
2325,쌔끼,
2326,쌕걸,
2327,쌕쉬,
2328,쌩쇼,
2329,쌩쑈,
2330,썅놈,
2331,썅뇬,
2332,써벌,
2333,썩을년,
2334,쎄꺄,
2335,쎄끈,
2336,쎄엑,
2337,쎄엑스,
2338,시볼,
2339,씨바,
2340,씨부럴,
2341,씨빠,
2342,씨빨,
2343,씨뽀랄,
2344,씨팍,
2345,씨팔,
2346,씨펄,
2347,씹덕,
2348,쎅,
2349,쒸발,
2350,쓰바,
2351,쓰발,
2352,쓰팔,
2353,시볼,
2354,씨뱅,
2355,씨바,
2356,씨벌,
2357,씨부랄,
2358,씨부리,
2359,씨봉알,
2360,씨빠,
2361,씨빨,
2362,아가리,
2363,아갈이,
2364,아갈이,
2365,아닥,
2366,ㅁㅊ,
2367,아리랑치기,
2368,아색기가,
2369,애자,
2370,앰,
2371,애미,
2372,어미,
2373,앰병,
2374,앰창,
2375,와래즈,
2376,와레즈,
2377,에로,
2378,에니탑,
2379,엑스터시,
2380,야게임,
2381,야겜,
2382,야근병동,
2383,야께임,
2384,야껨,
2385,야녀,
2386,야덩,
2387,야동,
2388,야똥,
2389,야오이,
2390,야설,
2391,야섹,
2392,야시,
2393,약모,
2394,양년,
2395,어덜트랜드,
2396,원조교제,
2397,애널,
2398,애무,
2399,에로,
2400,연꽃함성,
2401,염병,
2402,엽기,
2403,염계,
2404,오나니,
2405,오랄,
2406,오럴,
2407,오르가즘,
2408,오입,
2409,오피,
2410,올가즘,
2411,용주골,
2412,엄창,
2413,우라질,
2414,유두,
2415,유방,
2416,유작,
2417,유흥,
2418,육갑,
2419,윤간,
2420,육구자세,
2421,윤락,
2422,음경,
2423,음란,
2424,옴마성전,
2425,음모,
2426,음박학염,
2427,음부,
2428,음욕,
2429,음탕,
2430,이반,
2431,입닥,
2432,자살,
2433,자위기구,
2434,자위,
2435,자쥐,
2436,자지,
2437,잠지,
2438,잡년,
2439,잡놈,
2440,재랄,
2441,저까,
2442,저년,
2443,저빰,
2444,저주골,
2445,전화방,
2446,정사,
2447,정액,
2448,조까,
2449,조개,
2450,조또,
2451,조루,
2452,조빠,
2453,조쟁이,
2454,조지냐,
2455,조진다,
2456,조질래,
2457,존나,
2458,존니,
2459,좀물,
2460,좁년,
2461,좃나,
2462,지랄,
2463,지럴,
2464,쫒,
2465,쫒갈,
2466,창년,
2467,최음제,
2468,체모,
2469,체위,
2470,촉촉,
2471,컴색,
2472,컴세엑,
2473,크리토리스,
2474,클리토리스,
2475,타키,
2476,퇴폐,
2477,페니스,
2478,패티쉬,
2479,팬티,
2480,팰라치오,
2481,페니스,
2482,펜티,
2483,포경,
2484,포노,
2485,포르너,
2486,포로노,
2487,포르나,
2488,폭약,
2489,폭탄,
2490,피아캐롯,
2491,헤로인,
2492,헤라러브샵,
2493,헤로인,
2494,헨타이,
2495,헴타이,
2496,호냥년,
2497,호로,
2498,호바,
2499,호빠,
2500,호스티스,
2501,허벌창,
2502,호양년,
2503,혼음,
2504,화류,
2505,화양년,
2506,후장,
2507,支那人,
2508,김칫녀,
2509,셐스,
2510,酒鬼薔薇聖斗,
2511,同和地区,
2512,創価学会,
2513,幸福の科学,
2514,統一協会,
2515,民主党,
2516,民進党,
2517,公明党,
2518,日本共産党,
2519,国民新党,
2520,新党改革,
2521,新党日本,
2522,新党大地,
2523,沖縄社会大衆党,
2524,幸福実現党,
2525,赤旗,
2526,在日韓国人,
2527,在日朝鮮人,
2528,支那,
2529,salop,1
2530,salope,1
2531,salaud,1
2532,pute,1
2533,enculé,1
2534,batard,1
2535,fdp,1
2536,fils de pute,1
2537,connard,1
2538,pénis,1
2539,va te faire foutre,1
2540,connasse,1
2541,sucer,1
2542,bite,1
2543,cunnilingus,1
2544,fellation,1
2545,fick dich,1
2546,arschloch,1
2547,schlampe,1
2548,scheiße,1
2549,pisser,1
2550,arsch,1
2551,spinner,1
2552,penner,1
2553,drecksack,1
2554,dummkopf,1
2555,Fotze,1
2556,Idiot,1
2557,Depp,1
2558,Vollpfosten,1
2559,Kotzbroken,1
2560,Lackaffe,1
2561,Lahmarsch,1
2562,Hure,1
2563,Ficker,1
2564,Miststück,1
2565,Memme,1
2566,Muschi,1
2567,Macker,1
2568,Macho,1
2569,Bitch,1
2570,chong,1
2571,drogen,1
2572,Marihuana,1
2573,suicide,1
2574,hitler,1
2575,卐,
