id,partner_link,skin,name,lv,grade,hp,atk,hpP,atkP,armP,spdP,energy_ex,miss,hit,crit,critTime,sklP,decDmg,free,brk,trueAtk,is_boss,lv_show,scale,is_player_use,skill,equip_6,exskill
227,43004,,-1,60,4,18579,4330,6.87,5.2,1,1.15,,0,400,0,0,0,0,200,0,0,,83,,,,,
228,42006,,-1,60,4,22691,2215,7.26,3.78,1,1,,0,400,0,0,0,0,200,0,0,,84,,,,,
229,52003,,-1,80,5,97433,5098,8.01,5.97,1,0.9,,0,400,0,0,0,0,800,0,0,1,85,0.2,,,,
230,54003,,-1,80,5,61529,6893,8.36,5.27,1,1,,0,400,0,0,0,0,800,0,0,1,85,0.2,,,,
231,42006,,-1,60,4,23191,2268,7.42,3.87,1,1,,0,400,0,0,0,0,200,0,0,,86,,,,,
232,32005,,-1,50,3,17298,3658,9.43,12.17,1,1.3,,0,400,0,0,0,0,200,0,0,,86,,,,,
233,44006,,-1,60,4,23450,2293,5.87,5.04,1,1,,0,400,0,0,0,0,200,0,0,,87,,,,,
234,34004,,-1,50,3,17479,3703,5.59,16.1,1,1.3,,0,400,0,0,0,0,200,0,0,,87,,,,,
235,56003,,-1,60,4,28428,3189,3.6788,2.7144,0.9655,0.9379,,0,400,0,0,0,0,200,0,0,,88,,,,,
236,41002,,-1,60,4,28413,2655,7.8,4.53,1,1,,0,400,0,0,0,0,200,0,0,,88,,,,,
237,45001,,-1,60,4,23620,3984,6.27,6.28,1,1.15,,0,400,0,0,0,0,200,0,0,,88,,,,,
238,56003,,-1,60,4,26342,3014,3.4088,2.5656,0.9655,0.9379,,0,400,0,0,0,0,200,0,0,,89,,,,,
239,55005,,-1,60,4,31616,3017,4.2812,2.21,1.0172,0.9156,,0,400,0,0,0,0,200,0,0,,89,,,,,
240,51004,,-1,60,4,21291,3958,3.3506,3.0477,1.0545,1.0599,,0,400,0,0,0,0,200,0,0,,89,,,,,
241,43007,,-1,60,4,20291,3459,6.9691,5.1173,0.9464,1.2336,,0,400,0,0,0,0,200,0,0,,89,,,,,
242,44005,,-1,60,4,20290,4499,6.55,5.12,1,1.15,,0,400,0,0,0,0,200,0,0,,89,,,,,
243,45001,,-1,60,4,21887,3774,5.81,5.95,1,1.15,,0,400,0,0,0,0,200,0,0,,89,,,,,
244,54002,,-1,80,5,103018,5631,6.5,6.88,1,0.9,,0,400,0,0,0,0,800,0,0,1,90,0.2,,,,
245,54005,,-1,80,5,69839,9479,8.94,5.22,1,1,,0,400,0,0,0,0,800,0,0,1,90,0.2,,,,
246,43005,,-1,60,4,24663,2403,7.28,4.41,1,1,,0,400,0,0,0,0,200,0,0,,91,,,,,
247,43004,,-1,60,4,24637,2764,9.11,3.32,1,1.15,,0,400,0,0,0,0,200,0,0,,91,,,,,
248,13002,,-1,30,1,21713,4573,39.78,23.06,1,1.8,,0,400,0,0,0,0,200,0,0,,91,,,,,
249,23001,,-1,40,2,29212,2832,28.68,13.49,1,1.34,,0,400,0,0,0,0,200,0,0,,92,,,,,
250,23002,,-1,40,2,20223,4253,24.88,15,1,1.5,,0,400,0,0,0,0,200,0,0,,92,,,,,
251,41006,,-1,60,4,25466,2468,6.43,4.97,1,1,,0,400,0,0,0,0,200,0,0,,93,,,,,
252,43005,,-1,60,4,30964,2866,9.14,5.26,1,1,,0,400,0,0,0,0,200,0,0,,94,,,,,
253,41003,,-1,60,4,21456,4300,6.82,6.36,1,1.15,,0,400,0,0,0,0,200,0,0,,94,,,,,
254,42005,,-1,60,4,25004,4137,8,6.42,1,1.15,,0,400,0,0,0,0,200,0,0,,94,,,,,
255,52003,,-1,80,5,112517,5807,9.25,6.8,1,0.9,,0,400,0,0,0,0,800,0,0,1,95,0.2,,,,
256,52006,,-1,80,5,83130,9436,11.38,5.26,1,1,,0,400,0,0,0,0,800,0,0,1,95,0.2,,,,
257,44003,,-1,60,4,21681,3387,6.4,5.78,1,1,,0,400,0,0,0,0,200,0,0,,96,,,,,
258,43003,,-1,60,4,37387,2984,7.48,6.56,1,1,,0,400,0,0,0,0,200,0,0,,97,,,,,
259,43002,,-1,60,4,26259,3919,9.76,5.12,1,1,,0,400,0,0,0,0,200,0,0,,97,,,,,
260,44001,,-1,60,4,25011,4109,6.84,7.54,1,1.15,,0,400,0,0,0,0,200,0,0,,97,,,,,
261,42004,,-1,60,4,27002,5605,8.45,6.19,1,1.15,,0,400,0,0,0,0,200,0,0,,97,,,,,
262,44002,,-1,60,4,27514,2637,4.77,6.95,1,1,,0,400,0,0,0,0,200,0,0,,98,,,,,
263,44001,,-1,60,4,19051,3951,5.21,7.25,1,1.15,,0,400,0,0,0,0,200,0,0,,98,,,,,
264,46002,,-1,60,4,26975,4575,5.22,9.38,1,1.15,,0,400,0,0,0,0,200,0,0,,99,,,,,
265,41002,,-1,60,4,25681,4196,7.05,7.16,1,1.15,,0,400,0,0,0,0,200,0,0,,99,,,,,
266,41001,,-1,60,4,44016,3091,6.22,7.47,1,1,,0,400,0,0,0,0,200,0,0,,100,,,,,
267,51005,,-1,80,5,54481,8653,5.83,5.96,1,1,,0,400,0,0,0,0,800,0,0,1,100,0.2,,,,
268,41004,,-1,60,4,26957,4637,6.92,7.31,1,1.15,,0,400,0,0,0,0,200,0,0,,100,,,,,
269,52003,,-1,80,5,32234,2553,2.65,2.99,1,1,,0,400,0,0,0,0,200,0,0,,100,,,,,
270,42002,,-1,60,4,28747,2735,6.49,6.61,1,1.15,,0,400,0,0,0,0,200,0,0,,100,,,,,
271,42003,,-1,60,4,19887,5129,7.43,6.07,1,1.15,,0,400,0,0,0,0,200,0,0,,100,,,,,
272,43002,,-1,60,4,20179,4149,7.5,5.42,1,1.15,,0,400,0,0,0,0,200,0,0,,100,,,,,
273,45001,,-1,60,4,24562,4200,6.52,6.62,1,1.15,,0,400,0,0,0,0,200,0,0,,100,,,,,
274,45002,,-1,60,4,24535,4201,7.09,5.8,1,1.15,,0,400,0,0,0,0,200,0,0,,100,,,,,
275,45001,,-1,60,4,24863,4250,6.6,6.7,1,1.15,,0,400,0,0,0,0,200,0,0,,100,,,,,
276,55002,,-1,80,5,200200,9568,25.23,6.4,1,1,,0,400,0,0,0,0,800,0,0,1,100,0.2,,,,
277,46002,,-1,60,4,36794,3980,7.12,8.16,1,1.15,,0,400,0,0,0,0,200,0,0,,100,,,,,
278,46001,,-1,60,4,29704,5230,10.3,6.02,1,1.15,,0,400,0,0,0,0,200,0,0,,100,,,,,
279,52008,,-1,80,5,23756,5575,3.32,3.84,1,1,,0,400,0,0,0,0,200,0,0,,100,,,,,
280,46001,,-1,60,4,25176,4622,8.73,5.32,1,1.15,,0,400,0,0,0,0,200,0,0,,100,,,,,
281,44006,,-1,60,4,31560,2966,7.9,6.52,1,1.15,,0,400,0,0,0,0,200,0,0,,100,,,,,
282,44004,,-1,60,4,21850,4447,6.96,7.01,1,1.15,,0,400,0,0,0,0,200,0,0,,100,,,,,
283,51003,,-1,80,5,39323,3592,2.63,3.51,1,1,,0,400,0,0,0,0,200,0,0,,100,,,,,
284,44002,,-1,60,4,35129,3217,6.09,8.48,1,1.15,,0,400,0,0,0,0,200,0,0,,100,,,,,
285,52005,,-1,80,5,30485,4727,3.42,3.85,1,1,,0,400,0,0,0,0,200,0,0,,100,,,,,
286,43004,,-1,60,4,27017,5088,9.99,6.11,1,1.15,,0,400,0,0,0,0,200,0,0,,100,,,,,
287,45002,,-1,60,4,32425,4426,9.37,6.11,1,1.15,,0,400,0,0,0,0,200,0,0,,100,,,,,
288,46001,,-1,60,4,27022,5786,9.37,6.66,1,1.15,,0,400,0,0,0,0,200,0,0,,100,,,,,
289,42006,,-1,60,4,38725,3499,12.39,5.97,1,1.15,,0,400,0,0,0,0,200,0,0,,100,,,,,
290,52010,,-1,80,5,175181,9842,17.08,8.38,1,1,,0,400,0,0,0,0,800,0,0,1,100,0.2,,,,
291,32004,,-1,50,3,35766,3737,19.21,10.4,1,1.3,,0,400,0,0,0,0,200,0,0,,101,,,,,
292,46002,,-1,60,4,39533,4268,7.65,8.75,1,1.15,,0,400,0,0,0,0,200,0,0,,102,,,,,
293,54002,,-1,80,5,44218,3478,2.79,4.25,1,1,,0,400,0,0,0,0,200,0,0,,102,,,,,
294,42001,,-1,60,4,32850,6683,10.28,7.38,1,1.15,,0,400,0,0,0,0,200,0,0,,102,,,,,
295,44002,,-1,60,4,39916,3593,6.92,9.47,1,1.15,,0,400,0,0,0,0,200,0,0,,103,,,,,
296,42003,,-1,60,4,27649,6734,10.33,7.97,1,1.15,,0,400,0,0,0,0,200,0,0,,103,,,,,
297,42005,,-1,60,4,32255,5181,10.32,8.04,1,1.15,,0,400,0,0,0,0,200,0,0,,103,,,,,
298,44006,,-1,60,4,33797,3171,8.46,6.97,1,1.15,,0,400,0,0,0,0,200,0,0,,104,,,,,
299,44005,,-1,60,4,23388,6187,7.55,7.04,1,1.15,,0,400,0,0,0,0,200,0,0,,104,,,,,
300,54005,,-1,80,5,23982,5774,3.07,3.18,1,1,,0,400,0,0,0,0,200,0,0,,104,,,,,
301,56001,,-1,80,5,367566,7571,32.59,6.27,1,1,,0,400,0,0,0,0,800,0,0,1,105,0.2,,,,
302,41002,,-1,60,4,34606,3241,9.5,5.53,1,1.15,,0,400,0,0,0,0,200,0,0,,106,,,,,
303,51009,,-1,80,5,27978,5680,3.14,3.04,1,1,,0,400,0,0,0,0,200,0,0,,106,,,,,
304,41004,,-1,60,4,32138,4250,8.25,6.7,1,1.15,,0,400,0,0,0,0,200,0,0,,106,,,,,
305,51003,,-1,80,5,39174,3664,2.62,3.58,1,1,,0,400,0,0,0,0,200,0,0,,107,,,,,
306,41005,,-1,60,4,40261,3273,8.84,6.59,1,1.15,,0,400,0,0,0,0,200,0,0,,107,,,,,
307,41003,,-1,60,4,26930,4502,8.56,6.66,1,1.15,,0,400,0,0,0,0,200,0,0,,107,,,,,
308,51001,,-1,80,5,24855,5736,3.17,3.07,1,1,,0,400,0,0,0,0,200,0,0,,107,,,,,
309,43003,,-1,60,4,40736,3307,8.15,7.27,1,1.15,,0,400,0,0,0,0,200,0,0,,108,,,,,
310,53008,,-1,80,5,37991,3704,4.6,2.36,1,1,,0,400,0,0,0,0,200,0,0,,108,,,,,
311,43005,,-1,60,4,28592,4343,8.44,7.97,1,1.15,,0,400,0,0,0,0,200,0,0,,108,,,,,
312,43001,,-1,60,4,24510,5950,9.11,6.48,1,1.15,,0,400,0,0,0,0,200,0,0,,108,,,,,
313,41001,,-1,60,4,55693,3820,7.87,9.23,1,1.15,,0,400,0,0,0,0,200,0,0,,109,,,,,
314,45002,,-1,60,4,35574,5730,10.28,7.91,1,1.15,,0,400,0,0,0,0,200,0,0,,109,,,,,
315,51005,,-1,80,5,36165,5343,3.87,3.68,1,1,,0,400,0,0,0,0,200,0,0,,109,,,,,
316,53010,,-1,80,5,35495,5340,5.24,2.81,1,1,,0,400,0,0,0,0,200,0,0,,109,,,,,
317,53006,,-1,80,5,153683,7647,12.86,8.11,1,1,,0,400,0,0,0,0,800,0,0,1,110,0.2,,,,
318,51007,,-1,80,5,113619,10357,10.43,10.12,1,1,,0,400,0,0,0,0,800,0,0,1,110,0.2,,,,
319,44002,,-1,60,4,36628,3407,6.35,8.98,1,1.15,,0,600,0,0,0,0,200,0,0,,111,,,,,
320,44006,,-1,60,4,36634,3403,9.17,7.48,1,1.15,,0,600,0,0,0,0,200,0,0,,111,,,,,
321,44001,,-1,60,4,25377,4687,6.94,8.6,1,1.15,,0,600,0,0,0,0,200,0,0,,111,,,,,
322,54001,,-1,80,5,23699,5252,2.83,4.26,1,1,,0,600,0,0,0,0,200,0,0,,111,,,,,
323,53008,,-1,80,5,43607,4127,5.28,2.63,1,1,,0,600,0,0,0,0,200,0,0,,112,,,,,
324,45001,,-1,60,4,48785,3686,12.95,5.81,1,1.15,,0,600,0,0,0,0,200,0,0,,112,,,,,
325,52005,,-1,80,5,30218,6201,3.39,5.05,1,1,,0,600,0,0,0,0,200,0,0,,112,,,,,
326,54003,,-1,80,5,29955,4734,4.07,3.62,1,1,,0,600,0,0,0,0,200,0,0,,112,,,,,
327,41004,,-1,60,4,35955,5069,9.23,7.99,1,1.15,,0,600,0,0,0,0,200,0,0,,112,,,,,
328,46001,,-1,60,4,32847,5804,11.39,6.68,1,1.15,,0,600,0,0,0,0,200,0,0,,112,,,,,
329,51003,,-1,80,5,50089,4441,3.35,4.34,1,1,,0,600,0,0,0,0,200,0,0,,113,,,,,
330,51007,,-1,80,5,50110,3705,4.6,3.62,1,1,,0,600,0,0,0,0,200,0,0,,113,,,,,
331,45001,,-1,60,4,41326,5462,10.97,8.61,1,1.15,,0,600,0,0,0,0,200,0,0,,113,,,,,
332,55002,,-1,80,5,34755,5561,4.38,3.72,1,1,,0,600,0,0,0,0,200,0,0,,113,,,,,
333,53006,,-1,80,5,50670,3743,4.24,3.97,1,1,,0,600,0,0,0,0,200,0,0,,114,,,,,
334,43005,,-1,60,4,45260,4011,13.36,7.36,1,1.15,,0,600,0,0,0,0,200,0,0,,114,,,,,
335,43006,,-1,60,4,36564,5267,13.59,6.88,1,1.15,,0,600,0,0,0,0,200,0,0,,114,,,,,
336,51004,,-1,80,5,33277,6737,4.06,4.02,1,1,,0,600,0,0,0,0,200,0,0,,114,,,,,
337,53009,,-1,80,5,153927,8581,20.71,5.74,1,1,,0,600,0,0,0,0,800,0,0,1,115,0.2,,,,
338,51009,,-1,80,5,125459,13696,14.08,7.33,1,1,,0,600,0,0,0,0,800,0,0,1,115,0.2,,,,
339,45002,,-1,60,4,46544,3600,13.45,4.97,1,1.15,,0,600,0,0,0,0,200,0,0,,116,,,,,
340,45001,,-1,60,4,35788,4948,9.5,7.8,1,1.15,,0,600,0,0,0,0,200,0,0,,116,,,,,
341,55002,,-1,80,5,30073,5038,3.79,3.37,1,1,,0,600,0,0,0,0,200,0,0,,116,,,,,
342,53008,,-1,80,5,41955,4065,5.08,2.59,1,1,,0,600,0,0,0,0,200,0,0,,117,,,,,
343,43004,,-1,60,4,31587,5471,11.68,6.57,1,1.15,,0,600,0,0,0,0,200,0,0,,117,,,,,
344,53009,,-1,80,5,30324,5083,4.08,3.4,1,1,,0,600,0,0,0,0,200,0,0,,117,,,,,
345,52003,,-1,80,5,44155,3407,3.63,3.99,1,1,,0,600,0,0,0,0,200,0,0,,118,,,,,
346,42004,,-1,60,4,32754,6855,10.25,7.57,1,1.15,,0,600,0,0,0,0,200,0,0,,118,,,,,
347,52009,,-1,80,5,36442,4693,4.63,3.36,1,1,,0,600,0,0,0,0,200,0,0,,118,,,,,
348,52008,,-1,80,5,28335,5633,3.96,3.88,1,1,,0,600,0,0,0,0,200,0,0,,118,,,,,
349,54006,,-1,80,5,47001,3466,4.11,3.71,1,1,,0,600,0,0,0,0,200,0,0,,119,,,,,
350,54003,,-1,80,5,26643,5205,3.62,3.98,1,1,,0,600,0,0,0,0,200,0,0,,119,,,,,
351,44004,,-1,60,4,30954,5107,9.86,8.05,1,1.15,,0,600,0,0,0,0,200,0,0,,119,,,,,
352,56001,,-1,80,5,118085,9503,10.47,7.87,1,1,,0,600,0,0,0,0,800,0,0,1,120,0.2,,,,
353,54001,,-1,80,5,64064,12169,7.65,9.87,1,1,,0,600,0,0,0,0,800,0,0,1,120,0.2,,,,
354,54009,,-1,80,5,70429,12064,8.41,8.97,1,1,,0,600,0,0,0,0,800,0,0,1,120,0.2,,,,
355,54006,,-1,80,5,48831,3579,4.27,3.83,1,1,,0,600,0,0,0,0,200,0,0,,136,,,,,
356,54009,,-1,80,5,30064,5904,3.59,4.39,1,1,,0,600,0,0,0,0,200,0,0,,136,,,,,
357,54005,,-1,80,5,29763,6973,3.81,3.84,1,1,,0,600,0,0,0,0,200,0,0,,136,,,,,
358,51003,,-1,80,5,47846,4360,3.2,4.26,1,1,,0,600,0,0,0,0,200,0,0,,137,,,,,
359,51004,,-1,80,5,34835,6000,4.25,3.58,1,1,,0,600,0,0,0,0,200,0,0,,137,,,,,
360,51009,,-1,80,5,34483,6820,3.87,3.65,1,1,,0,600,0,0,0,0,200,0,0,,137,,,,,
361,52003,,-1,80,5,48656,3689,4,4.32,1,1,,0,600,0,0,0,0,200,0,0,,138,,,,,
362,52010,,-1,80,5,49538,4768,4.83,4.06,1,1,,0,600,0,0,0,0,200,0,0,,138,,,,,
363,52008,,-1,80,5,31197,6083,4.36,4.19,1,1,,0,600,0,0,0,0,200,0,0,,138,,,,,
364,52009,,-1,80,5,40142,5071,5.1,3.63,1,1,,0,600,0,0,0,0,200,0,0,,138,,,,,
365,53006,,-1,80,5,49594,3743,4.15,3.97,1,1,,0,600,0,0,0,0,200,0,0,,139,,,,,
366,53009,,-1,80,5,41919,4679,5.64,3.13,1,1,,0,600,0,0,0,0,200,0,0,,139,,,,,
367,53010,,-1,80,5,34953,6176,5.16,3.25,1,1,,0,600,0,0,0,0,200,0,0,,139,,,,,
368,53003,,-1,80,5,135302,10961,21.97,6.92,1,1,,0,600,0,0,0,0,800,0,0,1,139,0.2,,,,
369,54009,,-1,80,5,112804,15776,13.47,11.73,1,1,,0,600,0,0,0,0,800,0,0,1,139,0.2,,,,
370,52003,,-1,80,5,60333,4381,4.96,5.13,1,1.11,,0,600,0,0,0,0,200,0,0,,140,,,,,
371,54005,,-1,80,5,38278,8553,4.9,4.71,1,1.11,,0,600,0,0,0,0,200,0,0,,140,,,,,
372,45002,,-1,60,4,44744,7041,12.93,9.72,1,1.25,,0,600,0,0,0,0,200,0,0,,140,,,,,
373,53006,,-1,80,5,60708,4413,5.08,4.68,1,1.11,,0,600,0,0,0,0,200,0,0,,140,,,,,
374,54003,,-1,80,5,39891,6069,5.42,4.64,1,1.11,,0,600,0,0,0,0,200,0,0,,140,,,,,
375,51004,,-1,80,5,44261,7273,5.4,4.34,1,1.11,,0,600,0,0,0,0,200,0,0,,140,,,,,
376,52008,,-1,80,5,38925,7274,5.44,5.01,1,1.11,,0,600,0,0,0,0,200,0,0,,140,,,,,
377,52009,,-1,80,5,50059,6062,6.36,4.34,1,1.11,,0,600,0,0,0,0,200,0,0,,140,,,,,
378,54006,,-1,80,5,64041,4466,5.6,4.78,1,1.11,,0,600,0,0,0,0,200,0,0,,141,,,,,
379,56001,,-1,80,5,58084,6580,5.15,5.45,1,1.11,,0,600,0,0,0,0,200,0,0,,141,,,,,
380,54002,,-1,80,5,62128,4722,3.92,5.77,1,1.11,,0,600,0,0,0,0,200,0,0,,141,,,,,
381,51005,,-1,80,5,44575,7448,4.77,5.13,1,1.11,,0,600,0,0,0,0,200,0,0,,141,,,,,
382,52006,,-1,80,5,43026,8126,5.89,4.53,1,1.11,,0,600,0,0,0,0,200,0,0,,141,,,,,
383,52010,,-1,80,5,69333,5238,6.76,4.46,1,1.11,,0,600,0,0,0,0,200,0,0,,142,,,,,
384,53005,,-1,80,5,269364,15589,26.72,9.17,1,1.11,,0,600,0,0,0,0,800,0,0,1,142,0.2,,,,
385,54002,,-1,80,5,53252,4231,3.36,5.17,1,1.11,,0,600,0,0,0,0,200,0,0,,142,,,,,
386,54001,,-1,80,5,37517,5560,4.48,4.51,1,1.11,,0,600,0,0,0,0,200,0,0,,142,,,,,
387,54003,,-1,80,5,38419,5061,5.22,3.87,1,1.11,,0,600,0,0,0,0,200,0,0,,142,,,,,
388,51003,,-1,80,5,53827,4902,3.6,4.79,1,1.11,,0,600,0,0,0,0,200,0,0,,143,,,,,
389,51001,,-1,80,5,34108,7679,4.35,4.11,1,1.11,,0,600,0,0,0,0,200,0,0,,143,,,,,
390,51005,,-1,80,5,42519,6141,4.55,4.23,1,1.11,,0,600,0,0,0,0,200,0,0,,143,,,,,
391,52003,,-1,80,5,54373,4141,4.47,4.85,1,1.11,,0,600,0,0,0,0,200,0,0,,143,,,,,
392,52005,,-1,80,5,44124,6213,4.95,5.06,1,1.11,,0,600,0,0,0,0,200,0,0,,143,,,,,
393,52006,,-1,80,5,37693,7463,5.16,4.16,1,1.11,,0,600,0,0,0,0,200,0,0,,143,,,,,
394,53006,,-1,80,5,54972,4186,4.6,4.44,1,1.11,,0,600,0,0,0,0,200,0,0,,144,,,,,
395,53003,,-1,80,5,31716,6288,5.15,3.97,1,1.11,,0,600,0,0,0,0,200,0,0,,144,,,,,
396,53005,,-1,80,5,54437,6800,5.4,4,1,1.11,,0,600,0,0,0,0,200,0,0,,144,,,,,
397,54002,,-1,80,5,113637,11360,7.17,13.88,1,1.11,,0,600,0,0,0,0,800,0,0,1,144,0.2,,,,
398,53008,,-1,80,5,53931,7235,6.53,4.61,1,1.11,,0,600,0,0,0,0,200,0,0,,144,,,,,
399,55002,,-1,80,5,47530,5352,5.99,3.58,1,1.11,,0,600,0,0,0,0,200,0,0,,145,,,,,
400,45002,,-1,60,4,41699,6874,12.05,9.49,1,1.25,,0,600,0,0,0,0,200,0,0,,145,,,,,
401,56001,,-1,80,5,63497,5107,5.63,4.23,1,1.11,,0,600,0,0,0,0,200,0,0,,145,,,,,
402,46001,,-1,60,4,35125,8332,12.18,9.59,1,1.25,,0,600,0,0,0,0,200,0,0,,145,,,,,
403,55002,,-1,80,5,58084,6234,7.32,4.17,1,1.11,,0,600,0,0,0,0,200,0,0,,146,,,,,
404,46001,,-1,60,4,42422,9609,14.71,11.06,1,1.25,,0,600,0,0,0,0,200,0,0,,146,,,,,
405,56001,,-1,80,5,77483,5940,6.87,4.92,1,1.11,,0,600,0,0,0,0,200,0,0,,146,,,,,
406,45002,,-1,60,4,51423,8099,14.86,11.18,1,1.25,,0,600,0,0,0,0,200,0,0,,146,,,,,
407,56001,,-1,80,5,161282,11350,14.3,9.4,1,1.11,,0,600,0,0,0,0,800,0,0,1,147,0.2,,,,
408,55002,,-1,80,5,108233,12827,13.64,8.58,1,1.11,,0,600,0,0,0,0,800,0,0,1,147,0.2,,,,
409,54002,,-1,80,5,70845,5402,4.47,6.6,1,1.11,,0,600,0,0,0,0,200,0,0,,147,,,,,
410,53008,,-1,80,5,57482,7753,6.96,4.94,1,1.11,,0,600,0,0,0,0,200,0,0,,147,,,,,
411,53006,,-1,80,5,71344,5205,5.97,5.52,1,1.11,,0,600,0,0,0,0,200,0,0,,148,,,,,
412,46001,,-1,60,4,44094,10035,15.29,11.55,1,1.25,,0,600,0,0,0,0,200,0,0,,148,,,,,
413,51003,,-1,80,5,72068,6294,4.82,6.15,1,1.11,,0,600,0,0,0,0,200,0,0,,148,,,,,
414,53010,,-1,80,5,50805,8666,7.5,4.56,1,1.11,,0,600,0,0,0,0,200,0,0,,148,,,,,
415,54001,,-1,80,5,46227,7952,5.52,6.45,1,1.11,,0,600,0,0,0,0,200,0,0,,148,,,,,
416,53006,,-1,80,5,72778,5309,6.09,5.63,1,1.11,,0,600,0,0,0,0,200,0,0,,149,,,,,
417,52003,,-1,80,5,72740,5311,5.98,6.22,1,1.11,,0,600,0,0,0,0,200,0,0,,149,,,,,
418,54006,,-1,80,5,181260,8718,15.85,9.33,1,1.11,,0,600,0,0,0,0,800,0,0,1,149,0.2,,,,
419,56001,,-1,80,5,158011,12654,14.01,10.48,1,1.11,,0,600,0,0,0,0,800,0,0,1,149,0.2,,,,
420,54001,,-1,80,5,43798,6534,5.23,5.3,1,1.11,,0,600,0,0,0,0,200,0,0,,150,,,,,
421,51001,,-1,80,5,39832,8987,5.08,4.81,1,1.11,,0,600,0,0,0,0,200,0,0,,150,,,,,
422,52009,,-1,80,5,52184,6663,6.63,4.77,1,1.11,,0,600,0,0,0,0,200,0,0,,151,,,,,
423,53003,,-1,80,5,36889,7333,5.99,4.63,1,1.11,,0,600,0,0,0,0,200,0,0,,151,,,,,
424,56001,,-1,80,5,79175,6230,7.02,5.16,1,1.11,,0,600,0,0,0,0,200,0,0,,152,,,,,
425,55002,,-1,80,5,59909,6607,7.55,4.42,1,1.11,,0,600,0,0,0,0,200,0,0,,152,,,,,
426,52005,,-1,80,5,57406,7920,6.44,6.45,1,1.11,,0,600,0,0,0,0,200,0,0,,152,,,,,
427,53003,,-1,80,5,40892,7920,6.64,5,1,1.11,,0,600,0,0,0,0,200,0,0,,152,,,,,
428,54001,,-1,80,5,45389,7989,5.42,6.48,1,1.11,,0,600,0,0,0,0,200,0,0,,152,,,,,
429,51001,,-1,80,5,44928,9903,5.73,5.3,1,1.11,,0,600,0,0,0,0,200,0,0,,152,,,,,
430,541002,,-1,80,5,50870,5006,9.34,5.07,1,1.11,,0,600,0,0,0,0,200,0,0,,152,,,,,
431,651006,,-1,100,6,54825,9755,2.73,2.93,1,1,,0,600,0,0,0,0,200,0,0,,152,,,,,
432,541004,,-1,80,5,63953,6565,8.12,6.2,1,1.11,,0,600,0,0,0,0,200,0,0,,152,,,,,
433,651002,,-1,100,6,73998,5742,2.25,3.4,1,1,,0,600,0,0,0,0,200,0,0,,153,,,,,
434,541005,,-1,80,5,79129,5002,8.58,5.98,1,1.11,,0,600,0,0,0,0,200,0,0,,153,,,,,
435,541003,,-1,80,5,48721,6879,8.32,6.04,1,1.11,,0,600,0,0,0,0,200,0,0,,153,,,,,
436,651001,,-1,100,6,50439,10691,2.73,2.93,1,1,,0,600,0,0,0,0,200,0,0,,153,,,,,
437,543003,,-1,80,5,79180,5003,7.83,6.54,1,1.11,,0,600,0,0,0,0,200,0,0,,153,,,,,
438,652006,,-1,100,6,75946,6254,3.91,2.24,1,1,,0,600,0,0,0,0,200,0,0,,153,,,,,
439,543005,,-1,80,5,51164,6561,8.12,7.23,1,1.11,,0,600,0,0,0,0,200,0,0,,153,,,,,
440,543001,,-1,80,5,35202,9763,8.77,5.82,1,1.11,,0,600,0,0,0,0,200,0,0,,153,,,,,
441,541001,,-1,80,5,83283,5864,7.5,8.26,1,1.11,,0,600,0,0,0,0,200,0,0,,154,,,,,
442,545002,,-1,80,5,55935,8818,9.79,7.1,1,1.11,,0,600,0,0,0,0,200,0,0,,154,,,,,
443,651004,,-1,100,6,69113,9650,3.26,3.44,1,1,,0,600,0,0,0,0,200,0,0,,154,,,,,
444,652008,,-1,100,6,76124,8957,4.42,2.63,1,1,,0,600,0,0,0,0,200,0,0,,154,,,,,
445,652005,,-1,100,6,300215,15567,10.29,9.65,1,1,,0,600,0,0,0,0,800,0,0,1,154,0.2,,,,
446,651005,,-1,100,6,250147,21998,9.03,11.09,1,1,,0,600,0,0,0,0,800,0,0,1,154,0.2,,,,
447,544002,,-1,80,5,50649,6040,6.73,8.58,1,1.11,,0,600,0,0,0,0,200,0,0,,155,,,,,
448,544006,,-1,80,5,72242,5499,9.71,7.27,1,1.11,,0,600,0,0,0,0,200,0,0,,155,,,,,
449,544001,,-1,80,5,40116,7559,7.34,8.33,1,1.11,,0,600,0,0,0,0,200,0,0,,155,,,,,
450,652009,,-1,100,6,50028,11023,2.65,4.3,1,1,,0,600,0,0,0,0,200,0,0,,155,,,,,
451,652006,,-1,100,6,95758,7399,4.93,2.65,1,1,,0,600,0,0,0,0,200,0,0,,155,,,,,
452,545001,,-1,80,5,83257,5919,13.67,5.59,1,1.11,,0,600,0,0,0,0,200,0,0,,155,,,,,
453,651008,,-1,100,6,78366,11541,3.16,5.06,1,1,,0,600,0,0,0,0,200,0,0,,155,,,,,
454,653001,,-1,100,6,65477,8154,3.79,3.65,1,1,,0,600,0,0,0,0,200,0,0,,155,,,,,
455,541004,,-1,80,5,76712,8143,9.74,7.69,1,1.11,,0,600,0,0,0,0,200,0,0,,155,,,,,
456,546001,,-1,80,5,51835,10034,12.01,6.42,1,1.11,,0,600,0,0,0,0,200,0,0,,155,,,,,
457,651002,,-1,100,6,102940,7330,3.13,4.34,1,1,,0,600,0,0,0,0,200,0,0,,156,,,,,
458,651005,,-1,100,6,118840,7220,4.29,3.64,1,1,,0,600,0,0,0,0,200,0,0,,156,,,,,
