id,name,name2,ver,group,job,max_grade,max_star,max_lv,base_atk,base_hp,base_arm,base_spd,grow_atk,grow_hp,grow_arm,grow_spd,energy_base,decompose,grade_lv1,grade_exp1,grade_lv2,grade_exp2,grade_lv3,grade_exp3,grade_lv4,grade_exp4,grade_lv5,grade_exp5,grade_lv6,grade_exp6,ex_skill,atk_id,act_skill_id,pas_skill1_id,pas_skill2_id,pas_skill3_id,pas_tier1,pas_tier2,pas_tier3,host,material,avatar,partner_model,show_in_guide,show_in_forge,show_in_guide_auditing,show_in_forge_auditing,awake_material,awake_grow,awake_skill,stone_material,potential,n_id,star_10,skin_ids,wedding_skin_id,comment_id,show_ids,hero_list,achievement_id,partner_data_id,gift_type1,gift_type2,shenxue_table_id,partner_shard,click_dialog1,click_dialog2,click_dialog3,click_dialog4,click_dialog5,dialogs,click_sound1,click_sound2,click_sound3,click_sound4,click_sound5,battle_sound,start_sound,dead_sound,skill_sound,lvlup_sound,gradeup_sound,shengxue_sound,awake_sound,equip_sound1,equip_sound2,hangteam_sound,victory_sound,failed_sound,love_point_sound1,love_point_sound2,love_point_sound3,love_point_sound4,vow_sound,house_sound,house_set_sound,idle_sound,dagong_sound,daily_mission_sound,new_stage_sound,gift_sound1,gift_sound2,gift_sound3,login_sound
51009,-1,-1,0,1,2,5,5,100,168,801,53,189,16.8,80.1,5.3,2,50,7#250|9#4000|10#250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,-1,-1,,5100900,5100901,5100902,5100903,,3,5,,,,partner_avatar_51009,5100901,1,,1,,,,,,,,751004,7101|7124,,851009,51009|651006|751004,51009|651006|751004,,81|82|83|84,1000001|1000007,1000023|1000028,651006,930086,-1,-1,-1,-1,-1,510090201|510090202|510090203|510090204|510090205|510090301|510090401|510090501|510090601|510090701|510090801|510090901|510091001|510091101|510091102|510092801|510091301|510091401|510091501|510091502|510091503|510091504|510091601|510091701|510091801|510091901|510092001|510092101|510092201|510092301|510092401|510092501|510092601,510090201,510090202,510090203,510090204,510090205,510090301,510090401,510090501,510090601,510090701,510090801,510090901,510091001,510091101,510091102,510092801,510091301,510091401,510091501,510091502,510091503,510091504,510091601,510091701,510091801,510091901,510092001,510092101,510092201,510092301,510092401,510092501,510092601
51010,-1,-1,0,1,4,5,5,100,162,810,55,216,16.2,81,5.5,2,50,7#250|9#4000|10#250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,-1,-1,,5101000,5101001,5101002,5101003,5101004,2,3,5,,,partner_avatar_51010,5101001,1,,0,,,,,,,,751007,7019|7061|7154,7019,851010,51010|651011|751007,51010|651011|751007,,89|90|91|92,1000026|1000038,1000005|1000019,651011,930087,-1,-1,-1,-1,-1,510100201|510100202|510100203|510100204|510100205|510100301|510100401|510100501|510100601|510100701|510100801|510100901|510101001|510101101|510101102|510102801|510101301|510101401|510101501|510101502|510101503|510101504|510101601|510101701|510101801|510101901|510102001|510102101|510102201|510102301|510102401|510102501|510102601,510100201,510100202,510100203,510100204,510100205,510100301,510100401,510100501,510100601,510100701,510100801,510100901,510101001,510101101,510101102,510102801,510101301,510101401,510101501,510101502,510101503,510101504,510101601,510101701,510101801,510101901,510102001,510102101,510102201,510102301,510102401,510102501,510102601
51011,-1,-1,0,1,2,5,5,100,163,865,60,195,16.3,86.5,6,2,50,7#250|9#4000|10#250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,-1,-1,,5101100,5101101,5101102,5101103,5101104,2,3,5,,,partner_avatar_51011,5101101,1,,1,,,,,,,,751011,7056|7089|7109|7127,,851011,51011|651018|751011,51011|651018|751011,,291|292|293|294,1000012|1000032,1000002|1000034,651018,930178,-1,-1,-1,-1,-1,510110201|510110202|510110203|510110204|510110205|510110301|510110401|510110601|510110701|510110801|510110901|510111001|510111101|510111102|510112801|510111301|510111401|510111501|510111502|510111503|510111504|510111601|510111701|510111801|510111901|510112001|510112101|510112201|510112301|510112401|510112501|510112601,510110201,510110202,510110203,510110204,510110205,510110301,510110401,,510110601,510110701,510110801,510110901,510111001,510111101,510111102,510112801,510111301,510111401,510111501,510111502,510111503,510111504,510111601,510111701,510111801,510111901,510112001,510112101,510112201,510112301,510112401,510112501,510112601
51012,-1,-1,1,1,1,5,5,100,137.9,835.9,60.9,204,13.79,83.59,6.09,2,50,7#250|9#4000|10#250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,-1,-1,,5101200,5101201,5101202,5101203,5101204,2,3,5,,,partner_avatar_51012,5101201,1,,0,,,,,,,,751012,7104|7149|7169|7180,7169,851012,51012|651019|751012,51012|651019|751012,,319|320|321|322,1000012|1000032,1000007|1000038,651019,930185,-1,-1,-1,-1,-1,510120201|510120202|510120203|510120204|510120205|510120301|510120401|510120601|510120701|510120801|510120901|510121001|510121101|510121102|510122801|510121301|510121401|510121501|510121502|510121503|510121504|510121601|510121701|510121801|510121901|510122001|510122101|510122201|510122301|510122401|510122501|510122601,510120201,510120202,510120203,510120204,510120205,510120301,510120401,,510120601,510120701,510120801,510120901,510121001,510121101,510121102,510122801,510121301,510121401,510121501,510121502,510121503,510121504,510121601,510121701,510121801,510121901,510122001,510122101,510122201,510122301,510122401,510122501,510122601
51013,-1,-1,2,1,5,5,5,100,138,835.9,60.9,194.7,13.8,83.59,6.09,2,50,7#250|9#4000|10#250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,-1,-1,,5101300,5101301,5101302,5101303,5101304,2,3,5,,,partner_avatar_51013,5101301,1606435200,,0,,,,,,,,751013,7152|7185,,851013,51013|651020|751013,51013|651020|751013,,347|348|349|350,1000009|1000036,1000003|1000034,651020,930192,,,,,,510130201|510130202|510130203|510130204|510130205|510130301|510130401|510130601|510130701|510130801|510130901|510131001|510131101|510131102|510132801|510131301|510131401|510131501|510131502|510131503|510131504|510131601|510131701|510131801|510131901|510132001|510132101|510132201|510132301|510132401|510132501|510132601,510130201,510130202,510130203,510130204,510130205,510130301,510130401,,510130601,510130701,510130801,510130901,510131001,510131101,510131102,510132801,510131301,510131401,510131501,510131502,510131503,510131504,510131601,510131701,510131801,510131901,510132001,510132101,510132201,510132301,510132401,510132501,510132601
51014,-1,-1,2,1,3,5,5,100,148,1049,57.6,215.3,14.8,104.9,5.76,2,50,7#250|9#4000|10#250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,-1,-1,,5101400,5101401,5101402,5101403,5101404,2,3,5,,,partner_avatar_51014,5101401,1616112000,,0,,,,,,,,751014,7174,,851014,51014|651021|751014,51014|651021|751014,,379|380|381|382,1000027|1000023,1000001|1000010,651021,930200,,,,,,510140201|510140202|510140203|510140204|510140205|510140301|510140401|510140601|510140701|510140801|510140901|510141001|510141101|510141102|510142801|510141301|510141401|510141501|510141502|510141503|510141504|510141601|510141701|510141801|510141901|510142001|510142101|510142201|510142301|510142401|510142501|510142601,510140201,510140202,510140203,510140204,510140205,510140301,510140401,,510140601,510140701,510140801,510140901,510141001,510141101,510141102,510142801,510141301,510141401,510141501,510141502,510141503,510141504,,510141701,510141801,510141901,510142001,510142101,510142201,510142301,510142401,510142501,510142601
51015,-1,-1,0,1,4,5,5,100,173,1119,60.9,218,17.3,111.9,6.09,2,50,7#250|9#4000|10#250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,-1,-1,,5101500,5101501,5101502,5101503,5101504,2,3,5,,,partner_avatar_51015,5101501,1620950400,,0,,,,,,,,751015,7179|7188,,851015,51015|651022|751015,51015|651022|751015,,387|388|389|390,1000014|1000009,1000019|1000020,651022,930202,,,,,,510150201|510150202|510150203|510150204|510150205|510150301|510150401|510150601|510150701|510150801|510150901|510151001|510151101|510151102|510152801|510151301|510151401|510151501|510151502|510151503|510151504|510151601|510151701|510151801|510151901|510152001|510152101|510152201|510152301|510152401|510152501|510152601,510150201,510150202,510150203,510150204,510150205,510150301,510150401,,510150601,510150701,510150801,510150901,510151001,510151101,510151102,510152801,510151301,510151401,510151501,510151502,510151503,510151504,,510151701,510151801,510151901,510152001,510152101,510152201,510152301,510152401,510152501,510152601
52001,-1,-1,0,2,5,5,5,100,147,927,61,176,14.7,92.7,6.1,2,50,7#250|9#4000|10#250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,-1,-1,,5200100,5200101,5200102,5200103,5200104,2,3,5,,,partner_avatar_52001,5200101,1,,0,,,,,,,,752008,7015|7047|7094,7094,852001,52001|652013|752008,52001|652013|752008,,13|14|15|16,1000014|1000029,1000022|1000024,652013,930088,-1,-1,-1,-1,-1,520010201|520010202|520010203|520010204|520010205|520010301|520010401|520010501|520010601|520010701|520010801|520010901|520011001|520011101|520011102|520012801|520011301|520011401|520011501|520011502|520011503|520011504|520011601|520011701|520011801|520011901|520012001|520012101|520012201|520012301|520012401|520012501|520012601,520010201,520010202,520010203,520010204,520010205,520010301,520010401,520010501,520010601,520010701,520010801,520010901,520011001,520011101,520011102,520012801,520011301,520011401,520011501,520011502,520011503,520011504,520011601,520011701,520011801,520011901,520012001,520012101,520012201,520012301,520012401,520012501,520012601
52002,-1,-1,0,2,5,5,5,100,147,743,61,180,14.7,74.3,6.1,2,50,7#250|9#4000|10#250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,-1,-1,,5200200,5200201,5200202,5200203,5200204,2,3,5,,,partner_avatar_52002,5200201,1,,0,,,,,,,,752007,7016|7074|7106,,852002,52002|652011|752007,52002|652011|752007,,105|106|107|108,1000037|1000039,1000029|1000035,652011,930089,-1,-1,-1,-1,-1,520020201|520020202|520020203|520020204|520020205|520020301|520020401|520020501|520020601|520020701|520020801|520020901|520021001|520021101|520021102|520022801|520021301|520021401|520021501|520021502|520021503|520021504|520021601|520021701|520021801|520021901|520022001|520022101|520022201|520022301|520022401|520022501|520022601,520020201,520020202,520020203,520020204,520020205,520020301,520020401,520020501,520020601,520020701,520020801,520020901,520021001,520021101,520021102,520022801,520021301,520021401,520021501,520021502,520021503,520021504,520021601,520021701,520021801,520021901,520022001,520022101,520022201,520022301,520022401,520022501,520022601
52003,-1,-1,0,2,1,5,5,100,96,1139,64,204,9.6,113.9,6.4,2,50,7#250|9#4000|10#250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,-1,-1,,5200300,5200301,5200302,5200303,,3,5,,,,partner_avatar_52003,5200301,1,,0,,,,,,,,752001,7108,,852003,52003|651007|752001,52003|651007|752001,,169|170|171|172,1000011|1000024,1000009|1000018,651007,930090,-1,-1,-1,-1,-1,520030201|520030202|520030203|520030204|520030205|520030301|520030401|520030501|520030601|520030701|520030801|520030901|520031001|520031101|520031102|520032801|520031301|520031401|520031501|520031502|520031503|520031504|520031601|520031701|520031801|520031901|520032001|520032101|520032201|520032301|520032401|520032501|520032601,520030201,520030202,520030203,520030204,520030205,520030301,520030401,520030501,520030601,520030701,520030801,520030901,520031001,520031101,520031102,520032801,520031301,520031401,520031501,520031502,520031503,520031504,520031601,520031701,520031801,520031901,520032001,520032101,520032201,520032301,520032401,520032501,520032601
52004,-1,-1,0,2,2,5,5,100,152,876,59,185,15.2,87.6,5.9,2,50,7#250|9#4000|10#250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,-1,-1,,5200400,5200401,5200402,5200403,5200404,2,3,5,,,partner_avatar_52004,5200401,1,,0,,,,,,,,752009,7002|7020|7030|7081,7020,852004,52004|652014|752009,52004|652014|752009,1|2|3|4|5|6|7|8|9|10,65|66|67|68,1000028|1000040,1000020|1000025,652014,930091,-1,-1,-1,-1,-1,520040201|520040202|520040203|520040204|520040205|520040301|520040401|520040501|520040601|520040701|520040801|520040901|520041001|520041101|520041102|520042801|520041301|520041401|520041501|520041502|520041503|520041504|520041601|520041701|520041801|520041901|520042001|520042101|520042201|520042301|520042401|520042501|520042601,520040201,520040202,520040203,520040204,520040205,520040301,520040401,520040501,520040601,520040701,520040801,520040901,520041001,520041101,520041102,520042801,520041301,520041401,520041501,520041502,520041503,520041504,520041601,520041701,520041801,520041901,520042001,520042101,520042201,520042301,520042401,520042501,520042601
52005,-1,-1,0,2,3,5,5,100,115,871,64,198,11.5,87.1,6.4,2,50,7#250|9#4000|10#250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,-1,-1,,5200500,5200501,5200502,5200503,5200504,2,3,5,,,partner_avatar_52005,5200501,1,,0,,,,,,,,752002,7013|7063,,852005,52005|651008|752002,52005|651008|752002,,109|110|111|112,1000019|1000027,1000002|1000031,651008,930092,-1,-1,-1,-1,-1,520050201|520050202|520050203|520050204|520050205|520050301|520050401|520050501|520050601|520050701|520050801|520050901|520051001|520051101|520051102|520052801|520051301|520051401|520051501|520051502|520051503|520051504|520051601|520051701|520051801|520051901|520052001|520052101|520052201|520052301|520052401|520052501|520052601,520050201,520050202,520050203,520050204,520050205,520050301,520050401,520050501,520050601,520050701,520050801,520050901,520051001,520051101,520051102,520052801,520051301,520051401,520051501,520051502,520051503,520051504,520051601,520051701,520051801,520051901,520052001,520052101,520052201,520052301,520052401,520052501,520052601
52006,-1,-1,0,2,2,5,5,100,168,684,59,187,16.8,68.4,5.9,2,50,7#250|9#4000|10#250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,-1,-1,,5200600,5200601,5200602,5200603,,3,5,,,,partner_avatar_52006,5200601,1,,0,,,,,,,,752003,7145,,852006,52006|651009|752003,52006|651009|752003,,97|98|99|100,1000015|1000016,1000004|1000008,651009,930093,-1,-1,-1,-1,-1,520060201|520060202|520060203|520060204|520060205|520060301|520060401|520060501|520060601|520060701|520060801|520060901|520061001|520061101|520061102|520062801|520061301|520061401|520061501|520061502|520061503|520061504|520061601|520061701|520061801|520061901|520062001|520062101|520062201|520062301|520062401|520062501|520062601,520060201,520060202,520060203,520060204,520060205,520060301,520060401,520060501,520060601,520060701,520060801,520060901,520061001,520061101,520061102,520062801,520061301,520061401,520061501,520061502,520061503,520061504,520061601,520061701,520061801,520061901,520062001,520062101,520062201,520062301,520062401,520062501,520062601
52007,-1,-1,0,2,1,5,5,100,116,1050,69,208,11.6,105,6.9,2,50,7#250|9#4000|10#250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,-1,-1,,5200700,5200701,5200702,5200703,5200704,2,3,5,,,partner_avatar_52007,5200701,1,,0,,,,,,,,752010,7006|7036,,852007,52007|652017|752010,52007|652017|752010,11|12|13|14|15,41|42|43|44,1000021|1000024,1000006|1000008,652017,930094,-1,-1,-1,-1,-1,520070201|520070202|520070203|520070204|520070205|520070301|520070401|520070501|520070601|520070701|520070801|520070901|520071001|520071101|520071102|520072801|520071301|520071401|520071501|520071502|520071503|520071504|520071601|520071701|520071801|520071901|520072001|520072101|520072201|520072301|520072401|520072501|520072601,520070201,520070202,520070203,520070204,520070205,520070301,520070401,520070501,520070601,520070701,520070801,520070901,520071001,520071101,520071102,520072801,520071301,520071401,520071501,520071502,520071503,520071504,520071601,520071701,520071801,520071901,520072001,520072101,520072201,520072301,520072401,520072501,520072601
52008,-1,-1,0,2,4,5,5,100,136,804,61,214,13.6,80.4,6.1,2,50,7#250|9#4000|10#250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,-1,-1,,5200800,5200801,5200802,5200803,,3,5,,,,partner_avatar_52008,5200801,1,,0,,,,,,,,752004,7054,,852008,52008|651010|752004,52008|651010|752004,,101|102|103|104,1000031|1000033,1000013|1000016,651010,930095,-1,-1,-1,-1,-1,520080201|520080202|520080203|520080204|520080205|520080301|520080401|520080501|520080601|520080701|520080801|520080901|520081001|520081101|520081102|520082801|520081301|520081401|520081501|520081502|520081503|520081504|520081601|520081701|520081801|520081901|520082001|520082101|520082201|520082301|520082401|520082501|520082601,520080201,520080202,520080203,520080204,520080205,520080301,520080401,520080501,520080601,520080701,520080801,520080901,520081001,520081101,520081102,520082801,520081301,520081401,520081501,520081502,520081503,520081504,520081601,520081701,520081801,520081901,520082001,520082101,520082201,520082301,520082401,520082501,520082601
52009,-1,-1,0,2,3,5,5,100,157,804,61,200,15.7,80.4,6.1,2,50,7#250|9#4000|10#250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,-1,-1,,5200900,5200901,5200902,5200903,5200904,2,3,5,,,partner_avatar_52009,5200901,1,,0,,,,,,,,752005,7090|7189,,852009,52009|652001|752005,52009|652001|752005,,53|54|55|56,1000004|1000008,1000007|1000009,652001,930096,-1,-1,-1,-1,-1,520090201|520090202|520090203|520090204|520090205|520090301|520090401|520090501|520090601|520090701|520090801|520090901|520091001|520091101|520091102|520092801|520091301|520091401|520091501|520091502|520091503|520091504|520091601|520091701|520091801|520091901|520092001|520092101|520092201|520092301|520092401|520092501|520092601,520090201,520090202,520090203,520090204,520090205,520090301,520090401,520090501,520090601,520090701,520090801,520090901,520091001,520091101,520091102,520092801,520091301,520091401,520091501,520091502,520091503,520091504,520091601,520091701,520091801,520091901,520092001,520092101,520092201,520092301,520092401,520092501,520092601
52010,-1,-1,0,2,2,5,5,100,132,922,64,189,13.2,92.2,6.4,2,50,7#250|9#4000|10#250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,-1,-1,,5201000,5201001,5201002,5201003,5201004,2,3,5,,,partner_avatar_52010,5201001,1,,1,,,,,,,,752006,7064,,852010,52010|652002|752006,52010|652002|752006,,77|78|79|80,1000019|1000030,1000034|1000039,652002,930097,-1,-1,-1,-1,-1,520100201|520100202|520100203|520100204|520100205|520100301|520100401|520100501|520100601|520100701|520100801|520100901|520101001|520101101|520101102|520102801|520101301|520101401|520101501|520101502|520101503|520101504|520101601|520101701|520101801|520101901|520102001|520102101|520102201|520102301|520102401|520102501|520102601,520100201,520100202,520100203,520100204,520100205,520100301,520100401,520100501,520100601,520100701,520100801,520100901,520101001,520101101,520101102,520102801,520101301,520101401,520101501,520101502,520101503,520101504,520101601,520101701,520101801,520101901,520102001,520102101,520102201,520102301,520102401,520102501,520102601
52011,-1,-1,0,2,2,5,5,100,163,816,59,195,16.3,81.6,5.9,2,50,7#250|9#4000|10#250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,-1,-1,,5201100,5201101,5201102,5201103,5201104,2,3,5,,,partner_avatar_52011,5201101,1,,0,,,,,,,,752011,7097|7110|7160,7097,852011,52011|652018|752011,52011|652018|752011,,287|288|289|290,1000011|1000014,1000018|1000022,652018,930177,-1,-1,-1,-1,-1,520110201|520110202|520110203|520110204|520110205|520110301|520110401|520110501|520110601|520110701|520110801|520110901|520111001|520111101|520111102|520112801|520111301|520111401|520111501|520111502|520111503|520111504|520111601|520111701|520111801|520111901|520112001|520112101|520112201|520112301|520112401|520112501|520112601,520110201,520110202,520110203,520110204,520110205,520110301,520110401,520110501,520110601,520110701,520110801,520110901,520111001,520111101,520111102,520112801,520111301,520111401,520111501,520111502,520111503,520111504,520111601,520111701,520111801,520111901,520112001,520112101,520112201,520112301,520112401,520112501,520112601
52012,-1,-1,0,2,4,5,5,100,173,814,59,220,17.3,81.4,5.9,2,50,7#250|9#4000|10#250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,-1,-1,,5201200,5201201,5201202,5201203,5201204,2,3,5,,,partner_avatar_52012,5201201,1,,0,,,,,,,,752012,7082|7092|7115|7128|7181,7128,852012,52012|652019|752012,52012|652019|752012,,311|312|313|314,1000013|1000033,1000021|1000032,652019,930183,-1,-1,-1,-1,-1,520120201|520120202|520120203|520120204|520120205|520120301|520120401|520120601|520120701|520120801|520120901|520121001|520121101|520121102|520122801|520121301|520121401|520121501|520121502|520121503|520121504|520121601|520121701|520121801|520121901|520122001|520122101|520122201|520122301|520122401|520122501|520122601,520120201,520120202,520120203,520120204,520120205,520120301,520120401,,520120601,520120701,520120801,520120901,520121001,520121101,520121102,520122801,520121301,520121401,520121501,520121502,520121503,520121504,520121601,520121701,520121801,520121901,520122001,520122101,520122201,520122301,520122401,520122501,520122601
52013,-1,-1,0,2,2,5,5,100,153.3,947.9,58.8,188,15.33,94.79,5.88,2,50,7#250|9#4000|10#250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,-1,-1,,5201300,5201301,5201302,5201303,5201304,2,3,5,,,partner_avatar_52013,5201301,1,,0,,,,,,,,752013,7098|7146,,852013,52013|652020|752013,52013|652020|752013,,323|324|325|326,1000009|1000020,1000025|1000030,652020,930186,-1,-1,-1,-1,-1,520130201|520130202|520130203|520130204|520130205|520130301|520130401|520130601|520130701|520130801|520130901|520131001|520131101|520131102|520132801|520131301|520131401|520131501|520131502|520131503|520131504|520131601|520131701|520131801|520131901|520132001|520132101|520132201|520132301|520132401|520132501|520132601,520130201,520130202,520130203,520130204,520130205,520130301,520130401,,520130601,520130701,520130801,520130901,520131001,520131101,520131102,520132801,520131301,520131401,520131501,520131502,520131503,520131504,520131601,520131701,520131801,520131901,520132001,520132101,520132201,520132301,520132401,520132501,520132601
52014,-1,-1,1,2,3,5,5,100,165.9,1020.9,58,208,16.59,102.09,5.8,2,50,7#250|9#4000|10#250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,-1,-1,,5201400,5201401,5201402,5201403,5201404,2,3,5,,,partner_avatar_52014,5201401,1604016000,,0,,,,,,,,752014,7132|7136|7147|7175,7175,852014,52014|652021|752014,52014|652021|752014,,343|344|345|346,1000024|1000029,1000017|1000020,652021,930191,,,,,,520140201|520140202|520140203|520140204|520140205|520140301|520140401|520140501|520140601|520140701|520140801|520140901|520141001|520141101|520141102|520142801|520141301|520141401|520141501|520141502|520141503|520141504|520141601|520141701|520141801|520141901|520142001|520142101|520142201|520142301|520142401|520142501|520142601,520140201,520140202,520140203,520140204,520140205,520140301,520140401,520140501,520140601,520140701,520140801,520140901,520141001,520141101,520141102,520142801,520141301,520141401,520141501,520141502,520141503,520141504,520141601,520141701,520141801,520141901,520142001,520142101,520142201,520142301,520142401,520142501,520142601
52015,-1,-1,1,2,1,5,5,100,131.9,864,76.7,220,13.19,86.4,7.67,2,50,7#250|9#4000|10#250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,-1,-1,,5201500,5201501,5201502,5201503,5201504,2,3,5,,,partner_avatar_52015,5201501,1616112000,,0,,,,,,,,752015,7172|7194,,852015,52015|652022|752015,52015|652022|752015,,375|376|377|378,1000015|1000016,1000034|1000025,652022,930199,,,,,,520150201|520150202|520150203|520150204|520150205|520150301|520150401|520150601|520150701|520150801|520150901|520151001|520151101|520151102|520152801|520151301|520151401|520151501|520151502|520151503|520151504|520151601|520151701|520151801|520151901|520152001|520152101|520152201|520152301|520152401|520152501|520152601,520150201,520150202,520150203,520150204,520150205,520150301,520150401,,520150601,520150701,520150801,520150901,520151001,520151101,520151102,520152801,520151301,520151401,520151501,520151502,520151503,520151504,,520151701,520151801,520151901,520152001,520152101,520152201,520152301,520152401,520152501,520152601
52016,-1,-1,2,2,2,5,5,100,136.9,1030,59.8,194.7,13.69,103,5.98,2,50,7#250|9#4000|10#250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,-1,-1,,5201600,5201601,5201602,5201603,5201604,2,3,5,,,partner_avatar_52016,5201601,1623369600,,0,,,,,,,,752016,7186,,852016,52016|652023|752016,52016|652023|752016,,395|396|397|398,1000032|1000022,1000008|1000009,652023,930204,,,,,,520160201|520160202|520160203|520160204|520160205|520160301|520160401|520160601|520160701|520160801|520160901|520161001|520161101|520161102|520162801|520161301|520161401|520161501|520161502|520161503|520161504|520161601|520161701|520161801|520161901|520162001|520162101|520162201|520162301|520162401|520162501|520162601,520160201,520160202,520160203,520160204,520160205,520160301,520160401,,520160601,520160701,520160801,520160901,520161001,520161101,520161102,520162801,520161301,520161401,520161501,520161502,520161503,520161504,,520161701,520161801,520161901,520162001,520162101,520162201,520162301,520162401,520162501,520162601
53001,-1,-1,0,3,2,5,5,100,170,862,56,197,17,86.2,5.6,2,50,7#250|9#4000|10#250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,-1,-1,,5300100,5300101,5300102,5300103,5300104,2,3,5,,,partner_avatar_53001,5300101,1,,0,,,,,,,,753009,7014|7039|7071|7123,7039,853001,53001|653016|753009,53001|653016|753009,,165|166|167|168,1000020|1000024,1000021|1000031,653016,930098,-1,-1,-1,-1,-1,530010201|530010202|530010203|530010204|530010205|530010301|530010401|530010501|530010601|530010701|530010801|530010901|530011001|530011101|530011102|530012801|530011301|530011401|530011501|530011502|530011503|530011504|530011601|530011701|530011801|530011901|530012001|530012101|530012201|530012301|530012401|530012501|530012601,530010201,530010202,530010203,530010204,530010205,530010301,530010401,530010501,530010601,530010701,530010801,530010901,530011001,530011101,530011102,530012801,530011301,530011401,530011501,530011502,530011503,530011504,530011601,530011701,530011801,530011901,530012001,530012101,530012201,530012301,530012401,530012501,530012601
53002,-1,-1,0,3,1,5,5,100,126,871,61,207,12.6,87.1,6.1,2,50,7#250|9#4000|10#250,30,10#50|1#10000,40,10#100|1#20000,50,10#200|1#50000,60,10#400|1#100000,80,10#1000|1#500000,-1,-1,,5300200,5300201,5300202,5300203,5300204,2,3,5,,,partner_avatar_53002,5300201,1,,1,,,,,,,,753007,,,853002,53002|653011|753007,53002|653011|753007,,157|158|159|160,1000017|1000027,1000013|1000030,653011,930099,-1,-1,-1,-1,-1,530020201|530020202|530020203|530020204|530020205|530020301|530020401|530020501|530020601|530020701|530020801|530020901|530021001|530021101|530021102|530022801|530021301|530021401|530021501|530021502|530021503|530021504|530021601|530021701|530021801|530021901|530022001|530022101|530022201|530022301|530022401|530022501|530022601,530020201,530020202,530020203,530020204,530020205,530020301,530020401,530020501,530020601,530020701,530020801,530020901,530021001,530021101,530021102,530022801,530021301,530021401,530021501,530021502,530021503,530021504,530021601,530021701,530021801,530021901,530022001,530022101,530022201,530022301,530022401,530022501,530022601
