id,res,length,loops,is_play_self,delay,type,desc,volume,destroy,pause_bg,is_ogg
540091801,partner_sound/sunshangxiang_web/sunshangxiang_voice24,4,1,0,0,1,0,70,1,0.2,
540091901,partner_sound/sunshangxiang_web/sunshangxiang_voice26,8,1,0,0,1,0,70,1,0.2,
540092001,partner_sound/sunshangxiang_web/sunshangxiang_voice27,6,1,0,0,1,0,70,1,0.2,
540092101,partner_sound/sunshangxiang_web/sunshangxiang_voice28,8,1,0,0,1,0,70,1,0.2,
540092201,partner_sound/sunshangxiang_web/sunshangxiang_voice29,8,1,0,0,1,0,70,1,0.2,
540092301,partner_sound/sunshangxiang_web/sunshangxiang_voice30,8,1,0,0,1,0,70,1,0.2,
540092401,partner_sound/sunshangxiang_web/sunshangxiang_voice31,11,1,0,0,1,0,70,1,0.2,
540092501,partner_sound/sunshangxiang_web/sunshangxiang_voice32,6,1,0,0,1,0,70,1,0.2,
540092601,partner_sound/sunshangxiang_web/sunshangxiang_voice33,10,1,0,0,1,0,70,1,0.2,
540092801,partner_sound/sunshangxiang_web/sunshangxiang_voice16,2,1,0,0,1,0,70,1,0.2,
540100201,partner_sound/lvlingqi_web/lvlingqi_voice1,5,1,0,0,1,0,70,1,0.1,
540100202,partner_sound/lvlingqi_web/lvlingqi_voice2,9,1,0,0,1,0,70,1,0.1,
540100203,partner_sound/lvlingqi_web/lvlingqi_voice3,10,1,0,0,1,0,70,1,0.1,
540100204,partner_sound/lvlingqi_web/lvlingqi_voice4,13,1,0,0,1,0,70,1,0.1,
540100205,partner_sound/lvlingqi_web/lvlingqi_voice5,6,1,0,0,1,0,70,1,0.1,
540100301,partner_sound/lvlingqi_web/lvlingqi_voice6,3,1,0,0,1,0,70,1,0.1,
540100401,partner_sound/lvlingqi_web/lvlingqi_voice7,15,1,0,0,1,0,70,1,0.1,
540100501,partner_sound/lvlingqi_web/lvlingqi_voice8,2,1,0,0,1,0,70,1,0.5,
540100601,partner_sound/lvlingqi_web/lvlingqi_voice9,2,1,0,0,1,0,70,1,0.5,
540100701,partner_sound/lvlingqi_web/lvlingqi_voice10,5,1,0,0,1,0,70,1,0.2,
540100801,partner_sound/lvlingqi_web/lvlingqi_voice11,5,1,0,0,1,0,70,1,0.2,
540100901,partner_sound/lvlingqi_web/lvlingqi_voice12,9,1,0,0,1,0,70,1,0.2,
540101001,partner_sound/lvlingqi_web/lvlingqi_voice13,7,1,0,0,1,0,70,1,0.2,
540101101,partner_sound/lvlingqi_web/lvlingqi_voice14,11,1,0,0,1,0,70,1,0.2,
540101102,partner_sound/lvlingqi_web/lvlingqi_voice15,8,1,0,0,1,0,70,1,0.2,
540101301,partner_sound/lvlingqi_web/lvlingqi_voice17,8,1,0,0,1,0,70,1,0.2,
540101401,partner_sound/lvlingqi_web/lvlingqi_voice18,3,1,0,0,1,0,70,1,0.2,
540101501,partner_sound/lvlingqi_web/lvlingqi_voice19,5,1,0,0,1,0,70,1,0.2,
540101502,partner_sound/lvlingqi_web/lvlingqi_voice20,19,1,0,0,1,0,70,1,0.2,
540101503,partner_sound/lvlingqi_web/lvlingqi_voice21,10,1,0,0,1,0,70,1,0.2,
540101504,partner_sound/lvlingqi_web/lvlingqi_voice22,18,1,0,0,1,0,70,1,0.2,
540101601,partner_sound/lvlingqi_web/lvlingqi_voice23,8,1,0,0,1,0,70,1,0.2,
540101701,partner_sound/lvlingqi_web/lvlingqi_voice25,3,1,0,0,1,0,70,1,0.2,
540101801,partner_sound/lvlingqi_web/lvlingqi_voice24,7,1,0,0,1,0,70,1,0.2,
540101901,partner_sound/lvlingqi_web/lvlingqi_voice26,8,1,0,0,1,0,70,1,0.2,
540102001,partner_sound/lvlingqi_web/lvlingqi_voice27,6,1,0,0,1,0,70,1,0.2,
540102101,partner_sound/lvlingqi_web/lvlingqi_voice28,4,1,0,0,1,0,70,1,0.2,
540102201,partner_sound/lvlingqi_web/lvlingqi_voice29,4,1,0,0,1,0,70,1,0.2,
540102301,partner_sound/lvlingqi_web/lvlingqi_voice30,4,1,0,0,1,0,70,1,0.2,
540102401,partner_sound/lvlingqi_web/lvlingqi_voice31,4,1,0,0,1,0,70,1,0.2,
540102501,partner_sound/lvlingqi_web/lvlingqi_voice32,5,1,0,0,1,0,70,1,0.2,
540102601,partner_sound/lvlingqi_web/lvlingqi_voice33,4,1,0,0,1,0,70,1,0.2,
540102801,partner_sound/lvlingqi_web/lvlingqi_voice16,9,1,0,0,1,0,70,1,0.2,
540110201,partner_sound/chilian_web/chilian_voice1,4,1,0,0,1,0,70,1,0.2,
540110202,partner_sound/chilian_web/chilian_voice2,8,1,0,0,1,0,70,1,0.2,
540110203,partner_sound/chilian_web/chilian_voice3,5,1,0,0,1,0,70,1,0.2,
540110204,partner_sound/chilian_web/chilian_voice4,4,1,0,0,1,0,70,1,0.2,
540110205,partner_sound/chilian_web/chilian_voice5,8,1,0,0,1,0,70,1,0.2,
540110301,partner_sound/chilian_web/chilian_voice6,4,1,0,0,1,0,70,1,0.2,
540110401,partner_sound/chilian_web/chilian_voice7,3,1,0,0,1,0,70,1,0.2,
540110601,partner_sound/chilian_web/chilian_voice9,2,1,0,0,1,0,70,1,0.2,
540110701,partner_sound/chilian_web/chilian_voice10,5,1,0,0,1,0,70,1,0.2,
540110801,partner_sound/chilian_web/chilian_voice11,3,1,0,0,1,0,70,1,0.2,
540110901,partner_sound/chilian_web/chilian_voice12,5,1,0,0,1,0,70,1,0.2,
540111001,partner_sound/chilian_web/chilian_voice13,4,1,0,0,1,0,70,1,0.2,
540111101,partner_sound/chilian_web/chilian_voice14,5,1,0,0,1,0,70,1,0.2,
540111102,partner_sound/chilian_web/chilian_voice15,7,1,0,0,1,0,70,1,0.2,
540111301,partner_sound/chilian_web/chilian_voice17,3,1,0,0,1,0,70,1,0.2,
540111401,partner_sound/chilian_web/chilian_voice18,4,1,0,0,1,0,70,1,0.2,
540111501,partner_sound/chilian_web/chilian_voice19,6,1,0,0,1,0,70,1,0.2,
540111502,partner_sound/chilian_web/chilian_voice20,10,1,0,0,1,0,70,1,0.2,
540111503,partner_sound/chilian_web/chilian_voice21,4,1,0,0,1,0,70,1,0.2,
540111504,partner_sound/chilian_web/chilian_voice22,17,1,0,0,1,0,70,1,0.2,
540111601,partner_sound/chilian_web/chilian_voice23,23,1,0,0,1,0,70,1,0.2,
540111701,partner_sound/chilian_web/chilian_voice25,2,1,0,0,1,0,70,1,0.2,
540111801,partner_sound/chilian_web/chilian_voice24,8,1,0,0,1,0,70,1,0.2,
540111901,partner_sound/chilian_web/chilian_voice26,7,1,0,0,1,0,70,1,0.2,
540112001,partner_sound/chilian_web/chilian_voice27,4,1,0,0,1,0,70,1,0.2,
540112101,partner_sound/chilian_web/chilian_voice28,4,1,0,0,1,0,70,1,0.2,
540112201,partner_sound/chilian_web/chilian_voice29,7,1,0,0,1,0,70,1,0.2,
540112301,partner_sound/chilian_web/chilian_voice30,2,1,0,0,1,0,70,1,0.2,
540112401,partner_sound/chilian_web/chilian_voice31,2,1,0,0,1,0,70,1,0.2,
540112501,partner_sound/chilian_web/chilian_voice32,3,1,0,0,1,0,70,1,0.2,
540112601,partner_sound/chilian_web/chilian_voice33,2,1,0,0,1,0,70,1,0.2,
540112801,partner_sound/chilian_web/chilian_voice16,4,1,0,0,1,0,70,1,0.2,
540120201,partner_sound/keruisi_web/keruisi_voice1,10,1,0,0,1,0,70,1,0.2,
540120202,partner_sound/keruisi_web/keruisi_voice2,9,1,0,0,1,0,70,1,0.2,
540120203,partner_sound/keruisi_web/keruisi_voice3,13,1,0,0,1,0,70,1,0.2,
540120204,partner_sound/keruisi_web/keruisi_voice4,9,1,0,0,1,0,70,1,0.2,
540120205,partner_sound/keruisi_web/keruisi_voice5,22,1,0,0,1,0,70,1,0.2,
540120301,partner_sound/keruisi_web/keruisi_voice6,14,1,0,0,1,0,70,1,0.2,
540120401,partner_sound/keruisi_web/keruisi_voice7,2,1,0,0,1,0,70,1,0.2,
540120601,partner_sound/keruisi_web/keruisi_voice9,2,1,0,0,1,0,70,1,0.2,
540120701,partner_sound/keruisi_web/keruisi_voice10,6,1,0,0,1,0,70,1,0.2,
540120801,partner_sound/keruisi_web/keruisi_voice11,3,1,0,0,1,0,70,1,0.2,
540120901,partner_sound/keruisi_web/keruisi_voice12,8,1,0,0,1,0,70,1,0.2,
540121001,partner_sound/keruisi_web/keruisi_voice13,7,1,0,0,1,0,70,1,0.2,
540121101,partner_sound/keruisi_web/keruisi_voice14,7,1,0,0,1,0,70,1,0.2,
540121102,partner_sound/keruisi_web/keruisi_voice15,4,1,0,0,1,0,70,1,0.2,
540121301,partner_sound/keruisi_web/keruisi_voice17,4,1,0,0,1,0,70,1,0.2,
540121401,partner_sound/keruisi_web/keruisi_voice18,7,1,0,0,1,0,70,1,0.2,
540121501,partner_sound/keruisi_web/keruisi_voice19,9,1,0,0,1,0,70,1,0.2,
540121502,partner_sound/keruisi_web/keruisi_voice20,17,1,0,0,1,0,70,1,0.2,
540121503,partner_sound/keruisi_web/keruisi_voice21,15,1,0,0,1,0,70,1,0.2,
540121504,partner_sound/keruisi_web/keruisi_voice22,16,1,0,0,1,0,70,1,0.2,
540121601,partner_sound/keruisi_web/keruisi_voice23,17,1,0,0,1,0,70,1,0.2,
540121701,partner_sound/keruisi_web/keruisi_voice25,8,1,0,0,1,0,70,1,0.2,
540121801,partner_sound/keruisi_web/keruisi_voice24,12,1,0,0,1,0,70,1,0.2,
540121901,partner_sound/keruisi_web/keruisi_voice26,16,1,0,0,1,0,70,1,0.2,
540122001,partner_sound/keruisi_web/keruisi_voice27,4,1,0,0,1,0,70,1,0.2,
540122101,partner_sound/keruisi_web/keruisi_voice28,9,1,0,0,1,0,70,1,0.2,
540122201,partner_sound/keruisi_web/keruisi_voice29,8,1,0,0,1,0,70,1,0.2,
540122301,partner_sound/keruisi_web/keruisi_voice30,7,1,0,0,1,0,70,1,0.2,
540122401,partner_sound/keruisi_web/keruisi_voice31,5,1,0,0,1,0,70,1,0.2,
540122501,partner_sound/keruisi_web/keruisi_voice32,7,1,0,0,1,0,70,1,0.2,
540122601,partner_sound/keruisi_web/keruisi_voice33,3,1,0,0,1,0,70,1,0.2,
540122801,partner_sound/keruisi_web/keruisi_voice16,4,1,0,0,1,0,70,1,0.2,
540130201,partner_sound/54013_web/540130201,9,1,0,0,1,0,70,1,0.2,
540130202,partner_sound/54013_web/540130202,15,1,0,0,1,0,70,1,0.2,
540130203,partner_sound/54013_web/540130203,13,1,0,0,1,0,70,1,0.2,
540130204,partner_sound/54013_web/540130204,16,1,0,0,1,0,70,1,0.2,
540130205,partner_sound/54013_web/540130205,14,1,0,0,1,0,70,1,0.2,
540130301,partner_sound/54013_web/540130301,2,1,0,0,1,0,70,1,0.2,
540130401,partner_sound/54013_web/540130401,15,1,0,0,1,0,70,1,0.2,
540130601,partner_sound/54013_web/540130601,2,1,0,0,1,0,70,1,0.2,
540130701,partner_sound/54013_web/540130701,7,1,0,0,1,0,70,1,0.2,
540130801,partner_sound/54013_web/540130801,4,1,0,0,1,0,70,1,0.2,
540130901,partner_sound/54013_web/540130901,11,1,0,0,1,0,70,1,0.2,
540131001,partner_sound/54013_web/540131001,6,1,0,0,1,0,70,1,0.2,
540131101,partner_sound/54013_web/540131101,6,1,0,0,1,0,70,1,0.2,
540131102,partner_sound/54013_web/540131102,6,1,0,0,1,0,70,1,0.2,
540131301,partner_sound/54013_web/540131301,6,1,0,0,1,0,70,1,0.2,
540131401,partner_sound/54013_web/540131401,4,1,0,0,1,0,70,1,0.2,
540131501,partner_sound/54013_web/540131501,10,1,0,0,1,0,70,1,0.2,
540131502,partner_sound/54013_web/540131502,15,1,0,0,1,0,70,1,0.2,
540131503,partner_sound/54013_web/540131503,13,1,0,0,1,0,70,1,0.2,
540131504,partner_sound/54013_web/540131504,18,1,0,0,1,0,70,1,0.2,
540131601,partner_sound/54013_web/540131601,36,1,0,0,1,0,70,1,0.2,
540131701,partner_sound/54013_web/540131701,6,1,0,0,1,0,70,1,0.2,
540131801,partner_sound/54013_web/540131801,3,1,0,0,1,0,70,1,0.2,
540131901,partner_sound/54013_web/540131901,13,1,0,0,1,0,70,1,0.2,
540132001,partner_sound/54013_web/540132001,4,1,0,0,1,0,70,1,0.2,
540132101,partner_sound/54013_web/540132101,11,1,0,0,1,0,70,1,0.2,
540132201,partner_sound/54013_web/540132201,8,1,0,0,1,0,70,1,0.2,
540132301,partner_sound/54013_web/540132301,9,1,0,0,1,0,70,1,0.2,
540132401,partner_sound/54013_web/540132401,4,1,0,0,1,0,70,1,0.2,
540132501,partner_sound/54013_web/540132501,10,1,0,0,1,0,70,1,0.2,
540132601,partner_sound/54013_web/540132601,9,1,0,0,1,0,70,1,0.2,
540132801,partner_sound/54013_web/540132801,2,1,0,0,1,0,70,1,0.2,
540140201,partner_sound/54014_web/540140201,9,1,0,0,1,0,70,1,0.2,
540140202,partner_sound/54014_web/540140202,9,1,0,0,1,0,70,1,0.2,
540140203,partner_sound/54014_web/540140203,18,1,0,0,1,0,70,1,0.2,
540140204,partner_sound/54014_web/540140204,15,1,0,0,1,0,70,1,0.2,
540140205,partner_sound/54014_web/540140205,17,1,0,0,1,0,70,1,0.2,
540140301,partner_sound/54014_web/540140301,3,1,0,0,1,0,70,1,0.2,
540140401,partner_sound/54014_web/540140401,20,1,0,0,1,0,70,1,0.2,
540140601,partner_sound/54014_web/540140601,2,1,0,0,1,0,70,1,0.2,
540140701,partner_sound/54014_web/540140701,9,1,0,0,1,0,70,1,0.2,
540140801,partner_sound/54014_web/540140801,5,1,0,0,1,0,70,1,0.2,
540140901,partner_sound/54014_web/540140901,8,1,0,0,1,0,70,1,0.2,
540141001,partner_sound/54014_web/540141001,13,1,0,0,1,0,70,1,0.2,
540141101,partner_sound/54014_web/540141101,5,1,0,0,1,0,70,1,0.2,
540141102,partner_sound/54014_web/540141102,5,1,0,0,1,0,70,1,0.2,
540141301,partner_sound/54014_web/540141301,3,1,0,0,1,0,70,1,0.2,
540141401,partner_sound/54014_web/540141401,4,1,0,0,1,0,70,1,0.2,
540141501,partner_sound/54014_web/540141501,30,1,0,0,1,0,70,1,0.2,
540141502,partner_sound/54014_web/540141502,18,1,0,0,1,0,70,1,0.2,
540141503,partner_sound/54014_web/540141503,15,1,0,0,1,0,70,1,0.2,
540141504,partner_sound/54014_web/540141504,12,1,0,0,1,0,70,1,0.2,
540141601,partner_sound/54014_web/540141601,23,1,0,0,1,0,70,1,0.2,
540141701,partner_sound/54014_web/540141701,4,1,0,0,1,0,70,1,0.2,
540141801,partner_sound/54014_web/540141801,4,1,0,0,1,0,70,1,0.2,
540141901,partner_sound/54014_web/540141901,4,1,0,0,1,0,70,1,0.2,
540142001,partner_sound/54014_web/540142001,9,1,0,0,1,0,70,1,0.2,
540142101,partner_sound/54014_web/540142101,7,1,0,0,1,0,70,1,0.2,
540142201,partner_sound/54014_web/540142201,7,1,0,0,1,0,70,1,0.2,
540142301,partner_sound/54014_web/540142301,10,1,0,0,1,0,70,1,0.2,
540142401,partner_sound/54014_web/540142401,7,1,0,0,1,0,70,1,0.2,
540142501,partner_sound/54014_web/540142501,9,1,0,0,1,0,70,1,0.2,
540142601,partner_sound/54014_web/540142601,8,1,0,0,1,0,70,1,0.2,
540142801,partner_sound/54014_web/540142801,3,1,0,0,1,0,70,1,0.2,
540150201,partner_sound/54015_web/540150201,5,1,0,0,1,0,70,1,0.2,
540150202,partner_sound/54015_web/540150202,8,1,0,0,1,0,70,1,0.2,
540150203,partner_sound/54015_web/540150203,5,1,0,0,1,0,70,1,0.2,
540150204,partner_sound/54015_web/540150204,5,1,0,0,1,0,70,1,0.2,
540150205,partner_sound/54015_web/540150205,14,1,0,0,1,0,70,1,0.2,
540150301,partner_sound/54015_web/540150301,2,1,0,0,1,0,70,1,0.2,
540150401,partner_sound/54015_web/540150401,11,1,0,0,1,0,70,1,0.2,
540150601,partner_sound/54015_web/540150601,3,1,0,0,1,0,70,1,0.2,
540150701,partner_sound/54015_web/540150701,5,1,0,0,1,0,70,1,0.2,
540150801,partner_sound/54015_web/540150801,10,1,0,0,1,0,70,1,0.2,
540150901,partner_sound/54015_web/540150901,12,1,0,0,1,0,70,1,0.2,
540151001,partner_sound/54015_web/540151001,9,1,0,0,1,0,70,1,0.2,
540151101,partner_sound/54015_web/540151101,4,1,0,0,1,0,70,1,0.2,
540151102,partner_sound/54015_web/540151102,9,1,0,0,1,0,70,1,0.2,
540151301,partner_sound/54015_web/540151301,7,1,0,0,1,0,70,1,0.2,
540151401,partner_sound/54015_web/540151401,9,1,0,0,1,0,70,1,0.2,
540151501,partner_sound/54015_web/540151501,7,1,0,0,1,0,70,1,0.2,
540151502,partner_sound/54015_web/540151502,17,1,0,0,1,0,70,1,0.2,
540151503,partner_sound/54015_web/540151503,8,1,0,0,1,0,70,1,0.2,
540151504,partner_sound/54015_web/540151504,29,1,0,0,1,0,70,1,0.2,
540151601,partner_sound/54015_web/540151601,15,1,0,0,1,0,70,1,0.2,
540151701,partner_sound/54015_web/540151701,15,1,0,0,1,0,70,1,0.2,
540151801,partner_sound/54015_web/540151801,9,1,0,0,1,0,70,1,0.2,
540151901,partner_sound/54015_web/540151901,9,1,0,0,1,0,70,1,0.2,
540152001,partner_sound/54015_web/540152001,10,1,0,0,1,0,70,1,0.2,
540152101,partner_sound/54015_web/540152101,11,1,0,0,1,0,70,1,0.2,
540152201,partner_sound/54015_web/540152201,9,1,0,0,1,0,70,1,0.2,
540152301,partner_sound/54015_web/540152301,20,1,0,0,1,0,70,1,0.2,
540152401,partner_sound/54015_web/540152401,2,1,0,0,1,0,70,1,0.2,
540152501,partner_sound/54015_web/540152501,9,1,0,0,1,0,70,1,0.2,
540152601,partner_sound/54015_web/540152601,6,1,0,0,1,0,70,1,0.2,
540152801,partner_sound/54015_web/540152801,7,1,0,0,1,0,70,1,0.2,
540160201,partner_sound/54016_web/540160201,5,1,0,0,1,0,70,1,0.2,
540160202,partner_sound/54016_web/540160202,2,1,0,0,1,0,70,1,0.2,
540160203,partner_sound/54016_web/540160203,5,1,0,0,1,0,70,1,0.2,
540160204,partner_sound/54016_web/540160204,2,1,0,0,1,0,70,1,0.2,
540160205,partner_sound/54016_web/540160205,6,1,0,0,1,0,70,1,0.2,
540160301,partner_sound/54016_web/540160301,7,1,0,0,1,0,70,1,0.2,
540160401,partner_sound/54016_web/540160401,3,1,0,0,1,0,70,1,0.2,
540160601,partner_sound/54016_web/540160601,4,1,0,0,1,0,70,1,0.2,
540160701,partner_sound/54016_web/540160701,3,1,0,0,1,0,70,1,0.2,
540160801,partner_sound/54016_web/540160801,3,1,0,0,1,0,70,1,0.2,
540160901,partner_sound/54016_web/540160901,11,1,0,0,1,0,70,1,0.2,
540161001,partner_sound/54016_web/540161001,5,1,0,0,1,0,70,1,0.2,
540161101,partner_sound/54016_web/540161101,2,1,0,0,1,0,70,1,0.2,
540161102,partner_sound/54016_web/540161102,3,1,0,0,1,0,70,1,0.2,
540162801,partner_sound/54016_web/540162801,2,1,0,0,1,0,70,1,0.2,
540161301,partner_sound/54016_web/540161301,4,1,0,0,1,0,70,1,0.2,
540161401,partner_sound/54016_web/540161401,5,1,0,0,1,0,70,1,0.2,
540161501,partner_sound/54016_web/540161501,5,1,0,0,1,0,70,1,0.2,
540161502,partner_sound/54016_web/540161502,11,1,0,0,1,0,70,1,0.2,
540161503,partner_sound/54016_web/540161503,5,1,0,0,1,0,70,1,0.2,
540161504,partner_sound/54016_web/540161504,5,1,0,0,1,0,70,1,0.2,
540161601,partner_sound/54016_web/540161601,11,1,0,0,1,0,70,1,0.2,
540161701,partner_sound/54016_web/540161701,2,1,0,0,1,0,70,1,0.2,
540161801,partner_sound/54016_web/540161801,8,1,0,0,1,0,70,1,0.2,
540161901,partner_sound/54016_web/540161901,2,1,0,0,1,0,70,1,0.2,
540162001,partner_sound/54016_web/540162001,6,1,0,0,1,0,70,1,0.2,
540162101,partner_sound/54016_web/540162101,5,1,0,0,1,0,70,1,0.2,
540162201,partner_sound/54016_web/540162201,2,1,0,0,1,0,70,1,0.2,
540162301,partner_sound/54016_web/540162301,4,1,0,0,1,0,70,1,0.2,
540162401,partner_sound/54016_web/540162401,1,1,0,0,1,0,70,1,0.2,
540162501,partner_sound/54016_web/540162501,2,1,0,0,1,0,70,1,0.2,
540162601,partner_sound/54016_web/540162601,3,1,0,0,1,0,70,1,0.2,
520160201,partner_sound/52016_web/520160201,1,1,0,0,1,0,70,1,0.2,
520160202,partner_sound/52016_web/520160202,6,1,0,0,1,0,70,1,0.2,
520160203,partner_sound/52016_web/520160203,8,1,0,0,1,0,70,1,0.2,
520160204,partner_sound/52016_web/520160204,9,1,0,0,1,0,70,1,0.2,
520160205,partner_sound/52016_web/520160205,6,1,0,0,1,0,70,1,0.2,
520160301,partner_sound/52016_web/520160301,15,1,0,0,1,0,70,1,0.2,
520160401,partner_sound/52016_web/520160401,9,1,0,0,1,0,70,1,0.2,
520160601,partner_sound/52016_web/520160601,3,1,0,0,1,0,70,1,0.2,
520160701,partner_sound/52016_web/520160701,9,1,0,0,1,0,70,1,0.2,
520160801,partner_sound/52016_web/520160801,7,1,0,0,1,0,70,1,0.2,
520160901,partner_sound/52016_web/520160901,8,1,0,0,1,0,70,1,0.2,
520161001,partner_sound/52016_web/520161001,9,1,0,0,1,0,70,1,0.2,
520161101,partner_sound/52016_web/520161101,9,1,0,0,1,0,70,1,0.2,
520161102,partner_sound/52016_web/520161102,13,1,0,0,1,0,70,1,0.2,
520162801,partner_sound/52016_web/520162801,8,1,0,0,1,0,70,1,0.2,
520161301,partner_sound/52016_web/520161301,2,1,0,0,1,0,70,1,0.2,
520161401,partner_sound/52016_web/520161401,11,1,0,0,1,0,70,1,0.2,
520161501,partner_sound/52016_web/520161501,13,1,0,0,1,0,70,1,0.2,
520161502,partner_sound/52016_web/520161502,13,1,0,0,1,0,70,1,0.2,
520161503,partner_sound/52016_web/520161503,11,1,0,0,1,0,70,1,0.2,
520161504,partner_sound/52016_web/520161504,15,1,0,0,1,0,70,1,0.2,
520161601,partner_sound/52016_web/520161601,17,1,0,0,1,0,70,1,0.2,
520161701,partner_sound/52016_web/520161701,8,1,0,0,1,0,70,1,0.2,
520161801,partner_sound/52016_web/520161801,9,1,0,0,1,0,70,1,0.2,
520161901,partner_sound/52016_web/520161901,10,1,0,0,1,0,70,1,0.2,
520162001,partner_sound/52016_web/520162001,13,1,0,0,1,0,70,1,0.2,
520162101,partner_sound/52016_web/520162101,5,1,0,0,1,0,70,1,0.2,
520162201,partner_sound/52016_web/520162201,12,1,0,0,1,0,70,1,0.2,
520162301,partner_sound/52016_web/520162301,3,1,0,0,1,0,70,1,0.2,
520162401,partner_sound/52016_web/520162401,3,1,0,0,1,0,70,1,0.2,
520162501,partner_sound/52016_web/520162501,9,1,0,0,1,0,70,1,0.2,
520162601,partner_sound/52016_web/520162601,10,1,0,0,1,0,70,1,0.2,
550020201,partner_sound/simazhao_web/simazhao_voice1,4,1,0,0,1,0,70,1,0.1,
550020202,partner_sound/simazhao_web/simazhao_voice2,12,1,0,0,1,0,70,1,0.1,
550020203,partner_sound/simazhao_web/simazhao_voice3,12,1,0,0,1,0,70,1,0.1,
550020204,partner_sound/simazhao_web/simazhao_voice4,9,1,0,0,1,0,70,1,0.1,
550020205,partner_sound/simazhao_web/simazhao_voice5,10,1,0,0,1,0,70,1,0.1,
550020301,partner_sound/simazhao_web/simazhao_voice6,2,1,0,0,1,0,70,1,0.1,
550020401,partner_sound/simazhao_web/simazhao_voice7,11,1,0,0,1,0,70,1,0.1,
550020501,partner_sound/simazhao_web/simazhao_voice8,1,1,0,0,1,0,70,1,0.5,
550020601,partner_sound/simazhao_web/simazhao_voice9,2,1,0,0,1,0,70,1,0.5,
550020701,partner_sound/simazhao_web/simazhao_voice10,5,1,0,0,1,0,70,1,0.2,
550020801,partner_sound/simazhao_web/simazhao_voice11,5,1,0,0,1,0,70,1,0.2,
550020901,partner_sound/simazhao_web/simazhao_voice12,10,1,0,0,1,0,70,1,0.2,
550021001,partner_sound/simazhao_web/simazhao_voice13,13,1,0,0,1,0,70,1,0.2,
550021101,partner_sound/simazhao_web/simazhao_voice14,5,1,0,0,1,0,70,1,0.2,
550021102,partner_sound/simazhao_web/simazhao_voice15,5,1,0,0,1,0,70,1,0.2,
550021301,partner_sound/simazhao_web/simazhao_voice17,7,1,0,0,1,0,70,1,0.2,
550021401,partner_sound/simazhao_web/simazhao_voice18,3,1,0,0,1,0,70,1,0.2,
550021501,partner_sound/simazhao_web/simazhao_voice19,10,1,0,0,1,0,70,1,0.2,
550021502,partner_sound/simazhao_web/simazhao_voice20,11,1,0,0,1,0,70,1,0.2,
550021503,partner_sound/simazhao_web/simazhao_voice21,9,1,0,0,1,0,70,1,0.2,
550021504,partner_sound/simazhao_web/simazhao_voice22,11,1,0,0,1,0,70,1,0.2,
550021601,partner_sound/simazhao_web/simazhao_voice23,13,1,0,0,1,0,70,1,0.2,
550021701,partner_sound/simazhao_web/simazhao_voice25,7,1,0,0,1,0,70,1,0.2,
550021801,partner_sound/simazhao_web/simazhao_voice24,5,1,0,0,1,0,70,1,0.2,
550021901,partner_sound/simazhao_web/simazhao_voice26,6,1,0,0,1,0,70,1,0.2,
550022001,partner_sound/simazhao_web/simazhao_voice27,6,1,0,0,1,0,70,1,0.2,
550022101,partner_sound/simazhao_web/simazhao_voice28,8,1,0,0,1,0,70,1,0.2,
550022201,partner_sound/simazhao_web/simazhao_voice29,6,1,0,0,1,0,70,1,0.2,
550022301,partner_sound/simazhao_web/simazhao_voice30,8,1,0,0,1,0,70,1,0.2,
550022401,partner_sound/simazhao_web/simazhao_voice31,9,1,0,0,1,0,70,1,0.2,
550022501,partner_sound/simazhao_web/simazhao_voice32,8,1,0,0,1,0,70,1,0.2,
550022601,partner_sound/simazhao_web/simazhao_voice33,8,1,0,0,1,0,70,1,0.2,
550022801,partner_sound/simazhao_web/simazhao_voice16,5,1,0,0,1,0,70,1,0.2,
550030201,partner_sound/guojia_web/guojia_voice1,9,1,0,0,1,0,70,1,0.1,
550030202,partner_sound/guojia_web/guojia_voice2,5,1,0,0,1,0,70,1,0.1,
550030203,partner_sound/guojia_web/guojia_voice3,9,1,0,0,1,0,70,1,0.1,
550030204,partner_sound/guojia_web/guojia_voice4,10,1,0,0,1,0,70,1,0.1,
550030205,partner_sound/guojia_web/guojia_voice5,8,1,0,0,1,0,70,1,0.1,
550030301,partner_sound/guojia_web/guojia_voice6,4,1,0,0,1,0,70,1,0.1,
550030401,partner_sound/guojia_web/guojia_voice7,17,1,0,0,1,0,70,1,0.1,
550030501,partner_sound/guojia_web/guojia_voice8,5,1,0,0,1,0,70,1,0.5,
550030601,partner_sound/guojia_web/guojia_voice9,1,1,0,0,1,0,70,1,0.5,
550030701,partner_sound/guojia_web/guojia_voice10,3,1,0,0,1,0,70,1,0.2,
550030801,partner_sound/guojia_web/guojia_voice11,5,1,0,0,1,0,70,1,0.2,
550030901,partner_sound/guojia_web/guojia_voice12,11,1,0,0,1,0,70,1,0.2,
550031001,partner_sound/guojia_web/guojia_voice13,8,1,0,0,1,0,70,1,0.2,
550031101,partner_sound/guojia_web/guojia_voice14,5,1,0,0,1,0,70,1,0.2,
550031102,partner_sound/guojia_web/guojia_voice15,12,1,0,0,1,0,70,1,0.2,
550031301,partner_sound/guojia_web/guojia_voice17,4,1,0,0,1,0,70,1,0.2,
550031401,partner_sound/guojia_web/guojia_voice18,6,1,0,0,1,0,70,1,0.2,
550031501,partner_sound/guojia_web/guojia_voice19,3,1,0,0,1,0,70,1,0.2,
