id,next_id,select_next_ids,select,plot,name,image_path,is_memory,res_path,image_xy,image_move,dialog_type,partner_avatar,picture,picture_xy,picture_scale,scale,partner_picture_xy,type,show_type,disappear_type,show_time,disappear_time,position_move,swap_overlap,map_swap,image_mirror,cg_show,cg_path,cg_scale,cg_layer,cg_show_type,cg_start_xy,cg_show_time,cg_show_xy,cg_disappear_type,cg_disappear_xy,cg_disappear_time,sound,music,ambient_sound,bubble_mirror,bubble_xy,bubble_expression,no_click_time,effect,effect_sound,effect_scale,effect_xy,effect_layer,effect_count,jitter
165,166,,0,,*,yanhui_hall,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,167,,0,,-1,yanhui_hall,,partner_picture_42007,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60222,,,,,,,plot_suduxian#texiao01#2,,,360#640,2,0,1
167,168,,0,,-1,yanhui_hall,,partner_picture_42007,,,,,,,,1,0|0,0,10,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,169,,0,,-1,yanhui_hall,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60292,,,,,,,,,,,,,
169,170,,0,,-1,yanhui_hall,,partner_picture_42007,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,-1,,0,,*,yanhui_hall,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,172,,0,1-11c,-1,yanhui_hall,,partner_picture_42007,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60227,7001,,,,,,,,,,,,
172,-1,,0,,*,yanhui_hall,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,174,,0,1-12a,-1,yanhui_hall,,partner_picture_44005,,,,,,,,1,0|0,0,10,6,1,1,0|0,,,,,,,,,,,,,,,60226,7002,,,,,,,,,,,,
174,175,,0,,*,yanhui_hall,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
175,176,,0,,-1,yanhui_hall,,partner_picture_42007,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,177,,0,,*,yanhui_hall,,partner_picture_42007,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,179,,0,,-1,yanhui_hall,,partner_picture_12003,,,,,,,,1,0|0,0,10,6,1,1,0|0,,,,,,,,,,,,,,,60226,,,,,,,,,,,,,
178,179,,0,,,yanhui_hall,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,181,,0,,-1,yanhui_hall,,partner_picture_new_45001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60239,,,,,,,mohua#texiao01,,,360#640,1,0,
180,181,,0,,-1,yanhui_hall,,partner_picture_44005,,,,,,,,1,0|0,0,10,6,1,1,0|0,,,,,,,,,,,,,,,60226,,,,,,,,,,,,,
181,182,,0,,*,yanhui_hall,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,183,,0,,*,yanhui_hall,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
183,184,,0,,*,yanhui_hall,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,185,,0,,*,yanhui_hall,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
185,186,,0,,-1,yanhui_hall,,partner_picture_new_45001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60254,,,,,,,mohua#texiao01,,,360#640,1,0,
186,-1,,0,,-1,yanhui_hall,,partner_picture_54007,,,,,,,,1,0|0,0,10,6,1,1,0|0,,,,,,,,,,,,,,,60280,,,,,,,,,,,,,
187,188,,0,1-12c,*,yanhui_hall,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,7002,,,,,,,,,,,,
188,189,,0,,*,yanhui_hall,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
189,-1,,0,,*,yanhui_hall,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,191,,0,2-1a,*,hostel_zoulang,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,7001,,,,,,,,,,,,
191,193,,0,,*,hostel_zoulang,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,193,,0,,,hostel_zoulang,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,194,,0,,-1,hostel_door,,partner_picture_11002,,,,,,,,1,0|0,0,1,6,1,1,0|0,,1,,,,,,,,,,,,,60227,,,,,,,,,,,,,
194,195,,0,,*,hostel_door,,partner_picture_11002,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,197,,0,,-1,hostel_door,,partner_picture_11002,,,,,,,,1,0|0,0,10,6,1,1,0|-1000,,,,,,,,,,,,,,,60226,,,,,,,,,,,,,1
196,197,,0,,,hostel_door,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,198,,0,,*,hostel_door,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,199,,0,,*,hostel_zoulang,,,,,,,,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
199,200,,0,,-1,hostel_zoulang,,partner_picture_53005,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
200,201,,0,,-1,hostel_zoulang,,partner_picture_53005,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60087,,,,,,,,,,,,,
201,202,,0,,-1,hostel_zoulang,,partner_picture_53005,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,203,,0,,*,hostel_zoulang,,partner_picture_53005,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,204,,0,,-1,hostel_zoulang,,partner_picture_53005,,,,,,,,1,0|0,0,10,6,1,1,0|0,,,,,,,,,,,,,,,60087,,,,,,,,,,,,,
204,205,,0,,-1,hostel_zoulang,,partner_picture_53005,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60096,,,,,,,,,,,,,
205,206,,0,,*,hostel_zoulang,,partner_picture_53005,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,207,,0,,-1,hostel_zoulang,,partner_picture_53005,,,,,,,,1,0|0,0,10,6,1,1,0|0,,,,,,,,,,,,,,,60303,,,,,,,,,,,,,
207,208,,0,,-1,hostel_zoulang,,partner_picture_53005,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60087,,,,,,,,,,,,,
208,209,,0,2-1b,-1,hostel_zoulang,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60291,7001,,,,,,,,,,,,
209,210,,0,,-1,hostel_zoulang,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60038,,,,,,,,,,,,,
210,211,,0,,*,hostel_zoulang,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,212,,0,,*,hostel_zoulang,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,-1,,0,,-1,hostel_zoulang,,partner_picture_53005,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60095,,,,,,,,,,,,,
213,214,,0,2-1c,-1,hostel_zoulang,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60288,7001,,,,,,,,,,,,
214,215,,0,,*,hostel_zoulang,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,216,,0,,*,hostel_zoulang,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,217,,0,,-1,hostel_zoulang,,partner_picture_4300704,,,,,,,,1,0|0,0,10,6,1,1,0|0,,,,,,,,,,,,,,,60293,,,,,,,,,,,,,
217,218,,0,,-1,hostel_zoulang,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60045,,,,,,,,,,,,,
218,219,,0,,*,hostel_zoulang,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,220,,0,,-1,hostel_zoulang,,partner_picture_53005,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60095,,,,,,,,,,,,,
220,221,,0,,-1,hostel_zoulang,,partner_picture_53005,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60099,,,,,,,,,,,,,
221,222,,0,,-1,hostel_zoulang,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60291,,,,,,,,,,,,,
222,223,,0,,*,hostel_zoulang,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,-1,,0,,-1,hostel_zoulang,,partner_picture_4300704,,,,,,,,1,0|0,0,10,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,225,,0,2-2a,-1,new_school,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60047,7001,,,,,,,,,,,,
225,226,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,227,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,228,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,229,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,230,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,231,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60048,,,,,,,,,,,,,
231,232,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,233,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60288,,,,,,,,,,,,,
233,235,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,235,,0,,,new_school,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,236,,0,,-1,new_school,,partner_picture_13001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,237,,0,,-1,new_school,,partner_picture_21004,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,239,,0,,-1,new_school,,partner_picture_31002,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,239,,0,,,new_school,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,240,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60043,,,,,,,,,,,,,
240,241,,0,,*,new_school,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,242,,0,,*,new_school,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,243,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,244,,0,,-1,small_garden,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,1,,,,,,,,,,,,,60038,,,,,,,,,,,,,
244,245,,0,,*,small_garden,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,246,,0,,*,small_garden,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,247,,0,,-1,small_garden,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,248,,0,,-1,small_garden,,partner_picture_652014,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60083,,,,,,,,,,,,,
248,249,,0,,-1,small_garden,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,250,,0,,-1,small_garden,,partner_picture_652014,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60070,,,,,,,,,,,,,
250,251,,0,,-1,small_garden,,partner_picture_652014,,,,,,,,1,0|0,0,10,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,252,,0,,*,small_garden,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,-1,,0,,-1,small_garden,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60294,,,,,,,,,,,,,
253,254,,0,2-2c,-1,small_garden,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60042,7001,,,,,,,,,,,,
254,255,,0,,-1,small_garden,,partner_picture_652014,,,,,,,,1,0|0,0,10,6,1,1,0|0,,,,,,,,,,,,,,,60069,,,,,,,,,,,,,
255,256,,0,,-1,small_garden,,partner_picture_652014,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60301,,,,,,,,,,,,,
256,-1,,0,,-1,small_garden,,partner_picture_652014,,,,,,,,1,0|0,0,10,6,1,1,0|0,,,,,,,,,,,,,,,60069,,,,,,,,,,,,,
257,258,,0,2-3a,,new_school,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,7001,,,,,,,,,,,,
258,259,,0,,*,new_school,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,7001,,,,,,,,,,,,
259,260,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60292,,,,,,,,,,,,,
260,261,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,262,,0,,-1,new_school,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,263,,0,,-1,new_school,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,264,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60036,,,,,,,,,,,,,
264,265,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1,0|0,0,10,6,1,1,0|0,,,,,,,,,,,,,,,60043,,,,,,,,,,,,,
265,266,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,267,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,268,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1,0|0,0,10,6,1,1,0|0,,,,,,,,,,,,,,,60038,,,,,,,,,,,,,
268,269,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,270,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,271,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1,0|0,0,10,6,1,1,0|0,,,,,,,,,,,,,,,60043,,,,,,,,,,,,,
271,272,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,273,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,274,,0,,,new_school,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,275,,0,,-1,new_school,,partner_picture_42007,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,276,,0,2-3b,-1,new_school,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60039,7001,,,,,,,,,,,,
276,277,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,278,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,-1,,0,,-1,new_school,,partner_picture_42007,,,,,,,,1,0|0,0,10,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,280,,0,2-3c,*,new_school,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,7001,,,,,,,,,,,,
280,281,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,282,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,283,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,284,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1,0|0,0,10,6,1,1,0|0,,,,,,,,,,,,,,,60037,,,,,,,,,,,,,
284,285,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,286,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,287,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,288,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60040,,,,,,,,,,,,,
288,-1,,0,,*,new_school,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,-1,,0,,-1,new_school,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60292,,,,,,,,,,,,,
290,291,,0,2-4a,-1,club_hall,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,7001,,,,,,,,,,,,
291,292,,0,,*,club_hall,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,293,,0,,-1,club_hall,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60044,,,,,,,,,,,,,
293,294,,0,,-1,club_hall,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60293,,,,,,,,,,,,,
294,295,,0,,*,club_hall,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,296,,0,,*,club_hall,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,297,,0,,*,club_hall,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,298,,0,,-1,club_hall,,partner_picture_51001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60178,,,,,,,,,,,,,
298,299,,0,,-1,club_hall,,partner_picture_54005,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60231,,,,,,,,,,,,,
299,300,,0,,-1,club_hall,,partner_picture_54005,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,301,,0,,-1,club_hall,,partner_picture_51001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60178,,,,,,,,,,,,,
301,302,,0,,-1,club_hall,,partner_picture_51001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60184,,,,,,,,,,,,,
302,303,,0,,-1,club_hall,,partner_picture_54005,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60229,,,,,,,,,,,,,
303,304,,0,,-1,club_hall,,partner_picture_54005,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60222,,,,,,,,,,,,,
304,305,,0,,-1,club_hall,,partner_picture_51001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60175,,,,,,,,,,,,,
305,306,,0,,-1,club_hall,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60292,,,,,,,,,,,,,
306,307,,0,,-1,club_hall,,partner_picture_54005,,,,,,,,1,0|0,0,10,6,1,1,0|0,,,,,,,,,,,,,,,60237,,,,,,,,,,,,,
307,-1,,0,,*,club_hall,,partner_picture_54005,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,309,,0,2-4c,-1,club_hall,,partner_picture_51001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60175,7001,,,,,,,,,,,,
309,310,,0,,-1,club_hall,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60035,,,,,,,,,,,,,
310,311,,0,,-1,club_hall,,partner_picture_54005,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,312,,0,,-1,club_hall,,partner_picture_52002,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,313,,0,,-1,club_hall,,partner_picture_54005,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60229,,,,,,,,,,,,,
313,314,,0,,-1,club_hall,,partner_picture_52002,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60266,,,,,,,,,,,,,
314,315,,0,,-1,club_hall,,partner_picture_52002,,,,,,,,1,0|0,0,10,6,1,1,0|0,,,,,,,,,,,,,,,60263,,,,,,,,,,,,,
315,-1,,0,,-1,club_hall,,partner_picture_52002,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,317,,0,2-5a,-1,club_hall,,partner_picture_652014,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60076,7001,,,,,,,,,,,,
317,318,,0,,-1,club_hall,,partner_picture_652014,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,319,,0,,-1,club_hall,,partner_picture_21002,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,320,,0,,-1,club_hall,,partner_picture_21002,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,321,,0,,-1,club_hall,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60275,,,,,,,,,,,,,
321,322,,0,,-1,club_hall,,partner_picture_652014,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60084,,,,,,,,,,,,,
322,323,,0,,-1,club_hall,,partner_picture_652014,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60078,,,,,,,,,,,,,
323,324,,0,,-1,club_hall,,partner_picture_652014,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,325,,0,,-1,club_hall,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,326,,0,,-1,club_hall,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60002,,,,,,,,,,,,,
326,327,,0,,-1,club_hall,,partner_picture_652014,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,328,,0,,-1,club_hall,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60012,,,,,,,,,,,,,
328,329,,0,,-1,club_hall,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60014,,,,,,,,,,,,,
329,330,,0,,-1,club_hall,,partner_picture_652014,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60070,,,,,,,,,,,,,
330,331,,0,,-1,club_hall,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60017,,,,,,,,,,,,,
331,332,,0,,-1,club_hall,,partner_picture_52002,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60229,,,,,,,,,,,,,
332,333,,0,,-1,club_hall,,partner_picture_52002,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60205,,,,,,,,,,,,,
333,334,,0,,-1,club_hall,,partner_picture_52002,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,335,,0,,-1,club_hall,,partner_picture_52002,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
