id,skill_id,skill_lv,items
797,4301,27,1#4252500|4#7614
798,4301,28,1#4515000|4#8092
799,4301,29,1#4785000|4#8584
800,4301,30,1#5062500|4#9090
801,4301,31,1#5347500|4#9610
802,4301,32,1#5640000|4#10144
803,4301,33,1#5940000|4#10692
804,4301,34,1#6247500|4#11254
805,4301,35,1#6562500|4#11830
806,4301,36,1#6885000|4#12420
807,4301,37,1#7215000|4#13024
808,4301,38,1#7552500|4#13642
809,4301,39,1#7897500|4#14274
810,4301,40,1#8250000|4#14920
811,4401,1,1#100000|4#160
812,4401,2,1#210000|4#338
813,4401,3,1#330000|4#534
814,4401,4,1#460000|4#748
815,4401,5,1#600000|4#980
816,4401,6,1#750000|4#1230
817,4401,7,1#910000|4#1498
818,4401,8,1#1080000|4#1784
819,4401,9,1#1260000|4#2088
820,4401,10,1#1450000|4#2410
821,4401,11,1#1650000|4#2750
822,4401,12,1#1860000|4#3108
823,4401,13,1#2080000|4#3484
824,4401,14,1#2310000|4#3878
825,4401,15,1#2550000|4#4290
826,4401,16,1#2800000|4#4720
827,4401,17,1#3060000|4#5168
828,4401,18,1#3330000|4#5634
829,4401,19,1#3610000|4#6118
830,4401,20,1#3900000|4#6620
831,4401,21,1#4200000|4#7140
832,4401,22,1#4510000|4#7678
833,4401,23,1#4830000|4#8234
834,4401,24,1#5160000|4#8808
835,4401,25,1#5500000|4#9400
836,4401,26,1#5850000|4#10010
837,4401,27,1#6210000|4#10638
838,4401,28,1#6580000|4#11284
839,4401,29,1#6960000|4#11948
840,4401,30,1#7350000|4#12630
841,4501,1,1#150000|4#240
842,4501,2,1#320000|4#510
843,4501,3,1#510000|4#810
844,4501,4,1#720000|4#1140
845,4501,5,1#950000|4#1500
846,4501,6,1#1200000|4#1890
847,4501,7,1#1470000|4#2310
848,4501,8,1#1760000|4#2760
849,4501,9,1#2070000|4#3240
850,4501,10,1#2400000|4#3750
851,4501,11,1#2750000|4#4290
852,4501,12,1#3120000|4#4860
853,4501,13,1#3510000|4#5460
854,4501,14,1#3920000|4#6090
855,4501,15,1#4350000|4#6750
856,4501,16,1#4800000|4#7440
857,4501,17,1#5270000|4#8160
858,4501,18,1#5760000|4#8910
859,4501,19,1#6270000|4#9690
860,4501,20,1#6800000|4#10500
861,4601,1,1#200000|4#800
862,4601,2,1#430000|4#1700
863,4601,3,1#690000|4#2700
864,4601,4,1#980000|4#3800
865,4601,5,1#1300000|4#5000
866,4601,6,1#1650000|4#6300
867,4601,7,1#2030000|4#7700
868,4601,8,1#2440000|4#9200
869,4601,9,1#2880000|4#10800
870,4601,10,1#3350000|4#12500
871,4601,11,1#3850000|4#14300
872,4601,12,1#4380000|4#16200
873,4601,13,1#4940000|4#18200
874,4601,14,1#5530000|4#20300
875,4601,15,1#6150000|4#22500
876,4601,16,1#6800000|4#24800
877,4601,17,1#7480000|4#27200
878,4601,18,1#8190000|4#29700
879,4601,19,1#8930000|4#32300
880,4601,20,1#9700000|4#35000
881,5101,1,1#5000|4#10
882,5101,2,1#15000|4#30
883,5101,3,1#30000|4#60
884,5101,4,1#50000|4#100
885,5101,5,1#75000|4#150
886,5101,6,1#105000|4#210
887,5101,7,1#140000|4#280
888,5101,8,1#180000|4#360
889,5101,9,1#225000|4#450
890,5101,10,1#275000|4#550
891,5101,11,1#330000|4#660
892,5101,12,1#390000|4#780
893,5101,13,1#455000|4#910
894,5101,14,1#525000|4#1050
895,5101,15,1#600000|4#1200
896,5101,16,1#680000|4#1360
897,5101,17,1#765000|4#1530
898,5101,18,1#855000|4#1710
899,5101,19,1#950000|4#1900
900,5101,20,1#1050000|4#2100
901,5101,21,1#1155000|4#2310
902,5101,22,1#1265000|4#2530
903,5101,23,1#1380000|4#2760
904,5101,24,1#1500000|4#3000
905,5101,25,1#1625000|4#3250
906,5101,26,1#1755000|4#3510
907,5101,27,1#1890000|4#3780
908,5101,28,1#2030000|4#4060
909,5101,29,1#2175000|4#4350
910,5101,30,1#2325000|4#4650
911,5101,31,1#2480000|4#4960
912,5101,32,1#2640000|4#5280
913,5101,33,1#2805000|4#5610
914,5101,34,1#2975000|4#5950
915,5101,35,1#3150000|4#6300
916,5101,36,1#3330000|4#6660
917,5101,37,1#3515000|4#7030
918,5101,38,1#3705000|4#7410
919,5101,39,1#3900000|4#7800
920,5101,40,1#4100000|4#8200
921,5101,41,1#4305000|4#8610
922,5101,42,1#4515000|4#9030
923,5101,43,1#4730000|4#9460
924,5101,44,1#4950000|4#9900
925,5101,45,1#5175000|4#10350
926,5101,46,1#5405000|4#10810
927,5101,47,1#5640000|4#11280
928,5101,48,1#5880000|4#11760
929,5101,49,1#6125000|4#12250
930,5101,50,1#6375000|4#12750
931,5101,51,1#6630000|4#13260
932,5101,52,1#6890000|4#13780
933,5101,53,1#7155000|4#14310
934,5101,54,1#7425000|4#14850
935,5101,55,1#7700000|4#15400
936,5101,56,1#7980000|4#15960
937,5101,57,1#8265000|4#16530
938,5101,58,1#8555000|4#17110
939,5101,59,1#8850000|4#17700
940,5101,60,1#9150000|4#18300
941,5201,1,1#30000|4#50
942,5201,2,1#66000|4#112
943,5201,3,1#108000|4#186
944,5201,4,1#156000|4#272
945,5201,5,1#210000|4#370
946,5201,6,1#270000|4#480
947,5201,7,1#336000|4#602
948,5201,8,1#408000|4#736
949,5201,9,1#486000|4#882
950,5201,10,1#570000|4#1040
951,5201,11,1#660000|4#1210
952,5201,12,1#756000|4#1392
953,5201,13,1#858000|4#1586
954,5201,14,1#966000|4#1792
955,5201,15,1#1080000|4#2010
956,5201,16,1#1200000|4#2240
957,5201,17,1#1326000|4#2482
958,5201,18,1#1458000|4#2736
959,5201,19,1#1596000|4#3002
960,5201,20,1#1740000|4#3280
961,5201,21,1#1890000|4#3570
962,5201,22,1#2046000|4#3872
963,5201,23,1#2208000|4#4186
964,5201,24,1#2376000|4#4512
965,5201,25,1#2550000|4#4850
966,5201,26,1#2730000|4#5200
967,5201,27,1#2916000|4#5562
968,5201,28,1#3108000|4#5936
969,5201,29,1#3306000|4#6322
970,5201,30,1#3510000|4#6720
971,5201,31,1#3720000|4#7130
972,5201,32,1#3936000|4#7552
973,5201,33,1#4158000|4#7986
974,5201,34,1#4386000|4#8432
975,5201,35,1#4620000|4#8890
976,5201,36,1#4860000|4#9360
977,5201,37,1#5106000|4#9842
978,5201,38,1#5358000|4#10336
979,5201,39,1#5616000|4#10842
980,5201,40,1#5880000|4#11360
981,5201,41,1#6150000|4#11890
982,5201,42,1#6426000|4#12432
983,5201,43,1#6708000|4#12986
984,5201,44,1#6996000|4#13552
985,5201,45,1#7290000|4#14130
986,5201,46,1#7590000|4#14720
987,5201,47,1#7896000|4#15322
988,5201,48,1#8208000|4#15936
989,5201,49,1#8526000|4#16562
990,5201,50,1#8850000|4#17200
991,5301,1,1#60000|4#100
992,5301,2,1#127500|4#214
993,5301,3,1#202500|4#342
994,5301,4,1#285000|4#484
995,5301,5,1#375000|4#640
996,5301,6,1#472500|4#810
997,5301,7,1#577500|4#994
998,5301,8,1#690000|4#1192
999,5301,9,1#810000|4#1404
1000,5301,10,1#937500|4#1630
1001,5301,11,1#1072500|4#1870
1002,5301,12,1#1215000|4#2124
1003,5301,13,1#1365000|4#2392
1004,5301,14,1#1522500|4#2674
1005,5301,15,1#1687500|4#2970
1006,5301,16,1#1860000|4#3280
1007,5301,17,1#2040000|4#3604
1008,5301,18,1#2227500|4#3942
1009,5301,19,1#2422500|4#4294
1010,5301,20,1#2625000|4#4660
1011,5301,21,1#2835000|4#5040
1012,5301,22,1#3052500|4#5434
1013,5301,23,1#3277500|4#5842
1014,5301,24,1#3510000|4#6264
1015,5301,25,1#3750000|4#6700
1016,5301,26,1#3997500|4#7150
1017,5301,27,1#4252500|4#7614
1018,5301,28,1#4515000|4#8092
1019,5301,29,1#4785000|4#8584
1020,5301,30,1#5062500|4#9090
1021,5301,31,1#5347500|4#9610
1022,5301,32,1#5640000|4#10144
1023,5301,33,1#5940000|4#10692
1024,5301,34,1#6247500|4#11254
1025,5301,35,1#6562500|4#11830
1026,5301,36,1#6885000|4#12420
1027,5301,37,1#7215000|4#13024
1028,5301,38,1#7552500|4#13642
1029,5301,39,1#7897500|4#14274
1030,5301,40,1#8250000|4#14920
1031,5401,1,1#100000|4#160
1032,5401,2,1#210000|4#338
1033,5401,3,1#330000|4#534
1034,5401,4,1#460000|4#748
1035,5401,5,1#600000|4#980
1036,5401,6,1#750000|4#1230
1037,5401,7,1#910000|4#1498
1038,5401,8,1#1080000|4#1784
1039,5401,9,1#1260000|4#2088
1040,5401,10,1#1450000|4#2410
1041,5401,11,1#1650000|4#2750
1042,5401,12,1#1860000|4#3108
1043,5401,13,1#2080000|4#3484
1044,5401,14,1#2310000|4#3878
1045,5401,15,1#2550000|4#4290
1046,5401,16,1#2800000|4#4720
1047,5401,17,1#3060000|4#5168
1048,5401,18,1#3330000|4#5634
1049,5401,19,1#3610000|4#6118
1050,5401,20,1#3900000|4#6620
1051,5401,21,1#4200000|4#7140
1052,5401,22,1#4510000|4#7678
1053,5401,23,1#4830000|4#8234
1054,5401,24,1#5160000|4#8808
1055,5401,25,1#5500000|4#9400
1056,5401,26,1#5850000|4#10010
1057,5401,27,1#6210000|4#10638
1058,5401,28,1#6580000|4#11284
1059,5401,29,1#6960000|4#11948
1060,5401,30,1#7350000|4#12630
1061,5501,1,1#150000|4#240
1062,5501,2,1#320000|4#510
1063,5501,3,1#510000|4#810
1064,5501,4,1#720000|4#1140
1065,5501,5,1#950000|4#1500
1066,5501,6,1#1200000|4#1890
1067,5501,7,1#1470000|4#2310
1068,5501,8,1#1760000|4#2760
1069,5501,9,1#2070000|4#3240
1070,5501,10,1#2400000|4#3750
1071,5501,11,1#2750000|4#4290
1072,5501,12,1#3120000|4#4860
1073,5501,13,1#3510000|4#5460
1074,5501,14,1#3920000|4#6090
1075,5501,15,1#4350000|4#6750
1076,5501,16,1#4800000|4#7440
1077,5501,17,1#5270000|4#8160
1078,5501,18,1#5760000|4#8910
1079,5501,19,1#6270000|4#9690
1080,5501,20,1#6800000|4#10500
1081,5601,1,1#200000|4#800
1082,5601,2,1#430000|4#1700
1083,5601,3,1#690000|4#2700
1084,5601,4,1#980000|4#3800
1085,5601,5,1#1300000|4#5000
1086,5601,6,1#1650000|4#6300
1087,5601,7,1#2030000|4#7700
1088,5601,8,1#2440000|4#9200
1089,5601,9,1#2880000|4#10800
1090,5601,10,1#3350000|4#12500
1091,5601,11,1#3850000|4#14300
1092,5601,12,1#4380000|4#16200
1093,5601,13,1#4940000|4#18200
1094,5601,14,1#5530000|4#20300
1095,5601,15,1#6150000|4#22500
1096,5601,16,1#6800000|4#24800
1097,5601,17,1#7480000|4#27200
1098,5601,18,1#8190000|4#29700
1099,5601,19,1#8930000|4#32300
1100,5601,20,1#9700000|4#35000
1101,6101,1,1#5000|4#10
1102,6101,2,1#15000|4#30
1103,6101,3,1#30000|4#60
1104,6101,4,1#50000|4#100
1105,6101,5,1#75000|4#150
1106,6101,6,1#105000|4#210
1107,6101,7,1#140000|4#280
1108,6101,8,1#180000|4#360
1109,6101,9,1#225000|4#450
1110,6101,10,1#275000|4#550
1111,6101,11,1#330000|4#660
1112,6101,12,1#390000|4#780
1113,6101,13,1#455000|4#910
1114,6101,14,1#525000|4#1050
1115,6101,15,1#600000|4#1200
1116,6101,16,1#680000|4#1360
1117,6101,17,1#765000|4#1530
1118,6101,18,1#855000|4#1710
1119,6101,19,1#950000|4#1900
1120,6101,20,1#1050000|4#2100
1121,6101,21,1#1155000|4#2310
1122,6101,22,1#1265000|4#2530
1123,6101,23,1#1380000|4#2760
1124,6101,24,1#1500000|4#3000
1125,6101,25,1#1625000|4#3250
1126,6101,26,1#1755000|4#3510
1127,6101,27,1#1890000|4#3780
1128,6101,28,1#2030000|4#4060
1129,6101,29,1#2175000|4#4350
1130,6101,30,1#2325000|4#4650
1131,6101,31,1#2480000|4#4960
1132,6101,32,1#2640000|4#5280
1133,6101,33,1#2805000|4#5610
1134,6101,34,1#2975000|4#5950
1135,6101,35,1#3150000|4#6300
1136,6101,36,1#3330000|4#6660
1137,6101,37,1#3515000|4#7030
1138,6101,38,1#3705000|4#7410
1139,6101,39,1#3900000|4#7800
1140,6101,40,1#4100000|4#8200
1141,6101,41,1#4305000|4#8610
1142,6101,42,1#4515000|4#9030
1143,6101,43,1#4730000|4#9460
1144,6101,44,1#4950000|4#9900
1145,6101,45,1#5175000|4#10350
1146,6101,46,1#5405000|4#10810
1147,6101,47,1#5640000|4#11280
1148,6101,48,1#5880000|4#11760
1149,6101,49,1#6125000|4#12250
1150,6101,50,1#6375000|4#12750
1151,6101,51,1#6630000|4#13260
1152,6101,52,1#6890000|4#13780
1153,6101,53,1#7155000|4#14310
1154,6101,54,1#7425000|4#14850
1155,6101,55,1#7700000|4#15400
1156,6101,56,1#7980000|4#15960
1157,6101,57,1#8265000|4#16530
1158,6101,58,1#8555000|4#17110
1159,6101,59,1#8850000|4#17700
1160,6101,60,1#9150000|4#18300
1161,6201,1,1#30000|4#50
1162,6201,2,1#66000|4#112
1163,6201,3,1#108000|4#186
1164,6201,4,1#156000|4#272
1165,6201,5,1#210000|4#370
1166,6201,6,1#270000|4#480
1167,6201,7,1#336000|4#602
1168,6201,8,1#408000|4#736
1169,6201,9,1#486000|4#882
1170,6201,10,1#570000|4#1040
1171,6201,11,1#660000|4#1210
1172,6201,12,1#756000|4#1392
1173,6201,13,1#858000|4#1586
1174,6201,14,1#966000|4#1792
1175,6201,15,1#1080000|4#2010
1176,6201,16,1#1200000|4#2240
1177,6201,17,1#1326000|4#2482
1178,6201,18,1#1458000|4#2736
1179,6201,19,1#1596000|4#3002
1180,6201,20,1#1740000|4#3280
1181,6201,21,1#1890000|4#3570
1182,6201,22,1#2046000|4#3872
1183,6201,23,1#2208000|4#4186
1184,6201,24,1#2376000|4#4512
1185,6201,25,1#2550000|4#4850
1186,6201,26,1#2730000|4#5200
1187,6201,27,1#2916000|4#5562
1188,6201,28,1#3108000|4#5936
1189,6201,29,1#3306000|4#6322
1190,6201,30,1#3510000|4#6720
1191,6201,31,1#3720000|4#7130
1192,6201,32,1#3936000|4#7552
1193,6201,33,1#4158000|4#7986
1194,6201,34,1#4386000|4#8432
1195,6201,35,1#4620000|4#8890
1196,6201,36,1#4860000|4#9360
1197,6201,37,1#5106000|4#9842
1198,6201,38,1#5358000|4#10336
1199,6201,39,1#5616000|4#10842
1200,6201,40,1#5880000|4#11360
1201,6201,41,1#6150000|4#11890
1202,6201,42,1#6426000|4#12432
1203,6201,43,1#6708000|4#12986
1204,6201,44,1#6996000|4#13552
1205,6201,45,1#7290000|4#14130
1206,6201,46,1#7590000|4#14720
1207,6201,47,1#7896000|4#15322
1208,6201,48,1#8208000|4#15936
1209,6201,49,1#8526000|4#16562
1210,6201,50,1#8850000|4#17200
1211,6301,1,1#60000|4#100
1212,6301,2,1#127500|4#214
1213,6301,3,1#202500|4#342
1214,6301,4,1#285000|4#484
1215,6301,5,1#375000|4#640
1216,6301,6,1#472500|4#810
1217,6301,7,1#577500|4#994
1218,6301,8,1#690000|4#1192
1219,6301,9,1#810000|4#1404
1220,6301,10,1#937500|4#1630
1221,6301,11,1#1072500|4#1870
1222,6301,12,1#1215000|4#2124
1223,6301,13,1#1365000|4#2392
1224,6301,14,1#1522500|4#2674
1225,6301,15,1#1687500|4#2970
1226,6301,16,1#1860000|4#3280
1227,6301,17,1#2040000|4#3604
1228,6301,18,1#2227500|4#3942
1229,6301,19,1#2422500|4#4294
1230,6301,20,1#2625000|4#4660
1231,6301,21,1#2835000|4#5040
1232,6301,22,1#3052500|4#5434
1233,6301,23,1#3277500|4#5842
1234,6301,24,1#3510000|4#6264
1235,6301,25,1#3750000|4#6700
1236,6301,26,1#3997500|4#7150
1237,6301,27,1#4252500|4#7614
1238,6301,28,1#4515000|4#8092
1239,6301,29,1#4785000|4#8584
1240,6301,30,1#5062500|4#9090
1241,6301,31,1#5347500|4#9610
1242,6301,32,1#5640000|4#10144
1243,6301,33,1#5940000|4#10692
1244,6301,34,1#6247500|4#11254
1245,6301,35,1#6562500|4#11830
1246,6301,36,1#6885000|4#12420
1247,6301,37,1#7215000|4#13024
1248,6301,38,1#7552500|4#13642
1249,6301,39,1#7897500|4#14274
1250,6301,40,1#8250000|4#14920
1251,6401,1,1#100000|4#160
1252,6401,2,1#210000|4#338
1253,6401,3,1#330000|4#534
1254,6401,4,1#460000|4#748
1255,6401,5,1#600000|4#980
1256,6401,6,1#750000|4#1230
1257,6401,7,1#910000|4#1498
1258,6401,8,1#1080000|4#1784
1259,6401,9,1#1260000|4#2088
1260,6401,10,1#1450000|4#2410
1261,6401,11,1#1650000|4#2750
1262,6401,12,1#1860000|4#3108
1263,6401,13,1#2080000|4#3484
1264,6401,14,1#2310000|4#3878
1265,6401,15,1#2550000|4#4290
1266,6401,16,1#2800000|4#4720
1267,6401,17,1#3060000|4#5168
1268,6401,18,1#3330000|4#5634
1269,6401,19,1#3610000|4#6118
1270,6401,20,1#3900000|4#6620
1271,6401,21,1#4200000|4#7140
1272,6401,22,1#4510000|4#7678
1273,6401,23,1#4830000|4#8234
1274,6401,24,1#5160000|4#8808
1275,6401,25,1#5500000|4#9400
1276,6401,26,1#5850000|4#10010
1277,6401,27,1#6210000|4#10638
1278,6401,28,1#6580000|4#11284
1279,6401,29,1#6960000|4#11948
1280,6401,30,1#7350000|4#12630
1281,6501,1,1#150000|4#240
1282,6501,2,1#320000|4#510
1283,6501,3,1#510000|4#810
1284,6501,4,1#720000|4#1140
1285,6501,5,1#950000|4#1500
1286,6501,6,1#1200000|4#1890
1287,6501,7,1#1470000|4#2310
1288,6501,8,1#1760000|4#2760
1289,6501,9,1#2070000|4#3240
1290,6501,10,1#2400000|4#3750
1291,6501,11,1#2750000|4#4290
1292,6501,12,1#3120000|4#4860
1293,6501,13,1#3510000|4#5460
1294,6501,14,1#3920000|4#6090
1295,6501,15,1#4350000|4#6750
1296,6501,16,1#4800000|4#7440
1297,6501,17,1#5270000|4#8160
1298,6501,18,1#5760000|4#8910
1299,6501,19,1#6270000|4#9690
1300,6501,20,1#6800000|4#10500
1301,6601,1,1#200000|4#800
1302,6601,2,1#430000|4#1700
1303,6601,3,1#690000|4#2700
1304,6601,4,1#980000|4#3800
1305,6601,5,1#1300000|4#5000
1306,6601,6,1#1650000|4#6300
1307,6601,7,1#2030000|4#7700
1308,6601,8,1#2440000|4#9200
1309,6601,9,1#2880000|4#10800
1310,6601,10,1#3350000|4#12500
1311,6601,11,1#3850000|4#14300
1312,6601,12,1#4380000|4#16200
1313,6601,13,1#4940000|4#18200
1314,6601,14,1#5530000|4#20300
1315,6601,15,1#6150000|4#22500
1316,6601,16,1#6800000|4#24800
1317,6601,17,1#7480000|4#27200
1318,6601,18,1#8190000|4#29700
1319,6601,19,1#8930000|4#32300
1320,6601,20,1#9700000|4#35000
1321,1701,1,1#300000|4#1000
1322,1701,2,1#630000|4#2160
1323,1701,3,1#990000|4#3480
1324,1701,4,1#1380000|4#4960
1325,1701,5,1#1800000|4#6600
1326,1701,6,1#2250000|4#8400
1327,1701,7,1#2730000|4#10360
1328,1701,8,1#3240000|4#12480
1329,1701,9,1#3780000|4#14760
1330,1701,10,1#4350000|4#17200
1331,1701,11,1#4950000|4#19800
1332,1701,12,1#5580000|4#22560
1333,1701,13,1#6240000|4#25480
1334,1701,14,1#6930000|4#28560
1335,1701,15,1#7650000|4#31800
1336,1701,16,1#8400000|4#35200
1337,1701,17,1#9180000|4#38760
1338,1701,18,1#9990000|4#42480
1339,1701,19,1#10830000|4#46360
1340,1701,20,1#11700000|4#50400
1341,1801,1,1#400000|4#1400
1342,1801,2,1#830000|4#3000
1343,1801,3,1#1290000|4#4800
1344,1801,4,1#1780000|4#6800
1345,1801,5,1#2300000|4#9000
1346,1801,6,1#2850000|4#11400
1347,1801,7,1#3430000|4#14000
1348,1801,8,1#4040000|4#16800
1349,1801,9,1#4680000|4#19800
1350,1801,10,1#5350000|4#23000
1351,1801,11,1#6050000|4#26400
1352,1801,12,1#6780000|4#30000
1353,1801,13,1#7540000|4#33800
1354,1801,14,1#8330000|4#37800
1355,1801,15,1#9150000|4#42000
1356,1801,16,1#10000000|4#46400
1357,1801,17,1#10880000|4#51000
1358,1801,18,1#11790000|4#55800
1359,1801,19,1#12730000|4#60800
1360,1801,20,1#13700000|4#66000
1361,2701,1,1#300000|4#1000
1362,2701,2,1#630000|4#2160
1363,2701,3,1#990000|4#3480
1364,2701,4,1#1380000|4#4960
1365,2701,5,1#1800000|4#6600
1366,2701,6,1#2250000|4#8400
1367,2701,7,1#2730000|4#10360
1368,2701,8,1#3240000|4#12480
1369,2701,9,1#3780000|4#14760
1370,2701,10,1#4350000|4#17200
1371,2701,11,1#4950000|4#19800
1372,2701,12,1#5580000|4#22560
1373,2701,13,1#6240000|4#25480
1374,2701,14,1#6930000|4#28560
1375,2701,15,1#7650000|4#31800
1376,2701,16,1#8400000|4#35200
1377,2701,17,1#9180000|4#38760
1378,2701,18,1#9990000|4#42480
1379,2701,19,1#10830000|4#46360
1380,2701,20,1#11700000|4#50400
1381,2801,1,1#400000|4#1400
1382,2801,2,1#830000|4#3000
1383,2801,3,1#1290000|4#4800
1384,2801,4,1#1780000|4#6800
1385,2801,5,1#2300000|4#9000
1386,2801,6,1#2850000|4#11400
1387,2801,7,1#3430000|4#14000
1388,2801,8,1#4040000|4#16800
1389,2801,9,1#4680000|4#19800
1390,2801,10,1#5350000|4#23000
1391,2801,11,1#6050000|4#26400
1392,2801,12,1#6780000|4#30000
1393,2801,13,1#7540000|4#33800
1394,2801,14,1#8330000|4#37800
1395,2801,15,1#9150000|4#42000
1396,2801,16,1#10000000|4#46400
1397,2801,17,1#10880000|4#51000
1398,2801,18,1#11790000|4#55800
1399,2801,19,1#12730000|4#60800
1400,2801,20,1#13700000|4#66000
1401,3701,1,1#300000|4#1000
1402,3701,2,1#630000|4#2160
1403,3701,3,1#990000|4#3480
1404,3701,4,1#1380000|4#4960
1405,3701,5,1#1800000|4#6600
1406,3701,6,1#2250000|4#8400
1407,3701,7,1#2730000|4#10360
1408,3701,8,1#3240000|4#12480
1409,3701,9,1#3780000|4#14760
1410,3701,10,1#4350000|4#17200
1411,3701,11,1#4950000|4#19800
1412,3701,12,1#5580000|4#22560
1413,3701,13,1#6240000|4#25480
1414,3701,14,1#6930000|4#28560
1415,3701,15,1#7650000|4#31800
1416,3701,16,1#8400000|4#35200
1417,3701,17,1#9180000|4#38760
1418,3701,18,1#9990000|4#42480
1419,3701,19,1#10830000|4#46360
1420,3701,20,1#11700000|4#50400
1421,3801,1,1#400000|4#1400
1422,3801,2,1#830000|4#3000
1423,3801,3,1#1290000|4#4800
1424,3801,4,1#1780000|4#6800
1425,3801,5,1#2300000|4#9000
1426,3801,6,1#2850000|4#11400
1427,3801,7,1#3430000|4#14000
1428,3801,8,1#4040000|4#16800
1429,3801,9,1#4680000|4#19800
1430,3801,10,1#5350000|4#23000
1431,3801,11,1#6050000|4#26400
1432,3801,12,1#6780000|4#30000
1433,3801,13,1#7540000|4#33800
1434,3801,14,1#8330000|4#37800
1435,3801,15,1#9150000|4#42000
1436,3801,16,1#10000000|4#46400
1437,3801,17,1#10880000|4#51000
1438,3801,18,1#11790000|4#55800
1439,3801,19,1#12730000|4#60800
1440,3801,20,1#13700000|4#66000
1441,4701,1,1#300000|4#1000
1442,4701,2,1#630000|4#2160
1443,4701,3,1#990000|4#3480
1444,4701,4,1#1380000|4#4960
1445,4701,5,1#1800000|4#6600
1446,4701,6,1#2250000|4#8400
1447,4701,7,1#2730000|4#10360
1448,4701,8,1#3240000|4#12480
1449,4701,9,1#3780000|4#14760
1450,4701,10,1#4350000|4#17200
1451,4701,11,1#4950000|4#19800
1452,4701,12,1#5580000|4#22560
1453,4701,13,1#6240000|4#25480
1454,4701,14,1#6930000|4#28560
1455,4701,15,1#7650000|4#31800
1456,4701,16,1#8400000|4#35200
1457,4701,17,1#9180000|4#38760
1458,4701,18,1#9990000|4#42480
1459,4701,19,1#10830000|4#46360
1460,4701,20,1#11700000|4#50400
1461,4801,1,1#400000|4#1400
1462,4801,2,1#830000|4#3000
1463,4801,3,1#1290000|4#4800
1464,4801,4,1#1780000|4#6800
1465,4801,5,1#2300000|4#9000
1466,4801,6,1#2850000|4#11400
1467,4801,7,1#3430000|4#14000
1468,4801,8,1#4040000|4#16800
1469,4801,9,1#4680000|4#19800
1470,4801,10,1#5350000|4#23000
1471,4801,11,1#6050000|4#26400
1472,4801,12,1#6780000|4#30000
1473,4801,13,1#7540000|4#33800
1474,4801,14,1#8330000|4#37800
1475,4801,15,1#9150000|4#42000
1476,4801,16,1#10000000|4#46400
1477,4801,17,1#10880000|4#51000
1478,4801,18,1#11790000|4#55800
1479,4801,19,1#12730000|4#60800
1480,4801,20,1#13700000|4#66000
1481,5701,1,1#300000|4#1000
1482,5701,2,1#630000|4#2160
1483,5701,3,1#990000|4#3480
1484,5701,4,1#1380000|4#4960
1485,5701,5,1#1800000|4#6600
1486,5701,6,1#2250000|4#8400
1487,5701,7,1#2730000|4#10360
1488,5701,8,1#3240000|4#12480
1489,5701,9,1#3780000|4#14760
1490,5701,10,1#4350000|4#17200
1491,5701,11,1#4950000|4#19800
1492,5701,12,1#5580000|4#22560
1493,5701,13,1#6240000|4#25480
1494,5701,14,1#6930000|4#28560
1495,5701,15,1#7650000|4#31800
1496,5701,16,1#8400000|4#35200
1497,5701,17,1#9180000|4#38760
1498,5701,18,1#9990000|4#42480
1499,5701,19,1#10830000|4#46360
1500,5701,20,1#11700000|4#50400
1501,5801,1,1#400000|4#1400
1502,5801,2,1#830000|4#3000
1503,5801,3,1#1290000|4#4800
1504,5801,4,1#1780000|4#6800
1505,5801,5,1#2300000|4#9000
1506,5801,6,1#2850000|4#11400
1507,5801,7,1#3430000|4#14000
1508,5801,8,1#4040000|4#16800
1509,5801,9,1#4680000|4#19800
1510,5801,10,1#5350000|4#23000
1511,5801,11,1#6050000|4#26400
1512,5801,12,1#6780000|4#30000
1513,5801,13,1#7540000|4#33800
1514,5801,14,1#8330000|4#37800
1515,5801,15,1#9150000|4#42000
1516,5801,16,1#10000000|4#46400
1517,5801,17,1#10880000|4#51000
1518,5801,18,1#11790000|4#55800
1519,5801,19,1#12730000|4#60800
1520,5801,20,1#13700000|4#66000
1521,10101,1,1#500000|4#2500
1522,10101,2,1#1010000|4#5070
1523,10101,3,1#1530000|4#7710
1524,10101,4,1#2060000|4#10420
1525,10101,5,1#2600000|4#13200
1526,10101,6,1#3150000|4#16050
1527,10101,7,1#3710000|4#18970
1528,10101,8,1#4280000|4#21960
1529,10101,9,1#4860000|4#25020
1530,10101,10,1#5450000|4#28150
1531,10101,11,1#6050000|4#31350
1532,10101,12,1#6660000|4#34620
1533,10101,13,1#7280000|4#37960
1534,10101,14,1#7910000|4#41370
1535,10101,15,1#8550000|4#44850
1536,10101,16,1#9200000|4#48400
1537,10101,17,1#9860000|4#52020
1538,10101,18,1#10530000|4#55710
1539,10101,19,1#11210000|4#59470
1540,10101,20,1#11900000|4#63300
1541,10101,21,1#12600000|4#67200
1542,10101,22,1#13310000|4#71170
1543,10101,23,1#14030000|4#75210
1544,10101,24,1#14760000|4#79320
1545,10101,25,1#15500000|4#83500
1546,10101,26,1#16250000|4#87750
1547,10101,27,1#17010000|4#92070
1548,10101,28,1#17780000|4#96460
1549,10101,29,1#18560000|4#100920
1550,10101,30,1#19350000|4#105450
1551,10101,31,1#20150000|4#110050
1552,10101,32,1#20960000|4#114720
1553,10101,33,1#21780000|4#119460
1554,10101,34,1#22610000|4#124270
1555,10101,35,1#23450000|4#129150
